ID;Populatie;RegioS;Vervoerwijzen;Geslacht;Persoonskenmerken;Perioden;VerplaatsingenPerPersoonPerDag_1;AfstandPerPersoonPerDag_2;ReisduurPerPersoonPerDag_3
206;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Onderwijsniveau: personen <12 jaar;2007;2.9;17.17;38.08
207;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Onderwijsniveau: basisonderwijs;1985;2.46;18.75;49.31
208;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Onderwijsniveau: basisonderwijs;1986;2.51;20.39;51.06
209;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Onderwijsniveau: basisonderwijs;1987;2.45;19.83;49.22
210;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Onderwijsniveau: basisonderwijs;1988;2.49;19.83;50.66
211;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Onderwijsniveau: basisonderwijs;1989;2.63;20.11;52.1
212;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Onderwijsniveau: basisonderwijs;1990;2.65;20.82;53.07
213;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Onderwijsniveau: basisonderwijs;1991;2.59;20.95;51.04
214;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Onderwijsniveau: basisonderwijs;1992;2.46;20.32;50.38
215;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Onderwijsniveau: basisonderwijs;1993;2.49;18.81;48.46
216;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Onderwijsniveau: basisonderwijs;1994;2.45;19.39;49.32
217;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Onderwijsniveau: basisonderwijs;1995;2.42;19.86;49.19
218;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Onderwijsniveau: basisonderwijs;1996;2.41;19.37;47.92
219;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Onderwijsniveau: basisonderwijs;1997;2.41;20.16;49.85
220;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Onderwijsniveau: basisonderwijs;1998;2.42;19.34;48.11
221;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Onderwijsniveau: basisonderwijs;1999;2.4;18.24;46.45
222;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Onderwijsniveau: basisonderwijs;2000;2.4;18.26;46.15
223;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Onderwijsniveau: basisonderwijs;2001;2.37;17.37;44.93
224;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Onderwijsniveau: basisonderwijs;2002;2.32;17.4;44.81
225;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Onderwijsniveau: basisonderwijs;2003;2.32;17.23;44.22
226;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Onderwijsniveau: basisonderwijs;2004;2.44;20.54;49.01
227;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Onderwijsniveau: basisonderwijs;2005;2.36;18.43;47.08
228;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Onderwijsniveau: basisonderwijs;2006;2.37;18.21;45.64
229;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Onderwijsniveau: basisonderwijs;2007;2.41;18.53;46.7
230;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Onderwijsniveau: vbo/mavo;1985;3.06;29.12;59.77
231;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Onderwijsniveau: vbo/mavo;1986;2.95;28.67;59.33
232;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Onderwijsniveau: vbo/mavo;1987;3.0;28.94;59.58
233;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Onderwijsniveau: vbo/mavo;1988;3.05;29.39;61.04
234;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Onderwijsniveau: vbo/mavo;1989;3.1;31.14;61.94
235;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Onderwijsniveau: vbo/mavo;1990;3.16;30.93;61.23
236;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Onderwijsniveau: vbo/mavo;1991;3.05;29.94;60.72
237;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Onderwijsniveau: vbo/mavo;1992;3.04;32.11;62.02
238;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Onderwijsniveau: vbo/mavo;1993;2.97;29.38;58.94
239;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Onderwijsniveau: vbo/mavo;1994;3.0;29.7;59.1
240;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Onderwijsniveau: vbo/mavo;1995;2.95;30.68;59.94
241;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Onderwijsniveau: vbo/mavo;1996;2.92;29.67;58.45
242;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Onderwijsniveau: vbo/mavo;1997;2.89;29.94;59.12
243;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Onderwijsniveau: vbo/mavo;1998;2.85;29.74;57.88
244;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Onderwijsniveau: vbo/mavo;1999;3.03;30.7;59.44
245;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Onderwijsniveau: vbo/mavo;2000;2.98;30.06;58.06
246;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Onderwijsniveau: vbo/mavo;2001;2.91;29.11;56.4
247;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Onderwijsniveau: vbo/mavo;2002;2.92;29.63;56.01
248;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Onderwijsniveau: vbo/mavo;2003;2.92;29.67;56.57
249;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Onderwijsniveau: vbo/mavo;2004;2.85;29.13;57.25
250;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Onderwijsniveau: vbo/mavo;2005;2.86;29.55;57.46
251;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Onderwijsniveau: vbo/mavo;2006;2.9;29.06;57.79
252;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Onderwijsniveau: vbo/mavo;2007;2.82;27.83;56.23
253;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Onderwijsniveau: mbo/havo/vwo;1985;3.66;39.19;74.44
254;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Onderwijsniveau: mbo/havo/vwo;1986;3.61;39.69;75.4
255;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Onderwijsniveau: mbo/havo/vwo;1987;3.62;39.79;75.52
256;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Onderwijsniveau: mbo/havo/vwo;1988;3.68;41.18;76.17
257;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Onderwijsniveau: mbo/havo/vwo;1989;3.77;40.44;76.0
258;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Onderwijsniveau: mbo/havo/vwo;1990;3.79;41.56;76.4
259;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Onderwijsniveau: mbo/havo/vwo;1991;3.63;42.32;74.92
260;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Onderwijsniveau: mbo/havo/vwo;1992;3.75;40.49;74.9
261;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Onderwijsniveau: mbo/havo/vwo;1993;3.69;41.23;74.95
262;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Onderwijsniveau: mbo/havo/vwo;1994;3.7;41.2;75.14
263;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Onderwijsniveau: mbo/havo/vwo;1995;3.64;41.0;74.94
264;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Onderwijsniveau: mbo/havo/vwo;1996;3.59;40.85;73.99
265;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Onderwijsniveau: mbo/havo/vwo;1997;3.61;41.72;75.7
266;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Onderwijsniveau: mbo/havo/vwo;1998;3.54;40.68;73.72
267;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Onderwijsniveau: mbo/havo/vwo;1999;3.5;40.71;72.38
268;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Onderwijsniveau: mbo/havo/vwo;2000;3.41;40.0;70.57
269;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Onderwijsniveau: mbo/havo/vwo;2001;3.36;39.42;69.62
270;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Onderwijsniveau: mbo/havo/vwo;2002;3.38;39.52;69.01
271;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Onderwijsniveau: mbo/havo/vwo;2003;3.38;39.32;69.38
272;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Onderwijsniveau: mbo/havo/vwo;2004;3.33;39.9;70.0
273;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Onderwijsniveau: mbo/havo/vwo;2005;3.27;39.28;69.47
274;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Onderwijsniveau: mbo/havo/vwo;2006;3.28;39.14;69.92
275;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Onderwijsniveau: mbo/havo/vwo;2007;3.18;38.94;68.68
276;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Onderwijsniveau: hbo/universiteit;1985;3.9;43.27;77.46
277;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Onderwijsniveau: hbo/universiteit;1986;4.05;46.11;82.95
278;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Onderwijsniveau: hbo/universiteit;1987;4.05;42.84;79.92
279;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Onderwijsniveau: hbo/universiteit;1988;4.01;47.25;82.92
280;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Onderwijsniveau: hbo/universiteit;1989;4.05;46.2;80.82
281;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Onderwijsniveau: hbo/universiteit;1990;4.14;48.86;83.2
282;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Onderwijsniveau: hbo/universiteit;1991;4.0;52.51;86.28
283;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Onderwijsniveau: hbo/universiteit;1992;3.99;51.0;85.6
284;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Onderwijsniveau: hbo/universiteit;1993;4.08;51.89;88.44
285;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Onderwijsniveau: hbo/universiteit;1994;4.01;50.03;86.28
286;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Onderwijsniveau: hbo/universiteit;1995;3.92;51.15;85.68
287;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Onderwijsniveau: hbo/universiteit;1996;3.86;50.72;84.46
288;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Onderwijsniveau: hbo/universiteit;1997;3.88;51.78;86.89
289;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Onderwijsniveau: hbo/universiteit;1998;3.83;51.92;86.34
290;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Onderwijsniveau: hbo/universiteit;1999;3.79;54.22;87.0
291;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Onderwijsniveau: hbo/universiteit;2000;3.72;52.79;85.31
292;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Onderwijsniveau: hbo/universiteit;2001;3.65;52.74;84.98
293;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Onderwijsniveau: hbo/universiteit;2002;3.69;51.7;82.64
294;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Onderwijsniveau: hbo/universiteit;2003;3.76;51.5;83.77
295;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Onderwijsniveau: hbo/universiteit;2004;3.62;50.58;83.93
296;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Onderwijsniveau: hbo/universiteit;2005;3.55;52.21;82.91
297;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Onderwijsniveau: hbo/universiteit;2006;3.55;51.86;83.65
298;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;Onderwijsniveau: hbo/universiteit;2007;3.52;52.36;83.96
299;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;0 tot 12 jarigen;1985;;;
300;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;0 tot 12 jarigen;1986;;;
301;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;0 tot 12 jarigen;1987;;;
302;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;0 tot 12 jarigen;1988;;;
303;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;0 tot 12 jarigen;1989;;;
304;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;0 tot 12 jarigen;1990;;;
305;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;0 tot 12 jarigen;1991;;;
306;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;0 tot 12 jarigen;1992;;;
307;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;0 tot 12 jarigen;1993;;;
308;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;0 tot 12 jarigen;1994;3.29;16.9;43.02
309;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;0 tot 12 jarigen;1995;3.25;16.0;41.95
310;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;0 tot 12 jarigen;1996;3.25;16.26;41.01
311;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;0 tot 12 jarigen;1997;3.24;17.68;43.2
312;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;0 tot 12 jarigen;1998;3.22;17.29;42.0
313;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;0 tot 12 jarigen;1999;3.13;17.09;42.37
314;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;0 tot 12 jarigen;2000;3.08;16.29;40.73
315;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;0 tot 12 jarigen;2001;3.02;16.39;39.4
316;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;0 tot 12 jarigen;2002;3.02;16.61;39.87
317;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;0 tot 12 jarigen;2003;3.04;16.78;39.62
318;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;0 tot 12 jarigen;2004;2.98;17.63;40.01
319;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;0 tot 12 jarigen;2005;2.87;16.85;38.05
320;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;0 tot 12 jarigen;2006;2.93;16.37;38.51
321;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;0 tot 12 jarigen;2007;2.9;17.17;38.08
322;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;12 tot 15 jarigen;1985;3.25;19.2;60.57
323;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;12 tot 15 jarigen;1986;3.25;19.82;60.56
324;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;12 tot 15 jarigen;1987;3.24;17.59;58.27
325;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;12 tot 15 jarigen;1988;3.23;18.36;57.47
326;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;12 tot 15 jarigen;1989;3.44;16.74;58.75
327;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;12 tot 15 jarigen;1990;3.39;19.97;62.1
328;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;12 tot 15 jarigen;1991;3.33;19.47;58.56
329;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;12 tot 15 jarigen;1992;3.28;18.52;56.45
330;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;12 tot 15 jarigen;1993;3.19;18.78;56.37
331;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;12 tot 15 jarigen;1994;3.3;19.57;58.72
332;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;12 tot 15 jarigen;1995;3.19;19.57;58.03
333;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;12 tot 15 jarigen;1996;3.19;19.27;56.43
334;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;12 tot 15 jarigen;1997;3.22;19.92;59.26
335;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;12 tot 15 jarigen;1998;3.21;19.45;57.23
336;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;12 tot 15 jarigen;1999;2.99;19.29;56.75
337;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;12 tot 15 jarigen;2000;2.94;19.6;54.62
338;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;12 tot 15 jarigen;2001;2.91;19.17;53.71
339;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;12 tot 15 jarigen;2002;2.84;18.61;53.1
340;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;12 tot 15 jarigen;2003;2.84;17.95;52.78
341;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;12 tot 15 jarigen;2004;2.88;20.21;53.73
342;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;12 tot 15 jarigen;2005;2.77;20.05;54.43
343;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;12 tot 15 jarigen;2006;2.7;19.19;51.75
344;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;12 tot 15 jarigen;2007;2.75;18.38;50.7
345;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;15 tot 18 jarigen;1985;3.37;21.1;61.4
346;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;15 tot 18 jarigen;1986;3.24;21.1;60.8
347;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;15 tot 18 jarigen;1987;3.2;21.32;62.27
348;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;15 tot 18 jarigen;1988;3.14;20.13;59.82
349;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;15 tot 18 jarigen;1989;3.32;21.06;63.56
350;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;15 tot 18 jarigen;1990;3.42;21.43;64.13
351;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;15 tot 18 jarigen;1991;3.29;24.33;65.06
352;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;15 tot 18 jarigen;1992;3.32;23.19;64.02
353;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;15 tot 18 jarigen;1993;3.31;22.88;64.9
354;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;15 tot 18 jarigen;1994;3.32;22.97;63.59
355;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;15 tot 18 jarigen;1995;3.21;23.16;63.45
356;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;15 tot 18 jarigen;1996;3.19;22.63;62.48
357;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;15 tot 18 jarigen;1997;3.16;23.05;62.71
358;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;15 tot 18 jarigen;1998;3.13;22.43;60.6
359;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;15 tot 18 jarigen;1999;2.96;23.76;62.87
360;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;15 tot 18 jarigen;2000;2.96;24.29;63.06
361;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;15 tot 18 jarigen;2001;2.84;24.08;60.31
362;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;15 tot 18 jarigen;2002;2.86;23.69;60.59
363;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;15 tot 18 jarigen;2003;2.82;23.71;59.49
364;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;15 tot 18 jarigen;2004;2.84;25.01;61.55
365;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;15 tot 18 jarigen;2005;2.73;23.86;59.72
366;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;15 tot 18 jarigen;2006;2.74;22.61;58.89
367;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;15 tot 18 jarigen;2007;2.61;22.92;58.33
368;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;18 tot 20 jarigen;1985;3.32;31.23;69.46
369;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;18 tot 20 jarigen;1986;3.5;32.6;75.98
370;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;18 tot 20 jarigen;1987;3.18;30.27;69.51
371;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;18 tot 20 jarigen;1988;3.23;29.65;70.62
372;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;18 tot 20 jarigen;1989;3.4;30.7;71.56
373;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;18 tot 20 jarigen;1990;3.4;32.13;72.65
374;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;18 tot 20 jarigen;1991;3.41;34.67;76.28
375;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;18 tot 20 jarigen;1992;3.16;34.7;74.0
376;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;18 tot 20 jarigen;1993;3.29;34.48;78.73
377;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;18 tot 20 jarigen;1994;3.28;38.28;79.88
378;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;18 tot 20 jarigen;1995;3.27;35.04;76.37
379;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;18 tot 20 jarigen;1996;3.22;34.45;76.36
380;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;18 tot 20 jarigen;1997;3.24;36.72;78.1
381;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;18 tot 20 jarigen;1998;3.15;35.62;75.11
382;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;18 tot 20 jarigen;1999;2.93;36.93;73.26
383;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;18 tot 20 jarigen;2000;2.89;35.99;73.12
384;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;18 tot 20 jarigen;2001;2.91;37.54;73.23
385;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;18 tot 20 jarigen;2002;2.77;35.45;68.6
386;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;18 tot 20 jarigen;2003;2.86;37.06;71.21
387;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;18 tot 20 jarigen;2004;2.81;33.52;68.39
388;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;18 tot 20 jarigen;2005;2.68;34.17;70.23
389;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;18 tot 20 jarigen;2006;2.58;33.36;70.14
390;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;18 tot 20 jarigen;2007;2.47;34.98;71.3
391;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;20 tot 25 jarigen;1985;3.52;36.54;69.93
392;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;20 tot 25 jarigen;1986;3.44;35.14;69.6
393;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;20 tot 25 jarigen;1987;3.51;37.15;72.4
394;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;20 tot 25 jarigen;1988;3.48;38.86;71.48
395;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;20 tot 25 jarigen;1989;3.56;37.87;71.91
396;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;20 tot 25 jarigen;1990;3.46;37.4;67.76
397;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;20 tot 25 jarigen;1991;3.39;38.08;71.32
398;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;20 tot 25 jarigen;1992;3.44;39.72;73.0
399;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;20 tot 25 jarigen;1993;3.3;41.38;74.32
400;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;20 tot 25 jarigen;1994;3.4;39.01;73.23
401;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;20 tot 25 jarigen;1995;3.37;40.13;74.61
402;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;20 tot 25 jarigen;1996;3.28;40.32;74.25
403;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;20 tot 25 jarigen;1997;3.33;41.05;76.17
404;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;20 tot 25 jarigen;1998;3.29;40.96;75.51
405;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;20 tot 25 jarigen;1999;3.09;41.63;72.51
406;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;20 tot 25 jarigen;2000;3.02;40.72;71.8
407;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;20 tot 25 jarigen;2001;2.9;41.06;71.14
408;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;20 tot 25 jarigen;2002;2.97;41.76;71.42
409;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;20 tot 25 jarigen;2003;3.01;41.42;71.93
410;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;20 tot 25 jarigen;2004;2.98;40.74;72.72
411;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;20 tot 25 jarigen;2005;2.76;39.9;72.31
412;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;20 tot 25 jarigen;2006;2.8;39.12;69.38
413;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;20 tot 25 jarigen;2007;2.61;38.62;67.66
414;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;25 tot 30 jarigen;1985;3.62;33.72;65.32
415;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;25 tot 30 jarigen;1986;3.56;33.29;66.9
416;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;25 tot 30 jarigen;1987;3.61;34.01;64.87
417;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;25 tot 30 jarigen;1988;3.71;36.09;68.78
418;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;25 tot 30 jarigen;1989;3.75;40.11;70.5
419;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;25 tot 30 jarigen;1990;3.78;41.07;70.93
420;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;25 tot 30 jarigen;1991;3.63;39.28;69.59
421;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;25 tot 30 jarigen;1992;3.67;39.04;68.61
422;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;25 tot 30 jarigen;1993;3.6;39.34;68.91
423;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;25 tot 30 jarigen;1994;3.58;40.31;69.89
424;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;25 tot 30 jarigen;1995;3.55;41.91;71.49
425;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;25 tot 30 jarigen;1996;3.49;41.23;70.31
426;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;25 tot 30 jarigen;1997;3.5;43.59;72.81
427;Hele bevolking;Nederland;Alle hoofdvervoerwijzen;1;25 tot 30 jarigen;1998;3.42;42.7;72.24
