ID;Geslacht;OnderwijspositieBasisjaar;PositieInVolgendSchooljaar;Migratieachtergrond;Generatie;Regiokenmerken;Perioden;AantalDeelnemers_1;PercentageDeelnemers_2
168;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Totaal;Zuid-Nederland (LD);2016/'17 naar 2017/'18;96822.0;100.0
169;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Nederland;2004/'05 naar 2005/'06;325457.0;100.0
170;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Nederland;2005/'06 naar 2006/'07;358194.0;100.0
171;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Nederland;2006/'07 naar 2007/'08;366379.0;100.0
172;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Nederland;2007/'08 naar 2008/'09;374935.0;100.0
173;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Nederland;2008/'09 naar 2009/'10;378000.0;100.0
174;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Nederland;2009/'10 naar 2010/'11;382782.0;100.0
175;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Nederland;2010/'11 naar 2011/'12;386891.0;100.0
176;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Nederland;2011/'12 naar 2012/'13;381442.0;100.0
177;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Nederland;2012/'13 naar 2013/'14;373694.0;100.0
178;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Nederland;2013/'14 naar 2014/'15;364524.0;100.0
179;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Nederland;2014/'15 naar 2015/'16;353481.0;100.0
180;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Nederland;2015/'16 naar 2016/'17;350407.0;100.0
181;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Nederland;2016/'17 naar 2017/'18;355602.0;100.0
182;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Vier grootste gemeenten (G4);2004/'05 naar 2005/'06;15261.0;100.0
183;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Vier grootste gemeenten (G4);2005/'06 naar 2006/'07;17736.0;100.0
184;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Vier grootste gemeenten (G4);2006/'07 naar 2007/'08;18363.0;100.0
185;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Vier grootste gemeenten (G4);2007/'08 naar 2008/'09;18885.0;100.0
186;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Vier grootste gemeenten (G4);2008/'09 naar 2009/'10;18705.0;100.0
187;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Vier grootste gemeenten (G4);2009/'10 naar 2010/'11;18720.0;100.0
188;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Vier grootste gemeenten (G4);2010/'11 naar 2011/'12;19153.0;100.0
189;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Vier grootste gemeenten (G4);2011/'12 naar 2012/'13;18999.0;100.0
190;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Vier grootste gemeenten (G4);2012/'13 naar 2013/'14;18393.0;100.0
191;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Vier grootste gemeenten (G4);2013/'14 naar 2014/'15;17811.0;100.0
192;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Vier grootste gemeenten (G4);2014/'15 naar 2015/'16;17057.0;100.0
193;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Vier grootste gemeenten (G4);2015/'16 naar 2016/'17;16858.0;100.0
194;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Vier grootste gemeenten (G4);2016/'17 naar 2017/'18;16923.0;100.0
195;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Gemeenten >= 100.000 inwoners (excl. G4);2004/'05 naar 2005/'06;52795.0;100.0
196;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Gemeenten >= 100.000 inwoners (excl. G4);2005/'06 naar 2006/'07;58824.0;100.0
197;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Gemeenten >= 100.000 inwoners (excl. G4);2006/'07 naar 2007/'08;60820.0;100.0
198;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Gemeenten >= 100.000 inwoners (excl. G4);2007/'08 naar 2008/'09;62716.0;100.0
199;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Gemeenten >= 100.000 inwoners (excl. G4);2008/'09 naar 2009/'10;63283.0;100.0
200;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Gemeenten >= 100.000 inwoners (excl. G4);2009/'10 naar 2010/'11;64052.0;100.0
201;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Gemeenten >= 100.000 inwoners (excl. G4);2010/'11 naar 2011/'12;67014.0;100.0
202;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Gemeenten >= 100.000 inwoners (excl. G4);2011/'12 naar 2012/'13;63664.0;100.0
203;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Gemeenten >= 100.000 inwoners (excl. G4);2012/'13 naar 2013/'14;65197.0;100.0
204;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Gemeenten >= 100.000 inwoners (excl. G4);2013/'14 naar 2014/'15;65645.0;100.0
205;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Gemeenten >= 100.000 inwoners (excl. G4);2014/'15 naar 2015/'16;70097.0;100.0
206;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Gemeenten >= 100.000 inwoners (excl. G4);2015/'16 naar 2016/'17;71930.0;100.0
207;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Gemeenten >= 100.000 inwoners (excl. G4);2016/'17 naar 2017/'18;72983.0;100.0
208;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Gemeenten < 100.000 inwoners;2004/'05 naar 2005/'06;256619.0;100.0
209;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Gemeenten < 100.000 inwoners;2005/'06 naar 2006/'07;280660.0;100.0
210;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Gemeenten < 100.000 inwoners;2006/'07 naar 2007/'08;286181.0;100.0
211;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Gemeenten < 100.000 inwoners;2007/'08 naar 2008/'09;292388.0;100.0
212;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Gemeenten < 100.000 inwoners;2008/'09 naar 2009/'10;294796.0;100.0
213;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Gemeenten < 100.000 inwoners;2009/'10 naar 2010/'11;298877.0;100.0
214;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Gemeenten < 100.000 inwoners;2010/'11 naar 2011/'12;299616.0;100.0
215;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Gemeenten < 100.000 inwoners;2011/'12 naar 2012/'13;297729.0;100.0
216;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Gemeenten < 100.000 inwoners;2012/'13 naar 2013/'14;289337.0;100.0
217;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Gemeenten < 100.000 inwoners;2013/'14 naar 2014/'15;280440.0;100.0
218;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Gemeenten < 100.000 inwoners;2014/'15 naar 2015/'16;265776.0;100.0
219;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Gemeenten < 100.000 inwoners;2015/'16 naar 2016/'17;261041.0;100.0
220;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Gemeenten < 100.000 inwoners;2016/'17 naar 2017/'18;265141.0;100.0
221;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Gemeente onbekend;2004/'05 naar 2005/'06;782.0;100.0
222;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Gemeente onbekend;2005/'06 naar 2006/'07;974.0;100.0
223;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Gemeente onbekend;2006/'07 naar 2007/'08;1015.0;100.0
224;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Gemeente onbekend;2007/'08 naar 2008/'09;946.0;100.0
225;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Gemeente onbekend;2008/'09 naar 2009/'10;1216.0;100.0
226;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Gemeente onbekend;2009/'10 naar 2010/'11;1133.0;100.0
227;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Gemeente onbekend;2010/'11 naar 2011/'12;1108.0;100.0
228;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Gemeente onbekend;2011/'12 naar 2012/'13;1050.0;100.0
229;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Gemeente onbekend;2012/'13 naar 2013/'14;767.0;100.0
230;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Gemeente onbekend;2013/'14 naar 2014/'15;628.0;100.0
231;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Gemeente onbekend;2014/'15 naar 2015/'16;551.0;100.0
232;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Gemeente onbekend;2015/'16 naar 2016/'17;578.0;100.0
233;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Gemeente onbekend;2016/'17 naar 2017/'18;555.0;100.0
234;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Amsterdam;2004/'05 naar 2005/'06;4225.0;100.0
235;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Amsterdam;2005/'06 naar 2006/'07;4547.0;100.0
236;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Amsterdam;2006/'07 naar 2007/'08;4585.0;100.0
237;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Amsterdam;2007/'08 naar 2008/'09;4699.0;100.0
238;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Amsterdam;2008/'09 naar 2009/'10;4547.0;100.0
239;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Amsterdam;2009/'10 naar 2010/'11;4627.0;100.0
240;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Amsterdam;2010/'11 naar 2011/'12;4691.0;100.0
241;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Amsterdam;2011/'12 naar 2012/'13;4508.0;100.0
242;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Amsterdam;2012/'13 naar 2013/'14;4347.0;100.0
243;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Amsterdam;2013/'14 naar 2014/'15;4274.0;100.0
244;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Amsterdam;2014/'15 naar 2015/'16;3995.0;100.0
245;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Amsterdam;2015/'16 naar 2016/'17;3903.0;100.0
246;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Amsterdam;2016/'17 naar 2017/'18;3870.0;100.0
247;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;'s-Gravenhage;2004/'05 naar 2005/'06;2549.0;100.0
248;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;'s-Gravenhage;2005/'06 naar 2006/'07;4046.0;100.0
249;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;'s-Gravenhage;2006/'07 naar 2007/'08;4181.0;100.0
250;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;'s-Gravenhage;2007/'08 naar 2008/'09;4242.0;100.0
251;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;'s-Gravenhage;2008/'09 naar 2009/'10;4453.0;100.0
252;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;'s-Gravenhage;2009/'10 naar 2010/'11;4429.0;100.0
253;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;'s-Gravenhage;2010/'11 naar 2011/'12;4668.0;100.0
254;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;'s-Gravenhage;2011/'12 naar 2012/'13;4571.0;100.0
255;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;'s-Gravenhage;2012/'13 naar 2013/'14;4515.0;100.0
256;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;'s-Gravenhage;2013/'14 naar 2014/'15;4309.0;100.0
257;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;'s-Gravenhage;2014/'15 naar 2015/'16;4082.0;100.0
258;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;'s-Gravenhage;2015/'16 naar 2016/'17;4049.0;100.0
259;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;'s-Gravenhage;2016/'17 naar 2017/'18;4093.0;100.0
260;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Rotterdam;2004/'05 naar 2005/'06;5979.0;100.0
261;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Rotterdam;2005/'06 naar 2006/'07;6528.0;100.0
262;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Rotterdam;2006/'07 naar 2007/'08;6873.0;100.0
263;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Rotterdam;2007/'08 naar 2008/'09;7057.0;100.0
264;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Rotterdam;2008/'09 naar 2009/'10;6912.0;100.0
265;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Rotterdam;2009/'10 naar 2010/'11;6807.0;100.0
266;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Rotterdam;2010/'11 naar 2011/'12;6747.0;100.0
267;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Rotterdam;2011/'12 naar 2012/'13;6857.0;100.0
268;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Rotterdam;2012/'13 naar 2013/'14;6638.0;100.0
269;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Rotterdam;2013/'14 naar 2014/'15;6476.0;100.0
270;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Rotterdam;2014/'15 naar 2015/'16;6244.0;100.0
271;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Rotterdam;2015/'16 naar 2016/'17;6080.0;100.0
272;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Rotterdam;2016/'17 naar 2017/'18;6056.0;100.0
273;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Utrecht (gemeente);2004/'05 naar 2005/'06;2508.0;100.0
274;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Utrecht (gemeente);2005/'06 naar 2006/'07;2615.0;100.0
275;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Utrecht (gemeente);2006/'07 naar 2007/'08;2724.0;100.0
276;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Utrecht (gemeente);2007/'08 naar 2008/'09;2887.0;100.0
277;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Utrecht (gemeente);2008/'09 naar 2009/'10;2793.0;100.0
278;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Utrecht (gemeente);2009/'10 naar 2010/'11;2857.0;100.0
279;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Utrecht (gemeente);2010/'11 naar 2011/'12;3047.0;100.0
280;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Utrecht (gemeente);2011/'12 naar 2012/'13;3063.0;100.0
281;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Utrecht (gemeente);2012/'13 naar 2013/'14;2893.0;100.0
282;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Utrecht (gemeente);2013/'14 naar 2014/'15;2752.0;100.0
283;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Utrecht (gemeente);2014/'15 naar 2015/'16;2736.0;100.0
284;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Utrecht (gemeente);2015/'16 naar 2016/'17;2826.0;100.0
285;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Utrecht (gemeente);2016/'17 naar 2017/'18;2904.0;100.0
286;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Noord-Nederland (LD);2004/'05 naar 2005/'06;41219.0;100.0
287;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Noord-Nederland (LD);2005/'06 naar 2006/'07;50602.0;100.0
288;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Noord-Nederland (LD);2006/'07 naar 2007/'08;51853.0;100.0
289;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Noord-Nederland (LD);2007/'08 naar 2008/'09;52300.0;100.0
290;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Noord-Nederland (LD);2008/'09 naar 2009/'10;52800.0;100.0
291;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Noord-Nederland (LD);2009/'10 naar 2010/'11;52982.0;100.0
292;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Noord-Nederland (LD);2010/'11 naar 2011/'12;54008.0;100.0
293;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Noord-Nederland (LD);2011/'12 naar 2012/'13;52749.0;100.0
294;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Noord-Nederland (LD);2012/'13 naar 2013/'14;52683.0;100.0
295;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Noord-Nederland (LD);2013/'14 naar 2014/'15;52009.0;100.0
296;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Noord-Nederland (LD);2014/'15 naar 2015/'16;50792.0;100.0
297;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Noord-Nederland (LD);2015/'16 naar 2016/'17;50975.0;100.0
298;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Noord-Nederland (LD);2016/'17 naar 2017/'18;52201.0;100.0
299;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Oost-Nederland (LD);2004/'05 naar 2005/'06;85042.0;100.0
300;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Oost-Nederland (LD);2005/'06 naar 2006/'07;90279.0;100.0
301;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Oost-Nederland (LD);2006/'07 naar 2007/'08;92146.0;100.0
302;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Oost-Nederland (LD);2007/'08 naar 2008/'09;94191.0;100.0
303;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Oost-Nederland (LD);2008/'09 naar 2009/'10;95061.0;100.0
304;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Oost-Nederland (LD);2009/'10 naar 2010/'11;95639.0;100.0
305;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Oost-Nederland (LD);2010/'11 naar 2011/'12;96882.0;100.0
306;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Oost-Nederland (LD);2011/'12 naar 2012/'13;96274.0;100.0
307;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Oost-Nederland (LD);2012/'13 naar 2013/'14;95105.0;100.0
308;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Oost-Nederland (LD);2013/'14 naar 2014/'15;92777.0;100.0
309;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Oost-Nederland (LD);2014/'15 naar 2015/'16;90703.0;100.0
310;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Oost-Nederland (LD);2015/'16 naar 2016/'17;90465.0;100.0
311;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;Oost-Nederland (LD);2016/'17 naar 2017/'18;92647.0;100.0
312;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;West-Nederland (LD);2004/'05 naar 2005/'06;122725.0;100.0
313;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;West-Nederland (LD);2005/'06 naar 2006/'07;135408.0;100.0
314;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Totaal;Nederlandse achtergrond;West-Nederland (LD);2006/'07 naar 2007/'08;138309.0;100.0
