ID;TypeOfSelfEmployment;BranchesSIC2008;PersonCharacteristics;Sex;Periods;SelfEmployedPersons_1;AveragePersonalIncome_2;MedianPersonalIncome_3;AverageSelfEmployedIncome_4;MedianSelfEmployedIncome_5;AverageEquivalisedIncome_6;MedianEquivalisedIncome_7;SelfEmployedWithCompanyCapital_8;MedianWealth_9;MedianCompanyCapital_10;SelfEmployedPersons_11;AveragePersonalIncome_12;MedianPersonalIncome_13;AverageSelfEmployedIncome_14;MedianSelfEmployedIncome_15;AverageEquivalisedIncome_16;MedianEquivalisedIncome_17;SelfEmployedPersonsWithCompCapital_18;MedianWealth_19;MedianCompanyCapital_20
119;Self-employed;A-U All economic activities;Age: Younger than 25 years;Male;2007;11.8;26.3;24.1;24.4;21.7;29.9;28.1;10.1;79.2;17.5;27.3;19.1;14.8;11.7;3.9;26.2;24.2;16.2;64.8;12.5
120;Self-employed;A-U All economic activities;Age: Younger than 25 years;Male;2008;13.1;26.7;24.4;25.0;21.9;29.9;28.5;11.4;68.6;16.2;29.2;19.6;15.3;12.3;4.3;26.2;24.8;17.9;53.9;11.6
121;Self-employed;A-U All economic activities;Age: Younger than 25 years;Male;2009;13.7;24.0;21.5;22.6;19.7;27.6;26.9;12.3;49.9;13.4;30.9;18.1;13.9;11.0;3.7;25.0;23.8;19.7;40.1;9.3
122;Self-employed;A-U All economic activities;Age: Younger than 25 years;Male;2010;14.0;24.7;21.3;23.0;19.5;28.6;26.8;;;;32.0;18.2;13.7;11.2;4.0;25.4;23.8;;;
123;Self-employed;A-U All economic activities;Age: Younger than 25 years;Male;2011;19.7;25.9;22.8;24.3;21.1;31.5;29.8;15.0;44.2;13.2;41.6;19.8;15.5;12.6;5.0;28.2;26.7;22.7;36.4;11.1
124;Self-employed;A-U All economic activities;Age: Younger than 25 years;Male;2012;20.1;24.5;21.4;23.0;19.8;31.3;29.1;15.4;39.8;13.5;42.6;18.8;14.5;11.9;4.5;28.1;26.4;23.5;31.6;11.3
125;Self-employed;A-U All economic activities;Age: Younger than 25 years;Male;2013;20.8;23.9;20.7;22.4;19.1;31.3;29.0;15.7;30.9;13.2;44.7;18.4;14.0;11.6;4.6;28.3;26.4;24.3;21.8;11.0
126;Self-employed;A-U All economic activities;Age: Younger than 25 years;Male;2014;21.8;24.8;21.3;23.1;19.5;33.2;30.3;16.4;33.1;13.1;44.5;19.5;15.0;12.5;5.5;30.3;27.5;24.9;23.2;11.1
127;Self-employed;A-U All economic activities;Age: Younger than 25 years;Male;2015;22.8;26.4;22.3;24.6;20.2;34.0;31.5;16.9;37.8;13.7;46.2;20.6;15.6;13.4;5.8;30.3;28.3;26.0;26.9;11.1
128;Self-employed;A-U All economic activities;Age: Younger than 25 years;Male;2016;23.4;27.5;23.4;25.7;21.4;35.5;33.1;17.7;41.9;14.9;47.6;21.2;16.2;13.9;6.0;31.9;29.8;27.5;31.5;12.2
129;Self-employed;A-U All economic activities;Age: Younger than 25 years;Male;2017;23.7;29.3;25.2;27.3;23.1;38.3;34.9;18.1;51.6;16.6;50.7;21.5;16.2;14.0;5.5;33.9;31.1;28.9;40.3;13.6
130;Self-employed;A-U All economic activities;Age: Younger than 25 years;Male;2018;25.4;30.9;26.5;28.8;24.3;38.7;35.7;19.1;56.5;17.3;56.1;22.1;16.5;14.4;5.3;34.2;31.7;31.0;49.6;15.0
131;Self-employed;A-U All economic activities;Age: Younger than 25 years;Male;2019;28.0;31.6;27.4;29.6;25.3;41.7;37.2;21.2;62.8;16.5;66.8;21.4;15.0;13.8;4.3;36.7;33.0;35.1;61.0;15.8
132;Self-employed;A-U All economic activities;Age: Younger than 25 years;Male;2020;29.8;33.4;28.8;30.4;25.4;43.8;39.2;22.7;78.9;17.4;77.2;21.4;15.0;13.0;3.4;37.5;34.5;39.8;75.9;16.8
133;Self-employed;A-U All economic activities;Age: Younger than 25 years;Male;2021;34.6;33.9;29.2;31.2;26.4;44.4;40.8;26.0;99.0;17.9;91.7;21.5;14.7;13.2;3.2;39.2;36.3;45.9;104.9;18.5
134;Self-employed;A-U All economic activities;Age: Younger than 25 years;Male;2022;41.9;35.5;30.8;32.9;28.3;46.8;42.7;30.5;129.8;18.3;106.3;22.8;15.8;14.6;4.4;41.7;38.6;53.1;159.4;20.4
135;Self-employed;A-U All economic activities;Age: Younger than 25 years;Male;2023;45.1;35.1;29.5;32.6;26.9;48.5;44.1;33.1;121.3;18.8;112.3;24.0;16.7;14.9;4.8;44.8;41.3;57.2;155.8;21.0
136;Self-employed;A-U All economic activities;Age: Younger than 25 years;Female;2007;5.3;14.4;11.7;12.0;8.7;23.6;21.3;3.8;28.7;6.6;19.1;12.5;10.4;4.4;1.4;21.6;20.0;6.8;17.3;7.0
137;Self-employed;A-U All economic activities;Age: Younger than 25 years;Female;2008;5.8;14.2;11.4;11.9;8.8;23.5;21.4;4.0;20.2;6.3;21.8;12.7;10.5;4.4;1.5;21.5;20.2;7.5;13.5;6.6
138;Self-employed;A-U All economic activities;Age: Younger than 25 years;Female;2009;6.2;13.9;11.6;11.6;8.9;22.7;21.0;4.4;13.0;5.5;23.2;12.7;10.6;4.3;1.5;21.6;20.4;8.4;11.2;6.0
139;Self-employed;A-U All economic activities;Age: Younger than 25 years;Female;2010;5.9;16.1;13.2;13.5;10.0;24.2;22.1;;;;22.6;13.0;10.6;4.8;1.5;21.9;20.7;;;
140;Self-employed;A-U All economic activities;Age: Younger than 25 years;Female;2011;8.5;16.7;13.3;14.2;10.3;26.8;24.3;5.4;13.1;6.4;27.7;14.0;10.9;5.5;1.7;24.2;22.9;9.8;11.0;7.4
141;Self-employed;A-U All economic activities;Age: Younger than 25 years;Female;2012;8.8;16.2;13.0;13.7;9.8;26.4;23.9;5.5;10.7;6.2;29.4;13.5;10.6;5.2;1.6;24.1;22.8;10.3;9.7;7.2
142;Self-employed;A-U All economic activities;Age: Younger than 25 years;Female;2013;9.8;15.7;12.5;13.1;9.4;26.5;24.0;5.8;8.0;6.2;33.2;13.2;10.5;5.1;1.7;24.3;23.1;11.0;6.5;7.6
143;Self-employed;A-U All economic activities;Age: Younger than 25 years;Female;2014;10.8;15.9;12.7;13.3;9.6;28.6;25.2;6.3;9.5;6.2;33.6;13.6;10.9;5.6;2.0;25.8;23.9;11.7;8.1;7.0
144;Self-employed;A-U All economic activities;Age: Younger than 25 years;Female;2015;11.4;16.5;13.0;13.8;9.8;28.9;26.2;6.6;14.6;6.6;35.3;13.9;11.0;5.8;1.9;25.8;24.4;12.6;11.4;7.6
145;Self-employed;A-U All economic activities;Age: Younger than 25 years;Female;2016;11.8;17.4;13.8;14.6;10.3;30.4;27.7;7.1;19.4;6.7;36.4;14.2;11.2;6.0;2.0;27.1;25.9;13.6;14.4;7.9
146;Self-employed;A-U All economic activities;Age: Younger than 25 years;Female;2017;11.5;18.2;14.6;15.3;11.2;32.6;28.9;7.2;25.7;7.5;38.7;14.1;11.0;5.8;1.7;28.9;26.9;14.5;19.7;9.2
147;Self-employed;A-U All economic activities;Age: Younger than 25 years;Female;2018;11.5;19.9;15.8;16.8;12.2;33.6;30.0;7.5;33.8;8.2;42.4;14.3;10.8;5.8;1.4;29.2;27.5;15.8;24.2;10.2
148;Self-employed;A-U All economic activities;Age: Younger than 25 years;Female;2019;11.9;21.7;17.2;18.5;13.9;36.5;31.9;7.9;40.4;9.2;52.4;13.7;9.5;5.4;0.9;31.1;28.8;18.4;33.6;14.1
149;Self-employed;A-U All economic activities;Age: Younger than 25 years;Female;2020;11.9;23.0;18.3;18.6;13.7;38.1;34.1;8.2;50.9;10.1;56.1;13.7;9.9;4.9;0.8;31.7;30.4;20.2;43.2;16.0
150;Self-employed;A-U All economic activities;Age: Younger than 25 years;Female;2021;13.3;25.1;19.5;21.0;15.5;40.1;36.4;9.1;62.0;11.0;69.9;14.5;10.0;5.2;0.7;34.0;32.4;24.1;63.2;18.5
151;Self-employed;A-U All economic activities;Age: Younger than 25 years;Female;2022;16.1;27.8;22.4;23.7;18.4;42.3;38.5;10.6;64.1;11.0;78.6;15.7;10.7;6.4;1.1;36.4;34.4;27.5;96.9;20.0
152;Self-employed;A-U All economic activities;Age: Younger than 25 years;Female;2023;17.0;27.8;22.0;23.9;17.7;44.1;40.3;11.6;60.4;11.8;82.0;17.1;12.1;6.6;1.1;39.5;37.6;29.4;100.8;20.4
153;Self-employed;A-U All economic activities;Age: 25 to 34 years;Total male and female;2007;129.2;31.5;26.5;30.6;25.3;26.6;24.0;109.2;61.7;18.0;202.9;30.4;26.3;20.5;10.8;25.7;23.3;140.3;42.9;14.1
154;Self-employed;A-U All economic activities;Age: 25 to 34 years;Total male and female;2008;134.8;32.1;27.1;31.3;26.0;26.3;24.2;114.8;48.7;17.3;211.2;31.1;27.1;21.0;11.0;25.6;23.6;147.8;33.0;13.4
155;Self-employed;A-U All economic activities;Age: 25 to 34 years;Total male and female;2009;138.1;29.6;24.4;28.9;23.5;24.8;23.1;121.7;31.1;13.9;216.7;29.5;25.6;19.3;9.9;24.7;23.1;156.5;20.1;10.8
156;Self-employed;A-U All economic activities;Age: 25 to 34 years;Total male and female;2010;136.8;30.7;24.8;29.8;23.8;25.7;23.3;;;;218.4;30.3;25.9;19.6;10.3;25.2;23.1;;;
157;Self-employed;A-U All economic activities;Age: 25 to 34 years;Total male and female;2011;155.0;32.1;26.5;31.3;25.4;28.6;26.2;128.0;24.3;13.2;238.9;31.8;27.8;21.3;12.0;28.0;25.9;159.9;14.5;10.8
158;Self-employed;A-U All economic activities;Age: 25 to 34 years;Total male and female;2012;158.2;31.1;25.0;30.4;24.1;28.3;25.7;131.0;16.3;13.2;242.6;31.4;26.8;20.8;11.4;27.9;25.7;163.7;8.3;10.9
159;Self-employed;A-U All economic activities;Age: 25 to 34 years;Total male and female;2013;161.1;30.4;24.1;29.6;23.1;28.0;25.5;132.1;8.1;12.7;247.7;30.8;26.2;20.2;11.0;27.8;25.7;164.8;2.4;10.5
160;Self-employed;A-U All economic activities;Age: 25 to 34 years;Total male and female;2014;168.0;31.5;25.0;30.5;23.8;30.2;26.8;135.8;9.0;12.3;254.0;31.6;26.7;21.2;12.0;29.6;26.9;169.3;3.6;10.2
161;Self-employed;A-U All economic activities;Age: 25 to 34 years;Total male and female;2015;175.2;32.7;25.9;31.6;24.7;30.5;27.7;138.5;13.9;13.0;263.9;32.5;27.4;22.1;12.5;30.1;27.7;174.0;8.0;10.7
162;Self-employed;A-U All economic activities;Age: 25 to 34 years;Total male and female;2016;180.4;34.1;27.3;32.9;25.9;32.5;29.5;145.4;20.6;13.7;270.4;33.7;28.5;23.1;13.5;31.9;29.4;182.8;13.8;11.3
163;Self-employed;A-U All economic activities;Age: 25 to 34 years;Total male and female;2017;185.3;35.5;28.8;34.2;27.2;33.9;30.7;149.9;30.7;14.9;280.2;34.8;29.7;23.8;14.1;33.2;30.4;189.5;23.1;12.2
164;Self-employed;A-U All economic activities;Age: 25 to 34 years;Total male and female;2018;193.1;37.4;30.7;36.0;29.2;34.9;31.7;156.6;43.2;15.5;293.7;36.5;31.3;25.0;15.0;34.0;31.3;197.5;33.9;12.8
165;Self-employed;A-U All economic activities;Age: 25 to 34 years;Total male and female;2019;202.8;39.2;32.5;37.8;30.9;37.3;33.2;165.7;56.6;16.0;307.6;38.1;32.9;26.2;16.3;36.3;32.8;207.5;45.9;13.5
166;Self-employed;A-U All economic activities;Age: 25 to 34 years;Total male and female;2020;202.7;40.8;33.9;38.2;31.2;38.8;35.0;168.0;70.3;17.1;319.3;39.0;33.4;25.6;14.3;37.3;34.2;217.1;54.9;14.1
167;Self-employed;A-U All economic activities;Age: 25 to 34 years;Total male and female;2021;212.8;43.1;36.3;40.8;34.1;40.4;36.6;175.2;86.7;18.1;341.4;41.5;36.2;27.0;15.7;39.2;36.1;225.4;69.5;14.9
168;Self-employed;A-U All economic activities;Age: 25 to 34 years;Total male and female;2022;232.5;45.3;39.1;43.2;36.9;42.3;38.4;188.0;117.4;18.7;362.4;44.1;39.2;29.5;19.5;41.3;38.2;239.6;99.5;15.7
169;Self-employed;A-U All economic activities;Age: 25 to 34 years;Total male and female;2023;241.2;46.8;40.1;44.9;38.4;43.8;40.1;198.7;107.7;19.7;379.6;46.1;41.0;30.5;18.7;43.3;40.3;253.2;89.8;16.6
170;Self-employed;A-U All economic activities;Age: 25 to 34 years;Male;2007;83.3;37.8;33.9;37.1;33.1;27.6;25.2;73.4;63.3;20.3;122.8;36.3;32.8;26.3;19.9;26.5;24.3;92.1;45.0;15.6
171;Self-employed;A-U All economic activities;Age: 25 to 34 years;Male;2008;87.0;38.2;34.6;37.8;34.1;27.2;25.5;77.8;50.5;19.3;126.9;37.0;33.7;27.0;20.7;26.4;24.7;97.3;35.7;14.9
172;Self-employed;A-U All economic activities;Age: 25 to 34 years;Male;2009;89.4;34.5;30.8;34.4;30.7;25.3;24.1;82.9;33.2;15.5;130.0;34.4;31.5;24.5;18.0;25.1;23.9;103.1;22.5;11.8
173;Self-employed;A-U All economic activities;Age: 25 to 34 years;Male;2010;90.0;35.2;30.0;34.8;29.8;26.1;24.0;;;;133.0;34.8;30.9;24.5;17.5;25.6;23.7;;;
174;Self-employed;A-U All economic activities;Age: 25 to 34 years;Male;2011;100.6;37.0;32.7;36.9;32.4;29.0;26.9;86.0;25.3;14.6;145.1;36.7;33.4;26.5;20.0;28.4;26.6;103.8;15.8;11.8
175;Self-employed;A-U All economic activities;Age: 25 to 34 years;Male;2012;102.3;35.8;30.7;35.7;30.4;28.6;26.4;87.7;17.8;14.8;146.8;35.9;32.0;25.8;18.9;28.2;26.2;106.0;9.8;12.0
176;Self-employed;A-U All economic activities;Age: 25 to 34 years;Male;2013;103.1;35.3;30.0;35.0;29.6;28.5;26.2;87.9;10.1;14.3;148.3;35.6;31.6;25.3;18.3;28.2;26.2;106.1;3.9;11.5
177;Self-employed;A-U All economic activities;Age: 25 to 34 years;Male;2014;106.7;36.6;31.0;36.2;30.4;30.8;27.7;89.6;11.6;14.0;151.3;36.6;32.3;26.5;19.5;30.2;27.6;108.3;5.6;11.4
178;Self-employed;A-U All economic activities;Age: 25 to 34 years;Male;2015;110.2;38.3;32.4;37.7;31.7;31.3;28.8;90.7;16.8;14.8;156.4;37.9;33.2;27.7;20.3;30.7;28.5;110.4;10.3;12.0
179;Self-employed;A-U All economic activities;Age: 25 to 34 years;Male;2016;112.6;40.0;34.0;39.4;33.3;33.3;30.6;94.5;24.0;15.7;159.1;39.4;34.5;29.0;21.7;32.6;30.3;115.3;16.4;12.7
180;Self-employed;A-U All economic activities;Age: 25 to 34 years;Male;2017;115.5;41.6;35.7;40.8;34.9;34.8;31.9;97.0;34.2;17.2;164.6;40.6;35.8;29.9;22.7;34.0;31.4;118.9;25.6;13.7
181;Self-employed;A-U All economic activities;Age: 25 to 34 years;Male;2018;121.2;43.6;37.7;42.7;36.6;35.8;32.9;101.2;45.7;17.8;173.3;42.5;37.5;31.2;24.1;34.8;32.3;123.7;35.9;14.3
182;Self-employed;A-U All economic activities;Age: 25 to 34 years;Male;2019;129.0;45.2;39.3;44.2;38.2;38.1;34.3;108.0;57.7;18.0;183.1;43.9;38.9;32.5;25.6;37.1;33.8;130.9;47.2;14.8
183;Self-employed;A-U All economic activities;Age: 25 to 34 years;Male;2020;130.3;46.5;40.2;44.5;38.6;39.5;36.0;110.5;71.0;19.2;191.9;44.4;39.1;31.6;23.4;37.9;35.1;137.7;55.4;15.4
184;Self-employed;A-U All economic activities;Age: 25 to 34 years;Male;2021;137.3;48.8;42.3;47.1;41.0;41.3;37.5;115.3;87.0;20.2;203.9;47.1;41.7;33.3;25.6;40.0;37.0;142.4;69.7;16.2
185;Self-employed;A-U All economic activities;Age: 25 to 34 years;Male;2022;150.2;50.9;45.0;49.3;43.6;43.0;39.3;123.4;114.6;20.7;216.9;49.7;44.8;35.9;29.6;42.0;39.0;150.9;98.7;17.0
186;Self-employed;A-U All economic activities;Age: 25 to 34 years;Male;2023;156.5;51.9;45.9;50.6;44.8;44.4;40.9;131.0;104.7;21.6;227.2;51.2;46.3;36.7;29.3;43.9;41.0;159.6;88.4;18.0
187;Self-employed;A-U All economic activities;Age: 25 to 34 years;Female;2007;46.0;20.3;13.8;18.8;12.0;24.8;21.6;35.9;59.1;13.2;80.1;21.3;17.3;11.7;4.2;24.3;21.6;48.2;39.8;11.1
188;Self-employed;A-U All economic activities;Age: 25 to 34 years;Female;2008;47.8;21.0;14.2;19.4;12.2;24.7;21.7;37.0;45.5;12.6;84.3;22.2;17.9;12.0;4.4;24.4;21.8;50.4;28.9;10.5
189;Self-employed;A-U All economic activities;Age: 25 to 34 years;Female;2009;48.7;20.4;14.0;18.7;11.9;23.9;21.4;38.8;27.4;10.8;86.7;22.1;18.0;11.4;4.3;24.0;21.9;53.4;16.9;9.0
190;Self-employed;A-U All economic activities;Age: 25 to 34 years;Female;2010;46.8;22.1;15.6;20.0;13.3;24.9;22.1;;;;85.4;23.2;19.0;12.0;4.8;24.6;22.3;;;
191;Self-employed;A-U All economic activities;Age: 25 to 34 years;Female;2011;54.4;22.9;15.8;21.0;13.7;27.9;24.7;42.0;22.4;10.5;93.7;24.3;19.8;13.2;5.4;27.5;24.9;56.1;12.7;9.2
192;Self-employed;A-U All economic activities;Age: 25 to 34 years;Female;2012;55.9;22.5;15.5;20.7;13.4;27.6;24.4;43.3;13.6;10.1;95.8;24.4;19.6;13.0;5.3;27.5;24.7;57.7;6.2;9.0
193;Self-employed;A-U All economic activities;Age: 25 to 34 years;Female;2013;57.9;21.8;15.1;19.9;13.0;27.1;24.2;44.3;4.8;9.7;99.4;23.7;19.3;12.6;5.3;27.1;24.8;58.8;0.8;8.6
194;Self-employed;A-U All economic activities;Age: 25 to 34 years;Female;2014;61.3;22.6;15.7;20.7;13.7;29.0;25.3;46.2;5.1;9.4;102.7;24.2;19.6;13.4;6.0;28.8;25.8;61.1;1.5;8.4
195;Self-employed;A-U All economic activities;Age: 25 to 34 years;Female;2015;64.9;23.2;16.1;21.2;13.9;29.3;26.0;47.8;9.5;9.8;107.4;24.7;20.0;13.9;6.1;29.2;26.5;63.5;5.1;8.6
196;Self-employed;A-U All economic activities;Age: 25 to 34 years;Female;2016;67.8;24.3;17.2;22.2;15.0;31.1;27.6;50.9;15.3;10.2;111.4;25.6;20.7;14.6;6.6;30.9;28.1;67.5;10.4;9.1
197;Self-employed;A-U All economic activities;Age: 25 to 34 years;Female;2017;69.7;25.4;18.0;23.2;15.8;32.3;28.6;52.9;25.8;11.0;115.7;26.6;21.7;15.2;7.0;32.0;29.1;70.6;19.9;9.8
198;Self-employed;A-U All economic activities;Age: 25 to 34 years;Female;2018;71.9;27.0;19.4;24.7;17.1;33.4;29.6;55.4;39.3;11.7;120.3;28.0;23.0;16.0;7.4;32.9;29.9;73.8;31.3;10.4
199;Self-employed;A-U All economic activities;Age: 25 to 34 years;Female;2019;73.8;28.8;20.9;26.5;18.6;35.9;31.1;57.7;54.9;12.6;124.5;29.6;24.5;17.0;8.0;35.2;31.4;76.6;44.0;11.2
200;Self-employed;A-U All economic activities;Age: 25 to 34 years;Female;2020;72.4;30.6;22.3;26.9;18.2;37.5;33.0;57.5;69.1;13.6;127.3;30.9;25.4;16.7;7.2;36.2;32.9;79.4;54.3;11.9
201;Self-employed;A-U All economic activities;Age: 25 to 34 years;Female;2021;75.4;32.7;23.9;29.4;20.5;38.9;34.6;59.9;86.2;14.6;137.5;33.3;28.0;17.7;7.6;38.1;34.8;83.1;69.2;12.8
202;Self-employed;A-U All economic activities;Age: 25 to 34 years;Female;2022;82.3;35.1;26.8;32.0;24.0;40.9;36.6;64.6;122.2;15.4;145.5;35.8;30.8;19.9;9.9;40.1;36.9;88.7;100.9;13.6
203;Self-employed;A-U All economic activities;Age: 25 to 34 years;Female;2023;84.7;37.3;27.8;34.4;25.0;42.7;38.5;67.7;112.4;16.6;152.4;38.3;33.1;21.1;9.8;42.4;39.3;93.5;92.0;14.6
204;Self-employed;A-U All economic activities;Age: 35 to 44 years;Total male and female;2007;319.2;38.2;30.4;37.7;30.0;28.9;24.4;272.6;173.8;30.9;435.3;37.7;30.5;28.6;17.3;28.0;23.8;327.4;150.0;25.1
205;Self-employed;A-U All economic activities;Age: 35 to 44 years;Total male and female;2008;328.0;39.3;31.6;39.2;31.3;28.1;24.8;283.3;157.3;30.8;446.7;38.8;31.6;29.7;18.0;27.5;24.3;339.9;133.0;24.9
206;Self-employed;A-U All economic activities;Age: 35 to 44 years;Total male and female;2009;326.8;36.9;28.9;36.9;28.8;26.6;23.9;292.5;126.7;27.0;445.1;37.1;30.0;27.9;16.3;26.4;23.8;350.7;105.4;21.7
207;Self-employed;A-U All economic activities;Age: 35 to 44 years;Total male and female;2010;313.1;38.4;30.0;38.3;29.9;27.4;24.2;;;;431.9;38.4;31.0;28.7;17.5;27.1;24.1;;;
208;Self-employed;A-U All economic activities;Age: 35 to 44 years;Total male and female;2011;329.1;39.5;31.6;39.9;31.5;31.2;27.4;291.2;117.4;25.4;449.2;39.6;32.4;30.1;19.0;30.6;27.1;347.0;97.1;21.0
209;Self-employed;A-U All economic activities;Age: 35 to 44 years;Total male and female;2012;322.8;39.0;30.4;39.4;30.3;31.0;27.1;286.9;93.0;25.1;439.0;39.4;31.8;29.8;18.4;30.5;26.9;341.7;74.1;20.8
210;Self-employed;A-U All economic activities;Age: 35 to 44 years;Total male and female;2013;314.1;38.9;30.0;39.0;29.8;30.5;26.8;278.6;63.0;24.5;426.4;39.5;31.6;29.7;18.2;30.2;26.9;331.9;46.1;20.3
211;Self-employed;A-U All economic activities;Age: 35 to 44 years;Total male and female;2014;309.1;40.1;31.3;40.2;31.0;34.1;28.2;272.5;57.0;23.5;415.8;40.7;32.7;30.9;19.5;33.4;28.2;324.4;42.4;19.5
212;Self-employed;A-U All economic activities;Age: 35 to 44 years;Total male and female;2015;303.4;41.2;32.5;41.3;32.1;32.3;28.7;263.6;60.7;23.9;405.6;41.8;33.8;31.9;20.3;32.2;28.8;313.7;46.9;20.0
213;Self-employed;A-U All economic activities;Age: 35 to 44 years;Total male and female;2016;298.1;43.3;34.5;43.3;34.1;35.0;30.6;261.4;67.5;24.8;397.4;43.6;35.4;33.6;22.0;34.6;30.5;311.2;53.8;20.9
214;Self-employed;A-U All economic activities;Age: 35 to 44 years;Total male and female;2017;292.1;45.6;36.3;45.1;35.8;36.8;31.9;257.6;83.7;26.9;392.9;45.7;37.1;34.7;23.1;36.2;31.8;308.1;68.8;22.7
215;Self-employed;A-U All economic activities;Age: 35 to 44 years;Total male and female;2018;290.2;47.0;38.2;46.8;37.6;37.9;32.7;255.9;104.3;28.1;392.2;46.9;38.8;35.9;24.3;37.2;32.5;306.4;88.3;23.6
216;Self-employed;A-U All economic activities;Age: 35 to 44 years;Total male and female;2019;292.0;48.6;39.8;48.3;39.2;41.6;34.2;258.1;125.5;29.4;393.7;48.6;40.3;37.2;25.7;40.5;34.0;308.4;110.3;24.9
217;Self-employed;A-U All economic activities;Age: 35 to 44 years;Total male and female;2020;290.0;49.5;40.5;48.4;39.2;41.3;35.5;258.2;148.3;31.1;397.5;49.2;40.6;36.6;24.0;40.3;35.1;312.9;130.2;26.1
218;Self-employed;A-U All economic activities;Age: 35 to 44 years;Total male and female;2021;297.1;52.2;43.2;51.5;42.5;43.1;37.0;263.7;181.3;32.8;412.0;52.2;43.6;38.7;26.3;42.3;36.9;319.0;163.8;27.7
219;Self-employed;A-U All economic activities;Age: 35 to 44 years;Total male and female;2022;312.9;54.3;46.0;53.5;45.3;44.9;38.9;274.3;249.9;35.4;428.7;54.6;46.5;40.7;30.0;44.3;38.9;330.3;233.5;30.2
220;Self-employed;A-U All economic activities;Age: 35 to 44 years;Total male and female;2023;323.2;56.1;47.9;55.6;47.6;46.8;40.5;286.3;255.0;37.0;446.3;56.9;48.8;42.1;31.0;46.4;40.9;344.7;237.5;31.5
221;Self-employed;A-U All economic activities;Age: 35 to 44 years;Male;2007;193.5;47.9;41.0;47.8;40.9;29.2;24.9;174.5;172.7;33.6;254.0;47.6;40.8;37.4;30.8;28.4;24.4;205.9;149.1;26.7
222;Self-employed;A-U All economic activities;Age: 35 to 44 years;Male;2008;198.9;49.1;42.1;49.5;42.6;28.2;25.2;182.1;157.6;33.7;258.8;49.0;42.0;39.0;32.5;27.8;24.8;213.8;132.9;26.8
223;Self-employed;A-U All economic activities;Age: 35 to 44 years;Male;2009;198.9;45.4;39.2;46.1;40.2;26.5;24.1;189.0;125.7;29.2;257.5;46.2;40.1;36.3;29.5;26.5;24.1;220.7;104.7;23.2
224;Self-employed;A-U All economic activities;Age: 35 to 44 years;Male;2010;194.3;46.3;39.0;46.8;40.1;27.2;24.2;;;;253.9;46.9;40.1;36.7;29.0;27.0;24.2;;;
225;Self-employed;A-U All economic activities;Age: 35 to 44 years;Male;2011;203.3;47.9;41.0;49.1;42.0;31.1;27.5;187.3;114.2;27.5;263.5;48.5;41.8;38.8;31.4;30.7;27.2;216.3;93.8;22.5
226;Self-employed;A-U All economic activities;Age: 35 to 44 years;Male;2012;199.1;47.0;39.7;48.2;41.1;30.8;27.2;183.9;90.0;27.4;256.9;47.9;41.1;38.2;30.0;30.5;27.0;212.3;71.0;22.3
227;Self-employed;A-U All economic activities;Age: 35 to 44 years;Male;2013;193.1;47.0;39.5;47.8;40.6;30.2;26.9;178.1;61.2;26.8;248.4;48.1;41.0;38.1;29.8;30.2;27.0;205.5;44.2;21.9
228;Self-employed;A-U All economic activities;Age: 35 to 44 years;Male;2014;189.5;48.3;40.8;49.1;41.8;34.2;28.4;173.6;55.4;25.8;241.9;49.3;42.1;39.5;31.3;33.6;28.4;200.2;40.5;21.0
229;Self-employed;A-U All economic activities;Age: 35 to 44 years;Male;2015;185.5;49.6;42.0;50.3;43.1;32.1;28.9;166.9;59.3;26.6;235.6;50.6;43.2;40.7;32.6;32.2;28.9;192.3;45.3;21.8
230;Self-employed;A-U All economic activities;Age: 35 to 44 years;Male;2016;182.4;51.9;43.8;52.5;44.0;35.0;30.8;165.4;66.3;27.5;230.7;52.6;44.5;42.6;34.5;34.7;30.8;190.5;52.5;22.7
231;Self-employed;A-U All economic activities;Age: 35 to 44 years;Male;2017;178.2;54.5;45.1;54.4;45.5;36.9;32.2;162.2;82.2;29.8;227.7;55.0;46.0;43.9;35.7;36.5;32.0;187.7;67.1;24.6
232;Self-employed;A-U All economic activities;Age: 35 to 44 years;Male;2018;177.6;55.5;46.7;56.0;47.1;38.0;32.9;160.8;102.2;31.0;227.8;55.9;47.5;44.9;37.0;37.4;32.7;186.1;86.1;25.5
233;Self-employed;A-U All economic activities;Age: 35 to 44 years;Male;2019;180.5;56.7;47.6;57.1;47.9;42.0;34.3;163.3;122.0;32.3;230.1;57.3;48.6;46.1;38.2;41.0;34.2;188.1;107.3;26.8
234;Self-employed;A-U All economic activities;Age: 35 to 44 years;Male;2020;180.7;57.2;48.1;56.9;48.0;41.3;35.6;164.4;144.2;33.8;233.7;57.5;48.7;45.2;37.0;40.4;35.3;191.7;126.5;27.9
235;Self-employed;A-U All economic activities;Age: 35 to 44 years;Male;2021;185.7;59.9;50.0;59.7;50.0;42.8;37.0;168.1;176.3;35.7;242.0;60.5;50.9;47.3;39.2;42.3;37.0;195.4;159.3;29.5
236;Self-employed;A-U All economic activities;Age: 35 to 44 years;Male;2022;195.9;61.6;52.2;61.4;51.8;44.6;38.8;174.3;242.2;38.2;252.1;62.8;53.6;49.4;42.4;44.3;38.8;201.8;226.4;31.9
237;Self-employed;A-U All economic activities;Age: 35 to 44 years;Male;2023;203.6;62.9;53.6;63.0;53.9;46.4;40.3;183.1;246.6;39.6;262.9;64.6;55.3;50.6;44.1;46.3;40.7;211.5;230.2;33.2
