ID;Geslacht;Migratieachtergrond;Onderwijssoort;Perioden;Leerlingen_1;VoortijdigSchoolverlaters_2;NietVoortijdigSchoolverlaters_3;VoortijdigSchoolverlatersPercentage_4
260;Totaal mannen en vrouwen;Totaal;Bol niveau 4;2020/'21;230780;7940;222850;3.0
261;Totaal mannen en vrouwen;Totaal;Bbl niveau 4;2012/'13;7610;290;7330;4.0
262;Totaal mannen en vrouwen;Totaal;Bbl niveau 4;2013/'14;7070;210;6860;3.0
263;Totaal mannen en vrouwen;Totaal;Bbl niveau 4;2014/'15;6490;190;6300;3.0
264;Totaal mannen en vrouwen;Totaal;Bbl niveau 4;2015/'16;6840;180;6660;3.0
265;Totaal mannen en vrouwen;Totaal;Bbl niveau 4;2016/'17;7500;250;7250;3.0
266;Totaal mannen en vrouwen;Totaal;Bbl niveau 4;2017/'18;8480;310;8170;4.0
267;Totaal mannen en vrouwen;Totaal;Bbl niveau 4;2018/'19;10310;430;9880;4.0
268;Totaal mannen en vrouwen;Totaal;Bbl niveau 4;2019/'20;11770;480;11290;4.0
269;Totaal mannen en vrouwen;Totaal;Bbl niveau 4;2020/'21;12050;510;11540;4.0
270;Totaal mannen en vrouwen;Totaal;Extranei niveau 4;2012/'13;1670;120;1550;7.0
271;Totaal mannen en vrouwen;Totaal;Extranei niveau 4;2013/'14;1520;130;1390;8.0
272;Totaal mannen en vrouwen;Totaal;Extranei niveau 4;2014/'15;1250;110;1140;9.0
273;Totaal mannen en vrouwen;Totaal;Extranei niveau 4;2015/'16;1120;110;1010;10.0
274;Totaal mannen en vrouwen;Totaal;Extranei niveau 4;2016/'17;1230;90;1130;8.0
275;Totaal mannen en vrouwen;Totaal;Extranei niveau 4;2017/'18;1380;90;1290;7.0
276;Totaal mannen en vrouwen;Totaal;Extranei niveau 4;2018/'19;1530;110;1420;7.0
277;Totaal mannen en vrouwen;Totaal;Extranei niveau 4;2019/'20;1620;100;1520;6.0
278;Totaal mannen en vrouwen;Totaal;Extranei niveau 4;2020/'21;1920;80;1840;4.0
279;Totaal mannen en vrouwen;Totaal;Totaal vavo;2012/'13;13400;1650;11750;12.0
280;Totaal mannen en vrouwen;Totaal;Totaal vavo;2013/'14;12330;1680;10650;14.0
281;Totaal mannen en vrouwen;Totaal;Totaal vavo;2014/'15;12780;1730;11050;14.0
282;Totaal mannen en vrouwen;Totaal;Totaal vavo;2015/'16;13180;1760;11420;13.0
283;Totaal mannen en vrouwen;Totaal;Totaal vavo;2016/'17;13880;1880;12000;14.0
284;Totaal mannen en vrouwen;Totaal;Totaal vavo;2017/'18;14560;2030;12530;14.0
285;Totaal mannen en vrouwen;Totaal;Totaal vavo;2018/'19;14260;1970;12290;14.0
286;Totaal mannen en vrouwen;Totaal;Totaal vavo;2019/'20;13870;1610;12270;12.0
287;Totaal mannen en vrouwen;Totaal;Totaal vavo;2020/'21;8450;1280;7170;15.0
288;Totaal mannen en vrouwen;Totaal;Vavo vmbo-t zonder diploma;2012/'13;930;320;610;35.0
289;Totaal mannen en vrouwen;Totaal;Vavo vmbo-t zonder diploma;2013/'14;910;320;590;35.0
290;Totaal mannen en vrouwen;Totaal;Vavo vmbo-t zonder diploma;2014/'15;900;310;580;35.0
291;Totaal mannen en vrouwen;Totaal;Vavo vmbo-t zonder diploma;2015/'16;940;300;640;32.0
292;Totaal mannen en vrouwen;Totaal;Vavo vmbo-t zonder diploma;2016/'17;1110;380;730;34.0
293;Totaal mannen en vrouwen;Totaal;Vavo vmbo-t zonder diploma;2017/'18;1200;360;840;30.0
294;Totaal mannen en vrouwen;Totaal;Vavo vmbo-t zonder diploma;2018/'19;1040;310;730;30.0
295;Totaal mannen en vrouwen;Totaal;Vavo vmbo-t zonder diploma;2019/'20;890;270;620;30.0
296;Totaal mannen en vrouwen;Totaal;Vavo vmbo-t zonder diploma;2020/'21;600;190;410;32.0
297;Totaal mannen en vrouwen;Totaal;Vavo vmbo-t met diploma;2012/'13;870;170;700;20.0
298;Totaal mannen en vrouwen;Totaal;Vavo vmbo-t met diploma;2013/'14;980;180;800;19.0
299;Totaal mannen en vrouwen;Totaal;Vavo vmbo-t met diploma;2014/'15;980;180;800;19.0
300;Totaal mannen en vrouwen;Totaal;Vavo vmbo-t met diploma;2015/'16;920;190;730;21.0
301;Totaal mannen en vrouwen;Totaal;Vavo vmbo-t met diploma;2016/'17;850;130;720;16.0
302;Totaal mannen en vrouwen;Totaal;Vavo vmbo-t met diploma;2017/'18;1030;190;850;18.0
303;Totaal mannen en vrouwen;Totaal;Vavo vmbo-t met diploma;2018/'19;970;180;790;19.0
304;Totaal mannen en vrouwen;Totaal;Vavo vmbo-t met diploma;2019/'20;1060;190;870;18.0
305;Totaal mannen en vrouwen;Totaal;Vavo vmbo-t met diploma;2020/'21;500;130;370;26.0
306;Totaal mannen en vrouwen;Totaal;Vavo havo/vwo;2012/'13;11600;1150;10440;10.0
307;Totaal mannen en vrouwen;Totaal;Vavo havo/vwo;2013/'14;10440;1180;9260;11.0
308;Totaal mannen en vrouwen;Totaal;Vavo havo/vwo;2014/'15;10900;1240;9670;11.0
309;Totaal mannen en vrouwen;Totaal;Vavo havo/vwo;2015/'16;11320;1270;10060;11.0
310;Totaal mannen en vrouwen;Totaal;Vavo havo/vwo;2016/'17;11920;1370;10550;11.0
311;Totaal mannen en vrouwen;Totaal;Vavo havo/vwo;2017/'18;12320;1470;10850;12.0
312;Totaal mannen en vrouwen;Totaal;Vavo havo/vwo;2018/'19;12250;1480;10780;12.0
313;Totaal mannen en vrouwen;Totaal;Vavo havo/vwo;2019/'20;11930;1150;10780;10.0
314;Totaal mannen en vrouwen;Totaal;Vavo havo/vwo;2020/'21;7350;960;6390;13.0
315;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal onderwijs;2012/'13;1027370;19610;1007760;2.0
316;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal onderwijs;2013/'14;1033320;17870;1015450;2.0
317;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal onderwijs;2014/'15;1039150;17000;1022150;2.0
318;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal onderwijs;2015/'16;1043020;16670;1026360;2.0
319;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal onderwijs;2016/'17;1040650;17020;1023630;2.0
320;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal onderwijs;2017/'18;1027260;18230;1009030;2.0
321;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal onderwijs;2018/'19;1009180;19020;990160;2.0
322;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal onderwijs;2019/'20;988050;15970;972080;2.0
323;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal onderwijs;2020/'21;966430;17370;949060;2.0
324;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal vmbo/havo/vwo;2012/'13;724450;3360;721090;0.0
325;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal vmbo/havo/vwo;2013/'14;732480;3130;729350;0.0
326;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal vmbo/havo/vwo;2014/'15;738540;3150;735400;0.0
327;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal vmbo/havo/vwo;2015/'16;741520;3220;738300;0.0
328;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal vmbo/havo/vwo;2016/'17;734760;3170;731580;0.0
329;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal vmbo/havo/vwo;2017/'18;720920;3070;717850;0.0
330;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal vmbo/havo/vwo;2018/'19;702100;3010;699090;0.0
331;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal vmbo/havo/vwo;2019/'20;682650;2240;680410;0.0
332;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal vmbo/havo/vwo;2020/'21;664090;2710;661380;0.0
333;Totaal mannen en vrouwen;Nederlandse achtergrond;Leerjaar 1 en 2;2012/'13;308160;260;307900;0.0
334;Totaal mannen en vrouwen;Nederlandse achtergrond;Leerjaar 1 en 2;2013/'14;310550;210;310340;0.0
335;Totaal mannen en vrouwen;Nederlandse achtergrond;Leerjaar 1 en 2;2014/'15;308830;250;308590;0.0
336;Totaal mannen en vrouwen;Nederlandse achtergrond;Leerjaar 1 en 2;2015/'16;305960;250;305710;0.0
337;Totaal mannen en vrouwen;Nederlandse achtergrond;Leerjaar 1 en 2;2016/'17;299030;220;298810;0.0
338;Totaal mannen en vrouwen;Nederlandse achtergrond;Leerjaar 1 en 2;2017/'18;286530;280;286250;0.0
339;Totaal mannen en vrouwen;Nederlandse achtergrond;Leerjaar 1 en 2;2018/'19;276160;230;275930;0.0
340;Totaal mannen en vrouwen;Nederlandse achtergrond;Leerjaar 1 en 2;2019/'20;269540;210;269330;0.0
341;Totaal mannen en vrouwen;Nederlandse achtergrond;Leerjaar 1 en 2;2020/'21;265230;270;264960;0.0
342;Totaal mannen en vrouwen;Nederlandse achtergrond;Vmbo 3-4 zonder diploma;2012/'13;83490;540;82950;1.0
343;Totaal mannen en vrouwen;Nederlandse achtergrond;Vmbo 3-4 zonder diploma;2013/'14;85530;460;85070;1.0
344;Totaal mannen en vrouwen;Nederlandse achtergrond;Vmbo 3-4 zonder diploma;2014/'15;86660;410;86250;0.0
345;Totaal mannen en vrouwen;Nederlandse achtergrond;Vmbo 3-4 zonder diploma;2015/'16;86980;420;86560;0.0
346;Totaal mannen en vrouwen;Nederlandse achtergrond;Vmbo 3-4 zonder diploma;2016/'17;85560;450;85110;1.0
347;Totaal mannen en vrouwen;Nederlandse achtergrond;Vmbo 3-4 zonder diploma;2017/'18;84200;490;83720;1.0
348;Totaal mannen en vrouwen;Nederlandse achtergrond;Vmbo 3-4 zonder diploma;2018/'19;80690;530;80160;1.0
349;Totaal mannen en vrouwen;Nederlandse achtergrond;Vmbo 3-4 zonder diploma;2019/'20;73100;380;72720;1.0
350;Totaal mannen en vrouwen;Nederlandse achtergrond;Vmbo 3-4 zonder diploma;2020/'21;70020;380;69640;1.0
351;Totaal mannen en vrouwen;Nederlandse achtergrond;Vmbo 3-4 met diploma;2012/'13;70300;1460;68840;2.0
352;Totaal mannen en vrouwen;Nederlandse achtergrond;Vmbo 3-4 met diploma;2013/'14;72590;1420;71170;2.0
353;Totaal mannen en vrouwen;Nederlandse achtergrond;Vmbo 3-4 met diploma;2014/'15;75790;1430;74360;2.0
354;Totaal mannen en vrouwen;Nederlandse achtergrond;Vmbo 3-4 met diploma;2015/'16;77650;1460;76190;2.0
355;Totaal mannen en vrouwen;Nederlandse achtergrond;Vmbo 3-4 met diploma;2016/'17;77490;1290;76210;2.0
356;Totaal mannen en vrouwen;Nederlandse achtergrond;Vmbo 3-4 met diploma;2017/'18;75050;1120;73930;1.0
357;Totaal mannen en vrouwen;Nederlandse achtergrond;Vmbo 3-4 met diploma;2018/'19;73220;1070;72150;1.0
358;Totaal mannen en vrouwen;Nederlandse achtergrond;Vmbo 3-4 met diploma;2019/'20;72990;910;72080;1.0
359;Totaal mannen en vrouwen;Nederlandse achtergrond;Vmbo 3-4 met diploma;2020/'21;66630;920;65710;1.0
360;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 3-5/vwo 3-6;2012/'13;262490;1090;261400;0.0
361;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 3-5/vwo 3-6;2013/'14;263810;1040;262770;0.0
362;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 3-5/vwo 3-6;2014/'15;267270;1060;266210;0.0
363;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 3-5/vwo 3-6;2015/'16;270930;1100;269830;0.0
364;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 3-5/vwo 3-6;2016/'17;272680;1220;271460;0.0
365;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 3-5/vwo 3-6;2017/'18;275140;1180;273960;0.0
366;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 3-5/vwo 3-6;2018/'19;272030;1190;270840;0.0
367;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 3-5/vwo 3-6;2019/'20;267020;740;266280;0.0
368;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 3-5/vwo 3-6;2020/'21;262210;1140;261070;0.0
369;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal mbo (incl. extranei);2012/'13;294200;15260;278940;5.0
370;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal mbo (incl. extranei);2013/'14;292860;13710;279150;5.0
371;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal mbo (incl. extranei);2014/'15;292330;12830;279500;4.0
372;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal mbo (incl. extranei);2015/'16;292860;12360;280510;4.0
373;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal mbo (incl. extranei);2016/'17;296810;12730;284080;4.0
374;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal mbo (incl. extranei);2017/'18;297040;14000;283040;5.0
375;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal mbo (incl. extranei);2018/'19;298080;14860;283220;5.0
376;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal mbo (incl. extranei);2019/'20;296770;12790;283990;4.0
377;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal mbo (incl. extranei);2020/'21;297100;13900;283210;5.0
378;Totaal mannen en vrouwen;Nederlandse achtergrond;Entreeopleiding (incl. extranei);2012/'13;5870;2160;3720;37.0
379;Totaal mannen en vrouwen;Nederlandse achtergrond;Entreeopleiding (incl. extranei);2013/'14;5420;2150;3270;40.0
380;Totaal mannen en vrouwen;Nederlandse achtergrond;Entreeopleiding (incl. extranei);2014/'15;4560;1750;2820;38.0
381;Totaal mannen en vrouwen;Nederlandse achtergrond;Entreeopleiding (incl. extranei);2015/'16;4210;1580;2620;38.0
382;Totaal mannen en vrouwen;Nederlandse achtergrond;Entreeopleiding (incl. extranei);2016/'17;4270;1480;2790;35.0
383;Totaal mannen en vrouwen;Nederlandse achtergrond;Entreeopleiding (incl. extranei);2017/'18;4370;1440;2930;33.0
384;Totaal mannen en vrouwen;Nederlandse achtergrond;Entreeopleiding (incl. extranei);2018/'19;4530;1540;2990;34.0
385;Totaal mannen en vrouwen;Nederlandse achtergrond;Entreeopleiding (incl. extranei);2019/'20;4800;1480;3320;31.0
386;Totaal mannen en vrouwen;Nederlandse achtergrond;Entreeopleiding (incl. extranei);2020/'21;4520;1460;3050;32.0
387;Totaal mannen en vrouwen;Nederlandse achtergrond;Entreeopl zonder diploma (incl.extranei);2012/'13;2330;1030;1300;44.0
388;Totaal mannen en vrouwen;Nederlandse achtergrond;Entreeopl zonder diploma (incl.extranei);2013/'14;1960;930;1030;48.0
389;Totaal mannen en vrouwen;Nederlandse achtergrond;Entreeopl zonder diploma (incl.extranei);2014/'15;1580;790;790;50.0
390;Totaal mannen en vrouwen;Nederlandse achtergrond;Entreeopl zonder diploma (incl.extranei);2015/'16;1430;730;700;51.0
391;Totaal mannen en vrouwen;Nederlandse achtergrond;Entreeopl zonder diploma (incl.extranei);2016/'17;1410;750;670;53.0
392;Totaal mannen en vrouwen;Nederlandse achtergrond;Entreeopl zonder diploma (incl.extranei);2017/'18;1490;730;750;49.0
393;Totaal mannen en vrouwen;Nederlandse achtergrond;Entreeopl zonder diploma (incl.extranei);2018/'19;1640;800;840;49.0
394;Totaal mannen en vrouwen;Nederlandse achtergrond;Entreeopl zonder diploma (incl.extranei);2019/'20;1670;720;950;43.0
395;Totaal mannen en vrouwen;Nederlandse achtergrond;Entreeopl zonder diploma (incl.extranei);2020/'21;1520;700;820;46.0
396;Totaal mannen en vrouwen;Nederlandse achtergrond;Entreeopl. met diploma (incl.extranei);2012/'13;3550;1130;2420;32.0
397;Totaal mannen en vrouwen;Nederlandse achtergrond;Entreeopl. met diploma (incl.extranei);2013/'14;3460;1220;2240;35.0
398;Totaal mannen en vrouwen;Nederlandse achtergrond;Entreeopl. met diploma (incl.extranei);2014/'15;2990;960;2030;32.0
399;Totaal mannen en vrouwen;Nederlandse achtergrond;Entreeopl. met diploma (incl.extranei);2015/'16;2780;860;1920;31.0
400;Totaal mannen en vrouwen;Nederlandse achtergrond;Entreeopl. met diploma (incl.extranei);2016/'17;2860;730;2130;26.0
401;Totaal mannen en vrouwen;Nederlandse achtergrond;Entreeopl. met diploma (incl.extranei);2017/'18;2880;700;2180;24.0
402;Totaal mannen en vrouwen;Nederlandse achtergrond;Entreeopl. met diploma (incl.extranei);2018/'19;2890;740;2150;25.0
403;Totaal mannen en vrouwen;Nederlandse achtergrond;Entreeopl. met diploma (incl.extranei);2019/'20;3130;770;2360;24.0
404;Totaal mannen en vrouwen;Nederlandse achtergrond;Entreeopl. met diploma (incl.extranei);2020/'21;3000;760;2230;25.0
405;Totaal mannen en vrouwen;Nederlandse achtergrond;Niveau 2 (inclusief extranei);2012/'13;63570;6360;57210;10.0
406;Totaal mannen en vrouwen;Nederlandse achtergrond;Niveau 2 (inclusief extranei);2013/'14;60100;5380;54720;9.0
407;Totaal mannen en vrouwen;Nederlandse achtergrond;Niveau 2 (inclusief extranei);2014/'15;56620;4870;51750;9.0
408;Totaal mannen en vrouwen;Nederlandse achtergrond;Niveau 2 (inclusief extranei);2015/'16;52860;4460;48410;8.0
409;Totaal mannen en vrouwen;Nederlandse achtergrond;Niveau 2 (inclusief extranei);2016/'17;49190;4330;44860;9.0
410;Totaal mannen en vrouwen;Nederlandse achtergrond;Niveau 2 (inclusief extranei);2017/'18;47470;4710;42760;10.0
411;Totaal mannen en vrouwen;Nederlandse achtergrond;Niveau 2 (inclusief extranei);2018/'19;45910;4810;41100;10.0
412;Totaal mannen en vrouwen;Nederlandse achtergrond;Niveau 2 (inclusief extranei);2019/'20;44350;4100;40250;9.0
413;Totaal mannen en vrouwen;Nederlandse achtergrond;Niveau 2 (inclusief extranei);2020/'21;44230;4360;39880;10.0
414;Totaal mannen en vrouwen;Nederlandse achtergrond;Niveau 3 (inclusief extranei);2012/'13;78120;2770;75350;4.0
415;Totaal mannen en vrouwen;Nederlandse achtergrond;Niveau 3 (inclusief extranei);2013/'14;75650;2450;73210;3.0
416;Totaal mannen en vrouwen;Nederlandse achtergrond;Niveau 3 (inclusief extranei);2014/'15;73190;2240;70950;3.0
417;Totaal mannen en vrouwen;Nederlandse achtergrond;Niveau 3 (inclusief extranei);2015/'16;73730;2290;71450;3.0
418;Totaal mannen en vrouwen;Nederlandse achtergrond;Niveau 3 (inclusief extranei);2016/'17;74480;2410;72070;3.0
419;Totaal mannen en vrouwen;Nederlandse achtergrond;Niveau 3 (inclusief extranei);2017/'18;73500;2630;70860;4.0
420;Totaal mannen en vrouwen;Nederlandse achtergrond;Niveau 3 (inclusief extranei);2018/'19;70630;2870;67760;4.0
421;Totaal mannen en vrouwen;Nederlandse achtergrond;Niveau 3 (inclusief extranei);2019/'20;67790;2360;65430;3.0
422;Totaal mannen en vrouwen;Nederlandse achtergrond;Niveau 3 (inclusief extranei);2020/'21;65900;2590;63310;4.0
423;Totaal mannen en vrouwen;Nederlandse achtergrond;Niveau 4 (inclusief extranei);2012/'13;146640;3980;142660;3.0
424;Totaal mannen en vrouwen;Nederlandse achtergrond;Niveau 4 (inclusief extranei);2013/'14;151690;3730;147960;2.0
425;Totaal mannen en vrouwen;Nederlandse achtergrond;Niveau 4 (inclusief extranei);2014/'15;157960;3970;153980;3.0
426;Totaal mannen en vrouwen;Nederlandse achtergrond;Niveau 4 (inclusief extranei);2015/'16;162060;4030;158030;2.0
427;Totaal mannen en vrouwen;Nederlandse achtergrond;Niveau 4 (inclusief extranei);2016/'17;168870;4510;164360;3.0
428;Totaal mannen en vrouwen;Nederlandse achtergrond;Niveau 4 (inclusief extranei);2017/'18;171700;5220;166480;3.0
429;Totaal mannen en vrouwen;Nederlandse achtergrond;Niveau 4 (inclusief extranei);2018/'19;177010;5640;171370;3.0
430;Totaal mannen en vrouwen;Nederlandse achtergrond;Niveau 4 (inclusief extranei);2019/'20;179840;4840;174990;3.0
431;Totaal mannen en vrouwen;Nederlandse achtergrond;Niveau 4 (inclusief extranei);2020/'21;182460;5480;176970;3.0
432;Totaal mannen en vrouwen;Nederlandse achtergrond;Bol totaal;2012/'13;232950;10170;222790;4.0
433;Totaal mannen en vrouwen;Nederlandse achtergrond;Bol totaal;2013/'14;239890;9790;230100;4.0
434;Totaal mannen en vrouwen;Nederlandse achtergrond;Bol totaal;2014/'15;244870;9570;235300;4.0
435;Totaal mannen en vrouwen;Nederlandse achtergrond;Bol totaal;2015/'16;246290;9230;237060;4.0
436;Totaal mannen en vrouwen;Nederlandse achtergrond;Bol totaal;2016/'17;248370;9480;238890;4.0
437;Totaal mannen en vrouwen;Nederlandse achtergrond;Bol totaal;2017/'18;246130;10320;235810;4.0
438;Totaal mannen en vrouwen;Nederlandse achtergrond;Bol totaal;2018/'19;243080;10470;232620;4.0
439;Totaal mannen en vrouwen;Nederlandse achtergrond;Bol totaal;2019/'20;239590;8600;230990;4.0
440;Totaal mannen en vrouwen;Nederlandse achtergrond;Bol totaal;2020/'21;240400;9760;230640;4.0
441;Totaal mannen en vrouwen;Nederlandse achtergrond;Bbl totaal;2012/'13;56820;4510;52320;8.0
442;Totaal mannen en vrouwen;Nederlandse achtergrond;Bbl totaal;2013/'14;48970;3420;45550;7.0
443;Totaal mannen en vrouwen;Nederlandse achtergrond;Bbl totaal;2014/'15;43890;2750;41140;6.0
444;Totaal mannen en vrouwen;Nederlandse achtergrond;Bbl totaal;2015/'16;43610;2690;40920;6.0
445;Totaal mannen en vrouwen;Nederlandse achtergrond;Bbl totaal;2016/'17;45320;2840;42480;6.0
446;Totaal mannen en vrouwen;Nederlandse achtergrond;Bbl totaal;2017/'18;47670;3310;44360;7.0
447;Totaal mannen en vrouwen;Nederlandse achtergrond;Bbl totaal;2018/'19;51470;3960;47510;8.0
448;Totaal mannen en vrouwen;Nederlandse achtergrond;Bbl totaal;2019/'20;53650;3800;49850;7.0
449;Totaal mannen en vrouwen;Nederlandse achtergrond;Bbl totaal;2020/'21;52770;3810;48970;7.0
450;Totaal mannen en vrouwen;Nederlandse achtergrond;Extranei;2012/'13;4430;590;3840;13.0
451;Totaal mannen en vrouwen;Nederlandse achtergrond;Extranei;2013/'14;4000;500;3500;12.0
452;Totaal mannen en vrouwen;Nederlandse achtergrond;Extranei;2014/'15;3570;510;3060;14.0
453;Totaal mannen en vrouwen;Nederlandse achtergrond;Extranei;2015/'16;2960;430;2530;15.0
454;Totaal mannen en vrouwen;Nederlandse achtergrond;Extranei;2016/'17;3120;410;2710;13.0
455;Totaal mannen en vrouwen;Nederlandse achtergrond;Extranei;2017/'18;3240;380;2860;12.0
456;Totaal mannen en vrouwen;Nederlandse achtergrond;Extranei;2018/'19;3530;430;3100;12.0
457;Totaal mannen en vrouwen;Nederlandse achtergrond;Extranei;2019/'20;3530;390;3150;11.0
458;Totaal mannen en vrouwen;Nederlandse achtergrond;Extranei;2020/'21;3930;330;3600;8.0
459;Totaal mannen en vrouwen;Nederlandse achtergrond;Bol entreeopleiding zonder diploma;2012/'13;1690;740;950;44.0
460;Totaal mannen en vrouwen;Nederlandse achtergrond;Bol entreeopleiding zonder diploma;2013/'14;1520;730;790;48.0
461;Totaal mannen en vrouwen;Nederlandse achtergrond;Bol entreeopleiding zonder diploma;2014/'15;1250;620;630;50.0
462;Totaal mannen en vrouwen;Nederlandse achtergrond;Bol entreeopleiding zonder diploma;2015/'16;1110;560;550;50.0
463;Totaal mannen en vrouwen;Nederlandse achtergrond;Bol entreeopleiding zonder diploma;2016/'17;1070;570;500;53.0
464;Totaal mannen en vrouwen;Nederlandse achtergrond;Bol entreeopleiding zonder diploma;2017/'18;1130;570;560;50.0
465;Totaal mannen en vrouwen;Nederlandse achtergrond;Bol entreeopleiding zonder diploma;2018/'19;1170;560;600;48.0
466;Totaal mannen en vrouwen;Nederlandse achtergrond;Bol entreeopleiding zonder diploma;2019/'20;1160;470;690;40.0
467;Totaal mannen en vrouwen;Nederlandse achtergrond;Bol entreeopleiding zonder diploma;2020/'21;1110;500;610;45.0
468;Totaal mannen en vrouwen;Nederlandse achtergrond;Bol entreeopleiding met diploma;2012/'13;2280;580;1700;26.0
469;Totaal mannen en vrouwen;Nederlandse achtergrond;Bol entreeopleiding met diploma;2013/'14;2350;670;1680;29.0
470;Totaal mannen en vrouwen;Nederlandse achtergrond;Bol entreeopleiding met diploma;2014/'15;2040;540;1500;26.0
471;Totaal mannen en vrouwen;Nederlandse achtergrond;Bol entreeopleiding met diploma;2015/'16;1850;460;1390;25.0
472;Totaal mannen en vrouwen;Nederlandse achtergrond;Bol entreeopleiding met diploma;2016/'17;1900;400;1500;21.0
473;Totaal mannen en vrouwen;Nederlandse achtergrond;Bol entreeopleiding met diploma;2017/'18;1750;310;1440;18.0
