ID;Geslacht;OnderwijspositieBasisjaar;PositieInVolgendSchooljaar;MigratieachtergrondEnGeneratie;Regiokenmerken;Perioden;Leerlingen_1
181;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Nederlandse achtergrond;Utrecht;2015/'16 naar 2016/'17;8949.0
182;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Nederlandse achtergrond;Utrecht;2016/'17 naar 2017/'18;9353.0
183;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Nederlandse achtergrond;Utrecht;2017/'18 naar 2018/'19;9709.0
184;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Nederlandse achtergrond;Utrecht;2018/'19 naar 2019/'20;9935.0
185;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Nederlandse achtergrond;Utrecht;2019/'20 naar 2020/'21;10123.0
186;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Nederlandse achtergrond;Utrecht;2020/'21 naar 2021/'22;10422.0
187;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Nederlandse achtergrond;"Gemeenten; niet in te delen";2010/'11 naar 2011/'12;803.0
188;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Nederlandse achtergrond;"Gemeenten; niet in te delen";2011/'12 naar 2012/'13;734.0
189;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Nederlandse achtergrond;"Gemeenten; niet in te delen";2012/'13 naar 2013/'14;717.0
190;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Nederlandse achtergrond;"Gemeenten; niet in te delen";2013/'14 naar 2014/'15;674.0
191;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Nederlandse achtergrond;"Gemeenten; niet in te delen";2014/'15 naar 2015/'16;696.0
192;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Nederlandse achtergrond;"Gemeenten; niet in te delen";2015/'16 naar 2016/'17;812.0
193;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Nederlandse achtergrond;"Gemeenten; niet in te delen";2016/'17 naar 2017/'18;847.0
194;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Nederlandse achtergrond;"Gemeenten; niet in te delen";2017/'18 naar 2018/'19;984.0
195;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Nederlandse achtergrond;"Gemeenten; niet in te delen";2018/'19 naar 2019/'20;855.0
196;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Nederlandse achtergrond;"Gemeenten; niet in te delen";2019/'20 naar 2020/'21;835.0
197;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Nederlandse achtergrond;"Gemeenten; niet in te delen";2020/'21 naar 2021/'22;752.0
198;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Met migratieachtergrond;Nederland;2010/'11 naar 2011/'12;203011.0
199;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Met migratieachtergrond;Nederland;2011/'12 naar 2012/'13;205804.0
200;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Met migratieachtergrond;Nederland;2012/'13 naar 2013/'14;210244.0
201;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Met migratieachtergrond;Nederland;2013/'14 naar 2014/'15;214801.0
202;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Met migratieachtergrond;Nederland;2014/'15 naar 2015/'16;219796.0
203;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Met migratieachtergrond;Nederland;2015/'16 naar 2016/'17;225674.0
204;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Met migratieachtergrond;Nederland;2016/'17 naar 2017/'18;233177.0
205;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Met migratieachtergrond;Nederland;2017/'18 naar 2018/'19;237740.0
206;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Met migratieachtergrond;Nederland;2018/'19 naar 2019/'20;240511.0
207;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Met migratieachtergrond;Nederland;2019/'20 naar 2020/'21;243505.0
208;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Met migratieachtergrond;Nederland;2020/'21 naar 2021/'22;246199.0
209;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Met migratieachtergrond;G4;2010/'11 naar 2011/'12;57459.0
210;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Met migratieachtergrond;G4;2011/'12 naar 2012/'13;58669.0
211;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Met migratieachtergrond;G4;2012/'13 naar 2013/'14;60211.0
212;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Met migratieachtergrond;G4;2013/'14 naar 2014/'15;61443.0
213;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Met migratieachtergrond;G4;2014/'15 naar 2015/'16;62377.0
214;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Met migratieachtergrond;G4;2015/'16 naar 2016/'17;63525.0
215;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Met migratieachtergrond;G4;2016/'17 naar 2017/'18;64344.0
216;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Met migratieachtergrond;G4;2017/'18 naar 2018/'19;65428.0
217;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Met migratieachtergrond;G4;2018/'19 naar 2019/'20;66303.0
218;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Met migratieachtergrond;G4;2019/'20 naar 2020/'21;67050.0
219;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Met migratieachtergrond;G4;2020/'21 naar 2021/'22;67230.0
220;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Met migratieachtergrond;Meer dan 100 000 inwoners;2010/'11 naar 2011/'12;45402.0
221;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Met migratieachtergrond;Meer dan 100 000 inwoners;2011/'12 naar 2012/'13;44859.0
222;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Met migratieachtergrond;Meer dan 100 000 inwoners;2012/'13 naar 2013/'14;46950.0
223;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Met migratieachtergrond;Meer dan 100 000 inwoners;2013/'14 naar 2014/'15;49761.0
224;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Met migratieachtergrond;Meer dan 100 000 inwoners;2014/'15 naar 2015/'16;54968.0
225;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Met migratieachtergrond;Meer dan 100 000 inwoners;2015/'16 naar 2016/'17;57845.0
226;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Met migratieachtergrond;Meer dan 100 000 inwoners;2016/'17 naar 2017/'18;60414.0
227;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Met migratieachtergrond;Meer dan 100 000 inwoners;2017/'18 naar 2018/'19;61491.0
228;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Met migratieachtergrond;Meer dan 100 000 inwoners;2018/'19 naar 2019/'20;62273.0
229;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Met migratieachtergrond;Meer dan 100 000 inwoners;2019/'20 naar 2020/'21;63153.0
230;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Met migratieachtergrond;Meer dan 100 000 inwoners;2020/'21 naar 2021/'22;65033.0
231;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Met migratieachtergrond;Minder dan 100 000 inwoners;2010/'11 naar 2011/'12;99825.0
232;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Met migratieachtergrond;Minder dan 100 000 inwoners;2011/'12 naar 2012/'13;101927.0
233;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Met migratieachtergrond;Minder dan 100 000 inwoners;2012/'13 naar 2013/'14;102731.0
234;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Met migratieachtergrond;Minder dan 100 000 inwoners;2013/'14 naar 2014/'15;103227.0
235;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Met migratieachtergrond;Minder dan 100 000 inwoners;2014/'15 naar 2015/'16;102075.0
236;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Met migratieachtergrond;Minder dan 100 000 inwoners;2015/'16 naar 2016/'17;103883.0
237;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Met migratieachtergrond;Minder dan 100 000 inwoners;2016/'17 naar 2017/'18;107934.0
238;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Met migratieachtergrond;Minder dan 100 000 inwoners;2017/'18 naar 2018/'19;110318.0
239;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Met migratieachtergrond;Minder dan 100 000 inwoners;2018/'19 naar 2019/'20;111351.0
240;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Met migratieachtergrond;Minder dan 100 000 inwoners;2019/'20 naar 2020/'21;112398.0
241;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Met migratieachtergrond;Minder dan 100 000 inwoners;2020/'21 naar 2021/'22;112122.0
242;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Met migratieachtergrond;Amsterdam;2010/'11 naar 2011/'12;20793.0
243;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Met migratieachtergrond;Amsterdam;2011/'12 naar 2012/'13;21118.0
244;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Met migratieachtergrond;Amsterdam;2012/'13 naar 2013/'14;21743.0
245;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Met migratieachtergrond;Amsterdam;2013/'14 naar 2014/'15;22202.0
246;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Met migratieachtergrond;Amsterdam;2014/'15 naar 2015/'16;22448.0
247;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Met migratieachtergrond;Amsterdam;2015/'16 naar 2016/'17;22920.0
248;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Met migratieachtergrond;Amsterdam;2016/'17 naar 2017/'18;23104.0
249;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Met migratieachtergrond;Amsterdam;2017/'18 naar 2018/'19;23410.0
250;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Met migratieachtergrond;Amsterdam;2018/'19 naar 2019/'20;23537.0
251;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Met migratieachtergrond;Amsterdam;2019/'20 naar 2020/'21;23676.0
252;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Met migratieachtergrond;Amsterdam;2020/'21 naar 2021/'22;23478.0
253;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Met migratieachtergrond;'s-Gravenhage;2010/'11 naar 2011/'12;13606.0
254;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Met migratieachtergrond;'s-Gravenhage;2011/'12 naar 2012/'13;13819.0
255;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Met migratieachtergrond;'s-Gravenhage;2012/'13 naar 2013/'14;14205.0
256;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Met migratieachtergrond;'s-Gravenhage;2013/'14 naar 2014/'15;14720.0
257;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Met migratieachtergrond;'s-Gravenhage;2014/'15 naar 2015/'16;15199.0
258;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Met migratieachtergrond;'s-Gravenhage;2015/'16 naar 2016/'17;15580.0
259;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Met migratieachtergrond;'s-Gravenhage;2016/'17 naar 2017/'18;15886.0
260;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Met migratieachtergrond;'s-Gravenhage;2017/'18 naar 2018/'19;16223.0
261;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Met migratieachtergrond;'s-Gravenhage;2018/'19 naar 2019/'20;16842.0
262;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Met migratieachtergrond;'s-Gravenhage;2019/'20 naar 2020/'21;17179.0
263;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Met migratieachtergrond;'s-Gravenhage;2020/'21 naar 2021/'22;17477.0
264;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Met migratieachtergrond;Rotterdam;2010/'11 naar 2011/'12;17861.0
265;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Met migratieachtergrond;Rotterdam;2011/'12 naar 2012/'13;18393.0
266;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Met migratieachtergrond;Rotterdam;2012/'13 naar 2013/'14;18633.0
267;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Met migratieachtergrond;Rotterdam;2013/'14 naar 2014/'15;18623.0
268;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Met migratieachtergrond;Rotterdam;2014/'15 naar 2015/'16;18628.0
269;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Met migratieachtergrond;Rotterdam;2015/'16 naar 2016/'17;18623.0
270;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Met migratieachtergrond;Rotterdam;2016/'17 naar 2017/'18;18654.0
271;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Met migratieachtergrond;Rotterdam;2017/'18 naar 2018/'19;18756.0
272;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Met migratieachtergrond;Rotterdam;2018/'19 naar 2019/'20;18732.0
273;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Met migratieachtergrond;Rotterdam;2019/'20 naar 2020/'21;18657.0
274;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Met migratieachtergrond;Rotterdam;2020/'21 naar 2021/'22;18545.0
275;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Met migratieachtergrond;Utrecht;2010/'11 naar 2011/'12;5199.0
276;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Met migratieachtergrond;Utrecht;2011/'12 naar 2012/'13;5339.0
277;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Met migratieachtergrond;Utrecht;2012/'13 naar 2013/'14;5630.0
278;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Met migratieachtergrond;Utrecht;2013/'14 naar 2014/'15;5898.0
279;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Met migratieachtergrond;Utrecht;2014/'15 naar 2015/'16;6102.0
280;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Met migratieachtergrond;Utrecht;2015/'16 naar 2016/'17;6402.0
281;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Met migratieachtergrond;Utrecht;2016/'17 naar 2017/'18;6700.0
282;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Met migratieachtergrond;Utrecht;2017/'18 naar 2018/'19;7039.0
283;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Met migratieachtergrond;Utrecht;2018/'19 naar 2019/'20;7192.0
284;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Met migratieachtergrond;Utrecht;2019/'20 naar 2020/'21;7538.0
285;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Met migratieachtergrond;Utrecht;2020/'21 naar 2021/'22;7730.0
286;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Met migratieachtergrond;"Gemeenten; niet in te delen";2010/'11 naar 2011/'12;325.0
287;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Met migratieachtergrond;"Gemeenten; niet in te delen";2011/'12 naar 2012/'13;349.0
288;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Met migratieachtergrond;"Gemeenten; niet in te delen";2012/'13 naar 2013/'14;352.0
289;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Met migratieachtergrond;"Gemeenten; niet in te delen";2013/'14 naar 2014/'15;370.0
290;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Met migratieachtergrond;"Gemeenten; niet in te delen";2014/'15 naar 2015/'16;376.0
291;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Met migratieachtergrond;"Gemeenten; niet in te delen";2015/'16 naar 2016/'17;421.0
292;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Met migratieachtergrond;"Gemeenten; niet in te delen";2016/'17 naar 2017/'18;485.0
293;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Met migratieachtergrond;"Gemeenten; niet in te delen";2017/'18 naar 2018/'19;503.0
294;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Met migratieachtergrond;"Gemeenten; niet in te delen";2018/'19 naar 2019/'20;584.0
295;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Met migratieachtergrond;"Gemeenten; niet in te delen";2019/'20 naar 2020/'21;904.0
296;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Met migratieachtergrond;"Gemeenten; niet in te delen";2020/'21 naar 2021/'22;1814.0
297;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Onbekende migratieachtergrond;Nederland;2010/'11 naar 2011/'12;3219.0
298;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Onbekende migratieachtergrond;Nederland;2011/'12 naar 2012/'13;3885.0
299;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Onbekende migratieachtergrond;Nederland;2012/'13 naar 2013/'14;3296.0
300;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Onbekende migratieachtergrond;Nederland;2013/'14 naar 2014/'15;3117.0
301;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Onbekende migratieachtergrond;Nederland;2014/'15 naar 2015/'16;3497.0
302;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Onbekende migratieachtergrond;Nederland;2015/'16 naar 2016/'17;4102.0
303;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Onbekende migratieachtergrond;Nederland;2016/'17 naar 2017/'18;3440.0
304;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Onbekende migratieachtergrond;Nederland;2017/'18 naar 2018/'19;2692.0
305;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Onbekende migratieachtergrond;Nederland;2018/'19 naar 2019/'20;2553.0
306;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Onbekende migratieachtergrond;Nederland;2019/'20 naar 2020/'21;2488.0
307;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Onbekende migratieachtergrond;Nederland;2020/'21 naar 2021/'22;1868.0
308;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Onbekende migratieachtergrond;G4;2010/'11 naar 2011/'12;701.0
309;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Onbekende migratieachtergrond;G4;2011/'12 naar 2012/'13;815.0
310;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Onbekende migratieachtergrond;G4;2012/'13 naar 2013/'14;698.0
311;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Onbekende migratieachtergrond;G4;2013/'14 naar 2014/'15;635.0
312;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Onbekende migratieachtergrond;G4;2014/'15 naar 2015/'16;611.0
313;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Onbekende migratieachtergrond;G4;2015/'16 naar 2016/'17;661.0
314;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Onbekende migratieachtergrond;G4;2016/'17 naar 2017/'18;629.0
315;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Onbekende migratieachtergrond;G4;2017/'18 naar 2018/'19;559.0
316;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Onbekende migratieachtergrond;G4;2018/'19 naar 2019/'20;407.0
317;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Onbekende migratieachtergrond;G4;2019/'20 naar 2020/'21;387.0
318;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Onbekende migratieachtergrond;G4;2020/'21 naar 2021/'22;348.0
319;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Onbekende migratieachtergrond;Meer dan 100 000 inwoners;2010/'11 naar 2011/'12;313.0
320;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Onbekende migratieachtergrond;Meer dan 100 000 inwoners;2011/'12 naar 2012/'13;463.0
321;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Onbekende migratieachtergrond;Meer dan 100 000 inwoners;2012/'13 naar 2013/'14;338.0
322;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Onbekende migratieachtergrond;Meer dan 100 000 inwoners;2013/'14 naar 2014/'15;354.0
323;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Onbekende migratieachtergrond;Meer dan 100 000 inwoners;2014/'15 naar 2015/'16;404.0
324;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Onbekende migratieachtergrond;Meer dan 100 000 inwoners;2015/'16 naar 2016/'17;462.0
325;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Onbekende migratieachtergrond;Meer dan 100 000 inwoners;2016/'17 naar 2017/'18;444.0
326;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Onbekende migratieachtergrond;Meer dan 100 000 inwoners;2017/'18 naar 2018/'19;370.0
327;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Onbekende migratieachtergrond;Meer dan 100 000 inwoners;2018/'19 naar 2019/'20;355.0
328;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Onbekende migratieachtergrond;Meer dan 100 000 inwoners;2019/'20 naar 2020/'21;293.0
329;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Onbekende migratieachtergrond;Meer dan 100 000 inwoners;2020/'21 naar 2021/'22;226.0
330;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Onbekende migratieachtergrond;Minder dan 100 000 inwoners;2010/'11 naar 2011/'12;1208.0
331;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Onbekende migratieachtergrond;Minder dan 100 000 inwoners;2011/'12 naar 2012/'13;1557.0
332;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Onbekende migratieachtergrond;Minder dan 100 000 inwoners;2012/'13 naar 2013/'14;1174.0
333;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Onbekende migratieachtergrond;Minder dan 100 000 inwoners;2013/'14 naar 2014/'15;1076.0
