ID;Zorgaanbieders;FinancieringsvormenZorg;Perioden;UitgavenAanGezondheidszorgIngezetenen_1
1276;HP82: Gezondheidszorg als nevenactiv.;HF121b: Ziekenfonds;2022;
1277;HP82: Gezondheidszorg als nevenactiv.;HF121b: Ziekenfonds;2023;
1278;HP82: Gezondheidszorg als nevenactiv.;HF122: Zorgverzekeringswet;2021;454.0
1279;HP82: Gezondheidszorg als nevenactiv.;HF122: Zorgverzekeringswet;2022;445.0
1280;HP82: Gezondheidszorg als nevenactiv.;HF122: Zorgverzekeringswet;2023;482.0
1281;HP82: Gezondheidszorg als nevenactiv.;Vrijwillige financiering, eigen betaling;2021;1106.0
1282;HP82: Gezondheidszorg als nevenactiv.;Vrijwillige financiering, eigen betaling;2022;1187.0
1283;HP82: Gezondheidszorg als nevenactiv.;Vrijwillige financiering, eigen betaling;2023;1292.0
1284;HP82: Gezondheidszorg als nevenactiv.;HF2: Vrijwillige financieringsvormen;2021;303.0
1285;HP82: Gezondheidszorg als nevenactiv.;HF2: Vrijwillige financieringsvormen;2022;317.0
1286;HP82: Gezondheidszorg als nevenactiv.;HF2: Vrijwillige financieringsvormen;2023;353.0
1287;HP82: Gezondheidszorg als nevenactiv.;HF21:Vrijwillige ziektekostenverzekering;2021;90.0
1288;HP82: Gezondheidszorg als nevenactiv.;HF21:Vrijwillige ziektekostenverzekering;2022;84.0
1289;HP82: Gezondheidszorg als nevenactiv.;HF21:Vrijwillige ziektekostenverzekering;2023;91.0
1290;HP82: Gezondheidszorg als nevenactiv.;HF22: Financiering door IZWH;2021;0.0
1291;HP82: Gezondheidszorg als nevenactiv.;HF22: Financiering door IZWH;2022;0.0
1292;HP82: Gezondheidszorg als nevenactiv.;HF22: Financiering door IZWH;2023;0.0
1293;HP82: Gezondheidszorg als nevenactiv.;HF23: Financiering door ondernemingen;2021;213.0
1294;HP82: Gezondheidszorg als nevenactiv.;HF23: Financiering door ondernemingen;2022;233.0
1295;HP82: Gezondheidszorg als nevenactiv.;HF23: Financiering door ondernemingen;2023;261.0
1296;HP82: Gezondheidszorg als nevenactiv.;HF3: Eigen betalingen;2021;803.0
1297;HP82: Gezondheidszorg als nevenactiv.;HF3: Eigen betalingen;2022;870.0
1298;HP82: Gezondheidszorg als nevenactiv.;HF3: Eigen betalingen;2023;940.0
1299;HP82: Gezondheidszorg als nevenactiv.;HF31: Directe eigen betalingen;2021;774.0
1300;HP82: Gezondheidszorg als nevenactiv.;HF31: Directe eigen betalingen;2022;841.0
1301;HP82: Gezondheidszorg als nevenactiv.;HF31: Directe eigen betalingen;2023;910.0
1302;HP82: Gezondheidszorg als nevenactiv.;HF32: Eigen risico en bijdragen;2021;29.0
1303;HP82: Gezondheidszorg als nevenactiv.;HF32: Eigen risico en bijdragen;2022;29.0
1304;HP82: Gezondheidszorg als nevenactiv.;HF32: Eigen risico en bijdragen;2023;30.0
1305;HP9: Buitenland;Totaal financiering van ingezetenen;2021;597.0
1306;HP9: Buitenland;Totaal financiering van ingezetenen;2022;645.0
1307;HP9: Buitenland;Totaal financiering van ingezetenen;2023;607.0
1308;HP9: Buitenland;HF1: Overheid en soc. verzekering;2021;427.0
1309;HP9: Buitenland;HF1: Overheid en soc. verzekering;2022;420.0
1310;HP9: Buitenland;HF1: Overheid en soc. verzekering;2023;378.0
1311;HP9: Buitenland;HF11: Overheid;2021;231.0
1312;HP9: Buitenland;HF11: Overheid;2022;74.0
1313;HP9: Buitenland;HF11: Overheid;2023;0.0
1314;HP9: Buitenland;HF12: Verplichte premiegeb verzekeringen;2021;196.0
1315;HP9: Buitenland;HF12: Verplichte premiegeb verzekeringen;2022;346.0
1316;HP9: Buitenland;HF12: Verplichte premiegeb verzekeringen;2023;378.0
1317;HP9: Buitenland;HF121a: Wlz, AWBZ;2021;3.0
1318;HP9: Buitenland;HF121a: Wlz, AWBZ;2022;3.0
1319;HP9: Buitenland;HF121a: Wlz, AWBZ;2023;3.0
1320;HP9: Buitenland;HF121b: Ziekenfonds;2021;
1321;HP9: Buitenland;HF121b: Ziekenfonds;2022;
1322;HP9: Buitenland;HF121b: Ziekenfonds;2023;
1323;HP9: Buitenland;HF122: Zorgverzekeringswet;2021;193.0
1324;HP9: Buitenland;HF122: Zorgverzekeringswet;2022;343.0
1325;HP9: Buitenland;HF122: Zorgverzekeringswet;2023;375.0
1326;HP9: Buitenland;Vrijwillige financiering, eigen betaling;2021;169.0
1327;HP9: Buitenland;Vrijwillige financiering, eigen betaling;2022;225.0
1328;HP9: Buitenland;Vrijwillige financiering, eigen betaling;2023;230.0
1329;HP9: Buitenland;HF2: Vrijwillige financieringsvormen;2021;28.0
1330;HP9: Buitenland;HF2: Vrijwillige financieringsvormen;2022;48.0
1331;HP9: Buitenland;HF2: Vrijwillige financieringsvormen;2023;52.0
1332;HP9: Buitenland;HF21:Vrijwillige ziektekostenverzekering;2021;28.0
1333;HP9: Buitenland;HF21:Vrijwillige ziektekostenverzekering;2022;48.0
1334;HP9: Buitenland;HF21:Vrijwillige ziektekostenverzekering;2023;52.0
1335;HP9: Buitenland;HF22: Financiering door IZWH;2021;0.0
1336;HP9: Buitenland;HF22: Financiering door IZWH;2022;0.0
1337;HP9: Buitenland;HF22: Financiering door IZWH;2023;0.0
1338;HP9: Buitenland;HF23: Financiering door ondernemingen;2021;0.0
1339;HP9: Buitenland;HF23: Financiering door ondernemingen;2022;0.0
1340;HP9: Buitenland;HF23: Financiering door ondernemingen;2023;0.0
1341;HP9: Buitenland;HF3: Eigen betalingen;2021;141.0
1342;HP9: Buitenland;HF3: Eigen betalingen;2022;177.0
1343;HP9: Buitenland;HF3: Eigen betalingen;2023;178.0
1344;HP9: Buitenland;HF31: Directe eigen betalingen;2021;109.0
1345;HP9: Buitenland;HF31: Directe eigen betalingen;2022;150.0
1346;HP9: Buitenland;HF31: Directe eigen betalingen;2023;150.0
1347;HP9: Buitenland;HF32: Eigen risico en bijdragen;2021;32.0
1348;HP9: Buitenland;HF32: Eigen risico en bijdragen;2022;27.0
1349;HP9: Buitenland;HF32: Eigen risico en bijdragen;2023;28.0
