ID;Verplaatsingskenmerken;Populatie;Vervoerwijzen;Marges;Regiokenmerken;Perioden;GemiddeldeAfstandPerVerplaatsing_1;GemiddeldeReisduurPerVerplaatsing_2
201;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Ondergrens 95%-interval;Utrecht (PV);2021;10.66;27.12
202;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Ondergrens 95%-interval;Utrecht (PV);2022;10.93;25.99
203;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Ondergrens 95%-interval;Utrecht (PV);2023;11.87;26.63
204;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Ondergrens 95%-interval;Noord-Holland (PV);2018;12.39;27.84
205;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Ondergrens 95%-interval;Noord-Holland (PV);2019;12.15;28.85
206;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Ondergrens 95%-interval;Noord-Holland (PV);2020;9.6;26.99
207;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Ondergrens 95%-interval;Noord-Holland (PV);2021;9.9;28.9
208;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Ondergrens 95%-interval;Noord-Holland (PV);2022;10.19;27.79
209;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Ondergrens 95%-interval;Noord-Holland (PV);2023;10.55;27.88
210;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Ondergrens 95%-interval;Zuid-Holland (PV);2018;11.75;27.2
211;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Ondergrens 95%-interval;Zuid-Holland (PV);2019;12.1;27.83
212;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Ondergrens 95%-interval;Zuid-Holland (PV);2020;9.87;27.28
213;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Ondergrens 95%-interval;Zuid-Holland (PV);2021;9.97;28.48
214;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Ondergrens 95%-interval;Zuid-Holland (PV);2022;10.03;26.99
215;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Ondergrens 95%-interval;Zuid-Holland (PV);2023;10.85;27.99
216;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Ondergrens 95%-interval;Zeeland (PV);2018;10.84;22.53
217;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Ondergrens 95%-interval;Zeeland (PV);2019;12.16;23.65
218;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Ondergrens 95%-interval;Zeeland (PV);2020;10.05;25.26
219;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Ondergrens 95%-interval;Zeeland (PV);2021;10.74;25.21
220;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Ondergrens 95%-interval;Zeeland (PV);2022;10.26;25.05
221;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Ondergrens 95%-interval;Zeeland (PV);2023;11.13;24.2
222;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Ondergrens 95%-interval;Noord-Brabant (PV);2018;12.33;25.25
223;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Ondergrens 95%-interval;Noord-Brabant (PV);2019;12.28;25.11
224;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Ondergrens 95%-interval;Noord-Brabant (PV);2020;9.48;24.0
225;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Ondergrens 95%-interval;Noord-Brabant (PV);2021;9.85;25.37
226;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Ondergrens 95%-interval;Noord-Brabant (PV);2022;10.71;25.57
227;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Ondergrens 95%-interval;Noord-Brabant (PV);2023;11.62;25.78
228;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Ondergrens 95%-interval;Limburg (PV);2018;11.08;24.4
229;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Ondergrens 95%-interval;Limburg (PV);2019;10.8;24.08
230;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Ondergrens 95%-interval;Limburg (PV);2020;9.36;24.25
231;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Ondergrens 95%-interval;Limburg (PV);2021;9.43;26.08
232;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Ondergrens 95%-interval;Limburg (PV);2022;10.01;24.71
233;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Ondergrens 95%-interval;Limburg (PV);2023;9.56;24.07
234;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Ondergrens 95%-interval;Zeer sterk stedelijk;2018;11.68;28.18
235;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Ondergrens 95%-interval;Zeer sterk stedelijk;2019;11.71;28.95
236;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Ondergrens 95%-interval;Zeer sterk stedelijk;2020;9.4;28.23
237;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Ondergrens 95%-interval;Zeer sterk stedelijk;2021;9.56;29.88
238;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Ondergrens 95%-interval;Zeer sterk stedelijk;2022;9.81;28.43
239;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Ondergrens 95%-interval;Zeer sterk stedelijk;2023;10.26;28.8
240;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Ondergrens 95%-interval;Sterk stedelijk;2018;12.52;26.31
241;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Ondergrens 95%-interval;Sterk stedelijk;2019;12.78;26.59
242;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Ondergrens 95%-interval;Sterk stedelijk;2020;10.09;25.53
243;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Ondergrens 95%-interval;Sterk stedelijk;2021;10.45;26.85
244;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Ondergrens 95%-interval;Sterk stedelijk;2022;10.88;26.19
245;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Ondergrens 95%-interval;Sterk stedelijk;2023;11.44;26.35
246;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Ondergrens 95%-interval;Matig stedelijk;2018;12.2;25.29
247;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Ondergrens 95%-interval;Matig stedelijk;2019;12.7;25.79
248;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Ondergrens 95%-interval;Matig stedelijk;2020;9.99;24.4
249;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Ondergrens 95%-interval;Matig stedelijk;2021;10.31;25.7
250;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Ondergrens 95%-interval;Matig stedelijk;2022;10.67;25.56
251;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Ondergrens 95%-interval;Matig stedelijk;2023;11.4;25.42
252;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Ondergrens 95%-interval;Weinig stedelijk;2018;13.48;25.29
253;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Ondergrens 95%-interval;Weinig stedelijk;2019;13.41;25.64
254;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Ondergrens 95%-interval;Weinig stedelijk;2020;10.8;24.87
255;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Ondergrens 95%-interval;Weinig stedelijk;2021;11.16;26.29
256;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Ondergrens 95%-interval;Weinig stedelijk;2022;11.66;25.39
257;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Ondergrens 95%-interval;Weinig stedelijk;2023;12.08;25.34
258;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Ondergrens 95%-interval;Niet stedelijk;2018;13.66;25.14
259;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Ondergrens 95%-interval;Niet stedelijk;2019;14.73;26.81
260;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Ondergrens 95%-interval;Niet stedelijk;2020;11.74;25.09
261;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Ondergrens 95%-interval;Niet stedelijk;2021;12.18;27.29
262;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Ondergrens 95%-interval;Niet stedelijk;2022;12.05;25.74
263;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Ondergrens 95%-interval;Niet stedelijk;2023;12.98;25.75
264;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;Nederland;2018;13.19;27.07
265;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;Nederland;2019;13.5;27.74
266;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;Nederland;2020;10.74;26.6
267;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;Nederland;2021;11.04;28.14
268;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;Nederland;2022;11.37;27.21
269;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;Nederland;2023;11.93;27.28
270;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;Noord-Nederland (LD);2018;15.51;27.68
271;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;Noord-Nederland (LD);2019;16.31;29.02
272;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;Noord-Nederland (LD);2020;12.4;26.72
273;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;Noord-Nederland (LD);2021;13.3;29.06
274;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;Noord-Nederland (LD);2022;13.82;28.61
275;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;Noord-Nederland (LD);2023;13.58;27.35
276;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;Oost-Nederland (LD);2018;14.05;26.61
277;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;Oost-Nederland (LD);2019;14.47;27.44
278;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;Oost-Nederland (LD);2020;11.61;26.2
279;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;Oost-Nederland (LD);2021;11.88;27.6
280;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;Oost-Nederland (LD);2022;12.07;26.58
281;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;Oost-Nederland (LD);2023;12.74;26.49
282;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;West-Nederland (LD);2018;12.83;28.02
283;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;West-Nederland (LD);2019;13.22;28.91
284;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;West-Nederland (LD);2020;10.55;27.88
285;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;West-Nederland (LD);2021;10.72;29.26
286;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;West-Nederland (LD);2022;10.87;27.94
287;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;West-Nederland (LD);2023;11.6;28.48
288;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;Zuid-Nederland (LD);2018;12.92;26.26
289;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;Zuid-Nederland (LD);2019;12.84;26.17
290;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;Zuid-Nederland (LD);2020;10.29;25.37
291;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;Zuid-Nederland (LD);2021;10.59;26.96
292;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;Zuid-Nederland (LD);2022;11.41;26.71
293;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;Zuid-Nederland (LD);2023;11.86;26.51
294;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;Groningen (PV);2018;14.51;27.92
295;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;Groningen (PV);2019;16.72;30.47
296;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;Groningen (PV);2020;12.96;28.92
297;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;Groningen (PV);2021;13.81;30.24
298;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;Groningen (PV);2022;14.13;28.98
299;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;Groningen (PV);2023;12.61;27.84
300;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;Fryslân (PV);2018;17.03;29.4
301;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;Fryslân (PV);2019;18.17;30.44
302;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;Fryslân (PV);2020;12.82;26.66
303;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;Fryslân (PV);2021;14.06;29.51
304;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;Fryslân (PV);2022;14.46;29.34
305;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;Fryslân (PV);2023;14.51;27.91
306;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;Drenthe (PV);2018;16.55;27.39
307;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;Drenthe (PV);2019;15.72;28.35
308;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;Drenthe (PV);2020;12.85;26.53
309;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;Drenthe (PV);2021;13.4;29.53
310;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;Drenthe (PV);2022;14.42;29.49
311;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;Drenthe (PV);2023;15.29;28.17
312;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;Overijssel (PV);2018;13.94;25.98
313;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;Overijssel (PV);2019;14.74;27.04
314;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;Overijssel (PV);2020;11.48;26.74
315;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;Overijssel (PV);2021;11.43;27.34
316;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;Overijssel (PV);2022;11.86;25.83
317;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;Overijssel (PV);2023;12.56;25.87
318;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;Flevoland (PV);2018;17.25;30.09
319;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;Flevoland (PV);2019;17.71;29.48
320;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;Flevoland (PV);2020;14.64;29.54
321;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;Flevoland (PV);2021;15.07;30.65
322;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;Flevoland (PV);2022;15.76;29.98
323;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;Flevoland (PV);2023;15.15;29.78
324;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;Gelderland (PV);2018;14.0;26.91
325;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;Gelderland (PV);2019;14.28;27.97
326;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;Gelderland (PV);2020;11.56;25.98
327;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;Gelderland (PV);2021;11.97;27.82
328;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;Gelderland (PV);2022;11.97;26.94
329;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;Gelderland (PV);2023;12.82;26.79
330;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;Utrecht (PV);2018;13.76;27.55
331;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;Utrecht (PV);2019;15.06;28.3
332;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;Utrecht (PV);2020;11.41;27.17
333;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;Utrecht (PV);2021;11.46;28.38
334;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;Utrecht (PV);2022;11.75;27.21
335;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;Utrecht (PV);2023;12.72;27.81
336;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;Noord-Holland (PV);2018;13.34;29.06
337;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;Noord-Holland (PV);2019;13.19;30.39
338;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;Noord-Holland (PV);2020;10.38;28.32
339;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;Noord-Holland (PV);2021;10.65;30.24
340;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;Noord-Holland (PV);2022;11.0;29.09
341;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;Noord-Holland (PV);2023;11.37;29.09
342;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;Zuid-Holland (PV);2018;12.58;28.34
343;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;Zuid-Holland (PV);2019;12.93;28.97
344;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;Zuid-Holland (PV);2020;10.55;28.41
345;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;Zuid-Holland (PV);2021;10.62;29.55
346;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;Zuid-Holland (PV);2022;10.68;27.94
347;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;Zuid-Holland (PV);2023;11.53;28.98
348;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;Zeeland (PV);2018;13.21;25.66
349;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;Zeeland (PV);2019;15.38;27.64
350;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;Zeeland (PV);2020;12.94;29.09
351;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;Zeeland (PV);2021;13.53;29.16
352;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;Zeeland (PV);2022;12.42;28.43
353;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;Zeeland (PV);2023;14.14;27.71
354;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;Noord-Brabant (PV);2018;13.31;26.53
355;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;Noord-Brabant (PV);2019;13.31;26.46
356;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;Noord-Brabant (PV);2020;10.29;25.28
357;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;Noord-Brabant (PV);2021;10.68;26.74
358;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;Noord-Brabant (PV);2022;11.62;27.0
359;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;Noord-Brabant (PV);2023;12.5;27.02
360;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;Limburg (PV);2018;12.52;26.3
361;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;Limburg (PV);2019;12.3;26.23
362;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;Limburg (PV);2020;10.75;26.29
363;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;Limburg (PV);2021;10.84;28.23
364;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;Limburg (PV);2022;11.38;26.75
365;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;Limburg (PV);2023;10.81;25.99
366;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;Zeer sterk stedelijk;2018;12.48;29.3
367;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;Zeer sterk stedelijk;2019;12.51;30.15
368;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;Zeer sterk stedelijk;2020;10.03;29.34
369;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;Zeer sterk stedelijk;2021;10.16;30.95
370;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;Zeer sterk stedelijk;2022;10.43;29.46
371;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;Zeer sterk stedelijk;2023;10.89;29.78
372;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;Sterk stedelijk;2018;13.22;27.21
373;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;Sterk stedelijk;2019;13.56;27.58
374;Totaal verplaatsingskenmerken ;Populatie: 6 jaar of ouder;Totaal;Bovengrens 95%-interval;Sterk stedelijk;2020;10.7;26.4
