ID;Geslacht;Leeftijd;TypeInstelling;RegioS;Perioden;AantalUltimoVerslagjaar_1;PercentageUltimoVerslagjaar_2;AantalInVerslagjaar_3;PercentageInVerslagjaar_4;OpnamedagenInVerslagjaar_5
848;Mannen;80 jaar of ouder;Geestelijke gezondheidszorg;Nederland;2006;170;0.09;240.0;0.11;72.0
849;Mannen;80 jaar of ouder;Geestelijke gezondheidszorg;Nederland;2007;155;0.08;;;
850;Mannen;80 jaar of ouder;Geestelijke gezondheidszorg;Nederland;2008;155;0.07;210.0;0.09;61.0
851;Mannen;80 jaar of ouder;Geestelijke gezondheidszorg;Nederland;2009;140;0.06;205.0;0.08;55.0
852;Mannen;80 jaar of ouder;Geestelijke gezondheidszorg;4 grote gemeenten;2004;10;0.04;15.0;0.06;4.0
853;Mannen;80 jaar of ouder;Geestelijke gezondheidszorg;4 grote gemeenten;2005;10;0.05;15.0;0.06;5.0
854;Mannen;80 jaar of ouder;Geestelijke gezondheidszorg;4 grote gemeenten;2006;10;0.04;20.0;0.08;5.0
855;Mannen;80 jaar of ouder;Geestelijke gezondheidszorg;4 grote gemeenten;2007;10;0.03;;;
856;Mannen;80 jaar of ouder;Geestelijke gezondheidszorg;4 grote gemeenten;2008;15;0.05;15.0;0.06;4.0
857;Mannen;80 jaar of ouder;Geestelijke gezondheidszorg;4 grote gemeenten;2009;10;0.04;20.0;0.07;4.0
858;Mannen;80 jaar of ouder;Geestelijke gezondheidszorg;Overige gemeenten;2004;180;0.11;250.0;0.14;75.0
859;Mannen;80 jaar of ouder;Geestelijke gezondheidszorg;Overige gemeenten;2005;160;0.1;235.0;0.12;68.0
860;Mannen;80 jaar of ouder;Geestelijke gezondheidszorg;Overige gemeenten;2006;160;0.09;220.0;0.11;67.0
861;Mannen;80 jaar of ouder;Geestelijke gezondheidszorg;Overige gemeenten;2007;145;0.08;;;
862;Mannen;80 jaar of ouder;Geestelijke gezondheidszorg;Overige gemeenten;2008;140;0.07;195.0;0.09;56.0
863;Mannen;80 jaar of ouder;Geestelijke gezondheidszorg;Overige gemeenten;2009;130;0.07;185.0;0.09;51.0
864;Vrouwen;Totaal 18 jaar of ouder;Totaal zorg met verblijf;Nederland;2004;150030;2.31;204820.0;3.15;55519.0
865;Vrouwen;Totaal 18 jaar of ouder;Totaal zorg met verblijf;Nederland;2005;149975;2.3;206410.0;3.16;55238.0
866;Vrouwen;Totaal 18 jaar of ouder;Totaal zorg met verblijf;Nederland;2006;149790;2.29;208320.0;3.18;55551.0
867;Vrouwen;Totaal 18 jaar of ouder;Totaal zorg met verblijf;Nederland;2007;152675;2.33;;;
868;Vrouwen;Totaal 18 jaar of ouder;Totaal zorg met verblijf;Nederland;2008;151650;2.29;213465.0;3.24;55641.0
869;Vrouwen;Totaal 18 jaar of ouder;Totaal zorg met verblijf;Nederland;2009;154645;2.32;216790.0;3.26;56134.0
870;Vrouwen;Totaal 18 jaar of ouder;Totaal zorg met verblijf;4 grote gemeenten;2004;18140;2.1;26845.0;3.13;6739.0
871;Vrouwen;Totaal 18 jaar of ouder;Totaal zorg met verblijf;4 grote gemeenten;2005;18270;2.11;26665.0;3.11;6749.0
872;Vrouwen;Totaal 18 jaar of ouder;Totaal zorg met verblijf;4 grote gemeenten;2006;18100;2.09;27015.0;3.15;6795.0
873;Vrouwen;Totaal 18 jaar of ouder;Totaal zorg met verblijf;4 grote gemeenten;2007;17685;2.03;;;
874;Vrouwen;Totaal 18 jaar of ouder;Totaal zorg met verblijf;4 grote gemeenten;2008;17735;2.01;26450.0;3.07;6497.0
875;Vrouwen;Totaal 18 jaar of ouder;Totaal zorg met verblijf;4 grote gemeenten;2009;18115;2.03;26775.0;3.06;6601.0
876;Vrouwen;Totaal 18 jaar of ouder;Totaal zorg met verblijf;Overige gemeenten;2004;131895;2.35;177975.0;3.15;48780.0
877;Vrouwen;Totaal 18 jaar of ouder;Totaal zorg met verblijf;Overige gemeenten;2005;131705;2.33;179745.0;3.17;48489.0
878;Vrouwen;Totaal 18 jaar of ouder;Totaal zorg met verblijf;Overige gemeenten;2006;131690;2.32;181305.0;3.18;48756.0
879;Vrouwen;Totaal 18 jaar of ouder;Totaal zorg met verblijf;Overige gemeenten;2007;134990;2.37;;;
880;Vrouwen;Totaal 18 jaar of ouder;Totaal zorg met verblijf;Overige gemeenten;2008;133915;2.34;187015.0;3.26;49144.0
881;Vrouwen;Totaal 18 jaar of ouder;Totaal zorg met verblijf;Overige gemeenten;2009;136530;2.37;190010.0;3.29;49533.0
882;Vrouwen;Totaal 18 jaar of ouder;Verpleging en verzorging;Nederland;2004;121365;1.87;173990.0;2.67;45172.0
883;Vrouwen;Totaal 18 jaar of ouder;Verpleging en verzorging;Nederland;2005;120030;1.84;174225.0;2.67;44514.0
884;Vrouwen;Totaal 18 jaar of ouder;Verpleging en verzorging;Nederland;2006;118500;1.81;174665.0;2.67;44320.0
885;Vrouwen;Totaal 18 jaar of ouder;Verpleging en verzorging;Nederland;2007;120590;1.84;;;
886;Vrouwen;Totaal 18 jaar of ouder;Verpleging en verzorging;Nederland;2008;119015;1.8;178150.0;2.7;43685.0
887;Vrouwen;Totaal 18 jaar of ouder;Verpleging en verzorging;Nederland;2009;120435;1.81;180215.0;2.71;43781.0
888;Vrouwen;Totaal 18 jaar of ouder;Verpleging en verzorging;4 grote gemeenten;2004;15900;1.84;24400.0;2.85;5948.0
889;Vrouwen;Totaal 18 jaar of ouder;Verpleging en verzorging;4 grote gemeenten;2005;15860;1.84;24010.0;2.8;5904.0
890;Vrouwen;Totaal 18 jaar of ouder;Verpleging en verzorging;4 grote gemeenten;2006;15475;1.79;24145.0;2.82;5868.0
891;Vrouwen;Totaal 18 jaar of ouder;Verpleging en verzorging;4 grote gemeenten;2007;14935;1.71;;;
892;Vrouwen;Totaal 18 jaar of ouder;Verpleging en verzorging;4 grote gemeenten;2008;14850;1.68;23315.0;2.7;5462.0
893;Vrouwen;Totaal 18 jaar of ouder;Verpleging en verzorging;4 grote gemeenten;2009;15005;1.68;23420.0;2.68;5500.0
894;Vrouwen;Totaal 18 jaar of ouder;Verpleging en verzorging;Overige gemeenten;2004;105465;1.88;149590.0;2.65;39224.0
895;Vrouwen;Totaal 18 jaar of ouder;Verpleging en verzorging;Overige gemeenten;2005;104170;1.85;150215.0;2.65;38610.0
896;Vrouwen;Totaal 18 jaar of ouder;Verpleging en verzorging;Overige gemeenten;2006;103025;1.82;150520.0;2.64;38452.0
897;Vrouwen;Totaal 18 jaar of ouder;Verpleging en verzorging;Overige gemeenten;2007;105655;1.86;;;
898;Vrouwen;Totaal 18 jaar of ouder;Verpleging en verzorging;Overige gemeenten;2008;104165;1.82;154835.0;2.7;38223.0
899;Vrouwen;Totaal 18 jaar of ouder;Verpleging en verzorging;Overige gemeenten;2009;105430;1.83;156795.0;2.71;38281.0
900;Vrouwen;Totaal 18 jaar of ouder;Gehandicaptenzorg;Nederland;2004;22000;0.34;23395.0;0.36;7976.0
901;Vrouwen;Totaal 18 jaar of ouder;Gehandicaptenzorg;Nederland;2005;22865;0.35;24260.0;0.37;8215.0
902;Vrouwen;Totaal 18 jaar of ouder;Gehandicaptenzorg;Nederland;2006;23685;0.36;25260.0;0.39;8532.0
903;Vrouwen;Totaal 18 jaar of ouder;Gehandicaptenzorg;Nederland;2007;24755;0.38;;;
904;Vrouwen;Totaal 18 jaar of ouder;Gehandicaptenzorg;Nederland;2008;25005;0.38;27110.0;0.41;9231.0
905;Vrouwen;Totaal 18 jaar of ouder;Gehandicaptenzorg;Nederland;2009;26220;0.39;27945.0;0.42;9501.0
906;Vrouwen;Totaal 18 jaar of ouder;Gehandicaptenzorg;4 grote gemeenten;2004;1445;0.17;1570.0;0.18;526.0
907;Vrouwen;Totaal 18 jaar of ouder;Gehandicaptenzorg;4 grote gemeenten;2005;1535;0.18;1645.0;0.19;545.0
908;Vrouwen;Totaal 18 jaar of ouder;Gehandicaptenzorg;4 grote gemeenten;2006;1615;0.19;1775.0;0.21;581.0
909;Vrouwen;Totaal 18 jaar of ouder;Gehandicaptenzorg;4 grote gemeenten;2007;1740;0.2;;;
910;Vrouwen;Totaal 18 jaar of ouder;Gehandicaptenzorg;4 grote gemeenten;2008;1805;0.2;1985.0;0.23;654.0
911;Vrouwen;Totaal 18 jaar of ouder;Gehandicaptenzorg;4 grote gemeenten;2009;1935;0.22;2085.0;0.24;688.0
912;Vrouwen;Totaal 18 jaar of ouder;Gehandicaptenzorg;Overige gemeenten;2004;20555;0.37;21825.0;0.39;7450.0
913;Vrouwen;Totaal 18 jaar of ouder;Gehandicaptenzorg;Overige gemeenten;2005;21335;0.38;22615.0;0.4;7670.0
914;Vrouwen;Totaal 18 jaar of ouder;Gehandicaptenzorg;Overige gemeenten;2006;22070;0.39;23485.0;0.41;7950.0
915;Vrouwen;Totaal 18 jaar of ouder;Gehandicaptenzorg;Overige gemeenten;2007;23015;0.4;;;
916;Vrouwen;Totaal 18 jaar of ouder;Gehandicaptenzorg;Overige gemeenten;2008;23200;0.41;25125.0;0.44;8576.0
917;Vrouwen;Totaal 18 jaar of ouder;Gehandicaptenzorg;Overige gemeenten;2009;24285;0.42;25865.0;0.45;8813.0
918;Vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Nederland;2004;6665;0.1;7930.0;0.12;2371.0
919;Vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Nederland;2005;7080;0.11;8375.0;0.13;2509.0
920;Vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Nederland;2006;7610;0.12;8840.0;0.13;2700.0
921;Vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Nederland;2007;7330;0.11;;;
922;Vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Nederland;2008;7630;0.12;8890.0;0.13;2725.0
923;Vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Nederland;2009;7990;0.12;9445.0;0.14;2852.0
924;Vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;4 grote gemeenten;2004;790;0.09;945.0;0.11;265.0
925;Vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;4 grote gemeenten;2005;875;0.1;1075.0;0.13;300.0
926;Vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;4 grote gemeenten;2006;1010;0.12;1165.0;0.14;346.0
927;Vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;4 grote gemeenten;2007;1010;0.12;;;
928;Vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;4 grote gemeenten;2008;1080;0.12;1275.0;0.15;380.0
929;Vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;4 grote gemeenten;2009;1180;0.13;1385.0;0.16;413.0
930;Vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Overige gemeenten;2004;5870;0.1;6985.0;0.12;2106.0
931;Vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Overige gemeenten;2005;6205;0.11;7300.0;0.13;2209.0
932;Vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Overige gemeenten;2006;6600;0.12;7675.0;0.13;2353.0
933;Vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Overige gemeenten;2007;6320;0.11;;;
934;Vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Overige gemeenten;2008;6550;0.11;7615.0;0.13;2345.0
935;Vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Overige gemeenten;2009;6810;0.12;8060.0;0.14;2439.0
936;Vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Nederland;2004;7065;0.4;8095.0;0.47;2436.0
937;Vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Nederland;2005;7685;0.45;8745.0;0.52;2607.0
938;Vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Nederland;2006;8210;0.48;9400.0;0.56;2827.0
939;Vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Nederland;2007;8530;0.51;;;
940;Vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Nederland;2008;9170;0.54;10395.0;0.64;3263.0
941;Vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Nederland;2009;9885;0.58;11215.0;0.68;3500.0
942;Vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;4 grote gemeenten;2004;625;0.2;730.0;0.25;213.0
943;Vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;4 grote gemeenten;2005;710;0.23;815.0;0.28;233.0
944;Vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;4 grote gemeenten;2006;790;0.26;905.0;0.32;268.0
945;Vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;4 grote gemeenten;2007;840;0.27;;;
946;Vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;4 grote gemeenten;2008;950;0.3;1085.0;0.38;326.0
947;Vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;4 grote gemeenten;2009;1045;0.33;1200.0;0.41;362.0
948;Vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Overige gemeenten;2004;6440;0.44;7365.0;0.51;2223.0
949;Vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Overige gemeenten;2005;6975;0.49;7935.0;0.56;2374.0
950;Vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Overige gemeenten;2006;7420;0.53;8495.0;0.62;2559.0
951;Vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Overige gemeenten;2007;7690;0.56;;;
952;Vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Overige gemeenten;2008;8220;0.6;9310.0;0.69;2936.0
953;Vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Overige gemeenten;2009;8840;0.64;10015.0;0.74;3139.0
954;Vrouwen;18 tot 35 jaar;Verpleging en verzorging;Nederland;2004;175;0.01;235.0;0.01;61.0
955;Vrouwen;18 tot 35 jaar;Verpleging en verzorging;Nederland;2005;170;0.01;250.0;0.01;60.0
956;Vrouwen;18 tot 35 jaar;Verpleging en verzorging;Nederland;2006;175;0.01;245.0;0.01;60.0
957;Vrouwen;18 tot 35 jaar;Verpleging en verzorging;Nederland;2007;325;0.02;;;
958;Vrouwen;18 tot 35 jaar;Verpleging en verzorging;Nederland;2008;360;0.02;485.0;0.03;125.0
959;Vrouwen;18 tot 35 jaar;Verpleging en verzorging;Nederland;2009;405;0.02;555.0;0.03;136.0
960;Vrouwen;18 tot 35 jaar;Verpleging en verzorging;4 grote gemeenten;2004;15;0.0;30.0;0.01;5.0
961;Vrouwen;18 tot 35 jaar;Verpleging en verzorging;4 grote gemeenten;2005;15;0.0;25.0;0.01;5.0
962;Vrouwen;18 tot 35 jaar;Verpleging en verzorging;4 grote gemeenten;2006;15;0.0;25.0;0.01;5.0
963;Vrouwen;18 tot 35 jaar;Verpleging en verzorging;4 grote gemeenten;2007;15;0.0;;;
964;Vrouwen;18 tot 35 jaar;Verpleging en verzorging;4 grote gemeenten;2008;15;0.01;35.0;0.01;6.0
965;Vrouwen;18 tot 35 jaar;Verpleging en verzorging;4 grote gemeenten;2009;15;0.0;35.0;0.01;5.0
966;Vrouwen;18 tot 35 jaar;Verpleging en verzorging;Overige gemeenten;2004;160;0.01;210.0;0.01;56.0
967;Vrouwen;18 tot 35 jaar;Verpleging en verzorging;Overige gemeenten;2005;155;0.01;225.0;0.02;55.0
968;Vrouwen;18 tot 35 jaar;Verpleging en verzorging;Overige gemeenten;2006;160;0.01;220.0;0.02;55.0
969;Vrouwen;18 tot 35 jaar;Verpleging en verzorging;Overige gemeenten;2007;310;0.02;;;
970;Vrouwen;18 tot 35 jaar;Verpleging en verzorging;Overige gemeenten;2008;345;0.03;455.0;0.03;120.0
971;Vrouwen;18 tot 35 jaar;Verpleging en verzorging;Overige gemeenten;2009;390;0.03;520.0;0.04;131.0
972;Vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Nederland;2004;5890;0.33;6605.0;0.38;2058.0
973;Vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Nederland;2005;6305;0.37;7025.0;0.41;2162.0
974;Vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Nederland;2006;6670;0.39;7505.0;0.45;2308.0
975;Vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Nederland;2007;7100;0.42;;;
976;Vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Nederland;2008;7525;0.45;8420.0;0.51;2708.0
977;Vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Nederland;2009;8090;0.48;9010.0;0.55;2896.0
978;Vrouwen;18 tot 35 jaar;Gehandicaptenzorg;4 grote gemeenten;2004;480;0.16;540.0;0.19;168.0
979;Vrouwen;18 tot 35 jaar;Gehandicaptenzorg;4 grote gemeenten;2005;535;0.18;595.0;0.21;181.0
980;Vrouwen;18 tot 35 jaar;Gehandicaptenzorg;4 grote gemeenten;2006;590;0.19;670.0;0.23;204.0
981;Vrouwen;18 tot 35 jaar;Gehandicaptenzorg;4 grote gemeenten;2007;660;0.21;;;
982;Vrouwen;18 tot 35 jaar;Gehandicaptenzorg;4 grote gemeenten;2008;735;0.23;835.0;0.29;258.0
983;Vrouwen;18 tot 35 jaar;Gehandicaptenzorg;4 grote gemeenten;2009;815;0.26;920.0;0.31;289.0
984;Vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Overige gemeenten;2004;5410;0.37;6065.0;0.42;1890.0
985;Vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Overige gemeenten;2005;5770;0.41;6435.0;0.46;1981.0
986;Vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Overige gemeenten;2006;6080;0.44;6835.0;0.5;2103.0
987;Vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Overige gemeenten;2007;6440;0.47;;;
988;Vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Overige gemeenten;2008;6785;0.49;7585.0;0.56;2449.0
989;Vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Overige gemeenten;2009;7275;0.53;8090.0;0.6;2607.0
990;Vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Nederland;2004;1000;0.06;1285.0;0.07;317.0
991;Vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Nederland;2005;1210;0.07;1520.0;0.09;385.0
992;Vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Nederland;2006;1365;0.08;1695.0;0.1;459.0
993;Vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Nederland;2007;1105;0.07;;;
994;Vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Nederland;2008;1285;0.08;1610.0;0.1;430.0
995;Vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Nederland;2009;1390;0.08;1815.0;0.11;468.0
996;Vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;4 grote gemeenten;2004;135;0.04;170.0;0.06;40.0
997;Vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;4 grote gemeenten;2005;160;0.05;200.0;0.07;47.0
998;Vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;4 grote gemeenten;2006;185;0.06;215.0;0.07;58.0
999;Vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;4 grote gemeenten;2007;165;0.05;;;
1000;Vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;4 grote gemeenten;2008;195;0.06;230.0;0.08;63.0
1001;Vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;4 grote gemeenten;2009;215;0.07;255.0;0.09;68.0
1002;Vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Overige gemeenten;2004;870;0.06;1115.0;0.08;277.0
1003;Vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Overige gemeenten;2005;1050;0.07;1320.0;0.09;338.0
1004;Vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Overige gemeenten;2006;1180;0.08;1480.0;0.11;401.0
1005;Vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Overige gemeenten;2007;940;0.07;;;
1006;Vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Overige gemeenten;2008;1090;0.08;1380.0;0.1;367.0
1007;Vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Overige gemeenten;2009;1180;0.09;1555.0;0.11;400.0
1008;Vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Nederland;2004;9905;0.52;10710.0;0.57;3564.0
1009;Vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Nederland;2005;10180;0.54;10975.0;0.58;3643.0
1010;Vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Nederland;2006;10460;0.55;11260.0;0.59;3748.0
1011;Vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Nederland;2007;10480;0.55;;;
1012;Vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Nederland;2008;10305;0.55;11325.0;0.61;3750.0
1013;Vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Nederland;2009;10510;0.56;11370.0;0.61;3761.0
1014;Vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;4 grote gemeenten;2004;685;0.29;805.0;0.34;233.0
1015;Vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;4 grote gemeenten;2005;760;0.32;895.0;0.38;263.0
1016;Vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;4 grote gemeenten;2006;840;0.35;970.0;0.41;294.0
1017;Vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;4 grote gemeenten;2007;860;0.36;;;
1018;Vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;4 grote gemeenten;2008;895;0.37;1035.0;0.44;310.0
1019;Vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;4 grote gemeenten;2009;920;0.38;1050.0;0.44;324.0
1020;Vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Overige gemeenten;2004;9220;0.56;9900.0;0.6;3332.0
1021;Vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Overige gemeenten;2005;9420;0.57;10080.0;0.61;3379.0
1022;Vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Overige gemeenten;2006;9620;0.58;10290.0;0.62;3454.0
1023;Vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Overige gemeenten;2007;9625;0.58;;;
1024;Vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Overige gemeenten;2008;9410;0.57;10290.0;0.63;3440.0
1025;Vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Overige gemeenten;2009;9590;0.59;10320.0;0.64;3438.0
1026;Vrouwen;35 tot 50 jaar;Verpleging en verzorging;Nederland;2004;650;0.03;1015.0;0.05;225.0
1027;Vrouwen;35 tot 50 jaar;Verpleging en verzorging;Nederland;2005;665;0.04;1025.0;0.05;231.0
1028;Vrouwen;35 tot 50 jaar;Verpleging en verzorging;Nederland;2006;690;0.04;1065.0;0.06;239.0
1029;Vrouwen;35 tot 50 jaar;Verpleging en verzorging;Nederland;2007;780;0.04;;;
1030;Vrouwen;35 tot 50 jaar;Verpleging en verzorging;Nederland;2008;790;0.04;1250.0;0.07;273.0
1031;Vrouwen;35 tot 50 jaar;Verpleging en verzorging;Nederland;2009;775;0.04;1245.0;0.07;268.0
1032;Vrouwen;35 tot 50 jaar;Verpleging en verzorging;4 grote gemeenten;2004;70;0.03;145.0;0.06;23.0
1033;Vrouwen;35 tot 50 jaar;Verpleging en verzorging;4 grote gemeenten;2005;75;0.03;155.0;0.06;27.0
1034;Vrouwen;35 tot 50 jaar;Verpleging en verzorging;4 grote gemeenten;2006;80;0.03;155.0;0.06;28.0
1035;Vrouwen;35 tot 50 jaar;Verpleging en verzorging;4 grote gemeenten;2007;95;0.04;;;
1036;Vrouwen;35 tot 50 jaar;Verpleging en verzorging;4 grote gemeenten;2008;100;0.04;200.0;0.08;34.0
1037;Vrouwen;35 tot 50 jaar;Verpleging en verzorging;4 grote gemeenten;2009;90;0.04;165.0;0.07;30.0
1038;Vrouwen;35 tot 50 jaar;Verpleging en verzorging;Overige gemeenten;2004;580;0.03;865.0;0.05;202.0
1039;Vrouwen;35 tot 50 jaar;Verpleging en verzorging;Overige gemeenten;2005;590;0.04;875.0;0.05;204.0
1040;Vrouwen;35 tot 50 jaar;Verpleging en verzorging;Overige gemeenten;2006;610;0.04;910.0;0.05;211.0
1041;Vrouwen;35 tot 50 jaar;Verpleging en verzorging;Overige gemeenten;2007;690;0.04;;;
1042;Vrouwen;35 tot 50 jaar;Verpleging en verzorging;Overige gemeenten;2008;690;0.04;1050.0;0.06;239.0
1043;Vrouwen;35 tot 50 jaar;Verpleging en verzorging;Overige gemeenten;2009;690;0.04;1080.0;0.07;239.0
1044;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Nederland;2004;7655;0.41;7885.0;0.42;2788.0
1045;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Nederland;2005;7755;0.41;7985.0;0.42;2808.0
1046;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Nederland;2006;7860;0.41;8095.0;0.43;2846.0
1047;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Nederland;2007;7885;0.42;;;
1048;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Nederland;2008;7620;0.4;8045.0;0.43;2820.0
1049;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Nederland;2009;7735;0.41;7985.0;0.43;2796.0
1050;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;4 grote gemeenten;2004;385;0.16;410.0;0.18;141.0
1051;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;4 grote gemeenten;2005;410;0.17;430.0;0.18;147.0
1052;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;4 grote gemeenten;2006;430;0.18;460.0;0.19;156.0
1053;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;4 grote gemeenten;2007;450;0.19;;;
1054;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;4 grote gemeenten;2008;445;0.19;460.0;0.19;159.0
1055;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;4 grote gemeenten;2009;445;0.18;465.0;0.2;161.0
1056;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Overige gemeenten;2004;7265;0.44;7475.0;0.45;2646.0
1057;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Overige gemeenten;2005;7345;0.44;7555.0;0.46;2661.0
1058;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Overige gemeenten;2006;7430;0.45;7635.0;0.46;2690.0
1059;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Overige gemeenten;2007;7430;0.45;;;
1060;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Overige gemeenten;2008;7175;0.44;7585.0;0.46;2661.0
1061;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Overige gemeenten;2009;7290;0.45;7520.0;0.47;2636.0
1062;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Nederland;2004;1600;0.08;1865.0;0.1;551.0
1063;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Nederland;2005;1760;0.09;2015.0;0.11;603.0
1064;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Nederland;2006;1910;0.1;2170.0;0.11;662.0
1065;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Nederland;2007;1815;0.1;;;
1066;Vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Nederland;2008;1895;0.1;2140.0;0.11;657.0
