ID;Geslacht;Leeftijd;Regiokenmerken;Perioden;AnwUitkeringen_1
231;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Drenthe (PV);2011 4e kwartaal;2620
232;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Drenthe (PV);2012 1e kwartaal;2560
233;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Drenthe (PV);2012 2e kwartaal;2460
234;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Drenthe (PV);2012 3e kwartaal;2390
235;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Drenthe (PV);2012 4e kwartaal;2290
236;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Drenthe (PV);2013 1e kwartaal;2280
237;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Drenthe (PV);2013 2e kwartaal;2180
238;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Drenthe (PV);2013 3e kwartaal;2090
239;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Drenthe (PV);2013 4e kwartaal;1690
240;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Overijssel (PV);2008 1e kwartaal;7790
241;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Overijssel (PV);2008 2e kwartaal;7680
242;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Overijssel (PV);2008 3e kwartaal;7520
243;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Overijssel (PV);2008 4e kwartaal;7400
244;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Overijssel (PV);2009 1e kwartaal;7290
245;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Overijssel (PV);2009 2e kwartaal;7120
246;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Overijssel (PV);2009 3e kwartaal;6960
247;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Overijssel (PV);2009 4e kwartaal;6820
248;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Overijssel (PV);2010 1e kwartaal;6660
249;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Overijssel (PV);2010 2e kwartaal;6490
250;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Overijssel (PV);2010 3e kwartaal;6330
251;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Overijssel (PV);2010 4e kwartaal;6190
252;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Overijssel (PV);2011 1e kwartaal;6050
253;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Overijssel (PV);2011 2e kwartaal;5840
254;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Overijssel (PV);2011 3e kwartaal;5650
255;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Overijssel (PV);2011 4e kwartaal;5490
256;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Overijssel (PV);2012 1e kwartaal;5350
257;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Overijssel (PV);2012 2e kwartaal;5150
258;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Overijssel (PV);2012 3e kwartaal;4970
259;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Overijssel (PV);2012 4e kwartaal;4780
260;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Overijssel (PV);2013 1e kwartaal;4730
261;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Overijssel (PV);2013 2e kwartaal;4540
262;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Overijssel (PV);2013 3e kwartaal;4340
263;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Overijssel (PV);2013 4e kwartaal;3520
264;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Flevoland (PV);2008 1e kwartaal;2200
265;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Flevoland (PV);2008 2e kwartaal;2150
266;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Flevoland (PV);2008 3e kwartaal;2120
267;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Flevoland (PV);2008 4e kwartaal;2100
268;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Flevoland (PV);2009 1e kwartaal;2050
269;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Flevoland (PV);2009 2e kwartaal;2030
270;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Flevoland (PV);2009 3e kwartaal;2000
271;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Flevoland (PV);2009 4e kwartaal;1970
272;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Flevoland (PV);2010 1e kwartaal;1930
273;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Flevoland (PV);2010 2e kwartaal;1900
274;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Flevoland (PV);2010 3e kwartaal;1870
275;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Flevoland (PV);2010 4e kwartaal;1840
276;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Flevoland (PV);2011 1e kwartaal;1830
277;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Flevoland (PV);2011 2e kwartaal;1770
278;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Flevoland (PV);2011 3e kwartaal;1740
279;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Flevoland (PV);2011 4e kwartaal;1700
280;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Flevoland (PV);2012 1e kwartaal;1660
281;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Flevoland (PV);2012 2e kwartaal;1590
282;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Flevoland (PV);2012 3e kwartaal;1550
283;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Flevoland (PV);2012 4e kwartaal;1500
284;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Flevoland (PV);2013 1e kwartaal;1490
285;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Flevoland (PV);2013 2e kwartaal;1450
286;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Flevoland (PV);2013 3e kwartaal;1410
287;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Flevoland (PV);2013 4e kwartaal;1120
288;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Gelderland (PV);2008 1e kwartaal;13910
289;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Gelderland (PV);2008 2e kwartaal;13740
290;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Gelderland (PV);2008 3e kwartaal;13490
291;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Gelderland (PV);2008 4e kwartaal;13230
292;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Gelderland (PV);2009 1e kwartaal;13040
293;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Gelderland (PV);2009 2e kwartaal;12830
294;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Gelderland (PV);2009 3e kwartaal;12500
295;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Gelderland (PV);2009 4e kwartaal;12260
296;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Gelderland (PV);2010 1e kwartaal;12040
297;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Gelderland (PV);2010 2e kwartaal;11790
298;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Gelderland (PV);2010 3e kwartaal;11530
299;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Gelderland (PV);2010 4e kwartaal;11320
300;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Gelderland (PV);2011 1e kwartaal;11040
301;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Gelderland (PV);2011 2e kwartaal;10590
302;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Gelderland (PV);2011 3e kwartaal;10240
303;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Gelderland (PV);2011 4e kwartaal;9810
304;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Gelderland (PV);2012 1e kwartaal;9510
305;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Gelderland (PV);2012 2e kwartaal;9190
306;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Gelderland (PV);2012 3e kwartaal;8810
307;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Gelderland (PV);2012 4e kwartaal;8410
308;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Gelderland (PV);2013 1e kwartaal;8240
309;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Gelderland (PV);2013 2e kwartaal;7920
310;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Gelderland (PV);2013 3e kwartaal;7480
311;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Gelderland (PV);2013 4e kwartaal;6180
312;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Utrecht (PV);2008 1e kwartaal;7210
313;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Utrecht (PV);2008 2e kwartaal;7120
314;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Utrecht (PV);2008 3e kwartaal;6980
315;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Utrecht (PV);2008 4e kwartaal;6820
316;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Utrecht (PV);2009 1e kwartaal;6720
317;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Utrecht (PV);2009 2e kwartaal;6590
318;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Utrecht (PV);2009 3e kwartaal;6430
319;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Utrecht (PV);2009 4e kwartaal;6280
320;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Utrecht (PV);2010 1e kwartaal;6170
321;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Utrecht (PV);2010 2e kwartaal;6070
322;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Utrecht (PV);2010 3e kwartaal;5970
323;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Utrecht (PV);2010 4e kwartaal;5830
324;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Utrecht (PV);2011 1e kwartaal;5770
325;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Utrecht (PV);2011 2e kwartaal;5520
326;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Utrecht (PV);2011 3e kwartaal;5350
327;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Utrecht (PV);2011 4e kwartaal;5130
328;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Utrecht (PV);2012 1e kwartaal;5020
329;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Utrecht (PV);2012 2e kwartaal;4830
330;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Utrecht (PV);2012 3e kwartaal;4660
331;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Utrecht (PV);2012 4e kwartaal;4460
332;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Utrecht (PV);2013 1e kwartaal;4380
333;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Utrecht (PV);2013 2e kwartaal;4230
334;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Utrecht (PV);2013 3e kwartaal;4080
335;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Utrecht (PV);2013 4e kwartaal;3300
336;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Noord-Holland (PV);2008 1e kwartaal;16860
337;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Noord-Holland (PV);2008 2e kwartaal;16610
338;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Noord-Holland (PV);2008 3e kwartaal;16290
339;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Noord-Holland (PV);2008 4e kwartaal;15950
340;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Noord-Holland (PV);2009 1e kwartaal;15730
341;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Noord-Holland (PV);2009 2e kwartaal;15420
342;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Noord-Holland (PV);2009 3e kwartaal;15070
343;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Noord-Holland (PV);2009 4e kwartaal;14760
344;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Noord-Holland (PV);2010 1e kwartaal;14540
345;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Noord-Holland (PV);2010 2e kwartaal;14240
346;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Noord-Holland (PV);2010 3e kwartaal;14000
347;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Noord-Holland (PV);2010 4e kwartaal;13750
348;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Noord-Holland (PV);2011 1e kwartaal;13530
349;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Noord-Holland (PV);2011 2e kwartaal;13020
350;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Noord-Holland (PV);2011 3e kwartaal;12610
351;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Noord-Holland (PV);2011 4e kwartaal;12180
352;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Noord-Holland (PV);2012 1e kwartaal;11810
353;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Noord-Holland (PV);2012 2e kwartaal;11400
354;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Noord-Holland (PV);2012 3e kwartaal;10990
355;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Noord-Holland (PV);2012 4e kwartaal;10560
356;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Noord-Holland (PV);2013 1e kwartaal;10350
357;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Noord-Holland (PV);2013 2e kwartaal;10040
358;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Noord-Holland (PV);2013 3e kwartaal;9630
359;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Noord-Holland (PV);2013 4e kwartaal;7830
360;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Zuid-Holland (PV);2008 1e kwartaal;23110
361;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Zuid-Holland (PV);2008 2e kwartaal;22780
362;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Zuid-Holland (PV);2008 3e kwartaal;22330
363;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Zuid-Holland (PV);2008 4e kwartaal;21870
364;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Zuid-Holland (PV);2009 1e kwartaal;21520
365;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Zuid-Holland (PV);2009 2e kwartaal;21100
366;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Zuid-Holland (PV);2009 3e kwartaal;20660
367;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Zuid-Holland (PV);2009 4e kwartaal;20210
368;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Zuid-Holland (PV);2010 1e kwartaal;19850
369;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Zuid-Holland (PV);2010 2e kwartaal;19450
370;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Zuid-Holland (PV);2010 3e kwartaal;19180
371;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Zuid-Holland (PV);2010 4e kwartaal;18930
372;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Zuid-Holland (PV);2011 1e kwartaal;18650
373;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Zuid-Holland (PV);2011 2e kwartaal;17950
374;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Zuid-Holland (PV);2011 3e kwartaal;17290
375;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Zuid-Holland (PV);2011 4e kwartaal;16620
376;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Zuid-Holland (PV);2012 1e kwartaal;16160
377;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Zuid-Holland (PV);2012 2e kwartaal;15490
378;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Zuid-Holland (PV);2012 3e kwartaal;14910
379;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Zuid-Holland (PV);2012 4e kwartaal;14250
380;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Zuid-Holland (PV);2013 1e kwartaal;13940
381;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Zuid-Holland (PV);2013 2e kwartaal;13390
382;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Zuid-Holland (PV);2013 3e kwartaal;12680
383;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Zuid-Holland (PV);2013 4e kwartaal;10340
384;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Zeeland (PV);2008 1e kwartaal;2710
385;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Zeeland (PV);2008 2e kwartaal;2670
386;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Zeeland (PV);2008 3e kwartaal;2630
387;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Zeeland (PV);2008 4e kwartaal;2580
388;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Zeeland (PV);2009 1e kwartaal;2550
389;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Zeeland (PV);2009 2e kwartaal;2500
390;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Zeeland (PV);2009 3e kwartaal;2440
391;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Zeeland (PV);2009 4e kwartaal;2370
392;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Zeeland (PV);2010 1e kwartaal;2350
393;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Zeeland (PV);2010 2e kwartaal;2290
394;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Zeeland (PV);2010 3e kwartaal;2230
395;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Zeeland (PV);2010 4e kwartaal;2170
396;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Zeeland (PV);2011 1e kwartaal;2100
397;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Zeeland (PV);2011 2e kwartaal;2020
398;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Zeeland (PV);2011 3e kwartaal;1940
399;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Zeeland (PV);2011 4e kwartaal;1860
400;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Zeeland (PV);2012 1e kwartaal;1810
401;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Zeeland (PV);2012 2e kwartaal;1750
402;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Zeeland (PV);2012 3e kwartaal;1680
403;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Zeeland (PV);2012 4e kwartaal;1620
404;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Zeeland (PV);2013 1e kwartaal;1560
405;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Zeeland (PV);2013 2e kwartaal;1480
406;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Zeeland (PV);2013 3e kwartaal;1400
407;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Zeeland (PV);2013 4e kwartaal;1120
408;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Noord-Brabant (PV);2008 1e kwartaal;17200
409;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Noord-Brabant (PV);2008 2e kwartaal;16880
410;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Noord-Brabant (PV);2008 3e kwartaal;16510
411;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Noord-Brabant (PV);2008 4e kwartaal;16180
412;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Noord-Brabant (PV);2009 1e kwartaal;15860
413;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Noord-Brabant (PV);2009 2e kwartaal;15620
414;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Noord-Brabant (PV);2009 3e kwartaal;15320
415;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Noord-Brabant (PV);2009 4e kwartaal;15020
416;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Noord-Brabant (PV);2010 1e kwartaal;14700
417;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Noord-Brabant (PV);2010 2e kwartaal;14350
418;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Noord-Brabant (PV);2010 3e kwartaal;14060
419;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Noord-Brabant (PV);2010 4e kwartaal;13700
420;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Noord-Brabant (PV);2011 1e kwartaal;13380
421;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Noord-Brabant (PV);2011 2e kwartaal;12940
422;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Noord-Brabant (PV);2011 3e kwartaal;12440
423;Totaal geslacht, incl. onbekend;Totaal leeftijd, incl. onbekend;Noord-Brabant (PV);2011 4e kwartaal;12020
