ID;Geslacht;OnderwijspositieBasisjaar;PositieInVolgendSchooljaar;Migratieachtergrond;Generatie;Regiokenmerken;Perioden;Woongemeente_1;Schoolgemeente_2;Woongemeente_3;Schoolgemeente_4
149;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Totaal;'s-Gravenhage;2017/'18 - 2018/'19;28550.0;27642.0;100.0;100.0
150;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Totaal;Rotterdam;2003/'04 - 2004/'05;28265.0;33726.0;100.0;100.0
151;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Totaal;Rotterdam;2004/'05 - 2005/'06;28036.0;33213.0;100.0;100.0
152;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Totaal;Rotterdam;2005/'06 - 2006/'07;28930.0;33229.0;100.0;100.0
153;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Totaal;Rotterdam;2006/'07 - 2007/'08;28465.0;32756.0;100.0;100.0
154;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Totaal;Rotterdam;2007/'08 - 2008/'09;29353.0;33552.0;100.0;100.0
155;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Totaal;Rotterdam;2008/'09 - 2009/'10;28868.0;32862.0;100.0;100.0
156;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Totaal;Rotterdam;2009/'10 - 2010/'11;28730.0;33111.0;100.0;100.0
157;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Totaal;Rotterdam;2010/'11 - 2011/'12;28582.0;33562.0;100.0;100.0
158;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Totaal;Rotterdam;2011/'12 - 2012/'13;29543.0;33990.0;100.0;100.0
159;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Totaal;Rotterdam;2012/'13 - 2013/'14;29836.0;34430.0;100.0;100.0
160;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Totaal;Rotterdam;2013/'14 - 2014/'15;29913.0;34422.0;100.0;100.0
161;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Totaal;Rotterdam;2014/'15 - 2015/'16;30192.0;34558.0;100.0;100.0
162;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Totaal;Rotterdam;2015/'16 - 2016/'17;30339.0;34668.0;100.0;100.0
163;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Totaal;Rotterdam;2016/'17 - 2017/'18;30592.0;35011.0;100.0;100.0
164;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Totaal;Rotterdam;2017/'18 - 2018/'19;30930.0;35490.0;100.0;100.0
165;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Totaal;Utrecht;2003/'04 - 2004/'05;9967.0;10659.0;100.0;100.0
166;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Totaal;Utrecht;2004/'05 - 2005/'06;10053.0;10543.0;100.0;100.0
167;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Totaal;Utrecht;2005/'06 - 2006/'07;10736.0;10763.0;100.0;100.0
168;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Totaal;Utrecht;2006/'07 - 2007/'08;10790.0;10569.0;100.0;100.0
169;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Totaal;Utrecht;2007/'08 - 2008/'09;11191.0;10833.0;100.0;100.0
170;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Totaal;Utrecht;2008/'09 - 2009/'10;11269.0;10695.0;100.0;100.0
171;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Totaal;Utrecht;2009/'10 - 2010/'11;11598.0;10781.0;100.0;100.0
172;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Totaal;Utrecht;2010/'11 - 2011/'12;12035.0;10915.0;100.0;100.0
173;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Totaal;Utrecht;2011/'12 - 2012/'13;12627.0;11237.0;100.0;100.0
174;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Totaal;Utrecht;2012/'13 - 2013/'14;13171.0;11705.0;100.0;100.0
175;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Totaal;Utrecht;2013/'14 - 2014/'15;13945.0;12163.0;100.0;100.0
176;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Totaal;Utrecht;2014/'15 - 2015/'16;14528.0;12411.0;100.0;100.0
177;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Totaal;Utrecht;2015/'16 - 2016/'17;15426.0;13136.0;100.0;100.0
178;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Totaal;Utrecht;2016/'17 - 2017/'18;16103.0;13757.0;100.0;100.0
179;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Totaal;Utrecht;2017/'18 - 2018/'19;16777.0;14280.0;100.0;100.0
180;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Totaal;Gemeente onbekend;2003/'04 - 2004/'05;7695.0;0.0;100.0;0.0
181;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Totaal;Gemeente onbekend;2004/'05 - 2005/'06;6978.0;0.0;100.0;0.0
182;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Totaal;Gemeente onbekend;2005/'06 - 2006/'07;3461.0;0.0;100.0;0.0
183;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Totaal;Gemeente onbekend;2006/'07 - 2007/'08;2198.0;0.0;100.0;0.0
184;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Totaal;Gemeente onbekend;2007/'08 - 2008/'09;2676.0;0.0;100.0;0.0
185;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Totaal;Gemeente onbekend;2008/'09 - 2009/'10;2252.0;0.0;100.0;0.0
186;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Totaal;Gemeente onbekend;2009/'10 - 2010/'11;2253.0;0.0;100.0;0.0
187;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Totaal;Gemeente onbekend;2010/'11 - 2011/'12;2125.0;0.0;100.0;0.0
188;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Totaal;Gemeente onbekend;2011/'12 - 2012/'13;2133.0;0.0;100.0;0.0
189;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Totaal;Gemeente onbekend;2012/'13 - 2013/'14;2155.0;0.0;100.0;0.0
190;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Totaal;Gemeente onbekend;2013/'14 - 2014/'15;2096.0;0.0;100.0;0.0
191;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Totaal;Gemeente onbekend;2014/'15 - 2015/'16;2104.0;0.0;100.0;0.0
192;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Totaal;Gemeente onbekend;2015/'16 - 2016/'17;2205.0;0.0;100.0;0.0
193;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Totaal;Gemeente onbekend;2016/'17 - 2017/'18;2185.0;0.0;100.0;0.0
194;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;Totaal;Gemeente onbekend;2017/'18 - 2018/'19;2139.0;0.0;100.0;0.0
195;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;1e generatie migratieachtergrond;Nederland;2003/'04 - 2004/'05;52569.0;52569.0;100.0;100.0
196;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;1e generatie migratieachtergrond;Nederland;2004/'05 - 2005/'06;49539.0;49539.0;100.0;100.0
197;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;1e generatie migratieachtergrond;Nederland;2005/'06 - 2006/'07;47128.0;47128.0;100.0;100.0
198;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;1e generatie migratieachtergrond;Nederland;2006/'07 - 2007/'08;44340.0;44340.0;100.0;100.0
199;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;1e generatie migratieachtergrond;Nederland;2007/'08 - 2008/'09;44975.0;44975.0;100.0;100.0
200;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;1e generatie migratieachtergrond;Nederland;2008/'09 - 2009/'10;43139.0;43139.0;100.0;100.0
201;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;1e generatie migratieachtergrond;Nederland;2009/'10 - 2010/'11;42461.0;42461.0;100.0;100.0
202;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;1e generatie migratieachtergrond;Nederland;2010/'11 - 2011/'12;42110.0;42110.0;100.0;100.0
203;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;1e generatie migratieachtergrond;Nederland;2011/'12 - 2012/'13;40145.0;40145.0;100.0;100.0
204;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;1e generatie migratieachtergrond;Nederland;2012/'13 - 2013/'14;38642.0;38642.0;100.0;100.0
205;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;1e generatie migratieachtergrond;Nederland;2013/'14 - 2014/'15;37280.0;37280.0;100.0;100.0
206;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;1e generatie migratieachtergrond;Nederland;2014/'15 - 2015/'16;36863.0;36863.0;100.0;100.0
207;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;1e generatie migratieachtergrond;Nederland;2015/'16 - 2016/'17;38359.0;38359.0;100.0;100.0
208;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;1e generatie migratieachtergrond;Nederland;2016/'17 - 2017/'18;42842.0;42842.0;100.0;100.0
209;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;1e generatie migratieachtergrond;Nederland;2017/'18 - 2018/'19;46380.0;46380.0;100.0;100.0
210;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;1e generatie migratieachtergrond;Vier grootste gemeenten (G4);2003/'04 - 2004/'05;13568.0;13883.0;100.0;100.0
211;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;1e generatie migratieachtergrond;Vier grootste gemeenten (G4);2004/'05 - 2005/'06;12302.0;12460.0;100.0;100.0
212;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;1e generatie migratieachtergrond;Vier grootste gemeenten (G4);2005/'06 - 2006/'07;11238.0;11162.0;100.0;100.0
213;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;1e generatie migratieachtergrond;Vier grootste gemeenten (G4);2006/'07 - 2007/'08;10254.0;10011.0;100.0;100.0
214;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;1e generatie migratieachtergrond;Vier grootste gemeenten (G4);2007/'08 - 2008/'09;10423.0;10343.0;100.0;100.0
215;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;1e generatie migratieachtergrond;Vier grootste gemeenten (G4);2008/'09 - 2009/'10;10123.0;9934.0;100.0;100.0
216;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;1e generatie migratieachtergrond;Vier grootste gemeenten (G4);2009/'10 - 2010/'11;10057.0;10041.0;100.0;100.0
217;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;1e generatie migratieachtergrond;Vier grootste gemeenten (G4);2010/'11 - 2011/'12;10199.0;10492.0;100.0;100.0
218;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;1e generatie migratieachtergrond;Vier grootste gemeenten (G4);2011/'12 - 2012/'13;10060.0;10246.0;100.0;100.0
219;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;1e generatie migratieachtergrond;Vier grootste gemeenten (G4);2012/'13 - 2013/'14;9646.0;9918.0;100.0;100.0
220;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;1e generatie migratieachtergrond;Vier grootste gemeenten (G4);2013/'14 - 2014/'15;9363.0;9634.0;100.0;100.0
221;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;1e generatie migratieachtergrond;Vier grootste gemeenten (G4);2014/'15 - 2015/'16;9015.0;9440.0;100.0;100.0
222;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;1e generatie migratieachtergrond;Vier grootste gemeenten (G4);2015/'16 - 2016/'17;9000.0;9657.0;100.0;100.0
223;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;1e generatie migratieachtergrond;Vier grootste gemeenten (G4);2016/'17 - 2017/'18;9454.0;10345.0;100.0;100.0
224;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;1e generatie migratieachtergrond;Vier grootste gemeenten (G4);2017/'18 - 2018/'19;10159.0;10905.0;100.0;100.0
225;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;1e generatie migratieachtergrond;Gemeenten >=100 000 inwoners (excl. G4);2003/'04 - 2004/'05;10867.0;13305.0;100.0;100.0
226;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;1e generatie migratieachtergrond;Gemeenten >=100 000 inwoners (excl. G4);2004/'05 - 2005/'06;10233.0;12420.0;100.0;100.0
227;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;1e generatie migratieachtergrond;Gemeenten >=100 000 inwoners (excl. G4);2005/'06 - 2006/'07;9848.0;12013.0;100.0;100.0
228;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;1e generatie migratieachtergrond;Gemeenten >=100 000 inwoners (excl. G4);2006/'07 - 2007/'08;9313.0;11343.0;100.0;100.0
229;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;1e generatie migratieachtergrond;Gemeenten >=100 000 inwoners (excl. G4);2007/'08 - 2008/'09;9422.0;11516.0;100.0;100.0
230;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;1e generatie migratieachtergrond;Gemeenten >=100 000 inwoners (excl. G4);2008/'09 - 2009/'10;9162.0;11147.0;100.0;100.0
231;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;1e generatie migratieachtergrond;Gemeenten >=100 000 inwoners (excl. G4);2009/'10 - 2010/'11;8894.0;10978.0;100.0;100.0
232;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;1e generatie migratieachtergrond;Gemeenten >=100 000 inwoners (excl. G4);2010/'11 - 2011/'12;8932.0;11187.0;100.0;100.0
233;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;1e generatie migratieachtergrond;Gemeenten >=100 000 inwoners (excl. G4);2011/'12 - 2012/'13;8073.0;10168.0;100.0;100.0
234;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;1e generatie migratieachtergrond;Gemeenten >=100 000 inwoners (excl. G4);2012/'13 - 2013/'14;7963.0;9861.0;100.0;100.0
235;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;1e generatie migratieachtergrond;Gemeenten >=100 000 inwoners (excl. G4);2013/'14 - 2014/'15;7847.0;9832.0;100.0;100.0
236;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;1e generatie migratieachtergrond;Gemeenten >=100 000 inwoners (excl. G4);2014/'15 - 2015/'16;8260.0;10648.0;100.0;100.0
237;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;1e generatie migratieachtergrond;Gemeenten >=100 000 inwoners (excl. G4);2015/'16 - 2016/'17;8726.0;11441.0;100.0;100.0
238;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;1e generatie migratieachtergrond;Gemeenten >=100 000 inwoners (excl. G4);2016/'17 - 2017/'18;10197.0;13155.0;100.0;100.0
239;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;1e generatie migratieachtergrond;Gemeenten >=100 000 inwoners (excl. G4);2017/'18 - 2018/'19;10922.0;14099.0;100.0;100.0
240;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;1e generatie migratieachtergrond;Gemeenten < 100 000 inwoners;2003/'04 - 2004/'05;26501.0;25381.0;100.0;100.0
241;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;1e generatie migratieachtergrond;Gemeenten < 100 000 inwoners;2004/'05 - 2005/'06;25717.0;24659.0;100.0;100.0
242;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;1e generatie migratieachtergrond;Gemeenten < 100 000 inwoners;2005/'06 - 2006/'07;25251.0;23953.0;100.0;100.0
243;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;1e generatie migratieachtergrond;Gemeenten < 100 000 inwoners;2006/'07 - 2007/'08;24435.0;22986.0;100.0;100.0
244;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;1e generatie migratieachtergrond;Gemeenten < 100 000 inwoners;2007/'08 - 2008/'09;24637.0;23116.0;100.0;100.0
245;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;1e generatie migratieachtergrond;Gemeenten < 100 000 inwoners;2008/'09 - 2009/'10;23604.0;22058.0;100.0;100.0
246;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;1e generatie migratieachtergrond;Gemeenten < 100 000 inwoners;2009/'10 - 2010/'11;23303.0;21442.0;100.0;100.0
247;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;1e generatie migratieachtergrond;Gemeenten < 100 000 inwoners;2010/'11 - 2011/'12;22844.0;20431.0;100.0;100.0
248;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;1e generatie migratieachtergrond;Gemeenten < 100 000 inwoners;2011/'12 - 2012/'13;21877.0;19731.0;100.0;100.0
249;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;1e generatie migratieachtergrond;Gemeenten < 100 000 inwoners;2012/'13 - 2013/'14;20886.0;18863.0;100.0;100.0
250;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;1e generatie migratieachtergrond;Gemeenten < 100 000 inwoners;2013/'14 - 2014/'15;19937.0;17814.0;100.0;100.0
251;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;1e generatie migratieachtergrond;Gemeenten < 100 000 inwoners;2014/'15 - 2015/'16;19452.0;16775.0;100.0;100.0
252;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;1e generatie migratieachtergrond;Gemeenten < 100 000 inwoners;2015/'16 - 2016/'17;20482.0;17261.0;100.0;100.0
253;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;1e generatie migratieachtergrond;Gemeenten < 100 000 inwoners;2016/'17 - 2017/'18;23015.0;19342.0;100.0;100.0
254;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;1e generatie migratieachtergrond;Gemeenten < 100 000 inwoners;2017/'18 - 2018/'19;25111.0;21376.0;100.0;100.0
255;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;1e generatie migratieachtergrond;Noord-Nederland;2003/'04 - 2004/'05;3871.0;4140.0;100.0;100.0
256;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;1e generatie migratieachtergrond;Noord-Nederland;2004/'05 - 2005/'06;3490.0;3630.0;100.0;100.0
257;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;1e generatie migratieachtergrond;Noord-Nederland;2005/'06 - 2006/'07;3281.0;3356.0;100.0;100.0
258;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;1e generatie migratieachtergrond;Noord-Nederland;2006/'07 - 2007/'08;3070.0;3091.0;100.0;100.0
259;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;1e generatie migratieachtergrond;Noord-Nederland;2007/'08 - 2008/'09;3077.0;3129.0;100.0;100.0
260;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;1e generatie migratieachtergrond;Noord-Nederland;2008/'09 - 2009/'10;2913.0;2955.0;100.0;100.0
261;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;1e generatie migratieachtergrond;Noord-Nederland;2009/'10 - 2010/'11;2901.0;2927.0;100.0;100.0
262;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;1e generatie migratieachtergrond;Noord-Nederland;2010/'11 - 2011/'12;2871.0;2956.0;100.0;100.0
263;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;1e generatie migratieachtergrond;Noord-Nederland;2011/'12 - 2012/'13;2645.0;2693.0;100.0;100.0
264;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;1e generatie migratieachtergrond;Noord-Nederland;2012/'13 - 2013/'14;2502.0;2514.0;100.0;100.0
265;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;1e generatie migratieachtergrond;Noord-Nederland;2013/'14 - 2014/'15;2443.0;2444.0;100.0;100.0
266;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;1e generatie migratieachtergrond;Noord-Nederland;2014/'15 - 2015/'16;2495.0;2495.0;100.0;100.0
267;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;1e generatie migratieachtergrond;Noord-Nederland;2015/'16 - 2016/'17;2702.0;2678.0;100.0;100.0
268;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;1e generatie migratieachtergrond;Noord-Nederland;2016/'17 - 2017/'18;2982.0;2926.0;100.0;100.0
269;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;1e generatie migratieachtergrond;Noord-Nederland;2017/'18 - 2018/'19;3334.0;3251.0;100.0;100.0
270;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;1e generatie migratieachtergrond;Oost-Nederland;2003/'04 - 2004/'05;9169.0;9260.0;100.0;100.0
271;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;1e generatie migratieachtergrond;Oost-Nederland;2004/'05 - 2005/'06;8780.0;8822.0;100.0;100.0
272;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;1e generatie migratieachtergrond;Oost-Nederland;2005/'06 - 2006/'07;8530.0;8561.0;100.0;100.0
273;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;1e generatie migratieachtergrond;Oost-Nederland;2006/'07 - 2007/'08;8172.0;8163.0;100.0;100.0
274;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;1e generatie migratieachtergrond;Oost-Nederland;2007/'08 - 2008/'09;8171.0;8211.0;100.0;100.0
275;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;1e generatie migratieachtergrond;Oost-Nederland;2008/'09 - 2009/'10;7808.0;7824.0;100.0;100.0
276;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;1e generatie migratieachtergrond;Oost-Nederland;2009/'10 - 2010/'11;7580.0;7552.0;100.0;100.0
277;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;1e generatie migratieachtergrond;Oost-Nederland;2010/'11 - 2011/'12;7358.0;7329.0;100.0;100.0
278;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;1e generatie migratieachtergrond;Oost-Nederland;2011/'12 - 2012/'13;6835.0;6824.0;100.0;100.0
279;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;1e generatie migratieachtergrond;Oost-Nederland;2012/'13 - 2013/'14;6432.0;6497.0;100.0;100.0
280;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;1e generatie migratieachtergrond;Oost-Nederland;2013/'14 - 2014/'15;6020.0;6100.0;100.0;100.0
281;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;1e generatie migratieachtergrond;Oost-Nederland;2014/'15 - 2015/'16;5886.0;5974.0;100.0;100.0
282;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;1e generatie migratieachtergrond;Oost-Nederland;2015/'16 - 2016/'17;6078.0;6213.0;100.0;100.0
283;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Totaal;1e generatie migratieachtergrond;Oost-Nederland;2016/'17 - 2017/'18;7258.0;7344.0;100.0;100.0
