ID;Geslacht;Onderwijssoort;SoortDiploma;Opleidingsvorm;Migratieachtergrond;Perioden;Gediplomeerden_1
208;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Totaal;Onbekende migratieachtergrond;2020/'21;0.0
209;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Totaal;2002/'03;0.0
210;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Totaal;2003/'04;0.0
211;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Totaal;2004/'05;0.0
212;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Totaal;2005/'06;0.0
213;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Totaal;2006/'07;11.0
214;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Totaal;2007/'08;137.0
215;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Totaal;2008/'09;345.0
216;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Totaal;2009/'10;516.0
217;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Totaal;2010/'11;495.0
218;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Totaal;2011/'12;656.0
219;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Totaal;2012/'13;716.0
220;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Totaal;2013/'14;822.0
221;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Totaal;2014/'15;1048.0
222;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Totaal;2015/'16;1145.0
223;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Totaal;2016/'17;1151.0
224;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Totaal;2017/'18;1279.0
225;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Totaal;2018/'19;1476.0
226;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Totaal;2019/'20;2216.0
227;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Totaal;2020/'21;2743.0
228;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Nederlandse achtergrond;2002/'03;0.0
229;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Nederlandse achtergrond;2003/'04;0.0
230;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Nederlandse achtergrond;2004/'05;0.0
231;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Nederlandse achtergrond;2005/'06;0.0
232;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Nederlandse achtergrond;2006/'07;11.0
233;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Nederlandse achtergrond;2007/'08;127.0
234;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Nederlandse achtergrond;2008/'09;304.0
235;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Nederlandse achtergrond;2009/'10;455.0
236;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Nederlandse achtergrond;2010/'11;429.0
237;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Nederlandse achtergrond;2011/'12;565.0
238;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Nederlandse achtergrond;2012/'13;607.0
239;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Nederlandse achtergrond;2013/'14;668.0
240;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Nederlandse achtergrond;2014/'15;843.0
241;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Nederlandse achtergrond;2015/'16;876.0
242;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Nederlandse achtergrond;2016/'17;889.0
243;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Nederlandse achtergrond;2017/'18;942.0
244;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Nederlandse achtergrond;2018/'19;1141.0
245;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Nederlandse achtergrond;2019/'20;1711.0
246;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Nederlandse achtergrond;2020/'21;2200.0
247;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Met migratieachtergrond;2002/'03;0.0
248;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Met migratieachtergrond;2003/'04;0.0
249;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Met migratieachtergrond;2004/'05;0.0
250;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Met migratieachtergrond;2005/'06;0.0
251;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Met migratieachtergrond;2006/'07;0.0
252;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Met migratieachtergrond;2007/'08;10.0
253;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Met migratieachtergrond;2008/'09;39.0
254;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Met migratieachtergrond;2009/'10;61.0
255;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Met migratieachtergrond;2010/'11;65.0
256;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Met migratieachtergrond;2011/'12;89.0
257;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Met migratieachtergrond;2012/'13;109.0
258;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Met migratieachtergrond;2013/'14;154.0
259;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Met migratieachtergrond;2014/'15;205.0
260;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Met migratieachtergrond;2015/'16;269.0
261;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Met migratieachtergrond;2016/'17;262.0
262;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Met migratieachtergrond;2017/'18;337.0
263;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Met migratieachtergrond;2018/'19;335.0
264;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Met migratieachtergrond;2019/'20;505.0
265;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Met migratieachtergrond;2020/'21;543.0
266;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Westerse migratieachtergrond;2002/'03;0.0
267;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Westerse migratieachtergrond;2003/'04;0.0
268;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Westerse migratieachtergrond;2004/'05;0.0
269;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Westerse migratieachtergrond;2005/'06;0.0
270;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Westerse migratieachtergrond;2006/'07;0.0
271;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Westerse migratieachtergrond;2007/'08;5.0
272;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Westerse migratieachtergrond;2008/'09;19.0
273;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Westerse migratieachtergrond;2009/'10;17.0
274;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Westerse migratieachtergrond;2010/'11;31.0
275;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Westerse migratieachtergrond;2011/'12;39.0
276;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Westerse migratieachtergrond;2012/'13;38.0
277;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Westerse migratieachtergrond;2013/'14;43.0
278;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Westerse migratieachtergrond;2014/'15;60.0
279;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Westerse migratieachtergrond;2015/'16;73.0
280;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Westerse migratieachtergrond;2016/'17;71.0
281;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Westerse migratieachtergrond;2017/'18;81.0
282;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Westerse migratieachtergrond;2018/'19;97.0
283;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Westerse migratieachtergrond;2019/'20;130.0
284;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Westerse migratieachtergrond;2020/'21;139.0
285;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Niet-westerse migratieachtergrond;2002/'03;0.0
286;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Niet-westerse migratieachtergrond;2003/'04;0.0
287;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Niet-westerse migratieachtergrond;2004/'05;0.0
288;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Niet-westerse migratieachtergrond;2005/'06;0.0
289;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Niet-westerse migratieachtergrond;2006/'07;0.0
290;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Niet-westerse migratieachtergrond;2007/'08;5.0
291;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Niet-westerse migratieachtergrond;2008/'09;20.0
292;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Niet-westerse migratieachtergrond;2009/'10;44.0
293;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Niet-westerse migratieachtergrond;2010/'11;34.0
294;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Niet-westerse migratieachtergrond;2011/'12;50.0
295;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Niet-westerse migratieachtergrond;2012/'13;71.0
296;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Niet-westerse migratieachtergrond;2013/'14;111.0
297;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Niet-westerse migratieachtergrond;2014/'15;145.0
298;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Niet-westerse migratieachtergrond;2015/'16;196.0
299;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Niet-westerse migratieachtergrond;2016/'17;191.0
300;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Niet-westerse migratieachtergrond;2017/'18;256.0
301;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Niet-westerse migratieachtergrond;2018/'19;238.0
302;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Niet-westerse migratieachtergrond;2019/'20;375.0
303;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Niet-westerse migratieachtergrond;2020/'21;404.0
304;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Turkije;2002/'03;0.0
305;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Turkije;2003/'04;0.0
306;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Turkije;2004/'05;0.0
307;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Turkije;2005/'06;0.0
308;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Turkije;2006/'07;0.0
309;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Turkije;2007/'08;1.0
310;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Turkije;2008/'09;7.0
311;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Turkije;2009/'10;11.0
312;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Turkije;2010/'11;12.0
313;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Turkije;2011/'12;11.0
314;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Turkije;2012/'13;9.0
315;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Turkije;2013/'14;14.0
316;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Turkije;2014/'15;19.0
317;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Turkije;2015/'16;23.0
318;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Turkije;2016/'17;34.0
319;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Turkije;2017/'18;55.0
320;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Turkije;2018/'19;31.0
321;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Turkije;2019/'20;73.0
322;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Turkije;2020/'21;77.0
323;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Marokko;2002/'03;0.0
324;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Marokko;2003/'04;0.0
325;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Marokko;2004/'05;0.0
326;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Marokko;2005/'06;0.0
327;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Marokko;2006/'07;0.0
328;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Marokko;2007/'08;2.0
329;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Marokko;2008/'09;1.0
330;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Marokko;2009/'10;5.0
331;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Marokko;2010/'11;5.0
332;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Marokko;2011/'12;7.0
333;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Marokko;2012/'13;10.0
334;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Marokko;2013/'14;22.0
335;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Marokko;2014/'15;19.0
336;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Marokko;2015/'16;26.0
337;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Marokko;2016/'17;16.0
338;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Marokko;2017/'18;30.0
339;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Marokko;2018/'19;35.0
340;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Marokko;2019/'20;46.0
341;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Marokko;2020/'21;47.0
342;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Suriname;2002/'03;0.0
343;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Suriname;2003/'04;0.0
344;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Suriname;2004/'05;0.0
345;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Suriname;2005/'06;0.0
346;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Suriname;2006/'07;0.0
347;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Suriname;2007/'08;0.0
348;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Suriname;2008/'09;3.0
349;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Suriname;2009/'10;11.0
350;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Suriname;2010/'11;7.0
351;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Suriname;2011/'12;13.0
352;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Suriname;2012/'13;23.0
353;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Suriname;2013/'14;25.0
354;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Suriname;2014/'15;40.0
355;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Suriname;2015/'16;58.0
356;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Suriname;2016/'17;57.0
357;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Suriname;2017/'18;63.0
358;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Suriname;2018/'19;69.0
359;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Suriname;2019/'20;93.0
360;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Suriname;2020/'21;83.0
361;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;(voormalige) Nederlandse Antillen, Aruba;2002/'03;0.0
362;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;(voormalige) Nederlandse Antillen, Aruba;2003/'04;0.0
363;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;(voormalige) Nederlandse Antillen, Aruba;2004/'05;0.0
364;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;(voormalige) Nederlandse Antillen, Aruba;2005/'06;0.0
365;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;(voormalige) Nederlandse Antillen, Aruba;2006/'07;0.0
366;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;(voormalige) Nederlandse Antillen, Aruba;2007/'08;0.0
367;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;(voormalige) Nederlandse Antillen, Aruba;2008/'09;2.0
368;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;(voormalige) Nederlandse Antillen, Aruba;2009/'10;3.0
369;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;(voormalige) Nederlandse Antillen, Aruba;2010/'11;3.0
370;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;(voormalige) Nederlandse Antillen, Aruba;2011/'12;2.0
371;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;(voormalige) Nederlandse Antillen, Aruba;2012/'13;5.0
372;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;(voormalige) Nederlandse Antillen, Aruba;2013/'14;11.0
373;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;(voormalige) Nederlandse Antillen, Aruba;2014/'15;34.0
374;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;(voormalige) Nederlandse Antillen, Aruba;2015/'16;32.0
375;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;(voormalige) Nederlandse Antillen, Aruba;2016/'17;27.0
376;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;(voormalige) Nederlandse Antillen, Aruba;2017/'18;37.0
377;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;(voormalige) Nederlandse Antillen, Aruba;2018/'19;29.0
378;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;(voormalige) Nederlandse Antillen, Aruba;2019/'20;47.0
379;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;(voormalige) Nederlandse Antillen, Aruba;2020/'21;50.0
380;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Overige niet-westerse migratieachterg...;2002/'03;0.0
381;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Overige niet-westerse migratieachterg...;2003/'04;0.0
382;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Overige niet-westerse migratieachterg...;2004/'05;0.0
383;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Overige niet-westerse migratieachterg...;2005/'06;0.0
384;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Overige niet-westerse migratieachterg...;2006/'07;0.0
385;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;Voltijd;Overige niet-westerse migratieachterg...;2007/'08;2.0
