ID;Geslacht;Migratieachtergrond;Cluster;Regiokenmerken;Perioden;LeerlingenOpSpecialeScholenTotaal_1;LeerlingenOpSpecialeScholenBasis_2;LeerlingenOpSpecialeScholenVO_3
262;Totaal mannen en vrouwen;Totaal;Cluster 1;"Gemeenten; niet in te delen";2020/'21;1;0;1
263;Totaal mannen en vrouwen;Totaal;Cluster 1;"Gemeenten; niet in te delen";2021/'22;2;0;2
264;Totaal mannen en vrouwen;Totaal;Cluster 1;Amsterdam;2011/'12;51;34;17
265;Totaal mannen en vrouwen;Totaal;Cluster 1;Amsterdam;2012/'13;56;28;28
266;Totaal mannen en vrouwen;Totaal;Cluster 1;Amsterdam;2013/'14;53;25;28
267;Totaal mannen en vrouwen;Totaal;Cluster 1;Amsterdam;2014/'15;49;21;28
268;Totaal mannen en vrouwen;Totaal;Cluster 1;Amsterdam;2015/'16;43;17;26
269;Totaal mannen en vrouwen;Totaal;Cluster 1;Amsterdam;2016/'17;27;11;16
270;Totaal mannen en vrouwen;Totaal;Cluster 1;Amsterdam;2017/'18;24;7;17
271;Totaal mannen en vrouwen;Totaal;Cluster 1;Amsterdam;2018/'19;26;11;15
272;Totaal mannen en vrouwen;Totaal;Cluster 1;Amsterdam;2019/'20;25;14;11
273;Totaal mannen en vrouwen;Totaal;Cluster 1;Amsterdam;2020/'21;30;19;11
274;Totaal mannen en vrouwen;Totaal;Cluster 1;Amsterdam;2021/'22;36;22;14
275;Totaal mannen en vrouwen;Totaal;Cluster 1;'s-Gravenhage;2011/'12;15;10;5
276;Totaal mannen en vrouwen;Totaal;Cluster 1;'s-Gravenhage;2012/'13;16;11;5
277;Totaal mannen en vrouwen;Totaal;Cluster 1;'s-Gravenhage;2013/'14;13;10;3
278;Totaal mannen en vrouwen;Totaal;Cluster 1;'s-Gravenhage;2014/'15;14;10;4
279;Totaal mannen en vrouwen;Totaal;Cluster 1;'s-Gravenhage;2015/'16;14;6;8
280;Totaal mannen en vrouwen;Totaal;Cluster 1;'s-Gravenhage;2016/'17;16;7;9
281;Totaal mannen en vrouwen;Totaal;Cluster 1;'s-Gravenhage;2017/'18;14;5;9
282;Totaal mannen en vrouwen;Totaal;Cluster 1;'s-Gravenhage;2018/'19;13;6;7
283;Totaal mannen en vrouwen;Totaal;Cluster 1;'s-Gravenhage;2019/'20;13;3;10
284;Totaal mannen en vrouwen;Totaal;Cluster 1;'s-Gravenhage;2020/'21;14;4;10
285;Totaal mannen en vrouwen;Totaal;Cluster 1;'s-Gravenhage;2021/'22;17;8;9
286;Totaal mannen en vrouwen;Totaal;Cluster 1;Rotterdam;2011/'12;35;19;16
287;Totaal mannen en vrouwen;Totaal;Cluster 1;Rotterdam;2012/'13;32;15;17
288;Totaal mannen en vrouwen;Totaal;Cluster 1;Rotterdam;2013/'14;32;14;18
289;Totaal mannen en vrouwen;Totaal;Cluster 1;Rotterdam;2014/'15;33;12;21
290;Totaal mannen en vrouwen;Totaal;Cluster 1;Rotterdam;2015/'16;28;12;16
291;Totaal mannen en vrouwen;Totaal;Cluster 1;Rotterdam;2016/'17;27;12;15
292;Totaal mannen en vrouwen;Totaal;Cluster 1;Rotterdam;2017/'18;26;11;15
293;Totaal mannen en vrouwen;Totaal;Cluster 1;Rotterdam;2018/'19;25;10;15
294;Totaal mannen en vrouwen;Totaal;Cluster 1;Rotterdam;2019/'20;33;18;15
295;Totaal mannen en vrouwen;Totaal;Cluster 1;Rotterdam;2020/'21;36;18;18
296;Totaal mannen en vrouwen;Totaal;Cluster 1;Rotterdam;2021/'22;36;17;19
297;Totaal mannen en vrouwen;Totaal;Cluster 1;Utrecht;2011/'12;12;7;5
298;Totaal mannen en vrouwen;Totaal;Cluster 1;Utrecht;2012/'13;12;7;5
299;Totaal mannen en vrouwen;Totaal;Cluster 1;Utrecht;2013/'14;12;5;7
300;Totaal mannen en vrouwen;Totaal;Cluster 1;Utrecht;2014/'15;13;6;7
301;Totaal mannen en vrouwen;Totaal;Cluster 1;Utrecht;2015/'16;13;7;6
302;Totaal mannen en vrouwen;Totaal;Cluster 1;Utrecht;2016/'17;11;6;5
303;Totaal mannen en vrouwen;Totaal;Cluster 1;Utrecht;2017/'18;11;9;2
304;Totaal mannen en vrouwen;Totaal;Cluster 1;Utrecht;2018/'19;9;6;3
305;Totaal mannen en vrouwen;Totaal;Cluster 1;Utrecht;2019/'20;8;6;2
306;Totaal mannen en vrouwen;Totaal;Cluster 1;Utrecht;2020/'21;8;5;3
307;Totaal mannen en vrouwen;Totaal;Cluster 1;Utrecht;2021/'22;11;7;4
308;Totaal mannen en vrouwen;Totaal;Cluster 2;Nederland;2011/'12;9153;6870;2283
309;Totaal mannen en vrouwen;Totaal;Cluster 2;Nederland;2012/'13;9193;6888;2305
310;Totaal mannen en vrouwen;Totaal;Cluster 2;Nederland;2013/'14;9170;6713;2457
311;Totaal mannen en vrouwen;Totaal;Cluster 2;Nederland;2014/'15;8960;6494;2466
312;Totaal mannen en vrouwen;Totaal;Cluster 2;Nederland;2015/'16;8469;6121;2348
313;Totaal mannen en vrouwen;Totaal;Cluster 2;Nederland;2016/'17;8055;5841;2214
314;Totaal mannen en vrouwen;Totaal;Cluster 2;Nederland;2017/'18;8223;6198;2025
315;Totaal mannen en vrouwen;Totaal;Cluster 2;Nederland;2018/'19;8346;6465;1881
316;Totaal mannen en vrouwen;Totaal;Cluster 2;Nederland;2019/'20;8273;6527;1746
317;Totaal mannen en vrouwen;Totaal;Cluster 2;Nederland;2020/'21;8300;6634;1666
318;Totaal mannen en vrouwen;Totaal;Cluster 2;Nederland;2021/'22;8202;6613;1589
319;Totaal mannen en vrouwen;Totaal;Cluster 2;Noord-Nederland (LD);2011/'12;735;556;179
320;Totaal mannen en vrouwen;Totaal;Cluster 2;Noord-Nederland (LD);2012/'13;737;543;194
321;Totaal mannen en vrouwen;Totaal;Cluster 2;Noord-Nederland (LD);2013/'14;750;531;219
322;Totaal mannen en vrouwen;Totaal;Cluster 2;Noord-Nederland (LD);2014/'15;753;514;239
323;Totaal mannen en vrouwen;Totaal;Cluster 2;Noord-Nederland (LD);2015/'16;726;496;230
324;Totaal mannen en vrouwen;Totaal;Cluster 2;Noord-Nederland (LD);2016/'17;666;417;249
325;Totaal mannen en vrouwen;Totaal;Cluster 2;Noord-Nederland (LD);2017/'18;672;426;246
326;Totaal mannen en vrouwen;Totaal;Cluster 2;Noord-Nederland (LD);2018/'19;683;466;217
327;Totaal mannen en vrouwen;Totaal;Cluster 2;Noord-Nederland (LD);2019/'20;693;493;200
328;Totaal mannen en vrouwen;Totaal;Cluster 2;Noord-Nederland (LD);2020/'21;650;476;174
329;Totaal mannen en vrouwen;Totaal;Cluster 2;Noord-Nederland (LD);2021/'22;579;426;153
330;Totaal mannen en vrouwen;Totaal;Cluster 2;Oost-Nederland (LD);2011/'12;1735;1337;398
331;Totaal mannen en vrouwen;Totaal;Cluster 2;Oost-Nederland (LD);2012/'13;1718;1333;385
332;Totaal mannen en vrouwen;Totaal;Cluster 2;Oost-Nederland (LD);2013/'14;1704;1274;430
333;Totaal mannen en vrouwen;Totaal;Cluster 2;Oost-Nederland (LD);2014/'15;1666;1217;449
334;Totaal mannen en vrouwen;Totaal;Cluster 2;Oost-Nederland (LD);2015/'16;1583;1154;429
335;Totaal mannen en vrouwen;Totaal;Cluster 2;Oost-Nederland (LD);2016/'17;1488;1092;396
336;Totaal mannen en vrouwen;Totaal;Cluster 2;Oost-Nederland (LD);2017/'18;1498;1141;357
337;Totaal mannen en vrouwen;Totaal;Cluster 2;Oost-Nederland (LD);2018/'19;1508;1170;338
338;Totaal mannen en vrouwen;Totaal;Cluster 2;Oost-Nederland (LD);2019/'20;1528;1210;318
339;Totaal mannen en vrouwen;Totaal;Cluster 2;Oost-Nederland (LD);2020/'21;1544;1224;320
340;Totaal mannen en vrouwen;Totaal;Cluster 2;Oost-Nederland (LD);2021/'22;1429;1119;310
341;Totaal mannen en vrouwen;Totaal;Cluster 2;West-Nederland (LD);2011/'12;4380;3234;1146
342;Totaal mannen en vrouwen;Totaal;Cluster 2;West-Nederland (LD);2012/'13;4380;3230;1150
343;Totaal mannen en vrouwen;Totaal;Cluster 2;West-Nederland (LD);2013/'14;4413;3212;1201
344;Totaal mannen en vrouwen;Totaal;Cluster 2;West-Nederland (LD);2014/'15;4338;3186;1152
345;Totaal mannen en vrouwen;Totaal;Cluster 2;West-Nederland (LD);2015/'16;4111;3017;1094
346;Totaal mannen en vrouwen;Totaal;Cluster 2;West-Nederland (LD);2016/'17;3923;2918;1005
347;Totaal mannen en vrouwen;Totaal;Cluster 2;West-Nederland (LD);2017/'18;4036;3113;923
348;Totaal mannen en vrouwen;Totaal;Cluster 2;West-Nederland (LD);2018/'19;4126;3282;844
349;Totaal mannen en vrouwen;Totaal;Cluster 2;West-Nederland (LD);2019/'20;4036;3232;804
350;Totaal mannen en vrouwen;Totaal;Cluster 2;West-Nederland (LD);2020/'21;4050;3270;780
351;Totaal mannen en vrouwen;Totaal;Cluster 2;West-Nederland (LD);2021/'22;4065;3320;745
352;Totaal mannen en vrouwen;Totaal;Cluster 2;Zuid-Nederland (LD);2011/'12;2289;1730;559
353;Totaal mannen en vrouwen;Totaal;Cluster 2;Zuid-Nederland (LD);2012/'13;2336;1762;574
354;Totaal mannen en vrouwen;Totaal;Cluster 2;Zuid-Nederland (LD);2013/'14;2286;1680;606
355;Totaal mannen en vrouwen;Totaal;Cluster 2;Zuid-Nederland (LD);2014/'15;2186;1562;624
356;Totaal mannen en vrouwen;Totaal;Cluster 2;Zuid-Nederland (LD);2015/'16;2036;1444;592
357;Totaal mannen en vrouwen;Totaal;Cluster 2;Zuid-Nederland (LD);2016/'17;1962;1402;560
358;Totaal mannen en vrouwen;Totaal;Cluster 2;Zuid-Nederland (LD);2017/'18;2001;1507;494
359;Totaal mannen en vrouwen;Totaal;Cluster 2;Zuid-Nederland (LD);2018/'19;2017;1540;477
360;Totaal mannen en vrouwen;Totaal;Cluster 2;Zuid-Nederland (LD);2019/'20;2005;1584;421
361;Totaal mannen en vrouwen;Totaal;Cluster 2;Zuid-Nederland (LD);2020/'21;2045;1655;390
362;Totaal mannen en vrouwen;Totaal;Cluster 2;Zuid-Nederland (LD);2021/'22;2114;1735;379
363;Totaal mannen en vrouwen;Totaal;Cluster 2;Niet in te delen (LD);2011/'12;14;13;1
364;Totaal mannen en vrouwen;Totaal;Cluster 2;Niet in te delen (LD);2012/'13;22;20;2
365;Totaal mannen en vrouwen;Totaal;Cluster 2;Niet in te delen (LD);2013/'14;17;16;1
366;Totaal mannen en vrouwen;Totaal;Cluster 2;Niet in te delen (LD);2014/'15;17;15;2
367;Totaal mannen en vrouwen;Totaal;Cluster 2;Niet in te delen (LD);2015/'16;13;10;3
368;Totaal mannen en vrouwen;Totaal;Cluster 2;Niet in te delen (LD);2016/'17;16;12;4
369;Totaal mannen en vrouwen;Totaal;Cluster 2;Niet in te delen (LD);2017/'18;16;11;5
370;Totaal mannen en vrouwen;Totaal;Cluster 2;Niet in te delen (LD);2018/'19;12;7;5
371;Totaal mannen en vrouwen;Totaal;Cluster 2;Niet in te delen (LD);2019/'20;11;8;3
372;Totaal mannen en vrouwen;Totaal;Cluster 2;Niet in te delen (LD);2020/'21;11;9;2
373;Totaal mannen en vrouwen;Totaal;Cluster 2;Niet in te delen (LD);2021/'22;15;13;2
374;Totaal mannen en vrouwen;Totaal;Cluster 2;Vier grootste gemeenten (G4);2011/'12;1510;1082;428
375;Totaal mannen en vrouwen;Totaal;Cluster 2;Vier grootste gemeenten (G4);2012/'13;1510;1067;443
376;Totaal mannen en vrouwen;Totaal;Cluster 2;Vier grootste gemeenten (G4);2013/'14;1560;1081;479
377;Totaal mannen en vrouwen;Totaal;Cluster 2;Vier grootste gemeenten (G4);2014/'15;1526;1077;449
378;Totaal mannen en vrouwen;Totaal;Cluster 2;Vier grootste gemeenten (G4);2015/'16;1456;1028;428
379;Totaal mannen en vrouwen;Totaal;Cluster 2;Vier grootste gemeenten (G4);2016/'17;1403;1005;398
380;Totaal mannen en vrouwen;Totaal;Cluster 2;Vier grootste gemeenten (G4);2017/'18;1505;1129;376
381;Totaal mannen en vrouwen;Totaal;Cluster 2;Vier grootste gemeenten (G4);2018/'19;1613;1244;369
382;Totaal mannen en vrouwen;Totaal;Cluster 2;Vier grootste gemeenten (G4);2019/'20;1596;1247;349
383;Totaal mannen en vrouwen;Totaal;Cluster 2;Vier grootste gemeenten (G4);2020/'21;1611;1256;355
384;Totaal mannen en vrouwen;Totaal;Cluster 2;Vier grootste gemeenten (G4);2021/'22;1598;1252;346
385;Totaal mannen en vrouwen;Totaal;Cluster 2;Gemeenten >=100 000 inwoners (excl. G4);2011/'12;1819;1354;465
386;Totaal mannen en vrouwen;Totaal;Cluster 2;Gemeenten >=100 000 inwoners (excl. G4);2012/'13;1879;1410;469
387;Totaal mannen en vrouwen;Totaal;Cluster 2;Gemeenten >=100 000 inwoners (excl. G4);2013/'14;1960;1436;524
388;Totaal mannen en vrouwen;Totaal;Cluster 2;Gemeenten >=100 000 inwoners (excl. G4);2014/'15;2045;1487;558
389;Totaal mannen en vrouwen;Totaal;Cluster 2;Gemeenten >=100 000 inwoners (excl. G4);2015/'16;2052;1486;566
390;Totaal mannen en vrouwen;Totaal;Cluster 2;Gemeenten >=100 000 inwoners (excl. G4);2016/'17;2017;1480;537
391;Totaal mannen en vrouwen;Totaal;Cluster 2;Gemeenten >=100 000 inwoners (excl. G4);2017/'18;2074;1583;491
392;Totaal mannen en vrouwen;Totaal;Cluster 2;Gemeenten >=100 000 inwoners (excl. G4);2018/'19;2117;1650;467
393;Totaal mannen en vrouwen;Totaal;Cluster 2;Gemeenten >=100 000 inwoners (excl. G4);2019/'20;2125;1668;457
394;Totaal mannen en vrouwen;Totaal;Cluster 2;Gemeenten >=100 000 inwoners (excl. G4);2020/'21;2274;1828;446
395;Totaal mannen en vrouwen;Totaal;Cluster 2;Gemeenten >=100 000 inwoners (excl. G4);2021/'22;2214;1794;420
396;Totaal mannen en vrouwen;Totaal;Cluster 2;Gemeenten < 100 000 inwoners;2011/'12;5810;4421;1389
397;Totaal mannen en vrouwen;Totaal;Cluster 2;Gemeenten < 100 000 inwoners;2012/'13;5782;4391;1391
398;Totaal mannen en vrouwen;Totaal;Cluster 2;Gemeenten < 100 000 inwoners;2013/'14;5633;4180;1453
399;Totaal mannen en vrouwen;Totaal;Cluster 2;Gemeenten < 100 000 inwoners;2014/'15;5372;3915;1457
400;Totaal mannen en vrouwen;Totaal;Cluster 2;Gemeenten < 100 000 inwoners;2015/'16;4948;3597;1351
401;Totaal mannen en vrouwen;Totaal;Cluster 2;Gemeenten < 100 000 inwoners;2016/'17;4619;3344;1275
402;Totaal mannen en vrouwen;Totaal;Cluster 2;Gemeenten < 100 000 inwoners;2017/'18;4628;3475;1153
403;Totaal mannen en vrouwen;Totaal;Cluster 2;Gemeenten < 100 000 inwoners;2018/'19;4604;3564;1040
404;Totaal mannen en vrouwen;Totaal;Cluster 2;Gemeenten < 100 000 inwoners;2019/'20;4541;3604;937
405;Totaal mannen en vrouwen;Totaal;Cluster 2;Gemeenten < 100 000 inwoners;2020/'21;4404;3541;863
406;Totaal mannen en vrouwen;Totaal;Cluster 2;Gemeenten < 100 000 inwoners;2021/'22;4375;3554;821
407;Totaal mannen en vrouwen;Totaal;Cluster 2;"Gemeenten; niet in te delen";2011/'12;14;13;1
408;Totaal mannen en vrouwen;Totaal;Cluster 2;"Gemeenten; niet in te delen";2012/'13;22;20;2
409;Totaal mannen en vrouwen;Totaal;Cluster 2;"Gemeenten; niet in te delen";2013/'14;17;16;1
410;Totaal mannen en vrouwen;Totaal;Cluster 2;"Gemeenten; niet in te delen";2014/'15;17;15;2
411;Totaal mannen en vrouwen;Totaal;Cluster 2;"Gemeenten; niet in te delen";2015/'16;13;10;3
412;Totaal mannen en vrouwen;Totaal;Cluster 2;"Gemeenten; niet in te delen";2016/'17;16;12;4
413;Totaal mannen en vrouwen;Totaal;Cluster 2;"Gemeenten; niet in te delen";2017/'18;16;11;5
414;Totaal mannen en vrouwen;Totaal;Cluster 2;"Gemeenten; niet in te delen";2018/'19;12;7;5
415;Totaal mannen en vrouwen;Totaal;Cluster 2;"Gemeenten; niet in te delen";2019/'20;11;8;3
416;Totaal mannen en vrouwen;Totaal;Cluster 2;"Gemeenten; niet in te delen";2020/'21;11;9;2
417;Totaal mannen en vrouwen;Totaal;Cluster 2;"Gemeenten; niet in te delen";2021/'22;15;13;2
418;Totaal mannen en vrouwen;Totaal;Cluster 2;Amsterdam;2011/'12;584;406;178
419;Totaal mannen en vrouwen;Totaal;Cluster 2;Amsterdam;2012/'13;573;389;184
420;Totaal mannen en vrouwen;Totaal;Cluster 2;Amsterdam;2013/'14;602;390;212
421;Totaal mannen en vrouwen;Totaal;Cluster 2;Amsterdam;2014/'15;583;388;195
422;Totaal mannen en vrouwen;Totaal;Cluster 2;Amsterdam;2015/'16;541;354;187
423;Totaal mannen en vrouwen;Totaal;Cluster 2;Amsterdam;2016/'17;519;330;189
424;Totaal mannen en vrouwen;Totaal;Cluster 2;Amsterdam;2017/'18;576;378;198
425;Totaal mannen en vrouwen;Totaal;Cluster 2;Amsterdam;2018/'19;616;420;196
426;Totaal mannen en vrouwen;Totaal;Cluster 2;Amsterdam;2019/'20;631;443;188
427;Totaal mannen en vrouwen;Totaal;Cluster 2;Amsterdam;2020/'21;647;459;188
428;Totaal mannen en vrouwen;Totaal;Cluster 2;Amsterdam;2021/'22;641;462;179
429;Totaal mannen en vrouwen;Totaal;Cluster 2;'s-Gravenhage;2011/'12;296;249;47
430;Totaal mannen en vrouwen;Totaal;Cluster 2;'s-Gravenhage;2012/'13;299;247;52
431;Totaal mannen en vrouwen;Totaal;Cluster 2;'s-Gravenhage;2013/'14;299;244;55
432;Totaal mannen en vrouwen;Totaal;Cluster 2;'s-Gravenhage;2014/'15;297;241;56
433;Totaal mannen en vrouwen;Totaal;Cluster 2;'s-Gravenhage;2015/'16;280;225;55
434;Totaal mannen en vrouwen;Totaal;Cluster 2;'s-Gravenhage;2016/'17;300;237;63
435;Totaal mannen en vrouwen;Totaal;Cluster 2;'s-Gravenhage;2017/'18;315;263;52
436;Totaal mannen en vrouwen;Totaal;Cluster 2;'s-Gravenhage;2018/'19;342;284;58
437;Totaal mannen en vrouwen;Totaal;Cluster 2;'s-Gravenhage;2019/'20;362;304;58
438;Totaal mannen en vrouwen;Totaal;Cluster 2;'s-Gravenhage;2020/'21;363;294;69
439;Totaal mannen en vrouwen;Totaal;Cluster 2;'s-Gravenhage;2021/'22;363;294;69
440;Totaal mannen en vrouwen;Totaal;Cluster 2;Rotterdam;2011/'12;362;239;123
441;Totaal mannen en vrouwen;Totaal;Cluster 2;Rotterdam;2012/'13;364;238;126
442;Totaal mannen en vrouwen;Totaal;Cluster 2;Rotterdam;2013/'14;361;232;129
443;Totaal mannen en vrouwen;Totaal;Cluster 2;Rotterdam;2014/'15;360;235;125
444;Totaal mannen en vrouwen;Totaal;Cluster 2;Rotterdam;2015/'16;359;240;119
445;Totaal mannen en vrouwen;Totaal;Cluster 2;Rotterdam;2016/'17;315;227;88
446;Totaal mannen en vrouwen;Totaal;Cluster 2;Rotterdam;2017/'18;346;273;73
447;Totaal mannen en vrouwen;Totaal;Cluster 2;Rotterdam;2018/'19;366;299;67
448;Totaal mannen en vrouwen;Totaal;Cluster 2;Rotterdam;2019/'20;333;280;53
449;Totaal mannen en vrouwen;Totaal;Cluster 2;Rotterdam;2020/'21;314;268;46
450;Totaal mannen en vrouwen;Totaal;Cluster 2;Rotterdam;2021/'22;299;257;42
451;Totaal mannen en vrouwen;Totaal;Cluster 2;Utrecht;2011/'12;268;188;80
452;Totaal mannen en vrouwen;Totaal;Cluster 2;Utrecht;2012/'13;274;193;81
453;Totaal mannen en vrouwen;Totaal;Cluster 2;Utrecht;2013/'14;298;215;83
454;Totaal mannen en vrouwen;Totaal;Cluster 2;Utrecht;2014/'15;286;213;73
455;Totaal mannen en vrouwen;Totaal;Cluster 2;Utrecht;2015/'16;276;209;67
456;Totaal mannen en vrouwen;Totaal;Cluster 2;Utrecht;2016/'17;269;211;58
457;Totaal mannen en vrouwen;Totaal;Cluster 2;Utrecht;2017/'18;268;215;53
458;Totaal mannen en vrouwen;Totaal;Cluster 2;Utrecht;2018/'19;289;241;48
459;Totaal mannen en vrouwen;Totaal;Cluster 2;Utrecht;2019/'20;270;220;50
460;Totaal mannen en vrouwen;Totaal;Cluster 2;Utrecht;2020/'21;287;235;52
461;Totaal mannen en vrouwen;Totaal;Cluster 2;Utrecht;2021/'22;295;239;56
462;Totaal mannen en vrouwen;Totaal;Overige clusters;Nederland;2011/'12;60249;26866;33383
463;Totaal mannen en vrouwen;Totaal;Overige clusters;Nederland;2012/'13;60485;26031;34454
464;Totaal mannen en vrouwen;Totaal;Overige clusters;Nederland;2013/'14;61324;24782;36542
465;Totaal mannen en vrouwen;Totaal;Overige clusters;Nederland;2014/'15;61318;24312;37006
466;Totaal mannen en vrouwen;Totaal;Overige clusters;Nederland;2015/'16;59074;23251;35823
467;Totaal mannen en vrouwen;Totaal;Overige clusters;Nederland;2016/'17;58389;23044;35345
468;Totaal mannen en vrouwen;Totaal;Overige clusters;Nederland;2017/'18;58728;23420;35308
469;Totaal mannen en vrouwen;Totaal;Overige clusters;Nederland;2018/'19;59505;24130;35375
470;Totaal mannen en vrouwen;Totaal;Overige clusters;Nederland;2019/'20;60959;25250;35709
471;Totaal mannen en vrouwen;Totaal;Overige clusters;Nederland;2020/'21;61321;25661;35660
472;Totaal mannen en vrouwen;Totaal;Overige clusters;Nederland;2021/'22;62831;26709;36122
473;Totaal mannen en vrouwen;Totaal;Overige clusters;Noord-Nederland (LD);2011/'12;5084;2204;2880
474;Totaal mannen en vrouwen;Totaal;Overige clusters;Noord-Nederland (LD);2012/'13;5042;2102;2940
475;Totaal mannen en vrouwen;Totaal;Overige clusters;Noord-Nederland (LD);2013/'14;5059;2069;2990
476;Totaal mannen en vrouwen;Totaal;Overige clusters;Noord-Nederland (LD);2014/'15;5179;2058;3121
477;Totaal mannen en vrouwen;Totaal;Overige clusters;Noord-Nederland (LD);2015/'16;4877;1858;3019
478;Totaal mannen en vrouwen;Totaal;Overige clusters;Noord-Nederland (LD);2016/'17;4797;1797;3000
479;Totaal mannen en vrouwen;Totaal;Overige clusters;Noord-Nederland (LD);2017/'18;4698;1777;2921
480;Totaal mannen en vrouwen;Totaal;Overige clusters;Noord-Nederland (LD);2018/'19;4801;1785;3016
481;Totaal mannen en vrouwen;Totaal;Overige clusters;Noord-Nederland (LD);2019/'20;4920;1858;3062
482;Totaal mannen en vrouwen;Totaal;Overige clusters;Noord-Nederland (LD);2020/'21;5110;1921;3189
483;Totaal mannen en vrouwen;Totaal;Overige clusters;Noord-Nederland (LD);2021/'22;5185;1978;3207
484;Totaal mannen en vrouwen;Totaal;Overige clusters;Oost-Nederland (LD);2011/'12;17193;6936;10257
485;Totaal mannen en vrouwen;Totaal;Overige clusters;Oost-Nederland (LD);2012/'13;17577;6692;10885
486;Totaal mannen en vrouwen;Totaal;Overige clusters;Oost-Nederland (LD);2013/'14;17433;6397;11036
487;Totaal mannen en vrouwen;Totaal;Overige clusters;Oost-Nederland (LD);2014/'15;17152;6040;11112
488;Totaal mannen en vrouwen;Totaal;Overige clusters;Oost-Nederland (LD);2015/'16;16092;5591;10501
489;Totaal mannen en vrouwen;Totaal;Overige clusters;Oost-Nederland (LD);2016/'17;15459;5513;9946
490;Totaal mannen en vrouwen;Totaal;Overige clusters;Oost-Nederland (LD);2017/'18;15163;5457;9706
491;Totaal mannen en vrouwen;Totaal;Overige clusters;Oost-Nederland (LD);2018/'19;15115;5621;9494
492;Totaal mannen en vrouwen;Totaal;Overige clusters;Oost-Nederland (LD);2019/'20;15422;5903;9519
493;Totaal mannen en vrouwen;Totaal;Overige clusters;Oost-Nederland (LD);2020/'21;15438;6032;9406
494;Totaal mannen en vrouwen;Totaal;Overige clusters;Oost-Nederland (LD);2021/'22;15798;6206;9592
495;Totaal mannen en vrouwen;Totaal;Overige clusters;West-Nederland (LD);2011/'12;23606;11023;12583
496;Totaal mannen en vrouwen;Totaal;Overige clusters;West-Nederland (LD);2012/'13;23423;10779;12644
497;Totaal mannen en vrouwen;Totaal;Overige clusters;West-Nederland (LD);2013/'14;24119;10223;13896
498;Totaal mannen en vrouwen;Totaal;Overige clusters;West-Nederland (LD);2014/'15;24367;10126;14241
499;Totaal mannen en vrouwen;Totaal;Overige clusters;West-Nederland (LD);2015/'16;24071;9958;14113
500;Totaal mannen en vrouwen;Totaal;Overige clusters;West-Nederland (LD);2016/'17;24301;9954;14347
501;Totaal mannen en vrouwen;Totaal;Overige clusters;West-Nederland (LD);2017/'18;24883;10363;14520
502;Totaal mannen en vrouwen;Totaal;Overige clusters;West-Nederland (LD);2018/'19;25411;10635;14776
503;Totaal mannen en vrouwen;Totaal;Overige clusters;West-Nederland (LD);2019/'20;26162;11185;14977
504;Totaal mannen en vrouwen;Totaal;Overige clusters;West-Nederland (LD);2020/'21;26140;11259;14881
505;Totaal mannen en vrouwen;Totaal;Overige clusters;West-Nederland (LD);2021/'22;26848;11761;15087
506;Totaal mannen en vrouwen;Totaal;Overige clusters;Zuid-Nederland (LD);2011/'12;14193;6627;7566
507;Totaal mannen en vrouwen;Totaal;Overige clusters;Zuid-Nederland (LD);2012/'13;14243;6383;7860
508;Totaal mannen en vrouwen;Totaal;Overige clusters;Zuid-Nederland (LD);2013/'14;14537;6025;8512
509;Totaal mannen en vrouwen;Totaal;Overige clusters;Zuid-Nederland (LD);2014/'15;14475;6023;8452
510;Totaal mannen en vrouwen;Totaal;Overige clusters;Zuid-Nederland (LD);2015/'16;13918;5793;8125
511;Totaal mannen en vrouwen;Totaal;Overige clusters;Zuid-Nederland (LD);2016/'17;13728;5745;7983
512;Totaal mannen en vrouwen;Totaal;Overige clusters;Zuid-Nederland (LD);2017/'18;13883;5791;8092
513;Totaal mannen en vrouwen;Totaal;Overige clusters;Zuid-Nederland (LD);2018/'19;14066;6055;8011
