ID;Zorgtype;Zorgaanbieders;Perioden;UitgavenGezondheidsEnWelzijnszorg_1
1434;Verpleging en verzorging thuis;WJK: Aanb. sociaal werk, overig welzijn;2021;48
1435;Verpleging en verzorging thuis;WJK: Aanb. sociaal werk, overig welzijn;2022;46
1436;Verpleging en verzorging thuis;WJK: Aanb. sociaal werk, overig welzijn;2023;48
1437;Verpleging en verzorging thuis;BZW: Aanb. buiten sector zorg en welzijn;2021;1073
1438;Verpleging en verzorging thuis;BZW: Aanb. buiten sector zorg en welzijn;2022;959
1439;Verpleging en verzorging thuis;BZW: Aanb. buiten sector zorg en welzijn;2023;1008
1440;Verpleging en verzorging thuis;BZW: Apotheken;2021;0
1441;Verpleging en verzorging thuis;BZW: Apotheken;2022;0
1442;Verpleging en verzorging thuis;BZW: Apotheken;2023;0
1443;Verpleging en verzorging thuis;BZW: Aanbieders van hulpmiddelen;2021;0
1444;Verpleging en verzorging thuis;BZW: Aanbieders van hulpmiddelen;2022;0
1445;Verpleging en verzorging thuis;BZW: Aanbieders van hulpmiddelen;2023;0
1446;Verpleging en verzorging thuis;BZW: Aanb. zorg als nevenactiviteit;2021;375
1447;Verpleging en verzorging thuis;BZW: Aanb. zorg als nevenactiviteit;2022;346
1448;Verpleging en verzorging thuis;BZW: Aanb. zorg als nevenactiviteit;2023;379
1449;Verpleging en verzorging thuis;BZW: Gezinshuishoudingen;2021;696
1450;Verpleging en verzorging thuis;BZW: Gezinshuishoudingen;2022;611
1451;Verpleging en verzorging thuis;BZW: Gezinshuishoudingen;2023;627
1452;Verpleging en verzorging thuis;BZW: Buitenlandse aanb. zorg en welzijn;2021;3
1453;Verpleging en verzorging thuis;BZW: Buitenlandse aanb. zorg en welzijn;2022;3
1454;Verpleging en verzorging thuis;BZW: Buitenlandse aanb. zorg en welzijn;2023;2
1455;Verpleging en verzorging thuis;BZW: Beleids- en beheerorganisaties;2021;0
1456;Verpleging en verzorging thuis;BZW: Beleids- en beheerorganisaties;2022;0
1457;Verpleging en verzorging thuis;BZW: Beleids- en beheerorganisaties;2023;0
1458;Palliatieve zorg;Totaal aanbieders zorg en welzijn;2021;393
1459;Palliatieve zorg;Totaal aanbieders zorg en welzijn;2022;412
1460;Palliatieve zorg;Totaal aanbieders zorg en welzijn;2023;440
1461;Palliatieve zorg;GLZ: Totaal aanb. gezondh., langd. zorg;2021;391
1462;Palliatieve zorg;GLZ: Totaal aanb. gezondh., langd. zorg;2022;408
1463;Palliatieve zorg;GLZ: Totaal aanb. gezondh., langd. zorg;2023;436
1464;Palliatieve zorg;GLZ: Aanb. medisch specialistische zorg;2021;48
1465;Palliatieve zorg;GLZ: Aanb. medisch specialistische zorg;2022;52
1466;Palliatieve zorg;GLZ: Aanb. medisch specialistische zorg;2023;57
1467;Palliatieve zorg;GLZMS: Algemene ziekenhuizen;2021;31
1468;Palliatieve zorg;GLZMS: Algemene ziekenhuizen;2022;34
1469;Palliatieve zorg;GLZMS: Algemene ziekenhuizen;2023;36
1470;Palliatieve zorg;GLZMS: UMC's;2021;18
1471;Palliatieve zorg;GLZMS: UMC's;2022;19
1472;Palliatieve zorg;GLZMS: UMC's;2023;20
1473;Palliatieve zorg;GLZMS: Overige aanb. med. spec. zorg;2021;0
1474;Palliatieve zorg;GLZMS: Overige aanb. med. spec. zorg;2022;0
1475;Palliatieve zorg;GLZMS: Overige aanb. med. spec. zorg;2023;0
1476;Palliatieve zorg;GLZ: Aanb. geestelijke gezondheidszorg;2021;1
1477;Palliatieve zorg;GLZ: Aanb. geestelijke gezondheidszorg;2022;1
1478;Palliatieve zorg;GLZ: Aanb. geestelijke gezondheidszorg;2023;1
1479;Palliatieve zorg;GLZ: Huisartsenpraktijken,gezondh.centra;2021;3
1480;Palliatieve zorg;GLZ: Huisartsenpraktijken,gezondh.centra;2022;3
1481;Palliatieve zorg;GLZ: Huisartsenpraktijken,gezondh.centra;2023;4
1482;Palliatieve zorg;GLZ: Tandartsenpraktijken;2021;0
1483;Palliatieve zorg;GLZ: Tandartsenpraktijken;2022;0
1484;Palliatieve zorg;GLZ: Tandartsenpraktijken;2023;0
1485;Palliatieve zorg;GLZ: Paramedische, verlosk. praktijken;2021;0
1486;Palliatieve zorg;GLZ: Paramedische, verlosk. praktijken;2022;0
1487;Palliatieve zorg;GLZ: Paramedische, verlosk. praktijken;2023;0
1488;Palliatieve zorg;GLZ: Aanb. verpleging, verzorg., kraam;2021;314
1489;Palliatieve zorg;GLZ: Aanb. verpleging, verzorg., kraam;2022;321
1490;Palliatieve zorg;GLZ: Aanb. verpleging, verzorg., kraam;2023;341
1491;Palliatieve zorg;GLZ: Aanbieders gehandicaptenzorg;2021;10
1492;Palliatieve zorg;GLZ: Aanbieders gehandicaptenzorg;2022;14
1493;Palliatieve zorg;GLZ: Aanbieders gehandicaptenzorg;2023;15
1494;Palliatieve zorg;GLZ: Aanb. preventie,publieke gezondheid;2021;0
1495;Palliatieve zorg;GLZ: Aanb. preventie,publieke gezondheid;2022;0
1496;Palliatieve zorg;GLZ: Aanb. preventie,publieke gezondheid;2023;0
1497;Palliatieve zorg;GLZ: Aanb. ondersteunende diensten;2021;0
1498;Palliatieve zorg;GLZ: Aanb. ondersteunende diensten;2022;0
1499;Palliatieve zorg;GLZ: Aanb. ondersteunende diensten;2023;0
1500;Palliatieve zorg;GLZ: Aanb. overige diensten gezondheid;2021;14
1501;Palliatieve zorg;GLZ: Aanb. overige diensten gezondheid;2022;16
1502;Palliatieve zorg;GLZ: Aanb. overige diensten gezondheid;2023;18
1503;Palliatieve zorg;WJK: Totaal aanbieders WJK;2021;2
1504;Palliatieve zorg;WJK: Totaal aanbieders WJK;2022;4
1505;Palliatieve zorg;WJK: Totaal aanbieders WJK;2023;4
1506;Palliatieve zorg;WJK: Aanbieders kinderopvang;2021;0
1507;Palliatieve zorg;WJK: Aanbieders kinderopvang;2022;0
1508;Palliatieve zorg;WJK: Aanbieders kinderopvang;2023;0
1509;Palliatieve zorg;WJK: Aanbieders jeugdzorg;2021;0
1510;Palliatieve zorg;WJK: Aanbieders jeugdzorg;2022;0
1511;Palliatieve zorg;WJK: Aanbieders jeugdzorg;2023;0
1512;Palliatieve zorg;WJK: Aanbieders maatschappelijke opvang;2021;2
1513;Palliatieve zorg;WJK: Aanbieders maatschappelijke opvang;2022;4
1514;Palliatieve zorg;WJK: Aanbieders maatschappelijke opvang;2023;4
1515;Palliatieve zorg;WJK: Aanb. sociaal werk, overig welzijn;2021;0
1516;Palliatieve zorg;WJK: Aanb. sociaal werk, overig welzijn;2022;0
1517;Palliatieve zorg;WJK: Aanb. sociaal werk, overig welzijn;2023;0
1518;Palliatieve zorg;BZW: Aanb. buiten sector zorg en welzijn;2021;0
1519;Palliatieve zorg;BZW: Aanb. buiten sector zorg en welzijn;2022;0
1520;Palliatieve zorg;BZW: Aanb. buiten sector zorg en welzijn;2023;0
1521;Palliatieve zorg;BZW: Apotheken;2021;0
1522;Palliatieve zorg;BZW: Apotheken;2022;0
1523;Palliatieve zorg;BZW: Apotheken;2023;0
1524;Palliatieve zorg;BZW: Aanbieders van hulpmiddelen;2021;0
1525;Palliatieve zorg;BZW: Aanbieders van hulpmiddelen;2022;0
1526;Palliatieve zorg;BZW: Aanbieders van hulpmiddelen;2023;0
1527;Palliatieve zorg;BZW: Aanb. zorg als nevenactiviteit;2021;0
1528;Palliatieve zorg;BZW: Aanb. zorg als nevenactiviteit;2022;0
1529;Palliatieve zorg;BZW: Aanb. zorg als nevenactiviteit;2023;0
1530;Palliatieve zorg;BZW: Gezinshuishoudingen;2021;0
1531;Palliatieve zorg;BZW: Gezinshuishoudingen;2022;0
1532;Palliatieve zorg;BZW: Gezinshuishoudingen;2023;0
1533;Palliatieve zorg;BZW: Buitenlandse aanb. zorg en welzijn;2021;0
1534;Palliatieve zorg;BZW: Buitenlandse aanb. zorg en welzijn;2022;0
1535;Palliatieve zorg;BZW: Buitenlandse aanb. zorg en welzijn;2023;0
1536;Palliatieve zorg;BZW: Beleids- en beheerorganisaties;2021;0
1537;Palliatieve zorg;BZW: Beleids- en beheerorganisaties;2022;0
1538;Palliatieve zorg;BZW: Beleids- en beheerorganisaties;2023;0
1539;Gehandicaptenzorg;Totaal aanbieders zorg en welzijn;2021;12147
1540;Gehandicaptenzorg;Totaal aanbieders zorg en welzijn;2022;12547
1541;Gehandicaptenzorg;Totaal aanbieders zorg en welzijn;2023;13579
1542;Gehandicaptenzorg;GLZ: Totaal aanb. gezondh., langd. zorg;2021;10957
1543;Gehandicaptenzorg;GLZ: Totaal aanb. gezondh., langd. zorg;2022;11358
1544;Gehandicaptenzorg;GLZ: Totaal aanb. gezondh., langd. zorg;2023;12294
1545;Gehandicaptenzorg;GLZ: Aanb. medisch specialistische zorg;2021;58
1546;Gehandicaptenzorg;GLZ: Aanb. medisch specialistische zorg;2022;60
1547;Gehandicaptenzorg;GLZ: Aanb. medisch specialistische zorg;2023;65
1548;Gehandicaptenzorg;GLZMS: Algemene ziekenhuizen;2021;34
1549;Gehandicaptenzorg;GLZMS: Algemene ziekenhuizen;2022;32
1550;Gehandicaptenzorg;GLZMS: Algemene ziekenhuizen;2023;35
1551;Gehandicaptenzorg;GLZMS: UMC's;2021;0
1552;Gehandicaptenzorg;GLZMS: UMC's;2022;0
1553;Gehandicaptenzorg;GLZMS: UMC's;2023;0
1554;Gehandicaptenzorg;GLZMS: Overige aanb. med. spec. zorg;2021;24
1555;Gehandicaptenzorg;GLZMS: Overige aanb. med. spec. zorg;2022;28
1556;Gehandicaptenzorg;GLZMS: Overige aanb. med. spec. zorg;2023;30
1557;Gehandicaptenzorg;GLZ: Aanb. geestelijke gezondheidszorg;2021;102
1558;Gehandicaptenzorg;GLZ: Aanb. geestelijke gezondheidszorg;2022;106
1559;Gehandicaptenzorg;GLZ: Aanb. geestelijke gezondheidszorg;2023;112
1560;Gehandicaptenzorg;GLZ: Huisartsenpraktijken,gezondh.centra;2021;0
1561;Gehandicaptenzorg;GLZ: Huisartsenpraktijken,gezondh.centra;2022;0
1562;Gehandicaptenzorg;GLZ: Huisartsenpraktijken,gezondh.centra;2023;0
1563;Gehandicaptenzorg;GLZ: Tandartsenpraktijken;2021;0
1564;Gehandicaptenzorg;GLZ: Tandartsenpraktijken;2022;0
1565;Gehandicaptenzorg;GLZ: Tandartsenpraktijken;2023;0
1566;Gehandicaptenzorg;GLZ: Paramedische, verlosk. praktijken;2021;13
1567;Gehandicaptenzorg;GLZ: Paramedische, verlosk. praktijken;2022;15
1568;Gehandicaptenzorg;GLZ: Paramedische, verlosk. praktijken;2023;19
1569;Gehandicaptenzorg;GLZ: Aanb. verpleging, verzorg., kraam;2021;711
1570;Gehandicaptenzorg;GLZ: Aanb. verpleging, verzorg., kraam;2022;753
1571;Gehandicaptenzorg;GLZ: Aanb. verpleging, verzorg., kraam;2023;823
1572;Gehandicaptenzorg;GLZ: Aanbieders gehandicaptenzorg;2021;9992
1573;Gehandicaptenzorg;GLZ: Aanbieders gehandicaptenzorg;2022;10340
1574;Gehandicaptenzorg;GLZ: Aanbieders gehandicaptenzorg;2023;11185
1575;Gehandicaptenzorg;GLZ: Aanb. preventie,publieke gezondheid;2021;5
1576;Gehandicaptenzorg;GLZ: Aanb. preventie,publieke gezondheid;2022;4
1577;Gehandicaptenzorg;GLZ: Aanb. preventie,publieke gezondheid;2023;5
1578;Gehandicaptenzorg;GLZ: Aanb. ondersteunende diensten;2021;0
1579;Gehandicaptenzorg;GLZ: Aanb. ondersteunende diensten;2022;0
1580;Gehandicaptenzorg;GLZ: Aanb. ondersteunende diensten;2023;0
1581;Gehandicaptenzorg;GLZ: Aanb. overige diensten gezondheid;2021;76
1582;Gehandicaptenzorg;GLZ: Aanb. overige diensten gezondheid;2022;79
1583;Gehandicaptenzorg;GLZ: Aanb. overige diensten gezondheid;2023;84
1584;Gehandicaptenzorg;WJK: Totaal aanbieders WJK;2021;144
1585;Gehandicaptenzorg;WJK: Totaal aanbieders WJK;2022;151
1586;Gehandicaptenzorg;WJK: Totaal aanbieders WJK;2023;171
1587;Gehandicaptenzorg;WJK: Aanbieders kinderopvang;2021;3
1588;Gehandicaptenzorg;WJK: Aanbieders kinderopvang;2022;3
1589;Gehandicaptenzorg;WJK: Aanbieders kinderopvang;2023;3
1590;Gehandicaptenzorg;WJK: Aanbieders jeugdzorg;2021;36
1591;Gehandicaptenzorg;WJK: Aanbieders jeugdzorg;2022;41
1592;Gehandicaptenzorg;WJK: Aanbieders jeugdzorg;2023;49
1593;Gehandicaptenzorg;WJK: Aanbieders maatschappelijke opvang;2021;41
1594;Gehandicaptenzorg;WJK: Aanbieders maatschappelijke opvang;2022;43
1595;Gehandicaptenzorg;WJK: Aanbieders maatschappelijke opvang;2023;48
1596;Gehandicaptenzorg;WJK: Aanb. sociaal werk, overig welzijn;2021;64
1597;Gehandicaptenzorg;WJK: Aanb. sociaal werk, overig welzijn;2022;65
1598;Gehandicaptenzorg;WJK: Aanb. sociaal werk, overig welzijn;2023;72
1599;Gehandicaptenzorg;BZW: Aanb. buiten sector zorg en welzijn;2021;1046
1600;Gehandicaptenzorg;BZW: Aanb. buiten sector zorg en welzijn;2022;1038
1601;Gehandicaptenzorg;BZW: Aanb. buiten sector zorg en welzijn;2023;1114
1602;Gehandicaptenzorg;BZW: Apotheken;2021;0
1603;Gehandicaptenzorg;BZW: Apotheken;2022;0
1604;Gehandicaptenzorg;BZW: Apotheken;2023;0
1605;Gehandicaptenzorg;BZW: Aanbieders van hulpmiddelen;2021;0
1606;Gehandicaptenzorg;BZW: Aanbieders van hulpmiddelen;2022;0
1607;Gehandicaptenzorg;BZW: Aanbieders van hulpmiddelen;2023;0
1608;Gehandicaptenzorg;BZW: Aanb. zorg als nevenactiviteit;2021;87
1609;Gehandicaptenzorg;BZW: Aanb. zorg als nevenactiviteit;2022;86
1610;Gehandicaptenzorg;BZW: Aanb. zorg als nevenactiviteit;2023;90
1611;Gehandicaptenzorg;BZW: Gezinshuishoudingen;2021;958
1612;Gehandicaptenzorg;BZW: Gezinshuishoudingen;2022;951
1613;Gehandicaptenzorg;BZW: Gezinshuishoudingen;2023;1023
1614;Gehandicaptenzorg;BZW: Buitenlandse aanb. zorg en welzijn;2021;1
1615;Gehandicaptenzorg;BZW: Buitenlandse aanb. zorg en welzijn;2022;1
1616;Gehandicaptenzorg;BZW: Buitenlandse aanb. zorg en welzijn;2023;1
1617;Gehandicaptenzorg;BZW: Beleids- en beheerorganisaties;2021;0
1618;Gehandicaptenzorg;BZW: Beleids- en beheerorganisaties;2022;0
1619;Gehandicaptenzorg;BZW: Beleids- en beheerorganisaties;2023;0
1620;Beschermd wonen;Totaal aanbieders zorg en welzijn;2021;1974
1621;Beschermd wonen;Totaal aanbieders zorg en welzijn;2022;2237
1622;Beschermd wonen;Totaal aanbieders zorg en welzijn;2023;2570
1623;Beschermd wonen;GLZ: Totaal aanb. gezondh., langd. zorg;2021;1666
1624;Beschermd wonen;GLZ: Totaal aanb. gezondh., langd. zorg;2022;1915
1625;Beschermd wonen;GLZ: Totaal aanb. gezondh., langd. zorg;2023;2201
1626;Beschermd wonen;GLZ: Aanb. medisch specialistische zorg;2021;7
1627;Beschermd wonen;GLZ: Aanb. medisch specialistische zorg;2022;8
1628;Beschermd wonen;GLZ: Aanb. medisch specialistische zorg;2023;10
1629;Beschermd wonen;GLZMS: Algemene ziekenhuizen;2021;7
1630;Beschermd wonen;GLZMS: Algemene ziekenhuizen;2022;8
1631;Beschermd wonen;GLZMS: Algemene ziekenhuizen;2023;10
1632;Beschermd wonen;GLZMS: UMC's;2021;0
1633;Beschermd wonen;GLZMS: UMC's;2022;0
1634;Beschermd wonen;GLZMS: UMC's;2023;0
1635;Beschermd wonen;GLZMS: Overige aanb. med. spec. zorg;2021;0
1636;Beschermd wonen;GLZMS: Overige aanb. med. spec. zorg;2022;0
1637;Beschermd wonen;GLZMS: Overige aanb. med. spec. zorg;2023;0
1638;Beschermd wonen;GLZ: Aanb. geestelijke gezondheidszorg;2021;1133
1639;Beschermd wonen;GLZ: Aanb. geestelijke gezondheidszorg;2022;1292
1640;Beschermd wonen;GLZ: Aanb. geestelijke gezondheidszorg;2023;1483
1641;Beschermd wonen;GLZ: Huisartsenpraktijken,gezondh.centra;2021;0
1642;Beschermd wonen;GLZ: Huisartsenpraktijken,gezondh.centra;2022;0
1643;Beschermd wonen;GLZ: Huisartsenpraktijken,gezondh.centra;2023;0
1644;Beschermd wonen;GLZ: Tandartsenpraktijken;2021;0
1645;Beschermd wonen;GLZ: Tandartsenpraktijken;2022;0
1646;Beschermd wonen;GLZ: Tandartsenpraktijken;2023;0
1647;Beschermd wonen;GLZ: Paramedische, verlosk. praktijken;2021;0
1648;Beschermd wonen;GLZ: Paramedische, verlosk. praktijken;2022;0
1649;Beschermd wonen;GLZ: Paramedische, verlosk. praktijken;2023;0
1650;Beschermd wonen;GLZ: Aanb. verpleging, verzorg., kraam;2021;152
1651;Beschermd wonen;GLZ: Aanb. verpleging, verzorg., kraam;2022;184
1652;Beschermd wonen;GLZ: Aanb. verpleging, verzorg., kraam;2023;215
1653;Beschermd wonen;GLZ: Aanbieders gehandicaptenzorg;2021;336
1654;Beschermd wonen;GLZ: Aanbieders gehandicaptenzorg;2022;393
1655;Beschermd wonen;GLZ: Aanbieders gehandicaptenzorg;2023;451
1656;Beschermd wonen;GLZ: Aanb. preventie,publieke gezondheid;2021;0
1657;Beschermd wonen;GLZ: Aanb. preventie,publieke gezondheid;2022;0
1658;Beschermd wonen;GLZ: Aanb. preventie,publieke gezondheid;2023;0
1659;Beschermd wonen;GLZ: Aanb. ondersteunende diensten;2021;0
1660;Beschermd wonen;GLZ: Aanb. ondersteunende diensten;2022;0
1661;Beschermd wonen;GLZ: Aanb. ondersteunende diensten;2023;0
1662;Beschermd wonen;GLZ: Aanb. overige diensten gezondheid;2021;37
1663;Beschermd wonen;GLZ: Aanb. overige diensten gezondheid;2022;38
1664;Beschermd wonen;GLZ: Aanb. overige diensten gezondheid;2023;43
1665;Beschermd wonen;WJK: Totaal aanbieders WJK;2021;281
1666;Beschermd wonen;WJK: Totaal aanbieders WJK;2022;295
1667;Beschermd wonen;WJK: Totaal aanbieders WJK;2023;339
1668;Beschermd wonen;WJK: Aanbieders kinderopvang;2021;0
1669;Beschermd wonen;WJK: Aanbieders kinderopvang;2022;0
1670;Beschermd wonen;WJK: Aanbieders kinderopvang;2023;0
1671;Beschermd wonen;WJK: Aanbieders jeugdzorg;2021;9
1672;Beschermd wonen;WJK: Aanbieders jeugdzorg;2022;9
1673;Beschermd wonen;WJK: Aanbieders jeugdzorg;2023;10
1674;Beschermd wonen;WJK: Aanbieders maatschappelijke opvang;2021;256
1675;Beschermd wonen;WJK: Aanbieders maatschappelijke opvang;2022;271
1676;Beschermd wonen;WJK: Aanbieders maatschappelijke opvang;2023;312
1677;Beschermd wonen;WJK: Aanb. sociaal werk, overig welzijn;2021;15
1678;Beschermd wonen;WJK: Aanb. sociaal werk, overig welzijn;2022;15
1679;Beschermd wonen;WJK: Aanb. sociaal werk, overig welzijn;2023;17
1680;Beschermd wonen;BZW: Aanb. buiten sector zorg en welzijn;2021;26
1681;Beschermd wonen;BZW: Aanb. buiten sector zorg en welzijn;2022;27
1682;Beschermd wonen;BZW: Aanb. buiten sector zorg en welzijn;2023;30
1683;Beschermd wonen;BZW: Apotheken;2021;0
1684;Beschermd wonen;BZW: Apotheken;2022;0
1685;Beschermd wonen;BZW: Apotheken;2023;0
1686;Beschermd wonen;BZW: Aanbieders van hulpmiddelen;2021;0
1687;Beschermd wonen;BZW: Aanbieders van hulpmiddelen;2022;0
1688;Beschermd wonen;BZW: Aanbieders van hulpmiddelen;2023;0
1689;Beschermd wonen;BZW: Aanb. zorg als nevenactiviteit;2021;26
1690;Beschermd wonen;BZW: Aanb. zorg als nevenactiviteit;2022;27
1691;Beschermd wonen;BZW: Aanb. zorg als nevenactiviteit;2023;30
1692;Beschermd wonen;BZW: Gezinshuishoudingen;2021;0
1693;Beschermd wonen;BZW: Gezinshuishoudingen;2022;0
1694;Beschermd wonen;BZW: Gezinshuishoudingen;2023;0
1695;Beschermd wonen;BZW: Buitenlandse aanb. zorg en welzijn;2021;0
1696;Beschermd wonen;BZW: Buitenlandse aanb. zorg en welzijn;2022;0
1697;Beschermd wonen;BZW: Buitenlandse aanb. zorg en welzijn;2023;0
1698;Beschermd wonen;BZW: Beleids- en beheerorganisaties;2021;0
1699;Beschermd wonen;BZW: Beleids- en beheerorganisaties;2022;0
1700;Beschermd wonen;BZW: Beleids- en beheerorganisaties;2023;0
1701;Maatschappelijke opvang;Totaal aanbieders zorg en welzijn;2021;1644
1702;Maatschappelijke opvang;Totaal aanbieders zorg en welzijn;2022;2530
1703;Maatschappelijke opvang;Totaal aanbieders zorg en welzijn;2023;3838
1704;Maatschappelijke opvang;GLZ: Totaal aanb. gezondh., langd. zorg;2021;0
1705;Maatschappelijke opvang;GLZ: Totaal aanb. gezondh., langd. zorg;2022;0
1706;Maatschappelijke opvang;GLZ: Totaal aanb. gezondh., langd. zorg;2023;0
1707;Maatschappelijke opvang;GLZ: Aanb. medisch specialistische zorg;2021;0
1708;Maatschappelijke opvang;GLZ: Aanb. medisch specialistische zorg;2022;0
1709;Maatschappelijke opvang;GLZ: Aanb. medisch specialistische zorg;2023;0
1710;Maatschappelijke opvang;GLZMS: Algemene ziekenhuizen;2021;0
1711;Maatschappelijke opvang;GLZMS: Algemene ziekenhuizen;2022;0
1712;Maatschappelijke opvang;GLZMS: Algemene ziekenhuizen;2023;0
1713;Maatschappelijke opvang;GLZMS: UMC's;2021;0
1714;Maatschappelijke opvang;GLZMS: UMC's;2022;0
1715;Maatschappelijke opvang;GLZMS: UMC's;2023;0
1716;Maatschappelijke opvang;GLZMS: Overige aanb. med. spec. zorg;2021;0
1717;Maatschappelijke opvang;GLZMS: Overige aanb. med. spec. zorg;2022;0
1718;Maatschappelijke opvang;GLZMS: Overige aanb. med. spec. zorg;2023;0
1719;Maatschappelijke opvang;GLZ: Aanb. geestelijke gezondheidszorg;2021;0
1720;Maatschappelijke opvang;GLZ: Aanb. geestelijke gezondheidszorg;2022;0
1721;Maatschappelijke opvang;GLZ: Aanb. geestelijke gezondheidszorg;2023;0
1722;Maatschappelijke opvang;GLZ: Huisartsenpraktijken,gezondh.centra;2021;0
1723;Maatschappelijke opvang;GLZ: Huisartsenpraktijken,gezondh.centra;2022;0
1724;Maatschappelijke opvang;GLZ: Huisartsenpraktijken,gezondh.centra;2023;0
1725;Maatschappelijke opvang;GLZ: Tandartsenpraktijken;2021;0
1726;Maatschappelijke opvang;GLZ: Tandartsenpraktijken;2022;0
1727;Maatschappelijke opvang;GLZ: Tandartsenpraktijken;2023;0
1728;Maatschappelijke opvang;GLZ: Paramedische, verlosk. praktijken;2021;0
1729;Maatschappelijke opvang;GLZ: Paramedische, verlosk. praktijken;2022;0
1730;Maatschappelijke opvang;GLZ: Paramedische, verlosk. praktijken;2023;0
1731;Maatschappelijke opvang;GLZ: Aanb. verpleging, verzorg., kraam;2021;0
1732;Maatschappelijke opvang;GLZ: Aanb. verpleging, verzorg., kraam;2022;0
1733;Maatschappelijke opvang;GLZ: Aanb. verpleging, verzorg., kraam;2023;0
1734;Maatschappelijke opvang;GLZ: Aanbieders gehandicaptenzorg;2021;0
1735;Maatschappelijke opvang;GLZ: Aanbieders gehandicaptenzorg;2022;0
1736;Maatschappelijke opvang;GLZ: Aanbieders gehandicaptenzorg;2023;0
1737;Maatschappelijke opvang;GLZ: Aanb. preventie,publieke gezondheid;2021;0
1738;Maatschappelijke opvang;GLZ: Aanb. preventie,publieke gezondheid;2022;0
1739;Maatschappelijke opvang;GLZ: Aanb. preventie,publieke gezondheid;2023;0
1740;Maatschappelijke opvang;GLZ: Aanb. ondersteunende diensten;2021;0
1741;Maatschappelijke opvang;GLZ: Aanb. ondersteunende diensten;2022;0
1742;Maatschappelijke opvang;GLZ: Aanb. ondersteunende diensten;2023;0
1743;Maatschappelijke opvang;GLZ: Aanb. overige diensten gezondheid;2021;0
1744;Maatschappelijke opvang;GLZ: Aanb. overige diensten gezondheid;2022;0
1745;Maatschappelijke opvang;GLZ: Aanb. overige diensten gezondheid;2023;0
1746;Maatschappelijke opvang;WJK: Totaal aanbieders WJK;2021;1644
1747;Maatschappelijke opvang;WJK: Totaal aanbieders WJK;2022;2530
1748;Maatschappelijke opvang;WJK: Totaal aanbieders WJK;2023;3838
1749;Maatschappelijke opvang;WJK: Aanbieders kinderopvang;2021;0
1750;Maatschappelijke opvang;WJK: Aanbieders kinderopvang;2022;0
1751;Maatschappelijke opvang;WJK: Aanbieders kinderopvang;2023;0
1752;Maatschappelijke opvang;WJK: Aanbieders jeugdzorg;2021;168
1753;Maatschappelijke opvang;WJK: Aanbieders jeugdzorg;2022;228
1754;Maatschappelijke opvang;WJK: Aanbieders jeugdzorg;2023;380
1755;Maatschappelijke opvang;WJK: Aanbieders maatschappelijke opvang;2021;1476
1756;Maatschappelijke opvang;WJK: Aanbieders maatschappelijke opvang;2022;2302
1757;Maatschappelijke opvang;WJK: Aanbieders maatschappelijke opvang;2023;3459
1758;Maatschappelijke opvang;WJK: Aanb. sociaal werk, overig welzijn;2021;0
1759;Maatschappelijke opvang;WJK: Aanb. sociaal werk, overig welzijn;2022;0
1760;Maatschappelijke opvang;WJK: Aanb. sociaal werk, overig welzijn;2023;0
1761;Maatschappelijke opvang;BZW: Aanb. buiten sector zorg en welzijn;2021;0
1762;Maatschappelijke opvang;BZW: Aanb. buiten sector zorg en welzijn;2022;0
1763;Maatschappelijke opvang;BZW: Aanb. buiten sector zorg en welzijn;2023;0
1764;Maatschappelijke opvang;BZW: Apotheken;2021;0
1765;Maatschappelijke opvang;BZW: Apotheken;2022;0
1766;Maatschappelijke opvang;BZW: Apotheken;2023;0
1767;Maatschappelijke opvang;BZW: Aanbieders van hulpmiddelen;2021;0
1768;Maatschappelijke opvang;BZW: Aanbieders van hulpmiddelen;2022;0
1769;Maatschappelijke opvang;BZW: Aanbieders van hulpmiddelen;2023;0
1770;Maatschappelijke opvang;BZW: Aanb. zorg als nevenactiviteit;2021;0
1771;Maatschappelijke opvang;BZW: Aanb. zorg als nevenactiviteit;2022;0
1772;Maatschappelijke opvang;BZW: Aanb. zorg als nevenactiviteit;2023;0
1773;Maatschappelijke opvang;BZW: Gezinshuishoudingen;2021;0
1774;Maatschappelijke opvang;BZW: Gezinshuishoudingen;2022;0
1775;Maatschappelijke opvang;BZW: Gezinshuishoudingen;2023;0
1776;Maatschappelijke opvang;BZW: Buitenlandse aanb. zorg en welzijn;2021;0
1777;Maatschappelijke opvang;BZW: Buitenlandse aanb. zorg en welzijn;2022;0
1778;Maatschappelijke opvang;BZW: Buitenlandse aanb. zorg en welzijn;2023;0
1779;Maatschappelijke opvang;BZW: Beleids- en beheerorganisaties;2021;0
1780;Maatschappelijke opvang;BZW: Beleids- en beheerorganisaties;2022;0
1781;Maatschappelijke opvang;BZW: Beleids- en beheerorganisaties;2023;0
1782;Overige welzijnszorg;Totaal aanbieders zorg en welzijn;2021;3160
1783;Overige welzijnszorg;Totaal aanbieders zorg en welzijn;2022;3790
1784;Overige welzijnszorg;Totaal aanbieders zorg en welzijn;2023;4225
1785;Overige welzijnszorg;GLZ: Totaal aanb. gezondh., langd. zorg;2021;291
1786;Overige welzijnszorg;GLZ: Totaal aanb. gezondh., langd. zorg;2022;289
1787;Overige welzijnszorg;GLZ: Totaal aanb. gezondh., langd. zorg;2023;294
1788;Overige welzijnszorg;GLZ: Aanb. medisch specialistische zorg;2021;3
1789;Overige welzijnszorg;GLZ: Aanb. medisch specialistische zorg;2022;4
