ID;RegioS;SociaalEconomischeCategorie;AantalPersonenMet52WekenInkomen_1;GemiddeldBesteedbaarInkomen_2
407;Leeuwarden (GA);Totaal actief;33.9;19.0
408;Leeuwarden (GA);Werknemer;29.9;18.8
409;Leeuwarden (GA);Zelfstandige;3.6;22.3
410;Leeuwarden (GA);Totaal niet-actief;27.8;13.3
411;Leeuwarden (GA);Werkloosheids- en bijstandsuitk. ontv.;4.9;11.6
412;Leeuwarden (GA);Pensioenontvanger;14.5;15.9
413;Zwolle (GA);Totaal sociaal-economische categorie;76.9;17.7
414;Zwolle (GA);Totaal actief;48.2;19.9
415;Zwolle (GA);Werknemer;43.6;19.5
416;Zwolle (GA);Zelfstandige;4.0;25.3
417;Zwolle (GA);Totaal niet-actief;28.8;14.0
418;Zwolle (GA);Werkloosheids- en bijstandsuitk. ontv.;3.8;12.0
419;Zwolle (GA);Pensioenontvanger;15.9;16.6
420;Enschede (GA);Totaal sociaal-economische categorie;100.5;15.8
421;Enschede (GA);Totaal actief;55.5;18.3
422;Enschede (GA);Werknemer;49.2;18.3
423;Enschede (GA);Zelfstandige;5.5;20.2
424;Enschede (GA);Totaal niet-actief;45.0;12.8
425;Enschede (GA);Werkloosheids- en bijstandsuitk. ontv.;7.1;11.2
426;Enschede (GA);Pensioenontvanger;23.1;14.7
427;Apeldoorn (GA);Totaal sociaal-economische categorie;105.9;18.0
428;Apeldoorn (GA);Totaal actief;64.5;20.1
429;Apeldoorn (GA);Werknemer;57.7;20.1
430;Apeldoorn (GA);Zelfstandige;5.7;23.0
431;Apeldoorn (GA);Totaal niet-actief;41.4;14.9
432;Apeldoorn (GA);Werkloosheids- en bijstandsuitk. ontv.;3.7;13.1
433;Apeldoorn (GA);Pensioenontvanger;27.2;16.7
434;Arnhem (GA);Totaal sociaal-economische categorie;97.2;17.2
435;Arnhem (GA);Totaal actief;57.4;19.6
436;Arnhem (GA);Werknemer;50.8;19.7
437;Arnhem (GA);Zelfstandige;6.1;20.4
438;Arnhem (GA);Totaal niet-actief;39.7;13.6
439;Arnhem (GA);Werkloosheids- en bijstandsuitk. ontv.;8.2;11.3
440;Arnhem (GA);Pensioenontvanger;20.0;16.2
441;Nijmegen (GA);Totaal sociaal-economische categorie;108.8;16.9
442;Nijmegen (GA);Totaal actief;62.0;19.8
443;Nijmegen (GA);Werknemer;54.8;19.8
444;Nijmegen (GA);Zelfstandige;6.6;20.9
445;Nijmegen (GA);Totaal niet-actief;46.9;13.1
446;Nijmegen (GA);Werkloosheids- en bijstandsuitk. ontv.;8.1;11.6
447;Nijmegen (GA);Pensioenontvanger;22.4;15.9
448;Amersfoort (GA);Totaal sociaal-economische categorie;110.2;19.6
449;Amersfoort (GA);Totaal actief;73.5;22.0
450;Amersfoort (GA);Werknemer;65.8;21.9
451;Amersfoort (GA);Zelfstandige;7.0;24.3
452;Amersfoort (GA);Totaal niet-actief;36.7;14.9
453;Amersfoort (GA);Werkloosheids- en bijstandsuitk. ontv.;3.9;12.6
454;Amersfoort (GA);Pensioenontvanger;22.4;17.1
455;Utrecht (GA);Totaal sociaal-economische categorie;280.7;18.5
456;Utrecht (GA);Totaal actief;179.2;21.4
457;Utrecht (GA);Werknemer;160.3;21.4
458;Utrecht (GA);Zelfstandige;17.7;22.3
459;Utrecht (GA);Totaal niet-actief;101.5;13.3
460;Utrecht (GA);Werkloosheids- en bijstandsuitk. ontv.;13.7;11.9
461;Utrecht (GA);Pensioenontvanger;49.0;16.2
462;Amsterdam (GA);Totaal sociaal-economische categorie;675.0;19.2
463;Amsterdam (GA);Totaal actief;410.7;22.5
464;Amsterdam (GA);Werknemer;348.7;22.8
465;Amsterdam (GA);Zelfstandige;59.1;21.5
466;Amsterdam (GA);Totaal niet-actief;264.3;14.0
467;Amsterdam (GA);Werkloosheids- en bijstandsuitk. ontv.;49.4;11.9
468;Amsterdam (GA);Pensioenontvanger;133.4;16.2
469;Haarlem (GA);Totaal sociaal-economische categorie;130.4;20.6
470;Haarlem (GA);Totaal actief;78.5;23.6
471;Haarlem (GA);Werknemer;67.9;23.6
472;Haarlem (GA);Zelfstandige;9.9;24.9
473;Haarlem (GA);Totaal niet-actief;51.9;16.1
474;Haarlem (GA);Werkloosheids- en bijstandsuitk. ontv.;4.9;12.2
475;Haarlem (GA);Pensioenontvanger;33.8;18.4
476;Leiden (GA);Totaal sociaal-economische categorie;164.2;19.8
477;Leiden (GA);Totaal actief;106.3;22.4
478;Leiden (GA);Werknemer;94.9;22.1
479;Leiden (GA);Zelfstandige;10.3;25.8
480;Leiden (GA);Totaal niet-actief;57.9;15.1
481;Leiden (GA);Werkloosheids- en bijstandsuitk. ontv.;5.0;12.3
482;Leiden (GA);Pensioenontvanger;36.4;17.6
483;'s-Gravenhage (GA);Totaal sociaal-economische categorie;404.3;19.8
484;'s-Gravenhage (GA);Totaal actief;239.6;22.6
485;'s-Gravenhage (GA);Werknemer;210.6;22.6
486;'s-Gravenhage (GA);Zelfstandige;27.3;23.1
487;'s-Gravenhage (GA);Totaal niet-actief;164.7;15.7
488;'s-Gravenhage (GA);Werkloosheids- en bijstandsuitk. ontv.;26.2;12.0
489;'s-Gravenhage (GA);Pensioenontvanger;100.1;18.2
490;Rotterdam (GA);Totaal sociaal-economische categorie;650.6;17.8
491;Rotterdam (GA);Totaal actief;380.6;20.7
492;Rotterdam (GA);Werknemer;340.7;20.7
493;Rotterdam (GA);Zelfstandige;36.1;22.1
494;Rotterdam (GA);Totaal niet-actief;269.9;13.7
495;Rotterdam (GA);Werkloosheids- en bijstandsuitk. ontv.;53.7;11.8
496;Rotterdam (GA);Pensioenontvanger;155.7;15.4
497;Dordrecht (GA);Totaal sociaal-economische categorie;163.5;18.2
498;Dordrecht (GA);Totaal actief;102.7;20.5
499;Dordrecht (GA);Werknemer;91.9;20.3
500;Dordrecht (GA);Zelfstandige;9.4;24.7
501;Dordrecht (GA);Totaal niet-actief;60.8;14.3
502;Dordrecht (GA);Werkloosheids- en bijstandsuitk. ontv.;6.7;11.8
503;Dordrecht (GA);Pensioenontvanger;40.5;16.0
504;Breda (GA);Totaal sociaal-economische categorie;116.0;18.6
505;Breda (GA);Totaal actief;71.2;21.2
506;Breda (GA);Werknemer;62.9;21.1
507;Breda (GA);Zelfstandige;7.4;23.6
508;Breda (GA);Totaal niet-actief;44.8;14.4
509;Breda (GA);Werkloosheids- en bijstandsuitk. ontv.;5.6;11.9
510;Breda (GA);Pensioenontvanger;27.7;16.7
511;Tilburg (GA);Totaal sociaal-economische categorie;152.2;16.9
512;Tilburg (GA);Totaal actief;92.3;19.5
513;Tilburg (GA);Werknemer;83.1;19.4
514;Tilburg (GA);Zelfstandige;8.2;21.5
515;Tilburg (GA);Totaal niet-actief;60.0;13.0
516;Tilburg (GA);Werkloosheids- en bijstandsuitk. ontv.;7.3;11.8
517;Tilburg (GA);Pensioenontvanger;32.5;15.2
518;'s-Hertogenbosch (GA);Totaal sociaal-economische categorie;110.6;18.7
519;'s-Hertogenbosch (GA);Totaal actief;69.1;21.2
520;'s-Hertogenbosch (GA);Werknemer;60.6;21.2
521;'s-Hertogenbosch (GA);Zelfstandige;7.8;22.1
522;'s-Hertogenbosch (GA);Totaal niet-actief;41.5;14.6
523;'s-Hertogenbosch (GA);Werkloosheids- en bijstandsuitk. ontv.;5.2;12.0
524;'s-Hertogenbosch (GA);Pensioenontvanger;24.4;17.0
525;Eindhoven (GA);Totaal sociaal-economische categorie;221.4;18.2
526;Eindhoven (GA);Totaal actief;132.0;20.5
527;Eindhoven (GA);Werknemer;117.4;20.7
528;Eindhoven (GA);Zelfstandige;13.1;20.6
529;Eindhoven (GA);Totaal niet-actief;89.4;14.9
530;Eindhoven (GA);Werkloosheids- en bijstandsuitk. ontv.;10.3;11.9
531;Eindhoven (GA);Pensioenontvanger;55.2;17.4
532;Geleen/Sittard (GA);Totaal sociaal-economische categorie;95.6;17.4
533;Geleen/Sittard (GA);Totaal actief;54.0;20.0
534;Geleen/Sittard (GA);Werknemer;47.9;20.1
535;Geleen/Sittard (GA);Zelfstandige;5.5;20.6
536;Geleen/Sittard (GA);Totaal niet-actief;41.6;14.1
537;Geleen/Sittard (GA);Werkloosheids- en bijstandsuitk. ontv.;4.8;12.0
538;Geleen/Sittard (GA);Pensioenontvanger;25.6;15.8
539;Heerlen (GA);Totaal sociaal-economische categorie;144.2;16.0
540;Heerlen (GA);Totaal actief;76.3;18.3
541;Heerlen (GA);Werknemer;67.8;18.5
542;Heerlen (GA);Zelfstandige;7.2;19.1
543;Heerlen (GA);Totaal niet-actief;67.9;13.5
544;Heerlen (GA);Werkloosheids- en bijstandsuitk. ontv.;10.6;11.2
545;Heerlen (GA);Pensioenontvanger;40.3;15.0
546;Maastricht (GA);Totaal sociaal-economische categorie;81.8;16.8
547;Maastricht (GA);Totaal actief;42.7;19.9
548;Maastricht (GA);Werknemer;37.5;20.2
549;Maastricht (GA);Zelfstandige;4.6;19.5
550;Maastricht (GA);Totaal niet-actief;39.1;13.3
551;Maastricht (GA);Werkloosheids- en bijstandsuitk. ontv.;4.9;11.2
552;Maastricht (GA);Pensioenontvanger;21.9;15.5
553;Groningen (SG);Totaal sociaal-economische categorie;229.6;17.2
554;Groningen (SG);Totaal actief;134.5;19.9
555;Groningen (SG);Werknemer;116.1;19.8
556;Groningen (SG);Zelfstandige;16.7;21.7
557;Groningen (SG);Totaal niet-actief;95.1;13.3
558;Groningen (SG);Werkloosheids- en bijstandsuitk. ontv.;12.6;11.6
559;Groningen (SG);Pensioenontvanger;52.0;15.9
560;Leeuwarden (SG);Totaal sociaal-economische categorie;106.0;16.7
561;Leeuwarden (SG);Totaal actief;62.3;18.9
562;Leeuwarden (SG);Werknemer;53.7;18.6
563;Leeuwarden (SG);Zelfstandige;7.6;22.1
564;Leeuwarden (SG);Totaal niet-actief;43.7;13.6
565;Leeuwarden (SG);Werkloosheids- en bijstandsuitk. ontv.;6.2;12.3
566;Leeuwarden (SG);Pensioenontvanger;25.4;15.6
567;Zwolle (SG);Totaal sociaal-economische categorie;114.3;17.9
568;Zwolle (SG);Totaal actief;72.5;19.9
569;Zwolle (SG);Werknemer;63.9;19.5
570;Zwolle (SG);Zelfstandige;7.6;25.3
571;Zwolle (SG);Totaal niet-actief;41.8;14.3
572;Zwolle (SG);Werkloosheids- en bijstandsuitk. ontv.;4.4;12.3
573;Zwolle (SG);Pensioenontvanger;25.5;16.4
574;Enschede (SG);Totaal sociaal-economische categorie;205.2;16.5
575;Enschede (SG);Totaal actief;119.0;18.8
576;Enschede (SG);Werknemer;105.1;18.8
577;Enschede (SG);Zelfstandige;11.8;21.2
578;Enschede (SG);Totaal niet-actief;86.2;13.3
579;Enschede (SG);Werkloosheids- en bijstandsuitk. ontv.;11.4;11.5
580;Enschede (SG);Pensioenontvanger;49.5;15.1
581;Apeldoorn (SG);Totaal sociaal-economische categorie;144.4;17.9
582;Apeldoorn (SG);Totaal actief;87.9;19.9
583;Apeldoorn (SG);Werknemer;77.5;19.9
584;Apeldoorn (SG);Zelfstandige;8.9;22.2
585;Apeldoorn (SG);Totaal niet-actief;56.5;14.9
586;Apeldoorn (SG);Werkloosheids- en bijstandsuitk. ontv.;4.5;13.0
587;Apeldoorn (SG);Pensioenontvanger;37.9;16.6
588;Arnhem (SG);Totaal sociaal-economische categorie;235.2;17.8
589;Arnhem (SG);Totaal actief;144.2;20.0
590;Arnhem (SG);Werknemer;126.9;20.1
591;Arnhem (SG);Zelfstandige;15.7;20.9
592;Arnhem (SG);Totaal niet-actief;90.9;14.3
593;Arnhem (SG);Werkloosheids- en bijstandsuitk. ontv.;12.6;11.8
594;Arnhem (SG);Pensioenontvanger;55.4;16.4
595;Nijmegen (SG);Totaal sociaal-economische categorie;188.1;17.5
596;Nijmegen (SG);Totaal actief;113.6;20.1
597;Nijmegen (SG);Werknemer;100.0;20.1
598;Nijmegen (SG);Zelfstandige;12.6;21.5
599;Nijmegen (SG);Totaal niet-actief;74.4;13.5
600;Nijmegen (SG);Werkloosheids- en bijstandsuitk. ontv.;10.4;11.9
601;Nijmegen (SG);Pensioenontvanger;40.9;15.9
602;Amersfoort (SG);Totaal sociaal-economische categorie;178.3;19.5
603;Amersfoort (SG);Totaal actief;118.2;21.7
604;Amersfoort (SG);Werknemer;103.9;21.5
605;Amersfoort (SG);Zelfstandige;13.1;24.4
606;Amersfoort (SG);Totaal niet-actief;60.1;15.1
607;Amersfoort (SG);Werkloosheids- en bijstandsuitk. ontv.;5.4;12.8
608;Amersfoort (SG);Pensioenontvanger;38.2;17.3
609;Utrecht (SG);Totaal sociaal-economische categorie;387.9;19.3
610;Utrecht (SG);Totaal actief;247.2;22.2
611;Utrecht (SG);Werknemer;219.7;22.1
612;Utrecht (SG);Zelfstandige;25.6;23.8
613;Utrecht (SG);Totaal niet-actief;140.7;14.4
614;Utrecht (SG);Werkloosheids- en bijstandsuitk. ontv.;16.0;12.1
615;Utrecht (SG);Pensioenontvanger;76.2;17.4
616;Amsterdam (SG);Totaal sociaal-economische categorie;962.7;19.2
617;Amsterdam (SG);Totaal actief;610.5;22.2
618;Amsterdam (SG);Werknemer;526.0;22.3
619;Amsterdam (SG);Zelfstandige;79.9;21.8
620;Amsterdam (SG);Totaal niet-actief;352.2;14.0
621;Amsterdam (SG);Werkloosheids- en bijstandsuitk. ontv.;59.3;12.1
622;Amsterdam (SG);Pensioenontvanger;183.4;16.3
623;Haarlem (SG);Totaal sociaal-economische categorie;277.6;19.9
624;Haarlem (SG);Totaal actief;168.7;22.5
625;Haarlem (SG);Werknemer;147.1;22.4
626;Haarlem (SG);Zelfstandige;20.0;24.7
627;Haarlem (SG);Totaal niet-actief;108.9;15.8
628;Haarlem (SG);Werkloosheids- en bijstandsuitk. ontv.;8.9;12.4
629;Haarlem (SG);Pensioenontvanger;73.2;17.9
630;Leiden (SG);Totaal sociaal-economische categorie;219.7;19.8
631;Leiden (SG);Totaal actief;142.9;22.4
632;Leiden (SG);Werknemer;126.3;22.1
633;Leiden (SG);Zelfstandige;15.1;25.8
634;Leiden (SG);Totaal niet-actief;76.7;15.1
635;Leiden (SG);Werkloosheids- en bijstandsuitk. ontv.;5.7;12.5
636;Leiden (SG);Pensioenontvanger;49.5;17.5
637;'s-Gravenhage (SG);Totaal sociaal-economische categorie;651.6;19.4
638;'s-Gravenhage (SG);Totaal actief;403.5;21.9
639;'s-Gravenhage (SG);Werknemer;355.4;21.8
640;'s-Gravenhage (SG);Zelfstandige;45.0;23.5
641;'s-Gravenhage (SG);Totaal niet-actief;248.1;15.2
642;'s-Gravenhage (SG);Werkloosheids- en bijstandsuitk. ontv.;34.7;12.3
643;'s-Gravenhage (SG);Pensioenontvanger;151.5;17.6
644;Rotterdam (SG);Totaal sociaal-economische categorie;775.2;18.1
645;Rotterdam (SG);Totaal actief;462.8;20.9
646;Rotterdam (SG);Werknemer;413.3;20.9
647;Rotterdam (SG);Zelfstandige;44.6;22.5
648;Rotterdam (SG);Totaal niet-actief;312.4;13.9
649;Rotterdam (SG);Werkloosheids- en bijstandsuitk. ontv.;56.7;11.9
650;Rotterdam (SG);Pensioenontvanger;186.3;15.6
651;Dordrecht (SG);Totaal sociaal-economische categorie;191.0;18.3
652;Dordrecht (SG);Totaal actief;120.9;20.6
653;Dordrecht (SG);Werknemer;108.1;20.4
654;Dordrecht (SG);Zelfstandige;11.1;24.8
655;Dordrecht (SG);Totaal niet-actief;70.1;14.3
656;Dordrecht (SG);Werkloosheids- en bijstandsuitk. ontv.;7.3;11.9
657;Dordrecht (SG);Pensioenontvanger;47.3;16.0
658;Breda (SG);Totaal sociaal-economische categorie;211.9;18.4
659;Breda (SG);Totaal actief;133.5;20.8
660;Breda (SG);Werknemer;116.9;20.7
661;Breda (SG);Zelfstandige;15.0;23.0
662;Breda (SG);Totaal niet-actief;78.4;14.3
663;Breda (SG);Werkloosheids- en bijstandsuitk. ontv.;8.2;12.8
664;Breda (SG);Pensioenontvanger;50.2;16.2
665;Tilburg (SG);Totaal sociaal-economische categorie;197.2;17.3
666;Tilburg (SG);Totaal actief;121.8;19.7
667;Tilburg (SG);Werknemer;108.0;19.7
668;Tilburg (SG);Zelfstandige;12.3;22.0
669;Tilburg (SG);Totaal niet-actief;75.5;13.3
670;Tilburg (SG);Werkloosheids- en bijstandsuitk. ontv.;8.3;11.9
671;Tilburg (SG);Pensioenontvanger;43.2;15.4
672;'s-Hertogenbosch (SG);Totaal sociaal-economische categorie;129.6;18.7
673;'s-Hertogenbosch (SG);Totaal actief;81.5;21.2
674;'s-Hertogenbosch (SG);Werknemer;70.9;21.2
675;'s-Hertogenbosch (SG);Zelfstandige;9.9;22.3
676;'s-Hertogenbosch (SG);Totaal niet-actief;48.1;14.6
677;'s-Hertogenbosch (SG);Werkloosheids- en bijstandsuitk. ontv.;5.6;12.2
678;'s-Hertogenbosch (SG);Pensioenontvanger;29.1;16.9
679;Eindhoven (SG);Totaal sociaal-economische categorie;277.4;18.4
680;Eindhoven (SG);Totaal actief;168.2;20.7
681;Eindhoven (SG);Werknemer;148.8;20.8
682;Eindhoven (SG);Zelfstandige;17.3;21.0
683;Eindhoven (SG);Totaal niet-actief;109.2;15.0
684;Eindhoven (SG);Werkloosheids- en bijstandsuitk. ontv.;11.9;12.1
685;Eindhoven (SG);Pensioenontvanger;68.8;17.3
686;Geleen/Sittard (SG);Totaal sociaal-economische categorie;104.8;17.4
687;Geleen/Sittard (SG);Totaal actief;59.5;20.0
688;Geleen/Sittard (SG);Werknemer;52.5;20.2
689;Geleen/Sittard (SG);Zelfstandige;6.3;20.3
690;Geleen/Sittard (SG);Totaal niet-actief;45.3;14.1
691;Geleen/Sittard (SG);Werkloosheids- en bijstandsuitk. ontv.;5.1;12.1
692;Geleen/Sittard (SG);Pensioenontvanger;28.0;15.8
693;Heerlen (SG);Totaal sociaal-economische categorie;177.3;16.3
694;Heerlen (SG);Totaal actief;95.6;18.7
695;Heerlen (SG);Werknemer;84.3;18.8
696;Heerlen (SG);Zelfstandige;9.8;19.6
697;Heerlen (SG);Totaal niet-actief;81.7;13.6
698;Heerlen (SG);Werkloosheids- en bijstandsuitk. ontv.;11.5;11.4
699;Heerlen (SG);Pensioenontvanger;49.8;15.1
700;Maastricht (SG);Totaal sociaal-economische categorie;124.8;17.2
701;Maastricht (SG);Totaal actief;68.4;20.3
702;Maastricht (SG);Werknemer;59.0;20.5
703;Maastricht (SG);Zelfstandige;8.4;20.1
704;Maastricht (SG);Totaal niet-actief;56.4;13.6
705;Maastricht (SG);Werkloosheids- en bijstandsuitk. ontv.;6.1;11.5
706;Maastricht (SG);Pensioenontvanger;33.7;15.6
707;Aa en Hunze;Totaal sociaal-economische categorie;17.5;17.8
708;Aa en Hunze;Totaal actief;10.7;20.0
709;Aa en Hunze;Werknemer;8.8;20.4
710;Aa en Hunze;Zelfstandige;1.7;20.1
711;Aa en Hunze;Totaal niet-actief;6.8;14.2
712;Aa en Hunze;Werkloosheids- en bijstandsuitk. ontv.;0.4;12.6
713;Aa en Hunze;Pensioenontvanger;4.9;15.5
714;Aalburg;Totaal sociaal-economische categorie;7.5;18.5
715;Aalburg;Totaal actief;5.2;19.8
716;Aalburg;Werknemer;4.1;20.2
717;Aalburg;Zelfstandige;1.0;19.7
718;Aalburg;Totaal niet-actief;2.3;15.6
719;Aalburg;Werkloosheids- en bijstandsuitk. ontv.;;
720;Aalburg;Pensioenontvanger;1.7;17.4
721;Aalsmeer;Totaal sociaal-economische categorie;16.5;19.4
722;Aalsmeer;Totaal actief;11.0;21.8
723;Aalsmeer;Werknemer;9.6;21.6
724;Aalsmeer;Zelfstandige;1.3;24.2
725;Aalsmeer;Totaal niet-actief;5.5;14.6
726;Aalsmeer;Werkloosheids- en bijstandsuitk. ontv.;0.3;13.8
727;Aalsmeer;Pensioenontvanger;3.9;16.0
728;Aalten;Totaal sociaal-economische categorie;18.4;16.3
729;Aalten;Totaal actief;11.9;17.9
730;Aalten;Werknemer;10.1;17.7
731;Aalten;Zelfstandige;1.6;21.2
732;Aalten;Totaal niet-actief;6.5;13.1
733;Aalten;Werkloosheids- en bijstandsuitk. ontv.;0.4;12.2
734;Aalten;Pensioenontvanger;4.6;13.9
735;Abcoude;Totaal sociaal-economische categorie;5.6;26.5
736;Abcoude;Totaal actief;3.8;30.1
737;Abcoude;Werknemer;3.0;31.2
738;Abcoude;Zelfstandige;0.7;26.6
739;Abcoude;Totaal niet-actief;1.8;19.2
740;Abcoude;Werkloosheids- en bijstandsuitk. ontv.;;
741;Abcoude;Pensioenontvanger;1.4;21.6
742;Achtkarspelen;Totaal sociaal-economische categorie;18.1;15.9
743;Achtkarspelen;Totaal actief;11.1;18.0
744;Achtkarspelen;Werknemer;9.2;17.6
745;Achtkarspelen;Zelfstandige;1.6;21.9
746;Achtkarspelen;Totaal niet-actief;7.0;12.7
747;Achtkarspelen;Werkloosheids- en bijstandsuitk. ontv.;0.8;11.2
748;Achtkarspelen;Pensioenontvanger;4.3;13.7
749;Alblasserdam;Totaal sociaal-economische categorie;11.9;17.8
750;Alblasserdam;Totaal actief;7.4;20.2
751;Alblasserdam;Werknemer;6.6;19.8
752;Alblasserdam;Zelfstandige;0.7;26.9
753;Alblasserdam;Totaal niet-actief;4.5;13.8
754;Alblasserdam;Werkloosheids- en bijstandsuitk. ontv.;0.3;12.6
755;Alblasserdam;Pensioenontvanger;3.3;14.9
756;Albrandswaard;Totaal sociaal-economische categorie;14.1;20.9
757;Albrandswaard;Totaal actief;9.7;23.2
758;Albrandswaard;Werknemer;8.7;23.2
759;Albrandswaard;Zelfstandige;0.9;25.3
760;Albrandswaard;Totaal niet-actief;4.4;15.8
761;Albrandswaard;Werkloosheids- en bijstandsuitk. ontv.;0.3;13.2
762;Albrandswaard;Pensioenontvanger;3.1;17.8
763;Alkemade;Totaal sociaal-economische categorie;9.8;18.0
764;Alkemade;Totaal actief;7.0;20.1
765;Alkemade;Werknemer;5.8;19.7
766;Alkemade;Zelfstandige;1.0;23.1
767;Alkemade;Totaal niet-actief;2.9;13.1
768;Alkemade;Werkloosheids- en bijstandsuitk. ontv.;;
769;Alkemade;Pensioenontvanger;2.1;14.4
770;Alkmaar;Totaal sociaal-economische categorie;64.9;17.6
771;Alkmaar;Totaal actief;40.9;19.7
772;Alkmaar;Werknemer;36.5;19.7
773;Alkmaar;Zelfstandige;4.0;21.7
774;Alkmaar;Totaal niet-actief;24.0;13.9
775;Alkmaar;Werkloosheids- en bijstandsuitk. ontv.;2.7;12.4
776;Alkmaar;Pensioenontvanger;13.7;15.9
777;Almelo;Totaal sociaal-economische categorie;47.9;16.3
778;Almelo;Totaal actief;27.8;18.7
779;Almelo;Werknemer;24.3;18.6
780;Almelo;Zelfstandige;3.0;21.7
781;Almelo;Totaal niet-actief;20.2;13.1
782;Almelo;Werkloosheids- en bijstandsuitk. ontv.;3.3;11.1
783;Almelo;Pensioenontvanger;11.3;14.9
784;Almere;Totaal sociaal-economische categorie;109.8;18.3
785;Almere;Totaal actief;78.5;20.3
786;Almere;Werknemer;71.1;20.5
787;Almere;Zelfstandige;6.7;19.4
788;Almere;Totaal niet-actief;31.3;13.1
789;Almere;Werkloosheids- en bijstandsuitk. ontv.;5.7;12.7
790;Almere;Pensioenontvanger;14.4;15.2
791;Alphen aan den Rijn;Totaal sociaal-economische categorie;47.4;19.2
792;Alphen aan den Rijn;Totaal actief;32.9;21.2
793;Alphen aan den Rijn;Werknemer;29.5;21.2
794;Alphen aan den Rijn;Zelfstandige;3.0;22.7
795;Alphen aan den Rijn;Totaal niet-actief;14.6;14.7
796;Alphen aan den Rijn;Werkloosheids- en bijstandsuitk. ontv.;1.2;13.0
797;Alphen aan den Rijn;Pensioenontvanger;9.2;16.8
798;Alphen-Chaam;Totaal sociaal-economische categorie;6.4;18.8
799;Alphen-Chaam;Totaal actief;4.3;20.8
800;Alphen-Chaam;Werknemer;3.3;20.8
801;Alphen-Chaam;Zelfstandige;0.9;22.2
802;Alphen-Chaam;Totaal niet-actief;2.1;14.6
803;Alphen-Chaam;Werkloosheids- en bijstandsuitk. ontv.;;
804;Alphen-Chaam;Pensioenontvanger;1.5;15.9
805;Ambt Montfort;Totaal sociaal-economische categorie;7.4;16.7
806;Ambt Montfort;Totaal actief;4.5;18.7
807;Ambt Montfort;Werknemer;3.8;19.1
808;Ambt Montfort;Zelfstandige;0.6;18.6
809;Ambt Montfort;Totaal niet-actief;2.9;13.7
810;Ambt Montfort;Werkloosheids- en bijstandsuitk. ontv.;0.2;11.7
811;Ambt Montfort;Pensioenontvanger;2.0;14.8
812;Ameland;Totaal sociaal-economische categorie;2.3;16.4
813;Ameland;Totaal actief;1.6;17.5
814;Ameland;Werknemer;1.1;16.8
815;Ameland;Zelfstandige;0.5;19.2
816;Ameland;Totaal niet-actief;0.7;14.0
817;Ameland;Werkloosheids- en bijstandsuitk. ontv.;;
818;Ameland;Pensioenontvanger;0.5;14.5
819;Amersfoort;Totaal sociaal-economische categorie;90.7;19.4
820;Amersfoort;Totaal actief;60.3;21.8
821;Amersfoort;Werknemer;54.3;21.7
822;Amersfoort;Zelfstandige;5.5;24.2
823;Amersfoort;Totaal niet-actief;30.4;14.5
824;Amersfoort;Werkloosheids- en bijstandsuitk. ontv.;3.5;12.4
825;Amersfoort;Pensioenontvanger;17.9;16.7
826;Amstelveen;Totaal sociaal-economische categorie;53.2;22.6
827;Amstelveen;Totaal actief;31.8;26.5
828;Amstelveen;Werknemer;27.7;26.6
829;Amstelveen;Zelfstandige;3.7;26.8
830;Amstelveen;Totaal niet-actief;21.4;16.9
831;Amstelveen;Werkloosheids- en bijstandsuitk. ontv.;1.2;13.5
832;Amstelveen;Pensioenontvanger;15.2;19.1
833;Amsterdam;Totaal sociaal-economische categorie;486.8;19.0
834;Amsterdam;Totaal actief;294.2;22.5
835;Amsterdam;Werknemer;246.0;23.0
836;Amsterdam;Zelfstandige;46.2;20.8
837;Amsterdam;Totaal niet-actief;192.6;13.6
838;Amsterdam;Werkloosheids- en bijstandsuitk. ontv.;43.4;11.8
839;Amsterdam;Pensioenontvanger;86.8;15.9
840;Andijk;Totaal sociaal-economische categorie;4.3;17.6
841;Andijk;Totaal actief;3.0;20.0
842;Andijk;Werknemer;2.3;19.3
843;Andijk;Zelfstandige;0.6;23.7
844;Andijk;Totaal niet-actief;1.4;12.4
845;Andijk;Werkloosheids- en bijstandsuitk. ontv.;;
846;Andijk;Pensioenontvanger;0.9;13.4
847;Anna Paulowna;Totaal sociaal-economische categorie;9.1;16.9
848;Anna Paulowna;Totaal actief;6.1;18.3
849;Anna Paulowna;Werknemer;5.0;18.7
850;Anna Paulowna;Zelfstandige;1.0;17.5
851;Anna Paulowna;Totaal niet-actief;3.0;14.3
852;Anna Paulowna;Werkloosheids- en bijstandsuitk. ontv.;;
853;Anna Paulowna;Pensioenontvanger;2.1;15.7
854;Apeldoorn;Totaal sociaal-economische categorie;105.9;18.0
855;Apeldoorn;Totaal actief;64.5;20.1
856;Apeldoorn;Werknemer;57.7;20.1
857;Apeldoorn;Zelfstandige;5.7;23.0
858;Apeldoorn;Totaal niet-actief;41.4;14.9
859;Apeldoorn;Werkloosheids- en bijstandsuitk. ontv.;3.7;13.1
860;Apeldoorn;Pensioenontvanger;27.2;16.7
861;Appingedam;Totaal sociaal-economische categorie;8.3;16.4
