ID;Geslacht;Leeftijd;Herkomstgroepering;RegioS;Perioden;VoortdurendWerkzaamAfgelopen4Jaar_1;GedeeltelijkWerkzaamAfgelopen4Jaar_2;MeerDan3Jaar_3;MeerDan2JaarTotEnMet3Jaar_4;MeerDan1JaarTotEnMet2Jaar_5;Minimaal1MaandTotEnMet1Jaar_6;k_0Maanden_7;k_1Maand_8;k_2Maanden_9;k_3Tot6Maanden_10;k_6MaandenTot1Jaar_11;k_1Tot2Jaar_12;k_2Tot3Jaar_13;k_3Tot4Jaar_14;NietWerkzaamAfgelopen4Jaar_15
153;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Oost-Groningen (CR);2005;50100;29900;8100;7600;6300;7800;15100;700;700;2400;1800;4200;2900;2200;48100
154;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Oost-Groningen (CR);2006;49500;30800;8400;7700;6600;8200;16900;900;800;2000;1600;3700;2700;2300;47700
155;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Oost-Groningen (CR);2007;49200;31800;8800;7500;6800;8700;18500;1300;700;2000;1500;3100;2600;2200;46600
156;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Oost-Groningen (CR);2008;49800;31700;9000;7500;6800;8300;18400;1400;800;2000;1600;3100;2300;2100;45700
157;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Oost-Groningen (CR);2009;50100;31300;9400;7700;6600;7600;17400;1300;800;2100;2000;3600;2200;1900;45700
158;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Oost-Groningen (CR);2010;50500;31000;9500;7700;6400;7400;16800;1000;700;2100;1800;3900;2700;1900;45700
159;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Oost-Groningen (CR);2011;50600;30800;9500;7400;6400;7500;16900;900;800;2100;1900;3300;2800;2200;45200
160;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Delfzijl en omgeving (CR);2004;16900;10400;2800;2800;2100;2700;5200;300;300;900;700;1300;900;800;15600
161;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Delfzijl en omgeving (CR);2005;16900;10100;2600;2600;2000;2800;5200;300;200;800;600;1300;900;800;15600
162;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Delfzijl en omgeving (CR);2006;16400;10300;2700;2600;2100;2900;5500;300;300;900;600;1200;800;700;15400
163;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Delfzijl en omgeving (CR);2007;16300;10400;3000;2300;2200;2900;6100;400;200;700;500;1000;800;600;15100
164;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Delfzijl en omgeving (CR);2008;16400;10400;2900;2300;2300;2800;6100;500;200;700;500;1000;700;700;14600
165;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Delfzijl en omgeving (CR);2009;16300;10400;3100;2600;2200;2400;5800;400;300;800;700;1100;700;600;14500
166;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Delfzijl en omgeving (CR);2010;16400;10400;3200;2600;2200;2400;5700;300;200;800;600;1300;800;600;14500
167;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Delfzijl en omgeving (CR);2011;16400;10200;3200;2500;2200;2400;5600;300;300;700;600;1000;1000;700;14300
168;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Overig Groningen (CR);2004;125300;92200;27600;24100;19300;21300;47900;2400;2500;9400;6800;11100;7100;5000;90700
169;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Overig Groningen (CR);2005;126900;90600;25800;23300;19200;22300;48200;2500;2400;8700;6000;10400;7100;5500;90700
170;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Overig Groningen (CR);2006;125500;93500;26700;23400;20000;23300;53700;2800;2500;8000;4500;10400;6300;5200;90600
171;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Overig Groningen (CR);2007;124800;96800;27900;23600;21600;23600;58800;3300;2400;8200;4500;8300;6700;4600;89500
172;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Overig Groningen (CR);2008;126200;98400;29100;24500;21300;23600;58900;4300;2800;8400;4900;8700;5400;5100;88800
173;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Overig Groningen (CR);2009;127500;99300;31400;25200;20700;22000;57300;4000;2700;8700;6200;10200;5800;4300;89800
174;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Overig Groningen (CR);2010;129500;99500;32200;25100;20500;21800;56800;3200;2800;8700;5900;10800;6800;4600;90700
175;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Overig Groningen (CR);2011;131100;100400;32100;24800;21100;22400;57500;3200;3000;8800;6000;9800;6900;5200;91200
176;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Noord-Friesland (CR);2004;114700;71500;22100;18000;14400;17000;37600;2000;2000;7100;4600;8500;5700;4200;83500
177;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Noord-Friesland (CR);2005;116300;69700;20500;17400;14400;17400;37500;2100;1800;6300;3700;8100;5700;4500;83600
178;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Noord-Friesland (CR);2006;115600;71100;20800;17800;14700;17900;41200;2100;1700;5500;3200;8100;5000;4400;83200
179;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Noord-Friesland (CR);2007;115300;73200;21700;17900;15600;18000;45300;2500;1600;5300;2900;6400;5300;3900;82100
180;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Noord-Friesland (CR);2008;116800;74000;22500;17900;15700;17900;45300;2900;1900;5500;3100;6600;4400;4200;81000
181;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Noord-Friesland (CR);2009;117600;73900;24300;18200;15200;16200;42400;3100;2100;6600;4400;7300;4500;3600;81200
182;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Noord-Friesland (CR);2010;118800;73600;24500;18400;14600;16100;41900;2600;2000;5900;4000;8300;5200;3700;81400
183;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Noord-Friesland (CR);2011;119300;73700;24500;17600;15100;16400;41400;2500;2200;6000;4400;7400;5700;4100;81300
184;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Zuidwest-Friesland (CR);2004;37600;21300;6500;5500;4300;5000;10900;600;800;1900;1400;2800;1700;1300;25500
185;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Zuidwest-Friesland (CR);2005;38100;20900;6100;5200;4300;5300;10800;600;700;1800;1200;2500;1900;1400;25500
186;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Zuidwest-Friesland (CR);2006;37900;21400;6200;5400;4400;5500;11800;700;600;1600;1000;2600;1500;1500;25500
187;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Zuidwest-Friesland (CR);2007;37800;21900;6200;5500;4800;5400;13100;700;600;1600;800;2200;1900;1200;25400
188;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Zuidwest-Friesland (CR);2008;38200;22300;6600;5400;4700;5500;13100;900;700;1600;900;2000;1600;1500;25000
189;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Zuidwest-Friesland (CR);2009;38200;22400;7200;5600;4600;5000;12500;900;800;1900;1200;2400;1400;1300;25400
190;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Zuidwest-Friesland (CR);2010;38700;22000;7100;5500;4600;4800;12300;800;700;1800;1100;2400;1700;1200;25500
191;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Zuidwest-Friesland (CR);2011;39000;22100;7200;5400;4500;5000;12400;800;700;1700;1200;2200;1700;1300;25500
192;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Zuidoost-Friesland (CR);2004;71800;41100;12600;10300;8200;10000;21100;1100;1200;3900;2600;5300;3400;2600;54300
193;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Zuidoost-Friesland (CR);2005;73000;40400;11700;9900;8300;10400;21300;1100;1000;3500;2300;4900;3600;2800;54000
194;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Zuidoost-Friesland (CR);2006;72600;41500;12100;9900;8500;10900;23400;1200;1100;3100;1800;4900;3100;2800;53800
195;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Zuidoost-Friesland (CR);2007;72500;42600;12600;10100;9200;10700;25900;1300;900;3000;1800;3900;3400;2400;53600
196;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Zuidoost-Friesland (CR);2008;73700;42800;12800;10300;9100;10500;25600;1600;1100;3100;1900;4000;2800;2700;53000
197;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Zuidoost-Friesland (CR);2009;74300;42400;13700;10400;8600;9700;24200;1600;1100;3500;2400;4500;2800;2300;53700
198;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Zuidoost-Friesland (CR);2010;75100;41800;13800;10200;8300;9500;24000;1300;1000;3000;2200;4700;3300;2400;53700
199;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Zuidoost-Friesland (CR);2011;75700;42000;14000;9800;8400;9800;24100;1400;1200;3100;2400;4000;3200;2600;53400
200;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Noord-Drenthe (CR);2004;67000;34700;10300;8800;6900;8700;17400;800;900;3300;2300;4600;3000;2400;48300
201;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Noord-Drenthe (CR);2005;68000;34300;9600;8700;6900;9000;17600;700;800;3000;2000;4300;3200;2500;48400
202;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Noord-Drenthe (CR);2006;67700;35300;10000;8700;7300;9300;19100;900;900;2700;1700;4600;2800;2600;48800
203;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Noord-Drenthe (CR);2007;67700;36600;10400;8700;7900;9600;21300;1400;700;2500;1600;3700;3200;2300;48700
204;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Noord-Drenthe (CR);2008;68800;37000;10600;8800;7900;9700;21800;1200;800;2700;1800;3500;2700;2600;48400
205;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Noord-Drenthe (CR);2009;69200;36800;11300;9000;7600;8800;20800;1300;800;2800;2200;4200;2400;2200;48900
206;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Noord-Drenthe (CR);2010;70000;36700;11600;9100;7500;8500;20400;1100;900;2600;2100;4400;3100;2100;49200
207;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Noord-Drenthe (CR);2011;70600;36600;11500;8700;7600;8800;20500;1100;900;2600;2100;3700;3100;2400;49100
208;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Zuidoost-Drenthe (CR);2004;57700;35900;11000;9200;7300;8300;18000;1000;1000;2900;2400;4800;3200;2500;46700
209;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Zuidoost-Drenthe (CR);2005;57900;35700;10200;9500;7200;8800;18100;900;1000;2600;2100;5000;3400;2600;47000
210;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Zuidoost-Drenthe (CR);2006;57500;36200;10300;9100;7500;9200;20100;1100;900;2200;1700;4300;3100;2700;47300
211;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Zuidoost-Drenthe (CR);2007;57300;36900;10500;9200;7900;9300;22200;1300;800;2300;1600;3400;2900;2500;47300
212;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Zuidoost-Drenthe (CR);2008;57500;37400;11300;9200;8000;9000;22300;1500;900;2400;2000;3500;2400;2400;46900
213;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Zuidoost-Drenthe (CR);2009;58300;36500;11900;9200;7500;8000;20200;1500;900;2800;2400;4200;2500;2000;47400
214;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Zuidoost-Drenthe (CR);2010;58700;36400;12000;9000;7200;8100;19900;1200;900;2600;2100;4400;3100;2200;47100
215;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Zuidoost-Drenthe (CR);2011;59100;36000;11700;8600;7400;8300;19900;1100;1000;2400;2100;3700;3200;2500;46900
216;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Zuidwest-Drenthe (CR);2004;45900;24500;7400;6200;4900;6000;12900;700;700;2100;1400;2900;2000;1700;33200
217;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Zuidwest-Drenthe (CR);2005;46500;24100;7100;6100;4900;6000;12700;700;700;2000;1300;2900;2100;1700;33600
218;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Zuidwest-Drenthe (CR);2006;46700;24800;7300;6100;5000;6400;14100;700;600;1700;1200;2900;1900;1700;33300
219;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Zuidwest-Drenthe (CR);2007;46500;25900;7700;6100;5600;6500;15500;1000;600;1700;1100;2500;2000;1600;33000
220;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Zuidwest-Drenthe (CR);2008;47200;26100;7700;6400;5600;6400;15600;900;700;1700;1200;2500;1800;1600;32600
221;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Zuidwest-Drenthe (CR);2009;47300;26300;8500;6500;5400;6000;15000;1100;600;2100;1500;2800;1800;1500;32700
222;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Zuidwest-Drenthe (CR);2010;47600;26300;8700;6500;5100;5900;14900;800;700;2000;1400;2900;2100;1600;32700
223;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Zuidwest-Drenthe (CR);2011;48100;26000;8600;6200;5200;6000;14900;800;700;1900;1400;2500;2000;1700;32700
224;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Noord-Overijssel (CR);2004;127500;70600;22100;18400;13800;16300;38800;1900;2300;6600;3900;7700;5100;4200;74800
225;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Noord-Overijssel (CR);2005;130700;68800;20800;17500;13800;16700;37600;1800;2200;6200;3800;7700;5300;4200;75400
226;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Noord-Overijssel (CR);2006;130200;71700;21900;17800;14400;17600;42400;2200;2100;5500;3200;7400;4700;4100;75000
227;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Noord-Overijssel (CR);2007;130600;74700;22900;18400;15700;17800;46800;2600;1900;5500;3000;6300;4900;3800;74100
228;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Noord-Overijssel (CR);2008;132500;76200;23900;19100;15700;17600;48100;2800;2400;5200;3000;6400;4300;4000;73300
229;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Noord-Overijssel (CR);2009;134300;75900;26200;18800;15100;15900;45800;3100;2300;5800;4100;6900;4400;3600;73800
230;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Noord-Overijssel (CR);2010;136000;75700;27000;18700;14500;15600;45100;2600;2200;5700;3800;7700;4900;3700;74100
231;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Noord-Overijssel (CR);2011;138200;75500;26700;18100;14700;15900;45600;2600;2200;5700;3700;6700;5200;3800;74000
232;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Zuidwest-Overijssel (CR);2004;55400;29800;9700;7500;5800;6800;15800;800;800;2700;2000;3400;2400;1900;35800
233;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Zuidwest-Overijssel (CR);2005;56400;29400;9100;7300;5700;7200;15800;800;800;2400;1800;3500;2300;2000;36400
234;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Zuidwest-Overijssel (CR);2006;56200;30200;9300;7300;6200;7500;18000;800;700;2100;1500;3200;2200;1800;36100
235;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Zuidwest-Overijssel (CR);2007;56400;31300;9600;7500;6500;7800;19800;1000;600;2000;1400;2600;2200;1800;35300
236;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Zuidwest-Overijssel (CR);2008;57100;31900;10100;7700;6600;7400;20600;1100;800;2100;1400;2600;1700;1700;34700
237;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Zuidwest-Overijssel (CR);2009;57500;32100;11100;8000;6500;6500;19600;1200;800;2300;2000;3000;1800;1400;35100
238;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Zuidwest-Overijssel (CR);2010;58200;31800;11200;8100;6000;6400;18900;1000;900;2200;1800;3300;2100;1600;35000
239;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Zuidwest-Overijssel (CR);2011;58800;31600;11200;7600;6300;6600;18900;1000;900;2100;1800;2900;2300;1700;34800
240;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Twente (CR);2004;218800;126800;38400;32200;26200;29900;66900;3200;3300;10300;8500;15300;10700;8500;154200
241;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Twente (CR);2005;220200;125400;36200;32100;25800;31200;67500;2900;3100;9800;7400;15300;10600;8800;155300
242;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Twente (CR);2006;216300;130600;39900;31900;26400;32500;75400;6100;3200;8600;6200;13700;9400;8100;154800
243;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Twente (CR);2007;218700;131800;38400;32200;28200;33100;82300;4100;2700;8600;5800;11600;9200;7500;152500
244;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Twente (CR);2008;220900;134200;39900;33000;28800;32500;83100;5000;3200;9000;6400;12000;8100;7400;150800
245;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Twente (CR);2009;222200;134900;43900;33400;28100;29500;78800;5300;3500;9700;8600;13800;8400;6600;151700
246;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Twente (CR);2010;224700;134700;44300;33700;27000;29700;77400;4600;3200;9200;7600;15600;10000;7100;151500
247;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Twente (CR);2011;227700;134200;44000;31900;28100;30100;79300;4300;3500;8900;7200;12600;10700;7700;151400
248;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Veluwe (CR);2004;236200;126900;39400;32700;25300;29400;68800;3200;3400;10600;8000;14900;10000;8000;155200
249;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Veluwe (CR);2005;239200;124600;37100;31400;25400;30700;68500;2900;3200;9900;7000;14500;10400;8200;156900
250;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Veluwe (CR);2006;237100;129600;38900;31400;26500;32900;76400;3800;3200;9300;6200;13500;9000;8200;156000
251;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Veluwe (CR);2007;236400;134200;40200;32400;28500;33100;83800;4500;3000;8900;5600;11700;9300;7400;154400
252;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Veluwe (CR);2008;238200;136800;41600;33800;29000;32400;84900;4900;3500;9300;5800;12300;8500;7600;153000
253;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Veluwe (CR);2009;239800;137800;45500;34500;27900;29800;82900;4900;3500;9800;7500;13600;8600;7000;154700
254;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Veluwe (CR);2010;243400;137200;46600;33600;27300;29700;80900;4200;3400;9800;7400;14000;10000;7400;154200
255;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Veluwe (CR);2011;247100;136900;45900;33200;27500;30200;82200;4200;3700;9700;7400;12600;9400;7700;154000
256;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Achterhoek (CR);2004;153800;73600;22200;19100;14600;17700;38700;1700;1800;6300;4600;8900;6200;5600;99500
257;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Achterhoek (CR);2005;153900;72600;21200;18900;14700;17800;38600;1700;1500;5600;4300;9200;6400;5300;100800
258;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Achterhoek (CR);2006;152700;74400;21800;18400;15100;19000;42600;2000;1500;5000;3700;8500;6000;5100;100200
259;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Achterhoek (CR);2007;152200;77200;22300;18500;16600;19800;46800;2400;1600;5000;3200;7200;6100;4900;98800
260;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Achterhoek (CR);2008;153800;78000;22300;19400;17000;19400;47800;2700;1700;5000;3400;7200;5300;5000;97700
261;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Achterhoek (CR);2009;153900;78100;24500;19800;16200;17600;45400;2800;1900;5600;4400;8300;5100;4500;98300
262;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Achterhoek (CR);2010;154700;77800;25600;19200;15700;17300;44400;2300;1800;5500;4100;9000;6300;4400;98400
263;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Achterhoek (CR);2011;156200;77800;25400;18300;16100;18000;45400;2300;1900;5400;4100;7600;6300;4900;98100
264;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Arnhem/Nijmegen (CR);2004;253700;149200;47500;38800;29700;33200;78300;3900;4400;12800;10200;18300;12200;9200;166500
265;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Arnhem/Nijmegen (CR);2005;256800;147500;44500;37500;30100;35300;79400;3700;3700;11500;8900;17800;12500;9900;168100
266;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Arnhem/Nijmegen (CR);2006;255100;152700;46300;37900;30900;37600;90000;4400;3800;10300;7800;16000;10800;9600;168300
267;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Arnhem/Nijmegen (CR);2007;254700;158500;48200;38400;33400;38500;99000;5300;3500;10700;7500;13400;10600;8500;166300
268;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Arnhem/Nijmegen (CR);2008;257300;161700;50200;40000;33900;37700;99700;6100;4300;11400;8100;14500;9200;8500;164900
269;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Arnhem/Nijmegen (CR);2009;258600;164300;55200;41000;33100;35000;96500;6400;4600;12400;10100;16900;9800;7500;165400
270;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Arnhem/Nijmegen (CR);2010;261200;165200;56100;41400;32600;35100;94700;5300;4500;12000;9800;18700;11900;8300;165800
271;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Arnhem/Nijmegen (CR);2011;263700;165800;55800;40300;33700;36000;96300;5200;4400;12200;10300;15900;12400;9200;166000
272;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Zuidwest-Gelderland (CR);2004;90800;44600;13600;11500;8700;10800;23800;1200;1600;3400;2500;5700;3600;2900;48000
273;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Zuidwest-Gelderland (CR);2005;91800;44100;12900;11100;8700;11400;23600;1200;1500;3300;2300;5300;3900;3000;48500
274;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Zuidwest-Gelderland (CR);2006;90800;45800;13300;11200;9100;12200;25900;1500;1600;3300;2200;5000;3300;3000;48300
275;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Zuidwest-Gelderland (CR);2007;90500;47500;13700;11300;10100;12300;28900;1400;1200;3300;2100;4600;3400;2600;48000
276;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Zuidwest-Gelderland (CR);2008;90800;48600;14200;11800;10200;12400;29600;1600;1400;3400;2100;4500;3200;2800;47400
