ID;RegioS;Inkomensbron;AantalHuishoudens_1;GemiddBesteedbInkomenPerHuishouden_2
1946;Sliedrecht;Loon;5.4;33.1
1947;Sliedrecht;Winst;0.7;35.6
1948;Sliedrecht;Werkloosheid,bijstand,arbeidsongeschikt;0.6;16.8
1949;Sliedrecht;Pensioen;2.8;22.4
1950;Cromstrijen;Totaal particulier huishouden;5.2;32.7
1951;Cromstrijen;Loon;3.1;37.3
1952;Cromstrijen;Winst;0.5;37.2
1953;Cromstrijen;Werkloosheid,bijstand,arbeidsongeschikt;0.2;20.5
1954;Cromstrijen;Pensioen;1.3;22.1
1955;Spijkenisse;Totaal particulier huishouden;31.0;29.4
1956;Spijkenisse;Loon;19.6;33.1
1957;Spijkenisse;Winst;1.6;33.7
1958;Spijkenisse;Werkloosheid,bijstand,arbeidsongeschikt;2.6;16.8
1959;Spijkenisse;Pensioen;6.9;22.9
1960;Albrandswaard;Totaal particulier huishouden;7.6;35.2
1961;Albrandswaard;Loon;4.8;38.3
1962;Albrandswaard;Winst;0.7;39.9
1963;Albrandswaard;Werkloosheid,bijstand,arbeidsongeschikt;0.3;19.2
1964;Albrandswaard;Pensioen;1.7;26.4
1965;Westvoorne;Totaal particulier huishouden;5.8;35.1
1966;Westvoorne;Loon;2.9;40.7
1967;Westvoorne;Winst;0.8;34.9
1968;Westvoorne;Werkloosheid,bijstand,arbeidsongeschikt;0.3;17.7
1969;Westvoorne;Pensioen;1.7;27.1
1970;Strijen;Totaal particulier huishouden;3.7;32.5
1971;Strijen;Loon;2.2;35.0
1972;Strijen;Winst;0.4;35.9
1973;Strijen;Werkloosheid,bijstand,arbeidsongeschikt;0.1;22.2
1974;Strijen;Pensioen;0.9;20.6
1975;Valkenburg (ZH.);Totaal particulier huishouden;1.4;31.6
1976;Valkenburg (ZH.);Loon;0.9;34.9
1977;Valkenburg (ZH.);Winst;0.2;33.0
1978;Valkenburg (ZH.);Werkloosheid,bijstand,arbeidsongeschikt;;
1979;Valkenburg (ZH.);Pensioen;0.3;23.0
1980;Vianen;Totaal particulier huishouden;7.7;31.8
1981;Vianen;Loon;4.8;35.5
1982;Vianen;Winst;0.9;32.8
1983;Vianen;Werkloosheid,bijstand,arbeidsongeschikt;0.4;19.0
1984;Vianen;Pensioen;1.6;23.2
1985;Vlaardingen;Totaal particulier huishouden;33.5;26.9
1986;Vlaardingen;Loon;18.1;31.0
1987;Vlaardingen;Winst;2.1;31.1
1988;Vlaardingen;Werkloosheid,bijstand,arbeidsongeschikt;3.3;16.1
1989;Vlaardingen;Pensioen;9.8;22.1
1990;Vlist;Totaal particulier huishouden;3.6;33.9
1991;Vlist;Loon;1.9;38.2
1992;Vlist;Winst;0.6;43.7
1993;Vlist;Werkloosheid,bijstand,arbeidsongeschikt;0.1;21.2
1994;Vlist;Pensioen;1.0;22.1
1995;Voorhout;Totaal particulier huishouden;5.3;36.5
1996;Voorhout;Loon;3.4;39.7
1997;Voorhout;Winst;0.7;38.4
1998;Voorhout;Werkloosheid,bijstand,arbeidsongeschikt;0.1;20.3
1999;Voorhout;Pensioen;1.0;27.2
2000;Voorschoten;Totaal particulier huishouden;9.3;35.9
2001;Voorschoten;Loon;5.0;39.8
2002;Voorschoten;Winst;0.9;40.8
2003;Voorschoten;Werkloosheid,bijstand,arbeidsongeschikt;0.4;18.7
2004;Voorschoten;Pensioen;2.8;30.0
2005;Waddinxveen;Totaal particulier huishouden;10.2;33.0
2006;Waddinxveen;Loon;6.1;36.0
2007;Waddinxveen;Winst;1.1;37.7
2008;Waddinxveen;Werkloosheid,bijstand,arbeidsongeschikt;0.4;20.0
2009;Waddinxveen;Pensioen;2.5;24.9
2010;Warmond;Totaal particulier huishouden;1.9;36.6
2011;Warmond;Loon;1.0;40.1
2012;Warmond;Winst;0.3;48.1
2013;Warmond;Werkloosheid,bijstand,arbeidsongeschikt;0.1;17.5
2014;Warmond;Pensioen;0.5;24.5
2015;Wassenaar;Totaal particulier huishouden;10.6;42.0
2016;Wassenaar;Loon;4.9;50.1
2017;Wassenaar;Winst;1.2;41.9
2018;Wassenaar;Werkloosheid,bijstand,arbeidsongeschikt;0.5;17.7
2019;Wassenaar;Pensioen;3.8;33.2
2020;Woerden;Totaal particulier huishouden;18.5;34.3
2021;Woerden;Loon;11.6;37.0
2022;Woerden;Winst;2.0;40.4
2023;Woerden;Werkloosheid,bijstand,arbeidsongeschikt;0.8;20.0
2024;Woerden;Pensioen;3.9;25.7
2025;Zoetermeer;Totaal particulier huishouden;46.7;31.5
2026;Zoetermeer;Loon;29.9;35.5
2027;Zoetermeer;Winst;2.8;34.4
2028;Zoetermeer;Werkloosheid,bijstand,arbeidsongeschikt;3.6;18.2
2029;Zoetermeer;Pensioen;10.0;24.2
2030;Zoeterwoude;Totaal particulier huishouden;3.0;35.4
2031;Zoeterwoude;Loon;1.8;38.4
2032;Zoeterwoude;Winst;0.4;41.8
2033;Zoeterwoude;Werkloosheid,bijstand,arbeidsongeschikt;0.1;19.1
2034;Zoeterwoude;Pensioen;0.7;25.0
2035;Zwijndrecht;Totaal particulier huishouden;19.0;29.9
2036;Zwijndrecht;Loon;10.6;34.1
2037;Zwijndrecht;Winst;1.3;35.0
2038;Zwijndrecht;Werkloosheid,bijstand,arbeidsongeschikt;1.3;17.6
2039;Zwijndrecht;Pensioen;5.6;23.6
2040;Nederlek;Totaal particulier huishouden;5.8;31.4
2041;Nederlek;Loon;3.3;36.1
2042;Nederlek;Winst;0.7;33.4
2043;Nederlek;Werkloosheid,bijstand,arbeidsongeschikt;0.2;17.3
2044;Nederlek;Pensioen;1.6;22.2
2045;Ouderkerk;Totaal particulier huishouden;3.0;32.8
2046;Ouderkerk;Loon;1.7;37.5
2047;Ouderkerk;Winst;0.4;37.2
2048;Ouderkerk;Werkloosheid,bijstand,arbeidsongeschikt;0.1;19.7
2049;Ouderkerk;Pensioen;0.8;21.8
2050;Jacobswoude;Totaal particulier huishouden;4.1;34.1
2051;Jacobswoude;Loon;2.3;38.4
2052;Jacobswoude;Winst;0.6;37.4
2053;Jacobswoude;Werkloosheid,bijstand,arbeidsongeschikt;0.2;19.4
2054;Jacobswoude;Pensioen;0.9;22.9
2055;Gaasterlân-Sleat;Totaal particulier huishouden;4.0;27.4
2056;Gaasterlân-Sleat;Loon;1.7;31.3
2057;Gaasterlân-Sleat;Winst;0.7;29.5
2058;Gaasterlân-Sleat;Werkloosheid,bijstand,arbeidsongeschikt;0.2;19.4
2059;Gaasterlân-Sleat;Pensioen;1.4;22.6
2060;Borsele;Totaal particulier huishouden;8.7;29.8
2061;Borsele;Loon;4.8;33.1
2062;Borsele;Winst;1.1;33.8
2063;Borsele;Werkloosheid,bijstand,arbeidsongeschikt;0.4;19.5
2064;Borsele;Pensioen;2.3;22.4
2065;Goes;Totaal particulier huishouden;15.5;28.9
2066;Goes;Loon;8.4;32.2
2067;Goes;Winst;1.2;35.2
2068;Goes;Werkloosheid,bijstand,arbeidsongeschikt;1.0;17.3
2069;Goes;Pensioen;4.4;22.9
2070;West Maas en Waal;Totaal particulier huishouden;6.9;30.7
2071;West Maas en Waal;Loon;3.8;36.0
2072;West Maas en Waal;Winst;0.9;32.1
2073;West Maas en Waal;Werkloosheid,bijstand,arbeidsongeschikt;0.4;19.6
2074;West Maas en Waal;Pensioen;1.7;20.7
2075;Hulst;Totaal particulier huishouden;11.7;29.8
2076;Hulst;Loon;6.4;35.3
2077;Hulst;Winst;1.3;34.3
2078;Hulst;Werkloosheid,bijstand,arbeidsongeschikt;0.7;17.0
2079;Hulst;Pensioen;3.3;20.5
2080;Kapelle;Totaal particulier huishouden;4.3;32.1
2081;Kapelle;Loon;2.5;34.8
2082;Kapelle;Winst;0.5;42.7
2083;Kapelle;Werkloosheid,bijstand,arbeidsongeschikt;0.2;17.8
2084;Kapelle;Pensioen;1.1;22.8
2085;Wymbritseradiel;Totaal particulier huishouden;6.2;29.5
2086;Wymbritseradiel;Loon;3.3;32.0
2087;Wymbritseradiel;Winst;1.1;29.8
2088;Wymbritseradiel;Werkloosheid,bijstand,arbeidsongeschikt;0.3;18.8
2089;Wymbritseradiel;Pensioen;1.4;22.3
2090;Middelburg (Z.);Totaal particulier huishouden;20.0;27.8
2091;Middelburg (Z.);Loon;10.8;31.0
2092;Middelburg (Z.);Winst;1.6;35.2
2093;Middelburg (Z.);Werkloosheid,bijstand,arbeidsongeschikt;1.7;16.4
2094;Middelburg (Z.);Pensioen;5.5;23.6
2095;Giessenlanden;Totaal particulier huishouden;5.3;33.4
2096;Giessenlanden;Loon;2.9;38.2
2097;Giessenlanden;Winst;0.9;36.2
2098;Giessenlanden;Werkloosheid,bijstand,arbeidsongeschikt;0.2;19.4
2099;Giessenlanden;Pensioen;1.3;22.5
2100;Graafstroom;Totaal particulier huishouden;3.2;35.2
2101;Graafstroom;Loon;1.8;39.0
2102;Graafstroom;Winst;0.6;37.6
2103;Graafstroom;Werkloosheid,bijstand,arbeidsongeschikt;0.1;20.0
2104;Graafstroom;Pensioen;0.7;24.8
2105;Liesveld;Totaal particulier huishouden;3.4;33.5
2106;Liesveld;Loon;2.0;35.9
2107;Liesveld;Winst;0.5;41.7
2108;Liesveld;Werkloosheid,bijstand,arbeidsongeschikt;0.1;17.8
2109;Liesveld;Pensioen;0.8;22.0
2110;Reimerswaal;Totaal particulier huishouden;8.0;29.1
2111;Reimerswaal;Loon;4.4;32.6
2112;Reimerswaal;Winst;0.9;35.0
2113;Reimerswaal;Werkloosheid,bijstand,arbeidsongeschikt;0.4;18.0
2114;Reimerswaal;Pensioen;2.1;20.8
2115;Zederik;Totaal particulier huishouden;4.8;33.0
2116;Zederik;Loon;2.7;37.6
2117;Zederik;Winst;0.8;39.1
2118;Zederik;Werkloosheid,bijstand,arbeidsongeschikt;0.2;17.0
2119;Zederik;Pensioen;1.1;20.9
2120;Wûnseradiel;Totaal particulier huishouden;4.6;27.0
2121;Wûnseradiel;Loon;2.3;30.7
2122;Wûnseradiel;Winst;1.0;26.6
2123;Wûnseradiel;Werkloosheid,bijstand,arbeidsongeschikt;0.3;17.6
2124;Wûnseradiel;Pensioen;1.0;20.8
2125;Terneuzen;Totaal particulier huishouden;23.7;28.2
2126;Terneuzen;Loon;12.6;32.7
2127;Terneuzen;Winst;2.0;33.4
2128;Terneuzen;Werkloosheid,bijstand,arbeidsongeschikt;2.0;17.1
2129;Terneuzen;Pensioen;6.9;21.9
2130;Tholen;Totaal particulier huishouden;9.2;28.5
2131;Tholen;Loon;5.1;31.9
2132;Tholen;Winst;1.2;34.1
2133;Tholen;Werkloosheid,bijstand,arbeidsongeschikt;0.5;18.3
2134;Tholen;Pensioen;2.3;20.3
2135;Veere;Totaal particulier huishouden;8.6;29.5
2136;Veere;Loon;4.1;33.1
2137;Veere;Winst;1.4;32.9
2138;Veere;Werkloosheid,bijstand,arbeidsongeschikt;0.3;18.5
2139;Veere;Pensioen;2.6;23.5
2140;Vlissingen;Totaal particulier huishouden;20.1;26.4
2141;Vlissingen;Loon;10.6;29.2
2142;Vlissingen;Winst;1.4;35.2
2143;Vlissingen;Werkloosheid,bijstand,arbeidsongeschikt;2.0;15.5
2144;Vlissingen;Pensioen;5.9;23.3
2145;Lingewaal;Totaal particulier huishouden;4.0;32.9
2146;Lingewaal;Loon;2.3;35.5
2147;Lingewaal;Winst;0.5;38.4
2148;Lingewaal;Werkloosheid,bijstand,arbeidsongeschikt;0.2;19.5
2149;Lingewaal;Pensioen;0.9;22.2
2150;De Ronde Venen;Totaal particulier huishouden;13.3;34.8
2151;De Ronde Venen;Loon;7.9;39.0
2152;De Ronde Venen;Winst;1.7;37.1
2153;De Ronde Venen;Werkloosheid,bijstand,arbeidsongeschikt;0.7;19.5
2154;De Ronde Venen;Pensioen;2.8;24.9
2155;Tytsjerksteradiel;Totaal particulier huishouden;12.6;28.8
2156;Tytsjerksteradiel;Loon;6.6;32.2
2157;Tytsjerksteradiel;Winst;1.4;34.9
2158;Tytsjerksteradiel;Werkloosheid,bijstand,arbeidsongeschikt;0.9;18.9
2159;Tytsjerksteradiel;Pensioen;3.5;22.5
2160;Aalburg;Totaal particulier huishouden;4.1;32.4
2161;Aalburg;Loon;2.2;36.2
2162;Aalburg;Winst;0.7;37.6
2163;Aalburg;Werkloosheid,bijstand,arbeidsongeschikt;0.2;19.2
2164;Aalburg;Pensioen;1.0;21.4
2165;Asten;Totaal particulier huishouden;6.1;31.3
2166;Asten;Loon;3.4;35.7
2167;Asten;Winst;0.8;34.3
2168;Asten;Werkloosheid,bijstand,arbeidsongeschikt;0.5;19.3
2169;Asten;Pensioen;1.4;22.2
2170;Baarle-Nassau;Totaal particulier huishouden;2.7;29.4
2171;Baarle-Nassau;Loon;1.3;35.2
2172;Baarle-Nassau;Winst;0.4;28.9
2173;Baarle-Nassau;Werkloosheid,bijstand,arbeidsongeschikt;0.1;18.0
2174;Baarle-Nassau;Pensioen;0.7;22.3
2175;Bergen op Zoom;Totaal particulier huishouden;27.7;28.4
2176;Bergen op Zoom;Loon;15.5;32.6
2177;Bergen op Zoom;Winst;2.1;31.9
2178;Bergen op Zoom;Werkloosheid,bijstand,arbeidsongeschikt;2.5;17.3
2179;Bergen op Zoom;Pensioen;7.2;22.5
2180;Best;Totaal particulier huishouden;11.1;32.1
2181;Best;Loon;7.0;35.8
2182;Best;Winst;0.9;34.9
2183;Best;Werkloosheid,bijstand,arbeidsongeschikt;0.7;18.7
2184;Best;Pensioen;2.4;24.0
2185;Boekel;Totaal particulier huishouden;3.2;30.2
2186;Boekel;Loon;1.8;35.6
2187;Boekel;Winst;0.6;26.2
2188;Boekel;Werkloosheid,bijstand,arbeidsongeschikt;0.2;21.1
2189;Boekel;Pensioen;0.7;20.3
2190;Boxmeer;Totaal particulier huishouden;11.1;30.8
2191;Boxmeer;Loon;6.4;34.9
2192;Boxmeer;Winst;1.3;33.6
2193;Boxmeer;Werkloosheid,bijstand,arbeidsongeschikt;0.7;18.8
2194;Boxmeer;Pensioen;2.5;22.8
2195;Boxtel;Totaal particulier huishouden;11.6;30.3
2196;Boxtel;Loon;6.6;34.7
2197;Boxtel;Winst;1.1;31.8
2198;Boxtel;Werkloosheid,bijstand,arbeidsongeschikt;0.9;19.2
2199;Boxtel;Pensioen;2.8;23.3
2200;Breda;Totaal particulier huishouden;70.6;29.2
2201;Breda;Loon;39.8;33.1
2202;Breda;Winst;5.7;33.5
2203;Breda;Werkloosheid,bijstand,arbeidsongeschikt;6.5;16.6
2204;Breda;Pensioen;17.8;23.5
2205;Deurne;Totaal particulier huishouden;11.9;30.9
2206;Deurne;Loon;6.6;35.2
2207;Deurne;Winst;1.5;35.6
2208;Deurne;Werkloosheid,bijstand,arbeidsongeschikt;0.8;19.7
2209;Deurne;Pensioen;3.0;22.5
2210;Pekela;Totaal particulier huishouden;5.6;24.5
2211;Pekela;Loon;2.9;29.3
2212;Pekela;Winst;0.3;25.5
2213;Pekela;Werkloosheid,bijstand,arbeidsongeschikt;0.8;17.5
2214;Pekela;Pensioen;1.5;18.6
2215;Dongen;Totaal particulier huishouden;10.0;29.7
2216;Dongen;Loon;6.0;33.6
2217;Dongen;Winst;0.9;31.7
2218;Dongen;Werkloosheid,bijstand,arbeidsongeschikt;0.6;17.9
2219;Dongen;Pensioen;2.4;21.8
2220;Eersel;Totaal particulier huishouden;6.7;33.4
2221;Eersel;Loon;3.7;36.4
2222;Eersel;Winst;0.9;38.9
2223;Eersel;Werkloosheid,bijstand,arbeidsongeschikt;0.4;20.2
2224;Eersel;Pensioen;1.7;27.1
2225;Eindhoven;Totaal particulier huishouden;92.5;27.0
2226;Eindhoven;Loon;50.8;30.9
2227;Eindhoven;Winst;6.7;28.3
2228;Eindhoven;Werkloosheid,bijstand,arbeidsongeschikt;10.7;16.1
2229;Eindhoven;Pensioen;23.1;23.3
2230;Etten-Leur;Totaal particulier huishouden;15.8;30.5
2231;Etten-Leur;Loon;9.7;34.4
2232;Etten-Leur;Winst;1.3;31.5
2233;Etten-Leur;Werkloosheid,bijstand,arbeidsongeschikt;1.3;18.7
2234;Etten-Leur;Pensioen;3.4;23.0
2235;Geertruidenberg;Totaal particulier huishouden;8.4;30.4
2236;Geertruidenberg;Loon;5.1;34.4
2237;Geertruidenberg;Winst;0.7;34.3
2238;Geertruidenberg;Werkloosheid,bijstand,arbeidsongeschikt;0.5;18.5
2239;Geertruidenberg;Pensioen;2.0;22.2
2240;Gilze en Rijen;Totaal particulier huishouden;9.8;29.9
2241;Gilze en Rijen;Loon;5.7;34.0
2242;Gilze en Rijen;Winst;1.0;31.2
2243;Gilze en Rijen;Werkloosheid,bijstand,arbeidsongeschikt;0.7;18.2
2244;Gilze en Rijen;Pensioen;2.4;22.0
2245;Goirle;Totaal particulier huishouden;8.7;33.0
2246;Goirle;Loon;5.2;37.0
2247;Goirle;Winst;0.8;37.1
2248;Goirle;Werkloosheid,bijstand,arbeidsongeschikt;0.5;18.6
2249;Goirle;Pensioen;2.1;24.5
2250;Grave;Totaal particulier huishouden;4.8;30.1
2251;Grave;Loon;2.8;31.9
2252;Grave;Winst;0.6;40.1
2253;Grave;Werkloosheid,bijstand,arbeidsongeschikt;0.4;17.9
2254;Grave;Pensioen;0.9;23.0
2255;Haaren;Totaal particulier huishouden;4.9;33.8
2256;Haaren;Loon;2.7;39.0
2257;Haaren;Winst;0.7;34.7
2258;Haaren;Werkloosheid,bijstand,arbeidsongeschikt;0.2;21.5
2259;Haaren;Pensioen;1.2;23.6
2260;Helmond;Totaal particulier huishouden;35.6;27.2
2261;Helmond;Loon;20.5;31.1
2262;Helmond;Winst;2.7;30.4
2263;Helmond;Werkloosheid,bijstand,arbeidsongeschikt;4.3;16.9
2264;Helmond;Pensioen;7.7;21.3
2265;'s-Hertogenbosch;Totaal particulier huishouden;57.6;29.1
2266;'s-Hertogenbosch;Loon;32.9;33.5
2267;'s-Hertogenbosch;Winst;5.2;30.3
2268;'s-Hertogenbosch;Werkloosheid,bijstand,arbeidsongeschikt;5.8;16.9
2269;'s-Hertogenbosch;Pensioen;13.0;23.3
2270;Heusden;Totaal particulier huishouden;16.3;31.7
2271;Heusden;Loon;9.5;36.0
2272;Heusden;Winst;1.7;36.2
2273;Heusden;Werkloosheid,bijstand,arbeidsongeschikt;1.2;19.4
2274;Heusden;Pensioen;3.8;22.5
2275;Hilvarenbeek;Totaal particulier huishouden;5.6;32.7
2276;Hilvarenbeek;Loon;3.1;37.1
2277;Hilvarenbeek;Winst;0.9;34.3
2278;Hilvarenbeek;Werkloosheid,bijstand,arbeidsongeschikt;0.2;21.8
2279;Hilvarenbeek;Pensioen;1.3;23.4
2280;Lith;Totaal particulier huishouden;2.3;31.9
2281;Lith;Loon;1.2;37.7
2282;Lith;Winst;0.4;29.1
2283;Lith;Werkloosheid,bijstand,arbeidsongeschikt;0.1;26.2
2284;Lith;Pensioen;0.5;21.5
2285;Loon op Zand;Totaal particulier huishouden;8.9;31.4
2286;Loon op Zand;Loon;5.2;35.5
2287;Loon op Zand;Winst;0.9;33.2
2288;Loon op Zand;Werkloosheid,bijstand,arbeidsongeschikt;0.5;20.1
2289;Loon op Zand;Pensioen;2.1;22.5
2290;Mill en Sint Hubert;Totaal particulier huishouden;4.2;29.0
2291;Mill en Sint Hubert;Loon;2.3;33.3
2292;Mill en Sint Hubert;Winst;0.6;32.7
2293;Mill en Sint Hubert;Werkloosheid,bijstand,arbeidsongeschikt;0.3;19.7
2294;Mill en Sint Hubert;Pensioen;1.0;20.0
2295;Nuenen, Gerwen en Nederwetten;Totaal particulier huishouden;9.1;35.6
2296;Nuenen, Gerwen en Nederwetten;Loon;5.2;40.0
2297;Nuenen, Gerwen en Nederwetten;Winst;1.0;34.9
2298;Nuenen, Gerwen en Nederwetten;Werkloosheid,bijstand,arbeidsongeschikt;0.4;20.2
2299;Nuenen, Gerwen en Nederwetten;Pensioen;2.3;28.8
2300;Oirschot;Totaal particulier huishouden;6.6;32.3
2301;Oirschot;Loon;3.6;37.0
2302;Oirschot;Winst;0.9;32.5
2303;Oirschot;Werkloosheid,bijstand,arbeidsongeschikt;0.3;19.2
2304;Oirschot;Pensioen;1.6;23.1
2305;Oisterwijk;Totaal particulier huishouden;10.1;32.6
2306;Oisterwijk;Loon;5.4;37.4
2307;Oisterwijk;Winst;1.1;34.5
2308;Oisterwijk;Werkloosheid,bijstand,arbeidsongeschikt;0.7;19.0
2309;Oisterwijk;Pensioen;2.8;24.7
2310;Oosterhout;Totaal particulier huishouden;21.9;30.3
2311;Oosterhout;Loon;12.7;34.7
2312;Oosterhout;Winst;1.7;32.7
2313;Oosterhout;Werkloosheid,bijstand,arbeidsongeschikt;1.8;18.4
2314;Oosterhout;Pensioen;5.5;23.0
2315;Oss;Totaal particulier huishouden;30.5;29.8
2316;Oss;Loon;17.1;33.9
2317;Oss;Winst;2.7;31.1
2318;Oss;Werkloosheid,bijstand,arbeidsongeschikt;2.9;19.3
2319;Oss;Pensioen;7.3;23.1
2320;Rucphen;Totaal particulier huishouden;8.9;30.7
2321;Rucphen;Loon;4.5;35.7
2322;Rucphen;Winst;1.2;36.0
2323;Rucphen;Werkloosheid,bijstand,arbeidsongeschikt;1.0;20.4
2324;Rucphen;Pensioen;2.1;22.4
2325;Schijndel;Totaal particulier huishouden;8.9;30.3
2326;Schijndel;Loon;5.1;34.0
2327;Schijndel;Winst;1.1;34.1
2328;Schijndel;Werkloosheid,bijstand,arbeidsongeschikt;0.7;20.5
2329;Schijndel;Pensioen;2.0;22.4
2330;Sint-Michielsgestel;Totaal particulier huishouden;10.5;32.8
2331;Sint-Michielsgestel;Loon;5.6;37.3
2332;Sint-Michielsgestel;Winst;1.5;33.5
2333;Sint-Michielsgestel;Werkloosheid,bijstand,arbeidsongeschikt;0.6;21.4
2334;Sint-Michielsgestel;Pensioen;2.6;25.3
2335;Sint-Oedenrode;Totaal particulier huishouden;6.4;31.6
2336;Sint-Oedenrode;Loon;3.6;35.5
2337;Sint-Oedenrode;Winst;0.9;33.0
2338;Sint-Oedenrode;Werkloosheid,bijstand,arbeidsongeschikt;0.3;20.0
2339;Sint-Oedenrode;Pensioen;1.5;23.7
2340;Someren;Totaal particulier huishouden;6.7;29.6
2341;Someren;Loon;3.6;35.1
2342;Someren;Winst;0.9;27.2
2343;Someren;Werkloosheid,bijstand,arbeidsongeschikt;0.5;19.9
2344;Someren;Pensioen;1.6;22.0
2345;Son en Breugel;Totaal particulier huishouden;6.0;33.1
2346;Son en Breugel;Loon;3.1;36.1
2347;Son en Breugel;Winst;0.7;33.4
2348;Son en Breugel;Werkloosheid,bijstand,arbeidsongeschikt;0.4;16.7
2349;Son en Breugel;Pensioen;1.9;30.8
2350;Steenbergen;Totaal particulier huishouden;9.4;30.1
2351;Steenbergen;Loon;5.2;34.4
2352;Steenbergen;Winst;1.1;34.8
2353;Steenbergen;Werkloosheid,bijstand,arbeidsongeschikt;0.6;19.7
2354;Steenbergen;Pensioen;2.3;21.2
2355;Waterland;Totaal particulier huishouden;6.9;33.3
2356;Waterland;Loon;3.8;38.7
2357;Waterland;Winst;1.0;34.6
2358;Waterland;Werkloosheid,bijstand,arbeidsongeschikt;0.3;17.5
2359;Waterland;Pensioen;1.8;24.2
2360;Tilburg;Totaal particulier huishouden;81.8;27.2
2361;Tilburg;Loon;47.8;31.2
2362;Tilburg;Winst;5.9;30.2
2363;Tilburg;Werkloosheid,bijstand,arbeidsongeschikt;8.6;16.5
2364;Tilburg;Pensioen;18.4;21.4
2365;Uden;Totaal particulier huishouden;16.0;30.1
2366;Uden;Loon;9.1;33.4
2367;Uden;Winst;1.5;34.0
2368;Uden;Werkloosheid,bijstand,arbeidsongeschikt;1.3;18.6
2369;Uden;Pensioen;3.9;23.6
2370;Valkenswaard;Totaal particulier huishouden;13.1;29.3
2371;Valkenswaard;Loon;7.1;34.0
2372;Valkenswaard;Winst;1.2;28.7
2373;Valkenswaard;Werkloosheid,bijstand,arbeidsongeschikt;0.9;17.7
2374;Valkenswaard;Pensioen;3.7;23.3
2375;Veghel;Totaal particulier huishouden;13.7;31.2
2376;Veghel;Loon;8.0;34.6
2377;Veghel;Winst;1.5;34.1
2378;Veghel;Werkloosheid,bijstand,arbeidsongeschikt;1.0;19.4
2379;Veghel;Pensioen;3.1;24.3
2380;Veldhoven;Totaal particulier huishouden;17.1;31.2
2381;Veldhoven;Loon;10.1;34.8
2382;Veldhoven;Winst;1.4;33.7
2383;Veldhoven;Werkloosheid,bijstand,arbeidsongeschikt;1.2;17.8
2384;Veldhoven;Pensioen;4.2;24.8
2385;Vught;Totaal particulier huishouden;9.9;33.2
2386;Vught;Loon;5.4;37.1
2387;Vught;Winst;1.0;36.9
2388;Vught;Werkloosheid,bijstand,arbeidsongeschikt;0.6;18.4
2389;Vught;Pensioen;2.7;26.2
2390;Waalre;Totaal particulier huishouden;6.7;35.3
2391;Waalre;Loon;3.4;39.2
2392;Waalre;Winst;0.7;35.0
2393;Waalre;Werkloosheid,bijstand,arbeidsongeschikt;0.3;19.7
2394;Waalre;Pensioen;2.2;30.9
2395;Waalwijk;Totaal particulier huishouden;18.3;29.8
2396;Waalwijk;Loon;10.5;33.9
2397;Waalwijk;Winst;1.6;34.4
2398;Waalwijk;Werkloosheid,bijstand,arbeidsongeschikt;1.5;18.4
2399;Waalwijk;Pensioen;4.5;21.7
2400;Werkendam;Totaal particulier huishouden;9.7;32.2
2401;Werkendam;Loon;5.6;37.1
2402;Werkendam;Winst;1.2;33.9
2403;Werkendam;Werkloosheid,bijstand,arbeidsongeschikt;0.4;18.4
2404;Werkendam;Pensioen;2.4;22.1
2405;Woensdrecht;Totaal particulier huishouden;8.6;30.0
2406;Woensdrecht;Loon;4.8;34.5
2407;Woensdrecht;Winst;0.8;32.1
2408;Woensdrecht;Werkloosheid,bijstand,arbeidsongeschikt;0.7;19.7
2409;Woensdrecht;Pensioen;2.3;23.2
2410;Woudrichem;Totaal particulier huishouden;5.2;31.9
2411;Woudrichem;Loon;3.0;36.4
2412;Woudrichem;Winst;0.7;35.7
2413;Woudrichem;Werkloosheid,bijstand,arbeidsongeschikt;0.3;19.0
2414;Woudrichem;Pensioen;1.2;21.2
2415;Zundert;Totaal particulier huishouden;7.9;30.8
2416;Zundert;Loon;4.0;35.9
2417;Zundert;Winst;1.3;34.8
2418;Zundert;Werkloosheid,bijstand,arbeidsongeschikt;0.4;19.4
2419;Zundert;Pensioen;2.2;21.0
2420;Wormerland;Totaal particulier huishouden;6.3;31.8
2421;Wormerland;Loon;3.6;35.6
2422;Wormerland;Winst;0.6;34.2
2423;Wormerland;Werkloosheid,bijstand,arbeidsongeschikt;0.4;20.2
2424;Wormerland;Pensioen;1.6;23.4
2425;Onderbanken;Totaal particulier huishouden;3.4;28.2
2426;Onderbanken;Loon;1.7;33.2
2427;Onderbanken;Winst;0.3;32.2
2428;Onderbanken;Werkloosheid,bijstand,arbeidsongeschikt;0.4;18.6
2429;Onderbanken;Pensioen;1.0;22.3
2430;Landgraaf;Totaal particulier huishouden;16.8;27.1
2431;Landgraaf;Loon;8.9;32.0
2432;Landgraaf;Winst;1.1;28.8
2433;Landgraaf;Werkloosheid,bijstand,arbeidsongeschikt;2.0;17.1
2434;Landgraaf;Pensioen;4.6;21.9
2435;Arcen en Velden;Totaal particulier huishouden;3.4;30.9
2436;Arcen en Velden;Loon;1.9;36.1
2437;Arcen en Velden;Winst;0.4;32.8
2438;Arcen en Velden;Werkloosheid,bijstand,arbeidsongeschikt;0.2;19.1
2439;Arcen en Velden;Pensioen;0.9;22.3
2440;Beek (L.);Totaal particulier huishouden;7.0;30.7
2441;Beek (L.);Loon;3.7;35.5
2442;Beek (L.);Winst;0.6;33.9
