ID;Geslacht;Leeftijd;Herkomst;BurgerlijkeStaat;SociaaleconomischeCategorie;Perioden;AantalPersonen_1;OpgebouwdeJaarlijkseAanspraken_2;TeBereikenJaarlijkseAanspraken_3;Vervangingspercentage_4;OpgebouwdeJaarlijkseAanspraken_5;TeBereikenJaarlijkseAanspraken_6;Vervangingspercentage_7;Vermogen_8;OpgebouwdeJaarlijkseAanspraken_9;TeBereikenJaarlijkseAanspraken_10;Vervangingspercentage_11
112;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Totaal allochtonen en autochtonen;Niet gehuwd;Inactieve;2005;2267300;2600.0;10600.0;166.0;500.0;800.0;12.0;9.0;3100.0;11400.0;178.0
113;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Totaal allochtonen en autochtonen;Niet gehuwd;Inactieve;2006;2241550;2600.0;10800.0;169.0;500.0;800.0;13.0;9.0;3100.0;11600.0;182.0
114;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Totaal allochtonen en autochtonen;Niet gehuwd;Inactieve;2007;2188250;2600.0;11200.0;175.0;600.0;900.0;14.0;8.0;3200.0;12100.0;189.0
115;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Totaal allochtonen en autochtonen;Niet gehuwd;Inactieve;2008;2197950;2700.0;11500.0;173.0;600.0;900.0;14.0;10.0;3300.0;12400.0;187.0
116;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Totaal allochtonen en autochtonen;Niet gehuwd;Inactieve;2009;2361950;2900.0;12000.0;165.0;600.0;900.0;13.0;8.0;3500.0;12900.0;178.0
117;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Totaal allochtonen en autochtonen;Niet gehuwd;Inactieve;2010;2450600;2900.0;12200.0;164.0;500.0;900.0;12.0;9.0;3400.0;13100.0;176.0
118;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Totaal allochtonen en autochtonen;Niet gehuwd;Inactieve;2011;2494050;3000.0;12400.0;162.0;500.0;900.0;11.0;8.0;3500.0;13300.0;173.0
119;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Totaal allochtonen en autochtonen;Niet gehuwd;Inactieve;2012;2541150;3100.0;12500.0;161.0;500.0;800.0;10.0;8.0;3600.0;13300.0;171.0
120;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Totaal burgerlijke staat;Totaal sociaaleconomische categorie;2005;8811050;4400.0;9200.0;39.0;3500.0;8600.0;37.0;50.0;7900.0;17800.0;76.0
121;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Totaal burgerlijke staat;Totaal sociaaleconomische categorie;2006;8806100;4500.0;9300.0;37.0;3500.0;9600.0;38.0;51.0;8000.0;18900.0;75.0
122;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Totaal burgerlijke staat;Totaal sociaaleconomische categorie;2007;8796750;4700.0;9600.0;36.0;4100.0;10600.0;40.0;51.0;8800.0;20200.0;76.0
123;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Totaal burgerlijke staat;Totaal sociaaleconomische categorie;2008;8775000;4900.0;9900.0;36.0;4200.0;11000.0;40.0;51.0;9100.0;20900.0;76.0
124;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Totaal burgerlijke staat;Totaal sociaaleconomische categorie;2009;8752050;5100.0;10400.0;37.0;4100.0;10700.0;38.0;46.0;9200.0;21100.0;75.0
125;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Totaal burgerlijke staat;Totaal sociaaleconomische categorie;2010;8733150;5200.0;10600.0;37.0;4000.0;10400.0;36.0;45.0;9200.0;21000.0;73.0
126;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Totaal burgerlijke staat;Totaal sociaaleconomische categorie;2011;8651500;5300.0;10800.0;37.0;3800.0;10300.0;35.0;44.0;9100.0;21100.0;72.0
127;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Totaal burgerlijke staat;Totaal sociaaleconomische categorie;2012;8582550;5400.0;10900.0;37.0;3500.0;9800.0;33.0;42.0;8900.0;20700.0;70.0
128;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Totaal burgerlijke staat;Werknemer;2005;5282300;4400.0;9000.0;29.0;4500.0;12900.0;42.0;55.0;8900.0;21900.0;71.0
129;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Totaal burgerlijke staat;Werknemer;2006;5323450;4500.0;9100.0;28.0;4500.0;14400.0;44.0;56.0;9000.0;23500.0;72.0
130;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Totaal burgerlijke staat;Werknemer;2007;5434250;4700.0;9400.0;28.0;5200.0;15700.0;47.0;56.0;9900.0;25100.0;75.0
131;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Totaal burgerlijke staat;Werknemer;2008;5471400;4900.0;9700.0;28.0;5300.0;16100.0;46.0;55.0;10200.0;25800.0;74.0
132;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Totaal burgerlijke staat;Werknemer;2009;5334200;5200.0;10100.0;28.0;5300.0;15800.0;44.0;51.0;10500.0;25900.0;72.0
133;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Totaal burgerlijke staat;Werknemer;2010;5278900;5300.0;10200.0;28.0;5100.0;15400.0;42.0;50.0;10400.0;25600.0;70.0
134;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Totaal burgerlijke staat;Werknemer;2011;5287950;5400.0;10400.0;28.0;5000.0;15300.0;41.0;49.0;10400.0;25700.0;69.0
135;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Totaal burgerlijke staat;Werknemer;2012;5246650;5600.0;10600.0;28.0;4600.0;14700.0;39.0;47.0;10200.0;25300.0;67.0
136;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Totaal burgerlijke staat;Zelfstandige;2005;535150;5000.0;8700.0;27.0;1600.0;1800.0;6.0;72.0;6600.0;10500.0;33.0
137;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Totaal burgerlijke staat;Zelfstandige;2006;555900;5100.0;8800.0;24.0;1600.0;2100.0;6.0;73.0;6700.0;10900.0;30.0
138;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Totaal burgerlijke staat;Zelfstandige;2007;574650;5300.0;9100.0;24.0;1900.0;2400.0;6.0;73.0;7200.0;11500.0;30.0
139;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Totaal burgerlijke staat;Zelfstandige;2008;586150;5500.0;9400.0;24.0;2100.0;2600.0;7.0;75.0;7600.0;12000.0;31.0
140;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Totaal burgerlijke staat;Zelfstandige;2009;585750;5800.0;9800.0;27.0;2200.0;2500.0;7.0;68.0;8000.0;12300.0;34.0
141;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Totaal burgerlijke staat;Zelfstandige;2010;599200;5900.0;10000.0;25.0;2100.0;2400.0;6.0;69.0;8000.0;12400.0;31.0
142;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Totaal burgerlijke staat;Zelfstandige;2011;603550;6000.0;10100.0;26.0;2000.0;2400.0;6.0;68.0;8000.0;12500.0;32.0
143;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Totaal burgerlijke staat;Zelfstandige;2012;612200;6100.0;10300.0;27.0;1800.0;2100.0;6.0;65.0;7900.0;12400.0;33.0
144;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Totaal burgerlijke staat;Pensioenontvanger;2005;302250;8100.0;8800.0;28.0;10400.0;10500.0;33.0;74.0;18500.0;19300.0;61.0
145;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Totaal burgerlijke staat;Pensioenontvanger;2006;306000;8300.0;9000.0;28.0;10100.0;10300.0;32.0;76.0;18400.0;19300.0;60.0
146;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Totaal burgerlijke staat;Pensioenontvanger;2007;318050;8600.0;9200.0;28.0;10900.0;11100.0;34.0;77.0;19500.0;20300.0;62.0
147;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Totaal burgerlijke staat;Pensioenontvanger;2008;314550;8900.0;9500.0;28.0;11200.0;11400.0;34.0;78.0;20100.0;20900.0;62.0
148;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Totaal burgerlijke staat;Pensioenontvanger;2009;328000;9300.0;10000.0;30.0;11000.0;11200.0;34.0;72.0;20300.0;21200.0;64.0
149;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Totaal burgerlijke staat;Pensioenontvanger;2010;314500;9500.0;10100.0;30.0;10500.0;10700.0;32.0;72.0;20000.0;20800.0;62.0
150;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Totaal burgerlijke staat;Pensioenontvanger;2011;278400;9600.0;10200.0;30.0;9500.0;9700.0;29.0;71.0;19100.0;19900.0;59.0
151;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Totaal burgerlijke staat;Pensioenontvanger;2012;234100;9800.0;10400.0;30.0;9100.0;9300.0;27.0;70.0;18900.0;19700.0;57.0
152;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Totaal burgerlijke staat;Inactieve;2005;2691400;4000.0;9800.0;140.0;1100.0;1300.0;19.0;33.0;5100.0;11100.0;159.0
153;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Totaal burgerlijke staat;Inactieve;2006;2620750;4100.0;9900.0;138.0;1100.0;1400.0;19.0;33.0;5200.0;11300.0;157.0
154;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Totaal burgerlijke staat;Inactieve;2007;2469800;4100.0;10300.0;148.0;1100.0;1400.0;21.0;32.0;5200.0;11700.0;169.0
155;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Totaal burgerlijke staat;Inactieve;2008;2402900;4200.0;10700.0;145.0;1200.0;1500.0;21.0;32.0;5400.0;12200.0;166.0
156;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Totaal burgerlijke staat;Inactieve;2009;2504100;4400.0;11300.0;136.0;1200.0;1700.0;20.0;27.0;5600.0;13000.0;156.0
157;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Totaal burgerlijke staat;Inactieve;2010;2540550;4400.0;11400.0;135.0;1200.0;1600.0;19.0;26.0;5600.0;13000.0;154.0
158;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Totaal burgerlijke staat;Inactieve;2011;2481550;4400.0;11700.0;132.0;1100.0;1500.0;18.0;24.0;5500.0;13200.0;150.0
159;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Totaal burgerlijke staat;Inactieve;2012;2489600;4400.0;11800.0;130.0;1000.0;1500.0;16.0;23.0;5400.0;13300.0;146.0
160;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Gehuwd;Totaal sociaaleconomische categorie;2005;4652350;5200.0;8100.0;30.0;4800.0;10300.0;38.0;72.0;10000.0;18400.0;68.0
161;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Gehuwd;Totaal sociaaleconomische categorie;2006;4598100;5300.0;8200.0;28.0;4900.0;11400.0;39.0;73.0;10200.0;19600.0;67.0
162;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Gehuwd;Totaal sociaaleconomische categorie;2007;4531450;5500.0;8500.0;28.0;5700.0;12600.0;41.0;73.0;11200.0;21100.0;69.0
163;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Gehuwd;Totaal sociaaleconomische categorie;2008;4467350;5700.0;8700.0;27.0;5800.0;13000.0;40.0;72.0;11500.0;21700.0;67.0
164;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Gehuwd;Totaal sociaaleconomische categorie;2009;4401400;6000.0;9200.0;28.0;5800.0;12700.0;39.0;66.0;11800.0;21900.0;67.0
165;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Gehuwd;Totaal sociaaleconomische categorie;2010;4342650;6100.0;9300.0;28.0;5600.0;12400.0;37.0;65.0;11700.0;21700.0;65.0
166;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Gehuwd;Totaal sociaaleconomische categorie;2011;4232700;6200.0;9400.0;27.0;5400.0;12400.0;36.0;63.0;11600.0;21800.0;63.0
167;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Gehuwd;Totaal sociaaleconomische categorie;2012;4128650;6300.0;9500.0;27.0;5000.0;11900.0;34.0;62.0;11300.0;21400.0;61.0
168;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Gehuwd;Werknemer;2005;2984150;4800.0;8100.0;25.0;5800.0;14200.0;43.0;72.0;10600.0;22300.0;68.0
169;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Gehuwd;Werknemer;2006;2976100;4900.0;8200.0;23.0;5900.0;15700.0;45.0;73.0;10800.0;23900.0;68.0
170;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Gehuwd;Werknemer;2007;3000000;5100.0;8500.0;23.0;6800.0;17000.0;47.0;73.0;11900.0;25500.0;70.0
171;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Gehuwd;Werknemer;2008;2996100;5300.0;8700.0;23.0;6800.0;17400.0;46.0;72.0;12100.0;26100.0;69.0
172;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Gehuwd;Werknemer;2009;2936900;5600.0;9200.0;24.0;6800.0;17000.0;44.0;66.0;12400.0;26200.0;68.0
173;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Gehuwd;Werknemer;2010;2896950;5700.0;9300.0;24.0;6500.0;16600.0;42.0;64.0;12200.0;25900.0;66.0
174;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Gehuwd;Werknemer;2011;2889100;5900.0;9400.0;23.0;6300.0;16400.0;41.0;63.0;12200.0;25800.0;64.0
175;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Gehuwd;Werknemer;2012;2838800;6000.0;9500.0;23.0;5900.0;15700.0;38.0;61.0;11900.0;25200.0;61.0
176;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Gehuwd;Zelfstandige;2005;368600;5100.0;8100.0;24.0;1700.0;2000.0;6.0;81.0;6800.0;10100.0;30.0
177;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Gehuwd;Zelfstandige;2006;377400;5200.0;8200.0;22.0;1800.0;2300.0;6.0;82.0;7000.0;10500.0;28.0
178;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Gehuwd;Zelfstandige;2007;382450;5400.0;8500.0;22.0;2100.0;2600.0;7.0;82.0;7500.0;11100.0;29.0
179;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Gehuwd;Zelfstandige;2008;385200;5600.0;8800.0;22.0;2300.0;2800.0;7.0;83.0;7900.0;11600.0;29.0
180;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Gehuwd;Zelfstandige;2009;376400;5900.0;9200.0;24.0;2400.0;2700.0;7.0;77.0;8300.0;11900.0;31.0
181;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Gehuwd;Zelfstandige;2010;382750;6100.0;9300.0;22.0;2300.0;2600.0;6.0;77.0;8400.0;11900.0;28.0
182;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Gehuwd;Zelfstandige;2011;378650;6200.0;9400.0;23.0;2300.0;2600.0;6.0;76.0;8500.0;12000.0;29.0
183;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Gehuwd;Zelfstandige;2012;378600;6300.0;9600.0;24.0;2100.0;2300.0;6.0;74.0;8400.0;11900.0;30.0
184;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Gehuwd;Pensioenontvanger;2005;200400;7300.0;7900.0;24.0;12500.0;12700.0;38.0;79.0;19800.0;20600.0;62.0
185;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Gehuwd;Pensioenontvanger;2006;204150;7500.0;8000.0;23.0;12100.0;12300.0;35.0;81.0;19600.0;20300.0;58.0
186;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Gehuwd;Pensioenontvanger;2007;215400;7800.0;8300.0;24.0;12900.0;13100.0;38.0;81.0;20700.0;21400.0;62.0
187;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Gehuwd;Pensioenontvanger;2008;213400;8000.0;8600.0;24.0;12900.0;13100.0;37.0;82.0;20900.0;21700.0;61.0
188;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Gehuwd;Pensioenontvanger;2009;224000;8500.0;9000.0;25.0;12700.0;12900.0;35.0;74.0;21200.0;21900.0;60.0
189;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Gehuwd;Pensioenontvanger;2010;213750;8600.0;9100.0;25.0;12100.0;12300.0;34.0;74.0;20700.0;21400.0;59.0
190;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Gehuwd;Pensioenontvanger;2011;188250;8700.0;9200.0;25.0;10800.0;11000.0;30.0;73.0;19500.0;20200.0;55.0
191;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Gehuwd;Pensioenontvanger;2012;155000;8900.0;9300.0;25.0;10500.0;10700.0;29.0;73.0;19400.0;20000.0;54.0
192;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Gehuwd;Inactieve;2005;1099200;5800.0;8100.0;108.0;1800.0;2000.0;27.0;66.0;7600.0;10100.0;135.0
193;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Gehuwd;Inactieve;2006;1040450;6000.0;8200.0;102.0;1800.0;2100.0;26.0;67.0;7800.0;10300.0;128.0
194;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Gehuwd;Inactieve;2007;933650;6200.0;8500.0;112.0;1900.0;2100.0;28.0;67.0;8100.0;10600.0;140.0
195;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Gehuwd;Inactieve;2008;872650;6500.0;8700.0;107.0;2100.0;2400.0;29.0;68.0;8600.0;11100.0;136.0
196;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Gehuwd;Inactieve;2009;864150;6800.0;9200.0;95.0;2200.0;2700.0;28.0;59.0;9000.0;11900.0;123.0
197;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Gehuwd;Inactieve;2010;849200;6900.0;9300.0;93.0;2200.0;2700.0;27.0;58.0;9100.0;12000.0;120.0
198;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Gehuwd;Inactieve;2011;776700;7000.0;9400.0;87.0;2100.0;2600.0;24.0;57.0;9100.0;12000.0;111.0
199;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Gehuwd;Inactieve;2012;756300;7100.0;9600.0;83.0;2000.0;2600.0;22.0;55.0;9100.0;12200.0;105.0
200;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Niet gehuwd;Totaal sociaaleconomische categorie;2005;4158700;3600.0;10400.0;53.0;2000.0;6700.0;34.0;26.0;5600.0;17100.0;87.0
201;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Niet gehuwd;Totaal sociaaleconomische categorie;2006;4208000;3700.0;10500.0;50.0;2000.0;7700.0;37.0;27.0;5700.0;18200.0;87.0
202;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Niet gehuwd;Totaal sociaaleconomische categorie;2007;4265300;3900.0;10900.0;50.0;2400.0;8600.0;39.0;28.0;6300.0;19500.0;89.0
203;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Niet gehuwd;Totaal sociaaleconomische categorie;2008;4307650;4000.0;11200.0;49.0;2500.0;9000.0;39.0;29.0;6500.0;20200.0;88.0
204;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Niet gehuwd;Totaal sociaaleconomische categorie;2009;4350600;4200.0;11700.0;51.0;2400.0;8600.0;37.0;26.0;6600.0;20300.0;88.0
205;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Niet gehuwd;Totaal sociaaleconomische categorie;2010;4390500;4300.0;11800.0;51.0;2400.0;8300.0;36.0;26.0;6700.0;20100.0;87.0
206;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Niet gehuwd;Totaal sociaaleconomische categorie;2011;4418800;4400.0;12000.0;51.0;2300.0;8300.0;35.0;25.0;6700.0;20300.0;86.0
207;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Niet gehuwd;Totaal sociaaleconomische categorie;2012;4453850;4500.0;12200.0;51.0;2100.0;7900.0;33.0;23.0;6600.0;20100.0;84.0
208;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Niet gehuwd;Werknemer;2005;2298150;3800.0;10100.0;37.0;2700.0;11200.0;41.0;33.0;6500.0;21300.0;78.0
209;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Niet gehuwd;Werknemer;2006;2347350;3900.0;10200.0;35.0;2800.0;12700.0;44.0;35.0;6700.0;22900.0;79.0
210;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Niet gehuwd;Werknemer;2007;2434300;4100.0;10500.0;35.0;3300.0;14000.0;46.0;36.0;7400.0;24500.0;81.0
211;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Niet gehuwd;Werknemer;2008;2475300;4300.0;10900.0;35.0;3400.0;14500.0;46.0;36.0;7700.0;25400.0;81.0
212;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Niet gehuwd;Werknemer;2009;2397300;4600.0;11300.0;35.0;3500.0;14300.0;44.0;33.0;8100.0;25600.0;79.0
213;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Niet gehuwd;Werknemer;2010;2381900;4700.0;11400.0;34.0;3400.0;14100.0;42.0;32.0;8100.0;25500.0;76.0
214;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Niet gehuwd;Werknemer;2011;2398900;4900.0;11600.0;34.0;3400.0;14100.0;41.0;32.0;8300.0;25700.0;75.0
215;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Niet gehuwd;Werknemer;2012;2407850;5000.0;11800.0;34.0;3100.0;13500.0;39.0;30.0;8100.0;25300.0;73.0
216;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Niet gehuwd;Zelfstandige;2005;166500;4800.0;9800.0;33.0;1200.0;1500.0;5.0;53.0;6000.0;11300.0;38.0
217;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Niet gehuwd;Zelfstandige;2006;178500;4900.0;9900.0;29.0;1300.0;1900.0;5.0;55.0;6200.0;11800.0;34.0
218;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Niet gehuwd;Zelfstandige;2007;192200;5100.0;10200.0;29.0;1500.0;2100.0;6.0;56.0;6600.0;12300.0;35.0
219;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Niet gehuwd;Zelfstandige;2008;200950;5300.0;10500.0;30.0;1700.0;2300.0;6.0;58.0;7000.0;12800.0;36.0
220;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Niet gehuwd;Zelfstandige;2009;209350;5500.0;11000.0;32.0;1700.0;2100.0;6.0;53.0;7200.0;13100.0;38.0
221;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Niet gehuwd;Zelfstandige;2010;216450;5700.0;11100.0;30.0;1700.0;2100.0;6.0;54.0;7400.0;13200.0;36.0
222;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Niet gehuwd;Zelfstandige;2011;224900;5800.0;11300.0;31.0;1600.0;2000.0;6.0;53.0;7400.0;13300.0;37.0
223;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Niet gehuwd;Zelfstandige;2012;233600;5900.0;11400.0;33.0;1400.0;1700.0;5.0;50.0;7300.0;13100.0;38.0
224;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Niet gehuwd;Pensioenontvanger;2005;101850;9800.0;10700.0;40.0;6100.0;6200.0;23.0;65.0;15900.0;16900.0;63.0
225;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Niet gehuwd;Pensioenontvanger;2006;101900;9900.0;10800.0;39.0;6100.0;6200.0;22.0;66.0;16000.0;17000.0;61.0
226;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Niet gehuwd;Pensioenontvanger;2007;102650;10300.0;11200.0;38.0;6800.0;6900.0;24.0;67.0;17100.0;18100.0;62.0
227;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Niet gehuwd;Pensioenontvanger;2008;101150;10600.0;11500.0;38.0;7700.0;7800.0;26.0;68.0;18300.0;19300.0;64.0
228;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Niet gehuwd;Pensioenontvanger;2009;104000;11100.0;12000.0;47.0;7300.0;7500.0;29.0;66.0;18400.0;19500.0;76.0
229;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Niet gehuwd;Pensioenontvanger;2010;100750;11300.0;12200.0;46.0;7200.0;7300.0;28.0;67.0;18500.0;19500.0;74.0
230;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Niet gehuwd;Pensioenontvanger;2011;90150;11500.0;12300.0;45.0;6900.0;7100.0;26.0;67.0;18400.0;19400.0;71.0
231;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Niet gehuwd;Pensioenontvanger;2012;79100;11600.0;12500.0;44.0;6500.0;6700.0;24.0;65.0;18100.0;19200.0;68.0
232;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Niet gehuwd;Inactieve;2005;1592200;2800.0;10900.0;164.0;600.0;900.0;13.0;10.0;3400.0;11800.0;177.0
233;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Niet gehuwd;Inactieve;2006;1580300;2800.0;11100.0;167.0;600.0;900.0;14.0;10.0;3400.0;12000.0;181.0
234;Totaal mannen en vrouwen;Totaal 15 tot 65 jarigen;Autochtonen;Niet gehuwd;Inactieve;2007;1536150;2900.0;11400.0;173.0;600.0;1000.0;15.0;10.0;3500.0;12400.0;188.0
