ID;Geslacht;Leeftijd;Nationaliteit;RegioS;Perioden;Immigratie_1;EmigratieInclusiefAdministratieveC_2;MigratiesaldoInclusiefAdministratie_3;AdministratieveOpnemingen_4;AdministratieveAfvoeringen_5;SaldoAdministratieveCorrecties_6
8562;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;'s-Gravenhage (gemeente);2016;12061.0;7832.0;4229.0;974.0;3292.0;-2318.0
8563;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;'s-Gravenhage (gemeente);2017;13633.0;7781.0;5852.0;1262.0;3067.0;-1805.0
8564;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;'s-Gravenhage (gemeente);2018;14013.0;8106.0;5907.0;1115.0;2953.0;-1838.0
8565;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;'s-Gravenhage (gemeente);2019;16454.0;7815.0;8639.0;1066.0;2120.0;-1054.0
8566;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;'s-Gravenhage (gemeente);2020;13014.0;9745.0;3269.0;1045.0;3486.0;-2441.0
8567;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;'s-Gravenhage (gemeente);2021;14734.0;7274.0;7460.0;1429.0;2141.0;-712.0
8568;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Groesbeek;2010;36.0;31.0;5.0;0.0;13.0;-13.0
8569;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Groesbeek;2011;32.0;42.0;-10.0;0.0;11.0;-11.0
8570;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Groesbeek;2012;40.0;28.0;12.0;0.0;9.0;-9.0
8571;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Groesbeek;2013;61.0;30.0;31.0;3.0;10.0;-7.0
8572;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Groesbeek;2014;38.0;32.0;6.0;2.0;9.0;-7.0
8573;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Groesbeek;2015;123.0;44.0;79.0;1.0;4.0;-3.0
8574;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Groesbeek;2016;;;;;;
8575;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Groesbeek;2017;;;;;;
8576;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Groesbeek;2018;;;;;;
8577;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Groesbeek;2019;;;;;;
8578;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Groesbeek;2020;;;;;;
8579;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Groesbeek;2021;;;;;;
8580;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Groningen (gemeente);2010;3204.0;1878.0;1326.0;124.0;686.0;-562.0
8581;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Groningen (gemeente);2011;3747.0;2491.0;1256.0;117.0;750.0;-633.0
8582;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Groningen (gemeente);2012;3859.0;2874.0;985.0;93.0;700.0;-607.0
8583;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Groningen (gemeente);2013;3874.0;2708.0;1166.0;102.0;759.0;-657.0
8584;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Groningen (gemeente);2014;4158.0;3450.0;708.0;121.0;1095.0;-974.0
8585;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Groningen (gemeente);2015;4131.0;3341.0;790.0;108.0;1011.0;-903.0
8586;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Groningen (gemeente);2016;5086.0;3606.0;1480.0;101.0;1034.0;-933.0
8587;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Groningen (gemeente);2017;5313.0;3850.0;1463.0;132.0;1124.0;-992.0
8588;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Groningen (gemeente);2018;5877.0;3608.0;2269.0;123.0;678.0;-555.0
8589;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Groningen (gemeente);2019;6524.0;4374.0;2150.0;93.0;910.0;-817.0
8590;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Groningen (gemeente);2020;5211.0;4748.0;463.0;78.0;945.0;-867.0
8591;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Groningen (gemeente);2021;6692.0;3921.0;2771.0;44.0;592.0;-548.0
8592;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Grootegast;2010;22.0;6.0;16.0;1.0;4.0;-3.0
8593;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Grootegast;2011;19.0;5.0;14.0;1.0;3.0;-2.0
8594;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Grootegast;2012;12.0;15.0;-3.0;1.0;2.0;-1.0
8595;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Grootegast;2013;13.0;2.0;11.0;0.0;0.0;0.0
8596;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Grootegast;2014;17.0;8.0;9.0;0.0;8.0;-8.0
8597;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Grootegast;2015;13.0;17.0;-4.0;0.0;3.0;-3.0
8598;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Grootegast;2016;11.0;5.0;6.0;0.0;0.0;0.0
8599;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Grootegast;2017;12.0;6.0;6.0;0.0;1.0;-1.0
8600;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Grootegast;2018;14.0;4.0;10.0;0.0;1.0;-1.0
8601;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Grootegast;2019;;;;;;
8602;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Grootegast;2020;;;;;;
8603;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Grootegast;2021;;;;;;
8604;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Gulpen-Wittem;2010;31.0;12.0;19.0;2.0;4.0;-2.0
8605;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Gulpen-Wittem;2011;55.0;29.0;26.0;0.0;16.0;-16.0
8606;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Gulpen-Wittem;2012;36.0;31.0;5.0;0.0;7.0;-7.0
8607;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Gulpen-Wittem;2013;42.0;19.0;23.0;0.0;7.0;-7.0
8608;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Gulpen-Wittem;2014;47.0;24.0;23.0;0.0;10.0;-10.0
8609;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Gulpen-Wittem;2015;383.0;14.0;369.0;0.0;0.0;0.0
8610;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Gulpen-Wittem;2016;172.0;17.0;155.0;3.0;3.0;0.0
8611;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Gulpen-Wittem;2017;49.0;26.0;23.0;0.0;12.0;-12.0
8612;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Gulpen-Wittem;2018;34.0;19.0;15.0;0.0;3.0;-3.0
8613;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Gulpen-Wittem;2019;24.0;13.0;11.0;1.0;8.0;-7.0
8614;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Gulpen-Wittem;2020;44.0;17.0;27.0;0.0;7.0;-7.0
8615;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Gulpen-Wittem;2021;49.0;23.0;26.0;0.0;5.0;-5.0
8616;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Haaksbergen;2010;10.0;9.0;1.0;0.0;0.0;0.0
8617;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Haaksbergen;2011;18.0;12.0;6.0;0.0;0.0;0.0
8618;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Haaksbergen;2012;23.0;2.0;21.0;1.0;0.0;1.0
8619;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Haaksbergen;2013;18.0;3.0;15.0;2.0;0.0;2.0
8620;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Haaksbergen;2014;15.0;19.0;-4.0;1.0;0.0;1.0
8621;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Haaksbergen;2015;44.0;18.0;26.0;1.0;0.0;1.0
8622;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Haaksbergen;2016;23.0;13.0;10.0;2.0;1.0;1.0
8623;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Haaksbergen;2017;25.0;5.0;20.0;1.0;0.0;1.0
8624;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Haaksbergen;2018;21.0;5.0;16.0;1.0;2.0;-1.0
8625;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Haaksbergen;2019;29.0;6.0;23.0;0.0;0.0;0.0
8626;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Haaksbergen;2020;20.0;5.0;15.0;1.0;0.0;1.0
8627;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Haaksbergen;2021;46.0;16.0;30.0;1.0;0.0;1.0
8628;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Haaren;2010;20.0;15.0;5.0;0.0;3.0;-3.0
8629;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Haaren;2011;28.0;14.0;14.0;2.0;0.0;2.0
8630;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Haaren;2012;30.0;22.0;8.0;1.0;14.0;-13.0
8631;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Haaren;2013;28.0;15.0;13.0;1.0;5.0;-4.0
8632;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Haaren;2014;26.0;15.0;11.0;0.0;6.0;-6.0
8633;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Haaren;2015;19.0;9.0;10.0;0.0;1.0;-1.0
8634;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Haaren;2016;87.0;52.0;35.0;0.0;2.0;-2.0
8635;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Haaren;2017;91.0;77.0;14.0;0.0;1.0;-1.0
8636;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Haaren;2018;52.0;19.0;33.0;0.0;4.0;-4.0
8637;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Haaren;2019;54.0;49.0;5.0;0.0;3.0;-3.0
8638;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Haaren;2020;29.0;14.0;15.0;1.0;2.0;-1.0
8639;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Haaren;2021;;;;;;
8640;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Haarlem;2010;998.0;740.0;258.0;67.0;382.0;-315.0
8641;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Haarlem;2011;1059.0;728.0;331.0;59.0;330.0;-271.0
8642;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Haarlem;2012;1108.0;782.0;326.0;60.0;357.0;-297.0
8643;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Haarlem;2013;1135.0;725.0;410.0;52.0;254.0;-202.0
8644;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Haarlem;2014;1125.0;847.0;278.0;62.0;369.0;-307.0
8645;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Haarlem;2015;1192.0;753.0;439.0;72.0;215.0;-143.0
8646;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Haarlem;2016;1613.0;808.0;805.0;80.0;227.0;-147.0
8647;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Haarlem;2017;1445.0;880.0;565.0;43.0;234.0;-191.0
8648;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Haarlem;2018;1750.0;900.0;850.0;45.0;164.0;-119.0
8649;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Haarlem;2019;2046.0;1042.0;1004.0;61.0;262.0;-201.0
8650;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Haarlem;2020;1615.0;1101.0;514.0;55.0;248.0;-193.0
8651;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Haarlem;2021;1601.0;1091.0;510.0;33.0;238.0;-205.0
8652;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Haarlemmerliede en Spaarnwoude;2010;14.0;8.0;6.0;2.0;3.0;-1.0
8653;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Haarlemmerliede en Spaarnwoude;2011;20.0;4.0;16.0;1.0;2.0;-1.0
8654;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Haarlemmerliede en Spaarnwoude;2012;18.0;11.0;7.0;0.0;2.0;-2.0
8655;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Haarlemmerliede en Spaarnwoude;2013;17.0;7.0;10.0;2.0;0.0;2.0
8656;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Haarlemmerliede en Spaarnwoude;2014;19.0;11.0;8.0;1.0;7.0;-6.0
8657;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Haarlemmerliede en Spaarnwoude;2015;14.0;3.0;11.0;3.0;0.0;3.0
8658;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Haarlemmerliede en Spaarnwoude;2016;16.0;18.0;-2.0;0.0;8.0;-8.0
8659;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Haarlemmerliede en Spaarnwoude;2017;14.0;7.0;7.0;2.0;3.0;-1.0
8660;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Haarlemmerliede en Spaarnwoude;2018;124.0;16.0;108.0;3.0;3.0;0.0
8661;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Haarlemmerliede en Spaarnwoude;2019;;;;;;
8662;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Haarlemmerliede en Spaarnwoude;2020;;;;;;
8663;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Haarlemmerliede en Spaarnwoude;2021;;;;;;
8664;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Haarlemmermeer;2010;752.0;478.0;274.0;30.0;173.0;-143.0
8665;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Haarlemmermeer;2011;875.0;428.0;447.0;34.0;173.0;-139.0
8666;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Haarlemmermeer;2012;975.0;503.0;472.0;35.0;143.0;-108.0
8667;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Haarlemmermeer;2013;1086.0;503.0;583.0;44.0;123.0;-79.0
8668;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Haarlemmermeer;2014;1931.0;489.0;1442.0;40.0;158.0;-118.0
8669;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Haarlemmermeer;2015;1746.0;575.0;1171.0;26.0;198.0;-172.0
8670;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Haarlemmermeer;2016;2158.0;630.0;1528.0;26.0;164.0;-138.0
8671;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Haarlemmermeer;2017;1889.0;642.0;1247.0;37.0;171.0;-134.0
8672;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Haarlemmermeer;2018;2385.0;732.0;1653.0;35.0;234.0;-199.0
8673;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Haarlemmermeer;2019;3030.0;820.0;2210.0;54.0;243.0;-189.0
8674;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Haarlemmermeer;2020;1978.0;1010.0;968.0;32.0;378.0;-346.0
8675;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Haarlemmermeer;2021;1853.0;889.0;964.0;49.0;310.0;-261.0
8676;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Halderberge;2010;110.0;42.0;68.0;5.0;18.0;-13.0
8677;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Halderberge;2011;207.0;70.0;137.0;16.0;32.0;-16.0
8678;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Halderberge;2012;99.0;64.0;35.0;1.0;28.0;-27.0
8679;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Halderberge;2013;138.0;51.0;87.0;6.0;16.0;-10.0
8680;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Halderberge;2014;107.0;63.0;44.0;2.0;14.0;-12.0
8681;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Halderberge;2015;133.0;53.0;80.0;2.0;20.0;-18.0
8682;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Halderberge;2016;117.0;47.0;70.0;2.0;10.0;-8.0
8683;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Halderberge;2017;210.0;63.0;147.0;1.0;10.0;-9.0
8684;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Halderberge;2018;338.0;177.0;161.0;5.0;108.0;-103.0
8685;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Halderberge;2019;187.0;255.0;-68.0;3.0;171.0;-168.0
8686;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Halderberge;2020;153.0;93.0;60.0;3.0;41.0;-38.0
8687;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Halderberge;2021;181.0;112.0;69.0;0.0;52.0;-52.0
8688;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Hardenberg;2010;58.0;20.0;38.0;2.0;5.0;-3.0
8689;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Hardenberg;2011;50.0;18.0;32.0;0.0;9.0;-9.0
8690;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Hardenberg;2012;46.0;35.0;11.0;1.0;15.0;-14.0
8691;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Hardenberg;2013;67.0;28.0;39.0;2.0;12.0;-10.0
8692;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Hardenberg;2014;51.0;28.0;23.0;1.0;12.0;-11.0
8693;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Hardenberg;2015;69.0;23.0;46.0;1.0;4.0;-3.0
8694;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Hardenberg;2016;63.0;24.0;39.0;2.0;7.0;-5.0
8695;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Hardenberg;2017;146.0;43.0;103.0;4.0;22.0;-18.0
8696;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Hardenberg;2018;176.0;56.0;120.0;6.0;44.0;-38.0
8697;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Hardenberg;2019;322.0;71.0;251.0;18.0;49.0;-31.0
8698;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Hardenberg;2020;171.0;60.0;111.0;19.0;55.0;-36.0
8699;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Hardenberg;2021;70.0;77.0;-7.0;13.0;69.0;-56.0
8700;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Harderwijk;2010;111.0;48.0;63.0;6.0;23.0;-17.0
8701;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Harderwijk;2011;124.0;63.0;61.0;2.0;38.0;-36.0
8702;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Harderwijk;2012;122.0;60.0;62.0;5.0;31.0;-26.0
8703;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Harderwijk;2013;131.0;60.0;71.0;3.0;22.0;-19.0
8704;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Harderwijk;2014;130.0;74.0;56.0;10.0;23.0;-13.0
8705;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Harderwijk;2015;170.0;74.0;96.0;4.0;33.0;-29.0
8706;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Harderwijk;2016;146.0;60.0;86.0;8.0;10.0;-2.0
8707;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Harderwijk;2017;196.0;51.0;145.0;8.0;16.0;-8.0
8708;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Harderwijk;2018;226.0;63.0;163.0;28.0;40.0;-12.0
8709;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Harderwijk;2019;246.0;90.0;156.0;38.0;80.0;-42.0
8710;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Harderwijk;2020;195.0;179.0;16.0;20.0;110.0;-90.0
8711;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Harderwijk;2021;165.0;130.0;35.0;12.0;66.0;-54.0
8712;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Hardinxveld-Giessendam;2010;16.0;4.0;12.0;0.0;1.0;-1.0
8713;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Hardinxveld-Giessendam;2011;16.0;4.0;12.0;0.0;1.0;-1.0
8714;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Hardinxveld-Giessendam;2012;24.0;8.0;16.0;0.0;5.0;-5.0
8715;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Hardinxveld-Giessendam;2013;33.0;14.0;19.0;0.0;2.0;-2.0
8716;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Hardinxveld-Giessendam;2014;29.0;9.0;20.0;0.0;1.0;-1.0
8717;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Hardinxveld-Giessendam;2015;44.0;16.0;28.0;0.0;4.0;-4.0
8718;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Hardinxveld-Giessendam;2016;26.0;8.0;18.0;0.0;1.0;-1.0
8719;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Hardinxveld-Giessendam;2017;20.0;14.0;6.0;0.0;0.0;0.0
8720;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Hardinxveld-Giessendam;2018;33.0;11.0;22.0;0.0;4.0;-4.0
8721;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Hardinxveld-Giessendam;2019;37.0;13.0;24.0;0.0;7.0;-7.0
8722;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Hardinxveld-Giessendam;2020;29.0;13.0;16.0;0.0;3.0;-3.0
8723;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Hardinxveld-Giessendam;2021;52.0;17.0;35.0;1.0;11.0;-10.0
8724;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Haren;2010;61.0;23.0;38.0;0.0;2.0;-2.0
8725;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Haren;2011;54.0;32.0;22.0;2.0;11.0;-9.0
8726;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Haren;2012;53.0;65.0;-12.0;3.0;18.0;-15.0
8727;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Haren;2013;44.0;42.0;2.0;1.0;7.0;-6.0
8728;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Haren;2014;61.0;31.0;30.0;4.0;14.0;-10.0
8729;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Haren;2015;576.0;30.0;546.0;12.0;12.0;0.0
8730;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Haren;2016;300.0;40.0;260.0;4.0;3.0;1.0
8731;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Haren;2017;80.0;62.0;18.0;2.0;35.0;-33.0
8732;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Haren;2018;59.0;40.0;19.0;0.0;6.0;-6.0
8733;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Haren;2019;;;;;;
8734;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Haren;2020;;;;;;
8735;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Haren;2021;;;;;;
8736;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Harenkarspel;2010;67.0;25.0;42.0;4.0;10.0;-6.0
8737;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Harenkarspel;2011;64.0;33.0;31.0;2.0;10.0;-8.0
8738;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Harenkarspel;2012;33.0;35.0;-2.0;4.0;15.0;-11.0
8739;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Harenkarspel;2013;;;;;;
8740;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Harenkarspel;2014;;;;;;
