ID;TotaalHerkomstgroeperingen;Generatie;Leeftijdsgroepen;Geslacht;Perioden;Vermogensmisdrijven_1;VernielingEnOpenbareOrde_2;Geweldsmisdrijven_3;Verkeersmisdrijven_4;OverigeMisdrijven_5;Firstoffender_6;Meerpleger_7;Veelpleger_8;EnkelsoortigeVerdachte_9;TweesoortigeVerdachte_10;MeersoortigeVerdachte_11;Vermogensmisdrijven_12;VernielingEnOpenbareOrde_13;Geweldsmisdrijven_14;Verkeersmisdrijven_15;OverigeMisdrijven_16;Firstoffender_17;Meerpleger_18;Veelpleger_19;EnkelsoortigeVerdachte_20;TweesoortigeVerdachte_21;MeersoortigeVerdachte_22
107;Totaal allochtonen;5;12 tot 80 jaar;Mannen;2002;34.2;23.8;33.0;21.0;15.6;33.6;50.2;16.2;78.2;16.8;5.0;29.1;22.4;30.4;27.5;16.9;30.6;48.4;21.0;79.2;16.0;4.8
108;Totaal allochtonen;5;12 tot 80 jaar;Mannen;2003;34.3;23.7;33.3;20.4;16.5;33.3;51.2;15.5;77.9;16.8;5.3;29.1;21.7;31.5;26.9;17.8;30.7;49.2;20.1;78.9;16.1;5.0
109;Totaal allochtonen;5;12 tot 80 jaar;Mannen;2004;33.9;24.6;34.4;19.2;17.1;33.7;51.3;14.9;77.2;17.5;5.3;28.9;22.1;32.6;25.1;18.7;30.6;49.9;19.5;78.7;16.3;5.1
110;Totaal allochtonen;5;12 tot 80 jaar;Mannen;2005;33.6;25.1;34.8;18.6;16.5;33.0;52.5;14.5;77.3;17.5;5.1;27.9;23.1;33.1;24.5;18.5;30.1;51.3;18.6;78.5;16.7;4.8
111;Totaal allochtonen;5;12 tot 80 jaar;Mannen;2006*;33.7;25.0;34.5;19.2;16.6;31.8;52.9;15.3;77.1;17.7;5.2;28.4;22.2;33.6;24.6;18.1;29.5;51.5;19.0;78.6;16.7;4.7
112;Totaal allochtonen;5;12 tot 80 jaar;Vrouwen;1999;54.5;13.7;22.5;12.6;10.1;58.4;34.9;6.7;88.7;9.3;2.0;51.8;13.5;18.4;17.9;12.6;55.2;36.2;8.6;88.1;9.8;2.1
113;Totaal allochtonen;5;12 tot 80 jaar;Vrouwen;2000;52.4;12.8;21.9;14.8;9.8;59.9;34.0;6.2;89.7;8.8;1.5;46.4;12.9;18.7;22.5;12.7;58.3;34.1;7.6;88.4;9.9;1.7
114;Totaal allochtonen;5;12 tot 80 jaar;Vrouwen;2001;51.7;14.3;23.1;12.1;9.4;59.0;35.1;5.9;90.6;8.2;1.2;45.6;14.0;19.5;19.0;12.0;53.7;38.1;8.2;91.2;7.6;1.2
115;Totaal allochtonen;5;12 tot 80 jaar;Vrouwen;2002;50.4;15.4;22.8;13.3;10.7;59.5;35.4;5.2;89.0;9.5;1.5;45.2;13.9;20.5;19.4;13.7;55.9;37.4;6.7;88.7;10.0;1.3
116;Totaal allochtonen;5;12 tot 80 jaar;Vrouwen;2003;48.3;15.8;23.9;13.4;11.6;59.7;35.4;4.9;88.7;9.6;1.6;42.0;14.8;23.3;19.2;13.1;58.3;35.8;5.9;89.1;9.5;1.5
117;Totaal allochtonen;5;12 tot 80 jaar;Vrouwen;2004;46.5;16.8;24.8;13.5;13.0;58.4;36.8;4.8;87.5;10.7;1.8;41.6;14.7;23.2;19.6;14.8;57.0;36.8;6.2;88.0;10.2;1.8
118;Totaal allochtonen;5;12 tot 80 jaar;Vrouwen;2005;43.8;17.0;26.5;12.9;13.1;58.8;36.8;4.3;88.2;10.3;1.4;39.9;15.7;24.1;18.2;16.1;56.8;37.2;6.0;87.8;10.6;1.6
119;Totaal allochtonen;5;12 tot 80 jaar;Vrouwen;2006*;43.6;18.0;26.4;14.2;12.1;58.7;37.1;4.2;87.6;10.7;1.7;39.5;16.3;24.6;19.4;14.1;57.5;36.9;5.6;87.7;10.7;1.6
120;Totaal allochtonen;5;12 tot 25 jaar;Totaal mannen en vrouwen;1999;45.8;25.3;34.0;10.8;12.7;40.4;49.9;9.7;77.4;17.4;5.2;43.1;27.7;30.6;14.0;12.5;42.6;49.0;8.3;78.0;16.8;5.2
121;Totaal allochtonen;5;12 tot 25 jaar;Totaal mannen en vrouwen;2000;45.0;25.0;34.6;11.1;12.3;41.1;49.2;9.8;77.7;17.3;5.0;40.1;28.0;30.9;13.9;12.2;43.8;47.9;8.3;79.8;16.1;4.1
122;Totaal allochtonen;5;12 tot 25 jaar;Totaal mannen en vrouwen;2001;43.1;25.1;35.1;11.5;12.0;41.3;49.4;9.3;78.4;17.0;4.5;38.8;28.0;31.8;14.1;12.4;42.9;49.2;7.9;79.5;16.6;3.9
123;Totaal allochtonen;5;12 tot 25 jaar;Totaal mannen en vrouwen;2002;41.8;25.5;34.5;11.9;13.7;40.3;50.2;9.5;78.0;17.1;4.8;37.8;27.6;32.7;14.3;14.2;42.5;49.4;8.0;78.7;16.7;4.6
124;Totaal allochtonen;5;12 tot 25 jaar;Totaal mannen en vrouwen;2003;42.1;26.1;33.8;11.7;14.2;40.1;51.0;8.9;77.9;17.1;5.0;38.6;27.9;32.3;14.3;13.9;42.8;49.6;7.5;78.7;16.7;4.6
125;Totaal allochtonen;5;12 tot 25 jaar;Totaal mannen en vrouwen;2004;41.2;27.6;35.2;10.9;14.7;40.8;50.7;8.5;76.7;18.1;5.3;38.0;29.2;33.4;12.7;14.9;43.2;49.6;7.3;77.7;17.4;4.9
126;Totaal allochtonen;5;12 tot 25 jaar;Totaal mannen en vrouwen;2005;41.3;27.8;35.4;9.9;13.7;40.5;51.1;8.4;77.4;17.8;4.8;37.8;29.9;33.3;11.5;14.3;42.6;50.2;7.2;78.1;17.6;4.3
127;Totaal allochtonen;5;12 tot 25 jaar;Totaal mannen en vrouwen;2006*;40.8;28.4;34.2;11.4;13.8;39.8;51.4;8.8;77.2;17.7;5.1;37.1;29.8;32.9;13.2;14.2;42.0;50.7;7.4;78.3;17.0;4.8
128;Totaal allochtonen;5;12 tot 25 jaar;Mannen;1999;44.0;26.9;34.8;11.6;13.5;36.8;52.5;10.8;75.7;18.6;5.7;41.2;29.5;31.3;15.0;13.1;39.0;51.7;9.2;76.4;17.9;5.7
129;Totaal allochtonen;5;12 tot 25 jaar;Mannen;2000;42.9;26.9;35.8;12.1;13.0;37.4;51.8;10.8;75.8;18.6;5.5;37.9;30.0;31.5;14.9;12.5;40.3;50.5;9.2;78.5;16.9;4.6
130;Totaal allochtonen;5;12 tot 25 jaar;Mannen;2001;40.8;26.8;36.4;12.7;12.9;37.3;52.2;10.5;76.4;18.5;5.1;36.9;29.8;32.6;15.3;13.0;39.5;51.6;8.9;77.6;17.9;4.4
131;Totaal allochtonen;5;12 tot 25 jaar;Mannen;2002;39.4;26.9;35.9;13.1;14.8;36.1;53.1;10.8;76.1;18.5;5.4;35.4;29.3;33.6;15.7;15.0;38.5;52.3;9.1;76.9;17.9;5.2
132;Totaal allochtonen;5;12 tot 25 jaar;Mannen;2003;39.8;27.7;35.3;12.8;15.1;36.0;54.0;10.0;75.9;18.4;5.7;36.4;29.9;33.3;15.5;14.7;38.6;52.9;8.5;76.7;18.0;5.3
133;Totaal allochtonen;5;12 tot 25 jaar;Mannen;2004;39.3;29.0;36.4;11.9;15.5;37.1;53.4;9.5;74.9;19.2;5.9;35.9;31.1;34.3;13.8;15.6;39.4;52.4;8.2;75.9;18.5;5.5
134;Totaal allochtonen;5;12 tot 25 jaar;Mannen;2005;39.8;29.5;36.4;10.8;14.5;36.5;53.9;9.6;75.3;19.2;5.5;35.9;32.2;34.1;12.6;14.8;38.7;53.1;8.2;76.1;19.0;4.9
135;Totaal allochtonen;5;12 tot 25 jaar;Mannen;2006*;39.3;29.9;35.1;12.3;14.8;35.5;54.4;10.2;75.1;19.1;5.8;35.5;31.7;33.6;14.1;15.1;37.5;53.9;8.6;76.4;18.2;5.4
136;Totaal allochtonen;5;12 tot 25 jaar;Vrouwen;1999;58.0;14.9;28.4;5.5;7.1;64.1;33.0;2.9;88.4;9.4;2.1;55.2;16.6;26.1;7.7;8.4;65.6;31.7;2.7;88.2;9.8;2.0
137;Totaal allochtonen;5;12 tot 25 jaar;Vrouwen;2000;58.9;13.2;27.1;4.6;7.9;64.2;32.9;2.9;89.8;8.7;1.5;53.6;15.0;27.2;7.4;9.8;65.5;32.1;2.5;88.1;10.7;1.2
138;Totaal allochtonen;5;12 tot 25 jaar;Vrouwen;2001;56.5;15.5;27.6;4.7;6.7;63.9;33.7;2.5;90.1;8.9;1.1;50.6;17.2;27.1;6.6;8.9;62.8;35.0;2.2;90.5;8.6;0.9
139;Totaal allochtonen;5;12 tot 25 jaar;Vrouwen;2002;55.4;17.7;26.7;5.3;7.8;63.4;34.3;2.3;88.9;9.6;1.6;50.9;18.1;27.6;6.4;9.9;64.6;33.4;2.0;88.8;9.9;1.4
140;Totaal allochtonen;5;12 tot 25 jaar;Vrouwen;2003;54.5;17.9;26.2;5.7;9.1;62.4;34.7;2.9;88.5;9.9;1.6;49.8;17.7;27.0;7.9;9.7;65.0;32.5;2.5;89.1;9.8;1.1
141;Totaal allochtonen;5;12 tot 25 jaar;Vrouwen;2004;52.0;19.6;28.1;5.2;10.4;61.5;36.0;2.5;86.8;11.4;1.8;49.3;18.8;28.7;6.6;11.2;63.3;34.3;2.4;87.2;11.2;1.6
142;Totaal allochtonen;5;12 tot 25 jaar;Vrouwen;2005;49.4;18.8;29.8;5.1;9.7;61.6;36.4;2.0;88.5;10.2;1.2;47.5;18.6;29.2;6.2;11.8;62.3;35.7;1.9;88.0;10.8;1.2
143;Totaal allochtonen;5;12 tot 25 jaar;Vrouwen;2006*;47.9;20.9;29.6;7.1;9.1;61.2;36.7;2.1;87.2;10.9;1.8;44.8;21.1;29.8;9.1;9.9;62.6;35.6;1.8;87.0;11.4;1.7
144;Totaal allochtonen;2;12 tot 18 jaar;Totaal mannen en vrouwen;1999;45.5;35.6;34.7;4.0;8.1;57.2;37.5;5.4;77.6;17.2;5.2;46.5;37.3;33.3;5.4;9.5;58.8;36.2;5.0;75.0;18.5;6.5
145;Totaal allochtonen;2;12 tot 18 jaar;Totaal mannen en vrouwen;2000;45.7;34.8;34.6;3.7;7.1;59.0;34.6;6.4;78.7;17.6;3.7;43.4;38.2;33.6;2.8;7.0;62.5;31.8;5.8;79.1;17.8;3.2
146;Totaal allochtonen;2;12 tot 18 jaar;Totaal mannen en vrouwen;2001;46.2;34.9;32.6;4.4;6.4;59.4;35.6;5.0;79.3;17.4;3.3;45.7;37.7;30.1;4.0;5.5;61.1;34.1;4.9;79.5;18.3;2.2
147;Totaal allochtonen;2;12 tot 18 jaar;Totaal mannen en vrouwen;2002;41.3;36.5;35.2;4.2;9.6;58.4;36.4;5.3;77.9;17.8;4.3;40.3;36.4;36.4;3.9;9.1;60.2;35.8;4.0;78.2;17.6;4.2
148;Totaal allochtonen;2;12 tot 18 jaar;Totaal mannen en vrouwen;2003;43.1;35.1;33.8;3.4;9.6;58.8;36.2;5.0;79.7;16.0;4.3;42.4;37.0;32.3;2.2;9.6;61.4;35.0;3.6;80.2;16.3;3.5
149;Totaal allochtonen;2;12 tot 18 jaar;Totaal mannen en vrouwen;2004;41.7;37.2;34.9;2.8;9.9;60.2;34.6;5.2;78.3;17.4;4.3;39.5;39.6;33.5;2.9;9.7;61.3;34.5;4.2;79.3;16.6;4.0
150;Totaal allochtonen;2;12 tot 18 jaar;Totaal mannen en vrouwen;2005;41.4;38.4;33.6;2.7;9.4;58.0;37.2;4.8;78.6;17.6;3.8;40.8;40.3;31.1;3.1;10.5;59.9;35.9;4.2;77.9;18.5;3.6
151;Totaal allochtonen;2;12 tot 18 jaar;Totaal mannen en vrouwen;2006*;40.6;37.8;35.0;3.4;10.1;57.2;37.6;5.2;77.7;18.3;4.0;38.8;39.6;34.4;4.1;9.7;59.3;36.4;4.3;77.6;18.7;3.7
152;Totaal allochtonen;2;12 tot 18 jaar;Mannen;1999;46.1;38.5;33.1;4.1;8.6;53.9;40.0;6.1;75.5;18.8;5.7;46.6;40.3;32.3;5.3;9.8;56.2;38.3;5.5;73.5;19.4;7.1
153;Totaal allochtonen;2;12 tot 18 jaar;Mannen;2000;45.2;37.6;33.5;4.0;7.7;55.4;37.0;7.6;77.0;18.8;4.2;42.6;41.4;32.1;3.2;7.3;58.9;34.2;6.9;78.0;18.3;3.7
154;Totaal allochtonen;2;12 tot 18 jaar;Mannen;2001;45.3;38.3;31.3;5.1;7.3;56.7;37.4;5.9;77.1;19.1;3.8;43.9;41.8;29.3;4.7;6.4;58.5;35.6;5.9;76.7;20.7;2.6
155;Totaal allochtonen;2;12 tot 18 jaar;Mannen;2002;41.0;38.3;34.4;4.7;10.6;55.5;38.1;6.4;76.2;19.1;4.7;40.2;38.9;35.3;4.4;9.9;57.4;37.7;4.9;76.4;18.8;4.8
156;Totaal allochtonen;2;12 tot 18 jaar;Mannen;2003;42.2;38.2;33.0;4.1;9.9;56.7;37.7;5.6;77.7;17.3;5.0;41.3;41.0;31.7;2.8;10.0;57.7;38.1;4.2;77.7;18.1;4.2
157;Totaal allochtonen;2;12 tot 18 jaar;Mannen;2004;40.6;40.6;34.4;3.3;10.6;56.7;37.3;6.0;76.5;18.3;5.2;37.9;43.6;31.9;3.2;10.4;58.5;36.7;4.8;78.1;17.4;4.6
158;Totaal allochtonen;2;12 tot 18 jaar;Mannen;2005;39.9;42.3;33.6;3.2;10.2;53.9;40.2;6.0;75.8;19.6;4.6;38.9;44.9;30.9;3.4;11.1;56.7;38.3;4.9;75.1;20.7;4.1
159;Totaal allochtonen;2;12 tot 18 jaar;Mannen;2006*;39.2;41.1;34.3;3.9;10.7;53.2;40.4;6.4;75.6;19.9;4.4;37.3;42.4;33.1;4.8;10.0;56.0;38.8;5.2;77.0;19.1;3.9
160;Totaal allochtonen;2;12 tot 18 jaar;Vrouwen;1999;42.4;20.8;42.9;;5.2;73.6;24.7;;88.3;9.1;;46.4;20.3;39.3;;7.5;73.7;24.0;;83.3;13.3;
161;Totaal allochtonen;2;12 tot 18 jaar;Vrouwen;2000;48.0;21.6;39.6;;4.0;76.0;23.6;;86.4;12.0;;47.1;22.9;40.6;;5.1;79.0;20.4;;84.0;15.3;
162;Totaal allochtonen;2;12 tot 18 jaar;Vrouwen;2001;49.5;22.5;37.5;;3.2;69.2;29.2;;87.3;11.1;;52.9;20.7;33.5;;1.6;71.6;27.7;;91.0;8.3;
163;Totaal allochtonen;2;12 tot 18 jaar;Vrouwen;2002;42.7;29.3;38.8;;5.7;69.9;29.3;;84.8;12.8;;40.9;26.3;40.6;;5.9;71.7;27.9;;86.0;12.6;
164;Totaal allochtonen;2;12 tot 18 jaar;Vrouwen;2003;46.3;23.0;36.8;;8.5;67.2;30.2;2.6;87.0;11.1;;46.4;21.7;34.5;;8.4;75.1;23.6;1.3;89.9;9.3;
165;Totaal allochtonen;2;12 tot 18 jaar;Vrouwen;2004;46.0;23.8;37.0;;7.5;73.9;24.0;;85.5;13.6;;46.5;22.6;40.0;;6.7;72.9;25.2;;84.6;13.6;
166;Totaal allochtonen;2;12 tot 18 jaar;Vrouwen;2005;46.5;25.0;33.8;;6.6;72.1;27.0;;88.1;10.8;;47.9;24.0;31.8;;8.1;71.5;26.9;;88.1;10.3;
167;Totaal allochtonen;2;12 tot 18 jaar;Vrouwen;2006*;45.1;26.3;37.4;1.7;7.7;71.0;28.0;;84.6;12.8;2.6;43.7;30.0;39.0;1.8;8.6;70.8;28.1;;80.0;17.1;2.9
168;Totaal allochtonen;2;18 tot 25 jaar;Totaal mannen en vrouwen;1999;36.8;27.6;25.1;21.3;13.8;39.7;52.7;7.5;80.4;15.4;4.2;36.6;28.5;24.0;22.9;12.9;41.5;50.9;7.6;80.5;15.1;4.4
169;Totaal allochtonen;2;18 tot 25 jaar;Totaal mannen en vrouwen;2000;32.4;27.3;25.6;21.7;15.5;40.0;53.5;6.5;81.6;14.8;3.7;30.2;28.2;24.3;23.8;14.3;41.7;51.8;6.5;82.5;14.3;3.2
170;Totaal allochtonen;2;18 tot 25 jaar;Totaal mannen en vrouwen;2001;28.6;29.2;28.0;23.0;15.7;39.6;53.9;6.5;80.5;15.4;4.1;26.9;29.1;26.9;24.3;15.6;40.1;53.7;6.3;81.5;14.9;3.6
171;Totaal allochtonen;2;18 tot 25 jaar;Totaal mannen en vrouwen;2002;30.4;27.1;27.2;23.1;16.8;39.7;53.2;7.1;80.5;15.2;4.3;29.4;27.8;27.0;24.2;17.5;40.0;53.1;6.9;79.6;15.7;4.7
172;Totaal allochtonen;2;18 tot 25 jaar;Totaal mannen en vrouwen;2003;29.8;28.8;28.1;22.4;16.4;38.7;54.9;6.4;80.4;14.9;4.8;28.8;28.7;28.6;25.5;15.1;39.9;53.8;6.3;79.9;15.0;5.0
173;Totaal allochtonen;2;18 tot 25 jaar;Totaal mannen en vrouwen;2004;29.3;28.6;29.1;21.3;18.2;38.7;55.6;5.7;78.7;17.1;4.3;28.6;27.4;29.9;22.5;17.6;41.1;53.5;5.4;79.3;16.2;4.4
174;Totaal allochtonen;2;18 tot 25 jaar;Totaal mannen en vrouwen;2005;28.6;29.6;31.1;19.1;17.1;38.8;55.4;5.9;79.5;16.4;4.1;27.4;30.1;29.7;19.9;17.4;40.5;53.9;5.6;79.7;16.7;3.6
175;Totaal allochtonen;2;18 tot 25 jaar;Totaal mannen en vrouwen;2006*;28.0;28.2;29.3;21.8;16.9;39.3;55.1;5.6;81.2;14.4;4.5;27.6;28.8;28.8;21.8;17.0;40.5;54.1;5.4;81.6;13.8;4.6
176;Totaal allochtonen;2;18 tot 25 jaar;Mannen;1999;34.4;29.9;26.1;22.3;13.9;36.1;55.5;8.4;79.0;16.5;4.6;34.2;30.2;25.3;24.3;13.0;37.8;53.7;8.4;79.0;16.1;4.9
177;Totaal allochtonen;2;18 tot 25 jaar;Mannen;2000;30.2;29.4;26.1;22.9;15.4;36.9;55.8;7.3;80.6;15.4;4.0;28.1;30.1;24.7;24.9;13.9;38.9;53.9;7.2;81.9;14.7;3.4
178;Totaal allochtonen;2;18 tot 25 jaar;Mannen;2001;27.1;30.9;28.4;23.8;15.9;37.0;56.0;7.0;79.5;15.9;4.6;26.3;30.4;27.4;25.2;15.1;37.9;55.3;6.8;80.4;15.6;4.0
179;Totaal allochtonen;2;18 tot 25 jaar;Mannen;2002;27.4;29.1;28.5;24.0;17.0;35.8;56.3;8.0;79.4;15.8;4.7;27.0;29.7;28.1;25.6;17.2;36.3;55.9;7.7;78.3;16.6;5.1
180;Totaal allochtonen;2;18 tot 25 jaar;Mannen;2003;27.4;31.4;29.1;23.4;16.9;34.3;58.3;7.4;78.7;15.9;5.5;26.9;31.2;29.6;26.4;15.3;36.1;56.7;7.2;78.3;16.1;5.7
181;Totaal allochtonen;2;18 tot 25 jaar;Mannen;2004;27.3;30.5;30.1;22.3;18.5;35.1;58.4;6.5;76.9;18.4;4.7;26.5;29.4;31.2;23.7;17.9;37.0;56.7;6.3;77.4;17.5;5.0
182;Totaal allochtonen;2;18 tot 25 jaar;Mannen;2005;26.3;32.0;32.0;19.9;17.1;34.8;58.3;6.8;78.4;17.0;4.6;25.4;32.5;30.3;21.0;16.9;36.8;56.6;6.6;78.7;17.2;4.2
183;Totaal allochtonen;2;18 tot 25 jaar;Mannen;2006*;26.1;30.6;30.2;22.5;17.7;34.5;58.8;6.7;79.1;15.6;5.3;25.7;31.3;29.8;22.4;18.2;35.7;57.8;6.5;79.3;15.2;5.4
184;Totaal allochtonen;2;18 tot 25 jaar;Vrouwen;1999;54.6;11.4;17.3;14.8;12.5;66.1;32.5;;90.8;7.7;;53.5;16.1;14.9;12.7;12.2;67.6;30.6;;91.5;7.5;
185;Totaal allochtonen;2;18 tot 25 jaar;Vrouwen;2000;49.0;11.2;21.7;13.3;16.5;63.1;36.1;;89.2;10.0;;46.3;13.4;21.4;15.8;17.6;62.9;35.5;;86.9;11.6;
186;Totaal allochtonen;2;18 tot 25 jaar;Vrouwen;2001;40.5;15.0;24.7;17.0;14.2;61.5;36.0;;89.1;10.5;;32.6;17.9;22.3;16.5;20.3;59.2;39.3;;90.8;8.8;
187;Totaal allochtonen;2;18 tot 25 jaar;Vrouwen;2002;49.9;13.8;18.6;16.9;15.8;65.3;33.2;;87.4;10.9;;46.3;14.7;19.2;13.8;19.7;65.7;33.6;;88.8;9.5;
188;Totaal allochtonen;2;18 tot 25 jaar;Vrouwen;2003;44.4;13.2;22.5;16.5;13.5;64.8;34.8;;90.5;8.7;;40.7;13.1;22.4;20.2;13.7;64.8;34.9;;90.7;8.6;
189;Totaal allochtonen;2;18 tot 25 jaar;Vrouwen;2004;41.0;17.0;22.9;15.7;16.6;60.5;38.9;;88.9;9.4;;40.6;15.7;22.5;15.5;16.0;65.0;34.5;;90.7;8.4;
190;Totaal allochtonen;2;18 tot 25 jaar;Vrouwen;2005;40.6;17.0;26.1;14.7;17.5;59.4;39.9;;85.3;13.4;;38.1;16.7;26.6;13.9;20.0;60.5;39.2;;85.3;14.1;
191;Totaal allochtonen;2;18 tot 25 jaar;Vrouwen;2006*;36.8;16.8;24.8;18.5;13.4;62.0;37.6;;90.7;8.5;;36.7;16.5;24.0;19.1;11.4;63.2;36.6;;92.5;7.2;
192;Totaal allochtonen;2;25 tot 45 jaar;Totaal mannen en vrouwen;1999;33.8;16.7;23.7;31.9;15.5;29.9;43.7;26.5;82.9;13.2;4.0;35.3;16.6;24.1;30.6;16.1;28.4;43.8;27.8;82.3;13.4;4.3
193;Totaal allochtonen;2;25 tot 45 jaar;Totaal mannen en vrouwen;2000;29.9;17.5;24.5;35.0;15.0;29.6;45.1;25.4;82.7;13.3;3.9;31.0;17.4;26.0;33.9;15.7;28.4;45.1;26.4;81.3;14.2;4.5
194;Totaal allochtonen;2;25 tot 45 jaar;Totaal mannen en vrouwen;2001;29.5;17.1;25.6;33.4;16.3;29.9;43.8;26.3;83.2;12.8;4.1;30.0;17.9;25.8;32.6;16.8;28.4;44.2;27.4;82.2;13.4;4.4
195;Totaal allochtonen;2;25 tot 45 jaar;Totaal mannen en vrouwen;2002;26.8;18.3;26.2;34.7;16.6;30.8;44.6;24.6;82.5;13.3;4.2;26.9;18.5;26.9;34.6;16.8;29.2;45.1;25.6;81.6;14.1;4.4
196;Totaal allochtonen;2;25 tot 45 jaar;Totaal mannen en vrouwen;2003;26.4;17.6;27.6;32.8;19.3;31.4;46.1;22.6;81.7;13.7;4.6;26.5;18.1;28.1;32.5;19.4;30.2;46.6;23.2;80.9;14.5;4.6
197;Totaal allochtonen;2;25 tot 45 jaar;Totaal mannen en vrouwen;2004;26.9;17.3;27.6;32.5;19.4;31.0;46.7;22.3;81.5;14.1;4.4;26.9;17.6;27.9;32.4;19.5;30.1;46.8;23.2;81.1;14.4;4.5
198;Totaal allochtonen;2;25 tot 45 jaar;Totaal mannen en vrouwen;2005;23.6;19.0;29.7;31.4;19.9;30.8;48.6;20.5;81.5;14.3;4.2;23.9;19.6;30.1;30.5;20.1;29.8;49.1;21.1;81.1;14.6;4.4
199;Totaal allochtonen;2;25 tot 45 jaar;Totaal mannen en vrouwen;2006*;24.7;17.7;30.3;30.6;19.2;31.0;48.0;21.0;81.8;14.4;3.8;24.8;17.6;30.6;30.4;19.3;30.4;48.3;21.2;81.7;14.4;3.9
200;Totaal allochtonen;2;25 tot 45 jaar;Mannen;1999;31.3;17.5;25.5;33.3;15.5;26.7;44.0;29.3;81.7;13.8;4.4;32.8;17.5;25.8;32.1;16.2;25.3;44.0;30.8;81.3;13.9;4.8
201;Totaal allochtonen;2;25 tot 45 jaar;Mannen;2000;27.9;18.5;26.3;35.5;15.7;26.0;45.9;28.1;81.3;14.3;4.4;29.0;18.5;27.9;34.3;16.4;24.9;45.7;29.4;79.9;15.1;5.0
202;Totaal allochtonen;2;25 tot 45 jaar;Mannen;2001;26.7;18.2;27.8;35.0;16.3;26.9;44.4;28.6;81.7;13.6;4.6;27.4;19.2;28.0;34.1;16.8;25.4;44.7;29.9;80.6;14.4;5.0
203;Totaal allochtonen;2;25 tot 45 jaar;Mannen;2002;24.3;19.7;27.7;36.2;16.4;27.3;45.6;27.1;81.4;13.9;4.7;24.7;19.9;28.4;35.9;16.5;25.8;45.9;28.3;80.5;14.7;4.8
204;Totaal allochtonen;2;25 tot 45 jaar;Mannen;2003;24.2;18.6;29.1;34.1;19.6;27.1;47.6;25.3;80.6;14.3;5.1;24.4;19.0;29.6;33.9;19.8;26.1;48.1;25.8;79.6;15.3;5.1
205;Totaal allochtonen;2;25 tot 45 jaar;Mannen;2004;24.9;18.1;29.1;33.6;19.6;26.7;48.3;25.0;80.5;14.7;4.8;25.0;18.3;29.3;33.5;19.7;25.7;48.4;25.9;80.1;15.1;4.9
206;Totaal allochtonen;2;25 tot 45 jaar;Mannen;2005;21.9;19.6;31.1;32.7;19.9;26.0;50.9;23.2;80.4;14.9;4.7;22.1;20.2;31.4;31.8;20.2;25.0;51.1;23.8;80.1;15.0;4.8
207;Totaal allochtonen;2;25 tot 45 jaar;Mannen;2006*;22.9;18.1;32.4;31.4;19.1;25.7;50.4;23.9;80.9;15.0;4.1;23.0;17.8;32.7;31.4;19.1;25.2;50.7;24.1;80.9;14.9;4.2
208;Totaal allochtonen;2;25 tot 45 jaar;Vrouwen;1999;46.5;13.0;14.1;24.3;15.3;46.0;41.8;12.2;88.5;9.9;;48.1;12.2;15.1;22.9;15.6;44.6;43.2;12.2;87.6;11.1;
209;Totaal allochtonen;2;25 tot 45 jaar;Vrouwen;2000;39.3;12.7;16.0;32.6;11.8;47.0;41.0;12.0;89.5;8.7;1.7;40.9;12.2;17.0;31.9;12.3;45.7;42.3;12.0;88.2;9.5;2.3
210;Totaal allochtonen;2;25 tot 45 jaar;Vrouwen;2001;44.1;11.4;13.9;24.9;16.0;45.8;40.5;13.7;90.8;8.1;;43.8;10.8;14.3;24.8;16.3;44.2;41.7;14.2;91.0;8.0;
211;Totaal allochtonen;2;25 tot 45 jaar;Vrouwen;2002;39.5;11.3;18.9;27.2;17.7;48.4;39.5;12.1;87.6;10.4;2.0;38.2;11.3;19.2;27.7;18.4;47.0;41.3;11.7;87.3;10.9;1.9
212;Totaal allochtonen;2;25 tot 45 jaar;Vrouwen;2003;36.5;12.7;20.7;26.7;18.2;51.3;38.8;9.9;87.3;10.7;2.0;36.7;13.4;21.1;26.2;17.3;49.9;39.6;10.5;87.5;10.5;2.0
213;Totaal allochtonen;2;25 tot 45 jaar;Vrouwen;2004;36.6;13.7;20.2;27.4;18.3;51.8;38.9;9.3;86.3;11.3;2.4;36.1;14.1;20.8;27.1;18.3;51.3;38.8;9.9;86.2;11.3;2.5
214;Totaal allochtonen;2;25 tot 45 jaar;Vrouwen;2005;31.5;16.2;23.2;25.6;19.9;52.4;38.8;8.8;86.2;11.8;2.1;32.0;16.8;24.5;24.4;20.1;50.7;40.1;9.2;85.1;12.5;2.4
215;Totaal allochtonen;2;25 tot 45 jaar;Vrouwen;2006*;32.7;15.9;21.3;27.2;19.7;54.7;37.1;8.2;85.8;11.9;2.3;33.0;17.0;21.4;26.2;19.8;53.6;37.9;8.5;85.3;12.3;2.4
216;Totaal allochtonen;2;45 tot 80 jaar;Totaal mannen en vrouwen;1999;25.6;11.7;17.9;43.9;11.7;56.6;32.1;11.2;91.1;7.1;1.9;25.5;11.8;18.2;44.9;12.8;55.3;31.3;13.4;89.5;7.9;2.6
217;Totaal allochtonen;2;45 tot 80 jaar;Totaal mannen en vrouwen;2000;24.3;10.9;16.6;44.5;12.3;56.0;32.6;11.4;92.5;6.4;1.1;23.8;11.2;16.9;44.7;12.5;55.8;31.8;12.4;92.3;6.3;1.3
