ID;Geslacht;Werkadres;PositieWerkkring;Persoonskenmerken;Perioden;WerkzameBeroepsbevolking_1
287;Totaal mannen en vrouwen;Totaal;Totaal;Positie: kind >= 18 jaar;2011;770
288;Totaal mannen en vrouwen;Totaal;Totaal;Positie: kind >= 18 jaar;2012;786
289;Totaal mannen en vrouwen;Totaal;Totaal;Positie: kind >= 18 jaar;2013;763
290;Totaal mannen en vrouwen;Totaal;Totaal;Positie: kind >= 18 jaar;2014;762
291;Totaal mannen en vrouwen;Totaal;Totaal;Positie: kind >= 18 jaar;2015;795
292;Totaal mannen en vrouwen;Totaal;Totaal;Positie: kind >= 18 jaar;2016;801
293;Totaal mannen en vrouwen;Totaal;Totaal;Positie: kind >= 18 jaar;2017;818
294;Totaal mannen en vrouwen;Totaal;Totaal;Positie: kind >= 18 jaar;2018;877
295;Totaal mannen en vrouwen;Totaal;Totaal;Positie: kind >= 18 jaar;2019;894
296;Totaal mannen en vrouwen;Totaal;Totaal;Positie: kind >= 18 jaar;2020;931
297;Totaal mannen en vrouwen;Totaal;Totaal;Positie: kind < 18 jaar;2010;261
298;Totaal mannen en vrouwen;Totaal;Totaal;Positie: kind < 18 jaar;2011;258
299;Totaal mannen en vrouwen;Totaal;Totaal;Positie: kind < 18 jaar;2012;262
300;Totaal mannen en vrouwen;Totaal;Totaal;Positie: kind < 18 jaar;2013;255
301;Totaal mannen en vrouwen;Totaal;Totaal;Positie: kind < 18 jaar;2014;258
302;Totaal mannen en vrouwen;Totaal;Totaal;Positie: kind < 18 jaar;2015;270
303;Totaal mannen en vrouwen;Totaal;Totaal;Positie: kind < 18 jaar;2016;285
304;Totaal mannen en vrouwen;Totaal;Totaal;Positie: kind < 18 jaar;2017;309
305;Totaal mannen en vrouwen;Totaal;Totaal;Positie: kind < 18 jaar;2018;320
306;Totaal mannen en vrouwen;Totaal;Totaal;Positie: kind < 18 jaar;2019;327
307;Totaal mannen en vrouwen;Totaal;Totaal;Positie: kind < 18 jaar;2020;309
308;Totaal mannen en vrouwen;Totaal;Totaal;Positie: overig lid;2010;127
309;Totaal mannen en vrouwen;Totaal;Totaal;Positie: overig lid;2011;154
310;Totaal mannen en vrouwen;Totaal;Totaal;Positie: overig lid;2012;145
311;Totaal mannen en vrouwen;Totaal;Totaal;Positie: overig lid;2013;157
312;Totaal mannen en vrouwen;Totaal;Totaal;Positie: overig lid;2014;160
313;Totaal mannen en vrouwen;Totaal;Totaal;Positie: overig lid;2015;169
314;Totaal mannen en vrouwen;Totaal;Totaal;Positie: overig lid;2016;166
315;Totaal mannen en vrouwen;Totaal;Totaal;Positie: overig lid;2017;185
316;Totaal mannen en vrouwen;Totaal;Totaal;Positie: overig lid;2018;222
317;Totaal mannen en vrouwen;Totaal;Totaal;Positie: overig lid;2019;227
318;Totaal mannen en vrouwen;Totaal;Totaal;Positie: overig lid;2020;195
319;Totaal mannen en vrouwen;Totaal;Werknemer;Totaal personen;2010;7064
320;Totaal mannen en vrouwen;Totaal;Werknemer;Totaal personen;2011;7063
321;Totaal mannen en vrouwen;Totaal;Werknemer;Totaal personen;2012;7094
322;Totaal mannen en vrouwen;Totaal;Werknemer;Totaal personen;2013;6966
323;Totaal mannen en vrouwen;Totaal;Werknemer;Totaal personen;2014;6908
324;Totaal mannen en vrouwen;Totaal;Werknemer;Totaal personen;2015;6965
325;Totaal mannen en vrouwen;Totaal;Werknemer;Totaal personen;2016;7056
326;Totaal mannen en vrouwen;Totaal;Werknemer;Totaal personen;2017;7228
327;Totaal mannen en vrouwen;Totaal;Werknemer;Totaal personen;2018;7383
328;Totaal mannen en vrouwen;Totaal;Werknemer;Totaal personen;2019;7549
329;Totaal mannen en vrouwen;Totaal;Werknemer;Totaal personen;2020;7435
330;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: deeltijd;2010;3476
331;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: deeltijd;2011;3478
332;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: deeltijd;2012;3557
333;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: deeltijd;2013;3525
334;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: deeltijd;2014;3501
335;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: deeltijd;2015;3529
336;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: deeltijd;2016;3580
337;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: deeltijd;2017;3651
338;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: deeltijd;2018;3777
339;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: deeltijd;2019;3878
340;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: deeltijd;2020;3837
341;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 12 uur per week;2010;763
342;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 12 uur per week;2011;763
343;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 12 uur per week;2012;801
344;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 12 uur per week;2013;810
345;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 12 uur per week;2014;814
346;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 12 uur per week;2015;814
347;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 12 uur per week;2016;797
348;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 12 uur per week;2017;807
349;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 12 uur per week;2018;787
350;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 12 uur per week;2019;793
351;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 12 uur per week;2020;769
352;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 20 uur per week;2010;1428
353;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 20 uur per week;2011;1427
354;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 20 uur per week;2012;1464
355;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 20 uur per week;2013;1426
356;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 20 uur per week;2014;1410
357;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 20 uur per week;2015;1421
358;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 20 uur per week;2016;1418
359;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 20 uur per week;2017;1405
360;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 20 uur per week;2018;1397
361;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 20 uur per week;2019;1423
362;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: minder dan 20 uur per week;2020;1363
363;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: 12 tot 20 uur per week;2010;665
364;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: 12 tot 20 uur per week;2011;663
365;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: 12 tot 20 uur per week;2012;663
366;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: 12 tot 20 uur per week;2013;616
367;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: 12 tot 20 uur per week;2014;597
368;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: 12 tot 20 uur per week;2015;607
369;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: 12 tot 20 uur per week;2016;620
370;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: 12 tot 20 uur per week;2017;598
371;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: 12 tot 20 uur per week;2018;609
372;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: 12 tot 20 uur per week;2019;631
373;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: 12 tot 20 uur per week;2020;594
374;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: 20 tot 35 uur per week;2010;2047
375;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: 20 tot 35 uur per week;2011;2051
376;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: 20 tot 35 uur per week;2012;2093
377;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: 20 tot 35 uur per week;2013;2099
378;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: 20 tot 35 uur per week;2014;2091
379;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: 20 tot 35 uur per week;2015;2108
380;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: 20 tot 35 uur per week;2016;2162
381;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: 20 tot 35 uur per week;2017;2246
382;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: 20 tot 35 uur per week;2018;2380
383;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: 20 tot 35 uur per week;2019;2455
384;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: 20 tot 35 uur per week;2020;2474
385;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: voltijd;2010;3588
386;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: voltijd;2011;3585
387;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: voltijd;2012;3537
388;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: voltijd;2013;3442
389;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: voltijd;2014;3407
390;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: voltijd;2015;3436
391;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: voltijd;2016;3476
392;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: voltijd;2017;3578
393;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: voltijd;2018;3606
394;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: voltijd;2019;3671
395;Totaal mannen en vrouwen;Totaal;Werknemer;Arbeidsduur: voltijd;2020;3598
396;Totaal mannen en vrouwen;Totaal;Werknemer;Onderwijsniveau: 1 laag;2010;1790
397;Totaal mannen en vrouwen;Totaal;Werknemer;Onderwijsniveau: 1 laag;2011;1781
398;Totaal mannen en vrouwen;Totaal;Werknemer;Onderwijsniveau: 1 laag;2012;1756
399;Totaal mannen en vrouwen;Totaal;Werknemer;Onderwijsniveau: 1 laag;2013;1569
400;Totaal mannen en vrouwen;Totaal;Werknemer;Onderwijsniveau: 1 laag;2014;1512
401;Totaal mannen en vrouwen;Totaal;Werknemer;Onderwijsniveau: 1 laag;2015;1502
402;Totaal mannen en vrouwen;Totaal;Werknemer;Onderwijsniveau: 1 laag;2016;1473
403;Totaal mannen en vrouwen;Totaal;Werknemer;Onderwijsniveau: 1 laag;2017;1478
404;Totaal mannen en vrouwen;Totaal;Werknemer;Onderwijsniveau: 1 laag;2018;1529
405;Totaal mannen en vrouwen;Totaal;Werknemer;Onderwijsniveau: 1 laag;2019;1492
406;Totaal mannen en vrouwen;Totaal;Werknemer;Onderwijsniveau: 1 laag;2020;1368
407;Totaal mannen en vrouwen;Totaal;Werknemer;Onderwijsniveau: 2 middelbaar ;2010;2989
408;Totaal mannen en vrouwen;Totaal;Werknemer;Onderwijsniveau: 2 middelbaar ;2011;3007
409;Totaal mannen en vrouwen;Totaal;Werknemer;Onderwijsniveau: 2 middelbaar ;2012;3031
410;Totaal mannen en vrouwen;Totaal;Werknemer;Onderwijsniveau: 2 middelbaar ;2013;2942
411;Totaal mannen en vrouwen;Totaal;Werknemer;Onderwijsniveau: 2 middelbaar ;2014;2921
412;Totaal mannen en vrouwen;Totaal;Werknemer;Onderwijsniveau: 2 middelbaar ;2015;2887
413;Totaal mannen en vrouwen;Totaal;Werknemer;Onderwijsniveau: 2 middelbaar ;2016;2948
414;Totaal mannen en vrouwen;Totaal;Werknemer;Onderwijsniveau: 2 middelbaar ;2017;3004
415;Totaal mannen en vrouwen;Totaal;Werknemer;Onderwijsniveau: 2 middelbaar ;2018;2968
416;Totaal mannen en vrouwen;Totaal;Werknemer;Onderwijsniveau: 2 middelbaar ;2019;3071
417;Totaal mannen en vrouwen;Totaal;Werknemer;Onderwijsniveau: 2 middelbaar ;2020;2916
418;Totaal mannen en vrouwen;Totaal;Werknemer;Onderwijsniveau: 3 hoog;2010;2248
419;Totaal mannen en vrouwen;Totaal;Werknemer;Onderwijsniveau: 3 hoog;2011;2225
420;Totaal mannen en vrouwen;Totaal;Werknemer;Onderwijsniveau: 3 hoog;2012;2262
421;Totaal mannen en vrouwen;Totaal;Werknemer;Onderwijsniveau: 3 hoog;2013;2363
422;Totaal mannen en vrouwen;Totaal;Werknemer;Onderwijsniveau: 3 hoog;2014;2430
423;Totaal mannen en vrouwen;Totaal;Werknemer;Onderwijsniveau: 3 hoog;2015;2523
424;Totaal mannen en vrouwen;Totaal;Werknemer;Onderwijsniveau: 3 hoog;2016;2562
425;Totaal mannen en vrouwen;Totaal;Werknemer;Onderwijsniveau: 3 hoog;2017;2673
426;Totaal mannen en vrouwen;Totaal;Werknemer;Onderwijsniveau: 3 hoog;2018;2812
427;Totaal mannen en vrouwen;Totaal;Werknemer;Onderwijsniveau: 3 hoog;2019;2902
428;Totaal mannen en vrouwen;Totaal;Werknemer;Onderwijsniveau: 3 hoog;2020;3070
429;Totaal mannen en vrouwen;Totaal;Werknemer;Onderwijsniveau: weet niet of onbekend;2010;38
430;Totaal mannen en vrouwen;Totaal;Werknemer;Onderwijsniveau: weet niet of onbekend;2011;50
431;Totaal mannen en vrouwen;Totaal;Werknemer;Onderwijsniveau: weet niet of onbekend;2012;46
432;Totaal mannen en vrouwen;Totaal;Werknemer;Onderwijsniveau: weet niet of onbekend;2013;93
433;Totaal mannen en vrouwen;Totaal;Werknemer;Onderwijsniveau: weet niet of onbekend;2014;45
434;Totaal mannen en vrouwen;Totaal;Werknemer;Onderwijsniveau: weet niet of onbekend;2015;53
435;Totaal mannen en vrouwen;Totaal;Werknemer;Onderwijsniveau: weet niet of onbekend;2016;73
436;Totaal mannen en vrouwen;Totaal;Werknemer;Onderwijsniveau: weet niet of onbekend;2017;74
437;Totaal mannen en vrouwen;Totaal;Werknemer;Onderwijsniveau: weet niet of onbekend;2018;75
438;Totaal mannen en vrouwen;Totaal;Werknemer;Onderwijsniveau: weet niet of onbekend;2019;84
439;Totaal mannen en vrouwen;Totaal;Werknemer;Onderwijsniveau: weet niet of onbekend;2020;81
440;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 15 tot 25 jaar;2010;1167
441;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 15 tot 25 jaar;2011;1181
442;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 15 tot 25 jaar;2012;1184
443;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 15 tot 25 jaar;2013;1161
444;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 15 tot 25 jaar;2014;1145
445;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 15 tot 25 jaar;2015;1175
446;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 15 tot 25 jaar;2016;1189
447;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 15 tot 25 jaar;2017;1248
448;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 15 tot 25 jaar;2018;1281
449;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 15 tot 25 jaar;2019;1317
450;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 15 tot 25 jaar;2020;1257
451;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 45 jaar;2010;3276
452;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 45 jaar;2011;3203
453;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 45 jaar;2012;3151
454;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 45 jaar;2013;3064
455;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 45 jaar;2014;3001
456;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 45 jaar;2015;2990
457;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 45 jaar;2016;2987
458;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 45 jaar;2017;3029
459;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 45 jaar;2018;3074
460;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 45 jaar;2019;3123
461;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 45 jaar;2020;3085
462;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 35 jaar;2010;1544
463;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 35 jaar;2011;1533
464;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 35 jaar;2012;1522
465;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 35 jaar;2013;1509
466;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 35 jaar;2014;1499
467;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 35 jaar;2015;1521
468;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 35 jaar;2016;1544
469;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 35 jaar;2017;1598
470;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 35 jaar;2018;1642
471;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 35 jaar;2019;1676
472;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 25 tot 35 jaar;2020;1679
473;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 35 tot 45 jaar;2010;1732
474;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 35 tot 45 jaar;2011;1670
475;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 35 tot 45 jaar;2012;1629
476;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 35 tot 45 jaar;2013;1555
477;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 35 tot 45 jaar;2014;1502
478;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 35 tot 45 jaar;2015;1469
479;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 35 tot 45 jaar;2016;1443
480;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 35 tot 45 jaar;2017;1431
481;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 35 tot 45 jaar;2018;1432
482;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 35 tot 45 jaar;2019;1447
483;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 35 tot 45 jaar;2020;1406
484;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 55 jaar;2010;1657
485;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 55 jaar;2011;1683
486;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 55 jaar;2012;1686
487;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 55 jaar;2013;1653
488;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 55 jaar;2014;1640
489;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 55 jaar;2015;1637
490;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 55 jaar;2016;1661
491;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 55 jaar;2017;1662
492;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 55 jaar;2018;1677
493;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 55 jaar;2019;1663
494;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 55 jaar;2020;1627
495;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 75 jaar;2010;2622
496;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 75 jaar;2011;2678
497;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 75 jaar;2012;2759
498;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 75 jaar;2013;2742
499;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 75 jaar;2014;2762
500;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 75 jaar;2015;2801
501;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 75 jaar;2016;2879
502;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 75 jaar;2017;2951
503;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 75 jaar;2018;3028
504;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 75 jaar;2019;3109
505;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 75 jaar;2020;3093
506;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 55 tot 65 jaar;2010;902
507;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 55 tot 65 jaar;2011;943
508;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 55 tot 65 jaar;2012;990
509;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 55 tot 65 jaar;2013;1007
510;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 55 tot 65 jaar;2014;1043
511;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 55 tot 65 jaar;2015;1087
512;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 55 tot 65 jaar;2016;1128
513;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 55 tot 65 jaar;2017;1187
514;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 55 tot 65 jaar;2018;1230
515;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 55 tot 65 jaar;2019;1287
516;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 55 tot 65 jaar;2020;1323
517;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 65 tot 75 jaar;2010;63
518;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 65 tot 75 jaar;2011;52
519;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 65 tot 75 jaar;2012;83
520;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 65 tot 75 jaar;2013;83
521;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 65 tot 75 jaar;2014;79
522;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 65 tot 75 jaar;2015;76
523;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 65 tot 75 jaar;2016;90
524;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 65 tot 75 jaar;2017;101
525;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 65 tot 75 jaar;2018;120
526;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 65 tot 75 jaar;2019;159
527;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 65 tot 75 jaar;2020;143
528;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: alleenstaande;2010;1008
529;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: alleenstaande;2011;1015
530;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: alleenstaande;2012;1009
531;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: alleenstaande;2013;1048
532;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: alleenstaande;2014;1085
533;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: alleenstaande;2015;1036
534;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: alleenstaande;2016;1093
535;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: alleenstaande;2017;1126
536;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: alleenstaande;2018;1140
537;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: alleenstaande;2019;1194
538;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: alleenstaande;2020;1139
539;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: ouder;2010;3077
540;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: ouder;2011;3093
541;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: ouder;2012;3112
542;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: ouder;2013;3016
543;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: ouder;2014;2994
544;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: ouder;2015;2994
545;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: ouder;2016;3026
546;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: ouder;2017;3054
547;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: ouder;2018;3073
548;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: ouder;2019;3103
549;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: ouder;2020;3125
550;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: ouder in éénouderhuishouden;2010;247
551;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: ouder in éénouderhuishouden;2011;251
552;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: ouder in éénouderhuishouden;2012;243
553;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: ouder in éénouderhuishouden;2013;261
554;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: ouder in éénouderhuishouden;2014;237
555;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: ouder in éénouderhuishouden;2015;239
