ID;Geslacht;Leeftijd;Geboorteland;Herkomstland;SamenstellingHuishouden;SociaaleconomischeCategorie;Perioden;PersonenMetUitgesprokenSchuldsanering_1
256;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Zelfstandige (totaal);2005;55.0
257;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Zelfstandige (totaal);2006;40.0
258;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Zelfstandige (totaal);2007;30.0
259;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Zelfstandige (totaal);2008;20.0
260;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Zelfstandige (totaal);2009;20.0
261;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Zelfstandige (totaal);2010;20.0
262;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Zelfstandige (totaal);2011;15.0
263;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Zelfstandige (totaal);2012;30.0
264;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Zelfstandige (totaal);2013;25.0
265;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Zelfstandige (totaal);2014;20.0
266;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Zelfstandige (totaal);2015;20.0
267;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Zelfstandige (totaal);2016;20.0
268;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Zelfstandige (totaal);2017;10.0
269;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Zelfstandige (totaal);2018;
270;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Zelfstandige (totaal);2019;
271;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Zelfstandige (totaal);2020;
272;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Zelfstandige (totaal);2021;
273;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Zelfstandige (totaal);2022;
274;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Zelfstandige (totaal);2023;25.0
275;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Uitkeringsontvanger;1999;725.0
276;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Uitkeringsontvanger;2000;1155.0
277;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Uitkeringsontvanger;2001;1185.0
278;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Uitkeringsontvanger;2002;1335.0
279;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Uitkeringsontvanger;2003;1585.0
280;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Uitkeringsontvanger;2004;2200.0
281;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Uitkeringsontvanger;2005;2480.0
282;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Uitkeringsontvanger;2006;2500.0
283;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Uitkeringsontvanger;2007;2380.0
284;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Uitkeringsontvanger;2008;1440.0
285;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Uitkeringsontvanger;2009;1420.0
286;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Uitkeringsontvanger;2010;1845.0
287;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Uitkeringsontvanger;2011;2665.0
288;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Uitkeringsontvanger;2012;2610.0
289;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Uitkeringsontvanger;2013;2370.0
290;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Uitkeringsontvanger;2014;2430.0
291;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Uitkeringsontvanger;2015;2365.0
292;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Uitkeringsontvanger;2016;1930.0
293;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Uitkeringsontvanger;2017;1615.0
294;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Uitkeringsontvanger;2018;1170.0
295;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Uitkeringsontvanger;2019;915.0
296;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Uitkeringsontvanger;2020;600.0
297;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Uitkeringsontvanger;2021;515.0
298;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Uitkeringsontvanger;2022;440.0
299;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Uitkeringsontvanger;2023;460.0
300;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Pensioenontvanger;1999;50.0
301;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Pensioenontvanger;2000;85.0
302;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Pensioenontvanger;2001;90.0
303;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Pensioenontvanger;2002;100.0
304;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Pensioenontvanger;2003;100.0
305;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Pensioenontvanger;2004;185.0
306;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Pensioenontvanger;2005;195.0
307;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Pensioenontvanger;2006;255.0
308;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Pensioenontvanger;2007;245.0
309;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Pensioenontvanger;2008;145.0
310;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Pensioenontvanger;2009;140.0
311;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Pensioenontvanger;2010;160.0
312;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Pensioenontvanger;2011;205.0
313;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Pensioenontvanger;2012;210.0
314;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Pensioenontvanger;2013;235.0
315;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Pensioenontvanger;2014;215.0
316;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Pensioenontvanger;2015;190.0
317;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Pensioenontvanger;2016;155.0
318;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Pensioenontvanger;2017;140.0
319;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Pensioenontvanger;2018;90.0
320;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Pensioenontvanger;2019;70.0
321;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Pensioenontvanger;2020;35.0
322;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Pensioenontvanger;2021;40.0
323;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Pensioenontvanger;2022;45.0
324;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Pensioenontvanger;2023;50.0
325;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;(School)kind of student;1999;
326;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;(School)kind of student;2000;
327;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;(School)kind of student;2001;10.0
328;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;(School)kind of student;2002;
329;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;(School)kind of student;2003;
330;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;(School)kind of student;2004;10.0
331;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;(School)kind of student;2005;15.0
332;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;(School)kind of student;2006;10.0
333;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;(School)kind of student;2007;10.0
334;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;(School)kind of student;2008;
335;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;(School)kind of student;2009;
336;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;(School)kind of student;2010;10.0
337;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;(School)kind of student;2011;
338;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;(School)kind of student;2012;
339;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;(School)kind of student;2013;
340;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;(School)kind of student;2014;10.0
341;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;(School)kind of student;2015;
342;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;(School)kind of student;2016;10.0
343;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;(School)kind of student;2017;
344;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;(School)kind of student;2018;
345;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;(School)kind of student;2019;
346;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;(School)kind of student;2020;
347;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;(School)kind of student;2021;
348;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;(School)kind of student;2022;
349;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;(School)kind of student;2023;
350;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Overig (geen inkomen, kind of student);1999;45.0
351;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Overig (geen inkomen, kind of student);2000;50.0
352;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Overig (geen inkomen, kind of student);2001;60.0
353;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Overig (geen inkomen, kind of student);2002;45.0
354;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Overig (geen inkomen, kind of student);2003;60.0
355;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Overig (geen inkomen, kind of student);2004;75.0
356;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Overig (geen inkomen, kind of student);2005;60.0
357;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Overig (geen inkomen, kind of student);2006;90.0
358;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Overig (geen inkomen, kind of student);2007;55.0
359;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Overig (geen inkomen, kind of student);2008;30.0
360;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Overig (geen inkomen, kind of student);2009;50.0
361;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Overig (geen inkomen, kind of student);2010;70.0
362;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Overig (geen inkomen, kind of student);2011;60.0
363;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Overig (geen inkomen, kind of student);2012;55.0
364;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Overig (geen inkomen, kind of student);2013;35.0
365;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Overig (geen inkomen, kind of student);2014;75.0
366;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Overig (geen inkomen, kind of student);2015;30.0
367;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Overig (geen inkomen, kind of student);2016;30.0
368;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Overig (geen inkomen, kind of student);2017;20.0
369;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Overig (geen inkomen, kind of student);2018;10.0
370;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Overig (geen inkomen, kind of student);2019;10.0
371;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Overig (geen inkomen, kind of student);2020;10.0
372;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Overig (geen inkomen, kind of student);2021;
373;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Overig (geen inkomen, kind of student);2022;
374;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Overig (geen inkomen, kind of student);2023;15.0
375;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Onbekend;1999;
376;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Onbekend;2000;
377;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Onbekend;2001;
378;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Onbekend;2002;
379;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Onbekend;2003;
380;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Onbekend;2004;
381;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Onbekend;2005;
382;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Onbekend;2006;
383;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Onbekend;2007;
384;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Onbekend;2008;
385;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Onbekend;2009;
386;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Onbekend;2010;
387;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Onbekend;2011;
388;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Onbekend;2012;
389;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Onbekend;2013;
390;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Onbekend;2014;
391;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Onbekend;2015;
392;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Onbekend;2016;
393;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Onbekend;2017;
394;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Onbekend;2018;
395;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Onbekend;2019;
396;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Onbekend;2020;
397;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Onbekend;2021;
398;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Onbekend;2022;
399;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenpersoonshuishouden;Onbekend;2023;
400;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenouderhuishouden;Totaal;1999;815.0
401;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenouderhuishouden;Totaal;2000;1375.0
402;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenouderhuishouden;Totaal;2001;1455.0
403;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenouderhuishouden;Totaal;2002;1825.0
404;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenouderhuishouden;Totaal;2003;2005.0
405;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenouderhuishouden;Totaal;2004;2585.0
406;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenouderhuishouden;Totaal;2005;2540.0
407;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenouderhuishouden;Totaal;2006;2705.0
408;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenouderhuishouden;Totaal;2007;2885.0
409;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenouderhuishouden;Totaal;2008;1685.0
410;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenouderhuishouden;Totaal;2009;1720.0
411;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenouderhuishouden;Totaal;2010;2115.0
412;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenouderhuishouden;Totaal;2011;2850.0
413;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenouderhuishouden;Totaal;2012;2415.0
414;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenouderhuishouden;Totaal;2013;2275.0
415;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenouderhuishouden;Totaal;2014;2180.0
416;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenouderhuishouden;Totaal;2015;2135.0
417;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenouderhuishouden;Totaal;2016;1860.0
418;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenouderhuishouden;Totaal;2017;1735.0
419;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenouderhuishouden;Totaal;2018;1205.0
420;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenouderhuishouden;Totaal;2019;915.0
421;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenouderhuishouden;Totaal;2020;550.0
422;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenouderhuishouden;Totaal;2021;380.0
423;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenouderhuishouden;Totaal;2022;310.0
424;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenouderhuishouden;Totaal;2023;330.0
425;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenouderhuishouden;Werknemer;1999;190.0
426;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenouderhuishouden;Werknemer;2000;320.0
427;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenouderhuishouden;Werknemer;2001;315.0
428;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenouderhuishouden;Werknemer;2002;390.0
429;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenouderhuishouden;Werknemer;2003;395.0
430;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenouderhuishouden;Werknemer;2004;600.0
431;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenouderhuishouden;Werknemer;2005;575.0
432;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenouderhuishouden;Werknemer;2006;745.0
433;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenouderhuishouden;Werknemer;2007;835.0
434;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenouderhuishouden;Werknemer;2008;575.0
435;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenouderhuishouden;Werknemer;2009;555.0
436;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenouderhuishouden;Werknemer;2010;650.0
437;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenouderhuishouden;Werknemer;2011;855.0
438;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenouderhuishouden;Werknemer;2012;725.0
439;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenouderhuishouden;Werknemer;2013;670.0
440;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenouderhuishouden;Werknemer;2014;590.0
441;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenouderhuishouden;Werknemer;2015;605.0
442;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenouderhuishouden;Werknemer;2016;565.0
443;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenouderhuishouden;Werknemer;2017;545.0
444;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenouderhuishouden;Werknemer;2018;395.0
445;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenouderhuishouden;Werknemer;2019;350.0
446;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenouderhuishouden;Werknemer;2020;200.0
447;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenouderhuishouden;Werknemer;2021;115.0
448;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenouderhuishouden;Werknemer;2022;100.0
449;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenouderhuishouden;Werknemer;2023;115.0
450;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenouderhuishouden;Zelfstandige (totaal);1999;10.0
451;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenouderhuishouden;Zelfstandige (totaal);2000;10.0
452;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenouderhuishouden;Zelfstandige (totaal);2001;10.0
453;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenouderhuishouden;Zelfstandige (totaal);2002;10.0
454;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenouderhuishouden;Zelfstandige (totaal);2003;10.0
455;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenouderhuishouden;Zelfstandige (totaal);2004;10.0
456;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenouderhuishouden;Zelfstandige (totaal);2005;20.0
457;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenouderhuishouden;Zelfstandige (totaal);2006;25.0
458;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenouderhuishouden;Zelfstandige (totaal);2007;10.0
459;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenouderhuishouden;Zelfstandige (totaal);2008;15.0
460;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenouderhuishouden;Zelfstandige (totaal);2009;20.0
461;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenouderhuishouden;Zelfstandige (totaal);2010;10.0
462;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenouderhuishouden;Zelfstandige (totaal);2011;10.0
463;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenouderhuishouden;Zelfstandige (totaal);2012;10.0
464;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenouderhuishouden;Zelfstandige (totaal);2013;15.0
465;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenouderhuishouden;Zelfstandige (totaal);2014;
466;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenouderhuishouden;Zelfstandige (totaal);2015;15.0
467;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenouderhuishouden;Zelfstandige (totaal);2016;15.0
468;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenouderhuishouden;Zelfstandige (totaal);2017;
469;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenouderhuishouden;Zelfstandige (totaal);2018;
470;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenouderhuishouden;Zelfstandige (totaal);2019;
471;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenouderhuishouden;Zelfstandige (totaal);2020;
472;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenouderhuishouden;Zelfstandige (totaal);2021;
473;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenouderhuishouden;Zelfstandige (totaal);2022;
474;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenouderhuishouden;Zelfstandige (totaal);2023;10.0
475;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenouderhuishouden;Uitkeringsontvanger;1999;550.0
476;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenouderhuishouden;Uitkeringsontvanger;2000;945.0
477;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenouderhuishouden;Uitkeringsontvanger;2001;1035.0
478;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenouderhuishouden;Uitkeringsontvanger;2002;1345.0
479;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenouderhuishouden;Uitkeringsontvanger;2003;1500.0
480;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Eenouderhuishouden;Uitkeringsontvanger;2004;1850.0
