ID;Geslacht;LandVanHerkomstVestiging;Geboorteland;Perioden;Immigratie_1;EmigratieExclusiefAdministratieveC_2;MigratiesaldoExclusiefAdministrati_3
273;Totaal mannen en vrouwen;Totaal niet-westerse landen;Land herkomst / vestiging;2016;66403.0;18323.0;48080.0
274;Totaal mannen en vrouwen;Totaal niet-westerse landen;Land herkomst / vestiging;2017;59075.0;17804.0;41271.0
275;Totaal mannen en vrouwen;Totaal niet-westerse landen;Land herkomst / vestiging;2018;60724.0;19272.0;41452.0
276;Totaal mannen en vrouwen;Totaal niet-westerse landen;Land herkomst / vestiging;2019;68270.0;19987.0;48283.0
277;Totaal mannen en vrouwen;Totaal niet-westerse landen;Land herkomst / vestiging;2020;44435.0;19199.0;25236.0
278;Totaal mannen en vrouwen;Totaal niet-westerse landen;Land herkomst / vestiging;2021;63405.0;15733.0;47672.0
279;Totaal mannen en vrouwen;Totaal niet-westerse landen;Land herkomst / vestiging;2022;83338.0;15703.0;67635.0
280;Totaal mannen en vrouwen;Totaal niet-westerse landen;Overig land;1995;3641.0;1771.0;1870.0
281;Totaal mannen en vrouwen;Totaal niet-westerse landen;Overig land;1996;4195.0;1746.0;2449.0
282;Totaal mannen en vrouwen;Totaal niet-westerse landen;Overig land;1997;4533.0;1742.0;2791.0
283;Totaal mannen en vrouwen;Totaal niet-westerse landen;Overig land;1998;5188.0;1691.0;3497.0
284;Totaal mannen en vrouwen;Totaal niet-westerse landen;Overig land;1999;4904.0;1513.0;3391.0
285;Totaal mannen en vrouwen;Totaal niet-westerse landen;Overig land;2000;5258.0;1490.0;3768.0
286;Totaal mannen en vrouwen;Totaal niet-westerse landen;Overig land;2001;5287.0;1419.0;3868.0
287;Totaal mannen en vrouwen;Totaal niet-westerse landen;Overig land;2002;4630.0;1584.0;3046.0
288;Totaal mannen en vrouwen;Totaal niet-westerse landen;Overig land;2003;3612.0;1758.0;1854.0
289;Totaal mannen en vrouwen;Totaal niet-westerse landen;Overig land;2004;3013.0;1979.0;1034.0
290;Totaal mannen en vrouwen;Totaal niet-westerse landen;Overig land;2005;3024.0;2190.0;834.0
291;Totaal mannen en vrouwen;Totaal niet-westerse landen;Overig land;2006;3227.0;2476.0;751.0
292;Totaal mannen en vrouwen;Totaal niet-westerse landen;Overig land;2007;3379.0;2535.0;844.0
293;Totaal mannen en vrouwen;Totaal niet-westerse landen;Overig land;2008;4141.0;2565.0;1576.0
294;Totaal mannen en vrouwen;Totaal niet-westerse landen;Overig land;2009;4674.0;2283.0;2391.0
295;Totaal mannen en vrouwen;Totaal niet-westerse landen;Overig land;2010;5153.0;2615.0;2538.0
296;Totaal mannen en vrouwen;Totaal niet-westerse landen;Overig land;2011;4770.0;2980.0;1790.0
297;Totaal mannen en vrouwen;Totaal niet-westerse landen;Overig land;2012;4190.0;3151.0;1039.0
298;Totaal mannen en vrouwen;Totaal niet-westerse landen;Overig land;2013;5917.0;3301.0;2616.0
299;Totaal mannen en vrouwen;Totaal niet-westerse landen;Overig land;2014;9011.0;3266.0;5745.0
300;Totaal mannen en vrouwen;Totaal niet-westerse landen;Overig land;2015;15322.0;3276.0;12046.0
301;Totaal mannen en vrouwen;Totaal niet-westerse landen;Overig land;2016;19240.0;3311.0;15929.0
302;Totaal mannen en vrouwen;Totaal niet-westerse landen;Overig land;2017;16845.0;3214.0;13631.0
303;Totaal mannen en vrouwen;Totaal niet-westerse landen;Overig land;2018;12876.0;3313.0;9563.0
304;Totaal mannen en vrouwen;Totaal niet-westerse landen;Overig land;2019;13611.0;3240.0;10371.0
305;Totaal mannen en vrouwen;Totaal niet-westerse landen;Overig land;2020;12286.0;2804.0;9482.0
306;Totaal mannen en vrouwen;Totaal niet-westerse landen;Overig land;2021;15189.0;3048.0;12141.0
307;Totaal mannen en vrouwen;Totaal niet-westerse landen;Overig land;2022;19755.0;3617.0;16138.0
308;Totaal mannen en vrouwen;Totaal niet-westerse landen;Nederland;1995;5996.0;8607.0;-2611.0
309;Totaal mannen en vrouwen;Totaal niet-westerse landen;Nederland;1996;6412.0;8322.0;-1910.0
310;Totaal mannen en vrouwen;Totaal niet-westerse landen;Nederland;1997;6649.0;8406.0;-1757.0
311;Totaal mannen en vrouwen;Totaal niet-westerse landen;Nederland;1998;8148.0;7280.0;868.0
312;Totaal mannen en vrouwen;Totaal niet-westerse landen;Nederland;1999;7608.0;6406.0;1202.0
313;Totaal mannen en vrouwen;Totaal niet-westerse landen;Nederland;2000;7312.0;6432.0;880.0
314;Totaal mannen en vrouwen;Totaal niet-westerse landen;Nederland;2001;6974.0;5983.0;991.0
315;Totaal mannen en vrouwen;Totaal niet-westerse landen;Nederland;2002;6294.0;6126.0;168.0
316;Totaal mannen en vrouwen;Totaal niet-westerse landen;Nederland;2003;5645.0;7099.0;-1454.0
317;Totaal mannen en vrouwen;Totaal niet-westerse landen;Nederland;2004;5232.0;7836.0;-2604.0
318;Totaal mannen en vrouwen;Totaal niet-westerse landen;Nederland;2005;5437.0;10149.0;-4712.0
319;Totaal mannen en vrouwen;Totaal niet-westerse landen;Nederland;2006;6454.0;11164.0;-4710.0
320;Totaal mannen en vrouwen;Totaal niet-westerse landen;Nederland;2007;6886.0;11110.0;-4224.0
321;Totaal mannen en vrouwen;Totaal niet-westerse landen;Nederland;2008;7533.0;10934.0;-3401.0
322;Totaal mannen en vrouwen;Totaal niet-westerse landen;Nederland;2009;8362.0;9837.0;-1475.0
323;Totaal mannen en vrouwen;Totaal niet-westerse landen;Nederland;2010;8414.0;10248.0;-1834.0
324;Totaal mannen en vrouwen;Totaal niet-westerse landen;Nederland;2011;8322.0;12137.0;-3815.0
325;Totaal mannen en vrouwen;Totaal niet-westerse landen;Nederland;2012;7868.0;11990.0;-4122.0
326;Totaal mannen en vrouwen;Totaal niet-westerse landen;Nederland;2013;8085.0;13007.0;-4922.0
327;Totaal mannen en vrouwen;Totaal niet-westerse landen;Nederland;2014;8618.0;12771.0;-4153.0
328;Totaal mannen en vrouwen;Totaal niet-westerse landen;Nederland;2015;9157.0;12073.0;-2916.0
329;Totaal mannen en vrouwen;Totaal niet-westerse landen;Nederland;2016;10143.0;10926.0;-783.0
330;Totaal mannen en vrouwen;Totaal niet-westerse landen;Nederland;2017;10237.0;9748.0;489.0
331;Totaal mannen en vrouwen;Totaal niet-westerse landen;Nederland;2018;9884.0;9253.0;631.0
332;Totaal mannen en vrouwen;Totaal niet-westerse landen;Nederland;2019;9896.0;8667.0;1229.0
333;Totaal mannen en vrouwen;Totaal niet-westerse landen;Nederland;2020;9586.0;5958.0;3628.0
334;Totaal mannen en vrouwen;Totaal niet-westerse landen;Nederland;2021;7299.0;7632.0;-333.0
335;Totaal mannen en vrouwen;Totaal niet-westerse landen;Nederland;2022;7319.0;8598.0;-1279.0
336;Totaal mannen en vrouwen;Internationaal gebied;Totaal;1995;0.0;2.0;-2.0
337;Totaal mannen en vrouwen;Internationaal gebied;Totaal;1996;0.0;0.0;0.0
338;Totaal mannen en vrouwen;Internationaal gebied;Totaal;1997;0.0;2.0;-2.0
339;Totaal mannen en vrouwen;Internationaal gebied;Totaal;1998;0.0;0.0;0.0
340;Totaal mannen en vrouwen;Internationaal gebied;Totaal;1999;0.0;0.0;0.0
341;Totaal mannen en vrouwen;Internationaal gebied;Totaal;2000;0.0;1.0;-1.0
342;Totaal mannen en vrouwen;Internationaal gebied;Totaal;2001;5.0;1.0;4.0
343;Totaal mannen en vrouwen;Internationaal gebied;Totaal;2002;0.0;0.0;0.0
344;Totaal mannen en vrouwen;Internationaal gebied;Totaal;2003;0.0;0.0;0.0
345;Totaal mannen en vrouwen;Internationaal gebied;Totaal;2004;0.0;0.0;0.0
346;Totaal mannen en vrouwen;Internationaal gebied;Totaal;2005;0.0;2.0;-2.0
347;Totaal mannen en vrouwen;Internationaal gebied;Totaal;2006;0.0;0.0;0.0
348;Totaal mannen en vrouwen;Internationaal gebied;Totaal;2007;0.0;0.0;0.0
349;Totaal mannen en vrouwen;Internationaal gebied;Totaal;2008;0.0;0.0;0.0
350;Totaal mannen en vrouwen;Internationaal gebied;Totaal;2009;0.0;0.0;0.0
351;Totaal mannen en vrouwen;Internationaal gebied;Totaal;2010;0.0;0.0;0.0
352;Totaal mannen en vrouwen;Internationaal gebied;Totaal;2011;0.0;0.0;0.0
353;Totaal mannen en vrouwen;Internationaal gebied;Totaal;2012;0.0;0.0;0.0
354;Totaal mannen en vrouwen;Internationaal gebied;Totaal;2013;0.0;0.0;0.0
355;Totaal mannen en vrouwen;Internationaal gebied;Totaal;2014;0.0;0.0;0.0
356;Totaal mannen en vrouwen;Internationaal gebied;Totaal;2015;0.0;0.0;0.0
357;Totaal mannen en vrouwen;Internationaal gebied;Totaal;2016;0.0;0.0;0.0
358;Totaal mannen en vrouwen;Internationaal gebied;Totaal;2017;0.0;0.0;0.0
359;Totaal mannen en vrouwen;Internationaal gebied;Totaal;2018;0.0;0.0;0.0
360;Totaal mannen en vrouwen;Internationaal gebied;Totaal;2019;0.0;0.0;0.0
361;Totaal mannen en vrouwen;Internationaal gebied;Totaal;2020;0.0;0.0;0.0
362;Totaal mannen en vrouwen;Internationaal gebied;Totaal;2021;0.0;0.0;0.0
363;Totaal mannen en vrouwen;Internationaal gebied;Totaal;2022;0.0;0.0;0.0
364;Totaal mannen en vrouwen;Internationaal gebied;Land herkomst / vestiging;1995;0.0;0.0;0.0
365;Totaal mannen en vrouwen;Internationaal gebied;Land herkomst / vestiging;1996;0.0;0.0;0.0
366;Totaal mannen en vrouwen;Internationaal gebied;Land herkomst / vestiging;1997;0.0;0.0;0.0
367;Totaal mannen en vrouwen;Internationaal gebied;Land herkomst / vestiging;1998;0.0;0.0;0.0
368;Totaal mannen en vrouwen;Internationaal gebied;Land herkomst / vestiging;1999;0.0;0.0;0.0
369;Totaal mannen en vrouwen;Internationaal gebied;Land herkomst / vestiging;2000;0.0;0.0;0.0
370;Totaal mannen en vrouwen;Internationaal gebied;Land herkomst / vestiging;2001;0.0;0.0;0.0
371;Totaal mannen en vrouwen;Internationaal gebied;Land herkomst / vestiging;2002;0.0;0.0;0.0
372;Totaal mannen en vrouwen;Internationaal gebied;Land herkomst / vestiging;2003;0.0;0.0;0.0
373;Totaal mannen en vrouwen;Internationaal gebied;Land herkomst / vestiging;2004;0.0;0.0;0.0
374;Totaal mannen en vrouwen;Internationaal gebied;Land herkomst / vestiging;2005;0.0;0.0;0.0
375;Totaal mannen en vrouwen;Internationaal gebied;Land herkomst / vestiging;2006;0.0;0.0;0.0
376;Totaal mannen en vrouwen;Internationaal gebied;Land herkomst / vestiging;2007;0.0;0.0;0.0
377;Totaal mannen en vrouwen;Internationaal gebied;Land herkomst / vestiging;2008;0.0;0.0;0.0
378;Totaal mannen en vrouwen;Internationaal gebied;Land herkomst / vestiging;2009;0.0;0.0;0.0
379;Totaal mannen en vrouwen;Internationaal gebied;Land herkomst / vestiging;2010;0.0;0.0;0.0
380;Totaal mannen en vrouwen;Internationaal gebied;Land herkomst / vestiging;2011;0.0;0.0;0.0
381;Totaal mannen en vrouwen;Internationaal gebied;Land herkomst / vestiging;2012;0.0;0.0;0.0
382;Totaal mannen en vrouwen;Internationaal gebied;Land herkomst / vestiging;2013;0.0;0.0;0.0
383;Totaal mannen en vrouwen;Internationaal gebied;Land herkomst / vestiging;2014;0.0;0.0;0.0
384;Totaal mannen en vrouwen;Internationaal gebied;Land herkomst / vestiging;2015;0.0;0.0;0.0
385;Totaal mannen en vrouwen;Internationaal gebied;Land herkomst / vestiging;2016;0.0;0.0;0.0
386;Totaal mannen en vrouwen;Internationaal gebied;Land herkomst / vestiging;2017;0.0;0.0;0.0
387;Totaal mannen en vrouwen;Internationaal gebied;Land herkomst / vestiging;2018;0.0;0.0;0.0
388;Totaal mannen en vrouwen;Internationaal gebied;Land herkomst / vestiging;2019;0.0;0.0;0.0
389;Totaal mannen en vrouwen;Internationaal gebied;Land herkomst / vestiging;2020;0.0;0.0;0.0
390;Totaal mannen en vrouwen;Internationaal gebied;Land herkomst / vestiging;2021;0.0;0.0;0.0
391;Totaal mannen en vrouwen;Internationaal gebied;Land herkomst / vestiging;2022;0.0;0.0;0.0
392;Totaal mannen en vrouwen;Internationaal gebied;Overig land;1995;0.0;1.0;-1.0
393;Totaal mannen en vrouwen;Internationaal gebied;Overig land;1996;0.0;0.0;0.0
394;Totaal mannen en vrouwen;Internationaal gebied;Overig land;1997;0.0;0.0;0.0
395;Totaal mannen en vrouwen;Internationaal gebied;Overig land;1998;0.0;0.0;0.0
396;Totaal mannen en vrouwen;Internationaal gebied;Overig land;1999;0.0;0.0;0.0
397;Totaal mannen en vrouwen;Internationaal gebied;Overig land;2000;0.0;0.0;0.0
398;Totaal mannen en vrouwen;Internationaal gebied;Overig land;2001;0.0;0.0;0.0
399;Totaal mannen en vrouwen;Internationaal gebied;Overig land;2002;0.0;0.0;0.0
400;Totaal mannen en vrouwen;Internationaal gebied;Overig land;2003;0.0;0.0;0.0
401;Totaal mannen en vrouwen;Internationaal gebied;Overig land;2004;0.0;0.0;0.0
402;Totaal mannen en vrouwen;Internationaal gebied;Overig land;2005;0.0;1.0;-1.0
403;Totaal mannen en vrouwen;Internationaal gebied;Overig land;2006;0.0;0.0;0.0
404;Totaal mannen en vrouwen;Internationaal gebied;Overig land;2007;0.0;0.0;0.0
405;Totaal mannen en vrouwen;Internationaal gebied;Overig land;2008;0.0;0.0;0.0
406;Totaal mannen en vrouwen;Internationaal gebied;Overig land;2009;0.0;0.0;0.0
407;Totaal mannen en vrouwen;Internationaal gebied;Overig land;2010;0.0;0.0;0.0
408;Totaal mannen en vrouwen;Internationaal gebied;Overig land;2011;0.0;0.0;0.0
409;Totaal mannen en vrouwen;Internationaal gebied;Overig land;2012;0.0;0.0;0.0
410;Totaal mannen en vrouwen;Internationaal gebied;Overig land;2013;0.0;0.0;0.0
411;Totaal mannen en vrouwen;Internationaal gebied;Overig land;2014;0.0;0.0;0.0
412;Totaal mannen en vrouwen;Internationaal gebied;Overig land;2015;0.0;0.0;0.0
413;Totaal mannen en vrouwen;Internationaal gebied;Overig land;2016;0.0;0.0;0.0
414;Totaal mannen en vrouwen;Internationaal gebied;Overig land;2017;0.0;0.0;0.0
415;Totaal mannen en vrouwen;Internationaal gebied;Overig land;2018;0.0;0.0;0.0
416;Totaal mannen en vrouwen;Internationaal gebied;Overig land;2019;0.0;0.0;0.0
417;Totaal mannen en vrouwen;Internationaal gebied;Overig land;2020;0.0;0.0;0.0
418;Totaal mannen en vrouwen;Internationaal gebied;Overig land;2021;0.0;0.0;0.0
419;Totaal mannen en vrouwen;Internationaal gebied;Overig land;2022;0.0;0.0;0.0
420;Totaal mannen en vrouwen;Internationaal gebied;Nederland;1995;0.0;1.0;-1.0
421;Totaal mannen en vrouwen;Internationaal gebied;Nederland;1996;0.0;0.0;0.0
422;Totaal mannen en vrouwen;Internationaal gebied;Nederland;1997;0.0;2.0;-2.0
423;Totaal mannen en vrouwen;Internationaal gebied;Nederland;1998;0.0;0.0;0.0
424;Totaal mannen en vrouwen;Internationaal gebied;Nederland;1999;0.0;0.0;0.0
425;Totaal mannen en vrouwen;Internationaal gebied;Nederland;2000;0.0;1.0;-1.0
426;Totaal mannen en vrouwen;Internationaal gebied;Nederland;2001;5.0;1.0;4.0
427;Totaal mannen en vrouwen;Internationaal gebied;Nederland;2002;0.0;0.0;0.0
428;Totaal mannen en vrouwen;Internationaal gebied;Nederland;2003;0.0;0.0;0.0
429;Totaal mannen en vrouwen;Internationaal gebied;Nederland;2004;0.0;0.0;0.0
430;Totaal mannen en vrouwen;Internationaal gebied;Nederland;2005;0.0;1.0;-1.0
431;Totaal mannen en vrouwen;Internationaal gebied;Nederland;2006;0.0;0.0;0.0
432;Totaal mannen en vrouwen;Internationaal gebied;Nederland;2007;0.0;0.0;0.0
433;Totaal mannen en vrouwen;Internationaal gebied;Nederland;2008;0.0;0.0;0.0
434;Totaal mannen en vrouwen;Internationaal gebied;Nederland;2009;0.0;0.0;0.0
435;Totaal mannen en vrouwen;Internationaal gebied;Nederland;2010;0.0;0.0;0.0
436;Totaal mannen en vrouwen;Internationaal gebied;Nederland;2011;0.0;0.0;0.0
437;Totaal mannen en vrouwen;Internationaal gebied;Nederland;2012;0.0;0.0;0.0
438;Totaal mannen en vrouwen;Internationaal gebied;Nederland;2013;0.0;0.0;0.0
439;Totaal mannen en vrouwen;Internationaal gebied;Nederland;2014;0.0;0.0;0.0
440;Totaal mannen en vrouwen;Internationaal gebied;Nederland;2015;0.0;0.0;0.0
441;Totaal mannen en vrouwen;Internationaal gebied;Nederland;2016;0.0;0.0;0.0
442;Totaal mannen en vrouwen;Internationaal gebied;Nederland;2017;0.0;0.0;0.0
443;Totaal mannen en vrouwen;Internationaal gebied;Nederland;2018;0.0;0.0;0.0
444;Totaal mannen en vrouwen;Internationaal gebied;Nederland;2019;0.0;0.0;0.0
445;Totaal mannen en vrouwen;Internationaal gebied;Nederland;2020;0.0;0.0;0.0
446;Totaal mannen en vrouwen;Internationaal gebied;Nederland;2021;0.0;0.0;0.0
447;Totaal mannen en vrouwen;Internationaal gebied;Nederland;2022;0.0;0.0;0.0
448;Totaal mannen en vrouwen;Asielzoekerscentrum en onbekend;Totaal;1995;319.0;0.0;319.0
449;Totaal mannen en vrouwen;Asielzoekerscentrum en onbekend;Totaal;1996;412.0;0.0;412.0
450;Totaal mannen en vrouwen;Asielzoekerscentrum en onbekend;Totaal;1997;308.0;0.0;308.0
451;Totaal mannen en vrouwen;Asielzoekerscentrum en onbekend;Totaal;1998;455.0;0.0;455.0
452;Totaal mannen en vrouwen;Asielzoekerscentrum en onbekend;Totaal;1999;1138.0;0.0;1138.0
453;Totaal mannen en vrouwen;Asielzoekerscentrum en onbekend;Totaal;2000;1183.0;0.0;1183.0
454;Totaal mannen en vrouwen;Asielzoekerscentrum en onbekend;Totaal;2001;951.0;0.0;951.0
455;Totaal mannen en vrouwen;Asielzoekerscentrum en onbekend;Totaal;2002;684.0;0.0;684.0
456;Totaal mannen en vrouwen;Asielzoekerscentrum en onbekend;Totaal;2003;471.0;0.0;471.0
457;Totaal mannen en vrouwen;Asielzoekerscentrum en onbekend;Totaal;2004;279.0;0.0;279.0
458;Totaal mannen en vrouwen;Asielzoekerscentrum en onbekend;Totaal;2005;246.0;0.0;246.0
459;Totaal mannen en vrouwen;Asielzoekerscentrum en onbekend;Totaal;2006;195.0;0.0;195.0
460;Totaal mannen en vrouwen;Asielzoekerscentrum en onbekend;Totaal;2007;159.0;0.0;159.0
461;Totaal mannen en vrouwen;Asielzoekerscentrum en onbekend;Totaal;2008;232.0;0.0;232.0
462;Totaal mannen en vrouwen;Asielzoekerscentrum en onbekend;Totaal;2009;220.0;0.0;220.0
463;Totaal mannen en vrouwen;Asielzoekerscentrum en onbekend;Totaal;2010;1784.0;1650.0;134.0
464;Totaal mannen en vrouwen;Asielzoekerscentrum en onbekend;Totaal;2011;1644.0;1597.0;47.0
465;Totaal mannen en vrouwen;Asielzoekerscentrum en onbekend;Totaal;2012;1628.0;1740.0;-112.0
466;Totaal mannen en vrouwen;Asielzoekerscentrum en onbekend;Totaal;2013;1625.0;1458.0;167.0
467;Totaal mannen en vrouwen;Asielzoekerscentrum en onbekend;Totaal;2014;1604.0;1819.0;-215.0
468;Totaal mannen en vrouwen;Asielzoekerscentrum en onbekend;Totaal;2015;1597.0;1833.0;-236.0
469;Totaal mannen en vrouwen;Asielzoekerscentrum en onbekend;Totaal;2016;1546.0;1802.0;-256.0
470;Totaal mannen en vrouwen;Asielzoekerscentrum en onbekend;Totaal;2017;1791.0;2152.0;-361.0
471;Totaal mannen en vrouwen;Asielzoekerscentrum en onbekend;Totaal;2018;1640.0;2121.0;-481.0
472;Totaal mannen en vrouwen;Asielzoekerscentrum en onbekend;Totaal;2019;1471.0;2248.0;-777.0
473;Totaal mannen en vrouwen;Asielzoekerscentrum en onbekend;Totaal;2020;1507.0;2137.0;-630.0
474;Totaal mannen en vrouwen;Asielzoekerscentrum en onbekend;Totaal;2021;1445.0;1758.0;-313.0
475;Totaal mannen en vrouwen;Asielzoekerscentrum en onbekend;Totaal;2022;1475.0;2037.0;-562.0
476;Totaal mannen en vrouwen;Asielzoekerscentrum en onbekend;Land herkomst / vestiging;1995;0.0;0.0;0.0
477;Totaal mannen en vrouwen;Asielzoekerscentrum en onbekend;Land herkomst / vestiging;1996;0.0;0.0;0.0
478;Totaal mannen en vrouwen;Asielzoekerscentrum en onbekend;Land herkomst / vestiging;1997;0.0;0.0;0.0
479;Totaal mannen en vrouwen;Asielzoekerscentrum en onbekend;Land herkomst / vestiging;1998;0.0;0.0;0.0
480;Totaal mannen en vrouwen;Asielzoekerscentrum en onbekend;Land herkomst / vestiging;1999;0.0;0.0;0.0
481;Totaal mannen en vrouwen;Asielzoekerscentrum en onbekend;Land herkomst / vestiging;2000;0.0;0.0;0.0
482;Totaal mannen en vrouwen;Asielzoekerscentrum en onbekend;Land herkomst / vestiging;2001;0.0;0.0;0.0
483;Totaal mannen en vrouwen;Asielzoekerscentrum en onbekend;Land herkomst / vestiging;2002;0.0;0.0;0.0
484;Totaal mannen en vrouwen;Asielzoekerscentrum en onbekend;Land herkomst / vestiging;2003;0.0;0.0;0.0
485;Totaal mannen en vrouwen;Asielzoekerscentrum en onbekend;Land herkomst / vestiging;2004;0.0;0.0;0.0
486;Totaal mannen en vrouwen;Asielzoekerscentrum en onbekend;Land herkomst / vestiging;2005;0.0;0.0;0.0
487;Totaal mannen en vrouwen;Asielzoekerscentrum en onbekend;Land herkomst / vestiging;2006;0.0;0.0;0.0
488;Totaal mannen en vrouwen;Asielzoekerscentrum en onbekend;Land herkomst / vestiging;2007;0.0;0.0;0.0
489;Totaal mannen en vrouwen;Asielzoekerscentrum en onbekend;Land herkomst / vestiging;2008;0.0;0.0;0.0
490;Totaal mannen en vrouwen;Asielzoekerscentrum en onbekend;Land herkomst / vestiging;2009;0.0;0.0;0.0
491;Totaal mannen en vrouwen;Asielzoekerscentrum en onbekend;Land herkomst / vestiging;2010;0.0;0.0;0.0
492;Totaal mannen en vrouwen;Asielzoekerscentrum en onbekend;Land herkomst / vestiging;2011;0.0;0.0;0.0
493;Totaal mannen en vrouwen;Asielzoekerscentrum en onbekend;Land herkomst / vestiging;2012;0.0;0.0;0.0
494;Totaal mannen en vrouwen;Asielzoekerscentrum en onbekend;Land herkomst / vestiging;2013;0.0;0.0;0.0
