ID;GeboortelandOudersHoofdkostwinner;HerkomstlandHoofdkostwinner;Perioden;ParticuliereHuishoudens_1;GemiddeldBesteedbaarInkomen_2;GemiddeldGestandaardiseerdInkomen_3;MediaanVermogen_4;HuishoudensMetLaagInkomen_5
1336;Geboren in NL, één ouder geboren in NL;Buiten Europa;2021;194.0;50.4;35.0;51.6;7.3
1337;Geboren in NL, één ouder geboren in NL;Buiten Europa;2022;199.6;53.3;37.0;86.0;4.6
1338;Geboren in NL, één ouder geboren in NL;Buiten Europa;2023;203.6;57.2;39.8;85.5;4.0
1339;Geboren in NL, één ouder geboren in NL;Indonesië;2011;101.8;41.5;28.5;18.5;7.5
1340;Geboren in NL, één ouder geboren in NL;Indonesië;2012;103.1;42.0;28.9;12.8;8.5
1341;Geboren in NL, één ouder geboren in NL;Indonesië;2013;104.3;42.2;29.1;5.5;9.4
1342;Geboren in NL, één ouder geboren in NL;Indonesië;2014;105.0;45.1;31.1;6.6;8.9
1343;Geboren in NL, één ouder geboren in NL;Indonesië;2015;106.0;44.7;30.9;12.0;8.6
1344;Geboren in NL, één ouder geboren in NL;Indonesië;2016;106.5;46.7;32.2;17.5;8.1
1345;Geboren in NL, één ouder geboren in NL;Indonesië;2017;107.3;48.6;33.5;28.1;8.0
1346;Geboren in NL, één ouder geboren in NL;Indonesië;2018;107.8;49.6;33.8;43.9;7.8
1347;Geboren in NL, één ouder geboren in NL;Indonesië;2019;108.1;54.5;37.1;64.5;7.4
1348;Geboren in NL, één ouder geboren in NL;Indonesië;2020;108.4;54.8;37.3;85.7;6.4
1349;Geboren in NL, één ouder geboren in NL;Indonesië;2021;108.7;56.9;38.8;117.0;6.0
1350;Geboren in NL, één ouder geboren in NL;Indonesië;2022;109.1;59.9;41.0;181.9;3.9
1351;Geboren in NL, één ouder geboren in NL;Indonesië;2023;109.0;64.3;44.0;190.7;3.1
1352;Geboren in NL, één ouder geboren in NL;Marokko;2011;2.3;26.8;19.8;-0.1;16.6
1353;Geboren in NL, één ouder geboren in NL;Marokko;2012;2.6;26.9;19.9;-0.6;18.5
1354;Geboren in NL, één ouder geboren in NL;Marokko;2013;2.8;26.7;19.8;-1.2;21.5
1355;Geboren in NL, één ouder geboren in NL;Marokko;2014;3.0;28.1;20.7;-2.0;22.5
1356;Geboren in NL, één ouder geboren in NL;Marokko;2015;3.3;28.2;20.7;-1.2;21.6
1357;Geboren in NL, één ouder geboren in NL;Marokko;2016;3.5;29.9;21.8;-0.8;19.0
1358;Geboren in NL, één ouder geboren in NL;Marokko;2017;3.7;31.1;22.6;-0.2;19.4
1359;Geboren in NL, één ouder geboren in NL;Marokko;2018;4.0;32.3;23.2;0.0;19.5
1360;Geboren in NL, één ouder geboren in NL;Marokko;2019;4.3;34.3;24.6;0.1;18.0
1361;Geboren in NL, één ouder geboren in NL;Marokko;2020;4.6;35.9;25.9;0.4;14.8
1362;Geboren in NL, één ouder geboren in NL;Marokko;2021;5.1;38.1;27.3;0.8;13.7
1363;Geboren in NL, één ouder geboren in NL;Marokko;2022;5.5;40.5;29.3;0.9;8.3
1364;Geboren in NL, één ouder geboren in NL;Marokko;2023;5.9;43.3;31.2;1.5;7.4
1365;Geboren in NL, één ouder geboren in NL;Nederlandse Cariben;2011;8.5;31.3;22.5;0.4;11.1
1366;Geboren in NL, één ouder geboren in NL;Nederlandse Cariben;2012;9.0;31.5;22.6;0.0;12.1
1367;Geboren in NL, één ouder geboren in NL;Nederlandse Cariben;2013;9.4;32.0;23.0;-0.7;14.2
1368;Geboren in NL, één ouder geboren in NL;Nederlandse Cariben;2014;9.8;33.5;23.9;-0.9;13.1
1369;Geboren in NL, één ouder geboren in NL;Nederlandse Cariben;2015;10.3;34.1;24.4;-0.1;12.4
1370;Geboren in NL, één ouder geboren in NL;Nederlandse Cariben;2016;10.6;36.2;25.7;0.2;11.9
1371;Geboren in NL, één ouder geboren in NL;Nederlandse Cariben;2017;11.1;37.9;26.8;1.2;11.4
1372;Geboren in NL, één ouder geboren in NL;Nederlandse Cariben;2018;11.5;40.2;27.9;2.8;10.9
1373;Geboren in NL, één ouder geboren in NL;Nederlandse Cariben;2019;11.9;42.8;29.7;4.9;10.4
1374;Geboren in NL, één ouder geboren in NL;Nederlandse Cariben;2020;12.3;44.5;30.8;7.9;8.9
1375;Geboren in NL, één ouder geboren in NL;Nederlandse Cariben;2021;12.9;46.6;32.3;12.7;8.6
1376;Geboren in NL, één ouder geboren in NL;Nederlandse Cariben;2022;13.4;50.1;34.7;19.0;4.9
1377;Geboren in NL, één ouder geboren in NL;Nederlandse Cariben;2023;13.9;54.3;37.5;19.8;4.3
1378;Geboren in NL, één ouder geboren in NL;Suriname;2011;12.6;30.5;22.2;0.4;13.0
1379;Geboren in NL, één ouder geboren in NL;Suriname;2012;13.1;30.4;22.1;0.0;15.1
1380;Geboren in NL, één ouder geboren in NL;Suriname;2013;13.7;30.3;22.1;-0.4;16.8
1381;Geboren in NL, één ouder geboren in NL;Suriname;2014;14.5;31.9;23.1;-0.6;16.7
1382;Geboren in NL, één ouder geboren in NL;Suriname;2015;15.2;32.3;23.5;-0.1;16.0
1383;Geboren in NL, één ouder geboren in NL;Suriname;2016;15.8;34.1;24.8;0.0;15.0
1384;Geboren in NL, één ouder geboren in NL;Suriname;2017;16.7;34.8;25.1;0.6;14.6
1385;Geboren in NL, één ouder geboren in NL;Suriname;2018;17.5;35.9;25.7;1.2;13.9
1386;Geboren in NL, één ouder geboren in NL;Suriname;2019;18.3;38.8;27.5;2.0;13.0
1387;Geboren in NL, één ouder geboren in NL;Suriname;2020;19.1;40.3;28.6;2.9;11.1
1388;Geboren in NL, één ouder geboren in NL;Suriname;2021;20.1;41.9;29.8;4.9;10.6
1389;Geboren in NL, één ouder geboren in NL;Suriname;2022;21.3;44.6;31.8;6.5;5.8
1390;Geboren in NL, één ouder geboren in NL;Suriname;2023;21.9;48.5;34.5;7.1;5.5
1391;Geboren in NL, één ouder geboren in NL;Turkije;2011;2.3;28.2;19.8;0.0;16.2
1392;Geboren in NL, één ouder geboren in NL;Turkije;2012;2.5;26.1;18.9;0.0;20.8
1393;Geboren in NL, één ouder geboren in NL;Turkije;2013;2.8;25.4;18.6;-0.3;23.0
1394;Geboren in NL, één ouder geboren in NL;Turkije;2014;3.0;26.2;19.2;-0.7;22.1
1395;Geboren in NL, één ouder geboren in NL;Turkije;2015;3.2;27.2;19.9;-0.3;21.1
1396;Geboren in NL, één ouder geboren in NL;Turkije;2016;3.5;28.4;20.8;-0.5;19.9
1397;Geboren in NL, één ouder geboren in NL;Turkije;2017;3.8;29.8;21.9;0.0;18.9
1398;Geboren in NL, één ouder geboren in NL;Turkije;2018;4.1;31.8;23.3;0.1;16.8
1399;Geboren in NL, één ouder geboren in NL;Turkije;2019;4.5;32.9;23.8;0.4;15.6
1400;Geboren in NL, één ouder geboren in NL;Turkije;2020;4.8;35.3;25.2;0.7;13.3
1401;Geboren in NL, één ouder geboren in NL;Turkije;2021;5.2;37.4;26.8;1.3;12.9
1402;Geboren in NL, één ouder geboren in NL;Turkije;2022;5.9;40.4;29.0;2.2;8.0
1403;Geboren in NL, één ouder geboren in NL;Turkije;2023;6.4;43.7;31.3;2.3;7.1
1404;Geboren in NL, één ouder geboren in NL;Afghanistan;2011;0.0;;;;
1405;Geboren in NL, één ouder geboren in NL;Afghanistan;2012;0.0;;;;
1406;Geboren in NL, één ouder geboren in NL;Afghanistan;2013;0.0;;;;
1407;Geboren in NL, één ouder geboren in NL;Afghanistan;2014;0.0;;;;
1408;Geboren in NL, één ouder geboren in NL;Afghanistan;2015;0.0;;;;
1409;Geboren in NL, één ouder geboren in NL;Afghanistan;2016;0.0;;;;
1410;Geboren in NL, één ouder geboren in NL;Afghanistan;2017;0.0;;;;
1411;Geboren in NL, één ouder geboren in NL;Afghanistan;2018;0.0;;;;
1412;Geboren in NL, één ouder geboren in NL;Afghanistan;2019;0.0;;;;
1413;Geboren in NL, één ouder geboren in NL;Afghanistan;2020;0.0;;;;
1414;Geboren in NL, één ouder geboren in NL;Afghanistan;2021;0.0;;;;
1415;Geboren in NL, één ouder geboren in NL;Afghanistan;2022;0.0;;;;
1416;Geboren in NL, één ouder geboren in NL;Afghanistan;2023;0.0;;;;
1417;Geboren in NL, één ouder geboren in NL;Eritrea;2011;0.0;;;;
1418;Geboren in NL, één ouder geboren in NL;Eritrea;2012;0.0;;;;
1419;Geboren in NL, één ouder geboren in NL;Eritrea;2013;0.0;;;;
1420;Geboren in NL, één ouder geboren in NL;Eritrea;2014;0.0;;;;
1421;Geboren in NL, één ouder geboren in NL;Eritrea;2015;0.0;;;;
1422;Geboren in NL, één ouder geboren in NL;Eritrea;2016;0.0;;;;
1423;Geboren in NL, één ouder geboren in NL;Eritrea;2017;0.0;;;;
1424;Geboren in NL, één ouder geboren in NL;Eritrea;2018;0.0;;;;
1425;Geboren in NL, één ouder geboren in NL;Eritrea;2019;0.0;;;;
1426;Geboren in NL, één ouder geboren in NL;Eritrea;2020;0.0;;;;
1427;Geboren in NL, één ouder geboren in NL;Eritrea;2021;0.0;;;;
1428;Geboren in NL, één ouder geboren in NL;Eritrea;2022;0.0;;;;
1429;Geboren in NL, één ouder geboren in NL;Eritrea;2023;0.0;;;;
1430;Geboren in NL, één ouder geboren in NL;Irak;2011;0.2;26.5;19.6;1.0;12.9
1431;Geboren in NL, één ouder geboren in NL;Irak;2012;0.2;25.2;19.0;0.5;18.9
1432;Geboren in NL, één ouder geboren in NL;Irak;2013;0.2;26.4;19.9;-0.4;19.2
1433;Geboren in NL, één ouder geboren in NL;Irak;2014;0.2;33.0;23.3;-0.1;16.9
1434;Geboren in NL, één ouder geboren in NL;Irak;2015;0.2;32.3;23.1;-0.1;15.1
1435;Geboren in NL, één ouder geboren in NL;Irak;2016;0.2;36.5;25.4;1.0;8.6
1436;Geboren in NL, één ouder geboren in NL;Irak;2017;0.2;47.4;30.8;2.4;9.1
1437;Geboren in NL, één ouder geboren in NL;Irak;2018;0.2;38.1;25.5;5.7;10.7
1438;Geboren in NL, één ouder geboren in NL;Irak;2019;0.2;41.6;28.2;7.4;9.8
1439;Geboren in NL, één ouder geboren in NL;Irak;2020;0.2;42.7;29.5;7.2;6.3
1440;Geboren in NL, één ouder geboren in NL;Irak;2021;0.3;41.4;29.6;8.4;12.1
1441;Geboren in NL, één ouder geboren in NL;Irak;2022;0.3;44.1;32.0;6.7;6.3
1442;Geboren in NL, één ouder geboren in NL;Irak;2023;0.3;45.4;32.9;9.5;4.6
1443;Geboren in NL, één ouder geboren in NL;Iran;2011;0.3;28.9;21.5;1.5;12.3
1444;Geboren in NL, één ouder geboren in NL;Iran;2012;0.3;28.6;21.3;0.6;14.8
1445;Geboren in NL, één ouder geboren in NL;Iran;2013;0.4;27.2;20.4;0.0;17.1
1446;Geboren in NL, één ouder geboren in NL;Iran;2014;0.4;30.6;22.8;0.1;13.7
1447;Geboren in NL, één ouder geboren in NL;Iran;2015;0.5;30.4;22.7;0.2;13.7
1448;Geboren in NL, één ouder geboren in NL;Iran;2016;0.5;31.5;23.5;0.2;12.6
1449;Geboren in NL, één ouder geboren in NL;Iran;2017;0.5;32.5;24.0;0.6;10.9
1450;Geboren in NL, één ouder geboren in NL;Iran;2018;0.6;33.5;24.4;0.8;9.6
1451;Geboren in NL, één ouder geboren in NL;Iran;2019;0.6;41.2;29.4;1.2;10.0
1452;Geboren in NL, één ouder geboren in NL;Iran;2020;0.7;37.4;27.5;1.7;8.1
1453;Geboren in NL, één ouder geboren in NL;Iran;2021;0.7;40.6;29.5;1.7;10.2
1454;Geboren in NL, één ouder geboren in NL;Iran;2022;0.8;46.2;33.3;3.7;5.9
1455;Geboren in NL, één ouder geboren in NL;Iran;2023;0.8;48.9;35.7;6.4;6.3
1456;Geboren in NL, één ouder geboren in NL;Somalië;2011;0.0;;;;
1457;Geboren in NL, één ouder geboren in NL;Somalië;2012;0.0;;;;
1458;Geboren in NL, één ouder geboren in NL;Somalië;2013;0.0;;;;
1459;Geboren in NL, één ouder geboren in NL;Somalië;2014;0.0;;;;
1460;Geboren in NL, één ouder geboren in NL;Somalië;2015;0.0;;;;
1461;Geboren in NL, één ouder geboren in NL;Somalië;2016;0.0;;;;
1462;Geboren in NL, één ouder geboren in NL;Somalië;2017;0.0;;;;
1463;Geboren in NL, één ouder geboren in NL;Somalië;2018;0.1;;;;
1464;Geboren in NL, één ouder geboren in NL;Somalië;2019;0.1;;;;
1465;Geboren in NL, één ouder geboren in NL;Somalië;2020;0.1;;;;
1466;Geboren in NL, één ouder geboren in NL;Somalië;2021;0.1;;;;
1467;Geboren in NL, één ouder geboren in NL;Somalië;2022;0.1;;;;
1468;Geboren in NL, één ouder geboren in NL;Somalië;2023;0.1;30.6;25.1;-1.9;
1469;Geboren in NL, één ouder geboren in NL;Syrië;2011;0.1;;;;
1470;Geboren in NL, één ouder geboren in NL;Syrië;2012;0.1;;;;
1471;Geboren in NL, één ouder geboren in NL;Syrië;2013;0.1;;;;
1472;Geboren in NL, één ouder geboren in NL;Syrië;2014;0.1;;;;
1473;Geboren in NL, één ouder geboren in NL;Syrië;2015;0.1;24.2;18.4;0.1;
1474;Geboren in NL, één ouder geboren in NL;Syrië;2016;0.1;;;;
1475;Geboren in NL, één ouder geboren in NL;Syrië;2017;0.1;27.9;20.8;-0.1;
1476;Geboren in NL, één ouder geboren in NL;Syrië;2018;0.1;27.9;21.4;0.7;
1477;Geboren in NL, één ouder geboren in NL;Syrië;2019;0.1;32.2;24.3;2.1;13.5
1478;Geboren in NL, één ouder geboren in NL;Syrië;2020;0.1;33.9;25.9;2.4;9.6
1479;Geboren in NL, één ouder geboren in NL;Syrië;2021;0.1;35.3;26.7;2.0;10.7
1480;Geboren in NL, één ouder geboren in NL;Syrië;2022;0.2;36.7;27.8;2.2;8.4
1481;Geboren in NL, één ouder geboren in NL;Syrië;2023;0.2;43.1;31.8;2.9;4.6
1482;Geboren in NL, één ouder geboren in NL;Overig buiten Europa;2011;21.9;28.7;21.5;1.0;11.1
1483;Geboren in NL, één ouder geboren in NL;Overig buiten Europa;2012;23.7;29.4;22.0;0.5;12.3
1484;Geboren in NL, één ouder geboren in NL;Overig buiten Europa;2013;25.5;29.0;21.7;0.0;13.7
1485;Geboren in NL, één ouder geboren in NL;Overig buiten Europa;2014;27.5;30.5;22.8;0.0;13.2
1486;Geboren in NL, één ouder geboren in NL;Overig buiten Europa;2015;29.5;30.8;23.0;0.5;12.6
1487;Geboren in NL, één ouder geboren in NL;Overig buiten Europa;2016;31.0;32.5;24.1;0.8;11.6
1488;Geboren in NL, één ouder geboren in NL;Overig buiten Europa;2017;32.8;34.0;25.1;1.6;11.1
1489;Geboren in NL, één ouder geboren in NL;Overig buiten Europa;2018;34.5;35.4;25.8;2.9;10.8
1490;Geboren in NL, één ouder geboren in NL;Overig buiten Europa;2019;36.4;38.5;27.9;4.5;10.0
1491;Geboren in NL, één ouder geboren in NL;Overig buiten Europa;2020;38.3;39.8;28.8;6.5;8.7
1492;Geboren in NL, één ouder geboren in NL;Overig buiten Europa;2021;40.6;42.1;30.4;10.2;7.7
1493;Geboren in NL, één ouder geboren in NL;Overig buiten Europa;2022;43.1;45.4;32.6;15.2;4.9
1494;Geboren in NL, één ouder geboren in NL;Overig buiten Europa;2023;45.1;49.2;35.3;15.9;4.5
1495;Geboren in NL, twee ouders buiten NL;Totaal;2011;155.4;28.7;20.6;0.1;13.6
1496;Geboren in NL, twee ouders buiten NL;Totaal;2012;160.4;28.9;20.7;0.0;15.9
1497;Geboren in NL, twee ouders buiten NL;Totaal;2013;165.1;29.6;21.1;-0.5;17.7
1498;Geboren in NL, twee ouders buiten NL;Totaal;2014;171.1;31.1;22.1;-1.0;17.5
1499;Geboren in NL, twee ouders buiten NL;Totaal;2015;178.4;31.6;22.5;-0.5;17.2
1500;Geboren in NL, twee ouders buiten NL;Totaal;2016;185.6;33.3;23.5;-0.2;16.5
1501;Geboren in NL, twee ouders buiten NL;Totaal;2017;192.9;34.8;24.5;0.2;15.7
1502;Geboren in NL, twee ouders buiten NL;Totaal;2018;201.7;36.1;25.1;0.8;15.0
1503;Geboren in NL, twee ouders buiten NL;Totaal;2019;210.4;38.8;26.9;1.5;14.0
1504;Geboren in NL, twee ouders buiten NL;Totaal;2020;220.8;40.4;27.9;2.3;12.0
1505;Geboren in NL, twee ouders buiten NL;Totaal;2021;231.5;42.6;29.4;4.4;11.4
1506;Geboren in NL, twee ouders buiten NL;Totaal;2022;243.6;45.8;31.6;6.1;6.7
1507;Geboren in NL, twee ouders buiten NL;Totaal;2023;253.1;49.4;34.1;6.6;6.4
1508;Geboren in NL, twee ouders buiten NL;Nederland;2011;;;;;
1509;Geboren in NL, twee ouders buiten NL;Nederland;2012;;;;;
1510;Geboren in NL, twee ouders buiten NL;Nederland;2013;;;;;
1511;Geboren in NL, twee ouders buiten NL;Nederland;2014;;;;;
1512;Geboren in NL, twee ouders buiten NL;Nederland;2015;;;;;
1513;Geboren in NL, twee ouders buiten NL;Nederland;2016;;;;;
1514;Geboren in NL, twee ouders buiten NL;Nederland;2017;;;;;
1515;Geboren in NL, twee ouders buiten NL;Nederland;2018;;;;;
1516;Geboren in NL, twee ouders buiten NL;Nederland;2019;;;;;
1517;Geboren in NL, twee ouders buiten NL;Nederland;2020;;;;;
1518;Geboren in NL, twee ouders buiten NL;Nederland;2021;;;;;
1519;Geboren in NL, twee ouders buiten NL;Nederland;2022;;;;;
1520;Geboren in NL, twee ouders buiten NL;Nederland;2023;;;;;
1521;Geboren in NL, twee ouders buiten NL;Europa (exclusief Nederland);2011;21.4;33.8;24.8;17.1;8.1
1522;Geboren in NL, twee ouders buiten NL;Europa (exclusief Nederland);2012;21.6;34.0;25.0;12.7;9.2
1523;Geboren in NL, twee ouders buiten NL;Europa (exclusief Nederland);2013;21.7;34.1;25.0;7.2;10.2
1524;Geboren in NL, twee ouders buiten NL;Europa (exclusief Nederland);2014;21.8;35.7;26.1;6.6;9.6
1525;Geboren in NL, twee ouders buiten NL;Europa (exclusief Nederland);2015;22.2;35.3;25.8;9.0;9.7
1526;Geboren in NL, twee ouders buiten NL;Europa (exclusief Nederland);2016;22.3;36.5;26.6;10.0;9.4
1527;Geboren in NL, twee ouders buiten NL;Europa (exclusief Nederland);2017;22.6;38.2;28.0;14.0;9.6
1528;Geboren in NL, twee ouders buiten NL;Europa (exclusief Nederland);2018;22.8;39.4;28.3;19.0;9.7
1529;Geboren in NL, twee ouders buiten NL;Europa (exclusief Nederland);2019;22.9;41.8;30.1;24.5;9.4
1530;Geboren in NL, twee ouders buiten NL;Europa (exclusief Nederland);2020;23.2;41.7;30.0;31.0;8.5
1531;Geboren in NL, twee ouders buiten NL;Europa (exclusief Nederland);2021;23.6;43.9;31.6;38.8;8.1
1532;Geboren in NL, twee ouders buiten NL;Europa (exclusief Nederland);2022;24.1;47.1;34.0;52.5;5.3
1533;Geboren in NL, twee ouders buiten NL;Europa (exclusief Nederland);2023;24.4;50.4;36.5;50.2;4.8
1534;Geboren in NL, twee ouders buiten NL;België;2011;2.3;35.2;25.7;28.4;7.9
1535;Geboren in NL, twee ouders buiten NL;België;2012;2.3;34.7;25.5;22.7;9.4
1536;Geboren in NL, twee ouders buiten NL;België;2013;2.2;34.9;25.6;19.5;9.9
1537;Geboren in NL, twee ouders buiten NL;België;2014;2.2;36.9;27.0;18.2;8.5
1538;Geboren in NL, twee ouders buiten NL;België;2015;2.3;36.9;27.0;19.8;9.9
1539;Geboren in NL, twee ouders buiten NL;België;2016;2.2;38.3;27.8;21.0;9.1
1540;Geboren in NL, twee ouders buiten NL;België;2017;2.3;40.4;29.5;30.4;8.9
1541;Geboren in NL, twee ouders buiten NL;België;2018;2.3;42.0;30.0;38.7;8.9
1542;Geboren in NL, twee ouders buiten NL;België;2019;2.3;43.4;31.3;45.3;8.7
1543;Geboren in NL, twee ouders buiten NL;België;2020;2.3;46.4;33.2;63.6;7.8
1544;Geboren in NL, twee ouders buiten NL;België;2021;2.3;48.2;34.4;68.9;7.1
1545;Geboren in NL, twee ouders buiten NL;België;2022;2.3;48.9;35.1;114.7;5.3
1546;Geboren in NL, twee ouders buiten NL;België;2023;2.3;52.3;37.5;115.5;4.7
1547;Geboren in NL, twee ouders buiten NL;Duitsland;2011;10.1;32.7;24.9;37.7;5.9
1548;Geboren in NL, twee ouders buiten NL;Duitsland;2012;10.0;32.9;25.1;33.3;6.5
1549;Geboren in NL, twee ouders buiten NL;Duitsland;2013;9.9;32.8;25.0;26.8;7.4
1550;Geboren in NL, twee ouders buiten NL;Duitsland;2014;9.7;34.2;26.2;26.4;6.8
1551;Geboren in NL, twee ouders buiten NL;Duitsland;2015;9.5;33.5;25.7;29.8;6.8
1552;Geboren in NL, twee ouders buiten NL;Duitsland;2016;9.4;34.3;26.3;28.3;6.7
1553;Geboren in NL, twee ouders buiten NL;Duitsland;2017;9.3;36.6;28.2;31.2;6.9
1554;Geboren in NL, twee ouders buiten NL;Duitsland;2018;9.1;35.6;27.1;36.8;7.3
1555;Geboren in NL, twee ouders buiten NL;Duitsland;2019;8.9;39.0;29.6;43.4;6.9
1556;Geboren in NL, twee ouders buiten NL;Duitsland;2020;8.7;37.8;28.8;52.5;6.4
1557;Geboren in NL, twee ouders buiten NL;Duitsland;2021;8.5;39.7;30.3;67.9;6.0
1558;Geboren in NL, twee ouders buiten NL;Duitsland;2022;8.4;43.2;33.0;95.6;3.8
1559;Geboren in NL, twee ouders buiten NL;Duitsland;2023;8.2;46.6;35.8;98.3;3.3
1560;Geboren in NL, twee ouders buiten NL;Verenigd Koninkrijk;2011;1.0;35.0;25.3;1.9;12.4
1561;Geboren in NL, twee ouders buiten NL;Verenigd Koninkrijk;2012;1.0;35.8;25.5;1.5;12.2
1562;Geboren in NL, twee ouders buiten NL;Verenigd Koninkrijk;2013;1.1;34.8;25.1;0.3;14.2
1563;Geboren in NL, twee ouders buiten NL;Verenigd Koninkrijk;2014;1.1;36.8;26.7;0.2;13.1
1564;Geboren in NL, twee ouders buiten NL;Verenigd Koninkrijk;2015;1.1;36.8;26.9;1.1;12.5
1565;Geboren in NL, twee ouders buiten NL;Verenigd Koninkrijk;2016;1.1;39.4;28.4;2.2;11.0
1566;Geboren in NL, twee ouders buiten NL;Verenigd Koninkrijk;2017;1.2;39.9;29.1;4.4;12.0
1567;Geboren in NL, twee ouders buiten NL;Verenigd Koninkrijk;2018;1.2;42.9;30.5;7.4;10.3
1568;Geboren in NL, twee ouders buiten NL;Verenigd Koninkrijk;2019;1.2;45.5;32.5;15.2;9.3
1569;Geboren in NL, twee ouders buiten NL;Verenigd Koninkrijk;2020;1.3;47.1;33.3;24.5;8.7
1570;Geboren in NL, twee ouders buiten NL;Verenigd Koninkrijk;2021;1.3;50.4;35.5;34.2;7.3
1571;Geboren in NL, twee ouders buiten NL;Verenigd Koninkrijk;2022;1.4;53.8;38.4;51.2;5.3
1572;Geboren in NL, twee ouders buiten NL;Verenigd Koninkrijk;2023;1.4;56.6;39.9;52.3;5.2
1573;Geboren in NL, twee ouders buiten NL;Bulgarije;2011;0.0;;;;
1574;Geboren in NL, twee ouders buiten NL;Bulgarije;2012;0.1;;;;
1575;Geboren in NL, twee ouders buiten NL;Bulgarije;2013;0.0;;;;
1576;Geboren in NL, twee ouders buiten NL;Bulgarije;2014;0.0;;;;
1577;Geboren in NL, twee ouders buiten NL;Bulgarije;2015;0.0;;;;
1578;Geboren in NL, twee ouders buiten NL;Bulgarije;2016;0.0;;;;
1579;Geboren in NL, twee ouders buiten NL;Bulgarije;2017;0.0;;;;
1580;Geboren in NL, twee ouders buiten NL;Bulgarije;2018;0.1;;;;
1581;Geboren in NL, twee ouders buiten NL;Bulgarije;2019;0.1;;;;
1582;Geboren in NL, twee ouders buiten NL;Bulgarije;2020;0.1;;;;
1583;Geboren in NL, twee ouders buiten NL;Bulgarije;2021;0.1;;;;
1584;Geboren in NL, twee ouders buiten NL;Bulgarije;2022;0.1;;;;
1585;Geboren in NL, twee ouders buiten NL;Bulgarije;2023;0.1;;;;
1586;Geboren in NL, twee ouders buiten NL;Polen;2011;0.6;31.6;24.6;17.1;9.5
1587;Geboren in NL, twee ouders buiten NL;Polen;2012;0.6;32.2;25.7;10.2;9.3
1588;Geboren in NL, twee ouders buiten NL;Polen;2013;0.6;31.8;25.3;5.4;10.2
1589;Geboren in NL, twee ouders buiten NL;Polen;2014;0.6;34.5;27.1;4.7;9.7
1590;Geboren in NL, twee ouders buiten NL;Polen;2015;0.7;33.9;26.4;6.2;10.7
1591;Geboren in NL, twee ouders buiten NL;Polen;2016;0.7;34.2;27.0;5.5;10.2
1592;Geboren in NL, twee ouders buiten NL;Polen;2017;0.7;36.6;28.4;9.2;11.6
1593;Geboren in NL, twee ouders buiten NL;Polen;2018;0.7;37.7;29.4;12.6;10.5
1594;Geboren in NL, twee ouders buiten NL;Polen;2019;0.7;45.2;36.6;14.1;9.5
1595;Geboren in NL, twee ouders buiten NL;Polen;2020;0.8;42.0;33.2;17.4;9.3
1596;Geboren in NL, twee ouders buiten NL;Polen;2021;0.8;41.1;32.3;19.3;7.9
1597;Geboren in NL, twee ouders buiten NL;Polen;2022;0.8;42.3;32.5;29.3;4.4
1598;Geboren in NL, twee ouders buiten NL;Polen;2023;0.8;44.1;33.6;26.2;5.0
1599;Geboren in NL, twee ouders buiten NL;Roemenië;2011;0.1;;;;
1600;Geboren in NL, twee ouders buiten NL;Roemenië;2012;0.1;;;;
1601;Geboren in NL, twee ouders buiten NL;Roemenië;2013;0.1;;;;
1602;Geboren in NL, twee ouders buiten NL;Roemenië;2014;0.1;;;;
1603;Geboren in NL, twee ouders buiten NL;Roemenië;2015;0.1;;;;
1604;Geboren in NL, twee ouders buiten NL;Roemenië;2016;0.1;;;;
1605;Geboren in NL, twee ouders buiten NL;Roemenië;2017;0.1;;;;
1606;Geboren in NL, twee ouders buiten NL;Roemenië;2018;0.1;;;;
1607;Geboren in NL, twee ouders buiten NL;Roemenië;2019;0.1;30.6;23.6;3.5;
1608;Geboren in NL, twee ouders buiten NL;Roemenië;2020;0.1;35.0;25.8;3.8;
1609;Geboren in NL, twee ouders buiten NL;Roemenië;2021;0.1;38.0;28.3;11.6;
1610;Geboren in NL, twee ouders buiten NL;Roemenië;2022;0.1;38.3;28.2;3.1;8.8
1611;Geboren in NL, twee ouders buiten NL;Roemenië;2023;0.1;42.5;31.7;3.9;5.5
1612;Geboren in NL, twee ouders buiten NL;Overig Europa;2011;7.3;35.0;24.5;2.9;10.4
1613;Geboren in NL, twee ouders buiten NL;Overig Europa;2012;7.6;35.3;24.6;1.4;12.2
1614;Geboren in NL, twee ouders buiten NL;Overig Europa;2013;7.8;35.6;24.8;0.3;13.4
1615;Geboren in NL, twee ouders buiten NL;Overig Europa;2014;8.1;37.1;25.7;0.2;12.8
1616;Geboren in NL, twee ouders buiten NL;Overig Europa;2015;8.5;37.0;25.6;0.8;12.6
1617;Geboren in NL, twee ouders buiten NL;Overig Europa;2016;8.7;38.2;26.5;1.2;12.3
1618;Geboren in NL, twee ouders buiten NL;Overig Europa;2017;9.0;39.3;27.3;3.4;12.2
1619;Geboren in NL, twee ouders buiten NL;Overig Europa;2018;9.3;42.4;28.7;7.9;12.0
1620;Geboren in NL, twee ouders buiten NL;Overig Europa;2019;9.6;43.4;29.7;13.9;11.7
1621;Geboren in NL, twee ouders buiten NL;Overig Europa;2020;10.0;43.6;29.8;16.5;10.6
1622;Geboren in NL, twee ouders buiten NL;Overig Europa;2021;10.5;46.0;31.5;22.3;10.1
1623;Geboren in NL, twee ouders buiten NL;Overig Europa;2022;11.0;49.3;34.2;28.9;6.6
