ID;Geslacht;Leeftijd;Migratieachtergrond;Perioden;TotaalGediplomeerdenVavo_1;VavoGediplomeerdenVmboT_2;VavoGediplomeerdenHavo_3;VavoGediplomeerdenVwo_4
257;Totaal mannen en vrouwen;17 jaar;Onbekende migratieachtergrond;2008/'09;0;0;0;0
258;Totaal mannen en vrouwen;17 jaar;Onbekende migratieachtergrond;2009/'10;0;0;0;0
259;Totaal mannen en vrouwen;17 jaar;Onbekende migratieachtergrond;2010/'11;0;0;0;0
260;Totaal mannen en vrouwen;17 jaar;Onbekende migratieachtergrond;2011/'12;0;0;0;0
261;Totaal mannen en vrouwen;17 jaar;Onbekende migratieachtergrond;2012/'13;1;0;1;0
262;Totaal mannen en vrouwen;17 jaar;Onbekende migratieachtergrond;2013/'14;2;1;1;0
263;Totaal mannen en vrouwen;17 jaar;Onbekende migratieachtergrond;2014/'15;0;0;0;0
264;Totaal mannen en vrouwen;17 jaar;Onbekende migratieachtergrond;2015/'16;0;0;0;0
265;Totaal mannen en vrouwen;17 jaar;Onbekende migratieachtergrond;2016/'17;1;1;0;0
266;Totaal mannen en vrouwen;17 jaar;Onbekende migratieachtergrond;2017/'18;1;0;0;1
267;Totaal mannen en vrouwen;17 jaar;Onbekende migratieachtergrond;2018/'19;1;0;1;0
268;Totaal mannen en vrouwen;17 jaar;Onbekende migratieachtergrond;2019/'20;1;1;0;0
269;Totaal mannen en vrouwen;17 jaar;Onbekende migratieachtergrond;2020/'21;0;0;0;0
270;Totaal mannen en vrouwen;18 jaar;Totaal migratieachtergrond;2006/'07;1315;188;768;359
271;Totaal mannen en vrouwen;18 jaar;Totaal migratieachtergrond;2007/'08;1700;249;929;522
272;Totaal mannen en vrouwen;18 jaar;Totaal migratieachtergrond;2008/'09;2255;221;1464;570
273;Totaal mannen en vrouwen;18 jaar;Totaal migratieachtergrond;2009/'10;2583;240;1410;933
274;Totaal mannen en vrouwen;18 jaar;Totaal migratieachtergrond;2010/'11;2909;266;1672;971
275;Totaal mannen en vrouwen;18 jaar;Totaal migratieachtergrond;2011/'12;2605;234;1601;770
276;Totaal mannen en vrouwen;18 jaar;Totaal migratieachtergrond;2012/'13;2810;291;1544;975
277;Totaal mannen en vrouwen;18 jaar;Totaal migratieachtergrond;2013/'14;2282;324;1337;621
278;Totaal mannen en vrouwen;18 jaar;Totaal migratieachtergrond;2014/'15;2460;313;1371;776
279;Totaal mannen en vrouwen;18 jaar;Totaal migratieachtergrond;2015/'16;2350;266;1392;692
280;Totaal mannen en vrouwen;18 jaar;Totaal migratieachtergrond;2016/'17;2449;284;1396;769
281;Totaal mannen en vrouwen;18 jaar;Totaal migratieachtergrond;2017/'18;2638;332;1513;793
282;Totaal mannen en vrouwen;18 jaar;Totaal migratieachtergrond;2018/'19;2624;274;1525;825
283;Totaal mannen en vrouwen;18 jaar;Totaal migratieachtergrond;2019/'20;2731;274;1511;946
284;Totaal mannen en vrouwen;18 jaar;Totaal migratieachtergrond;2020/'21;957;146;591;220
285;Totaal mannen en vrouwen;18 jaar;Nederlandse achtergrond;2006/'07;871;93;519;259
286;Totaal mannen en vrouwen;18 jaar;Nederlandse achtergrond;2007/'08;1213;151;665;397
287;Totaal mannen en vrouwen;18 jaar;Nederlandse achtergrond;2008/'09;1666;123;1108;435
288;Totaal mannen en vrouwen;18 jaar;Nederlandse achtergrond;2009/'10;1950;162;1039;749
289;Totaal mannen en vrouwen;18 jaar;Nederlandse achtergrond;2010/'11;2080;145;1189;746
290;Totaal mannen en vrouwen;18 jaar;Nederlandse achtergrond;2011/'12;1947;138;1192;617
291;Totaal mannen en vrouwen;18 jaar;Nederlandse achtergrond;2012/'13;2043;173;1118;752
292;Totaal mannen en vrouwen;18 jaar;Nederlandse achtergrond;2013/'14;1653;185;979;489
293;Totaal mannen en vrouwen;18 jaar;Nederlandse achtergrond;2014/'15;1780;180;1005;595
294;Totaal mannen en vrouwen;18 jaar;Nederlandse achtergrond;2015/'16;1729;172;1044;513
295;Totaal mannen en vrouwen;18 jaar;Nederlandse achtergrond;2016/'17;1797;159;1027;611
296;Totaal mannen en vrouwen;18 jaar;Nederlandse achtergrond;2017/'18;1922;177;1133;612
297;Totaal mannen en vrouwen;18 jaar;Nederlandse achtergrond;2018/'19;1827;139;1053;635
298;Totaal mannen en vrouwen;18 jaar;Nederlandse achtergrond;2019/'20;1873;143;1017;713
299;Totaal mannen en vrouwen;18 jaar;Nederlandse achtergrond;2020/'21;655;75;422;158
300;Totaal mannen en vrouwen;18 jaar;Met migratieachtergrond;2006/'07;444;95;249;100
301;Totaal mannen en vrouwen;18 jaar;Met migratieachtergrond;2007/'08;486;98;263;125
302;Totaal mannen en vrouwen;18 jaar;Met migratieachtergrond;2008/'09;589;98;356;135
303;Totaal mannen en vrouwen;18 jaar;Met migratieachtergrond;2009/'10;633;78;371;184
304;Totaal mannen en vrouwen;18 jaar;Met migratieachtergrond;2010/'11;829;121;483;225
305;Totaal mannen en vrouwen;18 jaar;Met migratieachtergrond;2011/'12;658;96;409;153
306;Totaal mannen en vrouwen;18 jaar;Met migratieachtergrond;2012/'13;767;118;426;223
307;Totaal mannen en vrouwen;18 jaar;Met migratieachtergrond;2013/'14;628;138;358;132
308;Totaal mannen en vrouwen;18 jaar;Met migratieachtergrond;2014/'15;679;132;366;181
309;Totaal mannen en vrouwen;18 jaar;Met migratieachtergrond;2015/'16;620;93;348;179
310;Totaal mannen en vrouwen;18 jaar;Met migratieachtergrond;2016/'17;652;125;369;158
311;Totaal mannen en vrouwen;18 jaar;Met migratieachtergrond;2017/'18;715;154;380;181
312;Totaal mannen en vrouwen;18 jaar;Met migratieachtergrond;2018/'19;797;135;472;190
313;Totaal mannen en vrouwen;18 jaar;Met migratieachtergrond;2019/'20;858;131;494;233
314;Totaal mannen en vrouwen;18 jaar;Met migratieachtergrond;2020/'21;302;71;169;62
315;Totaal mannen en vrouwen;18 jaar;Westerse migratieachtergrond;2006/'07;135;22;76;37
316;Totaal mannen en vrouwen;18 jaar;Westerse migratieachtergrond;2007/'08;163;30;83;50
317;Totaal mannen en vrouwen;18 jaar;Westerse migratieachtergrond;2008/'09;195;29;119;47
318;Totaal mannen en vrouwen;18 jaar;Westerse migratieachtergrond;2009/'10;200;17;120;63
319;Totaal mannen en vrouwen;18 jaar;Westerse migratieachtergrond;2010/'11;238;31;134;73
320;Totaal mannen en vrouwen;18 jaar;Westerse migratieachtergrond;2011/'12;173;22;98;53
321;Totaal mannen en vrouwen;18 jaar;Westerse migratieachtergrond;2012/'13;227;26;123;78
322;Totaal mannen en vrouwen;18 jaar;Westerse migratieachtergrond;2013/'14;166;24;105;37
323;Totaal mannen en vrouwen;18 jaar;Westerse migratieachtergrond;2014/'15;153;27;84;42
324;Totaal mannen en vrouwen;18 jaar;Westerse migratieachtergrond;2015/'16;182;26;102;54
325;Totaal mannen en vrouwen;18 jaar;Westerse migratieachtergrond;2016/'17;161;16;98;47
326;Totaal mannen en vrouwen;18 jaar;Westerse migratieachtergrond;2017/'18;199;39;99;61
327;Totaal mannen en vrouwen;18 jaar;Westerse migratieachtergrond;2018/'19;209;30;115;64
328;Totaal mannen en vrouwen;18 jaar;Westerse migratieachtergrond;2019/'20;217;28;114;75
329;Totaal mannen en vrouwen;18 jaar;Westerse migratieachtergrond;2020/'21;94;18;49;27
330;Totaal mannen en vrouwen;18 jaar;Niet-westerse migratieachtergrond;2006/'07;309;73;173;63
331;Totaal mannen en vrouwen;18 jaar;Niet-westerse migratieachtergrond;2007/'08;323;68;180;75
332;Totaal mannen en vrouwen;18 jaar;Niet-westerse migratieachtergrond;2008/'09;394;69;237;88
333;Totaal mannen en vrouwen;18 jaar;Niet-westerse migratieachtergrond;2009/'10;433;61;251;121
334;Totaal mannen en vrouwen;18 jaar;Niet-westerse migratieachtergrond;2010/'11;591;90;349;152
335;Totaal mannen en vrouwen;18 jaar;Niet-westerse migratieachtergrond;2011/'12;485;74;311;100
336;Totaal mannen en vrouwen;18 jaar;Niet-westerse migratieachtergrond;2012/'13;540;92;303;145
337;Totaal mannen en vrouwen;18 jaar;Niet-westerse migratieachtergrond;2013/'14;462;114;253;95
338;Totaal mannen en vrouwen;18 jaar;Niet-westerse migratieachtergrond;2014/'15;526;105;282;139
339;Totaal mannen en vrouwen;18 jaar;Niet-westerse migratieachtergrond;2015/'16;438;67;246;125
340;Totaal mannen en vrouwen;18 jaar;Niet-westerse migratieachtergrond;2016/'17;491;109;271;111
341;Totaal mannen en vrouwen;18 jaar;Niet-westerse migratieachtergrond;2017/'18;516;115;281;120
342;Totaal mannen en vrouwen;18 jaar;Niet-westerse migratieachtergrond;2018/'19;588;105;357;126
343;Totaal mannen en vrouwen;18 jaar;Niet-westerse migratieachtergrond;2019/'20;641;103;380;158
344;Totaal mannen en vrouwen;18 jaar;Niet-westerse migratieachtergrond;2020/'21;208;53;120;35
345;Totaal mannen en vrouwen;18 jaar;Onbekende migratieachtergrond;2006/'07;0;0;0;0
346;Totaal mannen en vrouwen;18 jaar;Onbekende migratieachtergrond;2007/'08;1;0;1;0
347;Totaal mannen en vrouwen;18 jaar;Onbekende migratieachtergrond;2008/'09;0;0;0;0
348;Totaal mannen en vrouwen;18 jaar;Onbekende migratieachtergrond;2009/'10;0;0;0;0
349;Totaal mannen en vrouwen;18 jaar;Onbekende migratieachtergrond;2010/'11;0;0;0;0
350;Totaal mannen en vrouwen;18 jaar;Onbekende migratieachtergrond;2011/'12;0;0;0;0
351;Totaal mannen en vrouwen;18 jaar;Onbekende migratieachtergrond;2012/'13;0;0;0;0
352;Totaal mannen en vrouwen;18 jaar;Onbekende migratieachtergrond;2013/'14;1;1;0;0
353;Totaal mannen en vrouwen;18 jaar;Onbekende migratieachtergrond;2014/'15;1;1;0;0
354;Totaal mannen en vrouwen;18 jaar;Onbekende migratieachtergrond;2015/'16;1;1;0;0
355;Totaal mannen en vrouwen;18 jaar;Onbekende migratieachtergrond;2016/'17;0;0;0;0
356;Totaal mannen en vrouwen;18 jaar;Onbekende migratieachtergrond;2017/'18;1;1;0;0
357;Totaal mannen en vrouwen;18 jaar;Onbekende migratieachtergrond;2018/'19;0;0;0;0
358;Totaal mannen en vrouwen;18 jaar;Onbekende migratieachtergrond;2019/'20;0;0;0;0
359;Totaal mannen en vrouwen;18 jaar;Onbekende migratieachtergrond;2020/'21;0;0;0;0
360;Totaal mannen en vrouwen;19 jaar;Totaal migratieachtergrond;2006/'07;1161;128;635;398
361;Totaal mannen en vrouwen;19 jaar;Totaal migratieachtergrond;2007/'08;1490;152;772;566
362;Totaal mannen en vrouwen;19 jaar;Totaal migratieachtergrond;2008/'09;1668;109;950;609
363;Totaal mannen en vrouwen;19 jaar;Totaal migratieachtergrond;2009/'10;2063;107;952;1004
364;Totaal mannen en vrouwen;19 jaar;Totaal migratieachtergrond;2010/'11;2473;135;1364;974
365;Totaal mannen en vrouwen;19 jaar;Totaal migratieachtergrond;2011/'12;2194;93;1273;828
366;Totaal mannen en vrouwen;19 jaar;Totaal migratieachtergrond;2012/'13;2480;122;1337;1021
367;Totaal mannen en vrouwen;19 jaar;Totaal migratieachtergrond;2013/'14;2088;163;1191;734
368;Totaal mannen en vrouwen;19 jaar;Totaal migratieachtergrond;2014/'15;2041;146;1076;819
369;Totaal mannen en vrouwen;19 jaar;Totaal migratieachtergrond;2015/'16;1981;164;1069;748
370;Totaal mannen en vrouwen;19 jaar;Totaal migratieachtergrond;2016/'17;1963;118;1104;741
371;Totaal mannen en vrouwen;19 jaar;Totaal migratieachtergrond;2017/'18;2133;131;1116;886
372;Totaal mannen en vrouwen;19 jaar;Totaal migratieachtergrond;2018/'19;2091;127;1152;812
373;Totaal mannen en vrouwen;19 jaar;Totaal migratieachtergrond;2019/'20;2243;137;1161;945
374;Totaal mannen en vrouwen;19 jaar;Totaal migratieachtergrond;2020/'21;967;98;593;276
375;Totaal mannen en vrouwen;19 jaar;Nederlandse achtergrond;2006/'07;770;86;416;268
376;Totaal mannen en vrouwen;19 jaar;Nederlandse achtergrond;2007/'08;928;83;474;371
377;Totaal mannen en vrouwen;19 jaar;Nederlandse achtergrond;2008/'09;1149;56;659;434
378;Totaal mannen en vrouwen;19 jaar;Nederlandse achtergrond;2009/'10;1422;61;657;704
379;Totaal mannen en vrouwen;19 jaar;Nederlandse achtergrond;2010/'11;1665;71;905;689
380;Totaal mannen en vrouwen;19 jaar;Nederlandse achtergrond;2011/'12;1536;59;855;622
381;Totaal mannen en vrouwen;19 jaar;Nederlandse achtergrond;2012/'13;1701;66;902;733
382;Totaal mannen en vrouwen;19 jaar;Nederlandse achtergrond;2013/'14;1384;92;765;527
383;Totaal mannen en vrouwen;19 jaar;Nederlandse achtergrond;2014/'15;1373;86;716;571
384;Totaal mannen en vrouwen;19 jaar;Nederlandse achtergrond;2015/'16;1293;89;706;498
385;Totaal mannen en vrouwen;19 jaar;Nederlandse achtergrond;2016/'17;1327;67;746;514
386;Totaal mannen en vrouwen;19 jaar;Nederlandse achtergrond;2017/'18;1460;73;758;629
387;Totaal mannen en vrouwen;19 jaar;Nederlandse achtergrond;2018/'19;1396;59;756;581
388;Totaal mannen en vrouwen;19 jaar;Nederlandse achtergrond;2019/'20;1400;67;705;628
389;Totaal mannen en vrouwen;19 jaar;Nederlandse achtergrond;2020/'21;617;55;386;176
390;Totaal mannen en vrouwen;19 jaar;Met migratieachtergrond;2006/'07;389;40;219;130
391;Totaal mannen en vrouwen;19 jaar;Met migratieachtergrond;2007/'08;562;69;298;195
392;Totaal mannen en vrouwen;19 jaar;Met migratieachtergrond;2008/'09;519;53;291;175
393;Totaal mannen en vrouwen;19 jaar;Met migratieachtergrond;2009/'10;641;46;295;300
394;Totaal mannen en vrouwen;19 jaar;Met migratieachtergrond;2010/'11;808;64;459;285
395;Totaal mannen en vrouwen;19 jaar;Met migratieachtergrond;2011/'12;658;34;418;206
396;Totaal mannen en vrouwen;19 jaar;Met migratieachtergrond;2012/'13;777;56;433;288
397;Totaal mannen en vrouwen;19 jaar;Met migratieachtergrond;2013/'14;702;71;426;205
398;Totaal mannen en vrouwen;19 jaar;Met migratieachtergrond;2014/'15;666;60;359;247
399;Totaal mannen en vrouwen;19 jaar;Met migratieachtergrond;2015/'16;686;75;361;250
400;Totaal mannen en vrouwen;19 jaar;Met migratieachtergrond;2016/'17;636;51;358;227
401;Totaal mannen en vrouwen;19 jaar;Met migratieachtergrond;2017/'18;673;58;358;257
402;Totaal mannen en vrouwen;19 jaar;Met migratieachtergrond;2018/'19;695;68;396;231
403;Totaal mannen en vrouwen;19 jaar;Met migratieachtergrond;2019/'20;842;70;456;316
404;Totaal mannen en vrouwen;19 jaar;Met migratieachtergrond;2020/'21;350;43;207;100
405;Totaal mannen en vrouwen;19 jaar;Westerse migratieachtergrond;2006/'07;120;12;64;44
406;Totaal mannen en vrouwen;19 jaar;Westerse migratieachtergrond;2007/'08;156;18;81;57
407;Totaal mannen en vrouwen;19 jaar;Westerse migratieachtergrond;2008/'09;138;11;76;51
408;Totaal mannen en vrouwen;19 jaar;Westerse migratieachtergrond;2009/'10;175;15;78;82
409;Totaal mannen en vrouwen;19 jaar;Westerse migratieachtergrond;2010/'11;216;8;132;76
410;Totaal mannen en vrouwen;19 jaar;Westerse migratieachtergrond;2011/'12;189;8;105;76
411;Totaal mannen en vrouwen;19 jaar;Westerse migratieachtergrond;2012/'13;220;10;134;76
412;Totaal mannen en vrouwen;19 jaar;Westerse migratieachtergrond;2013/'14;215;19;127;69
413;Totaal mannen en vrouwen;19 jaar;Westerse migratieachtergrond;2014/'15;184;17;92;75
414;Totaal mannen en vrouwen;19 jaar;Westerse migratieachtergrond;2015/'16;192;20;94;78
415;Totaal mannen en vrouwen;19 jaar;Westerse migratieachtergrond;2016/'17;173;15;97;61
416;Totaal mannen en vrouwen;19 jaar;Westerse migratieachtergrond;2017/'18;192;19;94;79
417;Totaal mannen en vrouwen;19 jaar;Westerse migratieachtergrond;2018/'19;161;14;96;51
418;Totaal mannen en vrouwen;19 jaar;Westerse migratieachtergrond;2019/'20;202;15;101;86
419;Totaal mannen en vrouwen;19 jaar;Westerse migratieachtergrond;2020/'21;105;11;59;35
420;Totaal mannen en vrouwen;19 jaar;Niet-westerse migratieachtergrond;2006/'07;269;28;155;86
421;Totaal mannen en vrouwen;19 jaar;Niet-westerse migratieachtergrond;2007/'08;406;51;217;138
422;Totaal mannen en vrouwen;19 jaar;Niet-westerse migratieachtergrond;2008/'09;381;42;215;124
423;Totaal mannen en vrouwen;19 jaar;Niet-westerse migratieachtergrond;2009/'10;466;31;217;218
424;Totaal mannen en vrouwen;19 jaar;Niet-westerse migratieachtergrond;2010/'11;592;56;327;209
425;Totaal mannen en vrouwen;19 jaar;Niet-westerse migratieachtergrond;2011/'12;469;26;313;130
426;Totaal mannen en vrouwen;19 jaar;Niet-westerse migratieachtergrond;2012/'13;557;46;299;212
427;Totaal mannen en vrouwen;19 jaar;Niet-westerse migratieachtergrond;2013/'14;487;52;299;136
428;Totaal mannen en vrouwen;19 jaar;Niet-westerse migratieachtergrond;2014/'15;482;43;267;172
429;Totaal mannen en vrouwen;19 jaar;Niet-westerse migratieachtergrond;2015/'16;494;55;267;172
430;Totaal mannen en vrouwen;19 jaar;Niet-westerse migratieachtergrond;2016/'17;463;36;261;166
431;Totaal mannen en vrouwen;19 jaar;Niet-westerse migratieachtergrond;2017/'18;481;39;264;178
432;Totaal mannen en vrouwen;19 jaar;Niet-westerse migratieachtergrond;2018/'19;534;54;300;180
433;Totaal mannen en vrouwen;19 jaar;Niet-westerse migratieachtergrond;2019/'20;640;55;355;230
434;Totaal mannen en vrouwen;19 jaar;Niet-westerse migratieachtergrond;2020/'21;245;32;148;65
435;Totaal mannen en vrouwen;19 jaar;Onbekende migratieachtergrond;2006/'07;2;2;0;0
436;Totaal mannen en vrouwen;19 jaar;Onbekende migratieachtergrond;2007/'08;0;0;0;0
437;Totaal mannen en vrouwen;19 jaar;Onbekende migratieachtergrond;2008/'09;0;0;0;0
438;Totaal mannen en vrouwen;19 jaar;Onbekende migratieachtergrond;2009/'10;0;0;0;0
439;Totaal mannen en vrouwen;19 jaar;Onbekende migratieachtergrond;2010/'11;0;0;0;0
440;Totaal mannen en vrouwen;19 jaar;Onbekende migratieachtergrond;2011/'12;0;0;0;0
441;Totaal mannen en vrouwen;19 jaar;Onbekende migratieachtergrond;2012/'13;2;0;2;0
442;Totaal mannen en vrouwen;19 jaar;Onbekende migratieachtergrond;2013/'14;2;0;0;2
443;Totaal mannen en vrouwen;19 jaar;Onbekende migratieachtergrond;2014/'15;2;0;1;1
444;Totaal mannen en vrouwen;19 jaar;Onbekende migratieachtergrond;2015/'16;2;0;2;0
445;Totaal mannen en vrouwen;19 jaar;Onbekende migratieachtergrond;2016/'17;0;0;0;0
446;Totaal mannen en vrouwen;19 jaar;Onbekende migratieachtergrond;2017/'18;0;0;0;0
447;Totaal mannen en vrouwen;19 jaar;Onbekende migratieachtergrond;2018/'19;0;0;0;0
448;Totaal mannen en vrouwen;19 jaar;Onbekende migratieachtergrond;2019/'20;1;0;0;1
449;Totaal mannen en vrouwen;19 jaar;Onbekende migratieachtergrond;2020/'21;0;0;0;0
450;Totaal mannen en vrouwen;20 jaar;Totaal migratieachtergrond;2006/'07;551;75;303;173
451;Totaal mannen en vrouwen;20 jaar;Totaal migratieachtergrond;2007/'08;670;84;371;215
452;Totaal mannen en vrouwen;20 jaar;Totaal migratieachtergrond;2008/'09;619;64;330;225
453;Totaal mannen en vrouwen;20 jaar;Totaal migratieachtergrond;2009/'10;766;60;387;319
454;Totaal mannen en vrouwen;20 jaar;Totaal migratieachtergrond;2010/'11;880;60;554;266
455;Totaal mannen en vrouwen;20 jaar;Totaal migratieachtergrond;2011/'12;920;69;565;286
456;Totaal mannen en vrouwen;20 jaar;Totaal migratieachtergrond;2012/'13;968;59;547;362
457;Totaal mannen en vrouwen;20 jaar;Totaal migratieachtergrond;2013/'14;820;80;490;250
458;Totaal mannen en vrouwen;20 jaar;Totaal migratieachtergrond;2014/'15;886;97;472;317
459;Totaal mannen en vrouwen;20 jaar;Totaal migratieachtergrond;2015/'16;796;81;472;243
460;Totaal mannen en vrouwen;20 jaar;Totaal migratieachtergrond;2016/'17;770;72;445;253
461;Totaal mannen en vrouwen;20 jaar;Totaal migratieachtergrond;2017/'18;815;81;436;298
462;Totaal mannen en vrouwen;20 jaar;Totaal migratieachtergrond;2018/'19;855;67;494;294
463;Totaal mannen en vrouwen;20 jaar;Totaal migratieachtergrond;2019/'20;956;61;516;379
464;Totaal mannen en vrouwen;20 jaar;Totaal migratieachtergrond;2020/'21;570;53;351;166
465;Totaal mannen en vrouwen;20 jaar;Nederlandse achtergrond;2006/'07;353;44;203;106
466;Totaal mannen en vrouwen;20 jaar;Nederlandse achtergrond;2007/'08;406;51;225;130
467;Totaal mannen en vrouwen;20 jaar;Nederlandse achtergrond;2008/'09;369;40;197;132
468;Totaal mannen en vrouwen;20 jaar;Nederlandse achtergrond;2009/'10;480;38;255;187
469;Totaal mannen en vrouwen;20 jaar;Nederlandse achtergrond;2010/'11;531;39;332;160
470;Totaal mannen en vrouwen;20 jaar;Nederlandse achtergrond;2011/'12;604;46;367;191
471;Totaal mannen en vrouwen;20 jaar;Nederlandse achtergrond;2012/'13;566;39;324;203
472;Totaal mannen en vrouwen;20 jaar;Nederlandse achtergrond;2013/'14;504;47;308;149
473;Totaal mannen en vrouwen;20 jaar;Nederlandse achtergrond;2014/'15;527;55;293;179
474;Totaal mannen en vrouwen;20 jaar;Nederlandse achtergrond;2015/'16;517;48;310;159
475;Totaal mannen en vrouwen;20 jaar;Nederlandse achtergrond;2016/'17;488;39;295;154
476;Totaal mannen en vrouwen;20 jaar;Nederlandse achtergrond;2017/'18;521;49;291;181
477;Totaal mannen en vrouwen;20 jaar;Nederlandse achtergrond;2018/'19;522;35;300;187
478;Totaal mannen en vrouwen;20 jaar;Nederlandse achtergrond;2019/'20;548;29;323;196
479;Totaal mannen en vrouwen;20 jaar;Nederlandse achtergrond;2020/'21;359;30;220;109
480;Totaal mannen en vrouwen;20 jaar;Met migratieachtergrond;2006/'07;198;31;100;67
481;Totaal mannen en vrouwen;20 jaar;Met migratieachtergrond;2007/'08;264;33;146;85
482;Totaal mannen en vrouwen;20 jaar;Met migratieachtergrond;2008/'09;250;24;133;93
483;Totaal mannen en vrouwen;20 jaar;Met migratieachtergrond;2009/'10;286;22;132;132
484;Totaal mannen en vrouwen;20 jaar;Met migratieachtergrond;2010/'11;349;21;222;106
485;Totaal mannen en vrouwen;20 jaar;Met migratieachtergrond;2011/'12;316;23;198;95
486;Totaal mannen en vrouwen;20 jaar;Met migratieachtergrond;2012/'13;402;20;223;159
487;Totaal mannen en vrouwen;20 jaar;Met migratieachtergrond;2013/'14;316;33;182;101
488;Totaal mannen en vrouwen;20 jaar;Met migratieachtergrond;2014/'15;357;42;177;138
489;Totaal mannen en vrouwen;20 jaar;Met migratieachtergrond;2015/'16;279;33;162;84
490;Totaal mannen en vrouwen;20 jaar;Met migratieachtergrond;2016/'17;282;33;150;99
491;Totaal mannen en vrouwen;20 jaar;Met migratieachtergrond;2017/'18;294;32;145;117
492;Totaal mannen en vrouwen;20 jaar;Met migratieachtergrond;2018/'19;332;32;193;107
493;Totaal mannen en vrouwen;20 jaar;Met migratieachtergrond;2019/'20;407;32;192;183
494;Totaal mannen en vrouwen;20 jaar;Met migratieachtergrond;2020/'21;211;23;131;57
