ID;Leeftijd;Generatie;Geslacht;Perioden;Allochtonen_1;TotaalNietWesters_2;Afrika_3;Azie_4;LatijnsAmerika_5;Marokko_6;NederlandseAntillenEnAruba_7;Suriname_8;Turkije_9;TotaalWesters_10;EuropeseEconomischeRuimte_11;OverigEuropa_12;Indonesie_13;OverigBuitenEuropa_14
888;0 jaar;1e Generatie;Totaal mannen en vrouwen;2027;803;328;47;74;78;31;41;17;41;475;256;70;22;127
889;0 jaar;1e Generatie;Totaal mannen en vrouwen;2028;803;328;47;74;78;31;41;17;41;475;256;70;22;127
890;0 jaar;1e Generatie;Totaal mannen en vrouwen;2029;803;328;47;74;78;31;41;17;41;475;256;70;22;127
891;0 jaar;1e Generatie;Totaal mannen en vrouwen;2030;803;328;47;74;78;31;41;17;41;475;256;70;22;127
892;0 jaar;1e Generatie;Totaal mannen en vrouwen;2031;803;328;47;74;78;31;41;17;41;475;256;70;22;127
893;0 jaar;1e Generatie;Totaal mannen en vrouwen;2032;803;328;47;74;78;31;41;17;41;475;256;70;22;127
894;0 jaar;1e Generatie;Totaal mannen en vrouwen;2033;803;328;47;74;78;31;41;17;41;475;256;70;22;127
895;0 jaar;1e Generatie;Totaal mannen en vrouwen;2034;803;328;47;74;78;31;41;17;41;475;256;70;22;127
896;0 jaar;1e Generatie;Totaal mannen en vrouwen;2035;804;329;48;74;78;31;41;17;41;475;256;70;22;127
897;0 jaar;1e Generatie;Totaal mannen en vrouwen;2036;804;329;48;74;78;31;41;17;41;475;256;70;22;127
898;0 jaar;1e Generatie;Totaal mannen en vrouwen;2037;804;329;48;74;78;31;41;17;41;475;256;70;22;127
899;0 jaar;1e Generatie;Totaal mannen en vrouwen;2038;804;329;48;74;78;31;41;17;41;475;256;70;22;127
900;0 jaar;1e Generatie;Totaal mannen en vrouwen;2039;804;329;48;74;78;31;41;17;41;475;256;70;22;127
901;0 jaar;1e Generatie;Totaal mannen en vrouwen;2040;804;329;48;74;78;31;41;17;41;475;256;70;22;127
902;0 jaar;1e Generatie;Totaal mannen en vrouwen;2041;804;329;48;74;78;31;41;17;41;475;256;70;22;127
903;0 jaar;1e Generatie;Totaal mannen en vrouwen;2042;804;329;48;74;78;31;41;17;41;475;256;70;22;127
904;0 jaar;1e Generatie;Totaal mannen en vrouwen;2043;804;329;48;74;78;31;41;17;41;475;256;70;22;127
905;0 jaar;1e Generatie;Totaal mannen en vrouwen;2044;804;329;48;74;78;31;41;17;41;475;256;70;22;127
906;0 jaar;1e Generatie;Totaal mannen en vrouwen;2045;804;329;48;74;78;31;41;17;41;475;256;70;22;127
907;0 jaar;1e Generatie;Totaal mannen en vrouwen;2046;804;329;48;74;78;31;41;17;41;475;256;70;22;127
908;0 jaar;1e Generatie;Totaal mannen en vrouwen;2047;805;330;49;74;78;31;41;17;41;475;256;70;22;127
909;0 jaar;1e Generatie;Totaal mannen en vrouwen;2048;805;330;49;74;78;31;41;17;41;475;256;70;22;127
910;0 jaar;1e Generatie;Totaal mannen en vrouwen;2049;805;330;49;74;78;31;41;17;41;475;256;70;22;127
911;0 jaar;1e Generatie;Totaal mannen en vrouwen;2050;805;330;49;74;78;31;41;17;41;475;256;70;22;127
912;0 jaar;1e Generatie;Mannen;2003;413;219;58;45;34;19;23;9;31;194;112;29;10;43
913;0 jaar;1e Generatie;Mannen;2004;364;189;49;41;35;16;21;9;19;175;104;25;10;35
914;0 jaar;1e Generatie;Mannen;2005;345;177;41;37;35;16;21;9;19;168;103;24;10;31
915;0 jaar;1e Generatie;Mannen;2006;339;169;34;35;36;16;21;9;19;170;103;25;10;31
916;0 jaar;1e Generatie;Mannen;2007;343;162;29;33;36;16;21;9;19;181;108;28;10;34
917;0 jaar;1e Generatie;Mannen;2008;355;160;27;33;36;16;21;9;19;195;114;32;10;39
918;0 jaar;1e Generatie;Mannen;2009;374;161;27;33;37;16;21;9;19;213;121;37;10;45
919;0 jaar;1e Generatie;Mannen;2010;391;162;27;33;38;16;21;9;19;230;127;41;10;52
920;0 jaar;1e Generatie;Mannen;2011;406;162;27;33;38;16;21;9;19;244;132;45;10;58
921;0 jaar;1e Generatie;Mannen;2012;417;163;27;33;39;16;21;9;19;254;134;47;10;64
922;0 jaar;1e Generatie;Mannen;2013;422;163;27;33;39;16;21;9;19;259;134;48;10;67
923;0 jaar;1e Generatie;Mannen;2014;424;164;27;33;40;16;21;9;19;260;134;48;10;68
924;0 jaar;1e Generatie;Mannen;2015;425;165;28;33;40;16;21;9;19;260;134;48;10;68
925;0 jaar;1e Generatie;Mannen;2016;426;166;28;33;41;16;21;9;19;260;134;48;10;68
926;0 jaar;1e Generatie;Mannen;2017;426;166;28;33;41;16;21;9;19;260;134;48;10;68
927;0 jaar;1e Generatie;Mannen;2018;427;167;28;33;42;16;21;9;19;260;134;48;10;69
928;0 jaar;1e Generatie;Mannen;2019;427;167;28;33;42;16;21;9;19;260;134;48;10;69
929;0 jaar;1e Generatie;Mannen;2020;427;167;28;33;42;16;21;9;19;260;134;48;10;69
930;0 jaar;1e Generatie;Mannen;2021;427;167;28;33;42;16;21;9;19;260;134;48;10;69
931;0 jaar;1e Generatie;Mannen;2022;427;167;28;33;42;16;21;9;19;260;134;48;10;69
932;0 jaar;1e Generatie;Mannen;2023;427;167;28;33;42;16;21;9;19;260;134;48;10;69
933;0 jaar;1e Generatie;Mannen;2024;427;167;28;33;42;16;21;9;19;260;134;48;10;69
934;0 jaar;1e Generatie;Mannen;2025;427;167;28;33;42;16;21;9;19;260;134;48;10;69
935;0 jaar;1e Generatie;Mannen;2026;428;168;29;33;42;16;21;9;19;260;134;48;10;69
936;0 jaar;1e Generatie;Mannen;2027;428;168;29;33;42;16;21;9;19;260;134;48;10;69
937;0 jaar;1e Generatie;Mannen;2028;428;168;29;33;42;16;21;9;19;260;134;48;10;69
938;0 jaar;1e Generatie;Mannen;2029;428;168;29;33;42;16;21;9;19;260;134;48;10;69
939;0 jaar;1e Generatie;Mannen;2030;428;168;29;33;42;16;21;9;19;260;134;48;10;69
940;0 jaar;1e Generatie;Mannen;2031;428;168;29;33;42;16;21;9;19;260;134;48;10;69
941;0 jaar;1e Generatie;Mannen;2032;428;168;29;33;42;16;21;9;19;260;134;48;10;69
942;0 jaar;1e Generatie;Mannen;2033;428;168;29;33;42;16;21;9;19;260;134;48;10;69
943;0 jaar;1e Generatie;Mannen;2034;429;168;29;33;42;16;21;9;19;260;134;48;10;69
944;0 jaar;1e Generatie;Mannen;2035;430;169;30;33;42;16;21;9;19;260;134;48;10;69
945;0 jaar;1e Generatie;Mannen;2036;430;169;30;33;42;16;21;9;19;260;134;48;10;69
946;0 jaar;1e Generatie;Mannen;2037;430;169;30;33;42;16;21;9;19;260;134;48;10;69
947;0 jaar;1e Generatie;Mannen;2038;430;169;30;33;42;16;21;9;19;260;134;48;10;69
948;0 jaar;1e Generatie;Mannen;2039;430;169;30;33;42;16;21;9;19;260;134;48;10;69
949;0 jaar;1e Generatie;Mannen;2040;430;169;30;33;42;16;21;9;19;260;134;48;10;69
950;0 jaar;1e Generatie;Mannen;2041;430;169;30;33;42;16;21;9;19;261;134;48;10;69
951;0 jaar;1e Generatie;Mannen;2042;430;169;30;33;42;16;21;9;19;261;134;48;10;69
952;0 jaar;1e Generatie;Mannen;2043;430;169;30;33;42;16;21;9;19;261;134;48;10;69
953;0 jaar;1e Generatie;Mannen;2044;430;169;30;33;42;16;21;9;19;261;134;48;10;69
954;0 jaar;1e Generatie;Mannen;2045;430;169;30;33;42;16;21;9;19;261;134;48;10;69
955;0 jaar;1e Generatie;Mannen;2046;430;169;30;33;42;16;21;9;19;261;134;48;10;69
956;0 jaar;1e Generatie;Mannen;2047;431;170;31;33;42;16;21;9;19;261;134;48;10;69
957;0 jaar;1e Generatie;Mannen;2048;431;170;31;33;42;16;21;9;19;261;134;48;10;69
958;0 jaar;1e Generatie;Mannen;2049;431;170;31;33;42;16;21;9;19;261;134;48;10;69
959;0 jaar;1e Generatie;Mannen;2050;431;170;31;33;42;16;21;9;19;261;134;48;10;69
960;0 jaar;1e Generatie;Vrouwen;2003;347;193;32;52;29;19;24;9;29;154;92;16;11;35
961;0 jaar;1e Generatie;Vrouwen;2004;308;168;27;48;29;15;20;8;22;140;85;15;12;28
962;0 jaar;1e Generatie;Vrouwen;2005;296;161;23;45;29;15;20;8;22;135;84;14;12;26
963;0 jaar;1e Generatie;Vrouwen;2006;296;157;20;43;30;15;20;8;22;139;87;15;12;26
964;0 jaar;1e Generatie;Vrouwen;2007;302;154;18;42;30;15;20;8;22;148;92;16;12;29
965;0 jaar;1e Generatie;Vrouwen;2008;313;153;18;41;30;15;20;8;22;160;99;17;12;32
966;0 jaar;1e Generatie;Vrouwen;2009;330;154;18;41;31;15;20;8;22;176;107;18;12;38
967;0 jaar;1e Generatie;Vrouwen;2010;345;155;18;41;32;15;20;8;22;190;115;19;12;44
968;0 jaar;1e Generatie;Vrouwen;2011;357;155;18;41;32;15;20;8;22;202;120;21;12;49
969;0 jaar;1e Generatie;Vrouwen;2012;365;156;18;41;33;15;20;8;22;209;122;22;12;53
970;0 jaar;1e Generatie;Vrouwen;2013;370;157;18;41;34;15;20;8;22;213;122;22;12;57
971;0 jaar;1e Generatie;Vrouwen;2014;371;157;18;41;34;15;20;8;22;214;122;22;12;58
972;0 jaar;1e Generatie;Vrouwen;2015;372;158;18;41;35;15;20;8;22;214;122;22;12;58
973;0 jaar;1e Generatie;Vrouwen;2016;372;158;18;41;35;15;20;8;22;214;122;22;12;58
974;0 jaar;1e Generatie;Vrouwen;2017;373;159;18;41;36;15;20;8;22;214;122;22;12;58
975;0 jaar;1e Generatie;Vrouwen;2018;373;159;18;41;36;15;20;8;22;214;122;22;12;58
976;0 jaar;1e Generatie;Vrouwen;2019;373;159;18;41;36;15;20;8;22;214;122;22;12;58
977;0 jaar;1e Generatie;Vrouwen;2020;374;160;18;41;37;15;20;8;22;214;122;22;12;58
978;0 jaar;1e Generatie;Vrouwen;2021;374;160;18;41;37;15;20;8;22;214;122;22;12;58
979;0 jaar;1e Generatie;Vrouwen;2022;374;160;18;41;37;15;20;8;22;214;122;22;12;58
980;0 jaar;1e Generatie;Vrouwen;2023;374;160;18;41;37;15;20;8;22;214;122;22;12;58
981;0 jaar;1e Generatie;Vrouwen;2024;374;160;18;41;37;15;20;8;22;214;122;22;12;58
982;0 jaar;1e Generatie;Vrouwen;2025;375;160;18;41;37;15;20;8;22;214;122;22;12;58
983;0 jaar;1e Generatie;Vrouwen;2026;375;160;18;41;37;15;20;8;22;214;122;22;12;58
984;0 jaar;1e Generatie;Vrouwen;2027;375;160;18;41;37;15;20;8;22;214;122;22;12;58
985;0 jaar;1e Generatie;Vrouwen;2028;375;160;18;41;37;15;20;8;22;214;122;22;12;58
986;0 jaar;1e Generatie;Vrouwen;2029;375;160;18;41;37;15;20;8;22;214;122;22;12;58
987;0 jaar;1e Generatie;Vrouwen;2030;375;160;18;41;37;15;20;8;22;214;122;22;12;58
988;0 jaar;1e Generatie;Vrouwen;2031;375;160;18;41;37;15;20;8;22;214;122;22;12;58
989;0 jaar;1e Generatie;Vrouwen;2032;375;160;18;41;37;15;20;8;22;214;122;22;12;58
990;0 jaar;1e Generatie;Vrouwen;2033;375;160;18;41;37;15;20;8;22;214;122;22;12;58
991;0 jaar;1e Generatie;Vrouwen;2034;375;160;18;41;37;15;20;8;22;214;122;22;12;58
992;0 jaar;1e Generatie;Vrouwen;2035;375;160;18;41;37;15;20;8;22;214;122;22;12;58
993;0 jaar;1e Generatie;Vrouwen;2036;375;160;18;41;37;15;20;8;22;215;122;22;12;58
994;0 jaar;1e Generatie;Vrouwen;2037;375;160;18;41;37;15;20;8;22;215;122;22;12;58
995;0 jaar;1e Generatie;Vrouwen;2038;375;160;18;41;37;15;20;8;22;215;122;22;12;58
996;0 jaar;1e Generatie;Vrouwen;2039;375;160;18;41;37;15;20;8;22;215;122;22;12;58
997;0 jaar;1e Generatie;Vrouwen;2040;375;160;18;41;37;15;20;8;22;215;122;22;12;58
998;0 jaar;1e Generatie;Vrouwen;2041;375;160;18;41;37;15;20;8;22;215;122;22;12;58
999;0 jaar;1e Generatie;Vrouwen;2042;375;160;18;41;37;15;20;8;22;215;122;22;12;58
1000;0 jaar;1e Generatie;Vrouwen;2043;375;160;18;41;37;15;20;8;22;215;122;22;12;58
1001;0 jaar;1e Generatie;Vrouwen;2044;375;160;18;41;37;15;20;8;22;215;122;22;12;58
1002;0 jaar;1e Generatie;Vrouwen;2045;375;160;18;41;37;15;20;8;22;215;122;22;12;58
1003;0 jaar;1e Generatie;Vrouwen;2046;375;160;18;41;37;15;20;8;22;215;122;22;12;58
1004;0 jaar;1e Generatie;Vrouwen;2047;375;160;18;41;37;15;20;8;22;215;122;22;12;58
1005;0 jaar;1e Generatie;Vrouwen;2048;375;160;18;41;37;15;20;8;22;215;122;22;12;58
1006;0 jaar;1e Generatie;Vrouwen;2049;375;160;18;41;37;15;20;8;22;215;122;22;12;58
1007;0 jaar;1e Generatie;Vrouwen;2050;375;160;18;41;37;15;20;8;22;215;122;22;12;58
1008;0 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2003;45944;33603;5433;6049;1443;7438;2248;4488;6504;12341;6447;3495;1108;1291
1009;0 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2004;46518;33989;5672;6381;1503;7524;2251;4312;6345;12529;6379;3734;1116;1300
1010;0 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2005;46649;34065;5824;6659;1550;7538;2238;4104;6151;12584;6281;3900;1120;1283
1011;0 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2006;46612;33978;5904;6900;1593;7509;2223;3886;5963;12634;6197;4048;1132;1257
1012;0 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2007;46486;33757;5936;7113;1636;7442;2204;3664;5763;12728;6144;4194;1147;1243
1013;0 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2008;46373;33459;5938;7310;1676;7337;2187;3448;5563;12914;6139;4360;1166;1250
1014;0 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2009;46325;33116;5927;7498;1717;7198;2172;3246;5358;13209;6186;4554;1186;1283
1015;0 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2010;46359;32755;5912;7679;1758;7024;2162;3063;5156;13604;6282;4771;1206;1344
1016;0 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2011;46484;32393;5889;7853;1801;6830;2161;2901;4957;14091;6419;5020;1225;1429
1017;0 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2012;46687;32051;5866;8016;1847;6616;2169;2767;4770;14636;6571;5286;1246;1534
1018;0 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2013;46923;31732;5839;8170;1895;6390;2186;2656;4597;15190;6721;5555;1265;1650
1019;0 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2014;47137;31417;5811;8313;1946;6156;2197;2554;4441;15720;6859;5810;1285;1766
1020;0 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2015;47326;31109;5780;8443;1999;5917;2207;2462;4300;16218;6991;6052;1305;1870
1021;0 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2016;47491;30822;5744;8562;2054;5684;2215;2384;4179;16669;7107;6275;1324;1963
1022;0 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2017;47628;30545;5699;8673;2109;5455;2222;2317;4070;17084;7215;6486;1340;2042
1023;0 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2018;47744;30277;5649;8769;2166;5235;2227;2258;3973;17466;7314;6683;1359;2111
1024;0 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2019;47830;30020;5593;8856;2223;5023;2232;2204;3889;17810;7400;6864;1377;2169
1025;0 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2020;47899;29778;5533;8935;2278;4825;2238;2157;3813;18121;7477;7032;1394;2218
1026;0 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2021;47952;29550;5470;9005;2332;4641;2246;2112;3744;18402;7545;7186;1410;2261
1027;0 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2022;47986;29336;5408;9061;2384;4473;2253;2071;3685;18650;7606;7324;1425;2295
1028;0 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2023;48008;29130;5342;9108;2434;4318;2264;2036;3629;18878;7662;7448;1441;2326
1029;0 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2024;48028;28945;5279;9146;2482;4178;2275;2004;3580;19082;7713;7561;1457;2351
1030;0 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2025;48045;28772;5213;9177;2528;4052;2287;1977;3538;19273;7763;7665;1472;2373
1031;0 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2026;48060;28617;5151;9201;2572;3937;2301;1952;3502;19443;7810;7755;1487;2391
1032;0 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2027;48069;28473;5088;9216;2615;3836;2317;1932;3469;19596;7851;7836;1501;2408
1033;0 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2028;48080;28341;5028;9226;2655;3745;2330;1917;3440;19740;7892;7908;1516;2424
1034;0 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2029;48096;28220;4968;9233;2693;3662;2342;1905;3416;19876;7935;7976;1528;2437
1035;0 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2030;48122;28116;4913;9237;2731;3588;2356;1897;3395;20006;7975;8038;1542;2451
1036;0 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2031;48146;28017;4859;9240;2765;3520;2365;1891;3377;20129;8016;8095;1555;2464
1037;0 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2032;48174;27927;4807;9238;2797;3458;2376;1889;3362;20246;8057;8147;1566;2476
1038;0 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2033;48196;27835;4756;9233;2828;3399;2386;1887;3346;20360;8099;8195;1579;2488
1039;0 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2034;48221;27754;4709;9226;2856;3346;2396;1887;3334;20467;8136;8239;1590;2501
1040;0 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2035;48247;27675;4663;9216;2884;3296;2404;1888;3323;20572;8177;8282;1601;2512
1041;0 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2036;48272;27597;4622;9207;2909;3247;2413;1890;3311;20674;8216;8323;1612;2522
1042;0 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2037;48291;27525;4581;9195;2931;3201;2422;1893;3301;20767;8254;8358;1622;2532
1043;0 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2038;48298;27450;4542;9180;2950;3158;2432;1895;3293;20848;8287;8389;1631;2541
1044;0 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2039;48300;27379;4508;9164;2968;3119;2439;1898;3284;20921;8315;8418;1640;2548
1045;0 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2040;48288;27309;4472;9149;2985;3080;2447;1900;3276;20979;8336;8443;1647;2554
1046;0 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2041;48273;27242;4440;9132;2999;3046;2454;1902;3269;21031;8356;8464;1652;2560
1047;0 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2042;48258;27181;4411;9115;3011;3014;2461;1905;3264;21076;8373;8483;1658;2563
1048;0 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2043;48226;27117;4384;9097;3021;2984;2467;1906;3258;21109;8385;8496;1663;2565
1049;0 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2044;48193;27055;4360;9077;3029;2957;2471;1908;3253;21138;8398;8508;1666;2567
1050;0 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2045;48162;27007;4339;9061;3037;2934;2476;1910;3249;21156;8403;8515;1670;2568
1051;0 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2046;48128;26957;4320;9042;3041;2916;2480;1910;3247;21171;8409;8519;1673;2569
1052;0 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2047;48095;26918;4306;9027;3046;2899;2484;1912;3244;21178;8412;8523;1674;2568
1053;0 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2048;48060;26879;4294;9010;3049;2885;2486;1913;3242;21182;8416;8521;1677;2568
1054;0 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2049;48034;26852;4288;8994;3052;2876;2488;1911;3243;21182;8419;8518;1677;2568
1055;0 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2050;48012;26833;4287;8979;3053;2870;2490;1912;3241;21179;8418;8514;1680;2567
1056;0 jaar;Totaal 2e generatie;Mannen;2003;23546;17231;2786;3104;740;3812;1153;2301;3335;6315;3303;1786;569;658
1057;0 jaar;Totaal 2e generatie;Mannen;2004;23841;17430;2908;3275;771;3856;1155;2211;3254;6411;3268;1908;572;663
1058;0 jaar;Totaal 2e generatie;Mannen;2005;23908;17469;2985;3418;795;3864;1148;2104;3155;6438;3218;1992;575;653
1059;0 jaar;Totaal 2e generatie;Mannen;2006;23889;17425;3025;3541;818;3848;1140;1993;3059;6464;3175;2068;581;641
1060;0 jaar;Totaal 2e generatie;Mannen;2007;23823;17311;3041;3650;839;3815;1131;1879;2957;6512;3147;2143;588;633
1061;0 jaar;Totaal 2e generatie;Mannen;2008;23764;17158;3041;3752;860;3760;1122;1768;2854;6607;3145;2227;598;637
1062;0 jaar;Totaal 2e generatie;Mannen;2009;23740;16983;3034;3849;881;3690;1114;1665;2750;6757;3168;2327;608;653
1063;0 jaar;Totaal 2e generatie;Mannen;2010;23757;16797;3026;3942;902;3601;1110;1571;2646;6960;3219;2438;619;685
1064;0 jaar;Totaal 2e generatie;Mannen;2011;23821;16612;3014;4031;924;3502;1109;1488;2544;7210;3288;2565;628;728
1065;0 jaar;Totaal 2e generatie;Mannen;2012;23923;16436;3001;4114;947;3392;1113;1420;2448;7487;3366;2701;638;782
1066;0 jaar;Totaal 2e generatie;Mannen;2013;24043;16272;2986;4193;972;3276;1121;1363;2360;7771;3443;2839;648;841
1067;0 jaar;Totaal 2e generatie;Mannen;2014;24154;16111;2971;4267;998;3157;1127;1311;2280;8043;3514;2970;659;900
1068;0 jaar;Totaal 2e generatie;Mannen;2015;24250;15952;2955;4333;1025;3034;1132;1264;2208;8298;3582;3094;669;954
1069;0 jaar;Totaal 2e generatie;Mannen;2016;24334;15805;2936;4395;1053;2915;1136;1224;2146;8529;3641;3208;679;1001
1070;0 jaar;Totaal 2e generatie;Mannen;2017;24404;15662;2913;4451;1081;2798;1140;1190;2090;8742;3696;3317;687;1041
1071;0 jaar;Totaal 2e generatie;Mannen;2018;24462;15525;2886;4501;1111;2685;1142;1159;2040;8938;3746;3418;697;1077
1072;0 jaar;Totaal 2e generatie;Mannen;2019;24508;15394;2858;4546;1140;2576;1145;1132;1997;9114;3791;3511;706;1107
1073;0 jaar;Totaal 2e generatie;Mannen;2020;24542;15269;2827;4586;1168;2475;1148;1107;1958;9274;3830;3597;715;1132
1074;0 jaar;Totaal 2e generatie;Mannen;2021;24571;15152;2794;4622;1196;2381;1152;1084;1923;9418;3866;3676;723;1154
1075;0 jaar;Totaal 2e generatie;Mannen;2022;24588;15043;2763;4651;1223;2295;1156;1064;1893;9545;3896;3747;730;1171
1076;0 jaar;Totaal 2e generatie;Mannen;2023;24599;14937;2729;4675;1248;2215;1161;1045;1864;9662;3925;3811;739;1187
1077;0 jaar;Totaal 2e generatie;Mannen;2024;24609;14843;2697;4694;1273;2143;1167;1029;1839;9767;3951;3869;747;1200
1078;0 jaar;Totaal 2e generatie;Mannen;2025;24619;14754;2663;4710;1296;2078;1173;1015;1818;9865;3977;3923;755;1211
1079;0 jaar;Totaal 2e generatie;Mannen;2026;24627;14675;2632;4722;1319;2020;1180;1002;1799;9952;4001;3969;762;1221
1080;0 jaar;Totaal 2e generatie;Mannen;2027;24631;14599;2600;4730;1340;1968;1188;992;1782;10032;4022;4011;769;1230
1081;0 jaar;Totaal 2e generatie;Mannen;2028;24637;14532;2570;4735;1362;1921;1195;984;1766;10106;4043;4048;777;1238
1082;0 jaar;Totaal 2e generatie;Mannen;2029;24647;14471;2540;4738;1381;1879;1201;977;1755;10176;4065;4084;783;1245
1083;0 jaar;Totaal 2e generatie;Mannen;2030;24661;14417;2512;4740;1400;1841;1208;973;1743;10244;4086;4116;791;1252
1084;0 jaar;Totaal 2e generatie;Mannen;2031;24673;14366;2485;4741;1418;1805;1213;970;1734;10307;4106;4145;797;1259
1085;0 jaar;Totaal 2e generatie;Mannen;2032;24686;14319;2459;4740;1434;1774;1218;969;1726;10367;4128;4172;803;1265
1086;0 jaar;Totaal 2e generatie;Mannen;2033;24699;14273;2433;4738;1449;1743;1223;968;1718;10426;4149;4197;809;1271
1087;0 jaar;Totaal 2e generatie;Mannen;2034;24712;14231;2410;4733;1464;1717;1228;968;1712;10481;4168;4220;815;1278
1088;0 jaar;Totaal 2e generatie;Mannen;2035;24726;14190;2387;4728;1478;1690;1233;968;1705;10536;4190;4243;820;1284
1089;0 jaar;Totaal 2e generatie;Mannen;2036;24738;14150;2367;4723;1491;1665;1237;969;1700;10588;4209;4264;826;1289
1090;0 jaar;Totaal 2e generatie;Mannen;2037;24749;14113;2346;4716;1502;1642;1241;971;1694;10636;4228;4282;831;1294
1091;0 jaar;Totaal 2e generatie;Mannen;2038;24751;14074;2326;4709;1512;1619;1246;972;1689;10677;4245;4298;836;1298
1092;0 jaar;Totaal 2e generatie;Mannen;2039;24752;14037;2309;4700;1521;1599;1250;973;1685;10716;4259;4314;840;1303
1093;0 jaar;Totaal 2e generatie;Mannen;2040;24746;14001;2291;4692;1530;1579;1254;974;1680;10745;4270;4326;844;1306
1094;0 jaar;Totaal 2e generatie;Mannen;2041;24738;13965;2275;4682;1536;1562;1258;975;1676;10773;4280;4337;846;1309
