ID;GeslachtWerknemer;Dienstverband;Bedrijfsgrootte;BedrijfstakkenBranchesSBI2008;Perioden;Banen_1;Arbeidsvolume_2;Uurloon_3;MaandloonInclusiefOverwerk_4;MaandloonExclusiefOverwerk_5;JaarloonInclusiefBijzondereBeloning_6;JaarloonExclusiefBijzondereBeloning_7;BijzondereBeloning_8;BijtellingAutoVanDeZaak_9;PerBaanPerWeekInclusiefOverwerk_10;PerBaanPerWeekExclusiefOverwerk_11;PerBaanPerJaar_12;PerArbeidsjaar_13
150;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;F Bouwnijverheid;2014;307;279;22.13;3146;3079;41240;37750;3490;1250;37.2;36.6;1670;1835
151;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;F Bouwnijverheid;2015;298;272;22.29;3156;3088;41350;37870;3480;1060;37.2;36.5;1662;1821
152;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;F Bouwnijverheid;2016;298;272;23.01;3267;3197;42700;39200;3490;1050;37.1;36.4;1667;1826
153;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;F Bouwnijverheid;2017;307;281;23.1;3305;3235;43170;39660;3510;1080;37.2;36.5;1681;1834
154;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;F Bouwnijverheid;2018;318;291;23.69;3377;3310;44080;40520;3560;1140;37.2;36.6;1677;1829
155;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;F Bouwnijverheid;2019;329;302;24.08;3453;3388;45060;41430;3620;1210;37.3;36.7;1689;1843
156;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;F Bouwnijverheid;2020;336;307;24.7;3515;3458;46020;42180;3840;1280;37.1;36.6;1680;1835
157;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;F Bouwnijverheid;2021;343;314;25.04;3577;3519;47130;42930;4210;1320;37.0;36.5;1687;1847
158;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;F Bouwnijverheid;2022;352;321;25.96;3690;3635;48640;44270;4360;1390;36.8;36.3;1680;1843
159;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;F Bouwnijverheid;2023;359;327;27.38;3867;3809;50820;46400;4420;1500;36.8;36.3;1670;1834
160;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;G-N Commerciële dienstverlening;2009;3921;2840;19.34;2106;2070;29090;25270;3820;740;28.5;28.0;1285;1774
161;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;G-N Commerciële dienstverlening;2010 voor methodewijziging;3832;2777;19.62;2131;2093;29460;25570;3890;700;28.5;28.0;1280;1766
162;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;G-N Commerciële dienstverlening;2010 na methodewijziging;3884;2815;19.69;2138;2101;29600;25660;3940;720;28.5;28.0;1281;1767
163;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;G-N Commerciële dienstverlening;2011;3932;2828;19.91;2163;2125;30030;25960;4070;680;28.3;27.8;1281;1781
164;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;G-N Commerciële dienstverlening;2012;3918;2808;20.41;2194;2157;30290;26330;3970;680;28.2;27.7;1269;1770
165;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;G-N Commerciële dienstverlening;2013;3870;2771;20.65;2220;2184;30880;26640;4230;650;28.3;27.8;1269;1772
166;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;G-N Commerciële dienstverlening;2014;3894;2782;20.71;2234;2197;30840;26800;4040;600;28.3;27.8;1273;1782
167;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;G-N Commerciële dienstverlening;2015;4014;2863;21.03;2258;2220;31170;27090;4080;550;28.3;27.8;1267;1777
168;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;G-N Commerciële dienstverlening;2016;4123;2963;20.88;2269;2232;31390;27230;4160;540;28.5;28.0;1283;1785
169;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;G-N Commerciële dienstverlening;2017;4270;3077;21.0;2289;2251;31650;27470;4180;550;28.6;28.1;1287;1786
170;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;G-N Commerciële dienstverlening;2018;4416;3200;21.4;2335;2297;32270;28020;4240;580;28.7;28.3;1288;1778
171;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;G-N Commerciële dienstverlening;2019;4485;3258;21.84;2401;2364;33210;28810;4400;610;28.8;28.4;1299;1788
172;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;G-N Commerciële dienstverlening;2020;4328;3190;22.73;2530;2495;34950;30350;4590;650;29.3;28.9;1317;1787
173;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;G-N Commerciële dienstverlening;2021;4411;3266;23.1;2597;2560;36170;31160;5010;650;29.4;28.9;1330;1796
174;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;G-N Commerciële dienstverlening;2022;4619;3407;23.96;2683;2647;37620;32200;5420;660;29.2;28.8;1325;1797
175;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;G-N Commerciële dienstverlening;2023;4649;3438;25.71;2870;2835;40040;34440;5600;730;29.3;28.9;1323;1790
176;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;G-I Handel, vervoer en horeca;2009;1981;1363;16.85;1764;1714;24020;21170;2840;540;27.3;26.6;1221;1775
177;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;G-I Handel, vervoer en horeca;2010 voor methodewijziging;1973;1348;17.18;1781;1729;24280;21370;2910;520;27.1;26.4;1208;1767
178;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;G-I Handel, vervoer en horeca;2010 na methodewijziging;1990;1360;17.21;1786;1734;24370;21430;2940;530;27.1;26.4;1209;1768
179;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;G-I Handel, vervoer en horeca;2011;2027;1370;17.38;1798;1746;24560;21570;2980;500;26.8;26.1;1205;1783
180;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;G-I Handel, vervoer en horeca;2012;2031;1364;17.83;1816;1767;24750;21790;2960;520;26.7;26.0;1189;1771
181;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;G-I Handel, vervoer en horeca;2013;2008;1346;18.09;1838;1790;25090;22060;3030;500;26.7;26.1;1188;1772
182;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;G-I Handel, vervoer en horeca;2014;2010;1333;18.15;1833;1786;24960;22000;2950;470;26.5;25.8;1181;1781
183;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;G-I Handel, vervoer en horeca;2015;2037;1344;18.34;1839;1790;25070;22070;3000;400;26.4;25.7;1172;1775
184;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;G-I Handel, vervoer en horeca;2016;2073;1383;18.2;1854;1807;25430;22250;3180;400;26.6;26.0;1191;1785
185;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;G-I Handel, vervoer en horeca;2017;2130;1430;18.4;1880;1832;25740;22560;3180;410;26.7;26.1;1194;1778
186;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;G-I Handel, vervoer en horeca;2018;2201;1486;18.75;1919;1870;26310;23030;3280;430;26.8;26.3;1197;1772
187;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;G-I Handel, vervoer en horeca;2019;2244;1520;19.12;1970;1924;26990;23640;3350;450;26.9;26.4;1207;1782
188;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;G-I Handel, vervoer en horeca;2020;2192;1501;19.75;2051;2008;28060;24610;3460;470;27.2;26.7;1220;1782
189;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;G-I Handel, vervoer en horeca;2021;2210;1520;20.05;2104;2057;28970;25240;3720;480;27.3;26.8;1231;1791
190;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;G-I Handel, vervoer en horeca;2022;2314;1584;20.76;2167;2122;30060;26000;4060;490;27.1;26.7;1227;1792
191;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;G-I Handel, vervoer en horeca;2023;2356;1605;22.27;2299;2255;31730;27590;4140;520;27.0;26.5;1215;1784
192;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;G Handel;2009;1282;895;17.0;1781;1753;24370;21370;3000;700;27.4;27.0;1237;1773
193;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;G Handel;2010 voor methodewijziging;1275;882;17.38;1798;1771;24690;21570;3110;680;27.1;26.7;1222;1766
194;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;G Handel;2010 na methodewijziging;1287;891;17.43;1804;1777;24800;21640;3150;690;27.1;26.7;1223;1767
195;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;G Handel;2011;1307;894;17.64;1819;1792;25010;21820;3190;650;26.8;26.4;1219;1782
196;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;G Handel;2012;1308;890;18.11;1846;1819;25290;22150;3140;680;26.7;26.3;1206;1772
197;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;G Handel;2013;1290;875;18.36;1864;1838;25600;22370;3230;650;26.7;26.3;1202;1771
198;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;G Handel;2014;1287;862;18.37;1854;1827;25430;22240;3190;610;26.4;26.0;1194;1781
199;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;G Handel;2015;1300;865;18.56;1855;1829;25540;22260;3280;520;26.3;25.9;1182;1777
200;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;G Handel;2016;1319;887;18.43;1870;1844;25910;22430;3480;520;26.5;26.2;1200;1785
201;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;G Handel;2017;1351;914;18.69;1896;1870;26240;22760;3480;540;26.5;26.2;1201;1776
202;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;G Handel;2018;1388;945;19.03;1937;1911;26830;23240;3590;560;26.7;26.4;1205;1771
203;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;G Handel;2019;1409;960;19.39;1985;1962;27480;23820;3660;590;26.8;26.5;1214;1781
204;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;G Handel;2020;1411;966;19.87;2040;2020;28240;24480;3760;610;26.9;26.7;1220;1781
205;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;G Handel;2021;1434;984;20.25;2093;2072;29190;25120;4070;610;26.9;26.7;1228;1790
206;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;G Handel;2022;1460;1007;21.1;2195;2173;30820;26340;4490;630;27.1;26.9;1236;1792
207;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;G Handel;2023;1466;1011;22.63;2341;2320;32630;28100;4530;670;27.0;26.8;1230;1784
208;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;H Vervoer en opslag;2009;381;305;18.66;2402;2238;32680;28830;3850;320;33.6;31.5;1439;1798
209;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;H Vervoer en opslag;2010 voor methodewijziging;374;299;19.0;2445;2269;33190;29340;3850;330;33.7;31.4;1433;1790
210;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;H Vervoer en opslag;2010 na methodewijziging;376;301;19.02;2444;2269;33220;29330;3890;340;33.7;31.4;1432;1790
211;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;H Vervoer en opslag;2011;381;302;19.26;2473;2300;33720;29680;4040;330;33.4;31.1;1433;1806
212;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;H Vervoer en opslag;2012;378;297;19.81;2495;2331;34030;29940;4100;340;33.1;30.9;1412;1795
213;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;H Vervoer en opslag;2013;372;293;20.25;2550;2390;34860;30600;4260;340;33.2;31.1;1416;1798
214;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;H Vervoer en opslag;2014;366;288;20.53;2600;2437;35270;31190;4070;330;33.2;31.2;1425;1807
215;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;H Vervoer en opslag;2015;363;288;21.02;2663;2493;36060;31960;4100;300;33.4;31.3;1424;1796
216;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;H Vervoer en opslag;2016;365;294;20.99;2717;2543;37050;32600;4440;300;34.0;31.8;1453;1806
217;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;H Vervoer en opslag;2017;371;302;21.24;2769;2590;37730;33230;4500;310;34.2;32.0;1464;1800
218;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;H Vervoer en opslag;2018;387;315;21.67;2808;2628;38340;33700;4640;320;34.1;32.0;1456;1790
219;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;H Vervoer en opslag;2019;394;323;22.16;2901;2728;39640;34810;4830;340;34.2;32.3;1477;1800
220;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;H Vervoer en opslag;2020;386;321;22.85;3009;2846;40850;36110;4740;360;34.6;32.8;1495;1798
221;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;H Vervoer en opslag;2021;391;325;23.04;3068;2888;41880;36810;5070;370;34.7;32.8;1504;1805
222;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;H Vervoer en opslag;2022;400;335;23.81;3176;2997;43970;38120;5860;390;34.8;32.9;1511;1806
223;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;H Vervoer en opslag;2023;406;340;25.69;3395;3219;46960;40740;6220;430;34.6;32.9;1504;1796
224;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;I Horeca;2009;318;163;12.46;935;929;12220;11220;990;120;19.7;19.5;894;1747
225;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;I Horeca;2010 voor methodewijziging;324;167;12.67;950;940;12410;11390;1020;110;19.7;19.5;890;1728
226;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;I Horeca;2010 na methodewijziging;326;168;12.71;955;945;12480;11450;1020;120;19.7;19.5;892;1729
227;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;I Horeca;2011;339;174;12.68;958;947;12530;11500;1030;110;19.7;19.4;897;1748
228;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;I Horeca;2012;345;176;12.92;959;949;12510;11510;1000;110;19.6;19.4;881;1725
229;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;I Horeca;2013;346;177;13.06;976;967;12660;11710;960;100;19.8;19.6;889;1732
230;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;I Horeca;2014;357;182;13.12;977;968;12690;11720;970;90;19.7;19.5;885;1738
231;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;I Horeca;2015;373;191;13.11;980;971;12720;11760;960;80;19.8;19.6;889;1738
232;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;I Horeca;2016;389;203;13.0;995;990;12930;11940;990;80;20.1;20.0;914;1758
233;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;I Horeca;2017;407;215;13.08;1017;1012;13200;12200;1000;80;20.3;20.3;929;1760
234;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;I Horeca;2018;425;227;13.43;1051;1047;13650;12610;1040;90;20.6;20.5;935;1754
235;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;I Horeca;2019;441;236;13.79;1087;1083;14120;13050;1070;90;20.7;20.6;943;1762
236;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;I Horeca;2020;396;214;14.46;1154;1151;14960;13840;1120;110;21.0;20.9;955;1763
237;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;I Horeca;2021;386;211;14.41;1165;1161;15050;13980;1070;110;21.1;21.0;967;1771
238;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;I Horeca;2022;454;242;15.0;1188;1183;15340;14250;1090;100;20.6;20.6;947;1775
239;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;I Horeca;2023;484;254;16.15;1250;1247;16210;15010;1200;110;20.3;20.2;927;1767
240;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;J Informatie en communicatie;2009;233;208;24.48;3287;3268;46240;39450;6800;1960;35.1;34.9;1602;1796
241;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;J Informatie en communicatie;2010 voor methodewijziging;223;198;24.95;3344;3323;46940;40130;6820;1860;35.0;34.8;1599;1798
242;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;J Informatie en communicatie;2010 na methodewijziging;226;201;24.9;3333;3313;46840;40000;6840;1850;34.9;34.7;1596;1799
243;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;J Informatie en communicatie;2011;230;203;25.37;3397;3376;47700;40760;6940;1730;34.7;34.5;1597;1810
244;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;J Informatie en communicatie;2012;231;205;25.78;3436;3416;47910;41230;6680;1690;34.8;34.7;1590;1798
245;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;J Informatie en communicatie;2013;227;202;25.89;3463;3446;48560;41560;7000;1640;35.1;34.9;1597;1800
246;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;J Informatie en communicatie;2014;233;209;26.34;3580;3564;50030;42960;7070;1520;35.5;35.4;1624;1812
247;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;J Informatie en communicatie;2015;238;213;26.8;3634;3617;51150;43610;7540;1420;35.6;35.4;1619;1805
248;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;J Informatie en communicatie;2016;247;222;26.63;3619;3604;51050;43430;7620;1370;35.5;35.4;1624;1812
249;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;J Informatie en communicatie;2017;261;233;27.15;3657;3642;51700;43890;7810;1390;35.3;35.2;1610;1806
250;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;J Informatie en communicatie;2018;272;243;27.68;3724;3710;52700;44690;8010;1450;35.4;35.3;1609;1799
251;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;J Informatie en communicatie;2019;281;252;28.25;3826;3814;54550;45910;8630;1500;35.6;35.5;1620;1806
252;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;J Informatie en communicatie;2020;290;261;29.08;3941;3930;56230;47300;8930;1500;35.7;35.6;1622;1803
253;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;J Informatie en communicatie;2021;302;272;29.89;4079;4068;59260;48940;10310;1470;35.7;35.6;1633;1815
254;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;J Informatie en communicatie;2022;321;289;31.2;4258;4249;61440;51100;10340;1450;35.7;35.7;1634;1816
255;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;J Informatie en communicatie;2023;331;298;33.11;4501;4492;64470;54020;10450;1530;35.8;35.7;1628;1807
256;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;K Financiële dienstverlening;2009;269;237;27.45;3474;3460;52270;41680;10590;1160;33.2;33.1;1513;1722
257;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;K Financiële dienstverlening;2010 voor methodewijziging;261;230;28.15;3569;3554;53940;42820;11120;1110;33.3;33.2;1515;1721
258;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;K Financiële dienstverlening;2010 na methodewijziging;273;238;28.04;3539;3526;53430;42470;10950;1160;33.1;33.0;1509;1726
259;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;K Financiële dienstverlening;2011;266;233;28.76;3670;3657;55600;44040;11550;1110;33.2;33.1;1526;1740
260;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;K Financiële dienstverlening;2012;263;231;29.7;3774;3761;56460;45290;11160;1110;33.3;33.2;1520;1730
261;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;K Financiële dienstverlening;2013;256;225;30.24;3852;3838;59020;46230;12800;1070;33.5;33.4;1523;1733
262;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;K Financiële dienstverlening;2014;246;217;31.12;4000;3986;59210;48000;11200;1010;33.6;33.5;1537;1747
263;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;K Financiële dienstverlening;2015;283;247;32.51;4147;4135;59400;49760;9640;1180;33.6;33.5;1526;1748
264;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;K Financiële dienstverlening;2016;279;243;33.06;4235;4224;60290;50820;9470;1170;33.6;33.5;1533;1757
265;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;K Financiële dienstverlening;2017;270;234;33.32;4285;4275;60910;51420;9490;1240;33.5;33.4;1540;1771
266;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;K Financiële dienstverlening;2018;268;233;34.38;4414;4405;62200;52970;9230;1310;33.6;33.5;1537;1770
267;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;K Financiële dienstverlening;2019;265;229;35.06;4512;4503;63370;54150;9230;1380;33.5;33.5;1541;1779
268;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;K Financiële dienstverlening;2020;274;237;35.9;4617;4608;64860;55400;9460;1360;33.6;33.6;1540;1777
269;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;K Financiële dienstverlening;2021;278;242;36.67;4758;4749;67800;57100;10700;1340;33.7;33.6;1554;1788
270;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;K Financiële dienstverlening;2022;287;249;37.42;4851;4842;70110;58210;11900;1380;33.7;33.6;1553;1789
271;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;K Financiële dienstverlening;2023;294;255;39.24;5065;5058;73060;60780;12280;1460;33.7;33.6;1547;1782
272;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;L Verhuur en handel van onroerend goed;2009;75;61;23.25;2729;2719;36980;32740;4230;1150;30.7;30.6;1403;1721
273;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;L Verhuur en handel van onroerend goed;2010 voor methodewijziging;70;58;23.76;2796;2787;37810;33560;4250;1050;30.9;30.8;1408;1713
274;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;L Verhuur en handel van onroerend goed;2010 na methodewijziging;73;60;23.47;2752;2743;37290;33020;4270;1090;30.7;30.6;1402;1718
275;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;L Verhuur en handel van onroerend goed;2011;72;59;24.03;2815;2808;37960;33790;4180;1020;30.5;30.4;1402;1723
276;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;L Verhuur en handel van onroerend goed;2012;69;57;24.82;2886;2880;39010;34640;4370;1030;30.5;30.4;1393;1709
277;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;L Verhuur en handel van onroerend goed;2013;67;55;25.11;2931;2924;40080;35170;4910;990;30.7;30.6;1397;1714
278;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;L Verhuur en handel van onroerend goed;2014;67;54;24.97;2909;2903;39510;34910;4600;900;30.5;30.5;1395;1724
279;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;L Verhuur en handel van onroerend goed;2015;64;52;25.2;2934;2928;40310;35200;5110;770;30.6;30.6;1394;1721
280;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;L Verhuur en handel van onroerend goed;2016;64;52;25.2;2950;2944;40600;35400;5200;770;30.7;30.6;1402;1731
281;Totaal mannen en vrouwen;Totaal;Totaal werkzame personen;L Verhuur en handel van onroerend goed;2017;66;53;25.57;2991;2986;41040;35890;5150;830;30.7;30.6;1402;1734
