ID;Geslacht;Persoonskenmerken;Perioden;BeroepsEnNietBeroepsbevolking_1;Beroepsbevolking_2;WerkzameBeroepsbevolking_3;WerklozeBeroepsbevolking_4;Werkloosheidspercentage_5;NietBeroepsbevolking_6;BrutoArbeidsparticipatie_7;NettoArbeidsparticipatie_8
948;Vrouwen;Leeftijd: 15 tot 25 jaar;2016;1016.0;703;631;72;10.3;313.0;69.2;62.1
949;Vrouwen;Leeftijd: 15 tot 25 jaar;2017;1028.0;716;654;63;8.8;312.0;69.7;63.6
950;Vrouwen;Leeftijd: 15 tot 25 jaar;2018;1035.0;722;674;48;6.6;313.0;69.8;65.2
951;Vrouwen;Leeftijd: 15 tot 25 jaar;2019;1040.0;731;686;45;6.2;309.0;70.3;66.0
952;Vrouwen;Leeftijd: 15 tot 25 jaar;2020;1043.0;728;663;66;9.0;314.0;69.9;63.6
953;Vrouwen;Leeftijd: 15 tot 25 jaar;2021;1041.0;847;771;76;9.0;194.0;81.4;74.1
954;Vrouwen;Leeftijd: 25 tot 45 jaar;1969;1547.0;553;542;11;2.0;994.0;35.7;35.0
955;Vrouwen;Leeftijd: 25 tot 45 jaar;1970;1566.0;583;572;11;1.9;983.0;37.2;36.5
956;Vrouwen;Leeftijd: 25 tot 45 jaar;1971;1583.0;607;592;15;2.5;976.0;38.3;37.4
957;Vrouwen;Leeftijd: 25 tot 45 jaar;1972;1638.0;661;640;20;3.0;977.0;40.4;39.1
958;Vrouwen;Leeftijd: 25 tot 45 jaar;1973;1689.0;705;680;25;3.5;984.0;41.7;40.3
959;Vrouwen;Leeftijd: 25 tot 45 jaar;1974;1729.0;754;724;31;4.1;975.0;43.6;41.9
960;Vrouwen;Leeftijd: 25 tot 45 jaar;1975;1767.0;817;776;41;5.0;950.0;46.2;43.9
961;Vrouwen;Leeftijd: 25 tot 45 jaar;1976;1803.0;854;807;48;5.6;949.0;47.4;44.8
962;Vrouwen;Leeftijd: 25 tot 45 jaar;1977;1836.0;894;842;52;5.8;942.0;48.7;45.9
963;Vrouwen;Leeftijd: 25 tot 45 jaar;1978;1872.0;944;885;59;6.3;928.0;50.4;47.3
964;Vrouwen;Leeftijd: 25 tot 45 jaar;1979;1911.0;985;922;63;6.4;926.0;51.5;48.2
965;Vrouwen;Leeftijd: 25 tot 45 jaar;1980;1952.0;1040;972;67;6.4;912.0;53.3;49.8
966;Vrouwen;Leeftijd: 25 tot 45 jaar;1981;1995.0;1092;1005;87;8.0;903.0;54.7;50.4
967;Vrouwen;Leeftijd: 25 tot 45 jaar;1982;2034.0;1136;1032;104;9.2;898.0;55.9;50.7
968;Vrouwen;Leeftijd: 25 tot 45 jaar;1983;2072.0;1184;1063;121;10.2;888.0;57.1;51.3
969;Vrouwen;Leeftijd: 25 tot 45 jaar;1984;2110.0;1223;1103;120;9.8;887.0;58.0;52.3
970;Vrouwen;Leeftijd: 25 tot 45 jaar;1985;2150.0;1264;1144;120;9.5;886.0;58.8;53.2
971;Vrouwen;Leeftijd: 25 tot 45 jaar;1986;2188.0;1304;1183;121;9.3;884.0;59.6;54.1
972;Vrouwen;Leeftijd: 25 tot 45 jaar;1987;2233.0;1386;1253;132;9.5;847.0;62.1;56.1
973;Vrouwen;Leeftijd: 25 tot 45 jaar;1988;2276.0;1419;1278;141;9.9;857.0;62.3;56.2
974;Vrouwen;Leeftijd: 25 tot 45 jaar;1989;2313.0;1495;1361;134;9.0;818.0;64.6;58.8
975;Vrouwen;Leeftijd: 25 tot 45 jaar;1990;2345.0;1568;1437;131;8.4;777.0;66.9;61.3
976;Vrouwen;Leeftijd: 25 tot 45 jaar;1991;2384.0;1594;1470;124;7.8;790.0;66.9;61.7
977;Vrouwen;Leeftijd: 25 tot 45 jaar;1992;2387.0;1632;1507;125;7.7;755.0;68.4;63.1
978;Vrouwen;Leeftijd: 25 tot 45 jaar;1993;2393.0;1668;1535;133;8.0;725.0;69.7;64.1
979;Vrouwen;Leeftijd: 25 tot 45 jaar;1994;2408.0;1739;1587;152;8.7;669.0;72.2;65.9
980;Vrouwen;Leeftijd: 25 tot 45 jaar;1995;2426.0;1782;1628;154;8.6;644.0;73.5;67.1
981;Vrouwen;Leeftijd: 25 tot 45 jaar;1996;2442.0;1859;1718;141;7.6;583.0;76.1;70.4
982;Vrouwen;Leeftijd: 25 tot 45 jaar;1997;2455.0;1889;1758;131;6.9;566.0;76.9;71.6
983;Vrouwen;Leeftijd: 25 tot 45 jaar;1998;2462.0;1933;1821;111;5.7;529.0;78.5;74.0
984;Vrouwen;Leeftijd: 25 tot 45 jaar;1999;2463.0;1932;1840;92;4.8;531.0;78.4;74.7
985;Vrouwen;Leeftijd: 25 tot 45 jaar;2000;2458.0;1938;1849;89;4.6;520.0;78.8;75.2
986;Vrouwen;Leeftijd: 25 tot 45 jaar;2001;2450.0;1925;1849;76;3.9;525.0;78.6;75.5
987;Vrouwen;Leeftijd: 25 tot 45 jaar;2002;2438.0;1892;1810;83;4.4;546.0;77.6;74.2
988;Vrouwen;Leeftijd: 25 tot 45 jaar;2003;2408.0;1873;1775;97;5.2;535.0;77.8;73.7
989;Vrouwen;Leeftijd: 25 tot 45 jaar;2004;2382.0;1877;1765;112;5.9;506.0;78.8;74.1
990;Vrouwen;Leeftijd: 25 tot 45 jaar;2005;2354.0;1881;1759;122;6.5;473.0;79.9;74.7
991;Vrouwen;Leeftijd: 25 tot 45 jaar;2006;2323.0;1881;1780;101;5.4;442.0;81.0;76.6
992;Vrouwen;Leeftijd: 25 tot 45 jaar;2007;2290.0;1883;1799;84;4.4;407.0;82.2;78.6
993;Vrouwen;Leeftijd: 25 tot 45 jaar;2008;2258.0;1886;1813;73;3.9;372.0;83.5;80.3
994;Vrouwen;Leeftijd: 25 tot 45 jaar;2009;2228.0;1873;1793;80;4.3;354.0;84.1;80.5
995;Vrouwen;Leeftijd: 25 tot 45 jaar;2010;2198.0;1849;1760;89;4.8;349.0;84.1;80.1
996;Vrouwen;Leeftijd: 25 tot 45 jaar;2011;2172.0;1809;1726;83;4.6;363.0;83.3;79.5
997;Vrouwen;Leeftijd: 25 tot 45 jaar;2012;2159.0;1810;1710;100;5.5;349.0;83.8;79.2
998;Vrouwen;Leeftijd: 25 tot 45 jaar;2013;2148.0;1811;1692;119;6.6;338.0;84.3;78.7
999;Vrouwen;Leeftijd: 25 tot 45 jaar;2014;2120.0;1770;1650;121;6.8;350.0;83.5;77.8
1000;Vrouwen;Leeftijd: 25 tot 45 jaar;2015;2092.0;1746;1637;108;6.2;346.0;83.4;78.3
1001;Vrouwen;Leeftijd: 25 tot 45 jaar;2016;2085.0;1733;1642;91;5.3;351.0;83.1;78.8
1002;Vrouwen;Leeftijd: 25 tot 45 jaar;2017;2089.0;1728;1656;72;4.1;361.0;82.7;79.3
1003;Vrouwen;Leeftijd: 25 tot 45 jaar;2018;2092.0;1744;1695;49;2.8;348.0;83.4;81.0
1004;Vrouwen;Leeftijd: 25 tot 45 jaar;2019;2104.0;1778;1727;51;2.9;327.0;84.5;82.1
1005;Vrouwen;Leeftijd: 25 tot 45 jaar;2020;2120.0;1800;1740;60;3.3;320.0;84.9;82.1
1006;Vrouwen;Leeftijd: 25 tot 45 jaar;2021;2145.0;1834;1761;72;4.0;311.0;85.5;82.1
1007;Vrouwen;Leeftijd: 45 tot 75 jaar;1969;1752.0;271;266;6;2.2;1481.0;15.5;15.2
1008;Vrouwen;Leeftijd: 45 tot 75 jaar;1970;1777.0;267;261;6;2.2;1510.0;15.0;14.7
1009;Vrouwen;Leeftijd: 45 tot 75 jaar;1971;1799.0;273;266;7;2.6;1526.0;15.2;14.8
1010;Vrouwen;Leeftijd: 45 tot 75 jaar;1972;1820.0;268;258;10;3.7;1552.0;14.7;14.2
1011;Vrouwen;Leeftijd: 45 tot 75 jaar;1973;1839.0;279;268;11;3.9;1560.0;15.2;14.6
1012;Vrouwen;Leeftijd: 45 tot 75 jaar;1974;1860.0;271;259;13;4.8;1589.0;14.6;13.9
1013;Vrouwen;Leeftijd: 45 tot 75 jaar;1975;1880.0;253;236;17;6.7;1627.0;13.5;12.6
1014;Vrouwen;Leeftijd: 45 tot 75 jaar;1976;1904.0;269;252;17;6.3;1635.0;14.1;13.2
1015;Vrouwen;Leeftijd: 45 tot 75 jaar;1977;1920.0;269;252;17;6.3;1651.0;14.0;13.1
1016;Vrouwen;Leeftijd: 45 tot 75 jaar;1978;1936.0;274;256;17;6.2;1662.0;14.2;13.2
1017;Vrouwen;Leeftijd: 45 tot 75 jaar;1979;1949.0;291;274;17;5.8;1658.0;14.9;14.1
1018;Vrouwen;Leeftijd: 45 tot 75 jaar;1980;1962.0;273;256;18;6.6;1689.0;13.9;13.0
1019;Vrouwen;Leeftijd: 45 tot 75 jaar;1981;1976.0;276;255;21;7.6;1700.0;14.0;12.9
1020;Vrouwen;Leeftijd: 45 tot 75 jaar;1982;1988.0;285;263;22;7.7;1703.0;14.3;13.2
1021;Vrouwen;Leeftijd: 45 tot 75 jaar;1983;2000.0;298;270;27;9.1;1702.0;14.9;13.5
1022;Vrouwen;Leeftijd: 45 tot 75 jaar;1984;2014.0;302;274;28;9.3;1712.0;15.0;13.6
1023;Vrouwen;Leeftijd: 45 tot 75 jaar;1985;2029.0;310;281;29;9.4;1719.0;15.3;13.8
1024;Vrouwen;Leeftijd: 45 tot 75 jaar;1986;2047.0;339;306;33;9.7;1708.0;16.6;14.9
1025;Vrouwen;Leeftijd: 45 tot 75 jaar;1987;2063.0;365;323;42;11.5;1698.0;17.7;15.7
1026;Vrouwen;Leeftijd: 45 tot 75 jaar;1988;2080.0;389;345;45;11.6;1691.0;18.7;16.6
1027;Vrouwen;Leeftijd: 45 tot 75 jaar;1989;2102.0;411;369;42;10.2;1691.0;19.6;17.6
1028;Vrouwen;Leeftijd: 45 tot 75 jaar;1990;2130.0;440;395;45;10.2;1690.0;20.7;18.5
1029;Vrouwen;Leeftijd: 45 tot 75 jaar;1991;2155.0;474;432;42;8.9;1681.0;22.0;20.0
1030;Vrouwen;Leeftijd: 45 tot 75 jaar;1992;2215.0;506;457;49;9.7;1709.0;22.8;20.6
1031;Vrouwen;Leeftijd: 45 tot 75 jaar;1993;2271.0;540;486;54;10.0;1731.0;23.8;21.4
1032;Vrouwen;Leeftijd: 45 tot 75 jaar;1994;2320.0;576;520;56;9.7;1744.0;24.8;22.4
1033;Vrouwen;Leeftijd: 45 tot 75 jaar;1995;2363.0;630;575;55;8.7;1733.0;26.7;24.3
1034;Vrouwen;Leeftijd: 45 tot 75 jaar;1996;2395.0;671;611;60;8.9;1724.0;28.0;25.5
1035;Vrouwen;Leeftijd: 45 tot 75 jaar;1997;2427.0;729;670;60;8.2;1698.0;30.0;27.6
1036;Vrouwen;Leeftijd: 45 tot 75 jaar;1998;2463.0;777;727;50;6.4;1686.0;31.5;29.5
1037;Vrouwen;Leeftijd: 45 tot 75 jaar;1999;2498.0;829;785;44;5.3;1669.0;33.2;31.4
1038;Vrouwen;Leeftijd: 45 tot 75 jaar;2000;2536.0;895;858;37;4.1;1641.0;35.3;33.8
1039;Vrouwen;Leeftijd: 45 tot 75 jaar;2001;2577.0;952;916;36;3.8;1625.0;36.9;35.5
1040;Vrouwen;Leeftijd: 45 tot 75 jaar;2002;2619.0;1022;981;41;4.0;1597.0;39.0;37.5
1041;Vrouwen;Leeftijd: 45 tot 75 jaar;2003;2684.0;1071;1025;47;4.4;1612.0;39.9;38.2
1042;Vrouwen;Leeftijd: 45 tot 75 jaar;2004;2728.0;1127;1071;56;5.0;1601.0;41.3;39.3
1043;Vrouwen;Leeftijd: 45 tot 75 jaar;2005;2773.0;1184;1120;64;5.4;1589.0;42.7;40.4
1044;Vrouwen;Leeftijd: 45 tot 75 jaar;2006;2818.0;1234;1168;66;5.4;1585.0;43.8;41.4
1045;Vrouwen;Leeftijd: 45 tot 75 jaar;2007;2866.0;1307;1252;56;4.2;1559.0;45.6;43.7
1046;Vrouwen;Leeftijd: 45 tot 75 jaar;2008;2916.0;1376;1326;50;3.7;1539.0;47.2;45.5
1047;Vrouwen;Leeftijd: 45 tot 75 jaar;2009;2967.0;1430;1376;55;3.8;1536.0;48.2;46.4
1048;Vrouwen;Leeftijd: 45 tot 75 jaar;2010;3016.0;1481;1417;65;4.4;1535.0;49.1;47.0
1049;Vrouwen;Leeftijd: 45 tot 75 jaar;2011;3063.0;1537;1467;70;4.6;1525.0;50.2;47.9
1050;Vrouwen;Leeftijd: 45 tot 75 jaar;2012;3111.0;1582;1510;73;4.6;1528.0;50.9;48.5
1051;Vrouwen;Leeftijd: 45 tot 75 jaar;2013;3158.0;1610;1518;92;5.7;1548.0;51.0;48.1
1052;Vrouwen;Leeftijd: 45 tot 75 jaar;2014;3202.0;1638;1530;107;6.6;1564.0;51.1;47.8
1053;Vrouwen;Leeftijd: 45 tot 75 jaar;2015;3245.0;1684;1570;114;6.8;1560.0;51.9;48.4
1054;Vrouwen;Leeftijd: 45 tot 75 jaar;2016;3285.0;1722;1615;107;6.2;1563.0;52.4;49.1
1055;Vrouwen;Leeftijd: 45 tot 75 jaar;2017;3321.0;1759;1672;87;4.9;1562.0;53.0;50.4
1056;Vrouwen;Leeftijd: 45 tot 75 jaar;2018;3345.0;1790;1719;72;4.0;1555.0;53.5;51.4
1057;Vrouwen;Leeftijd: 45 tot 75 jaar;2019;3363.0;1827;1777;50;2.7;1536.0;54.3;52.8
1058;Vrouwen;Leeftijd: 45 tot 75 jaar;2020;3378.0;1844;1797;47;2.6;1533.0;54.6;53.2
1059;Vrouwen;Leeftijd: 45 tot 75 jaar;2021;3380.0;1893;1836;58;3.0;1487.0;56.0;54.3
1060;Vrouwen;Onderwijsniveau: 1 laag ;1969;;1161;1125;36;3.1;;;
1061;Vrouwen;Onderwijsniveau: 1 laag ;1970;;1197;1161;36;3.0;;;
1062;Vrouwen;Onderwijsniveau: 1 laag ;1971;;1191;1148;43;3.6;;;
1063;Vrouwen;Onderwijsniveau: 1 laag ;1972;;1199;1144;55;4.6;;;
1064;Vrouwen;Onderwijsniveau: 1 laag ;1973;;1212;1153;59;4.9;;;
1065;Vrouwen;Onderwijsniveau: 1 laag ;1974;;1207;1141;66;5.5;;;
1066;Vrouwen;Onderwijsniveau: 1 laag ;1975;;1195;1110;85;7.1;;;
1067;Vrouwen;Onderwijsniveau: 1 laag ;1976;;1192;1105;87;7.3;;;
1068;Vrouwen;Onderwijsniveau: 1 laag ;1977;;1221;1135;86;7.0;;;
1069;Vrouwen;Onderwijsniveau: 1 laag ;1978;;1149;1062;87;7.6;;;
1070;Vrouwen;Onderwijsniveau: 1 laag ;1979;;1085;1002;83;7.6;;;
1071;Vrouwen;Onderwijsniveau: 1 laag ;1980;;1102;1019;83;7.5;;;
1072;Vrouwen;Onderwijsniveau: 1 laag ;1981;3256.0;1101;1001;100;9.1;2155.0;33.8;30.7
1073;Vrouwen;Onderwijsniveau: 1 laag ;1982;3243.0;1102;985;117;10.6;2141.0;34.0;30.4
1074;Vrouwen;Onderwijsniveau: 1 laag ;1983;3288.0;1123;984;139;12.4;2165.0;34.2;29.9
1075;Vrouwen;Onderwijsniveau: 1 laag ;1984;3236.0;1097;970;127;11.6;2139.0;33.9;30.0
1076;Vrouwen;Onderwijsniveau: 1 laag ;1985;3256.0;1089;962;127;11.7;2167.0;33.4;29.5
1077;Vrouwen;Onderwijsniveau: 1 laag ;1986;3222.0;1069;945;124;11.6;2153.0;33.2;29.3
1078;Vrouwen;Onderwijsniveau: 1 laag ;1987;3121.0;1071;938;133;12.4;2050.0;34.3;30.1
1079;Vrouwen;Onderwijsniveau: 1 laag ;1988;3101.0;1056;925;131;12.4;2045.0;34.1;29.8
1080;Vrouwen;Onderwijsniveau: 1 laag ;1989;3052.0;1069;942;127;11.9;1983.0;35.0;30.9
1081;Vrouwen;Onderwijsniveau: 1 laag ;1990;3063.0;1105;981;124;11.2;1958.0;36.1;32.0
1082;Vrouwen;Onderwijsniveau: 1 laag ;1991;3016.0;1074;963;111;10.3;1942.0;35.6;31.9
1083;Vrouwen;Onderwijsniveau: 1 laag ;1992;2957.0;1062;951;111;10.5;1895.0;35.9;32.2
1084;Vrouwen;Onderwijsniveau: 1 laag ;1993;2913.0;1038;920;118;11.4;1875.0;35.6;31.6
1085;Vrouwen;Onderwijsniveau: 1 laag ;1994;2867.0;1038;912;126;12.1;1829.0;36.2;31.8
1086;Vrouwen;Onderwijsniveau: 1 laag ;1995;2807.0;1042;919;123;11.8;1765.0;37.1;32.7
1087;Vrouwen;Onderwijsniveau: 1 laag ;1996;2712.0;1044;923;121;11.6;1668.0;38.5;34.0
1088;Vrouwen;Onderwijsniveau: 1 laag ;1997;2683.0;1059;941;118;11.1;1624.0;39.5;35.1
1089;Vrouwen;Onderwijsniveau: 1 laag ;1998;2620.0;1060;958;102;9.6;1560.0;40.5;36.6
1090;Vrouwen;Onderwijsniveau: 1 laag ;1999;2618.0;1069;979;90;8.4;1549.0;40.8;37.4
1091;Vrouwen;Onderwijsniveau: 1 laag ;2000;2610.0;1081;1000;81;7.5;1529.0;41.4;38.3
1092;Vrouwen;Onderwijsniveau: 1 laag ;2001;2610.0;1108;1034;74;6.7;1502.0;42.5;39.6
1093;Vrouwen;Onderwijsniveau: 1 laag ;2002;2571.0;1086;1006;80;7.4;1485.0;42.2;39.1
1094;Vrouwen;Onderwijsniveau: 1 laag ;2003;2528.0;1040;955;85;8.2;1488.0;41.2;37.8
1095;Vrouwen;Onderwijsniveau: 1 laag ;2004;2430.0;1008;909;98;9.7;1423.0;41.5;37.4
1096;Vrouwen;Onderwijsniveau: 1 laag ;2005;2378.0;995;888;107;10.7;1383.0;41.8;37.3
1097;Vrouwen;Onderwijsniveau: 1 laag ;2006;2321.0;965;868;97;10.1;1356.0;41.6;37.4
1098;Vrouwen;Onderwijsniveau: 1 laag ;2007;2277.0;975;892;83;8.5;1302.0;42.8;39.2
1099;Vrouwen;Onderwijsniveau: 1 laag ;2008;2269.0;1001;926;74;7.4;1269.0;44.1;40.8
1100;Vrouwen;Onderwijsniveau: 1 laag ;2009;2233.0;979;904;75;7.7;1255.0;43.8;40.5
1101;Vrouwen;Onderwijsniveau: 1 laag ;2010;2205.0;958;872;86;9.0;1247.0;43.5;39.6
1102;Vrouwen;Onderwijsniveau: 1 laag ;2011;2205.0;989;904;85;8.6;1216.0;44.8;41.0
1103;Vrouwen;Onderwijsniveau: 1 laag ;2012;2175.0;973;874;99;10.1;1202.0;44.7;40.2
1104;Vrouwen;Onderwijsniveau: 1 laag ;2013;2055.0;912;809;103;11.3;1143.0;44.4;39.4
1105;Vrouwen;Onderwijsniveau: 1 laag ;2014;2054.0;884;772;112;12.7;1171.0;43.0;37.6
1106;Vrouwen;Onderwijsniveau: 1 laag ;2015;2033.0;880;776;105;11.9;1152.0;43.3;38.2
1107;Vrouwen;Onderwijsniveau: 1 laag ;2016;2001.0;864;771;93;10.8;1137.0;43.2;38.5
1108;Vrouwen;Onderwijsniveau: 1 laag ;2017;1926.0;817;740;77;9.4;1109.0;42.4;38.4
1109;Vrouwen;Onderwijsniveau: 1 laag ;2018;1915.0;820;759;61;7.4;1095.0;42.8;39.7
1110;Vrouwen;Onderwijsniveau: 1 laag ;2019;1875.0;816;767;49;6.0;1058.0;43.5;40.9
1111;Vrouwen;Onderwijsniveau: 1 laag ;2020;1787.0;771;716;56;7.2;1016.0;43.2;40.0
1112;Vrouwen;Onderwijsniveau: 1 laag ;2021;1711.0;838;770;68;8.1;873.0;49.0;45.0
1113;Vrouwen;Onderwijsniveau: 2 middelbaar;1969;;327;323;4;1.2;;;
1114;Vrouwen;Onderwijsniveau: 2 middelbaar;1970;;350;346;4;1.1;;;
1115;Vrouwen;Onderwijsniveau: 2 middelbaar;1971;;361;356;5;1.4;;;
1116;Vrouwen;Onderwijsniveau: 2 middelbaar;1972;;391;382;9;2.3;;;
1117;Vrouwen;Onderwijsniveau: 2 middelbaar;1973;;420;409;11;2.6;;;
1118;Vrouwen;Onderwijsniveau: 2 middelbaar;1974;;447;433;14;3.1;;;
1119;Vrouwen;Onderwijsniveau: 2 middelbaar;1975;;475;457;18;3.8;;;
1120;Vrouwen;Onderwijsniveau: 2 middelbaar;1976;;515;493;22;4.3;;;
1121;Vrouwen;Onderwijsniveau: 2 middelbaar;1977;;520;496;24;4.6;;;
1122;Vrouwen;Onderwijsniveau: 2 middelbaar;1978;;632;600;32;5.1;;;
1123;Vrouwen;Onderwijsniveau: 2 middelbaar;1979;;750;709;41;5.5;;;
1124;Vrouwen;Onderwijsniveau: 2 middelbaar;1980;;757;709;48;6.3;;;
1125;Vrouwen;Onderwijsniveau: 2 middelbaar;1981;1422.0;789;736;53;6.7;633.0;55.5;51.8
1126;Vrouwen;Onderwijsniveau: 2 middelbaar;1982;1451.0;804;742;62;7.7;647.0;55.4;51.1
1127;Vrouwen;Onderwijsniveau: 2 middelbaar;1983;1455.0;829;761;68;8.2;626.0;57.0;52.3
1128;Vrouwen;Onderwijsniveau: 2 middelbaar;1984;1497.0;843;771;72;8.5;654.0;56.3;51.5
1129;Vrouwen;Onderwijsniveau: 2 middelbaar;1985;1547.0;894;825;69;7.7;653.0;57.8;53.3
1130;Vrouwen;Onderwijsniveau: 2 middelbaar;1986;1588.0;933;860;73;7.8;655.0;58.8;54.2
1131;Vrouwen;Onderwijsniveau: 2 middelbaar;1987;1696.0;1024;940;84;8.2;672.0;60.4;55.4
1132;Vrouwen;Onderwijsniveau: 2 middelbaar;1988;1745.0;1061;978;83;7.8;684.0;60.8;56.0
1133;Vrouwen;Onderwijsniveau: 2 middelbaar;1989;1806.0;1108;1027;81;7.3;698.0;61.4;56.9
1134;Vrouwen;Onderwijsniveau: 2 middelbaar;1990;1804.0;1123;1046;77;6.9;681.0;62.3;58.0
1135;Vrouwen;Onderwijsniveau: 2 middelbaar;1991;1873.0;1178;1101;77;6.5;695.0;62.9;58.8
1136;Vrouwen;Onderwijsniveau: 2 middelbaar;1992;1918.0;1197;1120;77;6.4;721.0;62.4;58.4
1137;Vrouwen;Onderwijsniveau: 2 middelbaar;1993;1955.0;1222;1132;90;7.4;733.0;62.5;57.9
1138;Vrouwen;Onderwijsniveau: 2 middelbaar;1994;2017.0;1304;1206;98;7.5;713.0;64.7;59.8
1139;Vrouwen;Onderwijsniveau: 2 middelbaar;1995;2041.0;1326;1223;103;7.8;715.0;65.0;59.9
1140;Vrouwen;Onderwijsniveau: 2 middelbaar;1996;2188.0;1450;1346;104;7.2;738.0;66.3;61.5
1141;Vrouwen;Onderwijsniveau: 2 middelbaar;1997;2210.0;1489;1399;90;6.0;721.0;67.4;63.3
1142;Vrouwen;Onderwijsniveau: 2 middelbaar;1998;2230.0;1497;1421;76;5.1;733.0;67.1;63.7
1143;Vrouwen;Onderwijsniveau: 2 middelbaar;1999;2231.0;1526;1460;66;4.3;705.0;68.4;65.4
1144;Vrouwen;Onderwijsniveau: 2 middelbaar;2000;2233.0;1548;1485;63;4.1;685.0;69.3;66.5
1145;Vrouwen;Onderwijsniveau: 2 middelbaar;2001;2267.0;1575;1518;57;3.6;692.0;69.5;67.0
1146;Vrouwen;Onderwijsniveau: 2 middelbaar;2002;2291.0;1586;1523;63;4.0;705.0;69.2;66.5
1147;Vrouwen;Onderwijsniveau: 2 middelbaar;2003;2334.0;1608;1530;78;4.8;726.0;68.9;65.6
1148;Vrouwen;Onderwijsniveau: 2 middelbaar;2004;2319.0;1597;1504;93;5.8;722.0;68.9;64.8
1149;Vrouwen;Onderwijsniveau: 2 middelbaar;2005;2350.0;1634;1534;101;6.2;716.0;69.5;65.3
1150;Vrouwen;Onderwijsniveau: 2 middelbaar;2006;2383.0;1673;1580;94;5.6;709.0;70.2;66.3
1151;Vrouwen;Onderwijsniveau: 2 middelbaar;2007;2414.0;1725;1642;83;4.8;690.0;71.4;68.0
1152;Vrouwen;Onderwijsniveau: 2 middelbaar;2008;2394.0;1726;1659;68;3.9;667.0;72.1;69.3
1153;Vrouwen;Onderwijsniveau: 2 middelbaar;2009;2394.0;1744;1666;78;4.5;651.0;72.8;69.6
1154;Vrouwen;Onderwijsniveau: 2 middelbaar;2010;2402.0;1742;1653;89;5.1;660.0;72.5;68.8
1155;Vrouwen;Onderwijsniveau: 2 middelbaar;2011;2411.0;1723;1638;86;5.0;687.0;71.5;67.9
1156;Vrouwen;Onderwijsniveau: 2 middelbaar;2012;2410.0;1745;1642;103;5.9;665.0;72.4;68.1
1157;Vrouwen;Onderwijsniveau: 2 middelbaar;2013;2423.0;1723;1595;128;7.4;700.0;71.1;65.8
1158;Vrouwen;Onderwijsniveau: 2 middelbaar;2014;2404.0;1702;1567;135;7.9;702.0;70.8;65.2
1159;Vrouwen;Onderwijsniveau: 2 middelbaar;2015;2386.0;1702;1574;128;7.5;684.0;71.3;66.0
1160;Vrouwen;Onderwijsniveau: 2 middelbaar;2016;2399.0;1704;1590;114;6.7;695.0;71.0;66.3
1161;Vrouwen;Onderwijsniveau: 2 middelbaar;2017;2432.0;1714;1623;91;5.3;718.0;70.5;66.7
1162;Vrouwen;Onderwijsniveau: 2 middelbaar;2018;2400.0;1694;1633;61;3.6;705.0;70.6;68.1
1163;Vrouwen;Onderwijsniveau: 2 middelbaar;2019;2426.0;1727;1672;55;3.2;698.0;71.2;68.9
1164;Vrouwen;Onderwijsniveau: 2 middelbaar;2020;2403.0;1692;1627;64;3.8;712.0;70.4;67.7
1165;Vrouwen;Onderwijsniveau: 2 middelbaar;2021;2448.0;1789;1711;78;4.4;659.0;73.1;69.9
1166;Vrouwen;Onderwijsniveau: 3 hoog;1969;;45;43;2;4.4;;;
1167;Vrouwen;Onderwijsniveau: 3 hoog;1970;;30;28;2;6.7;;;
1168;Vrouwen;Onderwijsniveau: 3 hoog;1971;;69;66;3;4.3;;;
1169;Vrouwen;Onderwijsniveau: 3 hoog;1972;;82;78;4;4.9;;;
1170;Vrouwen;Onderwijsniveau: 3 hoog;1973;;85;80;5;5.9;;;
1171;Vrouwen;Onderwijsniveau: 3 hoog;1974;;108;102;6;5.6;;;
1172;Vrouwen;Onderwijsniveau: 3 hoog;1975;;151;142;9;6.0;;;
1173;Vrouwen;Onderwijsniveau: 3 hoog;1976;;165;152;13;7.9;;;
1174;Vrouwen;Onderwijsniveau: 3 hoog;1977;;176;161;15;8.5;;;
1175;Vrouwen;Onderwijsniveau: 3 hoog;1978;;197;180;17;8.6;;;
1176;Vrouwen;Onderwijsniveau: 3 hoog;1979;;207;189;18;8.7;;;
1177;Vrouwen;Onderwijsniveau: 3 hoog;1980;;234;217;17;7.3;;;
1178;Vrouwen;Onderwijsniveau: 3 hoog;1981;464.0;248;231;17;6.9;216.0;53.4;49.8
1179;Vrouwen;Onderwijsniveau: 3 hoog;1982;505.0;275;248;27;9.8;230.0;54.5;49.1
1180;Vrouwen;Onderwijsniveau: 3 hoog;1983;509.0;284;256;28;9.9;225.0;55.8;50.3
1181;Vrouwen;Onderwijsniveau: 3 hoog;1984;572.0;333;300;33;9.9;239.0;58.2;52.4
1182;Vrouwen;Onderwijsniveau: 3 hoog;1985;557.0;334;302;32;9.6;223.0;60.0;54.2
1183;Vrouwen;Onderwijsniveau: 3 hoog;1986;610.0;379;345;34;9.0;231.0;62.1;56.6
1184;Vrouwen;Onderwijsniveau: 3 hoog;1987;655.0;409;368;41;10.0;246.0;62.4;56.2
1185;Vrouwen;Onderwijsniveau: 3 hoog;1988;675.0;429;388;41;9.6;246.0;63.6;57.5
1186;Vrouwen;Onderwijsniveau: 3 hoog;1989;702.0;465;425;40;8.6;237.0;66.2;60.5
1187;Vrouwen;Onderwijsniveau: 3 hoog;1990;726.0;512;470;42;8.2;214.0;70.5;64.7
