ID;BedrijfstakkenBranchesSBI2008;Perioden;PrijsindexArbeid_1;JaarmutatiePrijsVanArbeid_2;LoonkostenPerGewerktUur_3;JaarmutatieLoonkostenPerGewerktUur_4;Structuureffect_5
1247;K Financiële dienstverlening;2013 januari - 2013 december;102.4;6.5;101.1;7.5;0.9
1248;K Financiële dienstverlening;2013 april - 2014 maart;102.3;3.2;101.2;4.2;0.9
1249;K Financiële dienstverlening;2013 juli - 2014 juni;102.0;2.5;101.1;3.5;0.9
1250;K Financiële dienstverlening;2013 oktober - 2014 september;102.5;2.0;101.9;3.0;0.9
1251;K Financiële dienstverlening;2014 januari - 2014 december;104.0;1.5;103.5;2.5;0.9
1252;K Financiële dienstverlening;2014 april - 2015 maart;103.4;1.0;103.0;1.8;0.7
1253;K Financiële dienstverlening;2014 juli - 2015 juni;102.4;0.4;102.1;1.0;0.6
1254;K Financiële dienstverlening;2014 oktober - 2015 september;101.9;-0.6;101.8;-0.1;0.5
1255;K Financiële dienstverlening;2015 januari - 2015 december;100.0;-3.8;100.0;-3.4;0.4
1256;K Financiële dienstverlening;2015 april - 2016 maart;100.5;-2.8;100.7;-2.3;0.6
1257;K Financiële dienstverlening;2015 juli - 2016 juni;100.0;-2.3;100.4;-1.7;0.6
1258;K Financiële dienstverlening;2015 oktober - 2016 september;100.5;-1.3;101.1;-0.7;0.7
1259;K Financiële dienstverlening;2016 januari - 2016 december ;101.4;1.4;102.1;2.1;0.7
1260;K Financiële dienstverlening;2016 april - 2017 maart;101.2;0.7;102.1;1.5;0.7
1261;K Financiële dienstverlening;2016 juli - 2017 juni;101.4;1.4;102.6;2.2;0.9
1262;K Financiële dienstverlening;2016 oktober - 2017 september;102.0;1.4;103.3;2.3;0.8
1263;K Financiële dienstverlening;2017 januari - 2017 december;103.2;1.7;104.7;2.5;0.8
1264;K Financiële dienstverlening;2017 april - 2018 maart;103.8;2.6;105.3;3.1;0.5
1265;K Financiële dienstverlening;2017 juli - 2018 juni;104.0;2.6;105.5;2.8;0.2
1266;K Financiële dienstverlening;2017 oktober - 2018 september;104.0;2.0;105.6;2.1;0.1
1267;K Financiële dienstverlening;2018 januari - 2018 december;103.4;0.2;104.9;0.2;0.0
1268;K Financiële dienstverlening;2018 april - 2019 maart;104.4;0.6;106.0;0.6;0.1
1269;K Financiële dienstverlening;2018 juli - 2019 juni;103.8;-0.2;105.4;0.0;0.2
1270;K Financiële dienstverlening;2018 oktober - 2019 september;104.2;0.1;105.9;0.3;0.1
1271;K Financiële dienstverlening;2019 januari - 2019 december;105.5;2.1;107.3;2.3;0.2
1272;K Financiële dienstverlening;2019 april - 2020 maart;107.1;2.6;109.0;2.9;0.3
1273;K Financiële dienstverlening;2019 juli - 2020 juni;107.1;3.2;109.2;3.6;0.3
1274;K Financiële dienstverlening;2019 oktober - 2020 september;108.6;4.2;110.8;4.6;0.4
1275;K Financiële dienstverlening;2020 januari - 2020 december;108.1;2.4;110.4;2.9;0.4
1276;K Financiële dienstverlening;2020 april - 2021 maart;108.5;1.4;110.7;1.6;0.2
1277;K Financiële dienstverlening;2020 juli - 2021 juni;110.1;2.8;112.4;2.9;0.1
1278;K Financiële dienstverlening;2020 oktober - 2021 september;111.6;2.8;113.9;2.8;0.1
1279;K Financiële dienstverlening;2021 januari - 2021 december;112.7;4.3;115.1;4.3;0.0
1280;K Financiële dienstverlening;2021 april - 2022 maart;113.7;4.8;116.2;4.9;0.1
1281;K Financiële dienstverlening;2021 juli - 2022 juni;114.6;4.1;117.1;4.2;0.1
1282;K Financiële dienstverlening;2021 oktober - 2022 september;115.1;3.2;117.5;3.1;0.0
1283;K Financiële dienstverlening;2022 januari - 2022 december;117.4;4.1;119.7;4.0;-0.1
1284;K Financiële dienstverlening;2022 april - 2023 maart;118.5;4.2;120.8;4.0;-0.2
1285;K Financiële dienstverlening;2022 juli - 2023 juni;119.5;4.3;121.8;4.1;-0.2
1286;K Financiële dienstverlening;2022 oktober - 2023 september;121.4;5.5;123.7;5.3;-0.2
1287;K Financiële dienstverlening;2023 januari - 2023 december;123.3;5.0;125.6;4.9;-0.1
1288;L Verhuur en handel van onroerend goed;2001;82.9;;75.9;;
1289;L Verhuur en handel van onroerend goed;2002;85.4;3.0;78.7;3.7;0.7
1290;L Verhuur en handel van onroerend goed;2003;91.1;6.7;84.6;7.5;0.7
1291;L Verhuur en handel van onroerend goed;2004;89.0;-2.3;82.6;-2.4;-0.1
1292;L Verhuur en handel van onroerend goed;2005;90.5;1.7;83.8;1.4;-0.3
1293;L Verhuur en handel van onroerend goed;2006;91.7;1.3;85.8;2.4;1.1
1294;L Verhuur en handel van onroerend goed;2007;93.7;2.2;88.4;3.0;0.8
1295;L Verhuur en handel van onroerend goed;2008;97.2;3.7;91.8;3.9;0.2
1296;L Verhuur en handel van onroerend goed;2009;96.2;-1.0;91.8;0.0;1.0
1297;L Verhuur en handel van onroerend goed;2010;97.2;1.1;94.3;2.7;1.6
1298;L Verhuur en handel van onroerend goed;2011;98.7;1.5;96.4;2.2;0.7
1299;L Verhuur en handel van onroerend goed;2012;101.1;2.5;100.0;3.7;1.2
1300;L Verhuur en handel van onroerend goed;2013;101.0;-0.1;101.0;1.0;1.1
1301;L Verhuur en handel van onroerend goed;2014;100.4;-0.6;100.7;-0.3;0.4
1302;L Verhuur en handel van onroerend goed;2015;100.0;-0.4;100.0;-0.7;-0.3
1303;L Verhuur en handel van onroerend goed;2016;100.0;0.0;99.8;-0.2;-0.2
1304;L Verhuur en handel van onroerend goed;2017;101.4;1.3;100.9;1.1;-0.3
1305;L Verhuur en handel van onroerend goed;2018;104.5;3.1;104.4;3.5;0.4
1306;L Verhuur en handel van onroerend goed;2019;106.5;2.0;106.6;2.0;0.1
1307;L Verhuur en handel van onroerend goed;2020;107.8;1.2;108.2;1.5;0.4
1308;L Verhuur en handel van onroerend goed;2021;108.5;0.7;108.9;0.7;0.0
1309;L Verhuur en handel van onroerend goed;2022;113.7;4.8;113.8;4.5;-0.3
1310;L Verhuur en handel van onroerend goed;2023;118.9;4.6;118.8;4.4;-0.2
1311;L Verhuur en handel van onroerend goed;2006 januari - 2006 december;91.7;1.3;85.8;2.4;1.1
1312;L Verhuur en handel van onroerend goed;2006 april - 2007 maart;92.6;;86.8;;
1313;L Verhuur en handel van onroerend goed;2006 juli - 2007 juni;93.3;;87.7;;
1314;L Verhuur en handel van onroerend goed;2006 oktober - 2007 september;93.3;;87.9;;
1315;L Verhuur en handel van onroerend goed;2007 januari - 2007 december;93.7;2.2;88.4;3.0;0.8
1316;L Verhuur en handel van onroerend goed;2007 april - 2008 maart;95.1;2.7;89.9;3.6;0.8
1317;L Verhuur en handel van onroerend goed;2007 juli - 2008 juni;96.0;2.8;90.7;3.4;0.6
1318;L Verhuur en handel van onroerend goed;2007 oktober - 2008 september;96.6;3.5;91.3;3.9;0.4
1319;L Verhuur en handel van onroerend goed;2008 januari - 2008 december;97.2;3.7;91.8;3.9;0.2
1320;L Verhuur en handel van onroerend goed;2008 april - 2009 maart;97.1;2.0;91.9;2.2;0.2
1321;L Verhuur en handel van onroerend goed;2008 juli - 2009 juni;97.2;1.3;92.2;1.7;0.5
1322;L Verhuur en handel van onroerend goed;2008 oktober - 2009 september;96.4;-0.2;91.7;0.5;0.7
1323;L Verhuur en handel van onroerend goed;2009 januari - 2009 december;96.2;-1.0;91.8;0.0;1.0
1324;L Verhuur en handel van onroerend goed;2009 april - 2010 maart;96.3;-0.8;92.3;0.5;1.3
1325;L Verhuur en handel van onroerend goed;2009 juli - 2010 juni;96.6;-0.7;93.0;0.8;1.5
1326;L Verhuur en handel van onroerend goed;2009 oktober - 2010 september;97.7;1.4;94.4;3.0;1.6
1327;L Verhuur en handel van onroerend goed;2010 januari - 2010 december;97.2;1.1;94.3;2.7;1.6
1328;L Verhuur en handel van onroerend goed;2010 april - 2011 maart;97.1;0.9;94.4;2.2;1.3
1329;L Verhuur en handel van onroerend goed;2010 juli - 2011 juni;97.1;0.6;94.6;1.7;1.1
1330;L Verhuur en handel van onroerend goed;2010 oktober - 2011 september;97.4;-0.3;95.0;0.6;0.9
1331;L Verhuur en handel van onroerend goed;2011 januari - 2011 december;98.7;1.5;96.4;2.2;0.7
1332;L Verhuur en handel van onroerend goed;2011 april - 2012 maart;99.0;1.9;96.9;2.7;0.8
1333;L Verhuur en handel van onroerend goed;2011 juli - 2012 juni;99.4;2.3;97.6;3.2;0.9
1334;L Verhuur en handel van onroerend goed;2011 oktober - 2012 september;100.4;3.1;99.0;4.2;1.1
1335;L Verhuur en handel van onroerend goed;2012 januari - 2012 december;101.1;2.5;100.0;3.7;1.2
1336;L Verhuur en handel van onroerend goed;2012 april - 2013 maart;102.6;3.7;101.7;5.0;1.3
1337;L Verhuur en handel van onroerend goed;2012 juli - 2013 juni;102.2;2.9;101.7;4.2;1.3
1338;L Verhuur en handel van onroerend goed;2012 oktober - 2013 september;101.6;1.2;101.3;2.4;1.1
1339;L Verhuur en handel van onroerend goed;2013 januari - 2013 december;101.0;-0.1;101.0;1.0;1.1
1340;L Verhuur en handel van onroerend goed;2013 april - 2014 maart;100.5;-2.1;100.6;-1.1;0.9
1341;L Verhuur en handel van onroerend goed;2013 juli - 2014 juni;100.2;-2.0;100.4;-1.2;0.8
1342;L Verhuur en handel van onroerend goed;2013 oktober - 2014 september;100.1;-1.5;100.4;-0.9;0.6
1343;L Verhuur en handel van onroerend goed;2014 januari - 2014 december;100.4;-0.6;100.7;-0.3;0.4
1344;L Verhuur en handel van onroerend goed;2014 april - 2015 maart;100.2;-0.3;100.4;-0.1;0.2
1345;L Verhuur en handel van onroerend goed;2014 juli - 2015 juni;100.3;0.0;100.5;0.1;0.1
1346;L Verhuur en handel van onroerend goed;2014 oktober - 2015 september;100.2;0.1;100.4;0.0;-0.1
1347;L Verhuur en handel van onroerend goed;2015 januari - 2015 december;100.0;-0.4;100.0;-0.7;-0.3
1348;L Verhuur en handel van onroerend goed;2015 april - 2016 maart;100.1;0.0;100.0;-0.4;-0.4
1349;L Verhuur en handel van onroerend goed;2015 juli - 2016 juni;99.5;-0.7;99.3;-1.2;-0.5
1350;L Verhuur en handel van onroerend goed;2015 oktober - 2016 september;100.1;-0.1;99.8;-0.5;-0.5
1351;L Verhuur en handel van onroerend goed;2016 januari - 2016 december ;100.0;0.0;99.8;-0.2;-0.2
1352;L Verhuur en handel van onroerend goed;2016 april - 2017 maart;99.5;-0.6;99.2;-0.8;-0.2
1353;L Verhuur en handel van onroerend goed;2016 juli - 2017 juni;100.0;0.5;99.6;0.3;-0.2
1354;L Verhuur en handel van onroerend goed;2016 oktober - 2017 september;100.3;0.2;99.9;0.1;-0.2
1355;L Verhuur en handel van onroerend goed;2017 januari - 2017 december;101.4;1.3;100.9;1.1;-0.3
1356;L Verhuur en handel van onroerend goed;2017 april - 2018 maart;102.5;3.0;102.1;2.9;0.0
1357;L Verhuur en handel van onroerend goed;2017 juli - 2018 juni;103.8;3.8;103.6;4.0;0.2
1358;L Verhuur en handel van onroerend goed;2017 oktober - 2018 september;104.4;4.1;104.3;4.4;0.3
1359;L Verhuur en handel van onroerend goed;2018 januari - 2018 december;104.5;3.1;104.4;3.5;0.4
1360;L Verhuur en handel van onroerend goed;2018 april - 2019 maart;105.4;2.8;105.3;3.1;0.3
1361;L Verhuur en handel van onroerend goed;2018 juli - 2019 juni;105.7;1.8;105.6;1.9;0.1
1362;L Verhuur en handel van onroerend goed;2018 oktober - 2019 september;105.7;1.3;105.7;1.3;0.1
1363;L Verhuur en handel van onroerend goed;2019 januari - 2019 december;106.5;2.0;106.6;2.0;0.1
1364;L Verhuur en handel van onroerend goed;2019 april - 2020 maart;108.2;2.7;108.3;2.8;0.2
1365;L Verhuur en handel van onroerend goed;2019 juli - 2020 juni;107.5;1.7;107.8;2.1;0.3
1366;L Verhuur en handel van onroerend goed;2019 oktober - 2020 september;109.1;3.2;109.4;3.5;0.3
1367;L Verhuur en handel van onroerend goed;2020 januari - 2020 december;107.8;1.2;108.2;1.5;0.4
1368;L Verhuur en handel van onroerend goed;2020 april - 2021 maart;105.7;-2.3;106.2;-1.9;0.4
1369;L Verhuur en handel van onroerend goed;2020 juli - 2021 juni;106.7;-0.8;107.2;-0.6;0.2
1370;L Verhuur en handel van onroerend goed;2020 oktober - 2021 september;107.8;-1.2;108.2;-1.1;0.1
1371;L Verhuur en handel van onroerend goed;2021 januari - 2021 december;108.5;0.7;108.9;0.7;0.0
1372;L Verhuur en handel van onroerend goed;2021 april - 2022 maart;109.7;3.8;110.0;3.6;-0.2
1373;L Verhuur en handel van onroerend goed;2021 juli - 2022 juni;110.9;3.9;111.2;3.7;-0.2
1374;L Verhuur en handel van onroerend goed;2021 oktober - 2022 september;111.3;3.2;111.4;3.0;-0.3
1375;L Verhuur en handel van onroerend goed;2022 januari - 2022 december;113.7;4.8;113.8;4.5;-0.3
1376;L Verhuur en handel van onroerend goed;2022 april - 2023 maart;114.3;4.2;114.3;3.9;-0.3
1377;L Verhuur en handel van onroerend goed;2022 juli - 2023 juni;115.7;4.4;115.7;4.1;-0.3
1378;L Verhuur en handel van onroerend goed;2022 oktober - 2023 september;117.8;5.8;117.6;5.6;-0.3
1379;L Verhuur en handel van onroerend goed;2023 januari - 2023 december;118.9;4.6;118.8;4.4;-0.2
1380;M-N Zakelijke dienstverlening;2001;84.8;;79.0;;
1381;M-N Zakelijke dienstverlening;2002;87.2;2.9;82.1;4.0;1.1
1382;M-N Zakelijke dienstverlening;2003;89.4;2.5;85.1;3.7;1.1
1383;M-N Zakelijke dienstverlening;2004;89.2;-0.2;85.8;0.8;1.0
1384;M-N Zakelijke dienstverlening;2005;90.4;1.4;86.9;1.2;-0.2
1385;M-N Zakelijke dienstverlening;2006;90.6;0.2;87.4;0.6;0.4
1386;M-N Zakelijke dienstverlening;2007;93.3;2.9;89.8;2.7;-0.2
1387;M-N Zakelijke dienstverlening;2008;96.1;3.0;92.9;3.4;0.3
1388;M-N Zakelijke dienstverlening;2009;96.3;0.2;95.9;3.3;3.0
1389;M-N Zakelijke dienstverlening;2010;96.8;0.5;96.6;0.8;0.3
1390;M-N Zakelijke dienstverlening;2011;98.8;2.0;98.6;2.0;0.0
1391;M-N Zakelijke dienstverlening;2012;99.8;1.0;100.8;2.2;1.2
1392;M-N Zakelijke dienstverlening;2013;100.4;0.5;101.7;1.0;0.4
1393;M-N Zakelijke dienstverlening;2014;101.1;0.7;102.1;0.4;-0.3
1394;M-N Zakelijke dienstverlening;2015;100.0;-1.1;100.0;-2.1;-1.0
1395;M-N Zakelijke dienstverlening;2016;99.8;-0.2;99.1;-0.9;-0.7
1396;M-N Zakelijke dienstverlening;2017;101.1;1.3;99.1;-0.1;-1.4
1397;M-N Zakelijke dienstverlening;2018;103.8;2.7;101.3;2.3;-0.4
1398;M-N Zakelijke dienstverlening;2019;106.4;2.5;104.4;3.1;0.6
1399;M-N Zakelijke dienstverlening;2020;106.8;0.4;107.8;3.3;2.9
1400;M-N Zakelijke dienstverlening;2021;109.1;2.1;109.3;1.3;-0.8
1401;M-N Zakelijke dienstverlening;2022;116.7;6.9;117.0;7.1;0.1
1402;M-N Zakelijke dienstverlening;2023;124.4;6.6;126.5;8.2;1.4
1403;M-N Zakelijke dienstverlening;2006 januari - 2006 december;90.6;0.2;87.4;0.6;0.4
1404;M-N Zakelijke dienstverlening;2006 april - 2007 maart;91.3;;87.9;;
1405;M-N Zakelijke dienstverlening;2006 juli - 2007 juni;91.9;;88.5;;
1406;M-N Zakelijke dienstverlening;2006 oktober - 2007 september;92.5;;89.1;;
1407;M-N Zakelijke dienstverlening;2007 januari - 2007 december;93.3;2.9;89.8;2.7;-0.2
1408;M-N Zakelijke dienstverlening;2007 april - 2008 maart;94.6;3.6;91.2;3.7;0.1
1409;M-N Zakelijke dienstverlening;2007 juli - 2008 juni;95.6;4.1;92.2;4.2;0.1
1410;M-N Zakelijke dienstverlening;2007 oktober - 2008 september;96.0;3.8;92.6;4.0;0.2
1411;M-N Zakelijke dienstverlening;2008 januari - 2008 december;96.1;3.0;92.9;3.4;0.3
1412;M-N Zakelijke dienstverlening;2008 april - 2009 maart;96.2;1.8;93.6;2.6;0.9
1413;M-N Zakelijke dienstverlening;2008 juli - 2009 juni;96.8;1.2;94.8;2.8;1.6
1414;M-N Zakelijke dienstverlening;2008 oktober - 2009 september;96.8;0.8;95.5;3.2;2.3
1415;M-N Zakelijke dienstverlening;2009 januari - 2009 december;96.3;0.2;95.9;3.3;3.0
1416;M-N Zakelijke dienstverlening;2009 april - 2010 maart;97.2;1.0;97.3;4.0;3.0
1417;M-N Zakelijke dienstverlening;2009 juli - 2010 juni;97.1;0.4;97.3;2.7;2.3
1418;M-N Zakelijke dienstverlening;2009 oktober - 2010 september;96.4;-0.3;96.4;0.9;1.2
1419;M-N Zakelijke dienstverlening;2010 januari - 2010 december;96.8;0.5;96.6;0.8;0.3
1420;M-N Zakelijke dienstverlening;2010 april - 2011 maart;97.2;-0.1;96.8;-0.5;-0.4
1421;M-N Zakelijke dienstverlening;2010 juli - 2011 juni;97.5;0.3;97.1;-0.3;-0.6
1422;M-N Zakelijke dienstverlening;2010 oktober - 2011 september;97.8;1.4;97.5;1.1;-0.3
1423;M-N Zakelijke dienstverlening;2011 januari - 2011 december;98.8;2.0;98.6;2.0;0.0
1424;M-N Zakelijke dienstverlening;2011 april - 2012 maart;98.5;1.4;98.6;1.9;0.4
1425;M-N Zakelijke dienstverlening;2011 juli - 2012 juni;98.5;1.1;98.9;1.9;0.8
1426;M-N Zakelijke dienstverlening;2011 oktober - 2012 september;99.2;1.5;99.8;2.4;0.9
1427;M-N Zakelijke dienstverlening;2012 januari - 2012 december;99.8;1.0;100.8;2.2;1.2
1428;M-N Zakelijke dienstverlening;2012 april - 2013 maart;100.8;2.3;101.8;3.3;1.0
1429;M-N Zakelijke dienstverlening;2012 juli - 2013 juni;100.7;2.3;102.0;3.1;0.8
1430;M-N Zakelijke dienstverlening;2012 oktober - 2013 september;100.7;1.5;102.2;2.4;0.9
1431;M-N Zakelijke dienstverlening;2013 januari - 2013 december;100.4;0.5;101.7;1.0;0.4
1432;M-N Zakelijke dienstverlening;2013 april - 2014 maart;100.4;-0.4;101.7;-0.1;0.3
1433;M-N Zakelijke dienstverlening;2013 juli - 2014 juni;100.7;-0.1;102.0;0.0;0.1
1434;M-N Zakelijke dienstverlening;2013 oktober - 2014 september;100.5;-0.1;101.8;-0.4;-0.3
1435;M-N Zakelijke dienstverlening;2014 januari - 2014 december;101.1;0.7;102.1;0.4;-0.3
1436;M-N Zakelijke dienstverlening;2014 april - 2015 maart;101.0;0.6;101.7;0.0;-0.6
1437;M-N Zakelijke dienstverlening;2014 juli - 2015 juni;101.2;0.5;101.6;-0.4;-0.9
1438;M-N Zakelijke dienstverlening;2014 oktober - 2015 september;101.0;0.5;101.2;-0.5;-1.0
1439;M-N Zakelijke dienstverlening;2015 januari - 2015 december;100.0;-1.1;100.0;-2.1;-1.0
1440;M-N Zakelijke dienstverlening;2015 april - 2016 maart;100.1;-0.8;100.0;-1.7;-0.9
1441;M-N Zakelijke dienstverlening;2015 juli - 2016 juni;99.4;-1.7;99.1;-2.4;-0.7
1442;M-N Zakelijke dienstverlening;2015 oktober - 2016 september;99.7;-1.3;99.2;-2.0;-0.7
1443;M-N Zakelijke dienstverlening;2016 januari - 2016 december ;99.8;-0.2;99.1;-0.9;-0.7
1444;M-N Zakelijke dienstverlening;2016 april - 2017 maart;99.2;-1.0;98.3;-1.7;-0.8
1445;M-N Zakelijke dienstverlening;2016 juli - 2017 juni;100.0;0.6;98.7;-0.4;-0.9
1446;M-N Zakelijke dienstverlening;2016 oktober - 2017 september;100.3;0.6;98.6;-0.6;-1.2
1447;M-N Zakelijke dienstverlening;2017 januari - 2017 december;101.1;1.3;99.1;-0.1;-1.4
1448;M-N Zakelijke dienstverlening;2017 april - 2018 maart;102.0;2.9;99.7;1.5;-1.3
1449;M-N Zakelijke dienstverlening;2017 juli - 2018 juni;102.9;2.9;100.4;1.8;-1.2
1450;M-N Zakelijke dienstverlening;2017 oktober - 2018 september;103.6;3.2;101.0;2.4;-0.8
1451;M-N Zakelijke dienstverlening;2018 januari - 2018 december;103.8;2.7;101.3;2.3;-0.4
1452;M-N Zakelijke dienstverlening;2018 april - 2019 maart;104.6;2.5;102.1;2.3;-0.2
1453;M-N Zakelijke dienstverlening;2018 juli - 2019 juni;105.3;2.4;102.9;2.4;0.1
1454;M-N Zakelijke dienstverlening;2018 oktober - 2019 september;105.5;1.9;103.3;2.3;0.5
1455;M-N Zakelijke dienstverlening;2019 januari - 2019 december;106.4;2.5;104.4;3.1;0.6
1456;M-N Zakelijke dienstverlening;2019 april - 2020 maart;107.9;3.1;106.3;4.2;1.0
1457;M-N Zakelijke dienstverlening;2019 juli - 2020 juni;106.1;0.8;105.5;2.6;1.8
1458;M-N Zakelijke dienstverlening;2019 oktober - 2020 september;107.6;2.0;107.8;4.3;2.3
1459;M-N Zakelijke dienstverlening;2020 januari - 2020 december;106.8;0.4;107.8;3.3;2.9
1460;M-N Zakelijke dienstverlening;2020 april - 2021 maart;105.3;-2.4;106.6;0.3;2.7
1461;M-N Zakelijke dienstverlening;2020 juli - 2021 juni;107.4;1.1;108.2;2.5;1.3
1462;M-N Zakelijke dienstverlening;2020 oktober - 2021 september;108.4;0.7;108.8;0.9;0.3
1463;M-N Zakelijke dienstverlening;2021 januari - 2021 december;109.1;2.1;109.3;1.3;-0.8
1464;M-N Zakelijke dienstverlening;2021 april - 2022 maart;110.5;4.9;110.5;3.6;-1.2
1465;M-N Zakelijke dienstverlening;2021 juli - 2022 juni;113.0;5.2;112.9;4.4;-0.8
1466;M-N Zakelijke dienstverlening;2021 oktober - 2022 september;114.4;5.6;114.5;5.3;-0.3
1467;M-N Zakelijke dienstverlening;2022 januari - 2022 december;116.7;6.9;117.0;7.1;0.1
1468;M-N Zakelijke dienstverlening;2022 april - 2023 maart;118.3;7.1;119.1;7.8;0.7
1469;M-N Zakelijke dienstverlening;2022 juli - 2023 juni;120.2;6.4;121.4;7.5;1.0
1470;M-N Zakelijke dienstverlening;2022 oktober - 2023 september;122.0;6.7;123.6;7.9;1.2
1471;M-N Zakelijke dienstverlening;2023 januari - 2023 december;124.4;6.6;126.5;8.2;1.4
1472;M Specialistische zakelijke diensten;2001;85.4;;73.7;;
1473;M Specialistische zakelijke diensten;2002;88.8;4.0;76.8;4.2;0.2
1474;M Specialistische zakelijke diensten;2003;91.5;3.1;80.5;4.8;1.7
1475;M Specialistische zakelijke diensten;2004;90.8;-0.8;80.9;0.5;1.3
1476;M Specialistische zakelijke diensten;2005;92.6;2.0;83.9;3.6;1.6
1477;M Specialistische zakelijke diensten;2006;92.4;-0.2;85.5;2.0;2.2
1478;M Specialistische zakelijke diensten;2007;94.4;2.1;88.1;3.0;0.9
1479;M Specialistische zakelijke diensten;2008;97.9;3.7;91.7;4.0;0.3
1480;M Specialistische zakelijke diensten;2009;97.6;-0.3;92.4;0.8;1.1
1481;M Specialistische zakelijke diensten;2010;98.7;1.1;95.4;3.2;2.1
1482;M Specialistische zakelijke diensten;2011;100.4;1.7;97.9;2.7;0.9
1483;M Specialistische zakelijke diensten;2012;101.3;0.9;99.7;1.9;1.0
1484;M Specialistische zakelijke diensten;2013;102.0;0.7;101.5;1.8;1.1
1485;M Specialistische zakelijke diensten;2014;102.7;0.6;102.7;1.2;0.5
1486;M Specialistische zakelijke diensten;2015;100.0;-2.6;100.0;-2.6;0.0
1487;M Specialistische zakelijke diensten;2016;98.9;-1.1;99.0;-1.0;0.1
1488;M Specialistische zakelijke diensten;2017;101.5;2.6;101.5;2.6;0.0
1489;M Specialistische zakelijke diensten;2018;103.2;1.7;103.1;1.5;-0.1
1490;M Specialistische zakelijke diensten;2019;106.0;2.7;105.8;2.6;-0.1
1491;M Specialistische zakelijke diensten;2020;107.0;0.9;107.1;1.3;0.4
1492;M Specialistische zakelijke diensten;2021;108.8;1.8;109.1;1.8;0.0
1493;M Specialistische zakelijke diensten;2022;115.1;5.8;115.2;5.6;-0.2
1494;M Specialistische zakelijke diensten;2023;121.2;5.2;121.2;5.2;0.0
1495;M Specialistische zakelijke diensten;2006 januari - 2006 december;92.4;-0.2;85.5;2.0;2.2
1496;M Specialistische zakelijke diensten;2006 april - 2007 maart;92.6;;85.9;;
1497;M Specialistische zakelijke diensten;2006 juli - 2007 juni;92.9;;86.4;;
1498;M Specialistische zakelijke diensten;2006 oktober - 2007 september;93.3;;86.9;;
1499;M Specialistische zakelijke diensten;2007 januari - 2007 december;94.4;2.1;88.1;3.0;0.9
1500;M Specialistische zakelijke diensten;2007 april - 2008 maart;95.8;3.4;89.6;4.3;0.8
1501;M Specialistische zakelijke diensten;2007 juli - 2008 juni;97.0;4.4;90.7;5.1;0.6
1502;M Specialistische zakelijke diensten;2007 oktober - 2008 september;97.5;4.5;91.3;5.0;0.5
1503;M Specialistische zakelijke diensten;2008 januari - 2008 december;97.9;3.7;91.7;4.0;0.3
1504;M Specialistische zakelijke diensten;2008 april - 2009 maart;97.7;2.0;91.6;2.2;0.2
1505;M Specialistische zakelijke diensten;2008 juli - 2009 juni;98.3;1.3;92.4;1.8;0.5
1506;M Specialistische zakelijke diensten;2008 oktober - 2009 september;98.3;0.8;92.7;1.6;0.7
1507;M Specialistische zakelijke diensten;2009 januari - 2009 december;97.6;-0.3;92.4;0.8;1.1
1508;M Specialistische zakelijke diensten;2009 april - 2010 maart;98.4;0.7;93.7;2.4;1.6
1509;M Specialistische zakelijke diensten;2009 juli - 2010 juni;98.3;0.0;94.1;1.8;1.8
1510;M Specialistische zakelijke diensten;2009 oktober - 2010 september;98.0;-0.3;94.3;1.7;2.0
1511;M Specialistische zakelijke diensten;2010 januari - 2010 december;98.7;1.1;95.4;3.2;2.1
1512;M Specialistische zakelijke diensten;2010 april - 2011 maart;98.8;0.4;95.7;2.1;1.7
1513;M Specialistische zakelijke diensten;2010 juli - 2011 juni;99.1;0.9;96.3;2.3;1.4
1514;M Specialistische zakelijke diensten;2010 oktober - 2011 september;99.4;1.4;96.7;2.6;1.1
1515;M Specialistische zakelijke diensten;2011 januari - 2011 december;100.4;1.7;97.9;2.7;0.9
1516;M Specialistische zakelijke diensten;2011 april - 2012 maart;100.2;1.4;97.9;2.3;0.9
1517;M Specialistische zakelijke diensten;2011 juli - 2012 juni;100.0;0.9;98.0;1.8;0.9
1518;M Specialistische zakelijke diensten;2011 oktober - 2012 september;100.9;1.5;99.1;2.5;1.0
1519;M Specialistische zakelijke diensten;2012 januari - 2012 december;101.3;0.9;99.7;1.9;1.0
1520;M Specialistische zakelijke diensten;2012 april - 2013 maart;102.4;2.2;101.1;3.3;1.1
1521;M Specialistische zakelijke diensten;2012 juli - 2013 juni;102.4;2.4;101.4;3.5;1.1
1522;M Specialistische zakelijke diensten;2012 oktober - 2013 september;102.1;1.3;101.4;2.4;1.1
1523;M Specialistische zakelijke diensten;2013 januari - 2013 december;102.0;0.7;101.5;1.8;1.1
1524;M Specialistische zakelijke diensten;2013 april - 2014 maart;102.0;-0.4;101.7;0.5;0.9
1525;M Specialistische zakelijke diensten;2013 juli - 2014 juni;102.3;-0.1;102.1;0.7;0.8
1526;M Specialistische zakelijke diensten;2013 oktober - 2014 september;102.2;0.1;102.2;0.7;0.6
1527;M Specialistische zakelijke diensten;2014 januari - 2014 december;102.7;0.6;102.7;1.2;0.5
1528;M Specialistische zakelijke diensten;2014 april - 2015 maart;102.5;0.5;102.5;0.8;0.3
1529;M Specialistische zakelijke diensten;2014 juli - 2015 juni;102.4;0.1;102.3;0.2;0.1
