ID;TypeOfMonument;Regions;Periods;ListedMonumentsAndHistoricBuildings_1
1564;Listed monuments total;Zuidwest-Overijssel (CR);1990;577
1565;Listed monuments total;Zuidwest-Overijssel (CR);1991;579
1566;Listed monuments total;Zuidwest-Overijssel (CR);1992;601
1567;Listed monuments total;Zuidwest-Overijssel (CR);1993;601
1568;Listed monuments total;Zuidwest-Overijssel (CR);1994;601
1569;Listed monuments total;Zuidwest-Overijssel (CR);1995;623
1570;Listed monuments total;Zuidwest-Overijssel (CR);1996;623
1571;Listed monuments total;Zuidwest-Overijssel (CR);1997;623
1572;Listed monuments total;Zuidwest-Overijssel (CR);1998;645
1573;Listed monuments total;Zuidwest-Overijssel (CR);1999;714
1574;Listed monuments total;Zuidwest-Overijssel (CR);2000;724
1575;Listed monuments total;Zuidwest-Overijssel (CR);2001;731
1576;Listed monuments total;Zuidwest-Overijssel (CR);2002;767
1577;Listed monuments total;Zuidwest-Overijssel (CR);2003;768
1578;Listed monuments total;Zuidwest-Overijssel (CR);2004;778
1579;Listed monuments total;Zuidwest-Overijssel (CR);2005;790
1580;Listed monuments total;Zuidwest-Overijssel (CR);2006;797
1581;Listed monuments total;Zuidwest-Overijssel (CR);2007;797
1582;Listed monuments total;Zuidwest-Overijssel (CR);2008;797
1583;Listed monuments total;Zuidwest-Overijssel (CR);2009;805
1584;Listed monuments total;Zuidwest-Overijssel (CR);2010;813
1585;Listed monuments total;Zuidwest-Overijssel (CR);2011;814
1586;Listed monuments total;Zuidwest-Overijssel (CR);2012;814
1587;Listed monuments total;Zuidwest-Overijssel (CR);2013;800
1588;Listed monuments total;Zuidwest-Overijssel (CR);2014;799
1589;Listed monuments total;Zuidwest-Overijssel (CR);2015;799
1590;Listed monuments total;Zuidwest-Overijssel (CR);2016;799
1591;Listed monuments total;Zuidwest-Overijssel (CR);2017;798
1592;Listed monuments total;Zuidwest-Overijssel (CR);2018;797
1593;Listed monuments total;Zuidwest-Overijssel (CR);2019;797
1594;Listed monuments total;Zuidwest-Overijssel (CR);2020;797
1595;Listed monuments total;Zuidwest-Overijssel (CR);2021;797
1596;Listed monuments total;Twente (CR);1965;73
1597;Listed monuments total;Twente (CR);1966;73
1598;Listed monuments total;Twente (CR);1967;73
1599;Listed monuments total;Twente (CR);1968;73
1600;Listed monuments total;Twente (CR);1969;73
1601;Listed monuments total;Twente (CR);1970;78
1602;Listed monuments total;Twente (CR);1971;239
1603;Listed monuments total;Twente (CR);1972;338
1604;Listed monuments total;Twente (CR);1973;365
1605;Listed monuments total;Twente (CR);1974;367
1606;Listed monuments total;Twente (CR);1975;388
1607;Listed monuments total;Twente (CR);1976;399
1608;Listed monuments total;Twente (CR);1977;424
1609;Listed monuments total;Twente (CR);1978;478
1610;Listed monuments total;Twente (CR);1979;489
1611;Listed monuments total;Twente (CR);1980;518
1612;Listed monuments total;Twente (CR);1981;524
1613;Listed monuments total;Twente (CR);1982;526
1614;Listed monuments total;Twente (CR);1983;528
1615;Listed monuments total;Twente (CR);1984;529
1616;Listed monuments total;Twente (CR);1985;549
1617;Listed monuments total;Twente (CR);1986;558
1618;Listed monuments total;Twente (CR);1987;562
1619;Listed monuments total;Twente (CR);1988;565
1620;Listed monuments total;Twente (CR);1989;565
1621;Listed monuments total;Twente (CR);1990;562
1622;Listed monuments total;Twente (CR);1991;561
1623;Listed monuments total;Twente (CR);1992;563
1624;Listed monuments total;Twente (CR);1993;563
1625;Listed monuments total;Twente (CR);1994;618
1626;Listed monuments total;Twente (CR);1995;613
1627;Listed monuments total;Twente (CR);1996;614
1628;Listed monuments total;Twente (CR);1997;773
1629;Listed monuments total;Twente (CR);1998;804
1630;Listed monuments total;Twente (CR);1999;1030
1631;Listed monuments total;Twente (CR);2000;1039
1632;Listed monuments total;Twente (CR);2001;1044
1633;Listed monuments total;Twente (CR);2002;1119
1634;Listed monuments total;Twente (CR);2003;1122
1635;Listed monuments total;Twente (CR);2004;1124
1636;Listed monuments total;Twente (CR);2005;1191
1637;Listed monuments total;Twente (CR);2006;1241
1638;Listed monuments total;Twente (CR);2007;1282
1639;Listed monuments total;Twente (CR);2008;1282
1640;Listed monuments total;Twente (CR);2009;1282
1641;Listed monuments total;Twente (CR);2010;1281
1642;Listed monuments total;Twente (CR);2011;1281
1643;Listed monuments total;Twente (CR);2012;1282
1644;Listed monuments total;Twente (CR);2013;1247
1645;Listed monuments total;Twente (CR);2014;1246
1646;Listed monuments total;Twente (CR);2015;1250
1647;Listed monuments total;Twente (CR);2016;1250
1648;Listed monuments total;Twente (CR);2017;1247
1649;Listed monuments total;Twente (CR);2018;1247
1650;Listed monuments total;Twente (CR);2019;1247
1651;Listed monuments total;Twente (CR);2020;1246
1652;Listed monuments total;Twente (CR);2021;1246
1653;Listed monuments total;Veluwe (CR);1965;249
1654;Listed monuments total;Veluwe (CR);1966;250
1655;Listed monuments total;Veluwe (CR);1967;307
1656;Listed monuments total;Veluwe (CR);1968;397
1657;Listed monuments total;Veluwe (CR);1969;423
1658;Listed monuments total;Veluwe (CR);1970;630
1659;Listed monuments total;Veluwe (CR);1971;793
1660;Listed monuments total;Veluwe (CR);1972;814
1661;Listed monuments total;Veluwe (CR);1973;865
1662;Listed monuments total;Veluwe (CR);1974;928
1663;Listed monuments total;Veluwe (CR);1975;948
1664;Listed monuments total;Veluwe (CR);1976;962
1665;Listed monuments total;Veluwe (CR);1977;974
1666;Listed monuments total;Veluwe (CR);1978;994
1667;Listed monuments total;Veluwe (CR);1979;1000
1668;Listed monuments total;Veluwe (CR);1980;1008
1669;Listed monuments total;Veluwe (CR);1981;1033
1670;Listed monuments total;Veluwe (CR);1982;1041
1671;Listed monuments total;Veluwe (CR);1983;1051
1672;Listed monuments total;Veluwe (CR);1984;1064
1673;Listed monuments total;Veluwe (CR);1985;1067
1674;Listed monuments total;Veluwe (CR);1986;1068
1675;Listed monuments total;Veluwe (CR);1987;1086
1676;Listed monuments total;Veluwe (CR);1988;1089
1677;Listed monuments total;Veluwe (CR);1989;1088
1678;Listed monuments total;Veluwe (CR);1990;1084
1679;Listed monuments total;Veluwe (CR);1991;1089
1680;Listed monuments total;Veluwe (CR);1992;1101
1681;Listed monuments total;Veluwe (CR);1993;1109
1682;Listed monuments total;Veluwe (CR);1994;1112
1683;Listed monuments total;Veluwe (CR);1995;1112
1684;Listed monuments total;Veluwe (CR);1996;1112
1685;Listed monuments total;Veluwe (CR);1997;1116
1686;Listed monuments total;Veluwe (CR);1998;1126
1687;Listed monuments total;Veluwe (CR);1999;1125
1688;Listed monuments total;Veluwe (CR);2000;1247
1689;Listed monuments total;Veluwe (CR);2001;1264
1690;Listed monuments total;Veluwe (CR);2002;1501
1691;Listed monuments total;Veluwe (CR);2003;1546
1692;Listed monuments total;Veluwe (CR);2004;1601
1693;Listed monuments total;Veluwe (CR);2005;1714
1694;Listed monuments total;Veluwe (CR);2006;1755
1695;Listed monuments total;Veluwe (CR);2007;1806
1696;Listed monuments total;Veluwe (CR);2008;1806
1697;Listed monuments total;Veluwe (CR);2009;1814
1698;Listed monuments total;Veluwe (CR);2010;1839
1699;Listed monuments total;Veluwe (CR);2011;1850
1700;Listed monuments total;Veluwe (CR);2012;1876
1701;Listed monuments total;Veluwe (CR);2013;1832
1702;Listed monuments total;Veluwe (CR);2014;1832
1703;Listed monuments total;Veluwe (CR);2015;1830
1704;Listed monuments total;Veluwe (CR);2016;1830
1705;Listed monuments total;Veluwe (CR);2017;1828
1706;Listed monuments total;Veluwe (CR);2018;1828
1707;Listed monuments total;Veluwe (CR);2019;1823
1708;Listed monuments total;Veluwe (CR);2020;1822
1709;Listed monuments total;Veluwe (CR);2021;1820
1710;Listed monuments total;Achterhoek (CR);1965;0
1711;Listed monuments total;Achterhoek (CR);1966;569
1712;Listed monuments total;Achterhoek (CR);1967;701
1713;Listed monuments total;Achterhoek (CR);1968;705
1714;Listed monuments total;Achterhoek (CR);1969;710
1715;Listed monuments total;Achterhoek (CR);1970;712
1716;Listed monuments total;Achterhoek (CR);1971;739
1717;Listed monuments total;Achterhoek (CR);1972;741
1718;Listed monuments total;Achterhoek (CR);1973;744
1719;Listed monuments total;Achterhoek (CR);1974;750
1720;Listed monuments total;Achterhoek (CR);1975;757
1721;Listed monuments total;Achterhoek (CR);1976;779
1722;Listed monuments total;Achterhoek (CR);1977;792
1723;Listed monuments total;Achterhoek (CR);1978;814
1724;Listed monuments total;Achterhoek (CR);1979;822
1725;Listed monuments total;Achterhoek (CR);1980;823
1726;Listed monuments total;Achterhoek (CR);1981;824
1727;Listed monuments total;Achterhoek (CR);1982;826
1728;Listed monuments total;Achterhoek (CR);1983;829
1729;Listed monuments total;Achterhoek (CR);1984;831
1730;Listed monuments total;Achterhoek (CR);1985;831
1731;Listed monuments total;Achterhoek (CR);1986;831
1732;Listed monuments total;Achterhoek (CR);1987;831
1733;Listed monuments total;Achterhoek (CR);1988;832
1734;Listed monuments total;Achterhoek (CR);1989;833
1735;Listed monuments total;Achterhoek (CR);1990;833
1736;Listed monuments total;Achterhoek (CR);1991;831
1737;Listed monuments total;Achterhoek (CR);1992;833
1738;Listed monuments total;Achterhoek (CR);1993;848
1739;Listed monuments total;Achterhoek (CR);1994;862
1740;Listed monuments total;Achterhoek (CR);1995;862
1741;Listed monuments total;Achterhoek (CR);1996;862
1742;Listed monuments total;Achterhoek (CR);1997;864
1743;Listed monuments total;Achterhoek (CR);1998;868
1744;Listed monuments total;Achterhoek (CR);1999;955
1745;Listed monuments total;Achterhoek (CR);2000;1061
1746;Listed monuments total;Achterhoek (CR);2001;1158
1747;Listed monuments total;Achterhoek (CR);2002;1275
1748;Listed monuments total;Achterhoek (CR);2003;1284
1749;Listed monuments total;Achterhoek (CR);2004;1357
1750;Listed monuments total;Achterhoek (CR);2005;1488
1751;Listed monuments total;Achterhoek (CR);2006;1528
1752;Listed monuments total;Achterhoek (CR);2007;1559
1753;Listed monuments total;Achterhoek (CR);2008;1581
1754;Listed monuments total;Achterhoek (CR);2009;1581
1755;Listed monuments total;Achterhoek (CR);2010;1617
1756;Listed monuments total;Achterhoek (CR);2011;1621
1757;Listed monuments total;Achterhoek (CR);2012;1621
1758;Listed monuments total;Achterhoek (CR);2013;1569
1759;Listed monuments total;Achterhoek (CR);2014;1567
1760;Listed monuments total;Achterhoek (CR);2015;1566
1761;Listed monuments total;Achterhoek (CR);2016;1566
1762;Listed monuments total;Achterhoek (CR);2017;1567
1763;Listed monuments total;Achterhoek (CR);2018;1567
1764;Listed monuments total;Achterhoek (CR);2019;1567
1765;Listed monuments total;Achterhoek (CR);2020;1567
1766;Listed monuments total;Achterhoek (CR);2021;1567
1767;Listed monuments total;Arnhem/Nijmegen (CR);1965;82
1768;Listed monuments total;Arnhem/Nijmegen (CR);1966;260
1769;Listed monuments total;Arnhem/Nijmegen (CR);1967;298
1770;Listed monuments total;Arnhem/Nijmegen (CR);1968;321
1771;Listed monuments total;Arnhem/Nijmegen (CR);1969;325
1772;Listed monuments total;Arnhem/Nijmegen (CR);1970;377
1773;Listed monuments total;Arnhem/Nijmegen (CR);1971;560
1774;Listed monuments total;Arnhem/Nijmegen (CR);1972;564
1775;Listed monuments total;Arnhem/Nijmegen (CR);1973;670
1776;Listed monuments total;Arnhem/Nijmegen (CR);1974;684
1777;Listed monuments total;Arnhem/Nijmegen (CR);1975;705
1778;Listed monuments total;Arnhem/Nijmegen (CR);1976;726
1779;Listed monuments total;Arnhem/Nijmegen (CR);1977;731
1780;Listed monuments total;Arnhem/Nijmegen (CR);1978;749
1781;Listed monuments total;Arnhem/Nijmegen (CR);1979;753
1782;Listed monuments total;Arnhem/Nijmegen (CR);1980;789
1783;Listed monuments total;Arnhem/Nijmegen (CR);1981;793
1784;Listed monuments total;Arnhem/Nijmegen (CR);1982;796
1785;Listed monuments total;Arnhem/Nijmegen (CR);1983;799
1786;Listed monuments total;Arnhem/Nijmegen (CR);1984;799
1787;Listed monuments total;Arnhem/Nijmegen (CR);1985;804
1788;Listed monuments total;Arnhem/Nijmegen (CR);1986;820
1789;Listed monuments total;Arnhem/Nijmegen (CR);1987;820
1790;Listed monuments total;Arnhem/Nijmegen (CR);1988;825
1791;Listed monuments total;Arnhem/Nijmegen (CR);1989;827
1792;Listed monuments total;Arnhem/Nijmegen (CR);1990;836
1793;Listed monuments total;Arnhem/Nijmegen (CR);1991;839
1794;Listed monuments total;Arnhem/Nijmegen (CR);1992;841
1795;Listed monuments total;Arnhem/Nijmegen (CR);1993;864
1796;Listed monuments total;Arnhem/Nijmegen (CR);1994;865
1797;Listed monuments total;Arnhem/Nijmegen (CR);1995;865
1798;Listed monuments total;Arnhem/Nijmegen (CR);1996;865
1799;Listed monuments total;Arnhem/Nijmegen (CR);1997;866
1800;Listed monuments total;Arnhem/Nijmegen (CR);1998;866
1801;Listed monuments total;Arnhem/Nijmegen (CR);1999;881
1802;Listed monuments total;Arnhem/Nijmegen (CR);2000;1101
1803;Listed monuments total;Arnhem/Nijmegen (CR);2001;1267
1804;Listed monuments total;Arnhem/Nijmegen (CR);2002;1512
1805;Listed monuments total;Arnhem/Nijmegen (CR);2003;1524
1806;Listed monuments total;Arnhem/Nijmegen (CR);2004;1595
1807;Listed monuments total;Arnhem/Nijmegen (CR);2005;1641
1808;Listed monuments total;Arnhem/Nijmegen (CR);2006;1759
1809;Listed monuments total;Arnhem/Nijmegen (CR);2007;1764
1810;Listed monuments total;Arnhem/Nijmegen (CR);2008;1765
1811;Listed monuments total;Arnhem/Nijmegen (CR);2009;1764
1812;Listed monuments total;Arnhem/Nijmegen (CR);2010;1842
1813;Listed monuments total;Arnhem/Nijmegen (CR);2011;1866
1814;Listed monuments total;Arnhem/Nijmegen (CR);2012;1967
1815;Listed monuments total;Arnhem/Nijmegen (CR);2013;1919
1816;Listed monuments total;Arnhem/Nijmegen (CR);2014;1921
1817;Listed monuments total;Arnhem/Nijmegen (CR);2015;1930
1818;Listed monuments total;Arnhem/Nijmegen (CR);2016;1938
1819;Listed monuments total;Arnhem/Nijmegen (CR);2017;1938
1820;Listed monuments total;Arnhem/Nijmegen (CR);2018;1936
1821;Listed monuments total;Arnhem/Nijmegen (CR);2019;1936
1822;Listed monuments total;Arnhem/Nijmegen (CR);2020;1934
1823;Listed monuments total;Arnhem/Nijmegen (CR);2021;1935
1824;Listed monuments total;Zuidwest-Gelderland (CR);1965;0
1825;Listed monuments total;Zuidwest-Gelderland (CR);1966;0
1826;Listed monuments total;Zuidwest-Gelderland (CR);1967;16
1827;Listed monuments total;Zuidwest-Gelderland (CR);1968;16
1828;Listed monuments total;Zuidwest-Gelderland (CR);1969;22
1829;Listed monuments total;Zuidwest-Gelderland (CR);1970;98
1830;Listed monuments total;Zuidwest-Gelderland (CR);1971;718
1831;Listed monuments total;Zuidwest-Gelderland (CR);1972;720
1832;Listed monuments total;Zuidwest-Gelderland (CR);1973;740
1833;Listed monuments total;Zuidwest-Gelderland (CR);1974;750
1834;Listed monuments total;Zuidwest-Gelderland (CR);1975;765
1835;Listed monuments total;Zuidwest-Gelderland (CR);1976;818
1836;Listed monuments total;Zuidwest-Gelderland (CR);1977;850
1837;Listed monuments total;Zuidwest-Gelderland (CR);1978;854
1838;Listed monuments total;Zuidwest-Gelderland (CR);1979;855
1839;Listed monuments total;Zuidwest-Gelderland (CR);1980;859
1840;Listed monuments total;Zuidwest-Gelderland (CR);1981;863
1841;Listed monuments total;Zuidwest-Gelderland (CR);1982;868
1842;Listed monuments total;Zuidwest-Gelderland (CR);1983;869
1843;Listed monuments total;Zuidwest-Gelderland (CR);1984;870
1844;Listed monuments total;Zuidwest-Gelderland (CR);1985;873
1845;Listed monuments total;Zuidwest-Gelderland (CR);1986;873
1846;Listed monuments total;Zuidwest-Gelderland (CR);1987;873
1847;Listed monuments total;Zuidwest-Gelderland (CR);1988;878
1848;Listed monuments total;Zuidwest-Gelderland (CR);1989;873
1849;Listed monuments total;Zuidwest-Gelderland (CR);1990;871
1850;Listed monuments total;Zuidwest-Gelderland (CR);1991;871
1851;Listed monuments total;Zuidwest-Gelderland (CR);1992;874
1852;Listed monuments total;Zuidwest-Gelderland (CR);1993;874
1853;Listed monuments total;Zuidwest-Gelderland (CR);1994;884
1854;Listed monuments total;Zuidwest-Gelderland (CR);1995;884
1855;Listed monuments total;Zuidwest-Gelderland (CR);1996;885
1856;Listed monuments total;Zuidwest-Gelderland (CR);1997;885
1857;Listed monuments total;Zuidwest-Gelderland (CR);1998;887
1858;Listed monuments total;Zuidwest-Gelderland (CR);1999;897
1859;Listed monuments total;Zuidwest-Gelderland (CR);2000;896
1860;Listed monuments total;Zuidwest-Gelderland (CR);2001;996
1861;Listed monuments total;Zuidwest-Gelderland (CR);2002;1056
1862;Listed monuments total;Zuidwest-Gelderland (CR);2003;1066
1863;Listed monuments total;Zuidwest-Gelderland (CR);2004;1084
1864;Listed monuments total;Zuidwest-Gelderland (CR);2005;1108
1865;Listed monuments total;Zuidwest-Gelderland (CR);2006;1162
1866;Listed monuments total;Zuidwest-Gelderland (CR);2007;1166
1867;Listed monuments total;Zuidwest-Gelderland (CR);2008;1170
1868;Listed monuments total;Zuidwest-Gelderland (CR);2009;1168
1869;Listed monuments total;Zuidwest-Gelderland (CR);2010;1165
1870;Listed monuments total;Zuidwest-Gelderland (CR);2011;1165
1871;Listed monuments total;Zuidwest-Gelderland (CR);2012;1166
1872;Listed monuments total;Zuidwest-Gelderland (CR);2013;1140
1873;Listed monuments total;Zuidwest-Gelderland (CR);2014;1195
1874;Listed monuments total;Zuidwest-Gelderland (CR);2015;1233
1875;Listed monuments total;Zuidwest-Gelderland (CR);2016;1229
1876;Listed monuments total;Zuidwest-Gelderland (CR);2017;1239
1877;Listed monuments total;Zuidwest-Gelderland (CR);2018;1239
1878;Listed monuments total;Zuidwest-Gelderland (CR);2019;1236
1879;Listed monuments total;Zuidwest-Gelderland (CR);2020;1234
1880;Listed monuments total;Zuidwest-Gelderland (CR);2021;1235
1881;Listed monuments total;Utrecht (CR);1965;105
1882;Listed monuments total;Utrecht (CR);1966;710
1883;Listed monuments total;Utrecht (CR);1967;1620
1884;Listed monuments total;Utrecht (CR);1968;1751
1885;Listed monuments total;Utrecht (CR);1969;1787
