ID;Geslacht;Leeftijd;IndicatieZZVEnOfZMV;IndicatieWelNietJeugdwet;Perioden;JongerenMetAWBZIndicatieInJaar_1
872;Vrouwen;0 tot 5 jaar;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Zorg die niet overgaat naar Jeugdwet;2011;2050.0
873;Vrouwen;0 tot 5 jaar;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Zorg die niet overgaat naar Jeugdwet;2012;1080.0
874;Vrouwen;0 tot 5 jaar;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Zorg die niet overgaat naar Jeugdwet;2013;825.0
875;Vrouwen;0 tot 5 jaar;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Zorg die niet overgaat naar Jeugdwet;2014;660.0
876;Vrouwen;0 tot 5 jaar;Totaal ZZV-AWBZ;Totaal;2011;3065.0
877;Vrouwen;0 tot 5 jaar;Totaal ZZV-AWBZ;Totaal;2012;2135.0
878;Vrouwen;0 tot 5 jaar;Totaal ZZV-AWBZ;Totaal;2013;1905.0
879;Vrouwen;0 tot 5 jaar;Totaal ZZV-AWBZ;Totaal;2014;1865.0
880;Vrouwen;0 tot 5 jaar;Totaal ZZV-AWBZ;Zorg die overgaat naar Jeugdwet;2011;1730.0
881;Vrouwen;0 tot 5 jaar;Totaal ZZV-AWBZ;Zorg die overgaat naar Jeugdwet;2012;1555.0
882;Vrouwen;0 tot 5 jaar;Totaal ZZV-AWBZ;Zorg die overgaat naar Jeugdwet;2013;1520.0
883;Vrouwen;0 tot 5 jaar;Totaal ZZV-AWBZ;Zorg die overgaat naar Jeugdwet;2014;1575.0
884;Vrouwen;0 tot 5 jaar;Totaal ZZV-AWBZ;Zorg die niet overgaat naar Jeugdwet;2011;2025.0
885;Vrouwen;0 tot 5 jaar;Totaal ZZV-AWBZ;Zorg die niet overgaat naar Jeugdwet;2012;1060.0
886;Vrouwen;0 tot 5 jaar;Totaal ZZV-AWBZ;Zorg die niet overgaat naar Jeugdwet;2013;805.0
887;Vrouwen;0 tot 5 jaar;Totaal ZZV-AWBZ;Zorg die niet overgaat naar Jeugdwet;2014;645.0
888;Vrouwen;0 tot 5 jaar;Totaal ZMV-AWBZ;Totaal;2011;45.0
889;Vrouwen;0 tot 5 jaar;Totaal ZMV-AWBZ;Totaal;2012;40.0
890;Vrouwen;0 tot 5 jaar;Totaal ZMV-AWBZ;Totaal;2013;40.0
891;Vrouwen;0 tot 5 jaar;Totaal ZMV-AWBZ;Totaal;2014;25.0
892;Vrouwen;0 tot 5 jaar;Totaal ZMV-AWBZ;Zorg die overgaat naar Jeugdwet;2011;15.0
893;Vrouwen;0 tot 5 jaar;Totaal ZMV-AWBZ;Zorg die overgaat naar Jeugdwet;2012;20.0
894;Vrouwen;0 tot 5 jaar;Totaal ZMV-AWBZ;Zorg die overgaat naar Jeugdwet;2013;10.0
895;Vrouwen;0 tot 5 jaar;Totaal ZMV-AWBZ;Zorg die overgaat naar Jeugdwet;2014;5.0
896;Vrouwen;0 tot 5 jaar;Totaal ZMV-AWBZ;Zorg die niet overgaat naar Jeugdwet;2011;35.0
897;Vrouwen;0 tot 5 jaar;Totaal ZMV-AWBZ;Zorg die niet overgaat naar Jeugdwet;2012;25.0
898;Vrouwen;0 tot 5 jaar;Totaal ZMV-AWBZ;Zorg die niet overgaat naar Jeugdwet;2013;30.0
899;Vrouwen;0 tot 5 jaar;Totaal ZMV-AWBZ;Zorg die niet overgaat naar Jeugdwet;2014;20.0
900;Vrouwen;0 tot 5 jaar;"Indicatie ZZV; begeleiding";Totaal;2011;755.0
901;Vrouwen;0 tot 5 jaar;"Indicatie ZZV; begeleiding";Totaal;2012;485.0
902;Vrouwen;0 tot 5 jaar;"Indicatie ZZV; begeleiding";Totaal;2013;405.0
903;Vrouwen;0 tot 5 jaar;"Indicatie ZZV; begeleiding";Totaal;2014;405.0
904;Vrouwen;0 tot 5 jaar;"Indicatie ZZV; begeleiding";Zorg die overgaat naar Jeugdwet;2011;755.0
905;Vrouwen;0 tot 5 jaar;"Indicatie ZZV; begeleiding";Zorg die overgaat naar Jeugdwet;2012;485.0
906;Vrouwen;0 tot 5 jaar;"Indicatie ZZV; begeleiding";Zorg die overgaat naar Jeugdwet;2013;405.0
907;Vrouwen;0 tot 5 jaar;"Indicatie ZZV; begeleiding";Zorg die overgaat naar Jeugdwet;2014;405.0
908;Vrouwen;0 tot 5 jaar;"Indicatie ZZV; begeleiding";Zorg die niet overgaat naar Jeugdwet;2011;
909;Vrouwen;0 tot 5 jaar;"Indicatie ZZV; begeleiding";Zorg die niet overgaat naar Jeugdwet;2012;
910;Vrouwen;0 tot 5 jaar;"Indicatie ZZV; begeleiding";Zorg die niet overgaat naar Jeugdwet;2013;
911;Vrouwen;0 tot 5 jaar;"Indicatie ZZV; begeleiding";Zorg die niet overgaat naar Jeugdwet;2014;
912;Vrouwen;0 tot 5 jaar;"Indicatie ZZV; persoonlijke verzorging";Totaal;2011;880.0
913;Vrouwen;0 tot 5 jaar;"Indicatie ZZV; persoonlijke verzorging";Totaal;2012;780.0
914;Vrouwen;0 tot 5 jaar;"Indicatie ZZV; persoonlijke verzorging";Totaal;2013;735.0
915;Vrouwen;0 tot 5 jaar;"Indicatie ZZV; persoonlijke verzorging";Totaal;2014;745.0
916;Vrouwen;0 tot 5 jaar;"Indicatie ZZV; persoonlijke verzorging";Zorg die overgaat naar Jeugdwet;2011;880.0
917;Vrouwen;0 tot 5 jaar;"Indicatie ZZV; persoonlijke verzorging";Zorg die overgaat naar Jeugdwet;2012;780.0
918;Vrouwen;0 tot 5 jaar;"Indicatie ZZV; persoonlijke verzorging";Zorg die overgaat naar Jeugdwet;2013;735.0
919;Vrouwen;0 tot 5 jaar;"Indicatie ZZV; persoonlijke verzorging";Zorg die overgaat naar Jeugdwet;2014;745.0
920;Vrouwen;0 tot 5 jaar;"Indicatie ZZV; persoonlijke verzorging";Zorg die niet overgaat naar Jeugdwet;2011;
921;Vrouwen;0 tot 5 jaar;"Indicatie ZZV; persoonlijke verzorging";Zorg die niet overgaat naar Jeugdwet;2012;
922;Vrouwen;0 tot 5 jaar;"Indicatie ZZV; persoonlijke verzorging";Zorg die niet overgaat naar Jeugdwet;2013;
923;Vrouwen;0 tot 5 jaar;"Indicatie ZZV; persoonlijke verzorging";Zorg die niet overgaat naar Jeugdwet;2014;
924;Vrouwen;0 tot 5 jaar;"Indicatie ZZV; verpleging";Totaal;2011;1390.0
925;Vrouwen;0 tot 5 jaar;"Indicatie ZZV; verpleging";Totaal;2012;885.0
926;Vrouwen;0 tot 5 jaar;"Indicatie ZZV; verpleging";Totaal;2013;670.0
927;Vrouwen;0 tot 5 jaar;"Indicatie ZZV; verpleging";Totaal;2014;530.0
928;Vrouwen;0 tot 5 jaar;"Indicatie ZZV; verpleging";Zorg die overgaat naar Jeugdwet;2011;
929;Vrouwen;0 tot 5 jaar;"Indicatie ZZV; verpleging";Zorg die overgaat naar Jeugdwet;2012;
930;Vrouwen;0 tot 5 jaar;"Indicatie ZZV; verpleging";Zorg die overgaat naar Jeugdwet;2013;
931;Vrouwen;0 tot 5 jaar;"Indicatie ZZV; verpleging";Zorg die overgaat naar Jeugdwet;2014;
932;Vrouwen;0 tot 5 jaar;"Indicatie ZZV; verpleging";Zorg die niet overgaat naar Jeugdwet;2011;1390.0
933;Vrouwen;0 tot 5 jaar;"Indicatie ZZV; verpleging";Zorg die niet overgaat naar Jeugdwet;2012;885.0
934;Vrouwen;0 tot 5 jaar;"Indicatie ZZV; verpleging";Zorg die niet overgaat naar Jeugdwet;2013;670.0
935;Vrouwen;0 tot 5 jaar;"Indicatie ZZV; verpleging";Zorg die niet overgaat naar Jeugdwet;2014;530.0
936;Vrouwen;0 tot 5 jaar;"Indicatie ZZV; behandeling";Totaal;2011;1540.0
937;Vrouwen;0 tot 5 jaar;"Indicatie ZZV; behandeling";Totaal;2012;1030.0
938;Vrouwen;0 tot 5 jaar;"Indicatie ZZV; behandeling";Totaal;2013;985.0
939;Vrouwen;0 tot 5 jaar;"Indicatie ZZV; behandeling";Totaal;2014;1010.0
940;Vrouwen;0 tot 5 jaar;"Indicatie ZZV; behandeling";Zorg die overgaat naar Jeugdwet;2011;800.0
941;Vrouwen;0 tot 5 jaar;"Indicatie ZZV; behandeling";Zorg die overgaat naar Jeugdwet;2012;765.0
942;Vrouwen;0 tot 5 jaar;"Indicatie ZZV; behandeling";Zorg die overgaat naar Jeugdwet;2013;800.0
943;Vrouwen;0 tot 5 jaar;"Indicatie ZZV; behandeling";Zorg die overgaat naar Jeugdwet;2014;855.0
944;Vrouwen;0 tot 5 jaar;"Indicatie ZZV; behandeling";Zorg die niet overgaat naar Jeugdwet;2011;740.0
945;Vrouwen;0 tot 5 jaar;"Indicatie ZZV; behandeling";Zorg die niet overgaat naar Jeugdwet;2012;260.0
946;Vrouwen;0 tot 5 jaar;"Indicatie ZZV; behandeling";Zorg die niet overgaat naar Jeugdwet;2013;185.0
947;Vrouwen;0 tot 5 jaar;"Indicatie ZZV; behandeling";Zorg die niet overgaat naar Jeugdwet;2014;155.0
948;Vrouwen;0 tot 5 jaar;"Indicatie ZZV; kort verblijf";Totaal;2011;105.0
949;Vrouwen;0 tot 5 jaar;"Indicatie ZZV; kort verblijf";Totaal;2012;55.0
950;Vrouwen;0 tot 5 jaar;"Indicatie ZZV; kort verblijf";Totaal;2013;50.0
951;Vrouwen;0 tot 5 jaar;"Indicatie ZZV; kort verblijf";Totaal;2014;50.0
952;Vrouwen;0 tot 5 jaar;"Indicatie ZZV; kort verblijf";Zorg die overgaat naar Jeugdwet;2011;105.0
953;Vrouwen;0 tot 5 jaar;"Indicatie ZZV; kort verblijf";Zorg die overgaat naar Jeugdwet;2012;55.0
954;Vrouwen;0 tot 5 jaar;"Indicatie ZZV; kort verblijf";Zorg die overgaat naar Jeugdwet;2013;50.0
955;Vrouwen;0 tot 5 jaar;"Indicatie ZZV; kort verblijf";Zorg die overgaat naar Jeugdwet;2014;50.0
956;Vrouwen;0 tot 5 jaar;"Indicatie ZZV; kort verblijf";Zorg die niet overgaat naar Jeugdwet;2011;
957;Vrouwen;0 tot 5 jaar;"Indicatie ZZV; kort verblijf";Zorg die niet overgaat naar Jeugdwet;2012;
958;Vrouwen;0 tot 5 jaar;"Indicatie ZZV; kort verblijf";Zorg die niet overgaat naar Jeugdwet;2013;
959;Vrouwen;0 tot 5 jaar;"Indicatie ZZV; kort verblijf";Zorg die niet overgaat naar Jeugdwet;2014;
960;Vrouwen;5 tot 12 jaar;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Totaal;2011;11445.0
961;Vrouwen;5 tot 12 jaar;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Totaal;2012;9790.0
962;Vrouwen;5 tot 12 jaar;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Totaal;2013;8700.0
963;Vrouwen;5 tot 12 jaar;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Totaal;2014;8070.0
964;Vrouwen;5 tot 12 jaar;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Zorg die overgaat naar Jeugdwet;2011;9855.0
965;Vrouwen;5 tot 12 jaar;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Zorg die overgaat naar Jeugdwet;2012;8820.0
966;Vrouwen;5 tot 12 jaar;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Zorg die overgaat naar Jeugdwet;2013;7970.0
967;Vrouwen;5 tot 12 jaar;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Zorg die overgaat naar Jeugdwet;2014;7400.0
968;Vrouwen;5 tot 12 jaar;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Zorg die niet overgaat naar Jeugdwet;2011;2500.0
969;Vrouwen;5 tot 12 jaar;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Zorg die niet overgaat naar Jeugdwet;2012;1770.0
970;Vrouwen;5 tot 12 jaar;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Zorg die niet overgaat naar Jeugdwet;2013;1465.0
971;Vrouwen;5 tot 12 jaar;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Zorg die niet overgaat naar Jeugdwet;2014;1370.0
972;Vrouwen;5 tot 12 jaar;Totaal ZZV-AWBZ;Totaal;2011;10680.0
973;Vrouwen;5 tot 12 jaar;Totaal ZZV-AWBZ;Totaal;2012;9115.0
974;Vrouwen;5 tot 12 jaar;Totaal ZZV-AWBZ;Totaal;2013;8115.0
975;Vrouwen;5 tot 12 jaar;Totaal ZZV-AWBZ;Totaal;2014;7495.0
976;Vrouwen;5 tot 12 jaar;Totaal ZZV-AWBZ;Zorg die overgaat naar Jeugdwet;2011;9515.0
977;Vrouwen;5 tot 12 jaar;Totaal ZZV-AWBZ;Zorg die overgaat naar Jeugdwet;2012;8525.0
978;Vrouwen;5 tot 12 jaar;Totaal ZZV-AWBZ;Zorg die overgaat naar Jeugdwet;2013;7710.0
979;Vrouwen;5 tot 12 jaar;Totaal ZZV-AWBZ;Zorg die overgaat naar Jeugdwet;2014;7155.0
980;Vrouwen;5 tot 12 jaar;Totaal ZZV-AWBZ;Zorg die niet overgaat naar Jeugdwet;2011;2030.0
981;Vrouwen;5 tot 12 jaar;Totaal ZZV-AWBZ;Zorg die niet overgaat naar Jeugdwet;2012;1270.0
982;Vrouwen;5 tot 12 jaar;Totaal ZZV-AWBZ;Zorg die niet overgaat naar Jeugdwet;2013;1030.0
983;Vrouwen;5 tot 12 jaar;Totaal ZZV-AWBZ;Zorg die niet overgaat naar Jeugdwet;2014;960.0
984;Vrouwen;5 tot 12 jaar;Totaal ZMV-AWBZ;Totaal;2011;890.0
985;Vrouwen;5 tot 12 jaar;Totaal ZMV-AWBZ;Totaal;2012;870.0
986;Vrouwen;5 tot 12 jaar;Totaal ZMV-AWBZ;Totaal;2013;760.0
987;Vrouwen;5 tot 12 jaar;Totaal ZMV-AWBZ;Totaal;2014;705.0
988;Vrouwen;5 tot 12 jaar;Totaal ZMV-AWBZ;Zorg die overgaat naar Jeugdwet;2011;445.0
989;Vrouwen;5 tot 12 jaar;Totaal ZMV-AWBZ;Zorg die overgaat naar Jeugdwet;2012;380.0
990;Vrouwen;5 tot 12 jaar;Totaal ZMV-AWBZ;Zorg die overgaat naar Jeugdwet;2013;335.0
991;Vrouwen;5 tot 12 jaar;Totaal ZMV-AWBZ;Zorg die overgaat naar Jeugdwet;2014;320.0
992;Vrouwen;5 tot 12 jaar;Totaal ZMV-AWBZ;Zorg die niet overgaat naar Jeugdwet;2011;485.0
993;Vrouwen;5 tot 12 jaar;Totaal ZMV-AWBZ;Zorg die niet overgaat naar Jeugdwet;2012;525.0
994;Vrouwen;5 tot 12 jaar;Totaal ZMV-AWBZ;Zorg die niet overgaat naar Jeugdwet;2013;450.0
995;Vrouwen;5 tot 12 jaar;Totaal ZMV-AWBZ;Zorg die niet overgaat naar Jeugdwet;2014;420.0
996;Vrouwen;5 tot 12 jaar;"Indicatie ZZV; begeleiding";Totaal;2011;8605.0
997;Vrouwen;5 tot 12 jaar;"Indicatie ZZV; begeleiding";Totaal;2012;7385.0
998;Vrouwen;5 tot 12 jaar;"Indicatie ZZV; begeleiding";Totaal;2013;6410.0
999;Vrouwen;5 tot 12 jaar;"Indicatie ZZV; begeleiding";Totaal;2014;5800.0
1000;Vrouwen;5 tot 12 jaar;"Indicatie ZZV; begeleiding";Zorg die overgaat naar Jeugdwet;2011;8605.0
1001;Vrouwen;5 tot 12 jaar;"Indicatie ZZV; begeleiding";Zorg die overgaat naar Jeugdwet;2012;7385.0
1002;Vrouwen;5 tot 12 jaar;"Indicatie ZZV; begeleiding";Zorg die overgaat naar Jeugdwet;2013;6410.0
1003;Vrouwen;5 tot 12 jaar;"Indicatie ZZV; begeleiding";Zorg die overgaat naar Jeugdwet;2014;5800.0
1004;Vrouwen;5 tot 12 jaar;"Indicatie ZZV; begeleiding";Zorg die niet overgaat naar Jeugdwet;2011;
1005;Vrouwen;5 tot 12 jaar;"Indicatie ZZV; begeleiding";Zorg die niet overgaat naar Jeugdwet;2012;
1006;Vrouwen;5 tot 12 jaar;"Indicatie ZZV; begeleiding";Zorg die niet overgaat naar Jeugdwet;2013;
1007;Vrouwen;5 tot 12 jaar;"Indicatie ZZV; begeleiding";Zorg die niet overgaat naar Jeugdwet;2014;
1008;Vrouwen;5 tot 12 jaar;"Indicatie ZZV; persoonlijke verzorging";Totaal;2011;3045.0
1009;Vrouwen;5 tot 12 jaar;"Indicatie ZZV; persoonlijke verzorging";Totaal;2012;2785.0
1010;Vrouwen;5 tot 12 jaar;"Indicatie ZZV; persoonlijke verzorging";Totaal;2013;2605.0
1011;Vrouwen;5 tot 12 jaar;"Indicatie ZZV; persoonlijke verzorging";Totaal;2014;2545.0
1012;Vrouwen;5 tot 12 jaar;"Indicatie ZZV; persoonlijke verzorging";Zorg die overgaat naar Jeugdwet;2011;3045.0
1013;Vrouwen;5 tot 12 jaar;"Indicatie ZZV; persoonlijke verzorging";Zorg die overgaat naar Jeugdwet;2012;2785.0
1014;Vrouwen;5 tot 12 jaar;"Indicatie ZZV; persoonlijke verzorging";Zorg die overgaat naar Jeugdwet;2013;2605.0
1015;Vrouwen;5 tot 12 jaar;"Indicatie ZZV; persoonlijke verzorging";Zorg die overgaat naar Jeugdwet;2014;2545.0
1016;Vrouwen;5 tot 12 jaar;"Indicatie ZZV; persoonlijke verzorging";Zorg die niet overgaat naar Jeugdwet;2011;
1017;Vrouwen;5 tot 12 jaar;"Indicatie ZZV; persoonlijke verzorging";Zorg die niet overgaat naar Jeugdwet;2012;
1018;Vrouwen;5 tot 12 jaar;"Indicatie ZZV; persoonlijke verzorging";Zorg die niet overgaat naar Jeugdwet;2013;
1019;Vrouwen;5 tot 12 jaar;"Indicatie ZZV; persoonlijke verzorging";Zorg die niet overgaat naar Jeugdwet;2014;
1020;Vrouwen;5 tot 12 jaar;"Indicatie ZZV; verpleging";Totaal;2011;1140.0
1021;Vrouwen;5 tot 12 jaar;"Indicatie ZZV; verpleging";Totaal;2012;1010.0
1022;Vrouwen;5 tot 12 jaar;"Indicatie ZZV; verpleging";Totaal;2013;910.0
1023;Vrouwen;5 tot 12 jaar;"Indicatie ZZV; verpleging";Totaal;2014;885.0
1024;Vrouwen;5 tot 12 jaar;"Indicatie ZZV; verpleging";Zorg die overgaat naar Jeugdwet;2011;
1025;Vrouwen;5 tot 12 jaar;"Indicatie ZZV; verpleging";Zorg die overgaat naar Jeugdwet;2012;
1026;Vrouwen;5 tot 12 jaar;"Indicatie ZZV; verpleging";Zorg die overgaat naar Jeugdwet;2013;
1027;Vrouwen;5 tot 12 jaar;"Indicatie ZZV; verpleging";Zorg die overgaat naar Jeugdwet;2014;
1028;Vrouwen;5 tot 12 jaar;"Indicatie ZZV; verpleging";Zorg die niet overgaat naar Jeugdwet;2011;1140.0
1029;Vrouwen;5 tot 12 jaar;"Indicatie ZZV; verpleging";Zorg die niet overgaat naar Jeugdwet;2012;1010.0
1030;Vrouwen;5 tot 12 jaar;"Indicatie ZZV; verpleging";Zorg die niet overgaat naar Jeugdwet;2013;910.0
1031;Vrouwen;5 tot 12 jaar;"Indicatie ZZV; verpleging";Zorg die niet overgaat naar Jeugdwet;2014;885.0
1032;Vrouwen;5 tot 12 jaar;"Indicatie ZZV; behandeling";Totaal;2011;2790.0
1033;Vrouwen;5 tot 12 jaar;"Indicatie ZZV; behandeling";Totaal;2012;2240.0
1034;Vrouwen;5 tot 12 jaar;"Indicatie ZZV; behandeling";Totaal;2013;2095.0
1035;Vrouwen;5 tot 12 jaar;"Indicatie ZZV; behandeling";Totaal;2014;2020.0
1036;Vrouwen;5 tot 12 jaar;"Indicatie ZZV; behandeling";Zorg die overgaat naar Jeugdwet;2011;1840.0
1037;Vrouwen;5 tot 12 jaar;"Indicatie ZZV; behandeling";Zorg die overgaat naar Jeugdwet;2012;1925.0
1038;Vrouwen;5 tot 12 jaar;"Indicatie ZZV; behandeling";Zorg die overgaat naar Jeugdwet;2013;1940.0
1039;Vrouwen;5 tot 12 jaar;"Indicatie ZZV; behandeling";Zorg die overgaat naar Jeugdwet;2014;1905.0
1040;Vrouwen;5 tot 12 jaar;"Indicatie ZZV; behandeling";Zorg die niet overgaat naar Jeugdwet;2011;950.0
1041;Vrouwen;5 tot 12 jaar;"Indicatie ZZV; behandeling";Zorg die niet overgaat naar Jeugdwet;2012;315.0
1042;Vrouwen;5 tot 12 jaar;"Indicatie ZZV; behandeling";Zorg die niet overgaat naar Jeugdwet;2013;155.0
1043;Vrouwen;5 tot 12 jaar;"Indicatie ZZV; behandeling";Zorg die niet overgaat naar Jeugdwet;2014;115.0
1044;Vrouwen;5 tot 12 jaar;"Indicatie ZZV; kort verblijf";Totaal;2011;3445.0
1045;Vrouwen;5 tot 12 jaar;"Indicatie ZZV; kort verblijf";Totaal;2012;2190.0
1046;Vrouwen;5 tot 12 jaar;"Indicatie ZZV; kort verblijf";Totaal;2013;1645.0
1047;Vrouwen;5 tot 12 jaar;"Indicatie ZZV; kort verblijf";Totaal;2014;1295.0
1048;Vrouwen;5 tot 12 jaar;"Indicatie ZZV; kort verblijf";Zorg die overgaat naar Jeugdwet;2011;3445.0
1049;Vrouwen;5 tot 12 jaar;"Indicatie ZZV; kort verblijf";Zorg die overgaat naar Jeugdwet;2012;2190.0
1050;Vrouwen;5 tot 12 jaar;"Indicatie ZZV; kort verblijf";Zorg die overgaat naar Jeugdwet;2013;1645.0
1051;Vrouwen;5 tot 12 jaar;"Indicatie ZZV; kort verblijf";Zorg die overgaat naar Jeugdwet;2014;1295.0
1052;Vrouwen;5 tot 12 jaar;"Indicatie ZZV; kort verblijf";Zorg die niet overgaat naar Jeugdwet;2011;
1053;Vrouwen;5 tot 12 jaar;"Indicatie ZZV; kort verblijf";Zorg die niet overgaat naar Jeugdwet;2012;
1054;Vrouwen;5 tot 12 jaar;"Indicatie ZZV; kort verblijf";Zorg die niet overgaat naar Jeugdwet;2013;
1055;Vrouwen;5 tot 12 jaar;"Indicatie ZZV; kort verblijf";Zorg die niet overgaat naar Jeugdwet;2014;
1056;Vrouwen;12 tot 18 jaar;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Totaal;2011;15820.0
1057;Vrouwen;12 tot 18 jaar;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Totaal;2012;15595.0
1058;Vrouwen;12 tot 18 jaar;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Totaal;2013;15245.0
1059;Vrouwen;12 tot 18 jaar;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Totaal;2014;15110.0
1060;Vrouwen;12 tot 18 jaar;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Zorg die overgaat naar Jeugdwet;2011;14220.0
1061;Vrouwen;12 tot 18 jaar;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Zorg die overgaat naar Jeugdwet;2012;14280.0
1062;Vrouwen;12 tot 18 jaar;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Zorg die overgaat naar Jeugdwet;2013;14005.0
1063;Vrouwen;12 tot 18 jaar;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Zorg die overgaat naar Jeugdwet;2014;13775.0
1064;Vrouwen;12 tot 18 jaar;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Zorg die niet overgaat naar Jeugdwet;2011;2395.0
1065;Vrouwen;12 tot 18 jaar;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Zorg die niet overgaat naar Jeugdwet;2012;2070.0
1066;Vrouwen;12 tot 18 jaar;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Zorg die niet overgaat naar Jeugdwet;2013;1990.0
1067;Vrouwen;12 tot 18 jaar;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Zorg die niet overgaat naar Jeugdwet;2014;2020.0
1068;Vrouwen;12 tot 18 jaar;Totaal ZZV-AWBZ;Totaal;2011;12715.0
1069;Vrouwen;12 tot 18 jaar;Totaal ZZV-AWBZ;Totaal;2012;12525.0
1070;Vrouwen;12 tot 18 jaar;Totaal ZZV-AWBZ;Totaal;2013;12280.0
1071;Vrouwen;12 tot 18 jaar;Totaal ZZV-AWBZ;Totaal;2014;12065.0
1072;Vrouwen;12 tot 18 jaar;Totaal ZZV-AWBZ;Zorg die overgaat naar Jeugdwet;2011;12175.0
1073;Vrouwen;12 tot 18 jaar;Totaal ZZV-AWBZ;Zorg die overgaat naar Jeugdwet;2012;12205.0
1074;Vrouwen;12 tot 18 jaar;Totaal ZZV-AWBZ;Zorg die overgaat naar Jeugdwet;2013;12020.0
1075;Vrouwen;12 tot 18 jaar;Totaal ZZV-AWBZ;Zorg die overgaat naar Jeugdwet;2014;11795.0
1076;Vrouwen;12 tot 18 jaar;Totaal ZZV-AWBZ;Zorg die niet overgaat naar Jeugdwet;2011;1200.0
1077;Vrouwen;12 tot 18 jaar;Totaal ZZV-AWBZ;Zorg die niet overgaat naar Jeugdwet;2012;840.0
1078;Vrouwen;12 tot 18 jaar;Totaal ZZV-AWBZ;Zorg die niet overgaat naar Jeugdwet;2013;730.0
1079;Vrouwen;12 tot 18 jaar;Totaal ZZV-AWBZ;Zorg die niet overgaat naar Jeugdwet;2014;705.0
1080;Vrouwen;12 tot 18 jaar;Totaal ZMV-AWBZ;Totaal;2011;3640.0
1081;Vrouwen;12 tot 18 jaar;Totaal ZMV-AWBZ;Totaal;2012;3685.0
1082;Vrouwen;12 tot 18 jaar;Totaal ZMV-AWBZ;Totaal;2013;3585.0
1083;Vrouwen;12 tot 18 jaar;Totaal ZMV-AWBZ;Totaal;2014;3625.0
1084;Vrouwen;12 tot 18 jaar;Totaal ZMV-AWBZ;Zorg die overgaat naar Jeugdwet;2011;2580.0
1085;Vrouwen;12 tot 18 jaar;Totaal ZMV-AWBZ;Zorg die overgaat naar Jeugdwet;2012;2570.0
1086;Vrouwen;12 tot 18 jaar;Totaal ZMV-AWBZ;Zorg die overgaat naar Jeugdwet;2013;2415.0
1087;Vrouwen;12 tot 18 jaar;Totaal ZMV-AWBZ;Zorg die overgaat naar Jeugdwet;2014;2420.0
1088;Vrouwen;12 tot 18 jaar;Totaal ZMV-AWBZ;Zorg die niet overgaat naar Jeugdwet;2011;1215.0
1089;Vrouwen;12 tot 18 jaar;Totaal ZMV-AWBZ;Zorg die niet overgaat naar Jeugdwet;2012;1250.0
1090;Vrouwen;12 tot 18 jaar;Totaal ZMV-AWBZ;Zorg die niet overgaat naar Jeugdwet;2013;1275.0
1091;Vrouwen;12 tot 18 jaar;Totaal ZMV-AWBZ;Zorg die niet overgaat naar Jeugdwet;2014;1325.0
1092;Vrouwen;12 tot 18 jaar;"Indicatie ZZV; begeleiding";Totaal;2011;11110.0
1093;Vrouwen;12 tot 18 jaar;"Indicatie ZZV; begeleiding";Totaal;2012;10915.0
1094;Vrouwen;12 tot 18 jaar;"Indicatie ZZV; begeleiding";Totaal;2013;10630.0
1095;Vrouwen;12 tot 18 jaar;"Indicatie ZZV; begeleiding";Totaal;2014;10380.0
1096;Vrouwen;12 tot 18 jaar;"Indicatie ZZV; begeleiding";Zorg die overgaat naar Jeugdwet;2011;11110.0
1097;Vrouwen;12 tot 18 jaar;"Indicatie ZZV; begeleiding";Zorg die overgaat naar Jeugdwet;2012;10915.0
1098;Vrouwen;12 tot 18 jaar;"Indicatie ZZV; begeleiding";Zorg die overgaat naar Jeugdwet;2013;10630.0
1099;Vrouwen;12 tot 18 jaar;"Indicatie ZZV; begeleiding";Zorg die overgaat naar Jeugdwet;2014;10380.0
1100;Vrouwen;12 tot 18 jaar;"Indicatie ZZV; begeleiding";Zorg die niet overgaat naar Jeugdwet;2011;
