ID;Geslacht;Leeftijd;IndicatieZMV;GebruikZMV;RegioS;Perioden;PersMetIndicatieGebruikInJaar_1;PersMetIndicatieGebruikInJaar_2;PersMetIndicatieGebruikOpPeildatum_3;PersMetIndicGebruikOpPeildatum_4;OpnamedagenInJaar_5
141;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Noord-Nederland (LD);2012;;;;;
142;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Noord-Nederland (LD);2013;;;;;
143;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Noord-Nederland (LD);2014;;;;;
144;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Oost-Nederland (LD);2011;;;;;
145;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Oost-Nederland (LD);2012;;;;;
146;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Oost-Nederland (LD);2013;;;;;
147;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Oost-Nederland (LD);2014;;;;;
148;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;West-Nederland (LD);2011;;;;;
149;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;West-Nederland (LD);2012;;;;;
150;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;West-Nederland (LD);2013;;;;;
151;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;West-Nederland (LD);2014;;;;;
152;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Zuid-Nederland (LD);2011;;;;;
153;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Zuid-Nederland (LD);2012;;;;;
154;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Zuid-Nederland (LD);2013;;;;;
155;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Zuid-Nederland (LD);2014;;;;;
156;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Groningen (PV);2011;;;;;
157;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Groningen (PV);2012;;;;;
158;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Groningen (PV);2013;;;;;
159;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Groningen (PV);2014;;;;;
160;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Friesland (PV);2011;;;;;
161;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Friesland (PV);2012;;;;;
162;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Friesland (PV);2013;;;;;
163;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Friesland (PV);2014;;;;;
164;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Drenthe (PV);2011;;;;;
165;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Drenthe (PV);2012;;;;;
166;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Drenthe (PV);2013;;;;;
167;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Drenthe (PV);2014;;;;;
168;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Overijssel (PV);2011;;;;;
169;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Overijssel (PV);2012;;;;;
170;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Overijssel (PV);2013;;;;;
171;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Overijssel (PV);2014;;;;;
172;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Flevoland (PV);2011;;;;;
173;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Flevoland (PV);2012;;;;;
174;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Flevoland (PV);2013;;;;;
175;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Flevoland (PV);2014;;;;;
176;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Gelderland (PV);2011;;;;;
177;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Gelderland (PV);2012;;;;;
178;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Gelderland (PV);2013;;;;;
179;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Gelderland (PV);2014;;;;;
180;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Utrecht (PV);2011;;;;;
181;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Utrecht (PV);2012;;;;;
182;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Utrecht (PV);2013;;;;;
183;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Utrecht (PV);2014;;;;;
184;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Noord-Holland (PV);2011;;;;;
185;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Noord-Holland (PV);2012;;;;;
186;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Noord-Holland (PV);2013;;;;;
187;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Noord-Holland (PV);2014;;;;;
188;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Zuid-Holland (PV);2011;;;;;
189;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Zuid-Holland (PV);2012;;;;;
190;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Zuid-Holland (PV);2013;;;;;
191;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Zuid-Holland (PV);2014;;;;;
192;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Zeeland (PV);2011;;;;;
193;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Zeeland (PV);2012;;;;;
194;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Zeeland (PV);2013;;;;;
195;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Zeeland (PV);2014;;;;;
196;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Noord-Brabant (PV);2011;;;;;
197;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Noord-Brabant (PV);2012;;;;;
198;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Noord-Brabant (PV);2013;;;;;
199;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Noord-Brabant (PV);2014;;;;;
200;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Limburg (PV);2011;;;;;
201;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Limburg (PV);2012;;;;;
202;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Limburg (PV);2013;;;;;
203;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Limburg (PV);2014;;;;;
204;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;ZMV-AWBZ onbekend;Nederland;2011;86510.0;0.51;84825.0;0.51;
205;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;ZMV-AWBZ onbekend;Nederland;2012;95815.0;0.56;95870.0;0.57;
206;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;ZMV-AWBZ onbekend;Nederland;2013;89385.0;0.52;87950.0;0.52;
207;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;ZMV-AWBZ onbekend;Nederland;2014;87930.0;0.51;82520.0;0.49;
208;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;ZMV-AWBZ onbekend;Noord-Nederland (LD);2011;8935.0;0.51;8830.0;0.51;
209;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;ZMV-AWBZ onbekend;Noord-Nederland (LD);2012;10005.0;0.57;9895.0;0.58;
210;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;ZMV-AWBZ onbekend;Noord-Nederland (LD);2013;9455.0;0.54;9445.0;0.55;
211;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;ZMV-AWBZ onbekend;Noord-Nederland (LD);2014;9975.0;0.57;9590.0;0.56;
212;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;ZMV-AWBZ onbekend;Oost-Nederland (LD);2011;19450.0;0.54;18935.0;0.53;
213;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;ZMV-AWBZ onbekend;Oost-Nederland (LD);2012;21275.0;0.59;21560.0;0.61;
214;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;ZMV-AWBZ onbekend;Oost-Nederland (LD);2013;20640.0;0.57;20705.0;0.58;
215;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;ZMV-AWBZ onbekend;Oost-Nederland (LD);2014;20045.0;0.55;19275.0;0.54;
216;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;ZMV-AWBZ onbekend;West-Nederland (LD);2011;39305.0;0.49;39015.0;0.5;
217;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;ZMV-AWBZ onbekend;West-Nederland (LD);2012;43745.0;0.54;43715.0;0.55;
218;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;ZMV-AWBZ onbekend;West-Nederland (LD);2013;39765.0;0.49;38735.0;0.49;
219;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;ZMV-AWBZ onbekend;West-Nederland (LD);2014;38435.0;0.47;35595.0;0.44;
220;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;ZMV-AWBZ onbekend;Zuid-Nederland (LD);2011;18815.0;0.52;18045.0;0.5;
221;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;ZMV-AWBZ onbekend;Zuid-Nederland (LD);2012;20790.0;0.57;20705.0;0.58;
222;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;ZMV-AWBZ onbekend;Zuid-Nederland (LD);2013;19520.0;0.53;19070.0;0.53;
223;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;ZMV-AWBZ onbekend;Zuid-Nederland (LD);2014;19475.0;0.53;18060.0;0.5;
224;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;ZMV-AWBZ onbekend;Groningen (PV);2011;2915.0;0.49;2725.0;0.47;
225;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;ZMV-AWBZ onbekend;Groningen (PV);2012;3190.0;0.54;3110.0;0.53;
226;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;ZMV-AWBZ onbekend;Groningen (PV);2013;3065.0;0.52;3010.0;0.52;
227;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;ZMV-AWBZ onbekend;Groningen (PV);2014;3285.0;0.55;3165.0;0.54;
228;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;ZMV-AWBZ onbekend;Friesland (PV);2011;3335.0;0.51;3345.0;0.52;
229;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;ZMV-AWBZ onbekend;Friesland (PV);2012;3795.0;0.58;3770.0;0.58;
230;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;ZMV-AWBZ onbekend;Friesland (PV);2013;3605.0;0.55;3660.0;0.57;
231;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;ZMV-AWBZ onbekend;Friesland (PV);2014;3690.0;0.56;3580.0;0.55;
232;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;ZMV-AWBZ onbekend;Drenthe (PV);2011;2690.0;0.54;2760.0;0.56;
233;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;ZMV-AWBZ onbekend;Drenthe (PV);2012;3015.0;0.61;3015.0;0.61;
234;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;ZMV-AWBZ onbekend;Drenthe (PV);2013;2785.0;0.56;2775.0;0.57;
235;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;ZMV-AWBZ onbekend;Drenthe (PV);2014;3000.0;0.61;2845.0;0.58;
236;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;ZMV-AWBZ onbekend;Overijssel (PV);2011;6170.0;0.53;6120.0;0.54;
237;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;ZMV-AWBZ onbekend;Overijssel (PV);2012;6825.0;0.59;6800.0;0.6;
238;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;ZMV-AWBZ onbekend;Overijssel (PV);2013;6570.0;0.57;6570.0;0.58;
239;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;ZMV-AWBZ onbekend;Overijssel (PV);2014;6470.0;0.56;6215.0;0.54;
240;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;ZMV-AWBZ onbekend;Flevoland (PV);2011;1805.0;0.45;1655.0;0.42;
241;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;ZMV-AWBZ onbekend;Flevoland (PV);2012;1950.0;0.48;1985.0;0.5;
242;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;ZMV-AWBZ onbekend;Flevoland (PV);2013;1910.0;0.47;1760.0;0.44;
243;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;ZMV-AWBZ onbekend;Flevoland (PV);2014;1845.0;0.45;1730.0;0.43;
244;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;ZMV-AWBZ onbekend;Gelderland (PV);2011;11480.0;0.56;11160.0;0.55;
245;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;ZMV-AWBZ onbekend;Gelderland (PV);2012;12500.0;0.61;12775.0;0.63;
246;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;ZMV-AWBZ onbekend;Gelderland (PV);2013;12165.0;0.59;12380.0;0.61;
247;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;ZMV-AWBZ onbekend;Gelderland (PV);2014;11730.0;0.57;11325.0;0.56;
248;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;ZMV-AWBZ onbekend;Utrecht (PV);2011;6430.0;0.51;6235.0;0.5;
249;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;ZMV-AWBZ onbekend;Utrecht (PV);2012;6720.0;0.53;6735.0;0.54;
250;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;ZMV-AWBZ onbekend;Utrecht (PV);2013;6100.0;0.48;5795.0;0.46;
251;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;ZMV-AWBZ onbekend;Utrecht (PV);2014;5720.0;0.45;5375.0;0.43;
252;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;ZMV-AWBZ onbekend;Noord-Holland (PV);2011;14515.0;0.53;14490.0;0.53;
253;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;ZMV-AWBZ onbekend;Noord-Holland (PV);2012;15840.0;0.57;15930.0;0.58;
254;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;ZMV-AWBZ onbekend;Noord-Holland (PV);2013;13890.0;0.5;13400.0;0.49;
255;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;ZMV-AWBZ onbekend;Noord-Holland (PV);2014;13435.0;0.48;12185.0;0.44;
256;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;ZMV-AWBZ onbekend;Zuid-Holland (PV);2011;16835.0;0.46;16825.0;0.47;
257;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;ZMV-AWBZ onbekend;Zuid-Holland (PV);2012;19440.0;0.53;19405.0;0.54;
258;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;ZMV-AWBZ onbekend;Zuid-Holland (PV);2013;18100.0;0.5;17960.0;0.5;
259;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;ZMV-AWBZ onbekend;Zuid-Holland (PV);2014;17635.0;0.48;16465.0;0.46;
260;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;ZMV-AWBZ onbekend;Zeeland (PV);2011;1525.0;0.39;1465.0;0.38;
261;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;ZMV-AWBZ onbekend;Zeeland (PV);2012;1750.0;0.45;1645.0;0.43;
262;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;ZMV-AWBZ onbekend;Zeeland (PV);2013;1680.0;0.43;1580.0;0.42;
263;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;ZMV-AWBZ onbekend;Zeeland (PV);2014;1645.0;0.42;1575.0;0.41;
264;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;ZMV-AWBZ onbekend;Noord-Brabant (PV);2011;12765.0;0.51;12045.0;0.49;
265;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;ZMV-AWBZ onbekend;Noord-Brabant (PV);2012;13985.0;0.56;13620.0;0.55;
266;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;ZMV-AWBZ onbekend;Noord-Brabant (PV);2013;13160.0;0.52;12840.0;0.52;
267;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;ZMV-AWBZ onbekend;Noord-Brabant (PV);2014;13450.0;0.53;12580.0;0.51;
268;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;ZMV-AWBZ onbekend;Limburg (PV);2011;6050.0;0.53;6000.0;0.53;
269;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;ZMV-AWBZ onbekend;Limburg (PV);2012;6805.0;0.6;7085.0;0.63;
270;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;ZMV-AWBZ onbekend;Limburg (PV);2013;6360.0;0.56;6225.0;0.56;
271;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;ZMV-AWBZ onbekend;Limburg (PV);2014;6025.0;0.53;5480.0;0.49;
272;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;Totaal zzp Verpleging en verzorging (VV);Nederland;2011;;;;;
273;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;Totaal zzp Verpleging en verzorging (VV);Nederland;2012;;;;;
274;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;Totaal zzp Verpleging en verzorging (VV);Nederland;2013;;;;;
275;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;Totaal zzp Verpleging en verzorging (VV);Nederland;2014;;;;;
276;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;Totaal zzp Verpleging en verzorging (VV);Noord-Nederland (LD);2011;;;;;
277;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;Totaal zzp Verpleging en verzorging (VV);Noord-Nederland (LD);2012;;;;;
278;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;Totaal zzp Verpleging en verzorging (VV);Noord-Nederland (LD);2013;;;;;
279;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;Totaal zzp Verpleging en verzorging (VV);Noord-Nederland (LD);2014;;;;;
280;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;Totaal zzp Verpleging en verzorging (VV);Oost-Nederland (LD);2011;;;;;
281;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;Totaal zzp Verpleging en verzorging (VV);Oost-Nederland (LD);2012;;;;;
282;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;Totaal zzp Verpleging en verzorging (VV);Oost-Nederland (LD);2013;;;;;
283;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;Totaal zzp Verpleging en verzorging (VV);Oost-Nederland (LD);2014;;;;;
284;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZMV-AWBZ;Totaal zzp Verpleging en verzorging (VV);West-Nederland (LD);2011;;;;;
