ID;Geslacht;Leeftijdsgroep;Herkomstgroepering;VerdachtenNaarSoortMisdrijf;Perioden;AantalVerdachten_1;VerdachtenPer1000Inwoners_2
285;Totaal mannen en vrouwen;12 jaar of ouder;2;Drugsmisdrijven;2011;3220;1
286;Totaal mannen en vrouwen;12 jaar of ouder;2;Overige misdrijven;1999;1780;1
287;Totaal mannen en vrouwen;12 jaar of ouder;2;Overige misdrijven;2000;1970;1
288;Totaal mannen en vrouwen;12 jaar of ouder;2;Overige misdrijven;2001;2030;1
289;Totaal mannen en vrouwen;12 jaar of ouder;2;Overige misdrijven;2002;2530;1
290;Totaal mannen en vrouwen;12 jaar of ouder;2;Overige misdrijven;2003;3080;1
291;Totaal mannen en vrouwen;12 jaar of ouder;2;Overige misdrijven;2004;3410;1
292;Totaal mannen en vrouwen;12 jaar of ouder;2;Overige misdrijven;2005;3390;1
293;Totaal mannen en vrouwen;12 jaar of ouder;2;Overige misdrijven;2006;3180;1
294;Totaal mannen en vrouwen;12 jaar of ouder;2;Overige misdrijven;2007;3160;1
295;Totaal mannen en vrouwen;12 jaar of ouder;2;Overige misdrijven;2008;2760;1
296;Totaal mannen en vrouwen;12 jaar of ouder;2;Overige misdrijven;2009;2940;1
297;Totaal mannen en vrouwen;12 jaar of ouder;2;Overige misdrijven;2010;3190;1
298;Totaal mannen en vrouwen;12 jaar of ouder;2;Overige misdrijven;2011;3050;1
299;Totaal mannen en vrouwen;12 jaar of ouder;2;Verdachten van meer soorten misdrijven;1999;9780;4
300;Totaal mannen en vrouwen;12 jaar of ouder;2;Verdachten van meer soorten misdrijven;2000;9380;4
301;Totaal mannen en vrouwen;12 jaar of ouder;2;Verdachten van meer soorten misdrijven;2001;9710;4
302;Totaal mannen en vrouwen;12 jaar of ouder;2;Verdachten van meer soorten misdrijven;2002;11370;5
303;Totaal mannen en vrouwen;12 jaar of ouder;2;Verdachten van meer soorten misdrijven;2003;12740;5
304;Totaal mannen en vrouwen;12 jaar of ouder;2;Verdachten van meer soorten misdrijven;2004;14300;6
305;Totaal mannen en vrouwen;12 jaar of ouder;2;Verdachten van meer soorten misdrijven;2005;14570;6
306;Totaal mannen en vrouwen;12 jaar of ouder;2;Verdachten van meer soorten misdrijven;2006;14790;6
307;Totaal mannen en vrouwen;12 jaar of ouder;2;Verdachten van meer soorten misdrijven;2007;15060;6
308;Totaal mannen en vrouwen;12 jaar of ouder;2;Verdachten van meer soorten misdrijven;2008;13940;5
309;Totaal mannen en vrouwen;12 jaar of ouder;2;Verdachten van meer soorten misdrijven;2009;12630;5
310;Totaal mannen en vrouwen;12 jaar of ouder;2;Verdachten van meer soorten misdrijven;2010;11850;4
311;Totaal mannen en vrouwen;12 jaar of ouder;2;Verdachten van meer soorten misdrijven;2011;11260;4
312;Totaal mannen en vrouwen;12 jaar of ouder;9;Totaal verdachten van misdrijven;1999;13980;12
313;Totaal mannen en vrouwen;12 jaar of ouder;9;Totaal verdachten van misdrijven;2000;13770;11
314;Totaal mannen en vrouwen;12 jaar of ouder;9;Totaal verdachten van misdrijven;2001;14500;12
315;Totaal mannen en vrouwen;12 jaar of ouder;9;Totaal verdachten van misdrijven;2002;15750;12
316;Totaal mannen en vrouwen;12 jaar of ouder;9;Totaal verdachten van misdrijven;2003;17360;14
317;Totaal mannen en vrouwen;12 jaar of ouder;9;Totaal verdachten van misdrijven;2004;18270;14
318;Totaal mannen en vrouwen;12 jaar of ouder;9;Totaal verdachten van misdrijven;2005;18820;15
319;Totaal mannen en vrouwen;12 jaar of ouder;9;Totaal verdachten van misdrijven;2006;19460;15
320;Totaal mannen en vrouwen;12 jaar of ouder;9;Totaal verdachten van misdrijven;2007;19620;15
321;Totaal mannen en vrouwen;12 jaar of ouder;9;Totaal verdachten van misdrijven;2008;18540;14
322;Totaal mannen en vrouwen;12 jaar of ouder;9;Totaal verdachten van misdrijven;2009;17580;13
323;Totaal mannen en vrouwen;12 jaar of ouder;9;Totaal verdachten van misdrijven;2010;16530;12
324;Totaal mannen en vrouwen;12 jaar of ouder;9;Totaal verdachten van misdrijven;2011;15950;11
325;Totaal mannen en vrouwen;12 jaar of ouder;9;Vermogensmisdrijven;1999;4290;4
326;Totaal mannen en vrouwen;12 jaar of ouder;9;Vermogensmisdrijven;2000;4050;3
327;Totaal mannen en vrouwen;12 jaar of ouder;9;Vermogensmisdrijven;2001;4200;3
328;Totaal mannen en vrouwen;12 jaar of ouder;9;Vermogensmisdrijven;2002;4240;3
329;Totaal mannen en vrouwen;12 jaar of ouder;9;Vermogensmisdrijven;2003;4390;3
330;Totaal mannen en vrouwen;12 jaar of ouder;9;Vermogensmisdrijven;2004;4410;3
331;Totaal mannen en vrouwen;12 jaar of ouder;9;Vermogensmisdrijven;2005;4170;3
332;Totaal mannen en vrouwen;12 jaar of ouder;9;Vermogensmisdrijven;2006;4410;3
333;Totaal mannen en vrouwen;12 jaar of ouder;9;Vermogensmisdrijven;2007;4370;3
334;Totaal mannen en vrouwen;12 jaar of ouder;9;Vermogensmisdrijven;2008;4270;3
335;Totaal mannen en vrouwen;12 jaar of ouder;9;Vermogensmisdrijven;2009;4160;3
336;Totaal mannen en vrouwen;12 jaar of ouder;9;Vermogensmisdrijven;2010;4270;3
337;Totaal mannen en vrouwen;12 jaar of ouder;9;Vermogensmisdrijven;2011;4200;3
338;Totaal mannen en vrouwen;12 jaar of ouder;9;Vernieling en openbare orde;1999;1180;1
339;Totaal mannen en vrouwen;12 jaar of ouder;9;Vernieling en openbare orde;2000;1310;1
340;Totaal mannen en vrouwen;12 jaar of ouder;9;Vernieling en openbare orde;2001;1270;1
341;Totaal mannen en vrouwen;12 jaar of ouder;9;Vernieling en openbare orde;2002;1490;1
342;Totaal mannen en vrouwen;12 jaar of ouder;9;Vernieling en openbare orde;2003;1600;1
343;Totaal mannen en vrouwen;12 jaar of ouder;9;Vernieling en openbare orde;2004;1840;1
344;Totaal mannen en vrouwen;12 jaar of ouder;9;Vernieling en openbare orde;2005;1960;2
345;Totaal mannen en vrouwen;12 jaar of ouder;9;Vernieling en openbare orde;2006;1950;2
346;Totaal mannen en vrouwen;12 jaar of ouder;9;Vernieling en openbare orde;2007;2040;2
347;Totaal mannen en vrouwen;12 jaar of ouder;9;Vernieling en openbare orde;2008;1780;1
348;Totaal mannen en vrouwen;12 jaar of ouder;9;Vernieling en openbare orde;2009;1700;1
349;Totaal mannen en vrouwen;12 jaar of ouder;9;Vernieling en openbare orde;2010;1570;1
350;Totaal mannen en vrouwen;12 jaar of ouder;9;Vernieling en openbare orde;2011;1350;1
351;Totaal mannen en vrouwen;12 jaar of ouder;9;Geweldsmisdrijven;1999;1910;2
352;Totaal mannen en vrouwen;12 jaar of ouder;9;Geweldsmisdrijven;2000;1940;2
353;Totaal mannen en vrouwen;12 jaar of ouder;9;Geweldsmisdrijven;2001;2280;2
354;Totaal mannen en vrouwen;12 jaar of ouder;9;Geweldsmisdrijven;2002;2460;2
355;Totaal mannen en vrouwen;12 jaar of ouder;9;Geweldsmisdrijven;2003;2930;2
356;Totaal mannen en vrouwen;12 jaar of ouder;9;Geweldsmisdrijven;2004;3140;2
357;Totaal mannen en vrouwen;12 jaar of ouder;9;Geweldsmisdrijven;2005;3550;3
358;Totaal mannen en vrouwen;12 jaar of ouder;9;Geweldsmisdrijven;2006;3610;3
359;Totaal mannen en vrouwen;12 jaar of ouder;9;Geweldsmisdrijven;2007;3770;3
360;Totaal mannen en vrouwen;12 jaar of ouder;9;Geweldsmisdrijven;2008;3650;3
361;Totaal mannen en vrouwen;12 jaar of ouder;9;Geweldsmisdrijven;2009;3500;3
362;Totaal mannen en vrouwen;12 jaar of ouder;9;Geweldsmisdrijven;2010;3200;2
363;Totaal mannen en vrouwen;12 jaar of ouder;9;Geweldsmisdrijven;2011;3050;2
364;Totaal mannen en vrouwen;12 jaar of ouder;9;Verkeersmisdrijven;1999;3610;3
365;Totaal mannen en vrouwen;12 jaar of ouder;9;Verkeersmisdrijven;2000;3650;3
366;Totaal mannen en vrouwen;12 jaar of ouder;9;Verkeersmisdrijven;2001;3650;3
367;Totaal mannen en vrouwen;12 jaar of ouder;9;Verkeersmisdrijven;2002;3980;3
368;Totaal mannen en vrouwen;12 jaar of ouder;9;Verkeersmisdrijven;2003;4320;3
369;Totaal mannen en vrouwen;12 jaar of ouder;9;Verkeersmisdrijven;2004;4320;3
370;Totaal mannen en vrouwen;12 jaar of ouder;9;Verkeersmisdrijven;2005;4420;3
371;Totaal mannen en vrouwen;12 jaar of ouder;9;Verkeersmisdrijven;2006;4650;4
372;Totaal mannen en vrouwen;12 jaar of ouder;9;Verkeersmisdrijven;2007;4730;4
373;Totaal mannen en vrouwen;12 jaar of ouder;9;Verkeersmisdrijven;2008;4550;3
374;Totaal mannen en vrouwen;12 jaar of ouder;9;Verkeersmisdrijven;2009;4250;3
375;Totaal mannen en vrouwen;12 jaar of ouder;9;Verkeersmisdrijven;2010;3740;3
376;Totaal mannen en vrouwen;12 jaar of ouder;9;Verkeersmisdrijven;2011;3580;3
377;Totaal mannen en vrouwen;12 jaar of ouder;9;Drugsmisdrijven;1999;410;0
378;Totaal mannen en vrouwen;12 jaar of ouder;9;Drugsmisdrijven;2000;410;0
379;Totaal mannen en vrouwen;12 jaar of ouder;9;Drugsmisdrijven;2001;520;0
380;Totaal mannen en vrouwen;12 jaar of ouder;9;Drugsmisdrijven;2002;540;0
381;Totaal mannen en vrouwen;12 jaar of ouder;9;Drugsmisdrijven;2003;650;1
382;Totaal mannen en vrouwen;12 jaar of ouder;9;Drugsmisdrijven;2004;690;1
383;Totaal mannen en vrouwen;12 jaar of ouder;9;Drugsmisdrijven;2005;710;1
384;Totaal mannen en vrouwen;12 jaar of ouder;9;Drugsmisdrijven;2006;860;1
385;Totaal mannen en vrouwen;12 jaar of ouder;9;Drugsmisdrijven;2007;800;1
386;Totaal mannen en vrouwen;12 jaar of ouder;9;Drugsmisdrijven;2008;720;1
387;Totaal mannen en vrouwen;12 jaar of ouder;9;Drugsmisdrijven;2009;780;1
388;Totaal mannen en vrouwen;12 jaar of ouder;9;Drugsmisdrijven;2010;750;1
389;Totaal mannen en vrouwen;12 jaar of ouder;9;Drugsmisdrijven;2011;800;1
390;Totaal mannen en vrouwen;12 jaar of ouder;9;Overige misdrijven;1999;520;0
391;Totaal mannen en vrouwen;12 jaar of ouder;9;Overige misdrijven;2000;530;0
392;Totaal mannen en vrouwen;12 jaar of ouder;9;Overige misdrijven;2001;570;0
393;Totaal mannen en vrouwen;12 jaar of ouder;9;Overige misdrijven;2002;700;1
394;Totaal mannen en vrouwen;12 jaar of ouder;9;Overige misdrijven;2003;810;1
395;Totaal mannen en vrouwen;12 jaar of ouder;9;Overige misdrijven;2004;910;1
396;Totaal mannen en vrouwen;12 jaar of ouder;9;Overige misdrijven;2005;930;1
397;Totaal mannen en vrouwen;12 jaar of ouder;9;Overige misdrijven;2006;860;1
398;Totaal mannen en vrouwen;12 jaar of ouder;9;Overige misdrijven;2007;850;1
399;Totaal mannen en vrouwen;12 jaar of ouder;9;Overige misdrijven;2008;750;1
400;Totaal mannen en vrouwen;12 jaar of ouder;9;Overige misdrijven;2009;760;1
401;Totaal mannen en vrouwen;12 jaar of ouder;9;Overige misdrijven;2010;760;1
402;Totaal mannen en vrouwen;12 jaar of ouder;9;Overige misdrijven;2011;750;1
403;Totaal mannen en vrouwen;12 jaar of ouder;9;Verdachten van meer soorten misdrijven;1999;2070;2
404;Totaal mannen en vrouwen;12 jaar of ouder;9;Verdachten van meer soorten misdrijven;2000;1880;2
405;Totaal mannen en vrouwen;12 jaar of ouder;9;Verdachten van meer soorten misdrijven;2001;2010;2
406;Totaal mannen en vrouwen;12 jaar of ouder;9;Verdachten van meer soorten misdrijven;2002;2340;2
407;Totaal mannen en vrouwen;12 jaar of ouder;9;Verdachten van meer soorten misdrijven;2003;2660;2
408;Totaal mannen en vrouwen;12 jaar of ouder;9;Verdachten van meer soorten misdrijven;2004;2960;2
409;Totaal mannen en vrouwen;12 jaar of ouder;9;Verdachten van meer soorten misdrijven;2005;3090;2
410;Totaal mannen en vrouwen;12 jaar of ouder;9;Verdachten van meer soorten misdrijven;2006;3120;2
411;Totaal mannen en vrouwen;12 jaar of ouder;9;Verdachten van meer soorten misdrijven;2007;3070;2
412;Totaal mannen en vrouwen;12 jaar of ouder;9;Verdachten van meer soorten misdrijven;2008;2810;2
413;Totaal mannen en vrouwen;12 jaar of ouder;9;Verdachten van meer soorten misdrijven;2009;2440;2
414;Totaal mannen en vrouwen;12 jaar of ouder;9;Verdachten van meer soorten misdrijven;2010;2250;2
415;Totaal mannen en vrouwen;12 jaar of ouder;9;Verdachten van meer soorten misdrijven;2011;2220;2
416;Totaal mannen en vrouwen;12 jaar of ouder;3;Totaal verdachten van misdrijven;1999;36910;35
417;Totaal mannen en vrouwen;12 jaar of ouder;3;Totaal verdachten van misdrijven;2000;37630;34
418;Totaal mannen en vrouwen;12 jaar of ouder;3;Totaal verdachten van misdrijven;2001;41260;35
419;Totaal mannen en vrouwen;12 jaar of ouder;3;Totaal verdachten van misdrijven;2002;45730;37
420;Totaal mannen en vrouwen;12 jaar of ouder;3;Totaal verdachten van misdrijven;2003;51600;41
421;Totaal mannen en vrouwen;12 jaar of ouder;3;Totaal verdachten van misdrijven;2004;56100;43
422;Totaal mannen en vrouwen;12 jaar of ouder;3;Totaal verdachten van misdrijven;2005;58090;44
423;Totaal mannen en vrouwen;12 jaar of ouder;3;Totaal verdachten van misdrijven;2006;59500;44
424;Totaal mannen en vrouwen;12 jaar of ouder;3;Totaal verdachten van misdrijven;2007;59970;44
425;Totaal mannen en vrouwen;12 jaar of ouder;3;Totaal verdachten van misdrijven;2008;57490;41
426;Totaal mannen en vrouwen;12 jaar of ouder;3;Totaal verdachten van misdrijven;2009;55050;38
427;Totaal mannen en vrouwen;12 jaar of ouder;3;Totaal verdachten van misdrijven;2010;53620;36
428;Totaal mannen en vrouwen;12 jaar of ouder;3;Totaal verdachten van misdrijven;2011;49390;32
429;Totaal mannen en vrouwen;12 jaar of ouder;3;Vermogensmisdrijven;1999;12980;12
430;Totaal mannen en vrouwen;12 jaar of ouder;3;Vermogensmisdrijven;2000;12720;12
431;Totaal mannen en vrouwen;12 jaar of ouder;3;Vermogensmisdrijven;2001;13750;12
432;Totaal mannen en vrouwen;12 jaar of ouder;3;Vermogensmisdrijven;2002;14040;11
433;Totaal mannen en vrouwen;12 jaar of ouder;3;Vermogensmisdrijven;2003;14820;12
434;Totaal mannen en vrouwen;12 jaar of ouder;3;Vermogensmisdrijven;2004;15660;12
435;Totaal mannen en vrouwen;12 jaar of ouder;3;Vermogensmisdrijven;2005;16180;12
436;Totaal mannen en vrouwen;12 jaar of ouder;3;Vermogensmisdrijven;2006;16380;12
437;Totaal mannen en vrouwen;12 jaar of ouder;3;Vermogensmisdrijven;2007;15640;11
438;Totaal mannen en vrouwen;12 jaar of ouder;3;Vermogensmisdrijven;2008;15150;11
439;Totaal mannen en vrouwen;12 jaar of ouder;3;Vermogensmisdrijven;2009;14920;10
440;Totaal mannen en vrouwen;12 jaar of ouder;3;Vermogensmisdrijven;2010;15320;10
441;Totaal mannen en vrouwen;12 jaar of ouder;3;Vermogensmisdrijven;2011;14290;9
442;Totaal mannen en vrouwen;12 jaar of ouder;3;Vernieling en openbare orde;1999;2540;2
443;Totaal mannen en vrouwen;12 jaar of ouder;3;Vernieling en openbare orde;2000;2850;3
444;Totaal mannen en vrouwen;12 jaar of ouder;3;Vernieling en openbare orde;2001;3290;3
445;Totaal mannen en vrouwen;12 jaar of ouder;3;Vernieling en openbare orde;2002;3740;3
446;Totaal mannen en vrouwen;12 jaar of ouder;3;Vernieling en openbare orde;2003;4220;3
447;Totaal mannen en vrouwen;12 jaar of ouder;3;Vernieling en openbare orde;2004;4830;4
448;Totaal mannen en vrouwen;12 jaar of ouder;3;Vernieling en openbare orde;2005;5160;4
449;Totaal mannen en vrouwen;12 jaar of ouder;3;Vernieling en openbare orde;2006;5290;4
450;Totaal mannen en vrouwen;12 jaar of ouder;3;Vernieling en openbare orde;2007;5580;4
451;Totaal mannen en vrouwen;12 jaar of ouder;3;Vernieling en openbare orde;2008;5020;4
452;Totaal mannen en vrouwen;12 jaar of ouder;3;Vernieling en openbare orde;2009;4890;3
453;Totaal mannen en vrouwen;12 jaar of ouder;3;Vernieling en openbare orde;2010;4860;3
454;Totaal mannen en vrouwen;12 jaar of ouder;3;Vernieling en openbare orde;2011;4040;3
455;Totaal mannen en vrouwen;12 jaar of ouder;3;Geweldsmisdrijven;1999;5400;5
456;Totaal mannen en vrouwen;12 jaar of ouder;3;Geweldsmisdrijven;2000;5830;5
457;Totaal mannen en vrouwen;12 jaar of ouder;3;Geweldsmisdrijven;2001;6870;6
458;Totaal mannen en vrouwen;12 jaar of ouder;3;Geweldsmisdrijven;2002;7750;6
459;Totaal mannen en vrouwen;12 jaar of ouder;3;Geweldsmisdrijven;2003;9550;8
460;Totaal mannen en vrouwen;12 jaar of ouder;3;Geweldsmisdrijven;2004;10790;8
461;Totaal mannen en vrouwen;12 jaar of ouder;3;Geweldsmisdrijven;2005;11810;9
462;Totaal mannen en vrouwen;12 jaar of ouder;3;Geweldsmisdrijven;2006;12250;9
463;Totaal mannen en vrouwen;12 jaar of ouder;3;Geweldsmisdrijven;2007;12740;9
464;Totaal mannen en vrouwen;12 jaar of ouder;3;Geweldsmisdrijven;2008;12570;9
465;Totaal mannen en vrouwen;12 jaar of ouder;3;Geweldsmisdrijven;2009;12040;8
466;Totaal mannen en vrouwen;12 jaar of ouder;3;Geweldsmisdrijven;2010;11370;8
467;Totaal mannen en vrouwen;12 jaar of ouder;3;Geweldsmisdrijven;2011;10210;7
468;Totaal mannen en vrouwen;12 jaar of ouder;3;Verkeersmisdrijven;1999;5520;5
469;Totaal mannen en vrouwen;12 jaar of ouder;3;Verkeersmisdrijven;2000;5820;5
470;Totaal mannen en vrouwen;12 jaar of ouder;3;Verkeersmisdrijven;2001;6430;6
471;Totaal mannen en vrouwen;12 jaar of ouder;3;Verkeersmisdrijven;2002;7190;6
472;Totaal mannen en vrouwen;12 jaar of ouder;3;Verkeersmisdrijven;2003;8080;6
473;Totaal mannen en vrouwen;12 jaar of ouder;3;Verkeersmisdrijven;2004;8010;6
474;Totaal mannen en vrouwen;12 jaar of ouder;3;Verkeersmisdrijven;2005;8120;6
475;Totaal mannen en vrouwen;12 jaar of ouder;3;Verkeersmisdrijven;2006;8870;7
476;Totaal mannen en vrouwen;12 jaar of ouder;3;Verkeersmisdrijven;2007;9140;7
477;Totaal mannen en vrouwen;12 jaar of ouder;3;Verkeersmisdrijven;2008;9050;6
478;Totaal mannen en vrouwen;12 jaar of ouder;3;Verkeersmisdrijven;2009;8460;6
479;Totaal mannen en vrouwen;12 jaar of ouder;3;Verkeersmisdrijven;2010;7660;5
480;Totaal mannen en vrouwen;12 jaar of ouder;3;Verkeersmisdrijven;2011;7090;5
481;Totaal mannen en vrouwen;12 jaar of ouder;3;Drugsmisdrijven;1999;1500;1
482;Totaal mannen en vrouwen;12 jaar of ouder;3;Drugsmisdrijven;2000;1480;1
483;Totaal mannen en vrouwen;12 jaar of ouder;3;Drugsmisdrijven;2001;1760;2
484;Totaal mannen en vrouwen;12 jaar of ouder;3;Drugsmisdrijven;2002;2150;2
485;Totaal mannen en vrouwen;12 jaar of ouder;3;Drugsmisdrijven;2003;2600;2
486;Totaal mannen en vrouwen;12 jaar of ouder;3;Drugsmisdrijven;2004;2980;2
487;Totaal mannen en vrouwen;12 jaar of ouder;3;Drugsmisdrijven;2005;2900;2
488;Totaal mannen en vrouwen;12 jaar of ouder;3;Drugsmisdrijven;2006;2720;2
489;Totaal mannen en vrouwen;12 jaar of ouder;3;Drugsmisdrijven;2007;2570;2
490;Totaal mannen en vrouwen;12 jaar of ouder;3;Drugsmisdrijven;2008;2570;2
491;Totaal mannen en vrouwen;12 jaar of ouder;3;Drugsmisdrijven;2009;2360;2
492;Totaal mannen en vrouwen;12 jaar of ouder;3;Drugsmisdrijven;2010;2370;2
493;Totaal mannen en vrouwen;12 jaar of ouder;3;Drugsmisdrijven;2011;2410;2
494;Totaal mannen en vrouwen;12 jaar of ouder;3;Overige misdrijven;1999;1260;1
495;Totaal mannen en vrouwen;12 jaar of ouder;3;Overige misdrijven;2000;1440;1
496;Totaal mannen en vrouwen;12 jaar of ouder;3;Overige misdrijven;2001;1460;1
497;Totaal mannen en vrouwen;12 jaar of ouder;3;Overige misdrijven;2002;1830;1
498;Totaal mannen en vrouwen;12 jaar of ouder;3;Overige misdrijven;2003;2260;2
499;Totaal mannen en vrouwen;12 jaar of ouder;3;Overige misdrijven;2004;2500;2
500;Totaal mannen en vrouwen;12 jaar of ouder;3;Overige misdrijven;2005;2450;2
501;Totaal mannen en vrouwen;12 jaar of ouder;3;Overige misdrijven;2006;2320;2
502;Totaal mannen en vrouwen;12 jaar of ouder;3;Overige misdrijven;2007;2310;2
503;Totaal mannen en vrouwen;12 jaar of ouder;3;Overige misdrijven;2008;2010;1
504;Totaal mannen en vrouwen;12 jaar of ouder;3;Overige misdrijven;2009;2180;1
505;Totaal mannen en vrouwen;12 jaar of ouder;3;Overige misdrijven;2010;2440;2
506;Totaal mannen en vrouwen;12 jaar of ouder;3;Overige misdrijven;2011;2300;1
507;Totaal mannen en vrouwen;12 jaar of ouder;3;Verdachten van meer soorten misdrijven;1999;7710;7
508;Totaal mannen en vrouwen;12 jaar of ouder;3;Verdachten van meer soorten misdrijven;2000;7500;7
509;Totaal mannen en vrouwen;12 jaar of ouder;3;Verdachten van meer soorten misdrijven;2001;7700;7
510;Totaal mannen en vrouwen;12 jaar of ouder;3;Verdachten van meer soorten misdrijven;2002;9030;7
511;Totaal mannen en vrouwen;12 jaar of ouder;3;Verdachten van meer soorten misdrijven;2003;10070;8
512;Totaal mannen en vrouwen;12 jaar of ouder;3;Verdachten van meer soorten misdrijven;2004;11340;9
513;Totaal mannen en vrouwen;12 jaar of ouder;3;Verdachten van meer soorten misdrijven;2005;11480;9
514;Totaal mannen en vrouwen;12 jaar of ouder;3;Verdachten van meer soorten misdrijven;2006;11670;9
515;Totaal mannen en vrouwen;12 jaar of ouder;3;Verdachten van meer soorten misdrijven;2007;11990;9
516;Totaal mannen en vrouwen;12 jaar of ouder;3;Verdachten van meer soorten misdrijven;2008;11130;8
517;Totaal mannen en vrouwen;12 jaar of ouder;3;Verdachten van meer soorten misdrijven;2009;10200;7
518;Totaal mannen en vrouwen;12 jaar of ouder;3;Verdachten van meer soorten misdrijven;2010;9610;6
519;Totaal mannen en vrouwen;12 jaar of ouder;3;Verdachten van meer soorten misdrijven;2011;9050;6
520;Totaal mannen en vrouwen;12 jaar of ouder;4;Totaal verdachten van misdrijven;1999;8700;47
521;Totaal mannen en vrouwen;12 jaar of ouder;4;Totaal verdachten van misdrijven;2000;9050;47
522;Totaal mannen en vrouwen;12 jaar of ouder;4;Totaal verdachten van misdrijven;2001;9700;48
523;Totaal mannen en vrouwen;12 jaar of ouder;4;Totaal verdachten van misdrijven;2002;10440;49
524;Totaal mannen en vrouwen;12 jaar of ouder;4;Totaal verdachten van misdrijven;2003;12090;55
525;Totaal mannen en vrouwen;12 jaar of ouder;4;Totaal verdachten van misdrijven;2004;13090;57
526;Totaal mannen en vrouwen;12 jaar of ouder;4;Totaal verdachten van misdrijven;2005;13730;58
527;Totaal mannen en vrouwen;12 jaar of ouder;4;Totaal verdachten van misdrijven;2006;14020;58
528;Totaal mannen en vrouwen;12 jaar of ouder;4;Totaal verdachten van misdrijven;2007;14380;59
529;Totaal mannen en vrouwen;12 jaar of ouder;4;Totaal verdachten van misdrijven;2008;13940;56
530;Totaal mannen en vrouwen;12 jaar of ouder;4;Totaal verdachten van misdrijven;2009;13630;53
