ID;Geslacht;Onderwijssoort;Herkomstgroepering;Studierichting;Perioden;Eerstejaarsstudenten_1
290;Totaal mannen en vrouwen;Hoger onderwijs;0;211 Beeldende kunst;2012/'13;2144
291;Totaal mannen en vrouwen;Hoger onderwijs;0;211 Beeldende kunst;2013/'14;2155
292;Totaal mannen en vrouwen;Hoger onderwijs;0;211 Beeldende kunst;2014/'15;1985
293;Totaal mannen en vrouwen;Hoger onderwijs;0;211 Beeldende kunst;2015/'16;0
294;Totaal mannen en vrouwen;Hoger onderwijs;0;212 Uitvoerende kunst;1995/'96;1242
295;Totaal mannen en vrouwen;Hoger onderwijs;0;212 Uitvoerende kunst;1996/'97;1211
296;Totaal mannen en vrouwen;Hoger onderwijs;0;212 Uitvoerende kunst;1997/'98;1255
297;Totaal mannen en vrouwen;Hoger onderwijs;0;212 Uitvoerende kunst;1998/'99;1333
298;Totaal mannen en vrouwen;Hoger onderwijs;0;212 Uitvoerende kunst;1999/'00;1363
299;Totaal mannen en vrouwen;Hoger onderwijs;0;212 Uitvoerende kunst;2000/'01;1737
300;Totaal mannen en vrouwen;Hoger onderwijs;0;212 Uitvoerende kunst;2001/'02;1686
301;Totaal mannen en vrouwen;Hoger onderwijs;0;212 Uitvoerende kunst;2002/'03;1370
302;Totaal mannen en vrouwen;Hoger onderwijs;0;212 Uitvoerende kunst;2003/'04;1427
303;Totaal mannen en vrouwen;Hoger onderwijs;0;212 Uitvoerende kunst;2004/'05;1413
304;Totaal mannen en vrouwen;Hoger onderwijs;0;212 Uitvoerende kunst;2005/'06;1397
305;Totaal mannen en vrouwen;Hoger onderwijs;0;212 Uitvoerende kunst;2006/'07;1494
306;Totaal mannen en vrouwen;Hoger onderwijs;0;212 Uitvoerende kunst;2007/'08;1438
307;Totaal mannen en vrouwen;Hoger onderwijs;0;212 Uitvoerende kunst;2008/'09;1543
308;Totaal mannen en vrouwen;Hoger onderwijs;0;212 Uitvoerende kunst;2009/'10;1586
309;Totaal mannen en vrouwen;Hoger onderwijs;0;212 Uitvoerende kunst;2010/'11;1585
310;Totaal mannen en vrouwen;Hoger onderwijs;0;212 Uitvoerende kunst;2011/'12;1500
311;Totaal mannen en vrouwen;Hoger onderwijs;0;212 Uitvoerende kunst;2012/'13;1522
312;Totaal mannen en vrouwen;Hoger onderwijs;0;212 Uitvoerende kunst;2013/'14;1572
313;Totaal mannen en vrouwen;Hoger onderwijs;0;212 Uitvoerende kunst;2014/'15;1566
314;Totaal mannen en vrouwen;Hoger onderwijs;0;212 Uitvoerende kunst;2015/'16;0
315;Totaal mannen en vrouwen;Hoger onderwijs;0;213 Audiovisuele techniek;1995/'96;78
316;Totaal mannen en vrouwen;Hoger onderwijs;0;213 Audiovisuele techniek;1996/'97;67
317;Totaal mannen en vrouwen;Hoger onderwijs;0;213 Audiovisuele techniek;1997/'98;80
318;Totaal mannen en vrouwen;Hoger onderwijs;0;213 Audiovisuele techniek;1998/'99;84
319;Totaal mannen en vrouwen;Hoger onderwijs;0;213 Audiovisuele techniek;1999/'00;117
320;Totaal mannen en vrouwen;Hoger onderwijs;0;213 Audiovisuele techniek;2000/'01;164
321;Totaal mannen en vrouwen;Hoger onderwijs;0;213 Audiovisuele techniek;2001/'02;405
322;Totaal mannen en vrouwen;Hoger onderwijs;0;213 Audiovisuele techniek;2002/'03;399
323;Totaal mannen en vrouwen;Hoger onderwijs;0;213 Audiovisuele techniek;2003/'04;380
324;Totaal mannen en vrouwen;Hoger onderwijs;0;213 Audiovisuele techniek;2004/'05;407
325;Totaal mannen en vrouwen;Hoger onderwijs;0;213 Audiovisuele techniek;2005/'06;422
326;Totaal mannen en vrouwen;Hoger onderwijs;0;213 Audiovisuele techniek;2006/'07;423
327;Totaal mannen en vrouwen;Hoger onderwijs;0;213 Audiovisuele techniek;2007/'08;459
328;Totaal mannen en vrouwen;Hoger onderwijs;0;213 Audiovisuele techniek;2008/'09;507
329;Totaal mannen en vrouwen;Hoger onderwijs;0;213 Audiovisuele techniek;2009/'10;494
330;Totaal mannen en vrouwen;Hoger onderwijs;0;213 Audiovisuele techniek;2010/'11;606
331;Totaal mannen en vrouwen;Hoger onderwijs;0;213 Audiovisuele techniek;2011/'12;575
332;Totaal mannen en vrouwen;Hoger onderwijs;0;213 Audiovisuele techniek;2012/'13;629
333;Totaal mannen en vrouwen;Hoger onderwijs;0;213 Audiovisuele techniek;2013/'14;615
334;Totaal mannen en vrouwen;Hoger onderwijs;0;213 Audiovisuele techniek;2014/'15;615
335;Totaal mannen en vrouwen;Hoger onderwijs;0;213 Audiovisuele techniek;2015/'16;0
336;Totaal mannen en vrouwen;Hoger onderwijs;0;214 Vormgeving;1995/'96;372
337;Totaal mannen en vrouwen;Hoger onderwijs;0;214 Vormgeving;1996/'97;428
338;Totaal mannen en vrouwen;Hoger onderwijs;0;214 Vormgeving;1997/'98;436
339;Totaal mannen en vrouwen;Hoger onderwijs;0;214 Vormgeving;1998/'99;414
340;Totaal mannen en vrouwen;Hoger onderwijs;0;214 Vormgeving;1999/'00;413
341;Totaal mannen en vrouwen;Hoger onderwijs;0;214 Vormgeving;2000/'01;464
342;Totaal mannen en vrouwen;Hoger onderwijs;0;214 Vormgeving;2001/'02;491
343;Totaal mannen en vrouwen;Hoger onderwijs;0;214 Vormgeving;2002/'03;677
344;Totaal mannen en vrouwen;Hoger onderwijs;0;214 Vormgeving;2003/'04;914
345;Totaal mannen en vrouwen;Hoger onderwijs;0;214 Vormgeving;2004/'05;931
346;Totaal mannen en vrouwen;Hoger onderwijs;0;214 Vormgeving;2005/'06;1015
347;Totaal mannen en vrouwen;Hoger onderwijs;0;214 Vormgeving;2006/'07;980
348;Totaal mannen en vrouwen;Hoger onderwijs;0;214 Vormgeving;2007/'08;1059
349;Totaal mannen en vrouwen;Hoger onderwijs;0;214 Vormgeving;2008/'09;1114
350;Totaal mannen en vrouwen;Hoger onderwijs;0;214 Vormgeving;2009/'10;1261
351;Totaal mannen en vrouwen;Hoger onderwijs;0;214 Vormgeving;2010/'11;1464
352;Totaal mannen en vrouwen;Hoger onderwijs;0;214 Vormgeving;2011/'12;1531
353;Totaal mannen en vrouwen;Hoger onderwijs;0;214 Vormgeving;2012/'13;1564
354;Totaal mannen en vrouwen;Hoger onderwijs;0;214 Vormgeving;2013/'14;1722
355;Totaal mannen en vrouwen;Hoger onderwijs;0;214 Vormgeving;2014/'15;1692
356;Totaal mannen en vrouwen;Hoger onderwijs;0;214 Vormgeving;2015/'16;0
357;Totaal mannen en vrouwen;Hoger onderwijs;0;215 Kunstnijverheid;1995/'96;0
358;Totaal mannen en vrouwen;Hoger onderwijs;0;215 Kunstnijverheid;1996/'97;0
359;Totaal mannen en vrouwen;Hoger onderwijs;0;215 Kunstnijverheid;1997/'98;0
360;Totaal mannen en vrouwen;Hoger onderwijs;0;215 Kunstnijverheid;1998/'99;0
361;Totaal mannen en vrouwen;Hoger onderwijs;0;215 Kunstnijverheid;1999/'00;0
362;Totaal mannen en vrouwen;Hoger onderwijs;0;215 Kunstnijverheid;2000/'01;0
363;Totaal mannen en vrouwen;Hoger onderwijs;0;215 Kunstnijverheid;2001/'02;0
364;Totaal mannen en vrouwen;Hoger onderwijs;0;215 Kunstnijverheid;2002/'03;0
365;Totaal mannen en vrouwen;Hoger onderwijs;0;215 Kunstnijverheid;2003/'04;0
366;Totaal mannen en vrouwen;Hoger onderwijs;0;215 Kunstnijverheid;2004/'05;0
367;Totaal mannen en vrouwen;Hoger onderwijs;0;215 Kunstnijverheid;2005/'06;0
368;Totaal mannen en vrouwen;Hoger onderwijs;0;215 Kunstnijverheid;2006/'07;0
369;Totaal mannen en vrouwen;Hoger onderwijs;0;215 Kunstnijverheid;2007/'08;0
370;Totaal mannen en vrouwen;Hoger onderwijs;0;215 Kunstnijverheid;2008/'09;0
371;Totaal mannen en vrouwen;Hoger onderwijs;0;215 Kunstnijverheid;2009/'10;0
372;Totaal mannen en vrouwen;Hoger onderwijs;0;215 Kunstnijverheid;2010/'11;0
373;Totaal mannen en vrouwen;Hoger onderwijs;0;215 Kunstnijverheid;2011/'12;0
374;Totaal mannen en vrouwen;Hoger onderwijs;0;215 Kunstnijverheid;2012/'13;0
375;Totaal mannen en vrouwen;Hoger onderwijs;0;215 Kunstnijverheid;2013/'14;0
376;Totaal mannen en vrouwen;Hoger onderwijs;0;215 Kunstnijverheid;2014/'15;0
377;Totaal mannen en vrouwen;Hoger onderwijs;0;215 Kunstnijverheid;2015/'16;0
378;Totaal mannen en vrouwen;Hoger onderwijs;0;22;1995/'96;2803
379;Totaal mannen en vrouwen;Hoger onderwijs;0;22;1996/'97;2698
380;Totaal mannen en vrouwen;Hoger onderwijs;0;22;1997/'98;2610
381;Totaal mannen en vrouwen;Hoger onderwijs;0;22;1998/'99;2550
382;Totaal mannen en vrouwen;Hoger onderwijs;0;22;1999/'00;2578
383;Totaal mannen en vrouwen;Hoger onderwijs;0;22;2000/'01;2541
384;Totaal mannen en vrouwen;Hoger onderwijs;0;22;2001/'02;2572
385;Totaal mannen en vrouwen;Hoger onderwijs;0;22;2002/'03;2564
386;Totaal mannen en vrouwen;Hoger onderwijs;0;22;2003/'04;2790
387;Totaal mannen en vrouwen;Hoger onderwijs;0;22;2004/'05;3107
388;Totaal mannen en vrouwen;Hoger onderwijs;0;22;2005/'06;3391
389;Totaal mannen en vrouwen;Hoger onderwijs;0;22;2006/'07;3540
390;Totaal mannen en vrouwen;Hoger onderwijs;0;22;2007/'08;3534
391;Totaal mannen en vrouwen;Hoger onderwijs;0;22;2008/'09;3607
392;Totaal mannen en vrouwen;Hoger onderwijs;0;22;2009/'10;3663
393;Totaal mannen en vrouwen;Hoger onderwijs;0;22;2010/'11;3714
394;Totaal mannen en vrouwen;Hoger onderwijs;0;22;2011/'12;3663
395;Totaal mannen en vrouwen;Hoger onderwijs;0;22;2012/'13;3473
396;Totaal mannen en vrouwen;Hoger onderwijs;0;22;2013/'14;3815
397;Totaal mannen en vrouwen;Hoger onderwijs;0;22;2014/'15;3439
398;Totaal mannen en vrouwen;Hoger onderwijs;0;22;2015/'16;0
399;Totaal mannen en vrouwen;Hoger onderwijs;0;220 Humaniora algemeen;1995/'96;0
400;Totaal mannen en vrouwen;Hoger onderwijs;0;220 Humaniora algemeen;1996/'97;0
401;Totaal mannen en vrouwen;Hoger onderwijs;0;220 Humaniora algemeen;1997/'98;0
402;Totaal mannen en vrouwen;Hoger onderwijs;0;220 Humaniora algemeen;1998/'99;0
403;Totaal mannen en vrouwen;Hoger onderwijs;0;220 Humaniora algemeen;1999/'00;0
404;Totaal mannen en vrouwen;Hoger onderwijs;0;220 Humaniora algemeen;2000/'01;0
405;Totaal mannen en vrouwen;Hoger onderwijs;0;220 Humaniora algemeen;2001/'02;0
406;Totaal mannen en vrouwen;Hoger onderwijs;0;220 Humaniora algemeen;2002/'03;0
407;Totaal mannen en vrouwen;Hoger onderwijs;0;220 Humaniora algemeen;2003/'04;2
408;Totaal mannen en vrouwen;Hoger onderwijs;0;220 Humaniora algemeen;2004/'05;0
409;Totaal mannen en vrouwen;Hoger onderwijs;0;220 Humaniora algemeen;2005/'06;0
410;Totaal mannen en vrouwen;Hoger onderwijs;0;220 Humaniora algemeen;2006/'07;0
411;Totaal mannen en vrouwen;Hoger onderwijs;0;220 Humaniora algemeen;2007/'08;0
412;Totaal mannen en vrouwen;Hoger onderwijs;0;220 Humaniora algemeen;2008/'09;0
413;Totaal mannen en vrouwen;Hoger onderwijs;0;220 Humaniora algemeen;2009/'10;0
414;Totaal mannen en vrouwen;Hoger onderwijs;0;220 Humaniora algemeen;2010/'11;0
415;Totaal mannen en vrouwen;Hoger onderwijs;0;220 Humaniora algemeen;2011/'12;0
416;Totaal mannen en vrouwen;Hoger onderwijs;0;220 Humaniora algemeen;2012/'13;0
417;Totaal mannen en vrouwen;Hoger onderwijs;0;220 Humaniora algemeen;2013/'14;0
418;Totaal mannen en vrouwen;Hoger onderwijs;0;220 Humaniora algemeen;2014/'15;0
419;Totaal mannen en vrouwen;Hoger onderwijs;0;220 Humaniora algemeen;2015/'16;0
420;Totaal mannen en vrouwen;Hoger onderwijs;0;221 Godsdienst algemeen;1995/'96;201
421;Totaal mannen en vrouwen;Hoger onderwijs;0;221 Godsdienst algemeen;1996/'97;235
422;Totaal mannen en vrouwen;Hoger onderwijs;0;221 Godsdienst algemeen;1997/'98;235
423;Totaal mannen en vrouwen;Hoger onderwijs;0;221 Godsdienst algemeen;1998/'99;241
424;Totaal mannen en vrouwen;Hoger onderwijs;0;221 Godsdienst algemeen;1999/'00;309
425;Totaal mannen en vrouwen;Hoger onderwijs;0;221 Godsdienst algemeen;2000/'01;266
426;Totaal mannen en vrouwen;Hoger onderwijs;0;221 Godsdienst algemeen;2001/'02;243
427;Totaal mannen en vrouwen;Hoger onderwijs;0;221 Godsdienst algemeen;2002/'03;284
428;Totaal mannen en vrouwen;Hoger onderwijs;0;221 Godsdienst algemeen;2003/'04;364
429;Totaal mannen en vrouwen;Hoger onderwijs;0;221 Godsdienst algemeen;2004/'05;449
430;Totaal mannen en vrouwen;Hoger onderwijs;0;221 Godsdienst algemeen;2005/'06;368
431;Totaal mannen en vrouwen;Hoger onderwijs;0;221 Godsdienst algemeen;2006/'07;406
432;Totaal mannen en vrouwen;Hoger onderwijs;0;221 Godsdienst algemeen;2007/'08;404
433;Totaal mannen en vrouwen;Hoger onderwijs;0;221 Godsdienst algemeen;2008/'09;346
434;Totaal mannen en vrouwen;Hoger onderwijs;0;221 Godsdienst algemeen;2009/'10;276
435;Totaal mannen en vrouwen;Hoger onderwijs;0;221 Godsdienst algemeen;2010/'11;307
436;Totaal mannen en vrouwen;Hoger onderwijs;0;221 Godsdienst algemeen;2011/'12;227
437;Totaal mannen en vrouwen;Hoger onderwijs;0;221 Godsdienst algemeen;2012/'13;202
438;Totaal mannen en vrouwen;Hoger onderwijs;0;221 Godsdienst algemeen;2013/'14;222
439;Totaal mannen en vrouwen;Hoger onderwijs;0;221 Godsdienst algemeen;2014/'15;194
440;Totaal mannen en vrouwen;Hoger onderwijs;0;221 Godsdienst algemeen;2015/'16;0
441;Totaal mannen en vrouwen;Hoger onderwijs;0;222 Vreemde talen;1995/'96;1363
442;Totaal mannen en vrouwen;Hoger onderwijs;0;222 Vreemde talen;1996/'97;1365
443;Totaal mannen en vrouwen;Hoger onderwijs;0;222 Vreemde talen;1997/'98;1288
444;Totaal mannen en vrouwen;Hoger onderwijs;0;222 Vreemde talen;1998/'99;1192
445;Totaal mannen en vrouwen;Hoger onderwijs;0;222 Vreemde talen;1999/'00;1070
446;Totaal mannen en vrouwen;Hoger onderwijs;0;222 Vreemde talen;2000/'01;998
447;Totaal mannen en vrouwen;Hoger onderwijs;0;222 Vreemde talen;2001/'02;1023
448;Totaal mannen en vrouwen;Hoger onderwijs;0;222 Vreemde talen;2002/'03;838
449;Totaal mannen en vrouwen;Hoger onderwijs;0;222 Vreemde talen;2003/'04;753
450;Totaal mannen en vrouwen;Hoger onderwijs;0;222 Vreemde talen;2004/'05;850
451;Totaal mannen en vrouwen;Hoger onderwijs;0;222 Vreemde talen;2005/'06;952
452;Totaal mannen en vrouwen;Hoger onderwijs;0;222 Vreemde talen;2006/'07;1002
453;Totaal mannen en vrouwen;Hoger onderwijs;0;222 Vreemde talen;2007/'08;1065
454;Totaal mannen en vrouwen;Hoger onderwijs;0;222 Vreemde talen;2008/'09;1062
455;Totaal mannen en vrouwen;Hoger onderwijs;0;222 Vreemde talen;2009/'10;1132
456;Totaal mannen en vrouwen;Hoger onderwijs;0;222 Vreemde talen;2010/'11;1032
457;Totaal mannen en vrouwen;Hoger onderwijs;0;222 Vreemde talen;2011/'12;985
458;Totaal mannen en vrouwen;Hoger onderwijs;0;222 Vreemde talen;2012/'13;964
459;Totaal mannen en vrouwen;Hoger onderwijs;0;222 Vreemde talen;2013/'14;1006
460;Totaal mannen en vrouwen;Hoger onderwijs;0;222 Vreemde talen;2014/'15;958
461;Totaal mannen en vrouwen;Hoger onderwijs;0;222 Vreemde talen;2015/'16;0
462;Totaal mannen en vrouwen;Hoger onderwijs;0;223 Nederlands algemeen;1995/'96;359
463;Totaal mannen en vrouwen;Hoger onderwijs;0;223 Nederlands algemeen;1996/'97;329
464;Totaal mannen en vrouwen;Hoger onderwijs;0;223 Nederlands algemeen;1997/'98;325
465;Totaal mannen en vrouwen;Hoger onderwijs;0;223 Nederlands algemeen;1998/'99;329
466;Totaal mannen en vrouwen;Hoger onderwijs;0;223 Nederlands algemeen;1999/'00;293
467;Totaal mannen en vrouwen;Hoger onderwijs;0;223 Nederlands algemeen;2000/'01;261
468;Totaal mannen en vrouwen;Hoger onderwijs;0;223 Nederlands algemeen;2001/'02;254
469;Totaal mannen en vrouwen;Hoger onderwijs;0;223 Nederlands algemeen;2002/'03;225
470;Totaal mannen en vrouwen;Hoger onderwijs;0;223 Nederlands algemeen;2003/'04;199
471;Totaal mannen en vrouwen;Hoger onderwijs;0;223 Nederlands algemeen;2004/'05;184
472;Totaal mannen en vrouwen;Hoger onderwijs;0;223 Nederlands algemeen;2005/'06;187
473;Totaal mannen en vrouwen;Hoger onderwijs;0;223 Nederlands algemeen;2006/'07;224
474;Totaal mannen en vrouwen;Hoger onderwijs;0;223 Nederlands algemeen;2007/'08;209
475;Totaal mannen en vrouwen;Hoger onderwijs;0;223 Nederlands algemeen;2008/'09;238
476;Totaal mannen en vrouwen;Hoger onderwijs;0;223 Nederlands algemeen;2009/'10;243
477;Totaal mannen en vrouwen;Hoger onderwijs;0;223 Nederlands algemeen;2010/'11;215
478;Totaal mannen en vrouwen;Hoger onderwijs;0;223 Nederlands algemeen;2011/'12;214
479;Totaal mannen en vrouwen;Hoger onderwijs;0;223 Nederlands algemeen;2012/'13;183
480;Totaal mannen en vrouwen;Hoger onderwijs;0;223 Nederlands algemeen;2013/'14;181
481;Totaal mannen en vrouwen;Hoger onderwijs;0;223 Nederlands algemeen;2014/'15;156
482;Totaal mannen en vrouwen;Hoger onderwijs;0;223 Nederlands algemeen;2015/'16;0
483;Totaal mannen en vrouwen;Hoger onderwijs;0;225 Geschiedenis, taalwetenschappen;1995/'96;752
484;Totaal mannen en vrouwen;Hoger onderwijs;0;225 Geschiedenis, taalwetenschappen;1996/'97;646
485;Totaal mannen en vrouwen;Hoger onderwijs;0;225 Geschiedenis, taalwetenschappen;1997/'98;626
486;Totaal mannen en vrouwen;Hoger onderwijs;0;225 Geschiedenis, taalwetenschappen;1998/'99;681
487;Totaal mannen en vrouwen;Hoger onderwijs;0;225 Geschiedenis, taalwetenschappen;1999/'00;746
488;Totaal mannen en vrouwen;Hoger onderwijs;0;225 Geschiedenis, taalwetenschappen;2000/'01;849
489;Totaal mannen en vrouwen;Hoger onderwijs;0;225 Geschiedenis, taalwetenschappen;2001/'02;880
490;Totaal mannen en vrouwen;Hoger onderwijs;0;225 Geschiedenis, taalwetenschappen;2002/'03;1087
491;Totaal mannen en vrouwen;Hoger onderwijs;0;225 Geschiedenis, taalwetenschappen;2003/'04;1296
492;Totaal mannen en vrouwen;Hoger onderwijs;0;225 Geschiedenis, taalwetenschappen;2004/'05;1449
493;Totaal mannen en vrouwen;Hoger onderwijs;0;225 Geschiedenis, taalwetenschappen;2005/'06;1674
494;Totaal mannen en vrouwen;Hoger onderwijs;0;225 Geschiedenis, taalwetenschappen;2006/'07;1679
495;Totaal mannen en vrouwen;Hoger onderwijs;0;225 Geschiedenis, taalwetenschappen;2007/'08;1620
496;Totaal mannen en vrouwen;Hoger onderwijs;0;225 Geschiedenis, taalwetenschappen;2008/'09;1700
497;Totaal mannen en vrouwen;Hoger onderwijs;0;225 Geschiedenis, taalwetenschappen;2009/'10;1741
498;Totaal mannen en vrouwen;Hoger onderwijs;0;225 Geschiedenis, taalwetenschappen;2010/'11;1856
499;Totaal mannen en vrouwen;Hoger onderwijs;0;225 Geschiedenis, taalwetenschappen;2011/'12;1966
500;Totaal mannen en vrouwen;Hoger onderwijs;0;225 Geschiedenis, taalwetenschappen;2012/'13;1848
501;Totaal mannen en vrouwen;Hoger onderwijs;0;225 Geschiedenis, taalwetenschappen;2013/'14;2124
502;Totaal mannen en vrouwen;Hoger onderwijs;0;225 Geschiedenis, taalwetenschappen;2014/'15;1835
503;Totaal mannen en vrouwen;Hoger onderwijs;0;225 Geschiedenis, taalwetenschappen;2015/'16;0
504;Totaal mannen en vrouwen;Hoger onderwijs;0;226 Filosofie algemeen;1995/'96;128
505;Totaal mannen en vrouwen;Hoger onderwijs;0;226 Filosofie algemeen;1996/'97;123
506;Totaal mannen en vrouwen;Hoger onderwijs;0;226 Filosofie algemeen;1997/'98;136
507;Totaal mannen en vrouwen;Hoger onderwijs;0;226 Filosofie algemeen;1998/'99;107
508;Totaal mannen en vrouwen;Hoger onderwijs;0;226 Filosofie algemeen;1999/'00;160
509;Totaal mannen en vrouwen;Hoger onderwijs;0;226 Filosofie algemeen;2000/'01;167
510;Totaal mannen en vrouwen;Hoger onderwijs;0;226 Filosofie algemeen;2001/'02;172
511;Totaal mannen en vrouwen;Hoger onderwijs;0;226 Filosofie algemeen;2002/'03;130
512;Totaal mannen en vrouwen;Hoger onderwijs;0;226 Filosofie algemeen;2003/'04;176
513;Totaal mannen en vrouwen;Hoger onderwijs;0;226 Filosofie algemeen;2004/'05;175
514;Totaal mannen en vrouwen;Hoger onderwijs;0;226 Filosofie algemeen;2005/'06;210
515;Totaal mannen en vrouwen;Hoger onderwijs;0;226 Filosofie algemeen;2006/'07;229
516;Totaal mannen en vrouwen;Hoger onderwijs;0;226 Filosofie algemeen;2007/'08;236
517;Totaal mannen en vrouwen;Hoger onderwijs;0;226 Filosofie algemeen;2008/'09;261
518;Totaal mannen en vrouwen;Hoger onderwijs;0;226 Filosofie algemeen;2009/'10;271
519;Totaal mannen en vrouwen;Hoger onderwijs;0;226 Filosofie algemeen;2010/'11;304
520;Totaal mannen en vrouwen;Hoger onderwijs;0;226 Filosofie algemeen;2011/'12;271
521;Totaal mannen en vrouwen;Hoger onderwijs;0;226 Filosofie algemeen;2012/'13;276
522;Totaal mannen en vrouwen;Hoger onderwijs;0;226 Filosofie algemeen;2013/'14;282
523;Totaal mannen en vrouwen;Hoger onderwijs;0;226 Filosofie algemeen;2014/'15;296
524;Totaal mannen en vrouwen;Hoger onderwijs;0;226 Filosofie algemeen;2015/'16;0
525;Totaal mannen en vrouwen;Hoger onderwijs;0;3;1995/'96;28874
526;Totaal mannen en vrouwen;Hoger onderwijs;0;3;1996/'97;31293
527;Totaal mannen en vrouwen;Hoger onderwijs;0;3;1997/'98;31279
528;Totaal mannen en vrouwen;Hoger onderwijs;0;3;1998/'99;35318
529;Totaal mannen en vrouwen;Hoger onderwijs;0;3;1999/'00;38891
530;Totaal mannen en vrouwen;Hoger onderwijs;0;3;2000/'01;37957
531;Totaal mannen en vrouwen;Hoger onderwijs;0;3;2001/'02;39389
532;Totaal mannen en vrouwen;Hoger onderwijs;0;3;2002/'03;37309
533;Totaal mannen en vrouwen;Hoger onderwijs;0;3;2003/'04;38355
534;Totaal mannen en vrouwen;Hoger onderwijs;0;3;2004/'05;38770
535;Totaal mannen en vrouwen;Hoger onderwijs;0;3;2005/'06;39697
536;Totaal mannen en vrouwen;Hoger onderwijs;0;3;2006/'07;41646
537;Totaal mannen en vrouwen;Hoger onderwijs;0;3;2007/'08;45590
538;Totaal mannen en vrouwen;Hoger onderwijs;0;3;2008/'09;47982
539;Totaal mannen en vrouwen;Hoger onderwijs;0;3;2009/'10;51700
540;Totaal mannen en vrouwen;Hoger onderwijs;0;3;2010/'11;51257
541;Totaal mannen en vrouwen;Hoger onderwijs;0;3;2011/'12;52978
542;Totaal mannen en vrouwen;Hoger onderwijs;0;3;2012/'13;52066
543;Totaal mannen en vrouwen;Hoger onderwijs;0;3;2013/'14;54317
544;Totaal mannen en vrouwen;Hoger onderwijs;0;3;2014/'15;52123
545;Totaal mannen en vrouwen;Hoger onderwijs;0;3;2015/'16;0
546;Totaal mannen en vrouwen;Hoger onderwijs;0;31;1995/'96;6514
547;Totaal mannen en vrouwen;Hoger onderwijs;0;31;1996/'97;6850
548;Totaal mannen en vrouwen;Hoger onderwijs;0;31;1997/'98;7290
549;Totaal mannen en vrouwen;Hoger onderwijs;0;31;1998/'99;8449
550;Totaal mannen en vrouwen;Hoger onderwijs;0;31;1999/'00;9026
551;Totaal mannen en vrouwen;Hoger onderwijs;0;31;2000/'01;9024
552;Totaal mannen en vrouwen;Hoger onderwijs;0;31;2001/'02;9555
553;Totaal mannen en vrouwen;Hoger onderwijs;0;31;2002/'03;8471
554;Totaal mannen en vrouwen;Hoger onderwijs;0;31;2003/'04;8535
555;Totaal mannen en vrouwen;Hoger onderwijs;0;31;2004/'05;8901
556;Totaal mannen en vrouwen;Hoger onderwijs;0;31;2005/'06;9433
557;Totaal mannen en vrouwen;Hoger onderwijs;0;31;2006/'07;9408
558;Totaal mannen en vrouwen;Hoger onderwijs;0;31;2007/'08;10796
559;Totaal mannen en vrouwen;Hoger onderwijs;0;31;2008/'09;11276
560;Totaal mannen en vrouwen;Hoger onderwijs;0;31;2009/'10;12371
561;Totaal mannen en vrouwen;Hoger onderwijs;0;31;2010/'11;12990
