ID;Geslacht;Leeftijd;Cijfersoort;Perioden;TotaalContacten_1;ConsultenOpDePraktijk_2;Visites_3;TelefonischeConsulten_4;TotaalContacten_5;ConsultenOpDePraktijk_6;Visites_7;TelefonischeConsulten_8;TotaalContacten_9;ConsultenOpDePraktijk_10;Visites_11;TelefonischeConsulten_12
164;Totaal mannen en vrouwen;20 tot 25 jaar;Waarde;2014;70.1;66.0;0.9;35.7;2.9;2.2;0.0;0.8;4.1;3.0;0.0;1.1
165;Totaal mannen en vrouwen;20 tot 25 jaar;Waarde;2015;69.2;65.0;0.9;35.8;3.0;2.2;0.0;0.8;4.3;3.1;0.0;1.1
166;Totaal mannen en vrouwen;20 tot 25 jaar;Waarde;2016;70.4;66.1;0.8;37.8;3.1;2.2;0.0;0.9;4.3;3.1;0.0;1.2
167;Totaal mannen en vrouwen;20 tot 25 jaar;Waarde;2017;70.5;66.2;0.7;38.3;3.1;2.2;0.0;0.9;4.4;3.1;0.0;1.2
168;Totaal mannen en vrouwen;20 tot 25 jaar;Waarde;2018;71.3;66.6;0.6;40.3;3.2;2.3;0.0;1.0;4.5;3.1;0.0;1.3
169;Totaal mannen en vrouwen;20 tot 25 jaar;Standaardfout;2006;0.4;0.4;0.1;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
170;Totaal mannen en vrouwen;20 tot 25 jaar;Standaardfout;2007;0.4;0.4;0.1;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
171;Totaal mannen en vrouwen;20 tot 25 jaar;Standaardfout;2008;0.3;0.4;0.1;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
172;Totaal mannen en vrouwen;20 tot 25 jaar;Standaardfout;2009;0.5;0.6;0.1;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
173;Totaal mannen en vrouwen;20 tot 25 jaar;Standaardfout;2010;0.5;0.5;0.1;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
174;Totaal mannen en vrouwen;20 tot 25 jaar;Standaardfout;2011;0.6;0.7;0.1;0.6;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0
175;Totaal mannen en vrouwen;20 tot 25 jaar;Standaardfout;2012;0.2;0.2;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
176;Totaal mannen en vrouwen;20 tot 25 jaar;Standaardfout;2013;0.2;0.2;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
177;Totaal mannen en vrouwen;20 tot 25 jaar;Standaardfout;2014;0.2;0.2;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
178;Totaal mannen en vrouwen;20 tot 25 jaar;Standaardfout;2015;0.2;0.2;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
179;Totaal mannen en vrouwen;20 tot 25 jaar;Standaardfout;2016;0.1;0.2;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
180;Totaal mannen en vrouwen;20 tot 25 jaar;Standaardfout;2017;0.1;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
181;Totaal mannen en vrouwen;20 tot 25 jaar;Standaardfout;2018;0.1;0.2;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
182;Totaal mannen en vrouwen;25 tot 30 jaar;Waarde;2006;64.8;61.9;2.0;24.8;2.5;2.0;0.0;0.5;3.8;3.0;0.0;0.7
183;Totaal mannen en vrouwen;25 tot 30 jaar;Waarde;2007;64.8;61.4;1.9;26.0;2.3;1.8;0.0;0.5;3.6;2.8;0.0;0.7
184;Totaal mannen en vrouwen;25 tot 30 jaar;Waarde;2008;70.1;66.6;2.4;30.3;2.7;2.1;0.0;0.6;3.9;3.0;0.0;0.9
185;Totaal mannen en vrouwen;25 tot 30 jaar;Waarde;2009;71.6;67.7;3.0;34.2;2.9;2.2;0.0;0.7;4.1;3.1;0.1;1.0
186;Totaal mannen en vrouwen;25 tot 30 jaar;Waarde;2010;70.9;66.9;2.4;35.7;3.1;2.3;0.0;0.8;4.4;3.2;0.1;1.1
187;Totaal mannen en vrouwen;25 tot 30 jaar;Waarde;2011;71.6;67.1;2.1;36.6;3.0;2.2;0.0;0.8;4.2;3.0;0.0;1.1
188;Totaal mannen en vrouwen;25 tot 30 jaar;Waarde;2012;72.7;68.1;2.4;40.1;3.4;2.4;0.0;1.0;4.7;3.3;0.1;1.3
189;Totaal mannen en vrouwen;25 tot 30 jaar;Waarde;2013;72.6;67.8;2.0;40.7;3.3;2.3;0.0;1.0;4.6;3.2;0.0;1.3
190;Totaal mannen en vrouwen;25 tot 30 jaar;Waarde;2014;70.7;66.0;2.0;39.8;3.3;2.3;0.0;1.0;4.6;3.2;0.0;1.3
191;Totaal mannen en vrouwen;25 tot 30 jaar;Waarde;2015;70.3;65.3;2.0;40.1;3.4;2.3;0.0;1.0;4.7;3.3;0.0;1.4
192;Totaal mannen en vrouwen;25 tot 30 jaar;Waarde;2016;71.8;66.7;1.8;41.9;3.4;2.4;0.0;1.1;4.8;3.3;0.0;1.5
193;Totaal mannen en vrouwen;25 tot 30 jaar;Waarde;2017;71.6;66.7;1.5;41.8;3.4;2.4;0.0;1.1;4.8;3.3;0.0;1.5
194;Totaal mannen en vrouwen;25 tot 30 jaar;Waarde;2018;72.3;67.1;1.5;43.6;3.5;2.4;0.0;1.1;4.8;3.2;0.0;1.6
195;Totaal mannen en vrouwen;25 tot 30 jaar;Standaardfout;2006;0.4;0.4;0.1;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
196;Totaal mannen en vrouwen;25 tot 30 jaar;Standaardfout;2007;0.4;0.4;0.1;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
197;Totaal mannen en vrouwen;25 tot 30 jaar;Standaardfout;2008;0.3;0.4;0.1;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
198;Totaal mannen en vrouwen;25 tot 30 jaar;Standaardfout;2009;0.5;0.6;0.2;0.5;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0
199;Totaal mannen en vrouwen;25 tot 30 jaar;Standaardfout;2010;0.5;0.5;0.2;0.5;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0
200;Totaal mannen en vrouwen;25 tot 30 jaar;Standaardfout;2011;0.6;0.7;0.2;0.7;0.1;0.0;0.0;0.0;0.1;0.0;0.0;0.0
201;Totaal mannen en vrouwen;25 tot 30 jaar;Standaardfout;2012;0.2;0.2;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
202;Totaal mannen en vrouwen;25 tot 30 jaar;Standaardfout;2013;0.2;0.2;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
203;Totaal mannen en vrouwen;25 tot 30 jaar;Standaardfout;2014;0.2;0.2;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
204;Totaal mannen en vrouwen;25 tot 30 jaar;Standaardfout;2015;0.2;0.2;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
205;Totaal mannen en vrouwen;25 tot 30 jaar;Standaardfout;2016;0.1;0.2;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
206;Totaal mannen en vrouwen;25 tot 30 jaar;Standaardfout;2017;0.1;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
207;Totaal mannen en vrouwen;25 tot 30 jaar;Standaardfout;2018;0.1;0.2;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
208;Totaal mannen en vrouwen;30 tot 35 jaar;Waarde;2006;69.6;66.6;3.2;28.2;2.8;2.2;0.0;0.5;4.0;3.1;0.1;0.8
209;Totaal mannen en vrouwen;30 tot 35 jaar;Waarde;2007;68.3;64.8;3.1;28.8;2.7;2.1;0.0;0.6;3.9;3.0;0.1;0.8
210;Totaal mannen en vrouwen;30 tot 35 jaar;Waarde;2008;72.8;69.0;3.3;33.5;3.0;2.3;0.0;0.7;4.2;3.2;0.1;0.9
211;Totaal mannen en vrouwen;30 tot 35 jaar;Waarde;2009;74.5;70.2;4.1;36.3;3.2;2.4;0.1;0.7;4.3;3.2;0.1;1.0
212;Totaal mannen en vrouwen;30 tot 35 jaar;Waarde;2010;74.0;69.1;3.5;39.4;3.4;2.4;0.0;0.9;4.5;3.3;0.1;1.2
213;Totaal mannen en vrouwen;30 tot 35 jaar;Waarde;2011;74.2;69.8;3.6;39.1;3.3;2.3;0.1;0.8;4.4;3.2;0.1;1.1
214;Totaal mannen en vrouwen;30 tot 35 jaar;Waarde;2012;75.2;70.4;3.0;42.0;3.6;2.6;0.0;1.0;4.8;3.4;0.1;1.4
215;Totaal mannen en vrouwen;30 tot 35 jaar;Waarde;2013;74.9;70.1;2.6;42.2;3.5;2.4;0.0;1.0;4.6;3.2;0.0;1.3
216;Totaal mannen en vrouwen;30 tot 35 jaar;Waarde;2014;73.6;68.9;2.6;42.0;3.5;2.5;0.0;1.0;4.8;3.3;0.1;1.4
217;Totaal mannen en vrouwen;30 tot 35 jaar;Waarde;2015;73.3;68.5;2.7;42.6;3.6;2.5;0.0;1.1;4.9;3.4;0.1;1.4
218;Totaal mannen en vrouwen;30 tot 35 jaar;Waarde;2016;74.3;69.2;2.4;44.3;3.6;2.5;0.0;1.1;4.9;3.4;0.0;1.5
219;Totaal mannen en vrouwen;30 tot 35 jaar;Waarde;2017;74.0;68.8;2.1;44.2;3.7;2.5;0.0;1.1;5.0;3.4;0.0;1.5
220;Totaal mannen en vrouwen;30 tot 35 jaar;Waarde;2018;74.2;68.9;2.0;45.6;3.7;2.5;0.0;1.2;5.0;3.3;0.0;1.6
221;Totaal mannen en vrouwen;30 tot 35 jaar;Standaardfout;2006;0.4;0.4;0.1;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
222;Totaal mannen en vrouwen;30 tot 35 jaar;Standaardfout;2007;0.3;0.4;0.1;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
223;Totaal mannen en vrouwen;30 tot 35 jaar;Standaardfout;2008;0.3;0.3;0.1;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
224;Totaal mannen en vrouwen;30 tot 35 jaar;Standaardfout;2009;0.5;0.5;0.2;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
225;Totaal mannen en vrouwen;30 tot 35 jaar;Standaardfout;2010;0.4;0.5;0.2;0.5;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0
226;Totaal mannen en vrouwen;30 tot 35 jaar;Standaardfout;2011;0.6;0.6;0.3;0.6;0.1;0.0;0.0;0.0;0.1;0.0;0.0;0.0
227;Totaal mannen en vrouwen;30 tot 35 jaar;Standaardfout;2012;0.2;0.2;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
228;Totaal mannen en vrouwen;30 tot 35 jaar;Standaardfout;2013;0.2;0.2;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
229;Totaal mannen en vrouwen;30 tot 35 jaar;Standaardfout;2014;0.2;0.2;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
230;Totaal mannen en vrouwen;30 tot 35 jaar;Standaardfout;2015;0.2;0.2;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
231;Totaal mannen en vrouwen;30 tot 35 jaar;Standaardfout;2016;0.1;0.2;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
232;Totaal mannen en vrouwen;30 tot 35 jaar;Standaardfout;2017;0.1;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
233;Totaal mannen en vrouwen;30 tot 35 jaar;Standaardfout;2018;0.1;0.1;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
234;Totaal mannen en vrouwen;35 tot 40 jaar;Waarde;2006;70.6;67.7;2.3;27.4;2.8;2.3;0.0;0.5;4.0;3.2;0.1;0.7
235;Totaal mannen en vrouwen;35 tot 40 jaar;Waarde;2007;69.2;65.6;2.2;29.0;2.7;2.1;0.0;0.5;3.9;3.0;0.1;0.8
236;Totaal mannen en vrouwen;35 tot 40 jaar;Waarde;2008;74.1;70.5;2.5;33.4;3.1;2.4;0.0;0.7;4.2;3.3;0.1;0.9
237;Totaal mannen en vrouwen;35 tot 40 jaar;Waarde;2009;75.3;71.6;3.0;36.3;3.3;2.6;0.0;0.7;4.4;3.4;0.1;1.0
238;Totaal mannen en vrouwen;35 tot 40 jaar;Waarde;2010;75.2;70.8;2.3;39.6;3.5;2.6;0.1;0.9;4.7;3.5;0.1;1.2
239;Totaal mannen en vrouwen;35 tot 40 jaar;Waarde;2011;75.3;71.2;2.2;39.1;3.4;2.5;0.0;0.9;4.6;3.4;0.0;1.2
240;Totaal mannen en vrouwen;35 tot 40 jaar;Waarde;2012;75.6;71.1;2.1;41.3;3.6;2.6;0.0;1.0;4.8;3.5;0.0;1.3
241;Totaal mannen en vrouwen;35 tot 40 jaar;Waarde;2013;75.5;71.1;2.0;41.7;3.5;2.5;0.0;1.0;4.7;3.3;0.0;1.3
242;Totaal mannen en vrouwen;35 tot 40 jaar;Waarde;2014;74.9;70.6;2.0;41.5;3.6;2.6;0.0;1.0;4.8;3.4;0.0;1.3
243;Totaal mannen en vrouwen;35 tot 40 jaar;Waarde;2015;74.8;70.1;2.3;42.4;3.7;2.7;0.0;1.0;5.0;3.5;0.1;1.4
244;Totaal mannen en vrouwen;35 tot 40 jaar;Waarde;2016;75.2;70.6;1.8;43.7;3.7;2.6;0.0;1.1;5.0;3.5;0.0;1.4
245;Totaal mannen en vrouwen;35 tot 40 jaar;Waarde;2017;74.8;70.0;1.6;43.8;3.7;2.6;0.0;1.1;5.0;3.5;0.0;1.5
246;Totaal mannen en vrouwen;35 tot 40 jaar;Waarde;2018;74.8;69.8;1.6;45.0;3.7;2.5;0.0;1.2;5.0;3.4;0.0;1.6
247;Totaal mannen en vrouwen;35 tot 40 jaar;Standaardfout;2006;0.3;0.4;0.1;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
248;Totaal mannen en vrouwen;35 tot 40 jaar;Standaardfout;2007;0.3;0.3;0.1;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
249;Totaal mannen en vrouwen;35 tot 40 jaar;Standaardfout;2008;0.3;0.3;0.1;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
250;Totaal mannen en vrouwen;35 tot 40 jaar;Standaardfout;2009;0.5;0.5;0.2;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
251;Totaal mannen en vrouwen;35 tot 40 jaar;Standaardfout;2010;0.4;0.4;0.1;0.5;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0
252;Totaal mannen en vrouwen;35 tot 40 jaar;Standaardfout;2011;0.6;0.6;0.2;0.6;0.1;0.0;0.0;0.0;0.1;0.0;0.0;0.0
253;Totaal mannen en vrouwen;35 tot 40 jaar;Standaardfout;2012;0.2;0.2;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
254;Totaal mannen en vrouwen;35 tot 40 jaar;Standaardfout;2013;0.2;0.2;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
255;Totaal mannen en vrouwen;35 tot 40 jaar;Standaardfout;2014;0.2;0.2;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
256;Totaal mannen en vrouwen;35 tot 40 jaar;Standaardfout;2015;0.2;0.2;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
257;Totaal mannen en vrouwen;35 tot 40 jaar;Standaardfout;2016;0.1;0.2;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
258;Totaal mannen en vrouwen;35 tot 40 jaar;Standaardfout;2017;0.1;0.1;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
259;Totaal mannen en vrouwen;35 tot 40 jaar;Standaardfout;2018;0.1;0.2;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
260;Totaal mannen en vrouwen;40 tot 45 jaar;Waarde;2006;71.0;68.4;1.8;26.4;2.9;2.4;0.0;0.5;4.1;3.4;0.0;0.7
261;Totaal mannen en vrouwen;40 tot 45 jaar;Waarde;2007;70.6;67.6;1.7;28.7;2.8;2.3;0.0;0.5;4.0;3.2;0.0;0.8
262;Totaal mannen en vrouwen;40 tot 45 jaar;Waarde;2008;73.9;70.9;1.8;32.4;3.2;2.5;0.0;0.6;4.3;3.4;0.0;0.9
263;Totaal mannen en vrouwen;40 tot 45 jaar;Waarde;2009;75.8;72.3;2.6;36.1;3.4;2.6;0.0;0.7;4.5;3.4;0.1;0.9
264;Totaal mannen en vrouwen;40 tot 45 jaar;Waarde;2010;74.7;70.6;1.6;37.9;3.6;2.7;0.1;0.8;4.8;3.6;0.1;1.1
265;Totaal mannen en vrouwen;40 tot 45 jaar;Waarde;2011;75.7;71.4;1.6;39.1;3.5;2.6;0.0;0.9;4.7;3.5;0.0;1.2
266;Totaal mannen en vrouwen;40 tot 45 jaar;Waarde;2012;75.8;71.7;2.0;40.4;3.7;2.7;0.0;1.0;4.9;3.6;0.0;1.3
267;Totaal mannen en vrouwen;40 tot 45 jaar;Waarde;2013;75.4;71.3;1.6;41.0;3.6;2.6;0.0;0.9;4.8;3.5;0.0;1.3
268;Totaal mannen en vrouwen;40 tot 45 jaar;Waarde;2014;75.1;71.2;1.7;40.8;3.7;2.7;0.0;1.0;4.9;3.6;0.0;1.3
269;Totaal mannen en vrouwen;40 tot 45 jaar;Waarde;2015;74.9;70.7;2.0;41.8;3.8;2.8;0.0;1.0;5.1;3.7;0.1;1.4
270;Totaal mannen en vrouwen;40 tot 45 jaar;Waarde;2016;75.5;71.2;1.5;43.6;3.8;2.7;0.0;1.1;5.1;3.6;0.0;1.4
271;Totaal mannen en vrouwen;40 tot 45 jaar;Waarde;2017;75.3;71.0;1.3;43.4;3.8;2.7;0.0;1.1;5.1;3.6;0.0;1.5
272;Totaal mannen en vrouwen;40 tot 45 jaar;Waarde;2018;75.3;70.5;1.4;44.7;3.8;2.6;0.0;1.1;5.1;3.5;0.0;1.5
273;Totaal mannen en vrouwen;40 tot 45 jaar;Standaardfout;2006;0.3;0.4;0.1;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
274;Totaal mannen en vrouwen;40 tot 45 jaar;Standaardfout;2007;0.3;0.3;0.1;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
275;Totaal mannen en vrouwen;40 tot 45 jaar;Standaardfout;2008;0.3;0.3;0.1;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
276;Totaal mannen en vrouwen;40 tot 45 jaar;Standaardfout;2009;0.4;0.5;0.2;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
277;Totaal mannen en vrouwen;40 tot 45 jaar;Standaardfout;2010;0.4;0.4;0.1;0.4;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0
278;Totaal mannen en vrouwen;40 tot 45 jaar;Standaardfout;2011;0.5;0.5;0.2;0.6;0.1;0.0;0.0;0.0;0.1;0.0;0.0;0.0
279;Totaal mannen en vrouwen;40 tot 45 jaar;Standaardfout;2012;0.1;0.2;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
280;Totaal mannen en vrouwen;40 tot 45 jaar;Standaardfout;2013;0.1;0.2;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
281;Totaal mannen en vrouwen;40 tot 45 jaar;Standaardfout;2014;0.1;0.1;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
282;Totaal mannen en vrouwen;40 tot 45 jaar;Standaardfout;2015;0.1;0.2;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
283;Totaal mannen en vrouwen;40 tot 45 jaar;Standaardfout;2016;0.1;0.1;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
284;Totaal mannen en vrouwen;40 tot 45 jaar;Standaardfout;2017;0.1;0.1;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
285;Totaal mannen en vrouwen;40 tot 45 jaar;Standaardfout;2018;0.1;0.1;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
286;Totaal mannen en vrouwen;45 tot 50 jaar;Waarde;2006;72.1;69.6;2.4;27.4;3.2;2.6;0.1;0.5;4.4;3.6;0.1;0.7
287;Totaal mannen en vrouwen;45 tot 50 jaar;Waarde;2007;72.5;69.7;2.2;30.1;3.2;2.5;0.0;0.6;4.4;3.5;0.1;0.8
288;Totaal mannen en vrouwen;45 tot 50 jaar;Waarde;2008;75.4;72.5;2.5;33.6;3.6;2.8;0.1;0.7;4.7;3.7;0.1;0.9
289;Totaal mannen en vrouwen;45 tot 50 jaar;Waarde;2009;75.7;72.7;2.8;35.3;3.6;2.9;0.1;0.7;4.8;3.8;0.1;1.0
290;Totaal mannen en vrouwen;45 tot 50 jaar;Waarde;2010;75.7;71.8;1.9;39.1;4.0;3.0;0.1;0.9;5.2;4.0;0.1;1.2
291;Totaal mannen en vrouwen;45 tot 50 jaar;Waarde;2011;76.0;72.1;2.0;39.4;3.8;2.9;0.0;0.9;5.0;3.8;0.1;1.2
292;Totaal mannen en vrouwen;45 tot 50 jaar;Waarde;2012;76.6;72.7;2.3;41.3;4.0;2.9;0.1;1.0;5.2;3.9;0.1;1.3
293;Totaal mannen en vrouwen;45 tot 50 jaar;Waarde;2013;76.8;73.0;2.0;41.5;3.8;2.8;0.0;1.0;5.0;3.6;0.1;1.3
294;Totaal mannen en vrouwen;45 tot 50 jaar;Waarde;2014;76.0;72.0;2.0;41.6;3.9;2.8;0.0;1.0;5.1;3.7;0.1;1.3
295;Totaal mannen en vrouwen;45 tot 50 jaar;Waarde;2015;76.0;71.9;2.7;42.5;4.0;2.9;0.1;1.0;5.3;3.8;0.1;1.4
296;Totaal mannen en vrouwen;45 tot 50 jaar;Waarde;2016;76.2;72.0;1.8;43.8;4.0;2.8;0.0;1.1;5.2;3.7;0.1;1.4
297;Totaal mannen en vrouwen;45 tot 50 jaar;Waarde;2017;75.7;71.6;1.7;44.0;4.0;2.8;0.0;1.1;5.3;3.8;0.1;1.5
298;Totaal mannen en vrouwen;45 tot 50 jaar;Waarde;2018;76.0;71.5;1.6;45.2;3.9;2.8;0.0;1.2;5.2;3.6;0.0;1.5
299;Totaal mannen en vrouwen;45 tot 50 jaar;Standaardfout;2006;0.4;0.4;0.1;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
300;Totaal mannen en vrouwen;45 tot 50 jaar;Standaardfout;2007;0.3;0.3;0.1;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
301;Totaal mannen en vrouwen;45 tot 50 jaar;Standaardfout;2008;0.3;0.3;0.1;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
302;Totaal mannen en vrouwen;45 tot 50 jaar;Standaardfout;2009;0.4;0.5;0.2;0.5;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0
303;Totaal mannen en vrouwen;45 tot 50 jaar;Standaardfout;2010;0.4;0.4;0.1;0.4;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0
304;Totaal mannen en vrouwen;45 tot 50 jaar;Standaardfout;2011;0.5;0.5;0.2;0.6;0.1;0.0;0.0;0.0;0.1;0.1;0.0;0.0
305;Totaal mannen en vrouwen;45 tot 50 jaar;Standaardfout;2012;0.1;0.2;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
306;Totaal mannen en vrouwen;45 tot 50 jaar;Standaardfout;2013;0.1;0.1;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
307;Totaal mannen en vrouwen;45 tot 50 jaar;Standaardfout;2014;0.1;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
308;Totaal mannen en vrouwen;45 tot 50 jaar;Standaardfout;2015;0.1;0.1;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
309;Totaal mannen en vrouwen;45 tot 50 jaar;Standaardfout;2016;0.1;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
310;Totaal mannen en vrouwen;45 tot 50 jaar;Standaardfout;2017;0.1;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
311;Totaal mannen en vrouwen;45 tot 50 jaar;Standaardfout;2018;0.1;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
312;Totaal mannen en vrouwen;50 tot 55 jaar;Waarde;2006;74.7;72.4;3.1;29.3;3.5;2.9;0.1;0.5;4.7;3.9;0.1;0.7
313;Totaal mannen en vrouwen;50 tot 55 jaar;Waarde;2007;74.8;72.0;2.9;31.0;3.5;2.8;0.1;0.6;4.6;3.7;0.1;0.8
314;Totaal mannen en vrouwen;50 tot 55 jaar;Waarde;2008;77.6;74.8;3.3;35.5;3.9;3.1;0.1;0.7;5.1;4.0;0.1;0.9
315;Totaal mannen en vrouwen;50 tot 55 jaar;Waarde;2009;78.4;75.6;3.7;37.3;4.2;3.3;0.1;0.8;5.3;4.2;0.1;1.0
316;Totaal mannen en vrouwen;50 tot 55 jaar;Waarde;2010;78.6;75.1;3.0;41.7;4.5;3.5;0.1;1.0;5.8;4.4;0.1;1.3
317;Totaal mannen en vrouwen;50 tot 55 jaar;Waarde;2011;79.1;75.5;3.3;41.6;4.3;3.2;0.1;1.0;5.4;4.1;0.1;1.3
318;Totaal mannen en vrouwen;50 tot 55 jaar;Waarde;2012;78.9;75.4;3.0;43.3;4.4;3.2;0.1;1.1;5.6;4.1;0.1;1.4
319;Totaal mannen en vrouwen;50 tot 55 jaar;Waarde;2013;78.7;75.0;2.8;43.9;4.2;3.1;0.1;1.1;5.4;3.9;0.1;1.4
320;Totaal mannen en vrouwen;50 tot 55 jaar;Waarde;2014;78.1;74.4;2.8;43.9;4.3;3.1;0.1;1.1;5.5;4.0;0.1;1.4
321;Totaal mannen en vrouwen;50 tot 55 jaar;Waarde;2015;78.4;74.5;3.7;44.7;4.4;3.2;0.1;1.1;5.6;4.1;0.1;1.5
322;Totaal mannen en vrouwen;50 tot 55 jaar;Waarde;2016;78.7;74.8;2.6;46.6;4.4;3.1;0.1;1.2;5.6;4.0;0.1;1.5
323;Totaal mannen en vrouwen;50 tot 55 jaar;Waarde;2017;78.2;74.3;2.4;46.2;4.3;3.1;0.1;1.2;5.6;4.0;0.1;1.5
324;Totaal mannen en vrouwen;50 tot 55 jaar;Waarde;2018;78.2;73.9;2.3;47.7;4.3;3.0;0.1;1.3;5.5;3.8;0.1;1.6
325;Totaal mannen en vrouwen;50 tot 55 jaar;Standaardfout;2006;0.4;0.4;0.1;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
326;Totaal mannen en vrouwen;50 tot 55 jaar;Standaardfout;2007;0.3;0.3;0.1;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
327;Totaal mannen en vrouwen;50 tot 55 jaar;Standaardfout;2008;0.3;0.3;0.1;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
