ID;KenmerkenWerknemer;CaoSector;Perioden;TotaalBanen_1;Minimumloon_2;k_105Minimumloon_3;k_110Minimumloon_4;k_115Minimumloon_5;k_120Minimumloon_6;k_130Minimumloon_7;TotaalArbeidsvolume_8;Minimumloon_9;k_105Minimumloon_10;k_110Minimumloon_11;k_115Minimumloon_12;k_120Minimumloon_13;k_130Minimumloon_14
635;Leeftijd: 45 tot 50 jaar;Gesubsidieerde instellingen;2014;178.9;6.4;12.6;17.7;22.1;26.3;34.0;124.3;3.4;7.6;10.4;13.6;16.5;21.5
636;Leeftijd: 45 tot 50 jaar;Gesubsidieerde instellingen;2015;171.5;5.7;11.5;16.0;19.7;23.6;30.0;119.6;3.1;7.1;9.7;12.3;15.0;19.1
637;Leeftijd: 45 tot 50 jaar;Gesubsidieerde instellingen;2016;164.6;5.1;10.9;14.4;18.3;21.9;27.6;115.3;3.0;7.1;9.1;11.7;14.1;17.6
638;Leeftijd: 45 tot 50 jaar;Gesubsidieerde instellingen;2017;160.6;3.8;10.6;14.6;18.2;21.0;25.9;111.6;2.3;6.7;8.8;11.3;13.2;16.3
639;Leeftijd: 45 tot 50 jaar;Gesubsidieerde instellingen;2018;157.2;3.7;9.5;14.2;17.9;20.8;26.0;109.8;2.3;5.9;8.6;11.2;13.1;16.3
640;Leeftijd: 45 tot 50 jaar;Gesubsidieerde instellingen;2019;152.7;2.9;7.7;11.9;16.8;19.9;25.4;107.4;1.9;5.1;7.5;10.6;12.6;16.0
641;Leeftijd: 45 tot 50 jaar;Gesubsidieerde instellingen;2020;148.3;2.6;6.4;9.7;14.0;17.9;24.1;104.8;1.7;4.3;6.3;9.1;11.4;15.0
642;Leeftijd: 45 tot 50 jaar;Gesubsidieerde instellingen;2021;144.1;2.4;5.4;8.2;11.8;15.3;21.9;102.7;1.6;3.7;5.5;7.9;10.0;13.8
643;Leeftijd: 45 tot 50 jaar;Gesubsidieerde instellingen;2022;141.0;2.3;4.6;7.0;9.9;12.8;18.7;101.1;1.5;3.2;4.8;6.9;8.7;12.1
644;Leeftijd: 45 tot 50 jaar;Gesubsidieerde instellingen;2023;139.8;3.1;7.0;10.0;12.9;16.2;23.7;101.0;2.1;4.8;6.9;8.8;10.7;15.0
645;Leeftijd: 45 tot 50 jaar;Overheid;2009;155.3;1.7;1.9;2.1;2.5;3.1;5.1;129.4;1.3;1.4;1.6;1.8;2.2;3.5
646;Leeftijd: 45 tot 50 jaar;Overheid;2010;153.7;2.7;2.9;3.1;3.5;4.1;5.8;127.2;1.7;1.8;2.0;2.1;2.6;3.7
647;Leeftijd: 45 tot 50 jaar;Overheid;2011;148.1;1.8;2.0;2.2;2.6;3.5;4.9;121.6;1.2;1.3;1.5;1.7;2.2;3.1
648;Leeftijd: 45 tot 50 jaar;Overheid;2012;141.9;1.8;2.0;2.3;2.6;3.4;4.6;116.5;1.2;1.3;1.4;1.6;2.0;2.8
649;Leeftijd: 45 tot 50 jaar;Overheid;2013;135.7;1.8;1.9;2.1;2.4;3.0;3.9;111.6;1.5;1.6;1.7;1.9;2.2;2.8
650;Leeftijd: 45 tot 50 jaar;Overheid;2014;131.2;2.5;2.6;2.8;3.1;3.6;4.4;107.6;2.0;2.1;2.2;2.3;2.5;3.0
651;Leeftijd: 45 tot 50 jaar;Overheid;2015;128.9;2.1;2.2;2.4;2.7;3.0;3.8;105.4;1.6;1.7;1.8;1.9;2.1;2.5
652;Leeftijd: 45 tot 50 jaar;Overheid;2016;127.5;1.9;2.3;2.6;2.9;3.3;4.0;104.8;1.4;1.6;1.7;1.8;2.0;2.4
653;Leeftijd: 45 tot 50 jaar;Overheid;2017;127.3;2.0;2.3;2.6;2.8;3.2;3.9;104.8;1.5;1.6;1.7;1.9;2.1;2.5
654;Leeftijd: 45 tot 50 jaar;Overheid;2018;127.1;1.9;2.3;2.6;2.9;3.3;4.0;104.9;1.4;1.5;1.7;1.9;2.1;2.5
655;Leeftijd: 45 tot 50 jaar;Overheid;2019;126.7;1.9;2.4;2.7;3.1;3.6;4.4;104.7;1.3;1.5;1.6;1.9;2.1;2.6
656;Leeftijd: 45 tot 50 jaar;Overheid;2020;123.7;1.6;2.0;2.2;2.5;3.1;3.8;102.2;1.0;1.1;1.3;1.5;1.8;2.2
657;Leeftijd: 45 tot 50 jaar;Overheid;2021;124.2;1.4;1.7;1.9;2.2;2.7;3.4;103.2;0.9;1.1;1.2;1.4;1.6;2.1
658;Leeftijd: 45 tot 50 jaar;Overheid;2022;125.2;1.1;1.3;1.5;1.7;1.9;2.8;104.0;0.7;0.8;0.8;1.0;1.1;1.7
659;Leeftijd: 45 tot 50 jaar;Overheid;2023;128.1;1.3;1.6;1.8;2.1;2.6;3.4;106.3;0.7;0.9;1.0;1.1;1.5;2.1
660;Leeftijd: 50 tot 55 jaar;Totaal;2009;841.7;27.7;38.3;51.1;64.9;82.9;123.8;682.2;17.0;23.3;31.0;39.6;51.0;77.0
661;Leeftijd: 50 tot 55 jaar;Totaal;2010;864.2;32.2;44.4;58.3;72.5;93.1;131.9;695.5;19.3;26.5;34.8;43.7;56.4;81.4
662;Leeftijd: 50 tot 55 jaar;Totaal;2011;881.6;31.5;44.1;58.5;73.0;94.2;133.1;706.7;18.2;25.6;34.2;43.3;56.3;81.1
663;Leeftijd: 50 tot 55 jaar;Totaal;2012;890.9;29.1;43.5;59.3;73.3;93.5;131.9;713.5;16.2;24.6;33.7;42.3;54.6;78.7
664;Leeftijd: 50 tot 55 jaar;Totaal;2013;890.5;26.0;41.7;55.4;69.2;88.5;127.2;712.9;15.1;24.4;32.4;40.6;52.2;76.2
665;Leeftijd: 50 tot 55 jaar;Totaal;2014;891.4;27.3;44.8;60.0;74.6;92.6;130.7;713.8;15.5;25.8;34.3;43.5;54.4;78.1
666;Leeftijd: 50 tot 55 jaar;Totaal;2015;901.4;25.9;43.4;59.3;73.7;91.2;128.8;722.4;14.9;25.2;34.2;42.9;53.6;76.7
667;Leeftijd: 50 tot 55 jaar;Totaal;2016;908.6;27.1;46.3;62.2;78.3;95.8;135.6;730.2;15.8;27.1;36.2;46.3;56.9;81.3
668;Leeftijd: 50 tot 55 jaar;Totaal;2017;919.6;24.4;46.4;64.7;81.0;98.6;141.7;738.5;14.4;26.9;37.2;47.7;58.6;85.3
669;Leeftijd: 50 tot 55 jaar;Totaal;2018;931.8;25.1;46.4;66.1;84.3;102.0;147.7;751.4;15.0;27.1;38.5;50.2;61.5;90.0
670;Leeftijd: 50 tot 55 jaar;Totaal;2019;943.3;23.4;43.7;63.5;84.7;103.8;150.1;763.4;14.0;26.3;38.1;51.3;63.5;92.9
671;Leeftijd: 50 tot 55 jaar;Totaal;2020;938.8;20.2;38.2;55.4;75.2;95.7;141.3;764.1;12.7;23.8;34.5;46.9;59.9;89.1
672;Leeftijd: 50 tot 55 jaar;Totaal;2021;946.7;19.1;35.8;53.1;71.8;91.7;139.1;775.9;12.6;23.1;33.9;46.2;59.3;89.7
673;Leeftijd: 50 tot 55 jaar;Totaal;2022;957.6;18.1;31.9;48.7;66.8;85.1;132.3;788.0;12.0;21.1;31.7;43.8;56.1;86.9
674;Leeftijd: 50 tot 55 jaar;Totaal;2023;942.7;24.1;44.3;64.8;87.3;114.2;160.1;779.4;15.6;29.1;42.8;58.1;75.7;107.7
675;Leeftijd: 50 tot 55 jaar;Particuliere bedrijven;2009;492.7;19.9;27.4;36.5;46.2;58.0;85.0;407.6;11.3;15.5;20.8;26.6;33.5;49.9
676;Leeftijd: 50 tot 55 jaar;Particuliere bedrijven;2010;504.7;21.1;29.4;38.9;48.6;62.8;88.8;417.6;12.4;17.0;22.7;28.6;36.7;53.0
677;Leeftijd: 50 tot 55 jaar;Particuliere bedrijven;2011;518.0;20.8;29.3;39.0;48.9;63.1;90.2;427.7;11.5;16.4;22.1;28.1;36.2;53.1
678;Leeftijd: 50 tot 55 jaar;Particuliere bedrijven;2012;528.3;19.3;28.8;38.5;48.1;61.5;88.8;435.8;10.4;15.6;21.3;27.1;34.6;51.5
679;Leeftijd: 50 tot 55 jaar;Particuliere bedrijven;2013;532.9;18.3;28.2;37.7;47.2;59.2;87.1;439.7;10.5;15.8;21.3;26.9;33.8;50.7
680;Leeftijd: 50 tot 55 jaar;Particuliere bedrijven;2014;541.3;18.9;29.7;39.5;49.4;61.9;90.4;446.3;10.6;16.3;21.9;27.8;35.0;52.2
681;Leeftijd: 50 tot 55 jaar;Particuliere bedrijven;2015;558.8;18.2;29.2;40.0;50.4;62.9;92.0;460.5;10.3;16.2;22.1;28.2;35.4;53.0
682;Leeftijd: 50 tot 55 jaar;Particuliere bedrijven;2016;576.3;19.8;32.5;43.9;55.3;68.0;100.0;476.2;11.3;18.0;24.6;31.4;39.0;58.4
683;Leeftijd: 50 tot 55 jaar;Particuliere bedrijven;2017;595.1;18.5;32.7;45.8;57.9;71.7;107.8;492.3;10.6;18.2;25.7;33.1;41.5;63.8
684;Leeftijd: 50 tot 55 jaar;Particuliere bedrijven;2018;614.1;19.2;33.8;47.7;61.1;75.1;113.4;510.2;11.1;19.1;27.3;35.8;44.6;68.6
685;Leeftijd: 50 tot 55 jaar;Particuliere bedrijven;2019;628.4;18.1;32.7;47.2;62.0;76.8;115.2;524.2;10.5;19.2;27.9;37.2;46.7;71.3
686;Leeftijd: 50 tot 55 jaar;Particuliere bedrijven;2020;627.8;15.6;29.0;42.0;56.2;70.9;107.7;527.8;9.7;17.7;25.9;34.8;44.4;68.4
687;Leeftijd: 50 tot 55 jaar;Particuliere bedrijven;2021;635.5;15.0;27.9;41.6;55.5;70.1;107.5;537.7;9.8;17.8;26.3;35.4;45.2;70.0
688;Leeftijd: 50 tot 55 jaar;Particuliere bedrijven;2022;646.5;14.3;25.0;38.8;52.8;67.3;105.0;548.8;9.5;16.3;24.9;34.2;44.0;69.5
689;Leeftijd: 50 tot 55 jaar;Particuliere bedrijven;2023;634.1;18.9;34.2;50.6;69.0;91.0;124.7;541.1;12.2;22.2;33.1;45.8;60.6;85.7
690;Leeftijd: 50 tot 55 jaar;Gesubsidieerde instellingen;2009;186.9;6.3;9.2;12.6;16.5;22.2;34.2;136.9;4.4;6.4;8.7;11.3;15.4;23.8
691;Leeftijd: 50 tot 55 jaar;Gesubsidieerde instellingen;2010;196.5;8.7;12.5;16.7;21.0;26.7;37.8;140.4;5.3;7.7;10.3;13.2;17.3;24.9
692;Leeftijd: 50 tot 55 jaar;Gesubsidieerde instellingen;2011;202.1;9.3;13.0;17.6;21.8;27.9;38.4;143.6;5.5;7.9;10.8;13.7;18.0;25.0
693;Leeftijd: 50 tot 55 jaar;Gesubsidieerde instellingen;2012;203.9;8.3;12.9;18.8;22.9;28.9;38.7;144.5;4.8;7.9;11.1;13.8;18.0;24.5
694;Leeftijd: 50 tot 55 jaar;Gesubsidieerde instellingen;2013;202.0;6.1;11.7;15.8;19.8;26.4;36.3;142.4;3.3;7.0;9.5;12.0;16.2;22.8
695;Leeftijd: 50 tot 55 jaar;Gesubsidieerde instellingen;2014;197.7;6.3;12.9;18.1;22.5;27.4;36.1;139.7;3.3;7.8;10.6;13.7;17.1;23.0
696;Leeftijd: 50 tot 55 jaar;Gesubsidieerde instellingen;2015;193.6;5.9;12.2;17.1;20.9;25.6;33.2;137.0;3.2;7.6;10.5;13.1;16.4;21.3
697;Leeftijd: 50 tot 55 jaar;Gesubsidieerde instellingen;2016;187.5;5.5;11.8;15.9;20.3;24.6;31.6;132.7;3.2;7.6;10.0;13.1;16.0;20.4
698;Leeftijd: 50 tot 55 jaar;Gesubsidieerde instellingen;2017;183.4;4.2;11.6;16.6;20.5;23.8;30.0;128.2;2.5;7.3;9.9;12.8;15.1;19.0
699;Leeftijd: 50 tot 55 jaar;Gesubsidieerde instellingen;2018;180.3;4.1;10.4;16.0;20.4;23.6;30.2;126.2;2.5;6.5;9.5;12.6;14.8;18.8
700;Leeftijd: 50 tot 55 jaar;Gesubsidieerde instellingen;2019;179.1;3.4;8.7;13.7;19.7;23.5;30.5;125.5;2.2;5.7;8.6;12.2;14.6;18.9
701;Leeftijd: 50 tot 55 jaar;Gesubsidieerde instellingen;2020;178.3;3.1;7.5;11.4;16.7;21.8;29.9;125.2;2.0;4.9;7.4;10.7;13.7;18.4
702;Leeftijd: 50 tot 55 jaar;Gesubsidieerde instellingen;2021;177.3;2.7;6.3;9.6;14.2;18.9;28.0;125.4;1.8;4.2;6.3;9.4;12.3;17.4
703;Leeftijd: 50 tot 55 jaar;Gesubsidieerde instellingen;2022;175.6;2.7;5.7;8.5;12.3;15.9;24.2;125.0;1.8;4.0;5.8;8.5;10.9;15.5
704;Leeftijd: 50 tot 55 jaar;Gesubsidieerde instellingen;2023;171.3;3.9;8.7;12.5;16.3;20.7;31.8;122.6;2.6;6.0;8.7;11.1;13.6;19.8
705;Leeftijd: 50 tot 55 jaar;Overheid;2009;162.2;1.6;1.7;1.9;2.2;2.7;4.6;137.7;1.3;1.4;1.5;1.7;2.0;3.2
706;Leeftijd: 50 tot 55 jaar;Overheid;2010;163.0;2.3;2.5;2.7;3.0;3.6;5.3;137.5;1.6;1.7;1.8;2.0;2.4;3.5
707;Leeftijd: 50 tot 55 jaar;Overheid;2011;161.5;1.5;1.7;1.9;2.3;3.1;4.6;135.4;1.1;1.2;1.3;1.5;2.1;3.0
708;Leeftijd: 50 tot 55 jaar;Overheid;2012;158.7;1.5;1.8;2.0;2.3;3.2;4.4;133.2;1.0;1.2;1.3;1.5;2.0;2.8
709;Leeftijd: 50 tot 55 jaar;Overheid;2013;155.6;1.6;1.8;1.9;2.2;2.9;3.9;130.8;1.4;1.5;1.6;1.7;2.1;2.7
710;Leeftijd: 50 tot 55 jaar;Overheid;2014;152.4;2.1;2.2;2.4;2.8;3.3;4.2;127.9;1.6;1.7;1.8;2.0;2.3;2.8
711;Leeftijd: 50 tot 55 jaar;Overheid;2015;149.0;1.8;1.9;2.1;2.4;2.7;3.6;124.9;1.4;1.5;1.6;1.7;1.9;2.4
712;Leeftijd: 50 tot 55 jaar;Overheid;2016;144.7;1.7;2.1;2.4;2.8;3.2;4.0;121.2;1.3;1.5;1.6;1.7;2.0;2.5
713;Leeftijd: 50 tot 55 jaar;Overheid;2017;141.2;1.8;2.1;2.3;2.6;3.1;3.9;118.0;1.4;1.5;1.6;1.7;2.0;2.5
714;Leeftijd: 50 tot 55 jaar;Overheid;2018;137.4;1.8;2.2;2.5;2.8;3.3;4.1;115.0;1.3;1.5;1.6;1.8;2.1;2.6
715;Leeftijd: 50 tot 55 jaar;Overheid;2019;135.9;1.9;2.3;2.5;3.0;3.5;4.4;113.7;1.3;1.5;1.6;1.9;2.2;2.8
716;Leeftijd: 50 tot 55 jaar;Overheid;2020;132.7;1.5;1.8;2.0;2.4;3.0;3.8;111.1;1.0;1.1;1.3;1.5;1.8;2.3
717;Leeftijd: 50 tot 55 jaar;Overheid;2021;134.0;1.3;1.6;1.9;2.1;2.7;3.5;112.8;1.0;1.1;1.2;1.4;1.7;2.3
718;Leeftijd: 50 tot 55 jaar;Overheid;2022;135.5;1.1;1.3;1.5;1.8;2.0;3.1;114.2;0.7;0.8;0.9;1.1;1.2;1.9
719;Leeftijd: 50 tot 55 jaar;Overheid;2023;137.2;1.3;1.4;1.6;2.0;2.5;3.6;115.7;0.8;0.9;1.0;1.2;1.6;2.3
720;Leeftijd: 55 tot 60 jaar;Totaal;2009;662.9;20.8;28.4;37.8;48.1;61.9;94.2;535.8;12.6;17.0;22.5;28.8;37.5;57.3
721;Leeftijd: 55 tot 60 jaar;Totaal;2010;687.5;24.2;32.9;43.2;53.7;69.1;100.2;552.5;14.7;19.7;25.7;32.2;41.6;61.0
722;Leeftijd: 55 tot 60 jaar;Totaal;2011;706.7;23.8;32.9;43.6;54.3;70.0;101.2;564.9;13.9;19.2;25.5;32.0;41.6;60.9
723;Leeftijd: 55 tot 60 jaar;Totaal;2012;717.8;21.9;32.2;43.8;54.0;69.0;99.4;571.9;12.5;18.4;24.8;31.0;40.0;58.6
724;Leeftijd: 55 tot 60 jaar;Totaal;2013;723.7;19.4;30.8;40.9;51.1;65.7;96.3;575.1;11.3;17.9;23.7;29.7;38.3;56.7
725;Leeftijd: 55 tot 60 jaar;Totaal;2014;734.9;20.7;33.6;45.1;56.0;69.8;100.5;585.6;11.8;19.3;25.5;32.3;40.6;59.2
726;Leeftijd: 55 tot 60 jaar;Totaal;2015;750.3;20.3;33.6;45.6;56.6;70.1;100.4;598.0;11.6;19.3;25.9;32.5;40.8;58.9
727;Leeftijd: 55 tot 60 jaar;Totaal;2016;769.2;21.4;36.3;48.4;60.9;75.0;107.1;614.2;12.3;21.0;27.7;35.5;44.0;63.0
728;Leeftijd: 55 tot 60 jaar;Totaal;2017;796.4;19.2;37.3;52.1;65.2;79.4;115.3;634.3;11.3;21.4;29.4;37.7;46.4;68.0
729;Leeftijd: 55 tot 60 jaar;Totaal;2018;826.8;20.2;38.3;55.0;70.0;84.8;124.1;660.2;12.0;22.0;31.3;40.8;50.1;73.9
730;Leeftijd: 55 tot 60 jaar;Totaal;2019;851.4;18.9;36.5;53.6;72.5;88.7;129.8;681.4;11.0;21.4;31.2;42.5;52.7;78.1
731;Leeftijd: 55 tot 60 jaar;Totaal;2020;859.8;17.0;32.9;47.8;65.4;83.8;125.8;690.9;10.4;19.7;28.7;39.3;50.7;76.6
732;Leeftijd: 55 tot 60 jaar;Totaal;2021;874.6;15.9;30.7;45.8;62.4;80.6;125.6;706.3;10.1;19.0;28.0;38.7;50.3;77.8
733;Leeftijd: 55 tot 60 jaar;Totaal;2022;893.5;14.9;26.9;42.2;58.5;75.3;120.5;723.5;9.7;17.2;26.2;36.8;47.9;75.9
734;Leeftijd: 55 tot 60 jaar;Totaal;2023;900.4;21.6;40.3;59.0;80.3;106.6;152.0;731.8;13.5;25.4;37.5;51.3;67.7;97.7
735;Leeftijd: 55 tot 60 jaar;Particuliere bedrijven;2009;382.9;14.9;20.2;26.8;33.8;42.3;62.9;314.2;8.3;11.1;14.7;18.7;23.4;35.3
736;Leeftijd: 55 tot 60 jaar;Particuliere bedrijven;2010;390.1;16.0;21.8;28.6;35.6;45.6;66.0;320.0;9.4;12.5;16.4;20.4;25.9;38.0
737;Leeftijd: 55 tot 60 jaar;Particuliere bedrijven;2011;397.2;15.5;21.6;28.6;35.6;45.6;66.7;325.0;8.7;12.0;15.9;20.0;25.5;38.0
738;Leeftijd: 55 tot 60 jaar;Particuliere bedrijven;2012;400.1;14.3;20.8;27.6;34.4;43.7;64.8;327.1;7.8;11.2;15.0;19.0;24.1;36.5
739;Leeftijd: 55 tot 60 jaar;Particuliere bedrijven;2013;400.8;13.4;20.3;27.0;33.7;42.1;63.5;327.1;7.7;11.2;15.0;18.8;23.5;35.8
740;Leeftijd: 55 tot 60 jaar;Particuliere bedrijven;2014;408.7;14.0;21.5;28.5;35.5;44.4;66.2;333.6;7.8;11.6;15.5;19.5;24.4;37.1
741;Leeftijd: 55 tot 60 jaar;Particuliere bedrijven;2015;422.9;13.8;21.7;29.2;36.7;45.6;67.8;345.3;7.7;11.7;15.7;19.9;24.9;37.8
742;Leeftijd: 55 tot 60 jaar;Particuliere bedrijven;2016;441.7;15.2;24.5;32.6;40.8;50.4;74.9;361.4;8.5;13.2;17.7;22.4;27.9;42.2
743;Leeftijd: 55 tot 60 jaar;Particuliere bedrijven;2017;466.7;14.1;25.1;34.9;44.0;54.6;83.4;382.1;8.0;13.6;19.0;24.3;30.6;47.6
744;Leeftijd: 55 tot 60 jaar;Particuliere bedrijven;2018;494.9;15.0;26.8;37.6;48.1;59.3;90.8;406.8;8.6;14.7;20.8;27.1;34.0;53.0
745;Leeftijd: 55 tot 60 jaar;Particuliere bedrijven;2019;516.6;14.3;26.4;38.1;50.2;62.3;95.0;426.3;8.0;14.7;21.5;28.7;36.2;56.5
746;Leeftijd: 55 tot 60 jaar;Particuliere bedrijven;2020;526.2;12.8;24.0;34.6;46.3;58.6;91.0;437.6;7.6;13.9;20.2;27.3;35.0;55.3
747;Leeftijd: 55 tot 60 jaar;Particuliere bedrijven;2021;542.1;12.0;22.9;34.5;46.1;58.5;92.3;453.3;7.5;13.7;20.5;27.9;35.8;57.1
748;Leeftijd: 55 tot 60 jaar;Particuliere bedrijven;2022;564.2;11.3;20.1;32.4;44.4;56.8;91.6;473.0;7.2;12.4;19.5;27.1;35.2;57.5
749;Leeftijd: 55 tot 60 jaar;Particuliere bedrijven;2023;574.5;16.7;30.2;44.5;61.2;82.0;112.9;483.7;10.2;18.4;27.5;38.4;51.7;73.8
750;Leeftijd: 55 tot 60 jaar;Gesubsidieerde instellingen;2009;143.2;4.6;6.7;9.3;12.4;17.2;27.1;105.4;3.2;4.7;6.5;8.7;12.3;19.2
751;Leeftijd: 55 tot 60 jaar;Gesubsidieerde instellingen;2010;153.9;6.5;9.3;12.7;15.9;20.7;29.8;110.8;4.0;5.8;7.9;10.1;13.6;19.9
752;Leeftijd: 55 tot 60 jaar;Gesubsidieerde instellingen;2011;162.1;7.0;9.9;13.4;16.8;21.8;30.6;116.4;4.3;6.1;8.4;10.6;14.3;20.3
753;Leeftijd: 55 tot 60 jaar;Gesubsidieerde instellingen;2012;168.5;6.4;9.9;14.6;17.8;22.6;30.9;120.4;3.7;6.1;8.6;10.7;14.2;19.7
754;Leeftijd: 55 tot 60 jaar;Gesubsidieerde instellingen;2013;172.8;4.8;9.1;12.4;15.7;21.2;29.6;122.7;2.6;5.6;7.5;9.5;13.1;18.7
755;Leeftijd: 55 tot 60 jaar;Gesubsidieerde instellingen;2014;176.3;5.3;10.5;14.9;18.5;22.8;30.8;125.5;2.9;6.4;8.7;11.3;14.4;19.8
756;Leeftijd: 55 tot 60 jaar;Gesubsidieerde instellingen;2015;177.9;5.2;10.4;14.8;17.9;22.3;29.4;126.6;2.9;6.5;9.1;11.3;14.3;19.0
757;Leeftijd: 55 tot 60 jaar;Gesubsidieerde instellingen;2016;178.5;5.1;10.4;14.1;18.1;22.1;28.7;127.0;3.0;6.8;8.9;11.8;14.5;18.7
758;Leeftijd: 55 tot 60 jaar;Gesubsidieerde instellingen;2017;180.9;3.9;10.8;15.5;19.3;22.4;28.7;126.9;2.4;6.8;9.3;12.2;14.3;18.3
759;Leeftijd: 55 tot 60 jaar;Gesubsidieerde instellingen;2018;183.6;3.9;10.0;15.5;19.8;22.9;29.9;128.5;2.5;6.3;9.3;12.3;14.5;18.8
760;Leeftijd: 55 tot 60 jaar;Gesubsidieerde instellingen;2019;186.7;3.3;8.5;13.6;19.9;23.6;30.9;130.5;2.1;5.7;8.5;12.4;14.7;19.2
761;Leeftijd: 55 tot 60 jaar;Gesubsidieerde instellingen;2020;189.6;3.1;7.5;11.4;17.0;22.4;31.1;132.1;2.1;5.0;7.5;10.8;14.1;19.1
762;Leeftijd: 55 tot 60 jaar;Gesubsidieerde instellingen;2021;189.9;2.9;6.5;9.8;14.5;19.7;30.1;132.7;1.9;4.4;6.5;9.6;12.9;18.6
763;Leeftijd: 55 tot 60 jaar;Gesubsidieerde instellingen;2022;188.9;2.8;5.8;8.7;12.7;16.9;26.2;132.1;1.9;4.1;6.0;8.8;11.6;16.7
764;Leeftijd: 55 tot 60 jaar;Gesubsidieerde instellingen;2023;186.8;3.9;9.2;13.3;17.6;22.5;36.0;131.0;2.7;6.3;9.2;11.9;14.7;21.9
765;Leeftijd: 55 tot 60 jaar;Overheid;2009;136.8;1.4;1.5;1.6;1.9;2.4;4.1;116.2;1.1;1.2;1.3;1.5;1.8;2.8
766;Leeftijd: 55 tot 60 jaar;Overheid;2010;143.5;1.7;1.8;2.0;2.2;2.9;4.4;121.7;1.3;1.4;1.5;1.6;2.1;3.0
767;Leeftijd: 55 tot 60 jaar;Overheid;2011;147.4;1.3;1.4;1.6;1.9;2.7;3.9;123.5;1.0;1.1;1.2;1.3;1.8;2.6
768;Leeftijd: 55 tot 60 jaar;Overheid;2012;149.1;1.3;1.4;1.6;1.9;2.7;3.7;124.5;0.9;1.0;1.1;1.3;1.7;2.4
769;Leeftijd: 55 tot 60 jaar;Overheid;2013;150.1;1.2;1.3;1.5;1.7;2.4;3.2;125.3;1.0;1.1;1.2;1.3;1.7;2.3
770;Leeftijd: 55 tot 60 jaar;Overheid;2014;150.0;1.4;1.6;1.7;2.0;2.6;3.5;126.5;1.1;1.2;1.3;1.5;1.8;2.3
771;Leeftijd: 55 tot 60 jaar;Overheid;2015;149.5;1.3;1.5;1.6;1.9;2.3;3.2;126.0;1.0;1.1;1.2;1.3;1.5;2.1
772;Leeftijd: 55 tot 60 jaar;Overheid;2016;149.0;1.2;1.4;1.7;2.0;2.5;3.4;125.9;0.9;1.0;1.1;1.3;1.5;2.1
773;Leeftijd: 55 tot 60 jaar;Overheid;2017;148.9;1.2;1.3;1.6;1.9;2.4;3.2;125.2;0.9;1.0;1.1;1.3;1.5;2.0
774;Leeftijd: 55 tot 60 jaar;Overheid;2018;148.3;1.3;1.5;1.8;2.1;2.6;3.5;124.8;0.9;1.0;1.2;1.3;1.6;2.2
775;Leeftijd: 55 tot 60 jaar;Overheid;2019;148.1;1.3;1.6;2.0;2.4;2.9;3.9;124.6;0.9;1.0;1.2;1.5;1.7;2.4
776;Leeftijd: 55 tot 60 jaar;Overheid;2020;144.0;1.1;1.4;1.7;2.0;2.8;3.6;121.2;0.7;0.8;1.0;1.2;1.6;2.2
777;Leeftijd: 55 tot 60 jaar;Overheid;2021;142.6;1.0;1.2;1.5;1.8;2.4;3.3;120.3;0.7;0.8;1.0;1.2;1.5;2.1
778;Leeftijd: 55 tot 60 jaar;Overheid;2022;140.4;0.8;1.0;1.1;1.4;1.6;2.7;118.4;0.6;0.6;0.7;0.9;1.1;1.7
779;Leeftijd: 55 tot 60 jaar;Overheid;2023;139.0;0.9;1.0;1.2;1.6;2.1;3.1;117.2;0.6;0.7;0.8;1.0;1.4;2.0
780;Leeftijd: 60 tot 65 jaar;Totaal;2009;307.9;15.4;20.2;25.9;32.2;40.4;57.9;225.8;8.6;11.0;14.1;17.7;22.8;32.8
781;Leeftijd: 60 tot 65 jaar;Totaal;2010;347.4;18.3;23.8;30.4;37.3;46.9;65.4;255.8;10.8;13.7;17.3;21.3;27.1;37.9
782;Leeftijd: 60 tot 65 jaar;Totaal;2011;377.2;17.7;23.4;30.2;37.2;47.3;66.7;279.5;10.0;13.1;16.8;20.9;26.9;38.2
783;Leeftijd: 60 tot 65 jaar;Totaal;2012;399.7;15.9;22.2;29.4;35.9;45.2;64.3;300.4;9.0;12.4;16.1;19.8;25.3;36.3
784;Leeftijd: 60 tot 65 jaar;Totaal;2013;426.2;14.0;20.8;27.2;33.6;42.9;62.3;324.3;8.1;11.9;15.4;19.0;24.4;35.6
785;Leeftijd: 60 tot 65 jaar;Totaal;2014;455.4;14.5;22.4;29.7;36.7;45.6;65.8;352.3;8.2;12.7;16.6;20.8;26.0;37.9
786;Leeftijd: 60 tot 65 jaar;Totaal;2015;480.3;14.0;22.2;30.0;37.0;45.8;66.0;374.0;8.1;12.7;16.9;21.0;26.3;38.1
787;Leeftijd: 60 tot 65 jaar;Totaal;2016;505.9;14.7;24.1;31.7;39.6;48.8;70.4;395.2;8.4;13.8;17.9;22.7;28.1;40.5
788;Leeftijd: 60 tot 65 jaar;Totaal;2017;535.8;13.0;24.7;34.0;42.4;51.8;76.3;417.0;7.5;13.9;18.9;24.1;29.7;44.0
789;Leeftijd: 60 tot 65 jaar;Totaal;2018;570.0;14.0;25.9;36.8;46.5;56.5;83.9;443.9;8.1;14.6;20.3;26.3;32.4;48.4
790;Leeftijd: 60 tot 65 jaar;Totaal;2019;606.4;13.5;25.6;36.8;49.6;60.7;90.1;472.5;7.8;14.8;20.9;28.3;35.0;52.5
