ID;Geslacht;Herkomstgroepering;Onderwijssoort;Leeftijd;InkomstenUitEenBaan;Perioden;AantalLeerlingenOnderzoekspopulatie_1;AantalVSVErsOnderzoekspopulatie_2;AantalNietVSVErsOnderzoekspopulatie_3;PercentageVSVErsOnderzoekspopulatie_4
191;Totaal mannen en vrouwen;0;0;20 tot 23 jaar;Wel inkomsten uit een baan;2005/'06;103550.0;8640.0;94910.0;8.3
192;Totaal mannen en vrouwen;0;0;20 tot 23 jaar;Wel inkomsten uit een baan;2006/'07;110560.0;8070.0;102490.0;7.3
193;Totaal mannen en vrouwen;0;0;20 tot 23 jaar;Wel inkomsten uit een baan;2007/'08;116230.0;8110.0;108120.0;7.0
194;Totaal mannen en vrouwen;0;0;20 tot 23 jaar;Wel inkomsten uit een baan;2008/'09;113120.0;6970.0;106150.0;6.2
195;Totaal mannen en vrouwen;0;0;20 tot 23 jaar;< 0,5 keer minimum(jeugd)loon;2004/'05;32960.0;2490.0;30470.0;7.5
196;Totaal mannen en vrouwen;0;0;20 tot 23 jaar;< 0,5 keer minimum(jeugd)loon;2005/'06;41570.0;2660.0;38910.0;6.4
197;Totaal mannen en vrouwen;0;0;20 tot 23 jaar;< 0,5 keer minimum(jeugd)loon;2006/'07;40240.0;2470.0;37770.0;6.1
198;Totaal mannen en vrouwen;0;0;20 tot 23 jaar;< 0,5 keer minimum(jeugd)loon;2007/'08;40360.0;2260.0;38100.0;5.6
199;Totaal mannen en vrouwen;0;0;20 tot 23 jaar;< 0,5 keer minimum(jeugd)loon;2008/'09;37090.0;1680.0;35410.0;4.5
200;Totaal mannen en vrouwen;0;0;20 tot 23 jaar;0,5 tot 0,9 keer minimum(jeugd)loon;2004/'05;18910.0;1770.0;17140.0;9.3
201;Totaal mannen en vrouwen;0;0;20 tot 23 jaar;0,5 tot 0,9 keer minimum(jeugd)loon;2005/'06;22630.0;1830.0;20800.0;8.1
202;Totaal mannen en vrouwen;0;0;20 tot 23 jaar;0,5 tot 0,9 keer minimum(jeugd)loon;2006/'07;26900.0;1970.0;24930.0;7.3
203;Totaal mannen en vrouwen;0;0;20 tot 23 jaar;0,5 tot 0,9 keer minimum(jeugd)loon;2007/'08;28330.0;1890.0;26430.0;6.7
204;Totaal mannen en vrouwen;0;0;20 tot 23 jaar;0,5 tot 0,9 keer minimum(jeugd)loon;2008/'09;30640.0;1780.0;28860.0;5.8
205;Totaal mannen en vrouwen;0;0;20 tot 23 jaar;>= 0,9 keer minimum(jeugd)loon;2004/'05;36640.0;5340.0;31290.0;14.6
206;Totaal mannen en vrouwen;0;0;20 tot 23 jaar;>= 0,9 keer minimum(jeugd)loon;2005/'06;39360.0;4150.0;35200.0;10.5
207;Totaal mannen en vrouwen;0;0;20 tot 23 jaar;>= 0,9 keer minimum(jeugd)loon;2006/'07;43420.0;3630.0;39780.0;8.4
208;Totaal mannen en vrouwen;0;0;20 tot 23 jaar;>= 0,9 keer minimum(jeugd)loon;2007/'08;47550.0;3960.0;43590.0;8.3
209;Totaal mannen en vrouwen;0;0;20 tot 23 jaar;>= 0,9 keer minimum(jeugd)loon;2008/'09;45400.0;3510.0;41890.0;7.7
210;Totaal mannen en vrouwen;0;0;22 jaar of jonger;Totaal wel en geen inkomsten;2004/'05;1211960.0;55060.0;1156900.0;4.5
211;Totaal mannen en vrouwen;0;0;22 jaar of jonger;Totaal wel en geen inkomsten;2005/'06;1299580.0;53590.0;1245980.0;4.1
212;Totaal mannen en vrouwen;0;0;22 jaar of jonger;Totaal wel en geen inkomsten;2006/'07;1313120.0;51980.0;1261140.0;4.0
213;Totaal mannen en vrouwen;0;0;22 jaar of jonger;Totaal wel en geen inkomsten;2007/'08;1315100.0;48450.0;1266650.0;3.7
214;Totaal mannen en vrouwen;0;0;22 jaar of jonger;Totaal wel en geen inkomsten;2008/'09;1310060.0;43340.0;1266720.0;3.3
215;Totaal mannen en vrouwen;0;0;22 jaar of jonger;Geen inkomsten uit een baan;2004/'05;867040.0;30040.0;837000.0;3.5
216;Totaal mannen en vrouwen;0;0;22 jaar of jonger;Geen inkomsten uit een baan;2005/'06;931580.0;30900.0;900690.0;3.3
217;Totaal mannen en vrouwen;0;0;22 jaar of jonger;Geen inkomsten uit een baan;2006/'07;926670.0;29430.0;897240.0;3.2
218;Totaal mannen en vrouwen;0;0;22 jaar of jonger;Geen inkomsten uit een baan;2007/'08;886710.0;25480.0;861230.0;2.9
219;Totaal mannen en vrouwen;0;0;22 jaar of jonger;Geen inkomsten uit een baan;2008/'09;873130.0;22650.0;850480.0;2.6
220;Totaal mannen en vrouwen;0;0;22 jaar of jonger;Wel inkomsten uit een baan;2004/'05;344920.0;25020.0;319910.0;7.3
221;Totaal mannen en vrouwen;0;0;22 jaar of jonger;Wel inkomsten uit een baan;2005/'06;367990.0;22700.0;345300.0;6.2
222;Totaal mannen en vrouwen;0;0;22 jaar of jonger;Wel inkomsten uit een baan;2006/'07;386450.0;22550.0;363900.0;5.8
223;Totaal mannen en vrouwen;0;0;22 jaar of jonger;Wel inkomsten uit een baan;2007/'08;428380.0;22970.0;405420.0;5.4
224;Totaal mannen en vrouwen;0;0;22 jaar of jonger;Wel inkomsten uit een baan;2008/'09;436930.0;20690.0;416240.0;4.7
225;Totaal mannen en vrouwen;0;0;22 jaar of jonger;< 0,5 keer minimum(jeugd)loon;2004/'05;211870.0;10370.0;201500.0;4.9
226;Totaal mannen en vrouwen;0;0;22 jaar of jonger;< 0,5 keer minimum(jeugd)loon;2005/'06;229400.0;10150.0;219260.0;4.4
227;Totaal mannen en vrouwen;0;0;22 jaar of jonger;< 0,5 keer minimum(jeugd)loon;2006/'07;221330.0;9440.0;211900.0;4.3
228;Totaal mannen en vrouwen;0;0;22 jaar of jonger;< 0,5 keer minimum(jeugd)loon;2007/'08;245180.0;9180.0;236000.0;3.7
229;Totaal mannen en vrouwen;0;0;22 jaar of jonger;< 0,5 keer minimum(jeugd)loon;2008/'09;256050.0;7820.0;248240.0;3.1
230;Totaal mannen en vrouwen;0;0;22 jaar of jonger;0,5 tot 0,9 keer minimum(jeugd)loon;2004/'05;62190.0;5160.0;57030.0;8.3
231;Totaal mannen en vrouwen;0;0;22 jaar of jonger;0,5 tot 0,9 keer minimum(jeugd)loon;2005/'06;66710.0;4890.0;61810.0;7.3
232;Totaal mannen en vrouwen;0;0;22 jaar of jonger;0,5 tot 0,9 keer minimum(jeugd)loon;2006/'07;83050.0;5580.0;77470.0;6.7
233;Totaal mannen en vrouwen;0;0;22 jaar of jonger;0,5 tot 0,9 keer minimum(jeugd)loon;2007/'08;92260.0;5680.0;86580.0;6.2
234;Totaal mannen en vrouwen;0;0;22 jaar of jonger;0,5 tot 0,9 keer minimum(jeugd)loon;2008/'09;97700.0;5480.0;92220.0;5.6
235;Totaal mannen en vrouwen;0;0;22 jaar of jonger;>= 0,9 keer minimum(jeugd)loon;2004/'05;70860.0;9480.0;61380.0;13.4
236;Totaal mannen en vrouwen;0;0;22 jaar of jonger;>= 0,9 keer minimum(jeugd)loon;2005/'06;71880.0;7660.0;64230.0;10.7
237;Totaal mannen en vrouwen;0;0;22 jaar of jonger;>= 0,9 keer minimum(jeugd)loon;2006/'07;82070.0;7540.0;74530.0;9.2
238;Totaal mannen en vrouwen;0;0;22 jaar of jonger;>= 0,9 keer minimum(jeugd)loon;2007/'08;90950.0;8110.0;82840.0;8.9
239;Totaal mannen en vrouwen;0;0;22 jaar of jonger;>= 0,9 keer minimum(jeugd)loon;2008/'09;83180.0;7400.0;75780.0;8.9
240;Totaal mannen en vrouwen;0;0;23 jaar of ouder;Totaal wel en geen inkomsten;2004/'05;88140.0;21090.0;67050.0;23.9
241;Totaal mannen en vrouwen;0;0;23 jaar of ouder;Totaal wel en geen inkomsten;2005/'06;100130.0;20920.0;79210.0;20.9
242;Totaal mannen en vrouwen;0;0;23 jaar of ouder;Totaal wel en geen inkomsten;2006/'07;106380.0;20630.0;85760.0;19.4
243;Totaal mannen en vrouwen;0;0;23 jaar of ouder;Totaal wel en geen inkomsten;2007/'08;119610.0;23030.0;96580.0;19.3
244;Totaal mannen en vrouwen;0;0;23 jaar of ouder;Totaal wel en geen inkomsten;2008/'09;125070.0;20930.0;104140.0;16.7
245;Totaal mannen en vrouwen;0;0;23 jaar of ouder;Geen inkomsten uit een baan;2004/'05;14810.0;4630.0;10180.0;31.3
246;Totaal mannen en vrouwen;0;0;23 jaar of ouder;Geen inkomsten uit een baan;2005/'06;19170.0;5430.0;13750.0;28.3
247;Totaal mannen en vrouwen;0;0;23 jaar of ouder;Geen inkomsten uit een baan;2006/'07;19940.0;4990.0;14940.0;25.0
248;Totaal mannen en vrouwen;0;0;23 jaar of ouder;Geen inkomsten uit een baan;2007/'08;19120.0;4370.0;14750.0;22.9
249;Totaal mannen en vrouwen;0;0;23 jaar of ouder;Geen inkomsten uit een baan;2008/'09;19620.0;4190.0;15440.0;21.3
250;Totaal mannen en vrouwen;0;0;23 jaar of ouder;Wel inkomsten uit een baan;2004/'05;73340.0;16460.0;56870.0;22.4
251;Totaal mannen en vrouwen;0;0;23 jaar of ouder;Wel inkomsten uit een baan;2005/'06;80960.0;15490.0;65470.0;19.1
252;Totaal mannen en vrouwen;0;0;23 jaar of ouder;Wel inkomsten uit een baan;2006/'07;86450.0;15640.0;70810.0;18.1
253;Totaal mannen en vrouwen;0;0;23 jaar of ouder;Wel inkomsten uit een baan;2007/'08;100490.0;18660.0;81820.0;18.6
254;Totaal mannen en vrouwen;0;0;23 jaar of ouder;Wel inkomsten uit een baan;2008/'09;105440.0;16740.0;88700.0;15.9
255;Totaal mannen en vrouwen;0;0;23 jaar of ouder;< 0,5 keer minimum(jeugd)loon;2004/'05;6750.0;1340.0;5410.0;19.9
256;Totaal mannen en vrouwen;0;0;23 jaar of ouder;< 0,5 keer minimum(jeugd)loon;2005/'06;9090.0;1440.0;7660.0;15.8
257;Totaal mannen en vrouwen;0;0;23 jaar of ouder;< 0,5 keer minimum(jeugd)loon;2006/'07;9770.0;1410.0;8360.0;14.4
258;Totaal mannen en vrouwen;0;0;23 jaar of ouder;< 0,5 keer minimum(jeugd)loon;2007/'08;10940.0;1380.0;9550.0;12.6
259;Totaal mannen en vrouwen;0;0;23 jaar of ouder;< 0,5 keer minimum(jeugd)loon;2008/'09;10400.0;1000.0;9400.0;9.6
260;Totaal mannen en vrouwen;0;0;23 jaar of ouder;0,5 tot 0,9 keer minimum(jeugd)loon;2004/'05;8260.0;1900.0;6360.0;23.0
261;Totaal mannen en vrouwen;0;0;23 jaar of ouder;0,5 tot 0,9 keer minimum(jeugd)loon;2005/'06;9040.0;1820.0;7230.0;20.1
262;Totaal mannen en vrouwen;0;0;23 jaar of ouder;0,5 tot 0,9 keer minimum(jeugd)loon;2006/'07;10480.0;1920.0;8550.0;18.4
263;Totaal mannen en vrouwen;0;0;23 jaar of ouder;0,5 tot 0,9 keer minimum(jeugd)loon;2007/'08;12580.0;2310.0;10280.0;18.3
264;Totaal mannen en vrouwen;0;0;23 jaar of ouder;0,5 tot 0,9 keer minimum(jeugd)loon;2008/'09;13070.0;2300.0;10770.0;17.6
265;Totaal mannen en vrouwen;0;0;23 jaar of ouder;>= 0,9 keer minimum(jeugd)loon;2004/'05;58330.0;13220.0;45110.0;22.7
266;Totaal mannen en vrouwen;0;0;23 jaar of ouder;>= 0,9 keer minimum(jeugd)loon;2005/'06;62820.0;12240.0;50580.0;19.5
267;Totaal mannen en vrouwen;0;0;23 jaar of ouder;>= 0,9 keer minimum(jeugd)loon;2006/'07;66200.0;12300.0;53900.0;18.6
268;Totaal mannen en vrouwen;0;0;23 jaar of ouder;>= 0,9 keer minimum(jeugd)loon;2007/'08;76970.0;14980.0;62000.0;19.5
269;Totaal mannen en vrouwen;0;0;23 jaar of ouder;>= 0,9 keer minimum(jeugd)loon;2008/'09;81970.0;13450.0;68520.0;16.4
270;Totaal mannen en vrouwen;0;Voortgezet onderwijs;0;Totaal wel en geen inkomsten;2004/'05;863270.0;17370.0;845900.0;2.0
271;Totaal mannen en vrouwen;0;Voortgezet onderwijs;0;Totaal wel en geen inkomsten;2005/'06;903370.0;15950.0;887420.0;1.8
272;Totaal mannen en vrouwen;0;Voortgezet onderwijs;0;Totaal wel en geen inkomsten;2006/'07;907230.0;14660.0;892570.0;1.6
273;Totaal mannen en vrouwen;0;Voortgezet onderwijs;0;Totaal wel en geen inkomsten;2007/'08;906100.0;12390.0;893710.0;1.4
274;Totaal mannen en vrouwen;0;Voortgezet onderwijs;0;Totaal wel en geen inkomsten;2008/'09;899420.0;10590.0;888830.0;1.2
275;Totaal mannen en vrouwen;0;Voortgezet onderwijs;0;Geen inkomsten uit een baan;2004/'05;740480.0;13520.0;726960.0;1.8
276;Totaal mannen en vrouwen;0;Voortgezet onderwijs;0;Geen inkomsten uit een baan;2005/'06;781500.0;12940.0;768560.0;1.7
277;Totaal mannen en vrouwen;0;Voortgezet onderwijs;0;Geen inkomsten uit een baan;2006/'07;779810.0;11690.0;768120.0;1.5
278;Totaal mannen en vrouwen;0;Voortgezet onderwijs;0;Geen inkomsten uit een baan;2007/'08;754630.0;9560.0;745070.0;1.3
279;Totaal mannen en vrouwen;0;Voortgezet onderwijs;0;Geen inkomsten uit een baan;2008/'09;740370.0;8110.0;732250.0;1.1
280;Totaal mannen en vrouwen;0;Voortgezet onderwijs;0;Wel inkomsten uit een baan;2004/'05;122800.0;3850.0;118940.0;3.1
281;Totaal mannen en vrouwen;0;Voortgezet onderwijs;0;Wel inkomsten uit een baan;2005/'06;121870.0;3020.0;118860.0;2.5
282;Totaal mannen en vrouwen;0;Voortgezet onderwijs;0;Wel inkomsten uit een baan;2006/'07;127420.0;2970.0;124450.0;2.3
283;Totaal mannen en vrouwen;0;Voortgezet onderwijs;0;Wel inkomsten uit een baan;2007/'08;151470.0;2830.0;148640.0;1.9
284;Totaal mannen en vrouwen;0;Voortgezet onderwijs;0;Wel inkomsten uit een baan;2008/'09;159060.0;2470.0;156580.0;1.6
285;Totaal mannen en vrouwen;0;Voortgezet onderwijs;0;< 0,5 keer minimum(jeugd)loon;2004/'05;107360.0;3060.0;104300.0;2.9
286;Totaal mannen en vrouwen;0;Voortgezet onderwijs;0;< 0,5 keer minimum(jeugd)loon;2005/'06;107810.0;2460.0;105350.0;2.3
287;Totaal mannen en vrouwen;0;Voortgezet onderwijs;0;< 0,5 keer minimum(jeugd)loon;2006/'07;104640.0;2200.0;102430.0;2.1
288;Totaal mannen en vrouwen;0;Voortgezet onderwijs;0;< 0,5 keer minimum(jeugd)loon;2007/'08;124230.0;2050.0;122180.0;1.6
289;Totaal mannen en vrouwen;0;Voortgezet onderwijs;0;< 0,5 keer minimum(jeugd)loon;2008/'09;137270.0;1940.0;135330.0;1.4
290;Totaal mannen en vrouwen;0;Voortgezet onderwijs;0;0,5 tot 0,9 keer minimum(jeugd)loon;2004/'05;13590.0;670.0;12930.0;4.9
291;Totaal mannen en vrouwen;0;Voortgezet onderwijs;0;0,5 tot 0,9 keer minimum(jeugd)loon;2005/'06;12620.0;460.0;12160.0;3.7
292;Totaal mannen en vrouwen;0;Voortgezet onderwijs;0;0,5 tot 0,9 keer minimum(jeugd)loon;2006/'07;18820.0;590.0;18230.0;3.1
293;Totaal mannen en vrouwen;0;Voortgezet onderwijs;0;0,5 tot 0,9 keer minimum(jeugd)loon;2007/'08;22770.0;600.0;22170.0;2.6
294;Totaal mannen en vrouwen;0;Voortgezet onderwijs;0;0,5 tot 0,9 keer minimum(jeugd)loon;2008/'09;19820.0;450.0;19370.0;2.3
295;Totaal mannen en vrouwen;0;Voortgezet onderwijs;0;>= 0,9 keer minimum(jeugd)loon;2004/'05;1840.0;120.0;1720.0;6.5
296;Totaal mannen en vrouwen;0;Voortgezet onderwijs;0;>= 0,9 keer minimum(jeugd)loon;2005/'06;1450.0;100.0;1350.0;6.7
297;Totaal mannen en vrouwen;0;Voortgezet onderwijs;0;>= 0,9 keer minimum(jeugd)loon;2006/'07;3970.0;180.0;3780.0;4.6
298;Totaal mannen en vrouwen;0;Voortgezet onderwijs;0;>= 0,9 keer minimum(jeugd)loon;2007/'08;4470.0;180.0;4290.0;4.0
299;Totaal mannen en vrouwen;0;Voortgezet onderwijs;0;>= 0,9 keer minimum(jeugd)loon;2008/'09;1960.0;80.0;1880.0;4.2
300;Totaal mannen en vrouwen;0;Voortgezet onderwijs;15 jaar of jonger;Totaal wel en geen inkomsten;2004/'05;509330.0;3600.0;505720.0;0.7
301;Totaal mannen en vrouwen;0;Voortgezet onderwijs;15 jaar of jonger;Totaal wel en geen inkomsten;2005/'06;528490.0;3710.0;524780.0;0.7
302;Totaal mannen en vrouwen;0;Voortgezet onderwijs;15 jaar of jonger;Totaal wel en geen inkomsten;2006/'07;523180.0;3420.0;519760.0;0.7
303;Totaal mannen en vrouwen;0;Voortgezet onderwijs;15 jaar of jonger;Totaal wel en geen inkomsten;2007/'08;517070.0;3240.0;513830.0;0.6
304;Totaal mannen en vrouwen;0;Voortgezet onderwijs;15 jaar of jonger;Totaal wel en geen inkomsten;2008/'09;512880.0;2830.0;510050.0;0.6
305;Totaal mannen en vrouwen;0;Voortgezet onderwijs;15 jaar of jonger;Geen inkomsten uit een baan;2004/'05;492910.0;3510.0;489400.0;0.7
306;Totaal mannen en vrouwen;0;Voortgezet onderwijs;15 jaar of jonger;Geen inkomsten uit een baan;2005/'06;514160.0;3650.0;510500.0;0.7
307;Totaal mannen en vrouwen;0;Voortgezet onderwijs;15 jaar of jonger;Geen inkomsten uit een baan;2006/'07;513440.0;3390.0;510050.0;0.7
308;Totaal mannen en vrouwen;0;Voortgezet onderwijs;15 jaar of jonger;Geen inkomsten uit een baan;2007/'08;505250.0;3190.0;502060.0;0.6
309;Totaal mannen en vrouwen;0;Voortgezet onderwijs;15 jaar of jonger;Geen inkomsten uit een baan;2008/'09;500720.0;2780.0;497940.0;0.6
310;Totaal mannen en vrouwen;0;Voortgezet onderwijs;15 jaar of jonger;Wel inkomsten uit een baan;2004/'05;16410.0;90.0;16320.0;0.6
311;Totaal mannen en vrouwen;0;Voortgezet onderwijs;15 jaar of jonger;Wel inkomsten uit een baan;2005/'06;14330.0;60.0;14280.0;0.4
312;Totaal mannen en vrouwen;0;Voortgezet onderwijs;15 jaar of jonger;Wel inkomsten uit een baan;2006/'07;9740.0;30.0;9710.0;0.3
313;Totaal mannen en vrouwen;0;Voortgezet onderwijs;15 jaar of jonger;Wel inkomsten uit een baan;2007/'08;11820.0;50.0;11770.0;0.4
314;Totaal mannen en vrouwen;0;Voortgezet onderwijs;15 jaar of jonger;Wel inkomsten uit een baan;2008/'09;12160.0;50.0;12110.0;0.4
315;Totaal mannen en vrouwen;0;Voortgezet onderwijs;15 jaar of jonger;< 0,5 keer minimum(jeugd)loon;2004/'05;15620.0;90.0;15540.0;0.6
316;Totaal mannen en vrouwen;0;Voortgezet onderwijs;15 jaar of jonger;< 0,5 keer minimum(jeugd)loon;2005/'06;13740.0;50.0;13690.0;0.4
317;Totaal mannen en vrouwen;0;Voortgezet onderwijs;15 jaar of jonger;< 0,5 keer minimum(jeugd)loon;2006/'07;8630.0;30.0;8610.0;0.3
318;Totaal mannen en vrouwen;0;Voortgezet onderwijs;15 jaar of jonger;< 0,5 keer minimum(jeugd)loon;2007/'08;10570.0;40.0;10520.0;0.4
319;Totaal mannen en vrouwen;0;Voortgezet onderwijs;15 jaar of jonger;< 0,5 keer minimum(jeugd)loon;2008/'09;11350.0;40.0;11310.0;0.4
320;Totaal mannen en vrouwen;0;Voortgezet onderwijs;15 jaar of jonger;0,5 tot 0,9 keer minimum(jeugd)loon;2004/'05;630.0;;620.0;
321;Totaal mannen en vrouwen;0;Voortgezet onderwijs;15 jaar of jonger;0,5 tot 0,9 keer minimum(jeugd)loon;2005/'06;490.0;;490.0;
322;Totaal mannen en vrouwen;0;Voortgezet onderwijs;15 jaar of jonger;0,5 tot 0,9 keer minimum(jeugd)loon;2006/'07;810.0;;800.0;
323;Totaal mannen en vrouwen;0;Voortgezet onderwijs;15 jaar of jonger;0,5 tot 0,9 keer minimum(jeugd)loon;2007/'08;970.0;;960.0;
324;Totaal mannen en vrouwen;0;Voortgezet onderwijs;15 jaar of jonger;0,5 tot 0,9 keer minimum(jeugd)loon;2008/'09;660.0;;660.0;
325;Totaal mannen en vrouwen;0;Voortgezet onderwijs;15 jaar of jonger;>= 0,9 keer minimum(jeugd)loon;2004/'05;160.0;;160.0;
326;Totaal mannen en vrouwen;0;Voortgezet onderwijs;15 jaar of jonger;>= 0,9 keer minimum(jeugd)loon;2005/'06;100.0;0.0;100.0;0.0
327;Totaal mannen en vrouwen;0;Voortgezet onderwijs;15 jaar of jonger;>= 0,9 keer minimum(jeugd)loon;2006/'07;300.0;;300.0;
328;Totaal mannen en vrouwen;0;Voortgezet onderwijs;15 jaar of jonger;>= 0,9 keer minimum(jeugd)loon;2007/'08;290.0;;290.0;
329;Totaal mannen en vrouwen;0;Voortgezet onderwijs;15 jaar of jonger;>= 0,9 keer minimum(jeugd)loon;2008/'09;140.0;;140.0;
330;Totaal mannen en vrouwen;0;Voortgezet onderwijs;16 tot 18 jaar;Totaal wel en geen inkomsten;2004/'05;285260.0;10590.0;274680.0;3.7
331;Totaal mannen en vrouwen;0;Voortgezet onderwijs;16 tot 18 jaar;Totaal wel en geen inkomsten;2005/'06;305230.0;9690.0;295530.0;3.2
332;Totaal mannen en vrouwen;0;Voortgezet onderwijs;16 tot 18 jaar;Totaal wel en geen inkomsten;2006/'07;312540.0;8790.0;303750.0;2.8
333;Totaal mannen en vrouwen;0;Voortgezet onderwijs;16 tot 18 jaar;Totaal wel en geen inkomsten;2007/'08;313240.0;6630.0;306610.0;2.1
334;Totaal mannen en vrouwen;0;Voortgezet onderwijs;16 tot 18 jaar;Totaal wel en geen inkomsten;2008/'09;309700.0;5540.0;304160.0;1.8
335;Totaal mannen en vrouwen;0;Voortgezet onderwijs;16 tot 18 jaar;Geen inkomsten uit een baan;2004/'05;210970.0;7970.0;203000.0;3.8
336;Totaal mannen en vrouwen;0;Voortgezet onderwijs;16 tot 18 jaar;Geen inkomsten uit een baan;2005/'06;229770.0;7560.0;222210.0;3.3
337;Totaal mannen en vrouwen;0;Voortgezet onderwijs;16 tot 18 jaar;Geen inkomsten uit een baan;2006/'07;230460.0;6760.0;223700.0;2.9
338;Totaal mannen en vrouwen;0;Voortgezet onderwijs;16 tot 18 jaar;Geen inkomsten uit een baan;2007/'08;214950.0;4870.0;210080.0;2.3
339;Totaal mannen en vrouwen;0;Voortgezet onderwijs;16 tot 18 jaar;Geen inkomsten uit een baan;2008/'09;205130.0;3960.0;201170.0;1.9
340;Totaal mannen en vrouwen;0;Voortgezet onderwijs;16 tot 18 jaar;Wel inkomsten uit een baan;2004/'05;74290.0;2620.0;71670.0;3.5
341;Totaal mannen en vrouwen;0;Voortgezet onderwijs;16 tot 18 jaar;Wel inkomsten uit een baan;2005/'06;75460.0;2140.0;73320.0;2.8
342;Totaal mannen en vrouwen;0;Voortgezet onderwijs;16 tot 18 jaar;Wel inkomsten uit een baan;2006/'07;82080.0;2030.0;80050.0;2.5
343;Totaal mannen en vrouwen;0;Voortgezet onderwijs;16 tot 18 jaar;Wel inkomsten uit een baan;2007/'08;98290.0;1760.0;96540.0;1.8
344;Totaal mannen en vrouwen;0;Voortgezet onderwijs;16 tot 18 jaar;Wel inkomsten uit een baan;2008/'09;104570.0;1570.0;103000.0;1.5
345;Totaal mannen en vrouwen;0;Voortgezet onderwijs;16 tot 18 jaar;< 0,5 keer minimum(jeugd)loon;2004/'05;65580.0;2130.0;63450.0;3.2
346;Totaal mannen en vrouwen;0;Voortgezet onderwijs;16 tot 18 jaar;< 0,5 keer minimum(jeugd)loon;2005/'06;67560.0;1790.0;65770.0;2.7
347;Totaal mannen en vrouwen;0;Voortgezet onderwijs;16 tot 18 jaar;< 0,5 keer minimum(jeugd)loon;2006/'07;68610.0;1560.0;67040.0;2.3
348;Totaal mannen en vrouwen;0;Voortgezet onderwijs;16 tot 18 jaar;< 0,5 keer minimum(jeugd)loon;2007/'08;82190.0;1320.0;80870.0;1.6
349;Totaal mannen en vrouwen;0;Voortgezet onderwijs;16 tot 18 jaar;< 0,5 keer minimum(jeugd)loon;2008/'09;92020.0;1280.0;90740.0;1.4
350;Totaal mannen en vrouwen;0;Voortgezet onderwijs;16 tot 18 jaar;0,5 tot 0,9 keer minimum(jeugd)loon;2004/'05;7700.0;440.0;7260.0;5.7
351;Totaal mannen en vrouwen;0;Voortgezet onderwijs;16 tot 18 jaar;0,5 tot 0,9 keer minimum(jeugd)loon;2005/'06;7090.0;290.0;6810.0;4.1
352;Totaal mannen en vrouwen;0;Voortgezet onderwijs;16 tot 18 jaar;0,5 tot 0,9 keer minimum(jeugd)loon;2006/'07;11100.0;350.0;10750.0;3.2
353;Totaal mannen en vrouwen;0;Voortgezet onderwijs;16 tot 18 jaar;0,5 tot 0,9 keer minimum(jeugd)loon;2007/'08;13420.0;340.0;13080.0;2.5
354;Totaal mannen en vrouwen;0;Voortgezet onderwijs;16 tot 18 jaar;0,5 tot 0,9 keer minimum(jeugd)loon;2008/'09;11450.0;250.0;11190.0;2.2
355;Totaal mannen en vrouwen;0;Voortgezet onderwijs;16 tot 18 jaar;>= 0,9 keer minimum(jeugd)loon;2004/'05;1020.0;60.0;960.0;5.6
356;Totaal mannen en vrouwen;0;Voortgezet onderwijs;16 tot 18 jaar;>= 0,9 keer minimum(jeugd)loon;2005/'06;810.0;60.0;750.0;6.9
357;Totaal mannen en vrouwen;0;Voortgezet onderwijs;16 tot 18 jaar;>= 0,9 keer minimum(jeugd)loon;2006/'07;2370.0;110.0;2260.0;4.8
358;Totaal mannen en vrouwen;0;Voortgezet onderwijs;16 tot 18 jaar;>= 0,9 keer minimum(jeugd)loon;2007/'08;2690.0;100.0;2590.0;3.7
359;Totaal mannen en vrouwen;0;Voortgezet onderwijs;16 tot 18 jaar;>= 0,9 keer minimum(jeugd)loon;2008/'09;1110.0;40.0;1070.0;3.5
360;Totaal mannen en vrouwen;0;Voortgezet onderwijs;17 jaar of jonger;Totaal wel en geen inkomsten;2004/'05;794590.0;14190.0;780400.0;1.8
361;Totaal mannen en vrouwen;0;Voortgezet onderwijs;17 jaar of jonger;Totaal wel en geen inkomsten;2005/'06;833720.0;13410.0;820310.0;1.6
362;Totaal mannen en vrouwen;0;Voortgezet onderwijs;17 jaar of jonger;Totaal wel en geen inkomsten;2006/'07;835720.0;12200.0;823520.0;1.5
363;Totaal mannen en vrouwen;0;Voortgezet onderwijs;17 jaar of jonger;Totaal wel en geen inkomsten;2007/'08;830310.0;9870.0;820440.0;1.2
364;Totaal mannen en vrouwen;0;Voortgezet onderwijs;17 jaar of jonger;Totaal wel en geen inkomsten;2008/'09;822570.0;8370.0;814210.0;1.0
365;Totaal mannen en vrouwen;0;Voortgezet onderwijs;17 jaar of jonger;Geen inkomsten uit een baan;2004/'05;703880.0;11480.0;692410.0;1.6
366;Totaal mannen en vrouwen;0;Voortgezet onderwijs;17 jaar of jonger;Geen inkomsten uit een baan;2005/'06;743930.0;11210.0;732720.0;1.5
367;Totaal mannen en vrouwen;0;Voortgezet onderwijs;17 jaar of jonger;Geen inkomsten uit een baan;2006/'07;743900.0;10140.0;733760.0;1.4
368;Totaal mannen en vrouwen;0;Voortgezet onderwijs;17 jaar of jonger;Geen inkomsten uit een baan;2007/'08;720200.0;8060.0;712130.0;1.1
369;Totaal mannen en vrouwen;0;Voortgezet onderwijs;17 jaar of jonger;Geen inkomsten uit een baan;2008/'09;705850.0;6750.0;699100.0;1.0
