ID;KenmerkenBaanBedrijfsgrootte;CaoSector;Perioden;TotaalBanen_1;Minimumloon_2;k_105Minimumloon_3;k_110Minimumloon_4;k_115Minimumloon_5;k_120Minimumloon_6;k_130Minimumloon_7;TotaalArbeidsvolume_8;Minimumloon_9;k_105Minimumloon_10;k_110Minimumloon_11;k_115Minimumloon_12;k_120Minimumloon_13;k_130Minimumloon_14
624;Soort baan: op oproepbasis;Particuliere bedrijven;2018;511.3;48.7;89.6;153.5;196.4;245.5;323.4;195.8;17.9;33.4;56.1;72.7;91.1;121.0
625;Soort baan: op oproepbasis;Particuliere bedrijven;2019;552.0;47.6;89.2;158.9;207.1;260.2;347.2;210.3;17.6;33.6;58.4;77.6;97.5;130.0
626;Soort baan: op oproepbasis;Particuliere bedrijven;2020;794.8;75.9;139.7;233.1;307.4;374.6;486.3;287.4;28.1;51.6;83.9;110.6;135.3;176.0
627;Soort baan: op oproepbasis;Particuliere bedrijven;2021;826.0;78.8;147.2;247.3;319.7;389.8;514.0;305.7;29.9;55.2;89.7;116.5;142.2;187.4
628;Soort baan: op oproepbasis;Particuliere bedrijven;2022;911.9;63.2;120.3;206.0;280.5;352.7;488.5;328.7;23.6;44.5;74.5;102.1;128.7;177.9
629;Soort baan: op oproepbasis;Particuliere bedrijven;2023;925.0;79.4;144.2;241.7;320.0;396.4;522.9;326.7;30.4;55.5;90.6;119.7;147.2;192.7
630;Soort baan: op oproepbasis;Gesubsidieerde instellingen;2009;78.6;4.1;6.0;7.8;10.0;12.6;18.3;25.2;1.5;2.2;2.8;3.6;4.5;6.5
631;Soort baan: op oproepbasis;Gesubsidieerde instellingen;2010;76.9;6.1;8.3;10.7;13.5;16.6;23.0;27.2;2.2;3.0;3.8;4.8;6.0;8.4
632;Soort baan: op oproepbasis;Gesubsidieerde instellingen;2011;84.2;6.9;9.3;12.3;15.6;18.9;25.9;30.2;2.5;3.3;4.3;5.5;6.7;9.4
633;Soort baan: op oproepbasis;Gesubsidieerde instellingen;2012;100.1;6.6;9.4;13.8;17.6;21.7;29.6;34.1;2.3;3.3;4.7;6.0;7.5;10.5
634;Soort baan: op oproepbasis;Gesubsidieerde instellingen;2013;100.8;6.1;8.6;12.1;16.0;20.1;28.2;35.2;2.3;3.2;4.4;5.8;7.3;10.4
635;Soort baan: op oproepbasis;Gesubsidieerde instellingen;2014;90.1;5.9;8.4;11.6;15.1;18.7;26.0;33.1;2.3;3.2;4.3;5.6;6.9;9.8
636;Soort baan: op oproepbasis;Gesubsidieerde instellingen;2015;70.3;3.8;5.8;8.2;11.0;13.8;19.9;26.9;1.4;2.1;2.9;3.9;5.0;7.5
637;Soort baan: op oproepbasis;Gesubsidieerde instellingen;2016;63.7;3.4;5.8;8.1;10.9;13.7;19.1;25.3;1.5;2.4;3.3;4.4;5.4;7.7
638;Soort baan: op oproepbasis;Gesubsidieerde instellingen;2017;77.4;3.9;7.4;10.8;13.9;17.0;24.3;29.8;1.7;2.9;4.1;5.3;6.5;9.4
639;Soort baan: op oproepbasis;Gesubsidieerde instellingen;2018;81.2;3.1;7.0;11.2;14.5;17.9;25.7;31.1;1.2;2.6;4.0;5.2;6.5;9.7
640;Soort baan: op oproepbasis;Gesubsidieerde instellingen;2019;84.1;2.5;6.3;11.1;15.1;18.9;26.9;31.4;1.1;2.4;4.1;5.5;6.8;10.0
641;Soort baan: op oproepbasis;Gesubsidieerde instellingen;2020;103.6;2.9;6.1;9.7;13.7;18.3;27.8;42.9;1.3;2.4;3.7;5.2;6.9;10.6
642;Soort baan: op oproepbasis;Gesubsidieerde instellingen;2021;95.8;2.4;4.9;8.6;12.1;15.9;25.0;36.9;1.1;2.0;3.3;4.6;6.0;9.4
643;Soort baan: op oproepbasis;Gesubsidieerde instellingen;2022;96.9;2.0;3.2;6.0;9.2;13.2;22.3;34.0;0.8;1.2;2.1;3.2;4.5;7.7
644;Soort baan: op oproepbasis;Gesubsidieerde instellingen;2023;94.1;2.8;5.5;8.5;12.1;16.5;26.8;32.0;1.1;2.1;3.1;4.3;5.8;9.5
645;Soort baan: op oproepbasis;Overheid;2009;10.2;3.4;3.5;3.7;3.9;4.2;4.7;4.0;2.1;2.2;2.3;2.3;2.4;2.5
646;Soort baan: op oproepbasis;Overheid;2010;8.8;3.0;3.2;3.4;3.6;3.8;4.3;3.5;1.9;2.0;2.1;2.1;2.2;2.3
647;Soort baan: op oproepbasis;Overheid;2011;7.8;0.3;0.3;0.4;0.5;0.6;1.0;1.9;0.1;0.1;0.1;0.1;0.2;0.3
648;Soort baan: op oproepbasis;Overheid;2012;7.2;0.3;0.4;0.5;0.7;0.9;1.3;1.8;0.1;0.1;0.1;0.2;0.2;0.3
649;Soort baan: op oproepbasis;Overheid;2013;6.4;0.1;0.2;0.3;0.5;0.7;1.0;2.0;0.1;0.1;0.1;0.2;0.2;0.3
650;Soort baan: op oproepbasis;Overheid;2014;6.1;0.1;0.3;0.3;0.5;0.6;0.9;2.1;0.1;0.1;0.1;0.2;0.2;0.3
651;Soort baan: op oproepbasis;Overheid;2015;5.8;0.2;0.3;0.3;0.5;0.6;0.9;2.3;0.1;0.1;0.1;0.2;0.2;0.4
652;Soort baan: op oproepbasis;Overheid;2016;7.1;0.3;0.3;0.5;0.6;0.8;1.2;2.3;0.1;0.1;0.2;0.2;0.3;0.4
653;Soort baan: op oproepbasis;Overheid;2017;9.2;0.3;0.4;0.6;0.9;1.1;1.7;3.1;0.1;0.1;0.2;0.3;0.3;0.5
654;Soort baan: op oproepbasis;Overheid;2018;11.1;0.4;0.4;0.7;0.9;1.1;1.8;4.0;0.1;0.1;0.2;0.3;0.4;0.6
655;Soort baan: op oproepbasis;Overheid;2019;10.9;0.7;0.8;1.0;1.3;1.6;2.3;4.1;0.2;0.3;0.3;0.4;0.5;0.7
656;Soort baan: op oproepbasis;Overheid;2020;17.7;1.9;2.2;2.5;3.1;3.5;4.8;5.9;1.2;1.2;1.3;1.5;1.6;1.9
657;Soort baan: op oproepbasis;Overheid;2021;18.2;1.1;1.4;1.7;2.2;2.9;4.0;5.2;0.3;0.4;0.5;0.6;0.8;1.1
658;Soort baan: op oproepbasis;Overheid;2022;20.4;0.8;1.3;1.8;2.0;2.3;3.5;5.7;0.2;0.4;0.5;0.6;0.6;0.9
659;Soort baan: op oproepbasis;Overheid;2023;20.6;1.0;1.4;1.7;1.9;2.4;4.2;5.6;0.3;0.4;0.5;0.5;0.7;1.2
660;Soort baan: directeur-grootaandeelhouder;Totaal;2009;196.8;8.4;9.3;10.5;11.5;12.6;14.6;178.3;6.6;7.2;8.2;9.0;9.8;11.3
661;Soort baan: directeur-grootaandeelhouder;Totaal;2010;224.6;14.1;15.1;16.9;18.3;19.7;22.2;199.5;12.0;12.8;14.3;15.3;16.5;18.4
662;Soort baan: directeur-grootaandeelhouder;Totaal;2011;224.7;12.8;14.1;15.6;16.9;18.4;20.7;198.3;10.1;11.1;12.3;13.3;14.5;16.2
663;Soort baan: directeur-grootaandeelhouder;Totaal;2012;224.0;12.4;14.0;15.3;16.6;17.8;20.2;196.9;9.7;11.1;12.1;13.0;13.9;15.7
664;Soort baan: directeur-grootaandeelhouder;Totaal;2013;221.9;11.1;12.7;13.9;15.1;16.3;18.3;193.9;9.6;10.9;11.8;12.8;13.7;15.3
665;Soort baan: directeur-grootaandeelhouder;Totaal;2014;222.8;11.0;12.7;13.8;15.1;16.1;18.2;193.3;9.5;10.8;11.7;12.6;13.4;15.0
666;Soort baan: directeur-grootaandeelhouder;Totaal;2015;228.4;11.3;12.5;13.5;14.7;15.8;17.8;197.9;9.7;10.6;11.3;12.3;13.1;14.6
667;Soort baan: directeur-grootaandeelhouder;Totaal;2016;233.8;11.1;12.3;13.6;14.6;15.6;17.8;202.0;9.4;10.3;11.3;12.1;12.9;14.4
668;Soort baan: directeur-grootaandeelhouder;Totaal;2017;239.2;10.3;11.5;12.8;13.8;15.0;18.2;206.4;8.6;9.5;10.5;11.3;12.3;14.7
669;Soort baan: directeur-grootaandeelhouder;Totaal;2018;246.0;9.8;11.0;12.2;13.3;14.5;17.5;211.9;8.1;9.0;9.9;10.7;11.7;14.0
670;Soort baan: directeur-grootaandeelhouder;Totaal;2019;252.1;9.0;10.5;11.9;12.9;13.8;17.0;217.5;7.3;8.5;9.6;10.4;11.0;13.5
671;Soort baan: directeur-grootaandeelhouder;Totaal;2020;255.2;9.8;11.3;12.5;13.5;15.0;17.7;219.2;8.0;9.2;10.1;10.9;12.0;13.9
672;Soort baan: directeur-grootaandeelhouder;Totaal;2021;269.5;9.5;11.0;12.2;13.2;15.4;17.4;231.6;7.8;9.0;9.8;10.5;12.3;13.7
673;Soort baan: directeur-grootaandeelhouder;Totaal;2022;288.9;9.5;10.6;11.7;13.3;14.9;16.8;249.0;7.7;8.5;9.2;10.5;11.7;13.1
674;Soort baan: directeur-grootaandeelhouder;Totaal;2023;306.7;10.7;13.0;14.4;15.4;16.5;19.8;264.1;8.4;10.2;11.2;12.0;12.7;15.1
675;Soort baan: directeur-grootaandeelhouder;Particuliere bedrijven;2009;194.2;8.3;9.2;10.4;11.4;12.5;14.4;175.9;6.6;7.1;8.1;8.9;9.7;11.1
676;Soort baan: directeur-grootaandeelhouder;Particuliere bedrijven;2010;219.6;13.8;14.9;16.7;18.0;19.4;21.9;194.9;11.8;12.5;14.1;15.1;16.2;18.1
677;Soort baan: directeur-grootaandeelhouder;Particuliere bedrijven;2011;219.1;12.5;13.8;15.3;16.6;18.0;20.4;193.3;9.9;10.9;12.1;13.1;14.2;15.9
678;Soort baan: directeur-grootaandeelhouder;Particuliere bedrijven;2012;218.4;12.1;13.8;15.0;16.3;17.5;19.9;191.9;9.5;10.8;11.8;12.7;13.7;15.4
679;Soort baan: directeur-grootaandeelhouder;Particuliere bedrijven;2013;216.3;10.9;12.5;13.6;14.8;16.0;18.0;189.0;9.5;10.7;11.6;12.6;13.5;15.0
680;Soort baan: directeur-grootaandeelhouder;Particuliere bedrijven;2014;217.0;10.8;12.4;13.5;14.8;15.8;17.8;188.3;9.3;10.6;11.4;12.4;13.1;14.7
681;Soort baan: directeur-grootaandeelhouder;Particuliere bedrijven;2015;219.5;11.1;12.2;13.2;14.4;15.5;17.5;189.9;9.5;10.4;11.1;12.0;12.9;14.3
682;Soort baan: directeur-grootaandeelhouder;Particuliere bedrijven;2016;224.3;10.8;12.0;13.3;14.3;15.3;17.4;193.6;9.2;10.1;11.1;11.9;12.6;14.1
683;Soort baan: directeur-grootaandeelhouder;Particuliere bedrijven;2017;229.3;10.0;11.2;12.5;13.5;14.7;17.8;197.5;8.4;9.3;10.3;11.0;12.0;14.4
684;Soort baan: directeur-grootaandeelhouder;Particuliere bedrijven;2018;235.5;9.6;10.8;12.0;13.0;14.2;17.2;202.6;7.9;8.8;9.7;10.5;11.5;13.7
685;Soort baan: directeur-grootaandeelhouder;Particuliere bedrijven;2019;240.8;8.8;10.3;11.6;12.6;13.6;16.6;207.4;7.2;8.4;9.4;10.2;10.8;13.2
686;Soort baan: directeur-grootaandeelhouder;Particuliere bedrijven;2020;243.4;9.6;11.1;12.2;13.2;14.7;17.3;208.8;7.8;9.0;9.8;10.6;11.7;13.6
687;Soort baan: directeur-grootaandeelhouder;Particuliere bedrijven;2021;256.9;9.3;10.8;11.9;12.9;15.0;17.0;220.6;7.6;8.8;9.6;10.3;12.0;13.4
688;Soort baan: directeur-grootaandeelhouder;Particuliere bedrijven;2022;275.4;9.3;10.3;11.4;13.0;14.6;16.4;237.1;7.5;8.3;9.0;10.2;11.4;12.8
689;Soort baan: directeur-grootaandeelhouder;Particuliere bedrijven;2023;292.3;10.4;12.7;14.1;15.1;16.1;19.3;251.5;8.2;10.0;11.0;11.7;12.4;14.8
690;Soort baan: directeur-grootaandeelhouder;Gesubsidieerde instellingen;2009;2.6;0.1;0.1;0.1;0.1;0.1;0.2;2.4;0.1;0.1;0.1;0.1;0.1;0.1
691;Soort baan: directeur-grootaandeelhouder;Gesubsidieerde instellingen;2010;4.9;0.2;0.2;0.3;0.3;0.3;0.3;4.5;0.2;0.2;0.2;0.2;0.3;0.3
692;Soort baan: directeur-grootaandeelhouder;Gesubsidieerde instellingen;2011;5.5;0.2;0.3;0.3;0.3;0.3;0.4;4.9;0.2;0.2;0.2;0.3;0.3;0.3
693;Soort baan: directeur-grootaandeelhouder;Gesubsidieerde instellingen;2012;5.5;0.2;0.3;0.3;0.3;0.3;0.4;4.9;0.2;0.2;0.2;0.3;0.3;0.3
694;Soort baan: directeur-grootaandeelhouder;Gesubsidieerde instellingen;2013;5.5;0.2;0.2;0.2;0.3;0.3;0.3;4.8;0.2;0.2;0.2;0.2;0.3;0.3
695;Soort baan: directeur-grootaandeelhouder;Gesubsidieerde instellingen;2014;5.7;0.2;0.2;0.3;0.3;0.3;0.3;4.9;0.2;0.2;0.2;0.2;0.3;0.3
696;Soort baan: directeur-grootaandeelhouder;Gesubsidieerde instellingen;2015;8.8;0.2;0.2;0.2;0.3;0.3;0.3;7.9;0.2;0.2;0.2;0.2;0.2;0.3
697;Soort baan: directeur-grootaandeelhouder;Gesubsidieerde instellingen;2016;9.4;0.2;0.3;0.3;0.3;0.3;0.4;8.3;0.2;0.2;0.2;0.3;0.3;0.3
698;Soort baan: directeur-grootaandeelhouder;Gesubsidieerde instellingen;2017;9.9;0.2;0.2;0.3;0.3;0.3;0.4;8.8;0.2;0.2;0.2;0.2;0.3;0.3
699;Soort baan: directeur-grootaandeelhouder;Gesubsidieerde instellingen;2018;10.4;0.2;0.2;0.2;0.3;0.3;0.4;9.3;0.2;0.2;0.2;0.2;0.2;0.3
700;Soort baan: directeur-grootaandeelhouder;Gesubsidieerde instellingen;2019;11.3;0.2;0.2;0.2;0.3;0.3;0.3;10.0;0.2;0.2;0.2;0.2;0.2;0.3
701;Soort baan: directeur-grootaandeelhouder;Gesubsidieerde instellingen;2020;11.8;0.2;0.3;0.3;0.3;0.3;0.4;10.4;0.2;0.2;0.2;0.2;0.3;0.3
702;Soort baan: directeur-grootaandeelhouder;Gesubsidieerde instellingen;2021;12.5;0.2;0.3;0.3;0.3;0.4;0.4;11.0;0.2;0.2;0.2;0.2;0.3;0.3
703;Soort baan: directeur-grootaandeelhouder;Gesubsidieerde instellingen;2022;13.4;0.2;0.3;0.3;0.3;0.4;0.4;11.8;0.2;0.2;0.2;0.2;0.3;0.3
704;Soort baan: directeur-grootaandeelhouder;Gesubsidieerde instellingen;2023;14.3;0.3;0.3;0.3;0.4;0.4;0.5;12.6;0.2;0.2;0.3;0.3;0.3;0.3
705;Soort baan: directeur-grootaandeelhouder;Overheid;2009;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0
706;Soort baan: directeur-grootaandeelhouder;Overheid;2010;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0
707;Soort baan: directeur-grootaandeelhouder;Overheid;2011;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0
708;Soort baan: directeur-grootaandeelhouder;Overheid;2012;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0
709;Soort baan: directeur-grootaandeelhouder;Overheid;2013;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0
710;Soort baan: directeur-grootaandeelhouder;Overheid;2014;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0
711;Soort baan: directeur-grootaandeelhouder;Overheid;2015;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0
712;Soort baan: directeur-grootaandeelhouder;Overheid;2016;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0
713;Soort baan: directeur-grootaandeelhouder;Overheid;2017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
714;Soort baan: directeur-grootaandeelhouder;Overheid;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
715;Soort baan: directeur-grootaandeelhouder;Overheid;2019;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
716;Soort baan: directeur-grootaandeelhouder;Overheid;2020;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0
717;Soort baan: directeur-grootaandeelhouder;Overheid;2021;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
718;Soort baan: directeur-grootaandeelhouder;Overheid;2022;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
719;Soort baan: directeur-grootaandeelhouder;Overheid;2023;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
720;Soort baan: stageplek;Totaal;2009;74.1;66.6;67.3;67.8;68.3;68.8;69.6;56.8;53.0;53.4;53.7;53.9;54.2;54.7
721;Soort baan: stageplek;Totaal;2010;82.9;75.8;76.4;76.8;77.2;77.7;78.4;63.4;60.1;60.4;60.6;60.8;61.1;61.5
722;Soort baan: stageplek;Totaal;2011;90.3;80.5;81.1;81.7;82.2;82.7;83.7;66.4;62.6;62.9;63.2;63.4;63.7;64.1
723;Soort baan: stageplek;Totaal;2012;93.2;84.1;84.7;85.2;85.8;86.2;87.1;68.7;65.2;65.5;65.7;66.0;66.2;66.6
724;Soort baan: stageplek;Totaal;2013;93.6;87.9;88.5;89.0;89.4;89.8;90.4;71.7;68.7;69.1;69.3;69.5;69.7;70.1
725;Soort baan: stageplek;Totaal;2014;97.1;91.6;92.2;92.6;93.1;93.4;94.1;74.8;71.9;72.2;72.4;72.6;72.9;73.2
726;Soort baan: stageplek;Totaal;2015;102.8;97.7;98.2;98.6;99.0;99.3;99.9;79.2;76.4;76.7;76.9;77.1;77.2;77.6
727;Soort baan: stageplek;Totaal;2016;103.5;98.4;98.9;99.3;99.6;100.0;100.5;79.7;76.9;77.2;77.4;77.6;77.8;78.0
728;Soort baan: stageplek;Totaal;2017;105.8;100.7;101.3;101.7;102.1;102.4;102.9;80.3;77.7;78.0;78.2;78.4;78.6;78.8
729;Soort baan: stageplek;Totaal;2018;106.8;101.9;102.3;102.7;103.1;103.3;103.7;79.4;77.8;78.0;78.2;78.3;78.4;78.6
730;Soort baan: stageplek;Totaal;2019;108.1;102.0;102.5;102.9;103.2;103.4;103.8;78.7;77.0;77.2;77.4;77.6;77.7;77.9
731;Soort baan: stageplek;Totaal;2020;106.4;99.6;100.0;100.3;100.6;100.8;101.2;75.9;74.3;74.5;74.6;74.7;74.8;75.0
732;Soort baan: stageplek;Totaal;2021;119.6;112.8;113.2;113.5;113.8;114.1;114.5;85.5;83.8;84.0;84.1;84.2;84.4;84.5
733;Soort baan: stageplek;Totaal;2022;122.3;116.3;116.7;117.0;117.6;117.9;118.4;86.7;84.9;85.1;85.3;85.5;85.6;85.8
734;Soort baan: stageplek;Totaal;2023;121.5;115.2;115.5;115.8;116.1;116.3;116.6;85.4;83.8;84.0;84.1;84.2;84.3;84.5
735;Soort baan: stageplek;Particuliere bedrijven;2009;38.0;32.6;33.2;33.6;34.0;34.4;35.1;31.1;28.1;28.4;28.6;28.8;29.1;29.4
736;Soort baan: stageplek;Particuliere bedrijven;2010;40.3;35.3;35.7;36.1;36.5;36.8;37.4;33.4;30.6;30.9;31.1;31.3;31.5;31.8
737;Soort baan: stageplek;Particuliere bedrijven;2011;42.1;35.9;36.4;36.8;37.2;37.6;38.3;33.7;30.7;30.9;31.1;31.4;31.6;32.0
738;Soort baan: stageplek;Particuliere bedrijven;2012;44.0;38.0;38.5;38.9;39.3;39.7;40.4;35.3;32.4;32.6;32.9;33.0;33.2;33.6
739;Soort baan: stageplek;Particuliere bedrijven;2013;44.1;39.6;40.1;40.5;40.9;41.2;41.7;36.1;33.6;33.8;34.1;34.2;34.4;34.7
740;Soort baan: stageplek;Particuliere bedrijven;2014;47.4;42.9;43.4;43.8;44.1;44.5;45.0;38.7;36.2;36.4;36.6;36.8;37.0;37.3
741;Soort baan: stageplek;Particuliere bedrijven;2015;50.5;46.3;46.7;47.1;47.4;47.7;48.2;41.5;39.0;39.3;39.5;39.6;39.8;40.1
742;Soort baan: stageplek;Particuliere bedrijven;2016;52.3;48.1;48.5;48.9;49.2;49.5;49.9;42.9;40.5;40.8;40.9;41.1;41.3;41.5
743;Soort baan: stageplek;Particuliere bedrijven;2017;54.7;50.5;51.0;51.3;51.6;51.9;52.4;44.8;42.5;42.8;42.9;43.1;43.3;43.5
744;Soort baan: stageplek;Particuliere bedrijven;2018;55.0;52.3;52.7;53.0;53.3;53.5;53.8;45.2;44.0;44.2;44.3;44.4;44.5;44.7
745;Soort baan: stageplek;Particuliere bedrijven;2019;55.9;53.2;53.7;54.0;54.2;54.4;54.7;45.9;44.7;44.9;45.1;45.2;45.3;45.4
746;Soort baan: stageplek;Particuliere bedrijven;2020;52.7;50.6;51.0;51.2;51.4;51.5;51.8;43.5;42.6;42.7;42.8;42.9;43.0;43.1
747;Soort baan: stageplek;Particuliere bedrijven;2021;58.9;56.7;57.0;57.2;57.4;57.6;57.8;48.9;47.9;48.1;48.2;48.3;48.4;48.5
748;Soort baan: stageplek;Particuliere bedrijven;2022;61.1;58.6;58.9;59.2;59.4;59.6;59.8;50.1;48.9;49.1;49.2;49.3;49.4;49.5
749;Soort baan: stageplek;Particuliere bedrijven;2023;59.6;57.3;57.6;57.9;58.1;58.2;58.5;48.5;47.4;47.6;47.7;47.8;47.8;48.0
750;Soort baan: stageplek;Gesubsidieerde instellingen;2009;29.9;28.6;28.7;28.8;28.8;28.9;29.0;20.9;20.5;20.5;20.5;20.6;20.6;20.6
751;Soort baan: stageplek;Gesubsidieerde instellingen;2010;33.8;32.2;32.3;32.4;32.4;32.5;32.6;22.6;22.2;22.2;22.2;22.2;22.3;22.3
752;Soort baan: stageplek;Gesubsidieerde instellingen;2011;38.2;35.6;35.7;35.8;35.9;35.9;36.1;24.7;24.1;24.1;24.2;24.2;24.2;24.3
753;Soort baan: stageplek;Gesubsidieerde instellingen;2012;39.1;37.0;37.0;37.1;37.1;37.2;37.4;25.5;25.0;25.0;25.0;25.1;25.1;25.1
754;Soort baan: stageplek;Gesubsidieerde instellingen;2013;38.1;37.2;37.2;37.3;37.3;37.4;37.5;25.9;25.5;25.6;25.6;25.6;25.6;25.7
755;Soort baan: stageplek;Gesubsidieerde instellingen;2014;37.3;36.5;36.6;36.6;36.7;36.7;36.8;25.4;25.1;25.1;25.2;25.2;25.2;25.2
756;Soort baan: stageplek;Gesubsidieerde instellingen;2015;38.3;37.7;37.7;37.7;37.8;37.8;37.9;25.9;25.7;25.7;25.7;25.7;25.7;25.8
757;Soort baan: stageplek;Gesubsidieerde instellingen;2016;37.2;36.6;36.6;36.7;36.7;36.7;36.8;25.0;24.7;24.8;24.8;24.8;24.8;24.8
758;Soort baan: stageplek;Gesubsidieerde instellingen;2017;37.3;36.7;36.7;36.8;36.8;36.9;36.9;24.1;23.9;23.9;23.9;23.9;23.9;23.9
759;Soort baan: stageplek;Gesubsidieerde instellingen;2018;38.0;37.5;37.5;37.6;37.6;37.6;37.7;24.1;23.9;23.9;24.0;24.0;24.0;24.0
760;Soort baan: stageplek;Gesubsidieerde instellingen;2019;38.7;38.1;38.1;38.2;38.2;38.2;38.3;24.4;24.1;24.1;24.1;24.2;24.2;24.2
761;Soort baan: stageplek;Gesubsidieerde instellingen;2020;39.9;39.3;39.3;39.3;39.4;39.4;39.4;24.6;24.4;24.4;24.4;24.4;24.4;24.5
762;Soort baan: stageplek;Gesubsidieerde instellingen;2021;45.9;45.4;45.5;45.5;45.5;45.5;45.6;28.0;27.8;27.8;27.8;27.9;27.9;27.9
763;Soort baan: stageplek;Gesubsidieerde instellingen;2022;46.4;46.0;46.0;46.1;46.1;46.1;46.2;27.9;27.7;27.7;27.7;27.8;27.8;27.8
764;Soort baan: stageplek;Gesubsidieerde instellingen;2023;46.0;45.7;45.7;45.8;45.8;45.8;45.9;27.8;27.6;27.6;27.7;27.7;27.7;27.7
765;Soort baan: stageplek;Overheid;2009;6.2;5.3;5.4;5.4;5.5;5.5;5.6;4.7;4.5;4.5;4.6;4.6;4.6;4.6
766;Soort baan: stageplek;Overheid;2010;8.8;8.3;8.3;8.4;8.4;8.4;8.4;7.4;7.3;7.3;7.3;7.3;7.3;7.4
767;Soort baan: stageplek;Overheid;2011;10.0;9.0;9.1;9.1;9.2;9.2;9.3;8.0;7.8;7.9;7.9;7.9;7.9;7.9
768;Soort baan: stageplek;Overheid;2012;10.0;9.2;9.2;9.3;9.3;9.3;9.4;8.0;7.8;7.8;7.8;7.8;7.8;7.9
769;Soort baan: stageplek;Overheid;2013;11.4;11.1;11.2;11.2;11.2;11.2;11.2;9.7;9.6;9.7;9.7;9.7;9.7;9.7
770;Soort baan: stageplek;Overheid;2014;12.4;12.2;12.3;12.3;12.3;12.3;12.3;10.7;10.6;10.6;10.6;10.6;10.7;10.7
771;Soort baan: stageplek;Overheid;2015;14.0;13.7;13.8;13.8;13.8;13.8;13.8;11.8;11.7;11.7;11.7;11.7;11.7;11.7
772;Soort baan: stageplek;Overheid;2016;13.9;13.7;13.7;13.7;13.7;13.7;13.8;11.7;11.7;11.7;11.7;11.7;11.7;11.7
773;Soort baan: stageplek;Overheid;2017;13.9;13.5;13.6;13.6;13.6;13.6;13.6;11.4;11.3;11.4;11.4;11.4;11.4;11.4
774;Soort baan: stageplek;Overheid;2018;13.7;12.1;12.1;12.2;12.2;12.2;12.3;10.1;9.9;9.9;9.9;9.9;9.9;9.9
775;Soort baan: stageplek;Overheid;2019;13.5;10.7;10.7;10.7;10.8;10.8;10.9;8.4;8.2;8.2;8.2;8.2;8.2;8.2
776;Soort baan: stageplek;Overheid;2020;13.8;9.8;9.8;9.8;9.8;9.9;10.0;7.8;7.3;7.4;7.4;7.4;7.4;7.4
777;Soort baan: stageplek;Overheid;2021;14.9;10.7;10.8;10.8;10.9;11.0;11.1;8.5;8.0;8.1;8.1;8.1;8.1;8.1
778;Soort baan: stageplek;Overheid;2022;14.9;11.7;11.7;11.7;12.1;12.3;12.3;8.7;8.3;8.3;8.3;8.4;8.4;8.4
779;Soort baan: stageplek;Overheid;2023;15.8;12.1;12.2;12.2;12.2;12.2;12.3;9.2;8.8;8.8;8.8;8.8;8.8;8.8
780;Soort baan: wsw;Totaal;2009;96.0;9.6;20.0;32.2;41.9;54.3;73.2;84.7;7.7;15.9;26.3;34.8;46.2;63.7
781;Soort baan: wsw;Totaal;2010;95.2;9.7;22.9;35.5;45.7;57.6;74.0;83.4;7.8;18.2;28.9;38.1;49.0;64.2
782;Soort baan: wsw;Totaal;2011;93.8;12.7;26.2;39.4;48.7;61.2;74.4;81.6;10.1;20.7;32.1;40.4;51.9;64.1
783;Soort baan: wsw;Totaal;2012;94.2;12.7;31.9;43.8;51.6;63.8;76.1;81.2;9.7;25.0;35.4;42.4;53.6;65.0
784;Soort baan: wsw;Totaal;2013;96.1;6.4;33.3;43.1;50.9;63.4;77.9;81.7;4.9;25.9;34.4;41.0;52.3;65.6
785;Soort baan: wsw;Totaal;2014;96.4;7.5;38.3;48.0;60.5;69.5;82.0;81.9;5.6;29.8;38.2;49.4;57.7;69.2
