ID;Geslacht;Leeftijd;Migratieachtergrond;Generatie;Perioden;TotaleBevolking_1
279;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 augustus 2007;1584371.0
280;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 september 2007;1586317.0
281;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 oktober 2007;1588613.0
282;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 november 2007;1590650.0
283;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 december 2007;1592499.0
284;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 januari 2008;1596102.0
285;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 februari 2008;1598324.0
286;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 maart 2008;1600507.0
287;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 april 2008;1602811.0
288;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 mei 2008;1605028.0
289;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 juni 2008;1607732.0
290;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 juli 2008;1610438.0
291;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 augustus 2008;1612865.0
292;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 september 2008;1615106.0
293;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 oktober 2008;1617517.0
294;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 november 2008;1619958.0
295;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 december 2008;1622402.0
296;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 januari 2009;1626201.0
297;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 februari 2009;1628597.0
298;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 maart 2009;1631054.0
299;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 april 2009;1633637.0
300;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 mei 2009;1636214.0
301;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 juni 2009;1639109.0
302;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 juli 2009;1642244.0
303;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 augustus 2009;1645181.0
304;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 september 2009;1647701.0
305;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 oktober 2009;1650528.0
306;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 november 2009;1652943.0
307;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 december 2009;1655489.0
308;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 januari 2010;1659852.0
309;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 februari 2010;1662331.0
310;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 maart 2010;1664707.0
311;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 april 2010;1667166.0
312;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 mei 2010;1669791.0
313;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 juni 2010;1672567.0
314;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 juli 2010;1675696.0
315;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 augustus 2010;1678573.0
316;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 september 2010;1681250.0
317;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 oktober 2010;1683810.0
318;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 november 2010;1686510.0
319;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 december 2010;1688826.0
320;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 januari 2011;1691802.0
321;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 februari 2011;1694304.0
322;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 maart 2011;1696766.0
323;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 april 2011;1699376.0
324;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 mei 2011;1701607.0
325;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 juni 2011;1704223.0
326;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 juli 2011;1707079.0
327;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 augustus 2011;1709766.0
328;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 september 2011;1712257.0
329;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 oktober 2011;1714512.0
330;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 november 2011;1716704.0
331;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 december 2011;1718886.0
332;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 januari 2012;1721989.0
333;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 februari 2012;1724169.0
334;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 maart 2012;1726518.0
335;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 april 2012;1728869.0
336;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 mei 2012;1731036.0
337;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 juni 2012;1733562.0
338;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 juli 2012;1736027.0
339;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 augustus 2012;1738372.0
340;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 september 2012;1740688.0
341;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 oktober 2012;1742976.0
342;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 november 2012;1745161.0
343;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 december 2012;1747219.0
344;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 januari 2013;1749892.0
345;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 februari 2013;1752147.0
346;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 maart 2013;1754261.0
347;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 april 2013;1756434.0
348;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 mei 2013;1758397.0
349;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 juni 2013;1760698.0
350;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 juli 2013;1763185.0
351;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 augustus 2013;1765490.0
352;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 september 2013;1767517.0
353;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 oktober 2013;1769502.0
354;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 november 2013;1771515.0
355;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 december 2013;1773497.0
356;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 januari 2014;1776247.0
357;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 februari 2014;1778449.0
358;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 maart 2014;1780730.0
359;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 april 2014;1783347.0
360;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 mei 2014;1785542.0
361;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 juni 2014;1788071.0
362;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 juli 2014;1790802.0
363;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 augustus 2014;1793095.0
364;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 september 2014;1795185.0
365;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 oktober 2014;1797318.0
366;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 november 2014;1799378.0
367;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 december 2014;1801512.0
368;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 januari 2015;1804344.0
369;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 februari 2015;1806475.0
370;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 maart 2015;1808472.0
371;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 april 2015;1810582.0
372;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 mei 2015;1812610.0
373;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 juni 2015;1814983.0
374;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 juli 2015;1817258.0
375;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 augustus 2015;1819416.0
376;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 september 2015;1821482.0
377;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 oktober 2015;1823834.0
378;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 november 2015;1826058.0
379;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 december 2015;1828468.0
380;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 januari 2016;1831414.0
381;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 februari 2016;1833768.0
382;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 maart 2016;1836143.0
383;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 april 2016;1838616.0
384;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 mei 2016;1840917.0
385;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 juni 2016;1843553.0
386;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 juli 2016;1846404.0
387;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 augustus 2016;1849300.0
388;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 september 2016;1852110.0
389;Totaal mannen en vrouwen;Totaal;Totaal;2e generatie migratieachtergrond;1 oktober 2016;1854663.0
390;Totaal mannen en vrouwen;Totaal;Totaal;2e gen migratieachtergrond, 1 ouder...;1 januari 2006;901151.0
391;Totaal mannen en vrouwen;Totaal;Totaal;2e gen migratieachtergrond, 1 ouder...;1 februari 2006;901881.0
392;Totaal mannen en vrouwen;Totaal;Totaal;2e gen migratieachtergrond, 1 ouder...;1 maart 2006;902635.0
393;Totaal mannen en vrouwen;Totaal;Totaal;2e gen migratieachtergrond, 1 ouder...;1 april 2006;903438.0
394;Totaal mannen en vrouwen;Totaal;Totaal;2e gen migratieachtergrond, 1 ouder...;1 mei 2006;904235.0
395;Totaal mannen en vrouwen;Totaal;Totaal;2e gen migratieachtergrond, 1 ouder...;1 juni 2006;905111.0
396;Totaal mannen en vrouwen;Totaal;Totaal;2e gen migratieachtergrond, 1 ouder...;1 juli 2006;906011.0
397;Totaal mannen en vrouwen;Totaal;Totaal;2e gen migratieachtergrond, 1 ouder...;1 augustus 2006;907010.0
398;Totaal mannen en vrouwen;Totaal;Totaal;2e gen migratieachtergrond, 1 ouder...;1 september 2006;907973.0
399;Totaal mannen en vrouwen;Totaal;Totaal;2e gen migratieachtergrond, 1 ouder...;1 oktober 2006;908863.0
400;Totaal mannen en vrouwen;Totaal;Totaal;2e gen migratieachtergrond, 1 ouder...;1 november 2006;909886.0
401;Totaal mannen en vrouwen;Totaal;Totaal;2e gen migratieachtergrond, 1 ouder...;1 december 2006;910614.0
402;Totaal mannen en vrouwen;Totaal;Totaal;2e gen migratieachtergrond, 1 ouder...;1 januari 2007;912655.0
403;Totaal mannen en vrouwen;Totaal;Totaal;2e gen migratieachtergrond, 1 ouder...;1 februari 2007;913497.0
404;Totaal mannen en vrouwen;Totaal;Totaal;2e gen migratieachtergrond, 1 ouder...;1 maart 2007;914342.0
405;Totaal mannen en vrouwen;Totaal;Totaal;2e gen migratieachtergrond, 1 ouder...;1 april 2007;915112.0
406;Totaal mannen en vrouwen;Totaal;Totaal;2e gen migratieachtergrond, 1 ouder...;1 mei 2007;916066.0
407;Totaal mannen en vrouwen;Totaal;Totaal;2e gen migratieachtergrond, 1 ouder...;1 juni 2007;917043.0
408;Totaal mannen en vrouwen;Totaal;Totaal;2e gen migratieachtergrond, 1 ouder...;1 juli 2007;918025.0
409;Totaal mannen en vrouwen;Totaal;Totaal;2e gen migratieachtergrond, 1 ouder...;1 augustus 2007;918910.0
410;Totaal mannen en vrouwen;Totaal;Totaal;2e gen migratieachtergrond, 1 ouder...;1 september 2007;919832.0
411;Totaal mannen en vrouwen;Totaal;Totaal;2e gen migratieachtergrond, 1 ouder...;1 oktober 2007;920853.0
412;Totaal mannen en vrouwen;Totaal;Totaal;2e gen migratieachtergrond, 1 ouder...;1 november 2007;921853.0
413;Totaal mannen en vrouwen;Totaal;Totaal;2e gen migratieachtergrond, 1 ouder...;1 december 2007;922683.0
414;Totaal mannen en vrouwen;Totaal;Totaal;2e gen migratieachtergrond, 1 ouder...;1 januari 2008;924776.0
415;Totaal mannen en vrouwen;Totaal;Totaal;2e gen migratieachtergrond, 1 ouder...;1 februari 2008;925693.0
416;Totaal mannen en vrouwen;Totaal;Totaal;2e gen migratieachtergrond, 1 ouder...;1 maart 2008;926573.0
417;Totaal mannen en vrouwen;Totaal;Totaal;2e gen migratieachtergrond, 1 ouder...;1 april 2008;927447.0
418;Totaal mannen en vrouwen;Totaal;Totaal;2e gen migratieachtergrond, 1 ouder...;1 mei 2008;928345.0
419;Totaal mannen en vrouwen;Totaal;Totaal;2e gen migratieachtergrond, 1 ouder...;1 juni 2008;929552.0
420;Totaal mannen en vrouwen;Totaal;Totaal;2e gen migratieachtergrond, 1 ouder...;1 juli 2008;930708.0
421;Totaal mannen en vrouwen;Totaal;Totaal;2e gen migratieachtergrond, 1 ouder...;1 augustus 2008;931771.0
422;Totaal mannen en vrouwen;Totaal;Totaal;2e gen migratieachtergrond, 1 ouder...;1 september 2008;932870.0
423;Totaal mannen en vrouwen;Totaal;Totaal;2e gen migratieachtergrond, 1 ouder...;1 oktober 2008;933947.0
424;Totaal mannen en vrouwen;Totaal;Totaal;2e gen migratieachtergrond, 1 ouder...;1 november 2008;934978.0
425;Totaal mannen en vrouwen;Totaal;Totaal;2e gen migratieachtergrond, 1 ouder...;1 december 2008;936037.0
426;Totaal mannen en vrouwen;Totaal;Totaal;2e gen migratieachtergrond, 1 ouder...;1 januari 2009;938290.0
427;Totaal mannen en vrouwen;Totaal;Totaal;2e gen migratieachtergrond, 1 ouder...;1 februari 2009;939234.0
428;Totaal mannen en vrouwen;Totaal;Totaal;2e gen migratieachtergrond, 1 ouder...;1 maart 2009;940296.0
429;Totaal mannen en vrouwen;Totaal;Totaal;2e gen migratieachtergrond, 1 ouder...;1 april 2009;941481.0
430;Totaal mannen en vrouwen;Totaal;Totaal;2e gen migratieachtergrond, 1 ouder...;1 mei 2009;942694.0
431;Totaal mannen en vrouwen;Totaal;Totaal;2e gen migratieachtergrond, 1 ouder...;1 juni 2009;944014.0
432;Totaal mannen en vrouwen;Totaal;Totaal;2e gen migratieachtergrond, 1 ouder...;1 juli 2009;945352.0
433;Totaal mannen en vrouwen;Totaal;Totaal;2e gen migratieachtergrond, 1 ouder...;1 augustus 2009;946754.0
434;Totaal mannen en vrouwen;Totaal;Totaal;2e gen migratieachtergrond, 1 ouder...;1 september 2009;947953.0
435;Totaal mannen en vrouwen;Totaal;Totaal;2e gen migratieachtergrond, 1 ouder...;1 oktober 2009;949252.0
436;Totaal mannen en vrouwen;Totaal;Totaal;2e gen migratieachtergrond, 1 ouder...;1 november 2009;950409.0
437;Totaal mannen en vrouwen;Totaal;Totaal;2e gen migratieachtergrond, 1 ouder...;1 december 2009;951538.0
438;Totaal mannen en vrouwen;Totaal;Totaal;2e gen migratieachtergrond, 1 ouder...;1 januari 2010;952884.0
439;Totaal mannen en vrouwen;Totaal;Totaal;2e gen migratieachtergrond, 1 ouder...;1 februari 2010;953950.0
440;Totaal mannen en vrouwen;Totaal;Totaal;2e gen migratieachtergrond, 1 ouder...;1 maart 2010;954945.0
441;Totaal mannen en vrouwen;Totaal;Totaal;2e gen migratieachtergrond, 1 ouder...;1 april 2010;956023.0
442;Totaal mannen en vrouwen;Totaal;Totaal;2e gen migratieachtergrond, 1 ouder...;1 mei 2010;957109.0
443;Totaal mannen en vrouwen;Totaal;Totaal;2e gen migratieachtergrond, 1 ouder...;1 juni 2010;958265.0
444;Totaal mannen en vrouwen;Totaal;Totaal;2e gen migratieachtergrond, 1 ouder...;1 juli 2010;959606.0
445;Totaal mannen en vrouwen;Totaal;Totaal;2e gen migratieachtergrond, 1 ouder...;1 augustus 2010;961062.0
446;Totaal mannen en vrouwen;Totaal;Totaal;2e gen migratieachtergrond, 1 ouder...;1 september 2010;962421.0
447;Totaal mannen en vrouwen;Totaal;Totaal;2e gen migratieachtergrond, 1 ouder...;1 oktober 2010;963617.0
448;Totaal mannen en vrouwen;Totaal;Totaal;2e gen migratieachtergrond, 1 ouder...;1 november 2010;964819.0
449;Totaal mannen en vrouwen;Totaal;Totaal;2e gen migratieachtergrond, 1 ouder...;1 december 2010;965861.0
450;Totaal mannen en vrouwen;Totaal;Totaal;2e gen migratieachtergrond, 1 ouder...;1 januari 2011;967754.0
451;Totaal mannen en vrouwen;Totaal;Totaal;2e gen migratieachtergrond, 1 ouder...;1 februari 2011;968882.0
452;Totaal mannen en vrouwen;Totaal;Totaal;2e gen migratieachtergrond, 1 ouder...;1 maart 2011;970004.0
453;Totaal mannen en vrouwen;Totaal;Totaal;2e gen migratieachtergrond, 1 ouder...;1 april 2011;971111.0
454;Totaal mannen en vrouwen;Totaal;Totaal;2e gen migratieachtergrond, 1 ouder...;1 mei 2011;972165.0
455;Totaal mannen en vrouwen;Totaal;Totaal;2e gen migratieachtergrond, 1 ouder...;1 juni 2011;973261.0
456;Totaal mannen en vrouwen;Totaal;Totaal;2e gen migratieachtergrond, 1 ouder...;1 juli 2011;974494.0
457;Totaal mannen en vrouwen;Totaal;Totaal;2e gen migratieachtergrond, 1 ouder...;1 augustus 2011;975712.0
458;Totaal mannen en vrouwen;Totaal;Totaal;2e gen migratieachtergrond, 1 ouder...;1 september 2011;976826.0
459;Totaal mannen en vrouwen;Totaal;Totaal;2e gen migratieachtergrond, 1 ouder...;1 oktober 2011;977845.0
460;Totaal mannen en vrouwen;Totaal;Totaal;2e gen migratieachtergrond, 1 ouder...;1 november 2011;978946.0
461;Totaal mannen en vrouwen;Totaal;Totaal;2e gen migratieachtergrond, 1 ouder...;1 december 2011;979959.0
462;Totaal mannen en vrouwen;Totaal;Totaal;2e gen migratieachtergrond, 1 ouder...;1 januari 2012;981778.0
463;Totaal mannen en vrouwen;Totaal;Totaal;2e gen migratieachtergrond, 1 ouder...;1 februari 2012;982675.0
464;Totaal mannen en vrouwen;Totaal;Totaal;2e gen migratieachtergrond, 1 ouder...;1 maart 2012;983750.0
465;Totaal mannen en vrouwen;Totaal;Totaal;2e gen migratieachtergrond, 1 ouder...;1 april 2012;984804.0
466;Totaal mannen en vrouwen;Totaal;Totaal;2e gen migratieachtergrond, 1 ouder...;1 mei 2012;985816.0
467;Totaal mannen en vrouwen;Totaal;Totaal;2e gen migratieachtergrond, 1 ouder...;1 juni 2012;986902.0
468;Totaal mannen en vrouwen;Totaal;Totaal;2e gen migratieachtergrond, 1 ouder...;1 juli 2012;988059.0
469;Totaal mannen en vrouwen;Totaal;Totaal;2e gen migratieachtergrond, 1 ouder...;1 augustus 2012;989187.0
470;Totaal mannen en vrouwen;Totaal;Totaal;2e gen migratieachtergrond, 1 ouder...;1 september 2012;990377.0
471;Totaal mannen en vrouwen;Totaal;Totaal;2e gen migratieachtergrond, 1 ouder...;1 oktober 2012;991466.0
472;Totaal mannen en vrouwen;Totaal;Totaal;2e gen migratieachtergrond, 1 ouder...;1 november 2012;992517.0
473;Totaal mannen en vrouwen;Totaal;Totaal;2e gen migratieachtergrond, 1 ouder...;1 december 2012;993486.0
474;Totaal mannen en vrouwen;Totaal;Totaal;2e gen migratieachtergrond, 1 ouder...;1 januari 2013;995187.0
475;Totaal mannen en vrouwen;Totaal;Totaal;2e gen migratieachtergrond, 1 ouder...;1 februari 2013;996227.0
476;Totaal mannen en vrouwen;Totaal;Totaal;2e gen migratieachtergrond, 1 ouder...;1 maart 2013;997155.0
