ID;TypeHuishouden;LeeftijdJongstePartner;Herkomst;Generatie;OoitOfNooitGescheiden;Perioden;AantalParen_1;OpgebouwdeJaarlijkseAanspraken_2;TeBereikenJaarlijkseAanspraken_3;Vervangingspercentage_4;OpgebouwdeJaarlijkseAanspraken_5;TeBereikenJaarlijkseAanspraken_6;Vervangingspercentage_7;Vermogen_8;OpgebouwdeJaarlijkseAanspraken_9;TeBereikenJaarlijkseAanspraken_10;Vervangingspercentage_11
107;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Totaal autochtonen en allochtonen;Niet geboren in Nederland;Nooit gescheiden;2008;197350;5700.0;14100.0;33.0;3300.0;14100.0;33.0;24.0;9000.0;28200.0;66.0
108;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Totaal autochtonen en allochtonen;Niet geboren in Nederland;Nooit gescheiden;2009;207250;5800.0;14700.0;34.0;1300.0;3500.0;8.0;20.0;7100.0;18200.0;42.0
109;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Totaal autochtonen en allochtonen;Niet geboren in Nederland;Nooit gescheiden;2010;211550;5900.0;14900.0;35.0;1200.0;3300.0;8.0;20.0;7100.0;18200.0;43.0
110;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Totaal autochtonen en allochtonen;Niet geboren in Nederland;Nooit gescheiden;2011;223650;6100.0;15100.0;34.0;1200.0;3100.0;7.0;20.0;7300.0;18200.0;41.0
111;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Totaal autochtonen en allochtonen;Niet geboren in Nederland;Nooit gescheiden;2012;227600;6100.0;15200.0;34.0;1000.0;2900.0;6.0;18.0;7100.0;18100.0;40.0
112;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Totaal autochtonen en allochtonen;Niet geboren in Nederland;Gemengde scheidingsachtergrond;2005;36350;4800.0;12600.0;37.0;2800.0;8900.0;26.0;18.0;7600.0;21500.0;63.0
113;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Totaal autochtonen en allochtonen;Niet geboren in Nederland;Gemengde scheidingsachtergrond;2006;35950;5000.0;12800.0;35.0;3100.0;10300.0;28.0;19.0;8100.0;23100.0;63.0
114;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Totaal autochtonen en allochtonen;Niet geboren in Nederland;Gemengde scheidingsachtergrond;2007;35850;5400.0;13200.0;34.0;3700.0;11800.0;30.0;20.0;9100.0;25000.0;64.0
115;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Totaal autochtonen en allochtonen;Niet geboren in Nederland;Gemengde scheidingsachtergrond;2008;36000;5800.0;13700.0;34.0;3700.0;12100.0;30.0;21.0;9500.0;25800.0;64.0
116;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Totaal autochtonen en allochtonen;Niet geboren in Nederland;Gemengde scheidingsachtergrond;2009;39800;6100.0;14300.0;35.0;1800.0;4400.0;11.0;18.0;7900.0;18700.0;46.0
117;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Totaal autochtonen en allochtonen;Niet geboren in Nederland;Gemengde scheidingsachtergrond;2010;39600;6400.0;14400.0;34.0;1700.0;4200.0;10.0;18.0;8100.0;18600.0;44.0
118;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Totaal autochtonen en allochtonen;Niet geboren in Nederland;Gemengde scheidingsachtergrond;2011;33700;6700.0;14800.0;35.0;1800.0;4300.0;10.0;17.0;8500.0;19100.0;45.0
119;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Totaal autochtonen en allochtonen;Niet geboren in Nederland;Gemengde scheidingsachtergrond;2012;33450;6900.0;14900.0;35.0;1600.0;4000.0;9.0;16.0;8500.0;18900.0;44.0
120;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Totaal autochtonen en allochtonen;Niet geboren in Nederland;Ooit gescheiden;2005;12900;6100.0;12400.0;32.0;3800.0;9600.0;25.0;25.0;9900.0;22000.0;57.0
121;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Totaal autochtonen en allochtonen;Niet geboren in Nederland;Ooit gescheiden;2006;12950;6400.0;12600.0;31.0;4100.0;10800.0;27.0;26.0;10500.0;23400.0;58.0
122;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Totaal autochtonen en allochtonen;Niet geboren in Nederland;Ooit gescheiden;2007;12950;6900.0;13100.0;31.0;4800.0;12200.0;29.0;28.0;11700.0;25300.0;60.0
123;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Totaal autochtonen en allochtonen;Niet geboren in Nederland;Ooit gescheiden;2008;12550;7400.0;13600.0;31.0;4900.0;12300.0;28.0;27.0;12300.0;25900.0;59.0
124;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Totaal autochtonen en allochtonen;Niet geboren in Nederland;Ooit gescheiden;2009;15000;7700.0;14100.0;32.0;3200.0;6800.0;15.0;23.0;10900.0;20900.0;47.0
125;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Totaal autochtonen en allochtonen;Niet geboren in Nederland;Ooit gescheiden;2010;13950;8200.0;14400.0;32.0;3200.0;6600.0;15.0;24.0;11400.0;21000.0;47.0
126;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Totaal autochtonen en allochtonen;Niet geboren in Nederland;Ooit gescheiden;2011;11750;8700.0;15000.0;33.0;3200.0;6600.0;15.0;22.0;11900.0;21600.0;48.0
127;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Totaal autochtonen en allochtonen;Niet geboren in Nederland;Ooit gescheiden;2012;11650;9100.0;15300.0;33.0;2900.0;6100.0;13.0;21.0;12000.0;21400.0;46.0
128;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen en westerse allochtonen;Totaal alle generaties;Totaal ooit of nooit gescheiden;2005;3017500;9200.0;16000.0;29.0;8800.0;20900.0;38.0;66.0;18000.0;36900.0;67.0
129;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen en westerse allochtonen;Totaal alle generaties;Totaal ooit of nooit gescheiden;2006;2990100;9400.0;16200.0;27.0;8900.0;23300.0;39.0;67.0;18300.0;39500.0;66.0
130;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen en westerse allochtonen;Totaal alle generaties;Totaal ooit of nooit gescheiden;2007;2977650;9800.0;16700.0;27.0;10300.0;25800.0;42.0;67.0;20100.0;42500.0;69.0
131;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen en westerse allochtonen;Totaal alle generaties;Totaal ooit of nooit gescheiden;2008;2954050;10100.0;17200.0;27.0;10400.0;26800.0;41.0;66.0;20500.0;44000.0;68.0
132;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen en westerse allochtonen;Totaal alle generaties;Totaal ooit of nooit gescheiden;2009;3107650;10500.0;17600.0;28.0;9900.0;24300.0;38.0;59.0;20400.0;41900.0;66.0
133;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen en westerse allochtonen;Totaal alle generaties;Totaal ooit of nooit gescheiden;2010;3086650;10700.0;17700.0;27.0;9500.0;23600.0;37.0;57.0;20200.0;41300.0;64.0
134;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen en westerse allochtonen;Totaal alle generaties;Totaal ooit of nooit gescheiden;2011;3017050;10800.0;18000.0;27.0;9200.0;23500.0;35.0;56.0;20000.0;41500.0;62.0
135;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen en westerse allochtonen;Totaal alle generaties;Totaal ooit of nooit gescheiden;2012;2982950;11000.0;18200.0;27.0;8400.0;22400.0;33.0;54.0;19400.0;40600.0;60.0
136;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen en westerse allochtonen;Totaal alle generaties;Nooit gescheiden;2005;2587350;9100.0;16000.0;30.0;8600.0;21000.0;39.0;68.0;17700.0;37000.0;69.0
137;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen en westerse allochtonen;Totaal alle generaties;Nooit gescheiden;2006;2555750;9300.0;16200.0;27.0;8800.0;23500.0;40.0;68.0;18100.0;39700.0;67.0
138;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen en westerse allochtonen;Totaal alle generaties;Nooit gescheiden;2007;2539100;9700.0;16700.0;27.0;10100.0;26000.0;42.0;69.0;19800.0;42700.0;69.0
139;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen en westerse allochtonen;Totaal alle generaties;Nooit gescheiden;2008;2518650;10000.0;17300.0;27.0;10200.0;27000.0;42.0;67.0;20200.0;44300.0;69.0
140;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen en westerse allochtonen;Totaal alle generaties;Nooit gescheiden;2009;2624750;10400.0;17600.0;28.0;9700.0;24600.0;39.0;60.0;20100.0;42200.0;67.0
141;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen en westerse allochtonen;Totaal alle generaties;Nooit gescheiden;2010;2610450;10500.0;17800.0;28.0;9300.0;23900.0;37.0;59.0;19800.0;41700.0;65.0
142;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen en westerse allochtonen;Totaal alle generaties;Nooit gescheiden;2011;2560900;10700.0;18100.0;27.0;9000.0;23800.0;36.0;57.0;19700.0;41900.0;63.0
143;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen en westerse allochtonen;Totaal alle generaties;Nooit gescheiden;2012;2530100;10700.0;18200.0;27.0;8200.0;22800.0;34.0;55.0;18900.0;41000.0;61.0
144;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen en westerse allochtonen;Totaal alle generaties;Gemengde scheidingsachtergrond;2005;278650;9300.0;15800.0;28.0;9300.0;20800.0;37.0;58.0;18600.0;36600.0;65.0
145;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen en westerse allochtonen;Totaal alle generaties;Gemengde scheidingsachtergrond;2006;281300;9500.0;16000.0;26.0;9500.0;23200.0;38.0;59.0;19000.0;39200.0;64.0
146;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen en westerse allochtonen;Totaal alle generaties;Gemengde scheidingsachtergrond;2007;284250;10000.0;16500.0;26.0;11000.0;25600.0;40.0;60.0;21000.0;42100.0;66.0
147;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen en westerse allochtonen;Totaal alle generaties;Gemengde scheidingsachtergrond;2008;286150;10500.0;17000.0;26.0;11400.0;26400.0;40.0;59.0;21900.0;43400.0;66.0
148;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen en westerse allochtonen;Totaal alle generaties;Gemengde scheidingsachtergrond;2009;324050;10700.0;17000.0;27.0;10300.0;22700.0;36.0;50.0;21000.0;39700.0;63.0
149;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen en westerse allochtonen;Totaal alle generaties;Gemengde scheidingsachtergrond;2010;324650;11000.0;17100.0;27.0;10000.0;22000.0;35.0;50.0;21000.0;39100.0;62.0
150;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen en westerse allochtonen;Totaal alle generaties;Gemengde scheidingsachtergrond;2011;310850;11300.0;17500.0;27.0;9800.0;22000.0;33.0;49.0;21100.0;39500.0;60.0
151;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen en westerse allochtonen;Totaal alle generaties;Gemengde scheidingsachtergrond;2012;309850;11500.0;17600.0;27.0;9000.0;20600.0;31.0;47.0;20500.0;38200.0;58.0
152;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen en westerse allochtonen;Totaal alle generaties;Ooit gescheiden;2005;151500;10700.0;15700.0;29.0;10300.0;18700.0;34.0;53.0;21000.0;34400.0;63.0
153;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen en westerse allochtonen;Totaal alle generaties;Ooit gescheiden;2006;153050;10900.0;15900.0;27.0;10500.0;20500.0;34.0;55.0;21400.0;36400.0;61.0
154;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen en westerse allochtonen;Totaal alle generaties;Ooit gescheiden;2007;154300;11400.0;16500.0;27.0;12000.0;22700.0;37.0;56.0;23400.0;39200.0;64.0
155;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen en westerse allochtonen;Totaal alle generaties;Ooit gescheiden;2008;149250;12000.0;17000.0;26.0;12500.0;23300.0;36.0;55.0;24500.0;40300.0;62.0
156;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen en westerse allochtonen;Totaal alle generaties;Ooit gescheiden;2009;158850;12600.0;17800.0;27.0;12200.0;22300.0;34.0;51.0;24800.0;40100.0;61.0
157;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen en westerse allochtonen;Totaal alle generaties;Ooit gescheiden;2010;151550;13000.0;18000.0;27.0;11900.0;21400.0;32.0;50.0;24900.0;39400.0;59.0
158;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen en westerse allochtonen;Totaal alle generaties;Ooit gescheiden;2011;145300;13300.0;18500.0;27.0;11500.0;21700.0;31.0;48.0;24800.0;40200.0;58.0
159;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen en westerse allochtonen;Totaal alle generaties;Ooit gescheiden;2012;143000;13500.0;18700.0;27.0;10500.0;20400.0;29.0;47.0;24000.0;39100.0;56.0
160;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen en westerse allochtonen;Geboren in Nederland;Totaal ooit of nooit gescheiden;2005;2815200;9400.0;16100.0;30.0;8900.0;21000.0;39.0;67.0;18300.0;37100.0;69.0
161;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen en westerse allochtonen;Geboren in Nederland;Totaal ooit of nooit gescheiden;2006;2791400;9600.0;16300.0;28.0;9100.0;23500.0;40.0;68.0;18700.0;39800.0;68.0
162;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen en westerse allochtonen;Geboren in Nederland;Totaal ooit of nooit gescheiden;2007;2777750;10000.0;16900.0;27.0;10400.0;26000.0;42.0;68.0;20400.0;42900.0;69.0
163;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen en westerse allochtonen;Geboren in Nederland;Totaal ooit of nooit gescheiden;2008;2752350;10300.0;17400.0;27.0;10600.0;27000.0;41.0;67.0;20900.0;44400.0;68.0
164;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen en westerse allochtonen;Geboren in Nederland;Totaal ooit of nooit gescheiden;2009;2886950;10700.0;17800.0;28.0;10200.0;25100.0;39.0;60.0;20900.0;42900.0;67.0
165;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen en westerse allochtonen;Geboren in Nederland;Totaal ooit of nooit gescheiden;2010;2863750;10900.0;17900.0;28.0;9800.0;24400.0;38.0;58.0;20700.0;42300.0;66.0
166;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen en westerse allochtonen;Geboren in Nederland;Totaal ooit of nooit gescheiden;2011;2793100;11100.0;18200.0;27.0;9500.0;24400.0;36.0;57.0;20600.0;42600.0;63.0
167;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen en westerse allochtonen;Geboren in Nederland;Totaal ooit of nooit gescheiden;2012;2757000;11200.0;18400.0;27.0;8700.0;23300.0;34.0;55.0;19900.0;41700.0;61.0
168;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen en westerse allochtonen;Geboren in Nederland;Nooit gescheiden;2005;2434450;9300.0;16200.0;30.0;8700.0;21100.0;39.0;69.0;18000.0;37300.0;69.0
169;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen en westerse allochtonen;Geboren in Nederland;Nooit gescheiden;2006;2405750;9500.0;16300.0;28.0;8900.0;23600.0;40.0;69.0;18400.0;39900.0;68.0
170;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen en westerse allochtonen;Geboren in Nederland;Nooit gescheiden;2007;2387200;9800.0;16900.0;27.0;10200.0;26100.0;42.0;70.0;20000.0;43000.0;69.0
171;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen en westerse allochtonen;Geboren in Nederland;Nooit gescheiden;2008;2363700;10200.0;17400.0;27.0;10400.0;27200.0;42.0;69.0;20600.0;44600.0;69.0
172;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen en westerse allochtonen;Geboren in Nederland;Nooit gescheiden;2009;2456400;10600.0;17800.0;28.0;10000.0;25300.0;40.0;61.0;20600.0;43100.0;68.0
173;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen en westerse allochtonen;Geboren in Nederland;Nooit gescheiden;2010;2438350;10700.0;18000.0;28.0;9600.0;24700.0;38.0;60.0;20300.0;42700.0;66.0
174;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen en westerse allochtonen;Geboren in Nederland;Nooit gescheiden;2011;2376850;10900.0;18300.0;27.0;9300.0;24800.0;37.0;58.0;20200.0;43100.0;64.0
175;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen en westerse allochtonen;Geboren in Nederland;Nooit gescheiden;2012;2343050;11000.0;18500.0;27.0;8600.0;23700.0;35.0;56.0;19600.0;42200.0;62.0
176;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen en westerse allochtonen;Geboren in Nederland;Gemengde scheidingsachtergrond;2005;245200;9600.0;16100.0;28.0;9500.0;21200.0;37.0;59.0;19100.0;37300.0;65.0
177;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen en westerse allochtonen;Geboren in Nederland;Gemengde scheidingsachtergrond;2006;248200;9800.0;16300.0;26.0;9700.0;23600.0;38.0;60.0;19500.0;39900.0;64.0
178;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen en westerse allochtonen;Geboren in Nederland;Gemengde scheidingsachtergrond;2007;251500;10300.0;16800.0;26.0;11200.0;26000.0;40.0;61.0;21500.0;42800.0;66.0
179;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen en westerse allochtonen;Geboren in Nederland;Gemengde scheidingsachtergrond;2008;253650;10700.0;17300.0;26.0;11600.0;26800.0;40.0;60.0;22300.0;44100.0;66.0
180;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen en westerse allochtonen;Geboren in Nederland;Gemengde scheidingsachtergrond;2009;287450;11000.0;17300.0;27.0;10700.0;23800.0;38.0;51.0;21700.0;41100.0;65.0
181;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen en westerse allochtonen;Geboren in Nederland;Gemengde scheidingsachtergrond;2010;288400;11300.0;17400.0;27.0;10400.0;23000.0;36.0;51.0;21700.0;40400.0;63.0
182;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen en westerse allochtonen;Geboren in Nederland;Gemengde scheidingsachtergrond;2011;280200;11500.0;17700.0;27.0;10100.0;22800.0;34.0;49.0;21600.0;40500.0;61.0
183;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen en westerse allochtonen;Geboren in Nederland;Gemengde scheidingsachtergrond;2012;279750;11700.0;17900.0;27.0;9200.0;21400.0;32.0;48.0;20900.0;39300.0;59.0
184;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen en westerse allochtonen;Geboren in Nederland;Ooit gescheiden;2005;135550;10900.0;16000.0;29.0;10500.0;19000.0;35.0;54.0;21400.0;35000.0;64.0
185;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen en westerse allochtonen;Geboren in Nederland;Ooit gescheiden;2006;137450;11100.0;16200.0;27.0;10700.0;20800.0;35.0;56.0;21800.0;37000.0;62.0
186;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen en westerse allochtonen;Geboren in Nederland;Ooit gescheiden;2007;139000;11600.0;16700.0;27.0;12200.0;23000.0;37.0;56.0;23800.0;39700.0;64.0
187;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen en westerse allochtonen;Geboren in Nederland;Ooit gescheiden;2008;135000;12200.0;17200.0;27.0;12600.0;23600.0;36.0;55.0;24800.0;40800.0;63.0
188;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen en westerse allochtonen;Geboren in Nederland;Ooit gescheiden;2009;143100;12800.0;18100.0;27.0;12500.0;23100.0;35.0;52.0;25300.0;41200.0;62.0
189;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen en westerse allochtonen;Geboren in Nederland;Ooit gescheiden;2010;137000;13200.0;18300.0;27.0;12200.0;22200.0;33.0;50.0;25400.0;40500.0;60.0
190;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen en westerse allochtonen;Geboren in Nederland;Ooit gescheiden;2011;136100;13400.0;18600.0;27.0;11600.0;22100.0;32.0;48.0;25000.0;40700.0;59.0
191;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen en westerse allochtonen;Geboren in Nederland;Ooit gescheiden;2012;134200;13600.0;18900.0;27.0;10700.0;20800.0;30.0;47.0;24300.0;39700.0;57.0
192;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen en westerse allochtonen;Gemengde generatie;Totaal ooit of nooit gescheiden;2005;158150;7800.0;14500.0;27.0;8400.0;20100.0;37.0;56.0;16200.0;34600.0;64.0
193;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen en westerse allochtonen;Gemengde generatie;Totaal ooit of nooit gescheiden;2006;155900;8000.0;14600.0;25.0;8500.0;22500.0;38.0;57.0;16500.0;37100.0;63.0
194;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen en westerse allochtonen;Gemengde generatie;Totaal ooit of nooit gescheiden;2007;154850;8300.0;15100.0;24.0;9700.0;25000.0;40.0;58.0;18000.0;40100.0;64.0
195;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen en westerse allochtonen;Gemengde generatie;Totaal ooit of nooit gescheiden;2008;154250;8600.0;15600.0;24.0;9900.0;25900.0;40.0;57.0;18500.0;41500.0;64.0
196;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen en westerse allochtonen;Gemengde generatie;Totaal ooit of nooit gescheiden;2009;164600;8800.0;15700.0;25.0;7600.0;17500.0;28.0;50.0;16400.0;33200.0;53.0
197;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen en westerse allochtonen;Gemengde generatie;Totaal ooit of nooit gescheiden;2010;163800;9000.0;15900.0;25.0;7300.0;16900.0;27.0;49.0;16300.0;32800.0;52.0
198;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen en westerse allochtonen;Gemengde generatie;Totaal ooit of nooit gescheiden;2011;161600;9100.0;16100.0;25.0;6800.0;16600.0;25.0;48.0;15900.0;32700.0;50.0
199;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen en westerse allochtonen;Gemengde generatie;Totaal ooit of nooit gescheiden;2012;159500;9100.0;16200.0;24.0;6100.0;15600.0;23.0;46.0;15200.0;31800.0;47.0
200;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen en westerse allochtonen;Gemengde generatie;Nooit gescheiden;2005;115550;7700.0;14700.0;27.0;8200.0;20800.0;38.0;58.0;15900.0;35500.0;65.0
201;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen en westerse allochtonen;Gemengde generatie;Nooit gescheiden;2006;113800;7800.0;14800.0;25.0;8300.0;23300.0;39.0;59.0;16100.0;38100.0;64.0
202;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen en westerse allochtonen;Gemengde generatie;Nooit gescheiden;2007;113300;8100.0;15300.0;24.0;9400.0;26000.0;41.0;60.0;17500.0;41300.0;65.0
203;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen en westerse allochtonen;Gemengde generatie;Nooit gescheiden;2008;113700;8400.0;15800.0;24.0;9500.0;26900.0;41.0;59.0;17900.0;42700.0;65.0
204;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen en westerse allochtonen;Gemengde generatie;Nooit gescheiden;2009;119750;8600.0;15900.0;25.0;7300.0;17900.0;28.0;52.0;15900.0;33800.0;53.0
205;Totaal huishoudsamenstelling;Totaal 15 tot 65 jarigen;Autochtonen en westerse allochtonen;Gemengde generatie;Nooit gescheiden;2010;120150;8700.0;16100.0;25.0;7000.0;17300.0;27.0;51.0;15700.0;33400.0;52.0
