ID;Geslacht;KenmerkenVanPersonenEnHuishoudens;Vermogensbestanddelen;Perioden;AantalOverledenen_1;TotaalNagelatenVermogen_2;GemiddeldNagelatenVermogen_3;MediaanNagelatenVermogen_4
243;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.1 Financiële bezittingen;2010;12.5;994.8;79.7;22.9
244;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.1 Financiële bezittingen;2011;12.2;943.3;77.1;17.6
245;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.1 Financiële bezittingen;2012;13.1;1019.5;77.8;17.6
246;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.1 Financiële bezittingen;2013;13.2;1075.9;81.6;17.5
247;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.1 Financiële bezittingen;2014;13.1;994.7;75.9;16.0
248;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.1 Financiële bezittingen;2015;14.1;1090.6;77.2;16.2
249;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.1 Financiële bezittingen;2016;14.5;1100.2;76.1;15.8
250;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.1 Financiële bezittingen;2017;14.8;1153.7;77.9;15.3
251;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.1 Financiële bezittingen;2018;15.3;1142.8;74.8;15.3
252;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.1 Financiële bezittingen;2019;15.1;1101.8;72.9;14.2
253;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.1 Financiële bezittingen;2020;16.9;1315.6;77.7;15.2
254;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.1 Financiële bezittingen;2021;17.8;1279.0;71.9;15.7
255;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.1 Financiële bezittingen;2022;18.3;1421.9;77.8;16.4
256;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.1.1 Bank- en spaartegoeden;2007;10.8;583.4;53.9;17.3
257;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.1.1 Bank- en spaartegoeden;2008;11.5;641.3;55.7;17.3
258;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.1.1 Bank- en spaartegoeden;2009;11.5;674.3;58.8;18.5
259;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.1.1 Bank- en spaartegoeden;2010;12.4;764.1;61.5;20.9
260;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.1.1 Bank- en spaartegoeden;2011;12.2;701.0;57.5;16.1
261;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.1.1 Bank- en spaartegoeden;2012;13.1;755.8;57.9;16.2
262;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.1.1 Bank- en spaartegoeden;2013;13.1;794.4;60.4;15.9
263;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.1.1 Bank- en spaartegoeden;2014;13.1;735.1;56.2;14.8
264;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.1.1 Bank- en spaartegoeden;2015;14.1;783.8;55.6;15.0
265;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.1.1 Bank- en spaartegoeden;2016;14.4;810.8;56.1;14.5
266;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.1.1 Bank- en spaartegoeden;2017;14.8;827.9;56.0;14.1
267;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.1.1 Bank- en spaartegoeden;2018;15.2;843.9;55.4;14.1
268;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.1.1 Bank- en spaartegoeden;2019;15.1;808.5;53.6;13.5
269;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.1.1 Bank- en spaartegoeden;2020;16.9;933.2;55.2;14.3
270;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.1.1 Bank- en spaartegoeden;2021;17.8;932.8;52.5;14.6
271;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.1.1 Bank- en spaartegoeden;2022;18.3;1006.5;55.1;15.4
272;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.1.2 Effecten;2007;1.9;313.8;167.5;33.4
273;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.1.2 Effecten;2008;1.8;232.0;126.9;29.7
274;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.1.2 Effecten;2009;1.8;252.3;142.8;30.0
275;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.1.2 Effecten;2010;1.9;230.8;118.8;31.1
276;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.1.2 Effecten;2011;1.7;242.3;146.2;33.2
277;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.1.2 Effecten;2012;1.7;263.7;155.0;34.4
278;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.1.2 Effecten;2013;1.6;281.5;177.7;38.0
279;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.1.2 Effecten;2014;1.4;259.6;184.2;38.4
280;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.1.2 Effecten;2015;1.5;306.9;209.8;41.7
281;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.1.2 Effecten;2016;1.4;289.4;202.0;40.0
282;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.1.2 Effecten;2017;1.5;325.8;221.5;44.4
283;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.1.2 Effecten;2018;1.4;299.0;208.3;47.8
284;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.1.2 Effecten;2019;1.4;293.4;213.0;48.4
285;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.1.2 Effecten;2020;1.6;382.4;245.0;50.9
286;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.1.2 Effecten;2021;1.6;346.2;210.8;49.7
287;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.1.2 Effecten;2022;1.8;415.4;233.5;47.1
288;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.2 Onroerend goed;2007;3.3;710.4;215.5;168.0
289;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.2 Onroerend goed;2008;3.4;726.9;216.8;163.3
290;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.2 Onroerend goed;2009;3.5;731.9;208.4;164.5
291;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.2 Onroerend goed;2010;3.7;936.7;251.1;200.0
292;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.2 Onroerend goed;2011;3.0;683.7;224.3;179.9
293;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.2 Onroerend goed;2012;3.3;717.4;217.5;171.1
294;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.2 Onroerend goed;2013;3.3;670.6;201.4;161.0
295;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.2 Onroerend goed;2014;3.3;637.1;193.1;155.0
296;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.2 Onroerend goed;2015;3.5;699.2;201.2;154.3
297;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.2 Onroerend goed;2016;3.6;777.8;213.4;162.7
298;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.2 Onroerend goed;2017;3.8;826.2;217.4;171.0
299;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.2 Onroerend goed;2018;3.8;839.9;220.5;175.7
300;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.2 Onroerend goed;2019;3.8;899.0;238.0;192.7
301;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.2 Onroerend goed;2020;4.1;1072.4;260.9;211.0
302;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.2 Onroerend goed;2021;4.4;1336.2;302.8;229.6
303;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.2 Onroerend goed;2022;4.6;1429.9;309.2;255.0
304;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.2.1 Eigen woning;2007;3.1;625.0;199.6;165.3
305;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.2.1 Eigen woning;2008;3.2;630.2;198.0;160.8
306;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.2.1 Eigen woning;2009;3.3;639.9;192.3;162.6
307;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.2.1 Eigen woning;2010;3.6;832.2;233.5;197.5
308;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.2.1 Eigen woning;2011;2.9;620.4;212.5;177.5
309;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.2.1 Eigen woning;2012;3.2;640.0;201.6;170.0
310;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.2.1 Eigen woning;2013;3.2;602.8;188.9;159.0
311;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.2.1 Eigen woning;2014;3.2;563.3;178.5;154.1
312;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.2.1 Eigen woning;2015;3.3;610.6;183.5;153.5
313;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.2.1 Eigen woning;2016;3.5;652.5;186.4;159.6
314;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.2.1 Eigen woning;2017;3.7;730.4;198.8;168.3
315;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.2.1 Eigen woning;2018;3.7;766.1;208.1;174.0
316;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.2.1 Eigen woning;2019;3.6;814.0;224.2;191.0
317;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.2.1 Eigen woning;2020;3.9;954.6;242.0;207.0
318;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.2.1 Eigen woning;2021;4.2;1123.8;264.9;228.0
319;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.2.1 Eigen woning;2022;4.5;1318.0;294.3;253.0
320;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.2.2 Onroerend goed, overig;2007;0.5;85.4;162.6;81.6
321;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.2.2 Onroerend goed, overig;2008;0.5;96.7;192.3;68.9
322;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.2.2 Onroerend goed, overig;2009;0.5;92.0;167.6;69.6
323;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.2.2 Onroerend goed, overig;2010;0.5;104.5;194.3;75.0
324;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.2.2 Onroerend goed, overig;2011;0.5;63.3;136.1;76.0
325;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.2.2 Onroerend goed, overig;2012;0.5;77.5;161.8;71.0
326;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.2.2 Onroerend goed, overig;2013;0.5;67.8;143.1;58.5
327;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.2.2 Onroerend goed, overig;2014;0.5;73.8;161.1;62.5
328;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.2.2 Onroerend goed, overig;2015;0.5;88.6;187.3;60.0
329;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.2.2 Onroerend goed, overig;2016;0.5;125.3;244.2;69.5
330;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.2.2 Onroerend goed, overig;2017;0.5;95.7;197.3;66.5
331;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.2.2 Onroerend goed, overig;2018;0.5;73.8;159.1;68.0
332;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.2.2 Onroerend goed, overig;2019;0.5;85.1;177.6;71.8
333;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.2.2 Onroerend goed, overig;2020;0.6;117.8;200.0;91.1
334;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.2.2 Onroerend goed, overig;2021;0.6;212.4;363.6;84.7
335;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.2.2 Onroerend goed, overig;2022;0.5;111.8;204.4;69.0
336;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.3 Ondernemingsvermogen;2007;0.4;91.3;216.2;22.8
337;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.3 Ondernemingsvermogen;2008;0.4;113.6;269.8;34.0
338;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.3 Ondernemingsvermogen;2009;0.4;96.1;230.4;21.4
339;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.3 Ondernemingsvermogen;2010;0.5;134.6;262.9;25.9
340;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.3 Ondernemingsvermogen;2011;0.3;72.2;240.7;21.4
341;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.3 Ondernemingsvermogen;2012;0.3;133.8;446.1;15.5
342;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.3 Ondernemingsvermogen;2013;0.3;146.4;450.5;29.9
343;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.3 Ondernemingsvermogen;2014;0.3;200.4;594.7;18.1
344;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.3 Ondernemingsvermogen;2015;0.3;76.7;266.3;15.7
345;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.3 Ondernemingsvermogen;2016;0.4;103.1;282.4;18.5
346;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.3 Ondernemingsvermogen;2017;0.4;154.2;378.8;13.5
347;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.3 Ondernemingsvermogen;2018;0.4;93.9;227.3;13.7
348;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.3 Ondernemingsvermogen;2019;0.4;162.0;377.6;23.4
349;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.3 Ondernemingsvermogen;2020;0.5;526.4;1046.6;24.0
350;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.3 Ondernemingsvermogen;2021;0.5;255.5;485.8;36.8
351;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.3 Ondernemingsvermogen;2022;0.6;331.0;560.9;19.8
352;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.5 Overige bezittingen;2007;5.4;159.3;29.4;2.8
353;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.5 Overige bezittingen;2008;5.5;150.8;27.4;2.6
354;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.5 Overige bezittingen;2009;5.6;154.1;27.5;2.8
355;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.5 Overige bezittingen;2010;4.8;115.6;24.2;2.6
356;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.5 Overige bezittingen;2011;4.3;80.8;18.8;2.5
357;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.5 Overige bezittingen;2012;4.6;90.9;19.6;2.5
358;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.5 Overige bezittingen;2013;4.6;86.3;18.6;2.5
359;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.5 Overige bezittingen;2014;4.5;81.6;18.1;2.3
360;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.5 Overige bezittingen;2015;4.8;96.0;19.8;2.5
361;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.5 Overige bezittingen;2016;4.7;110.3;23.7;3.0
362;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.5 Overige bezittingen;2017;4.5;81.2;18.1;2.7
363;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.5 Overige bezittingen;2018;4.7;74.5;15.7;2.5
364;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.5 Overige bezittingen;2019;4.7;100.3;21.2;2.7
365;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.5 Overige bezittingen;2020;5.5;141.4;25.8;2.7
366;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.5 Overige bezittingen;2021;5.8;124.8;21.7;3.0
367;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;1.5 Overige bezittingen;2022;5.9;138.1;23.3;3.2
368;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;2 Schulden;2007;6.0;202.1;33.5;2.6
369;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;2 Schulden;2008;4.4;214.6;48.7;5.4
370;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;2 Schulden;2009;4.5;234.4;52.7;6.4
371;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;2 Schulden;2010;5.6;318.0;57.0;4.3
372;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;2 Schulden;2011;6.2;193.2;31.1;2.2
373;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;2 Schulden;2012;7.1;241.4;33.9;2.5
374;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;2 Schulden;2013;7.1;231.1;32.5;2.5
375;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;2 Schulden;2014;7.1;240.4;33.7;3.1
376;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;2 Schulden;2015;7.4;245.0;33.0;2.9
377;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;2 Schulden;2016;7.7;289.0;37.4;2.7
378;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;2 Schulden;2017;7.5;296.3;39.3;3.1
379;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;2 Schulden;2018;7.7;277.9;36.2;3.0
380;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;2 Schulden;2019;7.1;285.5;40.3;3.4
381;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;2 Schulden;2020;7.9;408.6;51.4;3.5
382;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;2 Schulden;2021;8.3;385.5;46.2;3.9
383;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;2 Schulden;2022;8.5;459.8;53.8;4.2
384;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;2.1 Hypotheekschuld eigen woning;2007;1.8;152.8;83.4;68.0
385;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;2.1 Hypotheekschuld eigen woning;2008;1.9;175.4;93.4;71.1
386;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;2.1 Hypotheekschuld eigen woning;2009;2.0;198.1;99.4;76.0
387;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;2.1 Hypotheekschuld eigen woning;2010;2.1;246.6;119.4;86.5
388;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;2.1 Hypotheekschuld eigen woning;2011;1.6;142.7;91.8;78.2
389;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;2.1 Hypotheekschuld eigen woning;2012;1.8;172.4;98.4;79.2
390;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;2.1 Hypotheekschuld eigen woning;2013;1.7;166.4;99.7;83.1
391;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;2.1 Hypotheekschuld eigen woning;2014;1.8;171.1;96.2;79.3
392;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;2.1 Hypotheekschuld eigen woning;2015;1.8;179.8;100.3;78.5
393;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;2.1 Hypotheekschuld eigen woning;2016;2.0;205.0;104.1;80.0
394;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;2.1 Hypotheekschuld eigen woning;2017;2.1;203.4;98.6;81.8
395;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;2.1 Hypotheekschuld eigen woning;2018;2.1;202.7;96.5;81.8
396;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;2.1 Hypotheekschuld eigen woning;2019;2.1;206.1;100.3;83.8
397;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;2.1 Hypotheekschuld eigen woning;2020;2.2;239.2;106.8;85.1
398;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;2.1 Hypotheekschuld eigen woning;2021;2.5;256.0;102.8;83.8
399;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;2.1 Hypotheekschuld eigen woning;2022;2.6;279.9;108.1;86.9
400;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;2.3 Schulden, overig;2007;5.0;49.3;9.8;1.2
401;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;2.3 Schulden, overig;2008;3.1;39.2;12.7;0.9
402;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;2.3 Schulden, overig;2009;3.1;36.3;11.7;0.9
403;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;2.3 Schulden, overig;2010;4.3;71.4;16.6;1.5
404;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;2.3 Schulden, overig;2011;5.5;50.5;9.2;1.2
405;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;2.3 Schulden, overig;2012;6.4;69.0;10.9;1.4
406;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;2.3 Schulden, overig;2013;6.4;64.7;10.2;1.5
407;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;2.3 Schulden, overig;2014;6.3;69.3;11.0;1.6
408;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;2.3 Schulden, overig;2015;6.6;65.2;9.9;1.7
409;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;2.3 Schulden, overig;2016;6.8;84.0;12.3;1.4
410;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;2.3 Schulden, overig;2017;6.6;92.9;14.2;1.5
411;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;2.3 Schulden, overig;2018;6.6;75.1;11.3;1.5
412;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;2.3 Schulden, overig;2019;6.0;79.3;13.2;1.5
413;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;2.3 Schulden, overig;2020;6.8;169.4;24.9;1.6
414;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;2.3 Schulden, overig;2021;7.0;129.5;18.4;1.6
415;Totaal mannen en vrouwen;Burgerlijke staat: ongehuwd;2.3 Schulden, overig;2022;7.2;179.9;25.1;1.5
416;Totaal mannen en vrouwen;Burgerlijke staat: gehuwd;Vermogen;2007;55.0;6494.5;118.1;39.1
417;Totaal mannen en vrouwen;Burgerlijke staat: gehuwd;Vermogen;2008;55.8;7140.7;128.0;45.0
418;Totaal mannen en vrouwen;Burgerlijke staat: gehuwd;Vermogen;2009;56.2;6944.1;123.5;46.5
419;Totaal mannen en vrouwen;Burgerlijke staat: gehuwd;Vermogen;2010;57.1;7266.7;127.4;49.0
420;Totaal mannen en vrouwen;Burgerlijke staat: gehuwd;Vermogen;2011;56.8;7594.7;133.8;47.0
421;Totaal mannen en vrouwen;Burgerlijke staat: gehuwd;Vermogen;2012;58.3;7011.4;120.2;45.3
422;Totaal mannen en vrouwen;Burgerlijke staat: gehuwd;Vermogen;2013;58.6;6900.5;117.8;42.5
423;Totaal mannen en vrouwen;Burgerlijke staat: gehuwd;Vermogen;2014;57.7;6506.2;112.8;40.7
424;Totaal mannen en vrouwen;Burgerlijke staat: gehuwd;Vermogen;2015;60.3;6915.2;114.8;44.2
425;Totaal mannen en vrouwen;Burgerlijke staat: gehuwd;Vermogen;2016;60.8;7755.1;127.5;46.1
426;Totaal mannen en vrouwen;Burgerlijke staat: gehuwd;Vermogen;2017;61.0;8098.1;132.8;51.0
427;Totaal mannen en vrouwen;Burgerlijke staat: gehuwd;Vermogen;2018;62.5;8355.1;133.7;54.2
428;Totaal mannen en vrouwen;Burgerlijke staat: gehuwd;Vermogen;2019;62.4;8899.3;142.7;62.3
429;Totaal mannen en vrouwen;Burgerlijke staat: gehuwd;Vermogen;2020;69.4;11215.4;161.5;69.1
430;Totaal mannen en vrouwen;Burgerlijke staat: gehuwd;Vermogen;2021;70.6;11483.0;162.7;80.6
431;Totaal mannen en vrouwen;Burgerlijke staat: gehuwd;Vermogen;2022;68.2;12954.6;190.1;101.5
432;Totaal mannen en vrouwen;Burgerlijke staat: gehuwd;1 Bezittingen;2007;55.0;7782.7;141.6;57.7
433;Totaal mannen en vrouwen;Burgerlijke staat: gehuwd;1 Bezittingen;2008;55.8;8337.0;149.4;68.7
434;Totaal mannen en vrouwen;Burgerlijke staat: gehuwd;1 Bezittingen;2009;56.2;8244.6;146.7;73.2
435;Totaal mannen en vrouwen;Burgerlijke staat: gehuwd;1 Bezittingen;2010;57.1;8935.8;156.6;80.1
436;Totaal mannen en vrouwen;Burgerlijke staat: gehuwd;1 Bezittingen;2011;56.8;9187.5;161.9;82.1
437;Totaal mannen en vrouwen;Burgerlijke staat: gehuwd;1 Bezittingen;2012;58.3;8653.5;148.3;82.8
438;Totaal mannen en vrouwen;Burgerlijke staat: gehuwd;1 Bezittingen;2013;58.6;8588.2;146.6;78.8
439;Totaal mannen en vrouwen;Burgerlijke staat: gehuwd;1 Bezittingen;2014;57.7;8319.9;144.2;79.2
440;Totaal mannen en vrouwen;Burgerlijke staat: gehuwd;1 Bezittingen;2015;60.3;8726.0;144.8;82.7
441;Totaal mannen en vrouwen;Burgerlijke staat: gehuwd;1 Bezittingen;2016;60.8;9686.2;159.2;87.2
442;Totaal mannen en vrouwen;Burgerlijke staat: gehuwd;1 Bezittingen;2017;61.0;10167.5;166.7;92.5
443;Totaal mannen en vrouwen;Burgerlijke staat: gehuwd;1 Bezittingen;2018;62.5;10423.9;166.8;96.8
444;Totaal mannen en vrouwen;Burgerlijke staat: gehuwd;1 Bezittingen;2019;62.4;11049.3;177.1;106.1
445;Totaal mannen en vrouwen;Burgerlijke staat: gehuwd;1 Bezittingen;2020;69.4;13843.9;199.4;111.9
446;Totaal mannen en vrouwen;Burgerlijke staat: gehuwd;1 Bezittingen;2021;70.6;14053.8;199.1;124.1
447;Totaal mannen en vrouwen;Burgerlijke staat: gehuwd;1 Bezittingen;2022;68.2;15755.5;231.1;147.3
448;Totaal mannen en vrouwen;Burgerlijke staat: gehuwd;1.1 Financiële bezittingen;2007;49.7;2314.4;46.6;14.1
449;Totaal mannen en vrouwen;Burgerlijke staat: gehuwd;1.1 Financiële bezittingen;2008;51.3;2328.4;45.4;14.2
450;Totaal mannen en vrouwen;Burgerlijke staat: gehuwd;1.1 Financiële bezittingen;2009;51.4;2294.1;44.6;14.4
451;Totaal mannen en vrouwen;Burgerlijke staat: gehuwd;1.1 Financiële bezittingen;2010;53.9;2671.3;49.6;15.1
452;Totaal mannen en vrouwen;Burgerlijke staat: gehuwd;1.1 Financiële bezittingen;2011;54.5;2600.2;47.7;14.3
453;Totaal mannen en vrouwen;Burgerlijke staat: gehuwd;1.1 Financiële bezittingen;2012;56.7;2744.2;48.4;14.0
454;Totaal mannen en vrouwen;Burgerlijke staat: gehuwd;1.1 Financiële bezittingen;2013;56.9;2822.1;49.6;12.8
