ID;Geslacht;Persoonskenmerken;Reismotieven;RegioS;Perioden;Verplaatsingen_1;Afstand_2;Reisduur_3;Verplaatsingen_4;Afstand_5;Reisduur_6
207;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;West-Nederland (LD);2017;0.47;8.69;14.98;163.0;3012.0;86.5
208;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Zuid-Nederland (LD);2010;0.48;8.46;12.74;166.0;2941.0;73.8
209;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Zuid-Nederland (LD);2011;0.48;8.63;12.0;166.0;3002.0;69.6
210;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Zuid-Nederland (LD);2012;0.47;7.87;11.67;162.0;2744.0;67.8
211;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Zuid-Nederland (LD);2013;0.48;8.4;12.04;165.0;2920.0;69.8
212;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Zuid-Nederland (LD);2014;0.5;8.74;12.53;173.0;3038.0;72.6
213;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Zuid-Nederland (LD);2015;0.47;8.43;12.01;163.0;2935.0;69.7
214;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Zuid-Nederland (LD);2016;0.47;8.54;12.66;165.0;2984.0;73.7
215;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Zuid-Nederland (LD);2017;0.46;8.44;12.0;161.0;2927.0;69.3
216;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Groningen (PV);2010;0.44;7.6;12.07;154.0;2641.0;69.9
217;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Groningen (PV);2011;0.45;8.82;12.68;157.0;3073.0;73.6
218;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Groningen (PV);2012;0.45;8.44;12.53;157.0;2946.0;72.9
219;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Groningen (PV);2013;0.44;7.38;10.96;152.0;2569.0;63.6
220;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Groningen (PV);2014;0.42;7.66;10.9;145.0;2667.0;63.2
221;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Groningen (PV);2015;0.46;7.35;11.12;159.0;2565.0;64.6
222;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Groningen (PV);2016;0.44;7.4;10.99;154.0;2587.0;64.0
223;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Groningen (PV);2017;0.46;7.91;11.37;159.0;2740.0;65.7
224;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Friesland (PV);2010;0.46;8.47;11.24;159.0;2946.0;65.1
225;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Friesland (PV);2011;0.46;8.4;10.88;160.0;2922.0;63.1
226;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Friesland (PV);2012;0.49;9.66;13.02;170.0;3372.0;75.7
227;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Friesland (PV);2013;0.46;8.69;11.11;159.0;3022.0;64.4
228;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Friesland (PV);2014;0.41;8.88;11.2;144.0;3089.0;65.0
229;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Friesland (PV);2015;0.43;10.13;12.79;149.0;3528.0;74.2
230;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Friesland (PV);2016;0.43;9.17;11.4;151.0;3202.0;66.3
231;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Friesland (PV);2017;0.43;7.84;13.39;151.0;2717.0;77.3
232;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Drenthe (PV);2010;0.45;9.8;11.95;158.0;3407.0;69.2
233;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Drenthe (PV);2011;0.5;10.18;12.16;172.0;3536.0;70.4
234;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Drenthe (PV);2012;0.43;9.11;10.71;150.0;3176.0;62.2
235;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Drenthe (PV);2013;0.45;9.99;11.97;155.0;3471.0;69.3
236;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Drenthe (PV);2014;0.42;10.01;11.6;147.0;3481.0;67.2
237;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Drenthe (PV);2015;0.4;10.17;11.95;140.0;3544.0;69.4
238;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Drenthe (PV);2016;0.45;10.72;12.23;157.0;3742.0;71.2
239;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Drenthe (PV);2017;0.47;10.85;12.81;162.0;3757.0;73.9
240;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Overijssel (PV);2010;0.48;8.75;13.0;165.0;3043.0;75.4
241;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Overijssel (PV);2011;0.49;9.32;12.53;171.0;3242.0;72.6
242;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Overijssel (PV);2012;0.48;8.69;12.0;166.0;3030.0;69.7
243;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Overijssel (PV);2013;0.46;7.83;11.13;160.0;2726.0;64.6
244;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Overijssel (PV);2014;0.43;7.75;10.96;149.0;2697.0;63.6
245;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Overijssel (PV);2015;0.45;8.26;11.03;156.0;2880.0;64.1
246;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Overijssel (PV);2016;0.48;8.23;12.04;166.0;2874.0;70.1
247;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Overijssel (PV);2017;0.48;9.04;12.25;165.0;3133.0;70.7
248;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Flevoland (PV);2010;0.52;12.11;16.16;181.0;4211.0;93.7
249;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Flevoland (PV);2011;0.51;12.79;17.61;176.0;4447.0;102.1
250;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Flevoland (PV);2012;0.44;11.25;14.88;153.0;3925.0;86.5
251;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Flevoland (PV);2013;0.5;11.88;15.59;174.0;4137.0;90.5
252;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Flevoland (PV);2014;0.46;10.97;15.41;160.0;3824.0;89.5
253;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Flevoland (PV);2015;0.45;12.1;14.84;158.0;4213.0;86.1
254;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Flevoland (PV);2016;0.47;11.28;18.34;164.0;3942.0;106.8
255;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Flevoland (PV);2017;0.42;10.91;16.31;146.0;3781.0;94.2
256;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Gelderland (PV);2010;0.48;9.16;12.97;166.0;3181.0;75.1
257;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Gelderland (PV);2011;0.5;9.4;13.59;173.0;3266.0;78.7
258;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Gelderland (PV);2012;0.44;7.58;11.09;154.0;2644.0;64.5
259;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Gelderland (PV);2013;0.45;9.18;12.18;158.0;3194.0;70.6
260;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Gelderland (PV);2014;0.47;9.03;12.59;163.0;3140.0;73.0
261;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Gelderland (PV);2015;0.45;8.99;12.23;156.0;3132.0;71.0
262;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Gelderland (PV);2016;0.45;9.45;12.67;157.0;3301.0;73.7
263;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Gelderland (PV);2017;0.44;8.67;12.51;153.0;3004.0;72.2
264;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Utrecht (PV);2010;0.51;9.53;15.5;178.0;3312.0;89.8
265;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Utrecht (PV);2011;0.49;8.78;14.32;169.0;3055.0;83.1
266;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Utrecht (PV);2012;0.49;9.69;14.6;173.0;3382.0;85.0
267;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Utrecht (PV);2013;0.49;9.26;14.37;171.0;3226.0;83.4
268;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Utrecht (PV);2014;0.47;10.08;14.69;164.0;3508.0;85.2
269;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Utrecht (PV);2015;0.48;9.41;15.06;166.0;3279.0;87.5
270;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Utrecht (PV);2016;0.46;9.95;14.75;159.0;3479.0;85.9
271;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Utrecht (PV);2017;0.48;9.67;14.69;168.0;3355.0;85.0
272;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Noord-Holland (PV);2010;0.48;8.41;14.74;167.0;2926.0;85.5
273;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Noord-Holland (PV);2011;0.5;8.69;15.34;173.0;3022.0;88.9
274;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Noord-Holland (PV);2012;0.49;8.46;15.21;171.0;2956.0;88.5
275;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Noord-Holland (PV);2013;0.44;8.36;14.4;154.0;2910.0;83.5
276;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Noord-Holland (PV);2014;0.49;8.31;14.84;171.0;2890.0;86.0
277;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Noord-Holland (PV);2015;0.47;8.31;14.52;165.0;2896.0;84.3
278;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Noord-Holland (PV);2016;0.46;8.15;14.23;161.0;2847.0;82.8
279;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Noord-Holland (PV);2017;0.47;8.34;15.28;163.0;2892.0;88.3
280;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Zuid-Holland (PV);2010;0.5;8.1;14.89;174.0;2814.0;86.3
281;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Zuid-Holland (PV);2011;0.47;7.91;14.16;163.0;2752.0;82.1
282;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Zuid-Holland (PV);2012;0.47;8.09;13.41;163.0;2823.0;78.0
283;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Zuid-Holland (PV);2013;0.46;8.19;14.38;162.0;2850.0;83.4
284;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Zuid-Holland (PV);2014;0.46;8.26;13.78;160.0;2874.0;79.9
285;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Zuid-Holland (PV);2015;0.46;8.05;13.56;159.0;2805.0;78.8
286;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Zuid-Holland (PV);2016;0.47;8.6;14.82;163.0;3002.0;86.3
287;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Zuid-Holland (PV);2017;0.47;8.64;15.23;161.0;2992.0;88.0
288;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Zeeland (PV);2010;0.47;8.91;11.68;162.0;3097.0;67.7
289;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Zeeland (PV);2011;0.45;7.9;10.32;156.0;2748.0;59.8
290;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Zeeland (PV);2012;0.46;9.62;12.64;161.0;3352.0;73.4
291;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Zeeland (PV);2013;0.43;9.23;11.49;151.0;3210.0;66.6
292;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Zeeland (PV);2014;0.48;9.02;12.27;166.0;3138.0;71.1
293;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Zeeland (PV);2015;0.47;8.74;10.4;162.0;3041.0;60.3
294;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Zeeland (PV);2016;0.42;7.25;9.12;145.0;2532.0;53.1
295;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Zeeland (PV);2017;0.49;8.44;11.26;171.0;2925.0;65.1
296;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Noord-Brabant (PV);2010;0.48;8.69;13.35;166.0;3021.0;77.3
297;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Noord-Brabant (PV);2011;0.48;8.78;12.21;167.0;3052.0;70.8
298;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Noord-Brabant (PV);2012;0.48;8.57;12.05;166.0;2989.0;70.0
299;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Noord-Brabant (PV);2013;0.48;8.72;12.64;166.0;3033.0;73.3
300;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Noord-Brabant (PV);2014;0.5;9.09;12.93;175.0;3161.0;75.0
301;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Noord-Brabant (PV);2015;0.48;8.86;12.7;166.0;3086.0;73.7
302;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Noord-Brabant (PV);2016;0.47;9.04;13.01;164.0;3159.0;75.8
303;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Noord-Brabant (PV);2017;0.47;8.62;12.45;161.0;2989.0;71.9
304;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Limburg (PV);2010;0.47;7.97;11.4;164.0;2768.0;66.0
305;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Limburg (PV);2011;0.47;8.31;11.55;164.0;2891.0;67.0
306;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Limburg (PV);2012;0.45;6.33;10.82;155.0;2206.0;62.8
307;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Limburg (PV);2013;0.47;7.68;10.73;163.0;2671.0;62.2
308;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Limburg (PV);2014;0.48;7.96;11.63;166.0;2766.0;67.4
309;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Limburg (PV);2015;0.45;7.46;10.46;158.0;2597.0;60.7
310;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Limburg (PV);2016;0.47;7.42;11.85;165.0;2591.0;69.0
311;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Limburg (PV);2017;0.46;8.04;10.99;159.0;2788.0;63.5
312;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Zeer sterk stedelijk;2010;0.51;7.86;15.58;176.0;2734.0;90.3
313;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Zeer sterk stedelijk;2011;0.49;8.25;15.7;172.0;2873.0;91.1
314;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Zeer sterk stedelijk;2012;0.49;8.46;15.45;171.0;2957.0;90.0
315;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Zeer sterk stedelijk;2013;0.46;8.39;15.44;162.0;2923.0;89.7
316;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Zeer sterk stedelijk;2014;0.47;8.08;14.59;163.0;2815.0;84.7
317;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Zeer sterk stedelijk;2015;0.48;7.73;14.7;167.0;2697.0;85.5
318;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Zeer sterk stedelijk;2016;0.46;8.2;15.0;161.0;2869.0;87.4
319;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Zeer sterk stedelijk;2017;0.48;8.23;16.23;165.0;2854.0;93.8
320;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Sterk stedelijk;2010;0.48;8.4;13.94;166.0;2920.0;80.8
321;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Sterk stedelijk;2011;0.48;8.49;13.66;166.0;2954.0;79.2
322;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Sterk stedelijk;2012;0.47;8.37;13.57;166.0;2920.0;78.9
323;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Sterk stedelijk;2013;0.46;8.35;12.99;160.0;2908.0;75.4
324;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Sterk stedelijk;2014;0.48;9.16;14.08;167.0;3187.0;81.7
325;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Sterk stedelijk;2015;0.45;8.45;12.71;157.0;2944.0;73.8
326;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Sterk stedelijk;2016;0.45;8.93;13.75;158.0;3118.0;80.0
327;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Sterk stedelijk;2017;0.45;8.63;13.07;155.0;2992.0;75.5
328;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Matig stedelijk;2010;0.48;8.6;12.98;166.0;2990.0;75.2
329;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Matig stedelijk;2011;0.48;8.82;13.02;167.0;3067.0;75.4
330;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Matig stedelijk;2012;0.45;7.97;11.82;158.0;2778.0;68.7
331;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Matig stedelijk;2013;0.47;8.66;12.98;162.0;3011.0;75.2
332;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Matig stedelijk;2014;0.46;8.86;12.52;161.0;3082.0;72.5
333;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Matig stedelijk;2015;0.45;8.77;12.68;158.0;3053.0;73.6
334;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Matig stedelijk;2016;0.48;8.44;13.08;169.0;2947.0;76.1
335;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Matig stedelijk;2017;0.47;8.68;13.16;161.0;3007.0;76.0
336;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Weinig stedelijk;2010;0.47;9.01;12.5;165.0;3129.0;72.4
337;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Weinig stedelijk;2011;0.47;9.03;12.35;165.0;3140.0;71.5
338;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Weinig stedelijk;2012;0.46;8.3;11.32;159.0;2893.0;65.8
339;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Weinig stedelijk;2013;0.46;8.88;11.67;160.0;3089.0;67.7
340;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Weinig stedelijk;2014;0.47;8.56;11.86;162.0;2977.0;68.8
341;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Weinig stedelijk;2015;0.46;9.75;12.45;159.0;3396.0;72.2
342;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Weinig stedelijk;2016;0.46;9.27;12.33;161.0;3235.0;71.7
343;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Weinig stedelijk;2017;0.46;9.11;12.51;161.0;3156.0;72.2
344;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Niet stedelijk;2010;0.48;10.1;13.61;168.0;3510.0;78.8
345;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Niet stedelijk;2011;0.49;9.71;12.16;170.0;3378.0;70.5
346;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Niet stedelijk;2012;0.46;9.52;12.03;162.0;3318.0;69.9
347;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Niet stedelijk;2013;0.45;8.88;11.67;158.0;3085.0;67.6
348;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Niet stedelijk;2014;0.45;8.7;11.86;156.0;3022.0;68.7
349;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Niet stedelijk;2015;0.46;8.54;11.36;159.0;2974.0;65.9
350;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Niet stedelijk;2016;0.44;9.18;11.46;153.0;3205.0;66.7
351;Totaal mannen en vrouwen;Totaal personen;Van en naar werkadres;Niet stedelijk;2017;0.48;9.45;12.35;167.0;3273.0;71.3
352;Totaal mannen en vrouwen;Totaal personen;Zakelijk bezoek in werksfeer;Nederland;2010;0.05;1.64;2.11;17.0;569.0;12.2
353;Totaal mannen en vrouwen;Totaal personen;Zakelijk bezoek in werksfeer;Nederland;2011;0.05;1.7;1.94;16.0;590.0;11.3
354;Totaal mannen en vrouwen;Totaal personen;Zakelijk bezoek in werksfeer;Nederland;2012;0.04;1.45;1.63;14.0;507.0;9.5
355;Totaal mannen en vrouwen;Totaal personen;Zakelijk bezoek in werksfeer;Nederland;2013;0.04;1.34;1.64;14.0;466.0;9.5
356;Totaal mannen en vrouwen;Totaal personen;Zakelijk bezoek in werksfeer;Nederland;2014;0.04;1.35;1.59;13.0;470.0;9.2
357;Totaal mannen en vrouwen;Totaal personen;Zakelijk bezoek in werksfeer;Nederland;2015;0.03;1.32;1.44;11.0;459.0;8.4
358;Totaal mannen en vrouwen;Totaal personen;Zakelijk bezoek in werksfeer;Nederland;2016;0.03;1.18;1.26;11.0;411.0;7.4
359;Totaal mannen en vrouwen;Totaal personen;Zakelijk bezoek in werksfeer;Nederland;2017;0.03;1.25;1.44;11.0;433.0;8.3
360;Totaal mannen en vrouwen;Totaal personen;Zakelijk bezoek in werksfeer;Noord-Nederland (LD);2010;0.05;2.23;2.29;18.0;775.0;13.3
361;Totaal mannen en vrouwen;Totaal personen;Zakelijk bezoek in werksfeer;Noord-Nederland (LD);2011;0.04;1.45;1.97;15.0;504.0;11.4
362;Totaal mannen en vrouwen;Totaal personen;Zakelijk bezoek in werksfeer;Noord-Nederland (LD);2012;0.04;1.73;1.81;15.0;604.0;10.5
363;Totaal mannen en vrouwen;Totaal personen;Zakelijk bezoek in werksfeer;Noord-Nederland (LD);2013;0.04;1.73;1.68;13.0;602.0;9.7
364;Totaal mannen en vrouwen;Totaal personen;Zakelijk bezoek in werksfeer;Noord-Nederland (LD);2014;0.04;1.56;1.51;13.0;544.0;8.8
365;Totaal mannen en vrouwen;Totaal personen;Zakelijk bezoek in werksfeer;Noord-Nederland (LD);2015;0.03;1.37;1.33;10.0;479.0;7.8
366;Totaal mannen en vrouwen;Totaal personen;Zakelijk bezoek in werksfeer;Noord-Nederland (LD);2016;0.03;1.12;1.09;11.0;391.0;6.3
367;Totaal mannen en vrouwen;Totaal personen;Zakelijk bezoek in werksfeer;Noord-Nederland (LD);2017;0.03;1.1;1.15;10.0;380.0;6.6
368;Totaal mannen en vrouwen;Totaal personen;Zakelijk bezoek in werksfeer;Oost-Nederland (LD);2010;0.04;1.69;2.34;15.0;588.0;13.5
369;Totaal mannen en vrouwen;Totaal personen;Zakelijk bezoek in werksfeer;Oost-Nederland (LD);2011;0.05;1.79;1.94;16.0;621.0;11.2
370;Totaal mannen en vrouwen;Totaal personen;Zakelijk bezoek in werksfeer;Oost-Nederland (LD);2012;0.04;1.52;1.73;12.0;531.0;10.1
371;Totaal mannen en vrouwen;Totaal personen;Zakelijk bezoek in werksfeer;Oost-Nederland (LD);2013;0.03;1.32;1.52;12.0;458.0;8.8
372;Totaal mannen en vrouwen;Totaal personen;Zakelijk bezoek in werksfeer;Oost-Nederland (LD);2014;0.04;1.67;1.9;14.0;581.0;11.0
373;Totaal mannen en vrouwen;Totaal personen;Zakelijk bezoek in werksfeer;Oost-Nederland (LD);2015;0.04;1.39;1.43;12.0;484.0;8.3
374;Totaal mannen en vrouwen;Totaal personen;Zakelijk bezoek in werksfeer;Oost-Nederland (LD);2016;0.03;1.36;1.41;12.0;474.0;8.2
375;Totaal mannen en vrouwen;Totaal personen;Zakelijk bezoek in werksfeer;Oost-Nederland (LD);2017;0.03;1.31;1.33;11.0;454.0;7.7
376;Totaal mannen en vrouwen;Totaal personen;Zakelijk bezoek in werksfeer;West-Nederland (LD);2010;0.05;1.38;1.99;17.0;480.0;11.5
377;Totaal mannen en vrouwen;Totaal personen;Zakelijk bezoek in werksfeer;West-Nederland (LD);2011;0.05;1.77;2.09;17.0;615.0;12.1
378;Totaal mannen en vrouwen;Totaal personen;Zakelijk bezoek in werksfeer;West-Nederland (LD);2012;0.04;1.44;1.67;15.0;504.0;9.7
379;Totaal mannen en vrouwen;Totaal personen;Zakelijk bezoek in werksfeer;West-Nederland (LD);2013;0.04;1.33;1.67;15.0;464.0;9.7
380;Totaal mannen en vrouwen;Totaal personen;Zakelijk bezoek in werksfeer;West-Nederland (LD);2014;0.04;1.23;1.62;13.0;429.0;9.4
381;Totaal mannen en vrouwen;Totaal personen;Zakelijk bezoek in werksfeer;West-Nederland (LD);2015;0.03;1.08;1.27;11.0;376.0;7.4
382;Totaal mannen en vrouwen;Totaal personen;Zakelijk bezoek in werksfeer;West-Nederland (LD);2016;0.03;1.18;1.31;11.0;414.0;7.6
383;Totaal mannen en vrouwen;Totaal personen;Zakelijk bezoek in werksfeer;West-Nederland (LD);2017;0.03;1.15;1.56;11.0;400.0;9.0
384;Totaal mannen en vrouwen;Totaal personen;Zakelijk bezoek in werksfeer;Zuid-Nederland (LD);2010;0.06;1.86;2.06;19.0;646.0;11.9
