ID;Geslacht;Leeftijd;TypeInstelling;Behandelsetting;Diagnose;Perioden;AantalPatienten_1;AantalPatientenPer100000Inwoners_2;AantalPatienten_3;AantalPatientenPer100000Inwoners_4
155;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;HK2.3 Totaal luxaties;2011;;;20900.0;125.0
156;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;HK2.4 Tot. kapsel/band/pees/spier rupt.;2008;19055.0;116.0;16465.0;100.0
157;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;HK2.4 Tot. kapsel/band/pees/spier rupt.;2009;18910.0;114.0;16545.0;100.0
158;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;HK2.4 Tot. kapsel/band/pees/spier rupt.;2010;17925.0;108.0;15680.0;94.0
159;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;HK2.4 Tot. kapsel/band/pees/spier rupt.;2011;;;15725.0;94.0
160;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;HK2.5 Totaal kneuzingen;2008;176855.0;1075.0;170330.0;1036.0
161;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;HK2.5 Totaal kneuzingen;2009;175985.0;1065.0;170320.0;1030.0
162;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;HK2.5 Totaal kneuzingen;2010;170820.0;1028.0;165065.0;993.0
163;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;HK2.5 Totaal kneuzingen;2011;;;153725.0;921.0
164;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;HK2.6 Totaal open wonden;2008;191415.0;1164.0;182540.0;1110.0
165;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;HK2.6 Totaal open wonden;2009;180285.0;1091.0;172925.0;1046.0
166;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;HK2.6 Totaal open wonden;2010;168690.0;1015.0;162135.0;976.0
167;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;HK2.6 Totaal open wonden;2011;;;156055.0;935.0
168;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;HK2.7 Totaal brandwonden;2008;14380.0;87.0;12945.0;79.0
169;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;HK2.7 Totaal brandwonden;2009;13660.0;83.0;12405.0;75.0
170;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;HK2.7 Totaal brandwonden;2010;13100.0;79.0;11860.0;71.0
171;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;HK2.7 Totaal brandwonden;2011;;;12125.0;73.0
172;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;HK2.8 Tot.overig traumatologie/SEH;2008;172170.0;1047.0;161350.0;981.0
173;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;HK2.8 Tot.overig traumatologie/SEH;2009;168025.0;1016.0;156905.0;949.0
174;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;HK2.8 Tot.overig traumatologie/SEH;2010;155040.0;933.0;144530.0;870.0
175;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;HK2.8 Tot.overig traumatologie/SEH;2011;;;144765.0;867.0
176;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;HK3 Totaal oncol.long,gastroint. chir.;2008;393165.0;2391.0;323020.0;1964.0
177;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;HK3 Totaal oncol.long,gastroint. chir.;2009;406265.0;2458.0;334655.0;2024.0
178;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;HK3 Totaal oncol.long,gastroint. chir.;2010;417715.0;2514.0;348700.0;2099.0
179;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;HK3 Totaal oncol.long,gastroint. chir.;2011;;;362980.0;2174.0
180;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;"HK3.1 Totaal thorax; onc.long.gastr.";2008;211480.0;1286.0;174385.0;1060.0
181;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;"HK3.1 Totaal thorax; onc.long.gastr.";2009;220640.0;1335.0;181750.0;1099.0
182;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;"HK3.1 Totaal thorax; onc.long.gastr.";2010;227920.0;1372.0;191745.0;1154.0
183;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;"HK3.1 Totaal thorax; onc.long.gastr.";2011;;;199960.0;1198.0
184;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;"HK3.2 Totaal buik/bekken; onc.lng.gastr.";2008;144690.0;880.0;117530.0;715.0
185;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;"HK3.2 Totaal buik/bekken; onc.lng.gastr.";2009;149195.0;903.0;122000.0;738.0
186;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;"HK3.2 Totaal buik/bekken; onc.lng.gastr.";2010;154245.0;928.0;126635.0;762.0
187;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;"HK3.2 Totaal buik/bekken; onc.lng.gastr.";2011;;;132535.0;794.0
188;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;"HK3.3 Totaal diversen; onc.long.gastr.";2008;42355.0;258.0;34750.0;211.0
189;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;"HK3.3 Totaal diversen; onc.long.gastr.";2009;41645.0;252.0;34400.0;208.0
190;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;"HK3.3 Totaal diversen; onc.long.gastr.";2010;40865.0;246.0;33875.0;204.0
191;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;"HK3.3 Totaal diversen; onc.long.gastr.";2011;;;34165.0;205.0
192;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;HK4 Totaal vaatchirurgie;2008;240590.0;1463.0;192940.0;1173.0
193;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;HK4 Totaal vaatchirurgie;2009;250410.0;1515.0;203560.0;1231.0
194;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;HK4 Totaal vaatchirurgie;2010;255580.0;1538.0;210475.0;1267.0
195;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;HK4 Totaal vaatchirurgie;2011;;;218335.0;1308.0
196;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;"HK4.1 Tot. hoofd/hals/thorax; vaatchir.";2008;12240.0;74.0;10015.0;61.0
197;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;"HK4.1 Tot. hoofd/hals/thorax; vaatchir.";2009;12690.0;77.0;10305.0;62.0
198;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;"HK4.1 Tot. hoofd/hals/thorax; vaatchir.";2010;13660.0;82.0;11025.0;66.0
199;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;"HK4.1 Tot. hoofd/hals/thorax; vaatchir.";2011;;;11110.0;67.0
200;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;"HK4.2 Totaal buik/bekken; vaatchir.";2008;30760.0;187.0;23550.0;143.0
201;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;"HK4.2 Totaal buik/bekken; vaatchir.";2009;32155.0;195.0;24690.0;149.0
202;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;"HK4.2 Totaal buik/bekken; vaatchir.";2010;33680.0;203.0;26155.0;157.0
203;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;"HK4.2 Totaal buik/bekken; vaatchir.";2011;;;28450.0;170.0
204;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;"HK4.3 Totaal extremiteiten; vaatchir.";2008;161775.0;984.0;127920.0;778.0
205;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;"HK4.3 Totaal extremiteiten; vaatchir.";2009;167865.0;1015.0;135090.0;817.0
206;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;"HK4.3 Totaal extremiteiten; vaatchir.";2010;169895.0;1023.0;139120.0;837.0
207;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;"HK4.3 Totaal extremiteiten; vaatchir.";2011;;;144595.0;866.0
208;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;"HK4.4 Totaal overig; vaatchirurgie";2008;43810.0;266.0;36595.0;223.0
209;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;"HK4.4 Totaal overig; vaatchirurgie";2009;45595.0;276.0;38520.0;233.0
210;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;"HK4.4 Totaal overig; vaatchirurgie";2010;46345.0;279.0;39385.0;237.0
211;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;"HK4.4 Totaal overig; vaatchirurgie";2011;;;39675.0;238.0
212;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;HK5 Tot.transplantatiechirurgie;2008;2405.0;15.0;1885.0;11.0
213;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;HK5 Tot.transplantatiechirurgie;2009;2650.0;16.0;2325.0;14.0
214;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;HK5 Tot.transplantatiechirurgie;2010;2835.0;17.0;2480.0;15.0
215;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;HK5 Tot.transplantatiechirurgie;2011;;;2150.0;13.0
216;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;PL Totaal plastische chirurgie;2008;265090.0;1612.0;211460.0;1286.0
217;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;PL Totaal plastische chirurgie;2009;275325.0;1666.0;221240.0;1338.0
218;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;PL Totaal plastische chirurgie;2010;295005.0;1775.0;238305.0;1434.0
219;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;PL Totaal plastische chirurgie;2011;;;268750.0;1610.0
220;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;PL1 Totaal algemeen;2008;150485.0;915.0;123105.0;749.0
221;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;PL1 Totaal algemeen;2009;150835.0;912.0;123825.0;749.0
222;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;PL1 Totaal algemeen;2010;156775.0;944.0;129905.0;782.0
223;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;PL1 Totaal algemeen;2011;;;142385.0;853.0
224;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;PL2 Totaal gelaat;2008;26445.0;161.0;19110.0;116.0
225;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;PL2 Totaal gelaat;2009;25605.0;155.0;19090.0;115.0
226;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;PL2 Totaal gelaat;2010;29045.0;175.0;21520.0;130.0
227;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;PL2 Totaal gelaat;2011;;;25740.0;154.0
228;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;PL3 Totaal Lichaam;2008;26225.0;159.0;18905.0;115.0
229;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;PL3 Totaal Lichaam;2009;26630.0;161.0;19110.0;116.0
230;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;PL3 Totaal Lichaam;2010;28825.0;173.0;20685.0;125.0
231;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;PL3 Totaal Lichaam;2011;;;23385.0;140.0
232;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;PL4 Totaal hand/voet/extremiteiten;2008;70620.0;429.0;55865.0;340.0
233;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;PL4 Totaal hand/voet/extremiteiten;2009;79650.0;482.0;63790.0;386.0
234;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;PL4 Totaal hand/voet/extremiteiten;2010;86760.0;522.0;69935.0;421.0
235;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;PL4 Totaal hand/voet/extremiteiten;2011;;;79930.0;479.0
236;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;PL5 Totaal pols/onderarm;2008;5710.0;35.0;4215.0;26.0
237;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;PL5 Totaal pols/onderarm;2009;7520.0;45.0;5565.0;34.0
238;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;PL5 Totaal pols/onderarm;2010;10050.0;60.0;7645.0;46.0
239;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;PL5 Totaal pols/onderarm;2011;;;10620.0;64.0
240;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;OP Totaal orthopedie;2008;1052035.0;6397.0;854105.0;5194.0
241;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;OP Totaal orthopedie;2009;1116700.0;6755.0;914525.0;5532.0
242;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;OP Totaal orthopedie;2010;1155050.0;6952.0;953625.0;5739.0
243;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;OP Totaal orthopedie;2011;;;1022595.0;6126.0
244;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;OP1 Totaal algemeen en/of systemisch;2008;19870.0;121.0;17050.0;104.0
245;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;OP1 Totaal algemeen en/of systemisch;2009;21675.0;131.0;18670.0;113.0
246;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;OP1 Totaal algemeen en/of systemisch;2010;23250.0;140.0;20140.0;121.0
247;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;OP1 Totaal algemeen en/of systemisch;2011;;;21865.0;131.0
248;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;OP2 Totaal bot/weke delen tumoren;2008;15875.0;97.0;12370.0;75.0
249;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;OP2 Totaal bot/weke delen tumoren;2009;16215.0;98.0;12650.0;77.0
250;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;OP2 Totaal bot/weke delen tumoren;2010;17025.0;102.0;12885.0;78.0
251;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;OP2 Totaal bot/weke delen tumoren;2011;;;13670.0;82.0
252;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;OP3 Totaal cervicale wervelkolom;2008;11710.0;71.0;9280.0;56.0
253;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;OP3 Totaal cervicale wervelkolom;2009;12300.0;74.0;10095.0;61.0
254;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;OP3 Totaal cervicale wervelkolom;2010;12085.0;73.0;10085.0;61.0
255;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;OP3 Totaal cervicale wervelkolom;2011;;;10685.0;64.0
256;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;OP4 Totaal thoracale/lumbale wervelkolom;2008;96580.0;587.0;76435.0;465.0
257;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;OP4 Totaal thoracale/lumbale wervelkolom;2009;98945.0;599.0;80180.0;485.0
258;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;OP4 Totaal thoracale/lumbale wervelkolom;2010;100730.0;606.0;82720.0;498.0
259;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;OP4 Totaal thoracale/lumbale wervelkolom;2011;;;87675.0;525.0
260;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;OP5 Totaal schoudergordel/bovenarm;2008;116210.0;707.0;89355.0;543.0
261;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;OP5 Totaal schoudergordel/bovenarm;2009;128075.0;775.0;99550.0;602.0
262;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;OP5 Totaal schoudergordel/bovenarm;2010;137360.0;827.0;107700.0;648.0
263;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;OP5 Totaal schoudergordel/bovenarm;2011;;;122095.0;731.0
264;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;OP6 Totaal elleboog/onderarm;2008;17830.0;108.0;14175.0;86.0
265;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;OP6 Totaal elleboog/onderarm;2009;18595.0;113.0;14830.0;90.0
266;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;OP6 Totaal elleboog/onderarm;2010;19435.0;117.0;15575.0;94.0
267;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;OP6 Totaal elleboog/onderarm;2011;;;16730.0;100.0
268;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;OP7 Totaal hand/pols;2008;42110.0;256.0;33965.0;207.0
269;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;OP7 Totaal hand/pols;2009;43580.0;264.0;36035.0;218.0
270;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Totaal alle behandelsettings;OP7 Totaal hand/pols;2010;43105.0;259.0;35860.0;216.0
