ID;KenmerkenArbeidsongeval;Marges;Perioden;Arbeidsongeval4DagenVerzuimOfMeer_1
1544;Verzuimduur: 6 maanden of langer;Ondergrens 95%-interval;2018;6.0
1545;Verzuimduur: 6 maanden of langer;Ondergrens 95%-interval;2019;5.0
1546;Verzuimduur: 6 maanden of langer;Ondergrens 95%-interval;2020;3.0
1547;Verzuimduur: 6 maanden of langer;Ondergrens 95%-interval;2021;6.0
1548;Verzuimduur: 6 maanden of langer;Ondergrens 95%-interval;2022;4.0
1549;Verzuimduur: 6 maanden of langer;Ondergrens 95%-interval;2023;5.0
1550;Verzuimduur: 6 maanden of langer;Bovengrens 95%-interval;2014;8.0
1551;Verzuimduur: 6 maanden of langer;Bovengrens 95%-interval;2015;7.0
1552;Verzuimduur: 6 maanden of langer;Bovengrens 95%-interval;2016;7.0
1553;Verzuimduur: 6 maanden of langer;Bovengrens 95%-interval;2017;8.0
1554;Verzuimduur: 6 maanden of langer;Bovengrens 95%-interval;2018;10.0
1555;Verzuimduur: 6 maanden of langer;Bovengrens 95%-interval;2019;9.0
1556;Verzuimduur: 6 maanden of langer;Bovengrens 95%-interval;2020;7.0
1557;Verzuimduur: 6 maanden of langer;Bovengrens 95%-interval;2021;11.0
1558;Verzuimduur: 6 maanden of langer;Bovengrens 95%-interval;2022;7.0
1559;Verzuimduur: 6 maanden of langer;Bovengrens 95%-interval;2023;9.0
1560;Verzuimduur: onbekend;Waarde;2014;1.0
1561;Verzuimduur: onbekend;Waarde;2015;0.0
1562;Verzuimduur: onbekend;Waarde;2016;1.0
1563;Verzuimduur: onbekend;Waarde;2017;1.0
1564;Verzuimduur: onbekend;Waarde;2018;0.0
1565;Verzuimduur: onbekend;Waarde;2019;0.0
1566;Verzuimduur: onbekend;Waarde;2020;0.0
1567;Verzuimduur: onbekend;Waarde;2021;0.0
1568;Verzuimduur: onbekend;Waarde;2022;1.0
1569;Verzuimduur: onbekend;Waarde;2023;0.0
1570;Verzuimduur: onbekend;Ondergrens 95%-interval;2014;0.0
1571;Verzuimduur: onbekend;Ondergrens 95%-interval;2015;0.0
1572;Verzuimduur: onbekend;Ondergrens 95%-interval;2016;1.0
1573;Verzuimduur: onbekend;Ondergrens 95%-interval;2017;0.0
1574;Verzuimduur: onbekend;Ondergrens 95%-interval;2018;0.0
1575;Verzuimduur: onbekend;Ondergrens 95%-interval;2019;0.0
1576;Verzuimduur: onbekend;Ondergrens 95%-interval;2020;0.0
1577;Verzuimduur: onbekend;Ondergrens 95%-interval;2021;0.0
1578;Verzuimduur: onbekend;Ondergrens 95%-interval;2022;0.0
1579;Verzuimduur: onbekend;Ondergrens 95%-interval;2023;0.0
1580;Verzuimduur: onbekend;Bovengrens 95%-interval;2014;2.0
1581;Verzuimduur: onbekend;Bovengrens 95%-interval;2015;1.0
1582;Verzuimduur: onbekend;Bovengrens 95%-interval;2016;2.0
1583;Verzuimduur: onbekend;Bovengrens 95%-interval;2017;2.0
1584;Verzuimduur: onbekend;Bovengrens 95%-interval;2018;1.0
1585;Verzuimduur: onbekend;Bovengrens 95%-interval;2019;1.0
1586;Verzuimduur: onbekend;Bovengrens 95%-interval;2020;1.0
1587;Verzuimduur: onbekend;Bovengrens 95%-interval;2021;1.0
1588;Verzuimduur: onbekend;Bovengrens 95%-interval;2022;1.0
1589;Verzuimduur: onbekend;Bovengrens 95%-interval;2023;1.0
