ID;Geslacht;Leeftijd;Onderwijsniveau;Onderwijsrichting;Perioden;Bevolking_1
244;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;03 Journalistiek, gedrag en maatschappij;2013;392.0
245;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;03 Journalistiek, gedrag en maatschappij;2014 1e kwartaal;409.0
246;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;03 Journalistiek, gedrag en maatschappij;2014 2e kwartaal;412.0
247;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;03 Journalistiek, gedrag en maatschappij;2014 3e kwartaal;426.0
248;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;03 Journalistiek, gedrag en maatschappij;2014 4e kwartaal;434.0
249;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;03 Journalistiek, gedrag en maatschappij;2014;420.0
250;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;03 Journalistiek, gedrag en maatschappij;2015 1e kwartaal;430.0
251;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;03 Journalistiek, gedrag en maatschappij;2015 2e kwartaal;425.0
252;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;03 Journalistiek, gedrag en maatschappij;2015 3e kwartaal;426.0
253;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;03 Journalistiek, gedrag en maatschappij;2015 4e kwartaal;430.0
254;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;03 Journalistiek, gedrag en maatschappij;2015;428.0
255;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;03 Journalistiek, gedrag en maatschappij;2016 1e kwartaal;423.0
256;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;03 Journalistiek, gedrag en maatschappij;2016 2e kwartaal;430.0
257;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;03 Journalistiek, gedrag en maatschappij;2016 3e kwartaal;427.0
258;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;03 Journalistiek, gedrag en maatschappij;2016 4e kwartaal;421.0
259;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;03 Journalistiek, gedrag en maatschappij;2016;426.0
260;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;03 Journalistiek, gedrag en maatschappij;2017 1e kwartaal;437.0
261;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;03 Journalistiek, gedrag en maatschappij;2017 2e kwartaal;426.0
262;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;03 Journalistiek, gedrag en maatschappij;2017 3e kwartaal;454.0
263;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;03 Journalistiek, gedrag en maatschappij;2017 4e kwartaal;456.0
264;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;03 Journalistiek, gedrag en maatschappij;2017;443.0
265;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;03 Journalistiek, gedrag en maatschappij;2018 1e kwartaal;471.0
266;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;03 Journalistiek, gedrag en maatschappij;2018 2e kwartaal;477.0
267;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;03 Journalistiek, gedrag en maatschappij;2018 3e kwartaal;467.0
268;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;03 Journalistiek, gedrag en maatschappij;2018 4e kwartaal;478.0
269;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;03 Journalistiek, gedrag en maatschappij;2018;473.0
270;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;03 Journalistiek, gedrag en maatschappij;2019 1e kwartaal;487.0
271;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;03 Journalistiek, gedrag en maatschappij;2019 2e kwartaal;478.0
272;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;03 Journalistiek, gedrag en maatschappij;2019 3e kwartaal;491.0
273;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;03 Journalistiek, gedrag en maatschappij;2019 4e kwartaal;515.0
274;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;03 Journalistiek, gedrag en maatschappij;2019;493.0
275;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;03 Journalistiek, gedrag en maatschappij;2020 1e kwartaal;517.0
276;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;03 Journalistiek, gedrag en maatschappij;2020 2e kwartaal;530.0
277;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;03 Journalistiek, gedrag en maatschappij;2020 3e kwartaal;530.0
278;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;03 Journalistiek, gedrag en maatschappij;2020 4e kwartaal;530.0
279;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;03 Journalistiek, gedrag en maatschappij;2020;527.0
280;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;03 Journalistiek, gedrag en maatschappij;2021 1e kwartaal;477.0
281;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;03 Journalistiek, gedrag en maatschappij;2021 2e kwartaal;508.0
282;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;03 Journalistiek, gedrag en maatschappij;2021 3e kwartaal;503.0
283;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;03 Journalistiek, gedrag en maatschappij;2021 4e kwartaal;527.0
284;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;03 Journalistiek, gedrag en maatschappij;2021;504.0
285;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;03 Journalistiek, gedrag en maatschappij;2022 1e kwartaal;531.0
286;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;03 Journalistiek, gedrag en maatschappij;2022 2e kwartaal;540.0
287;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;03 Journalistiek, gedrag en maatschappij;2022 3e kwartaal;540.0
288;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;03 Journalistiek, gedrag en maatschappij;2022 4e kwartaal;553.0
289;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;03 Journalistiek, gedrag en maatschappij;2022;541.0
290;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;03 Journalistiek, gedrag en maatschappij;2023 1e kwartaal;522.0
291;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;03 Journalistiek, gedrag en maatschappij;2023 2e kwartaal;542.0
292;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;03 Journalistiek, gedrag en maatschappij;2023 3e kwartaal;539.0
293;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;03 Journalistiek, gedrag en maatschappij;2023 4e kwartaal;543.0
294;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;03 Journalistiek, gedrag en maatschappij;2023;536.0
295;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;03 Journalistiek, gedrag en maatschappij;2024 1e kwartaal;559.0
296;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;03 Journalistiek, gedrag en maatschappij;2024 2e kwartaal;564.0
297;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;03 Journalistiek, gedrag en maatschappij;2024 3e kwartaal;593.0
298;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;03 Journalistiek, gedrag en maatschappij;2024 4e kwartaal;591.0
299;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;03 Journalistiek, gedrag en maatschappij;2024;577.0
300;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;04 Recht, administratie, handel en za...;2013 1e kwartaal;1977.0
301;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;04 Recht, administratie, handel en za...;2013 2e kwartaal;1969.0
302;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;04 Recht, administratie, handel en za...;2013 3e kwartaal;2027.0
303;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;04 Recht, administratie, handel en za...;2013 4e kwartaal;2061.0
304;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;04 Recht, administratie, handel en za...;2013;2009.0
305;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;04 Recht, administratie, handel en za...;2014 1e kwartaal;2108.0
306;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;04 Recht, administratie, handel en za...;2014 2e kwartaal;2145.0
307;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;04 Recht, administratie, handel en za...;2014 3e kwartaal;2190.0
308;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;04 Recht, administratie, handel en za...;2014 4e kwartaal;2199.0
309;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;04 Recht, administratie, handel en za...;2014;2161.0
310;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;04 Recht, administratie, handel en za...;2015 1e kwartaal;2191.0
311;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;04 Recht, administratie, handel en za...;2015 2e kwartaal;2203.0
312;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;04 Recht, administratie, handel en za...;2015 3e kwartaal;2185.0
313;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;04 Recht, administratie, handel en za...;2015 4e kwartaal;2217.0
314;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;04 Recht, administratie, handel en za...;2015;2199.0
315;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;04 Recht, administratie, handel en za...;2016 1e kwartaal;2189.0
316;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;04 Recht, administratie, handel en za...;2016 2e kwartaal;2173.0
317;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;04 Recht, administratie, handel en za...;2016 3e kwartaal;2207.0
318;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;04 Recht, administratie, handel en za...;2016 4e kwartaal;2235.0
319;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;04 Recht, administratie, handel en za...;2016;2201.0
320;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;04 Recht, administratie, handel en za...;2017 1e kwartaal;2267.0
321;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;04 Recht, administratie, handel en za...;2017 2e kwartaal;2243.0
322;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;04 Recht, administratie, handel en za...;2017 3e kwartaal;2257.0
323;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;04 Recht, administratie, handel en za...;2017 4e kwartaal;2249.0
324;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;04 Recht, administratie, handel en za...;2017;2254.0
325;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;04 Recht, administratie, handel en za...;2018 1e kwartaal;2227.0
326;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;04 Recht, administratie, handel en za...;2018 2e kwartaal;2206.0
327;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;04 Recht, administratie, handel en za...;2018 3e kwartaal;2261.0
328;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;04 Recht, administratie, handel en za...;2018 4e kwartaal;2251.0
329;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;04 Recht, administratie, handel en za...;2018;2236.0
330;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;04 Recht, administratie, handel en za...;2019 1e kwartaal;2266.0
331;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;04 Recht, administratie, handel en za...;2019 2e kwartaal;2288.0
332;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;04 Recht, administratie, handel en za...;2019 3e kwartaal;2314.0
333;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;04 Recht, administratie, handel en za...;2019 4e kwartaal;2290.0
334;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;04 Recht, administratie, handel en za...;2019;2290.0
335;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;04 Recht, administratie, handel en za...;2020 1e kwartaal;2327.0
336;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;04 Recht, administratie, handel en za...;2020 2e kwartaal;2341.0
337;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;04 Recht, administratie, handel en za...;2020 3e kwartaal;2348.0
338;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;04 Recht, administratie, handel en za...;2020 4e kwartaal;2386.0
339;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;04 Recht, administratie, handel en za...;2020;2350.0
340;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;04 Recht, administratie, handel en za...;2021 1e kwartaal;2344.0
341;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;04 Recht, administratie, handel en za...;2021 2e kwartaal;2358.0
342;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;04 Recht, administratie, handel en za...;2021 3e kwartaal;2393.0
343;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;04 Recht, administratie, handel en za...;2021 4e kwartaal;2422.0
344;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;04 Recht, administratie, handel en za...;2021;2379.0
345;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;04 Recht, administratie, handel en za...;2022 1e kwartaal;2417.0
346;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;04 Recht, administratie, handel en za...;2022 2e kwartaal;2415.0
347;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;04 Recht, administratie, handel en za...;2022 3e kwartaal;2452.0
348;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;04 Recht, administratie, handel en za...;2022 4e kwartaal;2441.0
349;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;04 Recht, administratie, handel en za...;2022;2431.0
350;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;04 Recht, administratie, handel en za...;2023 1e kwartaal;2431.0
351;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;04 Recht, administratie, handel en za...;2023 2e kwartaal;2421.0
352;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;04 Recht, administratie, handel en za...;2023 3e kwartaal;2464.0
353;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;04 Recht, administratie, handel en za...;2023 4e kwartaal;2468.0
354;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;04 Recht, administratie, handel en za...;2023;2446.0
355;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;04 Recht, administratie, handel en za...;2024 1e kwartaal;2480.0
356;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;04 Recht, administratie, handel en za...;2024 2e kwartaal;2490.0
357;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;04 Recht, administratie, handel en za...;2024 3e kwartaal;2511.0
358;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;04 Recht, administratie, handel en za...;2024 4e kwartaal;2519.0
359;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;04 Recht, administratie, handel en za...;2024;2500.0
360;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;05 Wiskunde, natuurwetenschappen;2013 1e kwartaal;171.0
361;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;05 Wiskunde, natuurwetenschappen;2013 2e kwartaal;170.0
362;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;05 Wiskunde, natuurwetenschappen;2013 3e kwartaal;166.0
363;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;05 Wiskunde, natuurwetenschappen;2013 4e kwartaal;168.0
364;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;05 Wiskunde, natuurwetenschappen;2013;169.0
365;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;05 Wiskunde, natuurwetenschappen;2014 1e kwartaal;174.0
366;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;05 Wiskunde, natuurwetenschappen;2014 2e kwartaal;183.0
367;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;05 Wiskunde, natuurwetenschappen;2014 3e kwartaal;191.0
368;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;05 Wiskunde, natuurwetenschappen;2014 4e kwartaal;187.0
369;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;05 Wiskunde, natuurwetenschappen;2014;184.0
370;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;05 Wiskunde, natuurwetenschappen;2015 1e kwartaal;190.0
371;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;05 Wiskunde, natuurwetenschappen;2015 2e kwartaal;198.0
372;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;05 Wiskunde, natuurwetenschappen;2015 3e kwartaal;200.0
373;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;05 Wiskunde, natuurwetenschappen;2015 4e kwartaal;211.0
374;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;05 Wiskunde, natuurwetenschappen;2015;200.0
375;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;05 Wiskunde, natuurwetenschappen;2016 1e kwartaal;201.0
376;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;05 Wiskunde, natuurwetenschappen;2016 2e kwartaal;202.0
377;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;05 Wiskunde, natuurwetenschappen;2016 3e kwartaal;195.0
378;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;05 Wiskunde, natuurwetenschappen;2016 4e kwartaal;196.0
379;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;05 Wiskunde, natuurwetenschappen;2016;199.0
380;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;05 Wiskunde, natuurwetenschappen;2017 1e kwartaal;194.0
381;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;05 Wiskunde, natuurwetenschappen;2017 2e kwartaal;202.0
382;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;05 Wiskunde, natuurwetenschappen;2017 3e kwartaal;211.0
383;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;05 Wiskunde, natuurwetenschappen;2017 4e kwartaal;207.0
384;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;05 Wiskunde, natuurwetenschappen;2017;203.0
385;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;05 Wiskunde, natuurwetenschappen;2018 1e kwartaal;208.0
386;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;05 Wiskunde, natuurwetenschappen;2018 2e kwartaal;214.0
387;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;05 Wiskunde, natuurwetenschappen;2018 3e kwartaal;216.0
388;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;05 Wiskunde, natuurwetenschappen;2018 4e kwartaal;220.0
389;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;05 Wiskunde, natuurwetenschappen;2018;214.0
390;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;05 Wiskunde, natuurwetenschappen;2019 1e kwartaal;221.0
391;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;05 Wiskunde, natuurwetenschappen;2019 2e kwartaal;216.0
392;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;05 Wiskunde, natuurwetenschappen;2019 3e kwartaal;222.0
393;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;05 Wiskunde, natuurwetenschappen;2019 4e kwartaal;231.0
394;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;05 Wiskunde, natuurwetenschappen;2019;223.0
395;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;05 Wiskunde, natuurwetenschappen;2020 1e kwartaal;231.0
396;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;05 Wiskunde, natuurwetenschappen;2020 2e kwartaal;233.0
397;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;05 Wiskunde, natuurwetenschappen;2020 3e kwartaal;250.0
398;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;05 Wiskunde, natuurwetenschappen;2020 4e kwartaal;247.0
399;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;05 Wiskunde, natuurwetenschappen;2020;240.0
400;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;05 Wiskunde, natuurwetenschappen;2021 1e kwartaal;244.0
401;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;05 Wiskunde, natuurwetenschappen;2021 2e kwartaal;253.0
402;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;05 Wiskunde, natuurwetenschappen;2021 3e kwartaal;278.0
403;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;05 Wiskunde, natuurwetenschappen;2021 4e kwartaal;258.0
404;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;05 Wiskunde, natuurwetenschappen;2021;258.0
405;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;05 Wiskunde, natuurwetenschappen;2022 1e kwartaal;264.0
406;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;05 Wiskunde, natuurwetenschappen;2022 2e kwartaal;272.0
407;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;05 Wiskunde, natuurwetenschappen;2022 3e kwartaal;274.0
408;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;05 Wiskunde, natuurwetenschappen;2022 4e kwartaal;262.0
409;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;05 Wiskunde, natuurwetenschappen;2022;268.0
410;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;05 Wiskunde, natuurwetenschappen;2023 1e kwartaal;255.0
411;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;05 Wiskunde, natuurwetenschappen;2023 2e kwartaal;272.0
412;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;05 Wiskunde, natuurwetenschappen;2023 3e kwartaal;283.0
413;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;05 Wiskunde, natuurwetenschappen;2023 4e kwartaal;286.0
414;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;05 Wiskunde, natuurwetenschappen;2023;274.0
415;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;05 Wiskunde, natuurwetenschappen;2024 1e kwartaal;288.0
416;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;05 Wiskunde, natuurwetenschappen;2024 2e kwartaal;285.0
417;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;05 Wiskunde, natuurwetenschappen;2024 3e kwartaal;288.0
418;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;05 Wiskunde, natuurwetenschappen;2024 4e kwartaal;277.0
419;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;05 Wiskunde, natuurwetenschappen;2024;284.0
420;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;06 Informatica;2013 1e kwartaal;192.0
421;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;06 Informatica;2013 2e kwartaal;190.0
422;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;06 Informatica;2013 3e kwartaal;188.0
423;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;06 Informatica;2013 4e kwartaal;190.0
424;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;06 Informatica;2013;190.0
425;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;06 Informatica;2014 1e kwartaal;193.0
426;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;06 Informatica;2014 2e kwartaal;206.0
427;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;06 Informatica;2014 3e kwartaal;205.0
428;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;06 Informatica;2014 4e kwartaal;216.0
429;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;06 Informatica;2014;205.0
430;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;06 Informatica;2015 1e kwartaal;219.0
431;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;06 Informatica;2015 2e kwartaal;221.0
432;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;06 Informatica;2015 3e kwartaal;213.0
433;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;06 Informatica;2015 4e kwartaal;213.0
434;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;06 Informatica;2015;216.0
435;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;06 Informatica;2016 1e kwartaal;219.0
436;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;06 Informatica;2016 2e kwartaal;226.0
437;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;06 Informatica;2016 3e kwartaal;225.0
438;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;06 Informatica;2016 4e kwartaal;240.0
439;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;06 Informatica;2016;227.0
440;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;06 Informatica;2017 1e kwartaal;236.0
441;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;06 Informatica;2017 2e kwartaal;234.0
442;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;06 Informatica;2017 3e kwartaal;232.0
443;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;06 Informatica;2017 4e kwartaal;241.0
444;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;06 Informatica;2017;236.0
445;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;06 Informatica;2018 1e kwartaal;236.0
446;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;06 Informatica;2018 2e kwartaal;231.0
447;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;06 Informatica;2018 3e kwartaal;247.0
448;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;06 Informatica;2018 4e kwartaal;253.0
449;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;06 Informatica;2018;242.0
450;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;06 Informatica;2019 1e kwartaal;268.0
451;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;06 Informatica;2019 2e kwartaal;267.0
452;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;06 Informatica;2019 3e kwartaal;268.0
453;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;06 Informatica;2019 4e kwartaal;263.0
454;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;06 Informatica;2019;266.0
455;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;06 Informatica;2020 1e kwartaal;285.0
456;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;06 Informatica;2020 2e kwartaal;273.0
457;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;06 Informatica;2020 3e kwartaal;266.0
458;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;06 Informatica;2020 4e kwartaal;267.0
459;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;06 Informatica;2020;273.0
460;Totaal mannen en vrouwen;15 tot 90 jaar;Totaal;06 Informatica;2021 1e kwartaal;318.0
