ID;Geslacht;Herkomstgroepering;Opleidingsfase;Opleidingsvorm;Perioden;TotaalGeslaagden_1;StudieduurInMaanden_2
1029;Mannen;Antillianen en Arubanen;Bachelor;Totaal opleidingsvorm;Cohort 2004;280.0;61.0
1030;Mannen;Antillianen en Arubanen;Bachelor;Voltijdopleidingen;Cohort 1995;140.0;59.0
1031;Mannen;Antillianen en Arubanen;Bachelor;Voltijdopleidingen;Cohort 1996;160.0;61.0
1032;Mannen;Antillianen en Arubanen;Bachelor;Voltijdopleidingen;Cohort 1997;130.0;58.0
1033;Mannen;Antillianen en Arubanen;Bachelor;Voltijdopleidingen;Cohort 1998;140.0;57.0
1034;Mannen;Antillianen en Arubanen;Bachelor;Voltijdopleidingen;Cohort 1999;130.0;58.0
1035;Mannen;Antillianen en Arubanen;Bachelor;Voltijdopleidingen;Cohort 2000;170.0;56.0
1036;Mannen;Antillianen en Arubanen;Bachelor;Voltijdopleidingen;Cohort 2001;150.0;58.0
1037;Mannen;Antillianen en Arubanen;Bachelor;Voltijdopleidingen;Cohort 2002;190.0;59.0
1038;Mannen;Antillianen en Arubanen;Bachelor;Voltijdopleidingen;Cohort 2003;200.0;60.0
1039;Mannen;Antillianen en Arubanen;Bachelor;Voltijdopleidingen;Cohort 2004;230.0;61.0
1040;Mannen;Antillianen en Arubanen;Bachelor;Deeltijdopleidingen;Cohort 1995;20.0;
1041;Mannen;Antillianen en Arubanen;Bachelor;Deeltijdopleidingen;Cohort 1996;30.0;
1042;Mannen;Antillianen en Arubanen;Bachelor;Deeltijdopleidingen;Cohort 1997;20.0;
1043;Mannen;Antillianen en Arubanen;Bachelor;Deeltijdopleidingen;Cohort 1998;20.0;
1044;Mannen;Antillianen en Arubanen;Bachelor;Deeltijdopleidingen;Cohort 1999;20.0;
1045;Mannen;Antillianen en Arubanen;Bachelor;Deeltijdopleidingen;Cohort 2000;20.0;
1046;Mannen;Antillianen en Arubanen;Bachelor;Deeltijdopleidingen;Cohort 2001;20.0;
1047;Mannen;Antillianen en Arubanen;Bachelor;Deeltijdopleidingen;Cohort 2002;30.0;
1048;Mannen;Antillianen en Arubanen;Bachelor;Deeltijdopleidingen;Cohort 2003;40.0;
1049;Mannen;Antillianen en Arubanen;Bachelor;Deeltijdopleidingen;Cohort 2004;50.0;
1050;Mannen;Antillianen en Arubanen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 1995;0.0;
1051;Mannen;Antillianen en Arubanen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 1996;0.0;
1052;Mannen;Antillianen en Arubanen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 1997;;
1053;Mannen;Antillianen en Arubanen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 1998;0.0;
1054;Mannen;Antillianen en Arubanen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 1999;;
1055;Mannen;Antillianen en Arubanen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 2000;0.0;
1056;Mannen;Antillianen en Arubanen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 2001;0.0;
1057;Mannen;Antillianen en Arubanen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 2002;0.0;
1058;Mannen;Antillianen en Arubanen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 2003;10.0;
1059;Mannen;Antillianen en Arubanen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 2004;10.0;
1060;Mannen;Antillianen en Arubanen;Beroepsdiploma;Voltijdopleidingen;Cohort 1995;;
1061;Mannen;Antillianen en Arubanen;Beroepsdiploma;Voltijdopleidingen;Cohort 1996;;
1062;Mannen;Antillianen en Arubanen;Beroepsdiploma;Voltijdopleidingen;Cohort 1997;;
1063;Mannen;Antillianen en Arubanen;Beroepsdiploma;Voltijdopleidingen;Cohort 1998;;
1064;Mannen;Antillianen en Arubanen;Beroepsdiploma;Voltijdopleidingen;Cohort 1999;;
1065;Mannen;Antillianen en Arubanen;Beroepsdiploma;Voltijdopleidingen;Cohort 2000;;
1066;Mannen;Antillianen en Arubanen;Beroepsdiploma;Voltijdopleidingen;Cohort 2001;0.0;
1067;Mannen;Antillianen en Arubanen;Beroepsdiploma;Voltijdopleidingen;Cohort 2002;0.0;
1068;Mannen;Antillianen en Arubanen;Beroepsdiploma;Voltijdopleidingen;Cohort 2003;0.0;
1069;Mannen;Antillianen en Arubanen;Beroepsdiploma;Voltijdopleidingen;Cohort 2004;0.0;
1070;Mannen;Antillianen en Arubanen;Beroepsdiploma;Deeltijdopleidingen;Cohort 1995;0.0;
1071;Mannen;Antillianen en Arubanen;Beroepsdiploma;Deeltijdopleidingen;Cohort 1996;0.0;
1072;Mannen;Antillianen en Arubanen;Beroepsdiploma;Deeltijdopleidingen;Cohort 1997;;
1073;Mannen;Antillianen en Arubanen;Beroepsdiploma;Deeltijdopleidingen;Cohort 1998;0.0;
1074;Mannen;Antillianen en Arubanen;Beroepsdiploma;Deeltijdopleidingen;Cohort 1999;;
1075;Mannen;Antillianen en Arubanen;Beroepsdiploma;Deeltijdopleidingen;Cohort 2000;0.0;
1076;Mannen;Antillianen en Arubanen;Beroepsdiploma;Deeltijdopleidingen;Cohort 2001;0.0;
1077;Mannen;Antillianen en Arubanen;Beroepsdiploma;Deeltijdopleidingen;Cohort 2002;0.0;
1078;Mannen;Antillianen en Arubanen;Beroepsdiploma;Deeltijdopleidingen;Cohort 2003;10.0;
1079;Mannen;Antillianen en Arubanen;Beroepsdiploma;Deeltijdopleidingen;Cohort 2004;0.0;
1080;Mannen;Overige niet-westerse allochtonen;Bachelor;Totaal opleidingsvorm;Cohort 1995;210.0;54.0
1081;Mannen;Overige niet-westerse allochtonen;Bachelor;Totaal opleidingsvorm;Cohort 1996;260.0;54.0
1082;Mannen;Overige niet-westerse allochtonen;Bachelor;Totaal opleidingsvorm;Cohort 1997;300.0;57.0
1083;Mannen;Overige niet-westerse allochtonen;Bachelor;Totaal opleidingsvorm;Cohort 1998;300.0;55.0
1084;Mannen;Overige niet-westerse allochtonen;Bachelor;Totaal opleidingsvorm;Cohort 1999;340.0;54.0
1085;Mannen;Overige niet-westerse allochtonen;Bachelor;Totaal opleidingsvorm;Cohort 2000;410.0;56.0
1086;Mannen;Overige niet-westerse allochtonen;Bachelor;Totaal opleidingsvorm;Cohort 2001;440.0;53.0
1087;Mannen;Overige niet-westerse allochtonen;Bachelor;Totaal opleidingsvorm;Cohort 2002;550.0;51.0
1088;Mannen;Overige niet-westerse allochtonen;Bachelor;Totaal opleidingsvorm;Cohort 2003;770.0;50.0
1089;Mannen;Overige niet-westerse allochtonen;Bachelor;Totaal opleidingsvorm;Cohort 2004;920.0;49.0
1090;Mannen;Overige niet-westerse allochtonen;Bachelor;Voltijdopleidingen;Cohort 1995;180.0;54.0
1091;Mannen;Overige niet-westerse allochtonen;Bachelor;Voltijdopleidingen;Cohort 1996;220.0;54.0
1092;Mannen;Overige niet-westerse allochtonen;Bachelor;Voltijdopleidingen;Cohort 1997;240.0;55.0
1093;Mannen;Overige niet-westerse allochtonen;Bachelor;Voltijdopleidingen;Cohort 1998;250.0;55.0
1094;Mannen;Overige niet-westerse allochtonen;Bachelor;Voltijdopleidingen;Cohort 1999;290.0;52.0
1095;Mannen;Overige niet-westerse allochtonen;Bachelor;Voltijdopleidingen;Cohort 2000;340.0;54.0
1096;Mannen;Overige niet-westerse allochtonen;Bachelor;Voltijdopleidingen;Cohort 2001;380.0;52.0
1097;Mannen;Overige niet-westerse allochtonen;Bachelor;Voltijdopleidingen;Cohort 2002;460.0;50.0
1098;Mannen;Overige niet-westerse allochtonen;Bachelor;Voltijdopleidingen;Cohort 2003;690.0;49.0
1099;Mannen;Overige niet-westerse allochtonen;Bachelor;Voltijdopleidingen;Cohort 2004;830.0;48.0
1100;Mannen;Overige niet-westerse allochtonen;Bachelor;Deeltijdopleidingen;Cohort 1995;30.0;
1101;Mannen;Overige niet-westerse allochtonen;Bachelor;Deeltijdopleidingen;Cohort 1996;50.0;
1102;Mannen;Overige niet-westerse allochtonen;Bachelor;Deeltijdopleidingen;Cohort 1997;60.0;62.0
1103;Mannen;Overige niet-westerse allochtonen;Bachelor;Deeltijdopleidingen;Cohort 1998;50.0;56.0
1104;Mannen;Overige niet-westerse allochtonen;Bachelor;Deeltijdopleidingen;Cohort 1999;50.0;
1105;Mannen;Overige niet-westerse allochtonen;Bachelor;Deeltijdopleidingen;Cohort 2000;80.0;63.0
1106;Mannen;Overige niet-westerse allochtonen;Bachelor;Deeltijdopleidingen;Cohort 2001;60.0;59.0
1107;Mannen;Overige niet-westerse allochtonen;Bachelor;Deeltijdopleidingen;Cohort 2002;90.0;57.0
1108;Mannen;Overige niet-westerse allochtonen;Bachelor;Deeltijdopleidingen;Cohort 2003;90.0;59.0
1109;Mannen;Overige niet-westerse allochtonen;Bachelor;Deeltijdopleidingen;Cohort 2004;90.0;62.0
1110;Mannen;Overige niet-westerse allochtonen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 1995;0.0;
1111;Mannen;Overige niet-westerse allochtonen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 1996;10.0;
1112;Mannen;Overige niet-westerse allochtonen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 1997;10.0;
1113;Mannen;Overige niet-westerse allochtonen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 1998;0.0;
1114;Mannen;Overige niet-westerse allochtonen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 1999;0.0;
1115;Mannen;Overige niet-westerse allochtonen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 2000;0.0;
1116;Mannen;Overige niet-westerse allochtonen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 2001;10.0;
1117;Mannen;Overige niet-westerse allochtonen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 2002;10.0;
1118;Mannen;Overige niet-westerse allochtonen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 2003;30.0;
1119;Mannen;Overige niet-westerse allochtonen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 2004;30.0;
1120;Mannen;Overige niet-westerse allochtonen;Beroepsdiploma;Voltijdopleidingen;Cohort 1995;;
1121;Mannen;Overige niet-westerse allochtonen;Beroepsdiploma;Voltijdopleidingen;Cohort 1996;0.0;
1122;Mannen;Overige niet-westerse allochtonen;Beroepsdiploma;Voltijdopleidingen;Cohort 1997;0.0;
1123;Mannen;Overige niet-westerse allochtonen;Beroepsdiploma;Voltijdopleidingen;Cohort 1998;;
1124;Mannen;Overige niet-westerse allochtonen;Beroepsdiploma;Voltijdopleidingen;Cohort 1999;0.0;
1125;Mannen;Overige niet-westerse allochtonen;Beroepsdiploma;Voltijdopleidingen;Cohort 2000;0.0;
1126;Mannen;Overige niet-westerse allochtonen;Beroepsdiploma;Voltijdopleidingen;Cohort 2001;10.0;
1127;Mannen;Overige niet-westerse allochtonen;Beroepsdiploma;Voltijdopleidingen;Cohort 2002;0.0;
1128;Mannen;Overige niet-westerse allochtonen;Beroepsdiploma;Voltijdopleidingen;Cohort 2003;20.0;
1129;Mannen;Overige niet-westerse allochtonen;Beroepsdiploma;Voltijdopleidingen;Cohort 2004;30.0;
1130;Mannen;Overige niet-westerse allochtonen;Beroepsdiploma;Deeltijdopleidingen;Cohort 1995;0.0;
1131;Mannen;Overige niet-westerse allochtonen;Beroepsdiploma;Deeltijdopleidingen;Cohort 1996;0.0;
1132;Mannen;Overige niet-westerse allochtonen;Beroepsdiploma;Deeltijdopleidingen;Cohort 1997;0.0;
1133;Mannen;Overige niet-westerse allochtonen;Beroepsdiploma;Deeltijdopleidingen;Cohort 1998;0.0;
1134;Mannen;Overige niet-westerse allochtonen;Beroepsdiploma;Deeltijdopleidingen;Cohort 1999;;
1135;Mannen;Overige niet-westerse allochtonen;Beroepsdiploma;Deeltijdopleidingen;Cohort 2000;;
1136;Mannen;Overige niet-westerse allochtonen;Beroepsdiploma;Deeltijdopleidingen;Cohort 2001;0.0;
1137;Mannen;Overige niet-westerse allochtonen;Beroepsdiploma;Deeltijdopleidingen;Cohort 2002;0.0;
1138;Mannen;Overige niet-westerse allochtonen;Beroepsdiploma;Deeltijdopleidingen;Cohort 2003;0.0;
1139;Mannen;Overige niet-westerse allochtonen;Beroepsdiploma;Deeltijdopleidingen;Cohort 2004;0.0;
1140;Mannen;Herkomst onbekend;Bachelor;Totaal opleidingsvorm;Cohort 1995;700.0;29.0
1141;Mannen;Herkomst onbekend;Bachelor;Totaal opleidingsvorm;Cohort 1996;790.0;26.0
1142;Mannen;Herkomst onbekend;Bachelor;Totaal opleidingsvorm;Cohort 1997;960.0;28.0
1143;Mannen;Herkomst onbekend;Bachelor;Totaal opleidingsvorm;Cohort 1998;1230.0;31.0
1144;Mannen;Herkomst onbekend;Bachelor;Totaal opleidingsvorm;Cohort 1999;1410.0;30.0
1145;Mannen;Herkomst onbekend;Bachelor;Totaal opleidingsvorm;Cohort 2000;1610.0;31.0
1146;Mannen;Herkomst onbekend;Bachelor;Totaal opleidingsvorm;Cohort 2001;1960.0;31.0
1147;Mannen;Herkomst onbekend;Bachelor;Totaal opleidingsvorm;Cohort 2002;2000.0;32.0
1148;Mannen;Herkomst onbekend;Bachelor;Totaal opleidingsvorm;Cohort 2003;1110.0;33.0
1149;Mannen;Herkomst onbekend;Bachelor;Totaal opleidingsvorm;Cohort 2004;920.0;34.0
1150;Mannen;Herkomst onbekend;Bachelor;Voltijdopleidingen;Cohort 1995;470.0;28.0
1151;Mannen;Herkomst onbekend;Bachelor;Voltijdopleidingen;Cohort 1996;460.0;23.0
1152;Mannen;Herkomst onbekend;Bachelor;Voltijdopleidingen;Cohort 1997;560.0;25.0
1153;Mannen;Herkomst onbekend;Bachelor;Voltijdopleidingen;Cohort 1998;750.0;28.0
1154;Mannen;Herkomst onbekend;Bachelor;Voltijdopleidingen;Cohort 1999;900.0;28.0
1155;Mannen;Herkomst onbekend;Bachelor;Voltijdopleidingen;Cohort 2000;980.0;29.0
1156;Mannen;Herkomst onbekend;Bachelor;Voltijdopleidingen;Cohort 2001;1260.0;28.0
1157;Mannen;Herkomst onbekend;Bachelor;Voltijdopleidingen;Cohort 2002;1370.0;30.0
1158;Mannen;Herkomst onbekend;Bachelor;Voltijdopleidingen;Cohort 2003;1000.0;32.0
1159;Mannen;Herkomst onbekend;Bachelor;Voltijdopleidingen;Cohort 2004;810.0;33.0
1160;Mannen;Herkomst onbekend;Bachelor;Deeltijdopleidingen;Cohort 1995;230.0;30.0
1161;Mannen;Herkomst onbekend;Bachelor;Deeltijdopleidingen;Cohort 1996;330.0;30.0
1162;Mannen;Herkomst onbekend;Bachelor;Deeltijdopleidingen;Cohort 1997;410.0;32.0
1163;Mannen;Herkomst onbekend;Bachelor;Deeltijdopleidingen;Cohort 1998;490.0;35.0
1164;Mannen;Herkomst onbekend;Bachelor;Deeltijdopleidingen;Cohort 1999;510.0;34.0
1165;Mannen;Herkomst onbekend;Bachelor;Deeltijdopleidingen;Cohort 2000;630.0;34.0
1166;Mannen;Herkomst onbekend;Bachelor;Deeltijdopleidingen;Cohort 2001;690.0;36.0
1167;Mannen;Herkomst onbekend;Bachelor;Deeltijdopleidingen;Cohort 2002;630.0;37.0
1168;Mannen;Herkomst onbekend;Bachelor;Deeltijdopleidingen;Cohort 2003;100.0;41.0
1169;Mannen;Herkomst onbekend;Bachelor;Deeltijdopleidingen;Cohort 2004;110.0;41.0
1170;Mannen;Herkomst onbekend;Beroepsdiploma;Totaal opleidingsvorm;Cohort 1995;80.0;22.0
1171;Mannen;Herkomst onbekend;Beroepsdiploma;Totaal opleidingsvorm;Cohort 1996;170.0;22.0
1172;Mannen;Herkomst onbekend;Beroepsdiploma;Totaal opleidingsvorm;Cohort 1997;140.0;26.0
1173;Mannen;Herkomst onbekend;Beroepsdiploma;Totaal opleidingsvorm;Cohort 1998;160.0;27.0
1174;Mannen;Herkomst onbekend;Beroepsdiploma;Totaal opleidingsvorm;Cohort 1999;150.0;26.0
1175;Mannen;Herkomst onbekend;Beroepsdiploma;Totaal opleidingsvorm;Cohort 2000;220.0;33.0
1176;Mannen;Herkomst onbekend;Beroepsdiploma;Totaal opleidingsvorm;Cohort 2001;210.0;34.0
1177;Mannen;Herkomst onbekend;Beroepsdiploma;Totaal opleidingsvorm;Cohort 2002;210.0;36.0
1178;Mannen;Herkomst onbekend;Beroepsdiploma;Totaal opleidingsvorm;Cohort 2003;80.0;36.0
1179;Mannen;Herkomst onbekend;Beroepsdiploma;Totaal opleidingsvorm;Cohort 2004;80.0;30.0
1180;Mannen;Herkomst onbekend;Beroepsdiploma;Voltijdopleidingen;Cohort 1995;0.0;
1181;Mannen;Herkomst onbekend;Beroepsdiploma;Voltijdopleidingen;Cohort 1996;10.0;
1182;Mannen;Herkomst onbekend;Beroepsdiploma;Voltijdopleidingen;Cohort 1997;10.0;
1183;Mannen;Herkomst onbekend;Beroepsdiploma;Voltijdopleidingen;Cohort 1998;20.0;
1184;Mannen;Herkomst onbekend;Beroepsdiploma;Voltijdopleidingen;Cohort 1999;40.0;
1185;Mannen;Herkomst onbekend;Beroepsdiploma;Voltijdopleidingen;Cohort 2000;70.0;41.0
1186;Mannen;Herkomst onbekend;Beroepsdiploma;Voltijdopleidingen;Cohort 2001;80.0;39.0
1187;Mannen;Herkomst onbekend;Beroepsdiploma;Voltijdopleidingen;Cohort 2002;100.0;40.0
1188;Mannen;Herkomst onbekend;Beroepsdiploma;Voltijdopleidingen;Cohort 2003;70.0;37.0
1189;Mannen;Herkomst onbekend;Beroepsdiploma;Voltijdopleidingen;Cohort 2004;70.0;31.0
1190;Mannen;Herkomst onbekend;Beroepsdiploma;Deeltijdopleidingen;Cohort 1995;80.0;22.0
1191;Mannen;Herkomst onbekend;Beroepsdiploma;Deeltijdopleidingen;Cohort 1996;160.0;22.0
1192;Mannen;Herkomst onbekend;Beroepsdiploma;Deeltijdopleidingen;Cohort 1997;130.0;26.0
1193;Mannen;Herkomst onbekend;Beroepsdiploma;Deeltijdopleidingen;Cohort 1998;140.0;27.0
1194;Mannen;Herkomst onbekend;Beroepsdiploma;Deeltijdopleidingen;Cohort 1999;110.0;22.0
1195;Mannen;Herkomst onbekend;Beroepsdiploma;Deeltijdopleidingen;Cohort 2000;150.0;29.0
1196;Mannen;Herkomst onbekend;Beroepsdiploma;Deeltijdopleidingen;Cohort 2001;130.0;31.0
1197;Mannen;Herkomst onbekend;Beroepsdiploma;Deeltijdopleidingen;Cohort 2002;120.0;32.0
1198;Mannen;Herkomst onbekend;Beroepsdiploma;Deeltijdopleidingen;Cohort 2003;10.0;
1199;Mannen;Herkomst onbekend;Beroepsdiploma;Deeltijdopleidingen;Cohort 2004;10.0;
1200;Vrouwen;Herkomstgroeperingen totaal;Bachelor;Totaal opleidingsvorm;Cohort 1995;24780.0;52.0
1201;Vrouwen;Herkomstgroeperingen totaal;Bachelor;Totaal opleidingsvorm;Cohort 1996;25480.0;51.0
1202;Vrouwen;Herkomstgroeperingen totaal;Bachelor;Totaal opleidingsvorm;Cohort 1997;25490.0;51.0
1203;Vrouwen;Herkomstgroeperingen totaal;Bachelor;Totaal opleidingsvorm;Cohort 1998;25700.0;50.0
1204;Vrouwen;Herkomstgroeperingen totaal;Bachelor;Totaal opleidingsvorm;Cohort 1999;27640.0;50.0
1205;Vrouwen;Herkomstgroeperingen totaal;Bachelor;Totaal opleidingsvorm;Cohort 2000;28320.0;50.0
1206;Vrouwen;Herkomstgroeperingen totaal;Bachelor;Totaal opleidingsvorm;Cohort 2001;30310.0;49.0
1207;Vrouwen;Herkomstgroeperingen totaal;Bachelor;Totaal opleidingsvorm;Cohort 2002;31750.0;49.0
1208;Vrouwen;Herkomstgroeperingen totaal;Bachelor;Totaal opleidingsvorm;Cohort 2003;32680.0;50.0
1209;Vrouwen;Herkomstgroeperingen totaal;Bachelor;Totaal opleidingsvorm;Cohort 2004;32400.0;50.0
1210;Vrouwen;Herkomstgroeperingen totaal;Bachelor;Voltijdopleidingen;Cohort 1995;20870.0;53.0
1211;Vrouwen;Herkomstgroeperingen totaal;Bachelor;Voltijdopleidingen;Cohort 1996;21790.0;51.0
1212;Vrouwen;Herkomstgroeperingen totaal;Bachelor;Voltijdopleidingen;Cohort 1997;21990.0;51.0
1213;Vrouwen;Herkomstgroeperingen totaal;Bachelor;Voltijdopleidingen;Cohort 1998;22250.0;50.0
1214;Vrouwen;Herkomstgroeperingen totaal;Bachelor;Voltijdopleidingen;Cohort 1999;23730.0;50.0
1215;Vrouwen;Herkomstgroeperingen totaal;Bachelor;Voltijdopleidingen;Cohort 2000;23850.0;49.0
1216;Vrouwen;Herkomstgroeperingen totaal;Bachelor;Voltijdopleidingen;Cohort 2001;25140.0;49.0
1217;Vrouwen;Herkomstgroeperingen totaal;Bachelor;Voltijdopleidingen;Cohort 2002;26070.0;49.0
1218;Vrouwen;Herkomstgroeperingen totaal;Bachelor;Voltijdopleidingen;Cohort 2003;26530.0;49.0
1219;Vrouwen;Herkomstgroeperingen totaal;Bachelor;Voltijdopleidingen;Cohort 2004;26000.0;50.0
1220;Vrouwen;Herkomstgroeperingen totaal;Bachelor;Deeltijdopleidingen;Cohort 1995;3910.0;48.0
1221;Vrouwen;Herkomstgroeperingen totaal;Bachelor;Deeltijdopleidingen;Cohort 1996;3690.0;49.0
1222;Vrouwen;Herkomstgroeperingen totaal;Bachelor;Deeltijdopleidingen;Cohort 1997;3500.0;51.0
1223;Vrouwen;Herkomstgroeperingen totaal;Bachelor;Deeltijdopleidingen;Cohort 1998;3450.0;51.0
1224;Vrouwen;Herkomstgroeperingen totaal;Bachelor;Deeltijdopleidingen;Cohort 1999;3910.0;50.0
1225;Vrouwen;Herkomstgroeperingen totaal;Bachelor;Deeltijdopleidingen;Cohort 2000;4460.0;50.0
1226;Vrouwen;Herkomstgroeperingen totaal;Bachelor;Deeltijdopleidingen;Cohort 2001;5170.0;51.0
1227;Vrouwen;Herkomstgroeperingen totaal;Bachelor;Deeltijdopleidingen;Cohort 2002;5680.0;51.0
1228;Vrouwen;Herkomstgroeperingen totaal;Bachelor;Deeltijdopleidingen;Cohort 2003;6160.0;53.0
1229;Vrouwen;Herkomstgroeperingen totaal;Bachelor;Deeltijdopleidingen;Cohort 2004;6400.0;53.0
1230;Vrouwen;Herkomstgroeperingen totaal;Beroepsdiploma;Totaal opleidingsvorm;Cohort 1995;1330.0;48.0
1231;Vrouwen;Herkomstgroeperingen totaal;Beroepsdiploma;Totaal opleidingsvorm;Cohort 1996;1830.0;48.0
1232;Vrouwen;Herkomstgroeperingen totaal;Beroepsdiploma;Totaal opleidingsvorm;Cohort 1997;1870.0;49.0
1233;Vrouwen;Herkomstgroeperingen totaal;Beroepsdiploma;Totaal opleidingsvorm;Cohort 1998;1900.0;50.0
1234;Vrouwen;Herkomstgroeperingen totaal;Beroepsdiploma;Totaal opleidingsvorm;Cohort 1999;1870.0;52.0
1235;Vrouwen;Herkomstgroeperingen totaal;Beroepsdiploma;Totaal opleidingsvorm;Cohort 2000;2040.0;50.0
1236;Vrouwen;Herkomstgroeperingen totaal;Beroepsdiploma;Totaal opleidingsvorm;Cohort 2001;2280.0;50.0
1237;Vrouwen;Herkomstgroeperingen totaal;Beroepsdiploma;Totaal opleidingsvorm;Cohort 2002;2470.0;53.0
1238;Vrouwen;Herkomstgroeperingen totaal;Beroepsdiploma;Totaal opleidingsvorm;Cohort 2003;2650.0;52.0
1239;Vrouwen;Herkomstgroeperingen totaal;Beroepsdiploma;Totaal opleidingsvorm;Cohort 2004;2860.0;54.0
1240;Vrouwen;Herkomstgroeperingen totaal;Beroepsdiploma;Voltijdopleidingen;Cohort 1995;210.0;59.0
1241;Vrouwen;Herkomstgroeperingen totaal;Beroepsdiploma;Voltijdopleidingen;Cohort 1996;360.0;60.0
1242;Vrouwen;Herkomstgroeperingen totaal;Beroepsdiploma;Voltijdopleidingen;Cohort 1997;390.0;59.0
1243;Vrouwen;Herkomstgroeperingen totaal;Beroepsdiploma;Voltijdopleidingen;Cohort 1998;430.0;59.0
1244;Vrouwen;Herkomstgroeperingen totaal;Beroepsdiploma;Voltijdopleidingen;Cohort 1999;440.0;62.0
1245;Vrouwen;Herkomstgroeperingen totaal;Beroepsdiploma;Voltijdopleidingen;Cohort 2000;410.0;61.0
1246;Vrouwen;Herkomstgroeperingen totaal;Beroepsdiploma;Voltijdopleidingen;Cohort 2001;450.0;57.0
1247;Vrouwen;Herkomstgroeperingen totaal;Beroepsdiploma;Voltijdopleidingen;Cohort 2002;450.0;56.0
1248;Vrouwen;Herkomstgroeperingen totaal;Beroepsdiploma;Voltijdopleidingen;Cohort 2003;510.0;58.0
1249;Vrouwen;Herkomstgroeperingen totaal;Beroepsdiploma;Voltijdopleidingen;Cohort 2004;570.0;58.0
1250;Vrouwen;Herkomstgroeperingen totaal;Beroepsdiploma;Deeltijdopleidingen;Cohort 1995;1120.0;46.0
1251;Vrouwen;Herkomstgroeperingen totaal;Beroepsdiploma;Deeltijdopleidingen;Cohort 1996;1470.0;45.0
1252;Vrouwen;Herkomstgroeperingen totaal;Beroepsdiploma;Deeltijdopleidingen;Cohort 1997;1480.0;47.0
1253;Vrouwen;Herkomstgroeperingen totaal;Beroepsdiploma;Deeltijdopleidingen;Cohort 1998;1480.0;48.0
1254;Vrouwen;Herkomstgroeperingen totaal;Beroepsdiploma;Deeltijdopleidingen;Cohort 1999;1430.0;49.0
1255;Vrouwen;Herkomstgroeperingen totaal;Beroepsdiploma;Deeltijdopleidingen;Cohort 2000;1630.0;47.0
1256;Vrouwen;Herkomstgroeperingen totaal;Beroepsdiploma;Deeltijdopleidingen;Cohort 2001;1830.0;48.0
1257;Vrouwen;Herkomstgroeperingen totaal;Beroepsdiploma;Deeltijdopleidingen;Cohort 2002;2020.0;52.0
1258;Vrouwen;Herkomstgroeperingen totaal;Beroepsdiploma;Deeltijdopleidingen;Cohort 2003;2140.0;51.0
1259;Vrouwen;Herkomstgroeperingen totaal;Beroepsdiploma;Deeltijdopleidingen;Cohort 2004;2290.0;53.0
1260;Vrouwen;Autochtonen;Bachelor;Totaal opleidingsvorm;Cohort 1995;21390.0;52.0
1261;Vrouwen;Autochtonen;Bachelor;Totaal opleidingsvorm;Cohort 1996;21660.0;52.0
1262;Vrouwen;Autochtonen;Bachelor;Totaal opleidingsvorm;Cohort 1997;21540.0;52.0
1263;Vrouwen;Autochtonen;Bachelor;Totaal opleidingsvorm;Cohort 1998;21270.0;51.0
1264;Vrouwen;Autochtonen;Bachelor;Totaal opleidingsvorm;Cohort 1999;22830.0;51.0
1265;Vrouwen;Autochtonen;Bachelor;Totaal opleidingsvorm;Cohort 2000;23000.0;50.0
1266;Vrouwen;Autochtonen;Bachelor;Totaal opleidingsvorm;Cohort 2001;24150.0;51.0
1267;Vrouwen;Autochtonen;Bachelor;Totaal opleidingsvorm;Cohort 2002;24980.0;51.0
1268;Vrouwen;Autochtonen;Bachelor;Totaal opleidingsvorm;Cohort 2003;25870.0;51.0
1269;Vrouwen;Autochtonen;Bachelor;Totaal opleidingsvorm;Cohort 2004;25350.0;51.0
1270;Vrouwen;Autochtonen;Bachelor;Voltijdopleidingen;Cohort 1995;18300.0;53.0
1271;Vrouwen;Autochtonen;Bachelor;Voltijdopleidingen;Cohort 1996;18910.0;52.0
1272;Vrouwen;Autochtonen;Bachelor;Voltijdopleidingen;Cohort 1997;19010.0;51.0
1273;Vrouwen;Autochtonen;Bachelor;Voltijdopleidingen;Cohort 1998;18850.0;51.0
1274;Vrouwen;Autochtonen;Bachelor;Voltijdopleidingen;Cohort 1999;19990.0;50.0
1275;Vrouwen;Autochtonen;Bachelor;Voltijdopleidingen;Cohort 2000;19840.0;50.0
