ID;Geslacht;Leeftijdsklassen;VTVDiagnosen;Huishoudinkomensdecielen;Perioden;PersonenMet1OfMeerZiekenhuisopnamen_1;Steekproefaantallen_2
236;Mannen en vrouwen;Totaal alle leeftijden;1.4.3  Tetanus;8e deciel;1997;0.0;458850
237;Mannen en vrouwen;Totaal alle leeftijden;1.4.3  Tetanus;8e deciel;2004;0.0;474677
238;Mannen en vrouwen;Totaal alle leeftijden;1.4.3  Tetanus;9e deciel;1997;0.0;468243
239;Mannen en vrouwen;Totaal alle leeftijden;1.4.3  Tetanus;9e deciel;2004;0.0;489982
240;Mannen en vrouwen;Totaal alle leeftijden;1.4.3  Tetanus;10e deciel (hoogste);1997;0.0;470367
241;Mannen en vrouwen;Totaal alle leeftijden;1.4.3  Tetanus;10e deciel (hoogste);2004;0.0;482547
242;Mannen en vrouwen;Totaal alle leeftijden;1.4.4  Polyomyelitis incl. late gevolgen;Totaal huishoudinkomensdecielen;1997;0.0;4235851
243;Mannen en vrouwen;Totaal alle leeftijden;1.4.4  Polyomyelitis incl. late gevolgen;Totaal huishoudinkomensdecielen;2004;0.0;4302501
244;Mannen en vrouwen;Totaal alle leeftijden;1.4.4  Polyomyelitis incl. late gevolgen;1e deciel (laagste);1997;0.0;331527
245;Mannen en vrouwen;Totaal alle leeftijden;1.4.4  Polyomyelitis incl. late gevolgen;1e deciel (laagste);2004;0.0;356204
246;Mannen en vrouwen;Totaal alle leeftijden;1.4.4  Polyomyelitis incl. late gevolgen;2e deciel;1997;0.0;352603
247;Mannen en vrouwen;Totaal alle leeftijden;1.4.4  Polyomyelitis incl. late gevolgen;2e deciel;2004;0.0;364422
248;Mannen en vrouwen;Totaal alle leeftijden;1.4.4  Polyomyelitis incl. late gevolgen;3e deciel;1997;0.0;405890
249;Mannen en vrouwen;Totaal alle leeftijden;1.4.4  Polyomyelitis incl. late gevolgen;3e deciel;2004;0.1;392503
250;Mannen en vrouwen;Totaal alle leeftijden;1.4.4  Polyomyelitis incl. late gevolgen;4e deciel;1997;0.0;421437
251;Mannen en vrouwen;Totaal alle leeftijden;1.4.4  Polyomyelitis incl. late gevolgen;4e deciel;2004;0.0;410332
252;Mannen en vrouwen;Totaal alle leeftijden;1.4.4  Polyomyelitis incl. late gevolgen;5e deciel;1997;0.0;432037
253;Mannen en vrouwen;Totaal alle leeftijden;1.4.4  Polyomyelitis incl. late gevolgen;5e deciel;2004;0.0;428652
254;Mannen en vrouwen;Totaal alle leeftijden;1.4.4  Polyomyelitis incl. late gevolgen;6e deciel;1997;0.0;442662
255;Mannen en vrouwen;Totaal alle leeftijden;1.4.4  Polyomyelitis incl. late gevolgen;6e deciel;2004;0.0;443799
256;Mannen en vrouwen;Totaal alle leeftijden;1.4.4  Polyomyelitis incl. late gevolgen;7e deciel;1997;0.0;452235
257;Mannen en vrouwen;Totaal alle leeftijden;1.4.4  Polyomyelitis incl. late gevolgen;7e deciel;2004;0.0;459383
258;Mannen en vrouwen;Totaal alle leeftijden;1.4.4  Polyomyelitis incl. late gevolgen;8e deciel;1997;0.0;458850
259;Mannen en vrouwen;Totaal alle leeftijden;1.4.4  Polyomyelitis incl. late gevolgen;8e deciel;2004;0.0;474677
260;Mannen en vrouwen;Totaal alle leeftijden;1.4.4  Polyomyelitis incl. late gevolgen;9e deciel;1997;0.0;468243
261;Mannen en vrouwen;Totaal alle leeftijden;1.4.4  Polyomyelitis incl. late gevolgen;9e deciel;2004;0.0;489982
262;Mannen en vrouwen;Totaal alle leeftijden;1.4.4  Polyomyelitis incl. late gevolgen;10e deciel (hoogste);1997;0.0;470367
263;Mannen en vrouwen;Totaal alle leeftijden;1.4.4  Polyomyelitis incl. late gevolgen;10e deciel (hoogste);2004;0.0;482547
264;Mannen en vrouwen;Totaal alle leeftijden;1.4.5  Mazelen;Totaal huishoudinkomensdecielen;1997;0.0;4235851
265;Mannen en vrouwen;Totaal alle leeftijden;1.4.5  Mazelen;Totaal huishoudinkomensdecielen;2004;0.0;4302501
266;Mannen en vrouwen;Totaal alle leeftijden;1.4.5  Mazelen;1e deciel (laagste);1997;0.0;331527
267;Mannen en vrouwen;Totaal alle leeftijden;1.4.5  Mazelen;1e deciel (laagste);2004;0.0;356204
268;Mannen en vrouwen;Totaal alle leeftijden;1.4.5  Mazelen;2e deciel;1997;0.0;352603
269;Mannen en vrouwen;Totaal alle leeftijden;1.4.5  Mazelen;2e deciel;2004;0.0;364422
270;Mannen en vrouwen;Totaal alle leeftijden;1.4.5  Mazelen;3e deciel;1997;0.0;405890
271;Mannen en vrouwen;Totaal alle leeftijden;1.4.5  Mazelen;3e deciel;2004;0.0;392503
272;Mannen en vrouwen;Totaal alle leeftijden;1.4.5  Mazelen;4e deciel;1997;0.0;421437
273;Mannen en vrouwen;Totaal alle leeftijden;1.4.5  Mazelen;4e deciel;2004;0.0;410332
274;Mannen en vrouwen;Totaal alle leeftijden;1.4.5  Mazelen;5e deciel;1997;0.0;432037
275;Mannen en vrouwen;Totaal alle leeftijden;1.4.5  Mazelen;5e deciel;2004;0.0;428652
276;Mannen en vrouwen;Totaal alle leeftijden;1.4.5  Mazelen;6e deciel;1997;0.0;442662
277;Mannen en vrouwen;Totaal alle leeftijden;1.4.5  Mazelen;6e deciel;2004;0.0;443799
278;Mannen en vrouwen;Totaal alle leeftijden;1.4.5  Mazelen;7e deciel;1997;0.0;452235
279;Mannen en vrouwen;Totaal alle leeftijden;1.4.5  Mazelen;7e deciel;2004;0.0;459383
280;Mannen en vrouwen;Totaal alle leeftijden;1.4.5  Mazelen;8e deciel;1997;0.0;458850
281;Mannen en vrouwen;Totaal alle leeftijden;1.4.5  Mazelen;8e deciel;2004;0.0;474677
282;Mannen en vrouwen;Totaal alle leeftijden;1.4.5  Mazelen;9e deciel;1997;0.0;468243
283;Mannen en vrouwen;Totaal alle leeftijden;1.4.5  Mazelen;9e deciel;2004;0.0;489982
284;Mannen en vrouwen;Totaal alle leeftijden;1.4.5  Mazelen;10e deciel (hoogste);1997;0.0;470367
285;Mannen en vrouwen;Totaal alle leeftijden;1.4.5  Mazelen;10e deciel (hoogste);2004;0.0;482547
286;Mannen en vrouwen;Totaal alle leeftijden;1.4.6  Panencefalitis;Totaal huishoudinkomensdecielen;1997;0.0;4235851
287;Mannen en vrouwen;Totaal alle leeftijden;1.4.6  Panencefalitis;Totaal huishoudinkomensdecielen;2004;0.0;4302501
288;Mannen en vrouwen;Totaal alle leeftijden;1.4.6  Panencefalitis;1e deciel (laagste);1997;0.0;331527
289;Mannen en vrouwen;Totaal alle leeftijden;1.4.6  Panencefalitis;1e deciel (laagste);2004;0.0;356204
290;Mannen en vrouwen;Totaal alle leeftijden;1.4.6  Panencefalitis;2e deciel;1997;0.0;352603
291;Mannen en vrouwen;Totaal alle leeftijden;1.4.6  Panencefalitis;2e deciel;2004;0.0;364422
292;Mannen en vrouwen;Totaal alle leeftijden;1.4.6  Panencefalitis;3e deciel;1997;0.0;405890
293;Mannen en vrouwen;Totaal alle leeftijden;1.4.6  Panencefalitis;3e deciel;2004;0.0;392503
294;Mannen en vrouwen;Totaal alle leeftijden;1.4.6  Panencefalitis;4e deciel;1997;0.0;421437
295;Mannen en vrouwen;Totaal alle leeftijden;1.4.6  Panencefalitis;4e deciel;2004;0.0;410332
296;Mannen en vrouwen;Totaal alle leeftijden;1.4.6  Panencefalitis;5e deciel;1997;0.0;432037
297;Mannen en vrouwen;Totaal alle leeftijden;1.4.6  Panencefalitis;5e deciel;2004;0.0;428652
298;Mannen en vrouwen;Totaal alle leeftijden;1.4.6  Panencefalitis;6e deciel;1997;0.0;442662
299;Mannen en vrouwen;Totaal alle leeftijden;1.4.6  Panencefalitis;6e deciel;2004;0.0;443799
300;Mannen en vrouwen;Totaal alle leeftijden;1.4.6  Panencefalitis;7e deciel;1997;0.0;452235
301;Mannen en vrouwen;Totaal alle leeftijden;1.4.6  Panencefalitis;7e deciel;2004;0.0;459383
302;Mannen en vrouwen;Totaal alle leeftijden;1.4.6  Panencefalitis;8e deciel;1997;0.0;458850
303;Mannen en vrouwen;Totaal alle leeftijden;1.4.6  Panencefalitis;8e deciel;2004;0.0;474677
304;Mannen en vrouwen;Totaal alle leeftijden;1.4.6  Panencefalitis;9e deciel;1997;0.0;468243
305;Mannen en vrouwen;Totaal alle leeftijden;1.4.6  Panencefalitis;9e deciel;2004;0.0;489982
306;Mannen en vrouwen;Totaal alle leeftijden;1.4.6  Panencefalitis;10e deciel (hoogste);1997;0.0;470367
307;Mannen en vrouwen;Totaal alle leeftijden;1.4.6  Panencefalitis;10e deciel (hoogste);2004;0.0;482547
308;Mannen en vrouwen;Totaal alle leeftijden;1.4.7  Rubella;Totaal huishoudinkomensdecielen;1997;0.0;4235851
309;Mannen en vrouwen;Totaal alle leeftijden;1.4.7  Rubella;Totaal huishoudinkomensdecielen;2004;0.0;4302501
310;Mannen en vrouwen;Totaal alle leeftijden;1.4.7  Rubella;1e deciel (laagste);1997;0.0;331527
311;Mannen en vrouwen;Totaal alle leeftijden;1.4.7  Rubella;1e deciel (laagste);2004;0.0;356204
312;Mannen en vrouwen;Totaal alle leeftijden;1.4.7  Rubella;2e deciel;1997;0.0;352603
313;Mannen en vrouwen;Totaal alle leeftijden;1.4.7  Rubella;2e deciel;2004;0.0;364422
314;Mannen en vrouwen;Totaal alle leeftijden;1.4.7  Rubella;3e deciel;1997;0.0;405890
315;Mannen en vrouwen;Totaal alle leeftijden;1.4.7  Rubella;3e deciel;2004;0.0;392503
316;Mannen en vrouwen;Totaal alle leeftijden;1.4.7  Rubella;4e deciel;1997;0.0;421437
317;Mannen en vrouwen;Totaal alle leeftijden;1.4.7  Rubella;4e deciel;2004;0.0;410332
318;Mannen en vrouwen;Totaal alle leeftijden;1.4.7  Rubella;5e deciel;1997;0.0;432037
319;Mannen en vrouwen;Totaal alle leeftijden;1.4.7  Rubella;5e deciel;2004;0.0;428652
320;Mannen en vrouwen;Totaal alle leeftijden;1.4.7  Rubella;6e deciel;1997;0.0;442662
321;Mannen en vrouwen;Totaal alle leeftijden;1.4.7  Rubella;6e deciel;2004;0.0;443799
322;Mannen en vrouwen;Totaal alle leeftijden;1.4.7  Rubella;7e deciel;1997;0.0;452235
323;Mannen en vrouwen;Totaal alle leeftijden;1.4.7  Rubella;7e deciel;2004;0.0;459383
324;Mannen en vrouwen;Totaal alle leeftijden;1.4.7  Rubella;8e deciel;1997;0.0;458850
325;Mannen en vrouwen;Totaal alle leeftijden;1.4.7  Rubella;8e deciel;2004;0.0;474677
326;Mannen en vrouwen;Totaal alle leeftijden;1.4.7  Rubella;9e deciel;1997;0.0;468243
327;Mannen en vrouwen;Totaal alle leeftijden;1.4.7  Rubella;9e deciel;2004;0.0;489982
328;Mannen en vrouwen;Totaal alle leeftijden;1.4.7  Rubella;10e deciel (hoogste);1997;0.0;470367
329;Mannen en vrouwen;Totaal alle leeftijden;1.4.7  Rubella;10e deciel (hoogste);2004;0.0;482547
330;Mannen en vrouwen;Totaal alle leeftijden;1.4.8  Bof;Totaal huishoudinkomensdecielen;1997;0.0;4235851
331;Mannen en vrouwen;Totaal alle leeftijden;1.4.8  Bof;Totaal huishoudinkomensdecielen;2004;0.0;4302501
332;Mannen en vrouwen;Totaal alle leeftijden;1.4.8  Bof;1e deciel (laagste);1997;0.0;331527
333;Mannen en vrouwen;Totaal alle leeftijden;1.4.8  Bof;1e deciel (laagste);2004;0.0;356204
334;Mannen en vrouwen;Totaal alle leeftijden;1.4.8  Bof;2e deciel;1997;0.0;352603
335;Mannen en vrouwen;Totaal alle leeftijden;1.4.8  Bof;2e deciel;2004;0.0;364422
336;Mannen en vrouwen;Totaal alle leeftijden;1.4.8  Bof;3e deciel;1997;0.0;405890
337;Mannen en vrouwen;Totaal alle leeftijden;1.4.8  Bof;3e deciel;2004;0.0;392503
338;Mannen en vrouwen;Totaal alle leeftijden;1.4.8  Bof;4e deciel;1997;0.0;421437
339;Mannen en vrouwen;Totaal alle leeftijden;1.4.8  Bof;4e deciel;2004;0.0;410332
340;Mannen en vrouwen;Totaal alle leeftijden;1.4.8  Bof;5e deciel;1997;0.0;432037
341;Mannen en vrouwen;Totaal alle leeftijden;1.4.8  Bof;5e deciel;2004;0.0;428652
342;Mannen en vrouwen;Totaal alle leeftijden;1.4.8  Bof;6e deciel;1997;0.0;442662
343;Mannen en vrouwen;Totaal alle leeftijden;1.4.8  Bof;6e deciel;2004;0.0;443799
344;Mannen en vrouwen;Totaal alle leeftijden;1.4.8  Bof;7e deciel;1997;0.0;452235
345;Mannen en vrouwen;Totaal alle leeftijden;1.4.8  Bof;7e deciel;2004;0.0;459383
346;Mannen en vrouwen;Totaal alle leeftijden;1.4.8  Bof;8e deciel;1997;0.0;458850
347;Mannen en vrouwen;Totaal alle leeftijden;1.4.8  Bof;8e deciel;2004;0.0;474677
348;Mannen en vrouwen;Totaal alle leeftijden;1.4.8  Bof;9e deciel;1997;0.0;468243
349;Mannen en vrouwen;Totaal alle leeftijden;1.4.8  Bof;9e deciel;2004;0.0;489982
350;Mannen en vrouwen;Totaal alle leeftijden;1.4.8  Bof;10e deciel (hoogste);1997;0.0;470367
351;Mannen en vrouwen;Totaal alle leeftijden;1.4.8  Bof;10e deciel (hoogste);2004;0.0;482547
352;Mannen en vrouwen;Totaal alle leeftijden;1.5  Hersenvliesontsteking;Totaal huishoudinkomensdecielen;1997;0.7;4235851
353;Mannen en vrouwen;Totaal alle leeftijden;1.5  Hersenvliesontsteking;Totaal huishoudinkomensdecielen;2004;0.8;4302501
354;Mannen en vrouwen;Totaal alle leeftijden;1.5  Hersenvliesontsteking;1e deciel (laagste);1997;0.8;331527
355;Mannen en vrouwen;Totaal alle leeftijden;1.5  Hersenvliesontsteking;1e deciel (laagste);2004;0.8;356204
356;Mannen en vrouwen;Totaal alle leeftijden;1.5  Hersenvliesontsteking;2e deciel;1997;0.9;352603
357;Mannen en vrouwen;Totaal alle leeftijden;1.5  Hersenvliesontsteking;2e deciel;2004;0.9;364422
358;Mannen en vrouwen;Totaal alle leeftijden;1.5  Hersenvliesontsteking;3e deciel;1997;0.7;405890
359;Mannen en vrouwen;Totaal alle leeftijden;1.5  Hersenvliesontsteking;3e deciel;2004;0.6;392503
360;Mannen en vrouwen;Totaal alle leeftijden;1.5  Hersenvliesontsteking;4e deciel;1997;0.6;421437
361;Mannen en vrouwen;Totaal alle leeftijden;1.5  Hersenvliesontsteking;4e deciel;2004;0.6;410332
362;Mannen en vrouwen;Totaal alle leeftijden;1.5  Hersenvliesontsteking;5e deciel;1997;0.6;432037
363;Mannen en vrouwen;Totaal alle leeftijden;1.5  Hersenvliesontsteking;5e deciel;2004;0.9;428652
364;Mannen en vrouwen;Totaal alle leeftijden;1.5  Hersenvliesontsteking;6e deciel;1997;0.7;442662
365;Mannen en vrouwen;Totaal alle leeftijden;1.5  Hersenvliesontsteking;6e deciel;2004;0.6;443799
366;Mannen en vrouwen;Totaal alle leeftijden;1.5  Hersenvliesontsteking;7e deciel;1997;0.5;452235
367;Mannen en vrouwen;Totaal alle leeftijden;1.5  Hersenvliesontsteking;7e deciel;2004;0.8;459383
368;Mannen en vrouwen;Totaal alle leeftijden;1.5  Hersenvliesontsteking;8e deciel;1997;0.8;458850
369;Mannen en vrouwen;Totaal alle leeftijden;1.5  Hersenvliesontsteking;8e deciel;2004;0.8;474677
370;Mannen en vrouwen;Totaal alle leeftijden;1.5  Hersenvliesontsteking;9e deciel;1997;0.6;468243
371;Mannen en vrouwen;Totaal alle leeftijden;1.5  Hersenvliesontsteking;9e deciel;2004;0.5;489982
372;Mannen en vrouwen;Totaal alle leeftijden;1.5  Hersenvliesontsteking;10e deciel (hoogste);1997;0.6;470367
373;Mannen en vrouwen;Totaal alle leeftijden;1.5  Hersenvliesontsteking;10e deciel (hoogste);2004;1.0;482547
374;Mannen en vrouwen;Totaal alle leeftijden;1.6  Sepsis;Totaal huishoudinkomensdecielen;1997;1.5;4235851
375;Mannen en vrouwen;Totaal alle leeftijden;1.6  Sepsis;Totaal huishoudinkomensdecielen;2004;1.6;4302501
376;Mannen en vrouwen;Totaal alle leeftijden;1.6  Sepsis;1e deciel (laagste);1997;1.5;331527
377;Mannen en vrouwen;Totaal alle leeftijden;1.6  Sepsis;1e deciel (laagste);2004;1.1;356204
378;Mannen en vrouwen;Totaal alle leeftijden;1.6  Sepsis;2e deciel;1997;3.0;352603
379;Mannen en vrouwen;Totaal alle leeftijden;1.6  Sepsis;2e deciel;2004;2.4;364422
380;Mannen en vrouwen;Totaal alle leeftijden;1.6  Sepsis;3e deciel;1997;1.9;405890
381;Mannen en vrouwen;Totaal alle leeftijden;1.6  Sepsis;3e deciel;2004;3.1;392503
382;Mannen en vrouwen;Totaal alle leeftijden;1.6  Sepsis;4e deciel;1997;1.5;421437
383;Mannen en vrouwen;Totaal alle leeftijden;1.6  Sepsis;4e deciel;2004;2.0;410332
384;Mannen en vrouwen;Totaal alle leeftijden;1.6  Sepsis;5e deciel;1997;1.4;432037
385;Mannen en vrouwen;Totaal alle leeftijden;1.6  Sepsis;5e deciel;2004;1.5;428652
386;Mannen en vrouwen;Totaal alle leeftijden;1.6  Sepsis;6e deciel;1997;1.3;442662
387;Mannen en vrouwen;Totaal alle leeftijden;1.6  Sepsis;6e deciel;2004;1.1;443799
388;Mannen en vrouwen;Totaal alle leeftijden;1.6  Sepsis;7e deciel;1997;0.9;452235
389;Mannen en vrouwen;Totaal alle leeftijden;1.6  Sepsis;7e deciel;2004;1.3;459383
390;Mannen en vrouwen;Totaal alle leeftijden;1.6  Sepsis;8e deciel;1997;0.8;458850
391;Mannen en vrouwen;Totaal alle leeftijden;1.6  Sepsis;8e deciel;2004;1.4;474677
392;Mannen en vrouwen;Totaal alle leeftijden;1.6  Sepsis;9e deciel;1997;1.2;468243
393;Mannen en vrouwen;Totaal alle leeftijden;1.6  Sepsis;9e deciel;2004;1.1;489982
394;Mannen en vrouwen;Totaal alle leeftijden;1.6  Sepsis;10e deciel (hoogste);1997;1.4;470367
395;Mannen en vrouwen;Totaal alle leeftijden;1.6  Sepsis;10e deciel (hoogste);2004;1.4;482547
396;Mannen en vrouwen;Totaal alle leeftijden;1.7  Meningokokkenziekten;Totaal huishoudinkomensdecielen;1997;0.4;4235851
397;Mannen en vrouwen;Totaal alle leeftijden;1.7  Meningokokkenziekten;Totaal huishoudinkomensdecielen;2004;0.2;4302501
398;Mannen en vrouwen;Totaal alle leeftijden;1.7  Meningokokkenziekten;1e deciel (laagste);1997;0.5;331527
399;Mannen en vrouwen;Totaal alle leeftijden;1.7  Meningokokkenziekten;1e deciel (laagste);2004;0.3;356204
400;Mannen en vrouwen;Totaal alle leeftijden;1.7  Meningokokkenziekten;2e deciel;1997;0.7;352603
401;Mannen en vrouwen;Totaal alle leeftijden;1.7  Meningokokkenziekten;2e deciel;2004;0.2;364422
402;Mannen en vrouwen;Totaal alle leeftijden;1.7  Meningokokkenziekten;3e deciel;1997;0.4;405890
403;Mannen en vrouwen;Totaal alle leeftijden;1.7  Meningokokkenziekten;3e deciel;2004;0.3;392503
404;Mannen en vrouwen;Totaal alle leeftijden;1.7  Meningokokkenziekten;4e deciel;1997;0.5;421437
405;Mannen en vrouwen;Totaal alle leeftijden;1.7  Meningokokkenziekten;4e deciel;2004;0.1;410332
406;Mannen en vrouwen;Totaal alle leeftijden;1.7  Meningokokkenziekten;5e deciel;1997;0.4;432037
407;Mannen en vrouwen;Totaal alle leeftijden;1.7  Meningokokkenziekten;5e deciel;2004;0.2;428652
408;Mannen en vrouwen;Totaal alle leeftijden;1.7  Meningokokkenziekten;6e deciel;1997;0.3;442662
409;Mannen en vrouwen;Totaal alle leeftijden;1.7  Meningokokkenziekten;6e deciel;2004;0.5;443799
410;Mannen en vrouwen;Totaal alle leeftijden;1.7  Meningokokkenziekten;7e deciel;1997;0.4;452235
411;Mannen en vrouwen;Totaal alle leeftijden;1.7  Meningokokkenziekten;7e deciel;2004;0.0;459383
412;Mannen en vrouwen;Totaal alle leeftijden;1.7  Meningokokkenziekten;8e deciel;1997;0.3;458850
413;Mannen en vrouwen;Totaal alle leeftijden;1.7  Meningokokkenziekten;8e deciel;2004;0.1;474677
414;Mannen en vrouwen;Totaal alle leeftijden;1.7  Meningokokkenziekten;9e deciel;1997;0.3;468243
415;Mannen en vrouwen;Totaal alle leeftijden;1.7  Meningokokkenziekten;9e deciel;2004;0.1;489982
416;Mannen en vrouwen;Totaal alle leeftijden;1.7  Meningokokkenziekten;10e deciel (hoogste);1997;0.3;470367
417;Mannen en vrouwen;Totaal alle leeftijden;1.7  Meningokokkenziekten;10e deciel (hoogste);2004;0.1;482547
418;Mannen en vrouwen;Totaal alle leeftijden;1.7.1  Meningokokkemie;Totaal huishoudinkomensdecielen;1997;0.1;4235851
419;Mannen en vrouwen;Totaal alle leeftijden;1.7.1  Meningokokkemie;Totaal huishoudinkomensdecielen;2004;0.1;4302501
420;Mannen en vrouwen;Totaal alle leeftijden;1.7.1  Meningokokkemie;1e deciel (laagste);1997;0.1;331527
421;Mannen en vrouwen;Totaal alle leeftijden;1.7.1  Meningokokkemie;1e deciel (laagste);2004;0.2;356204
422;Mannen en vrouwen;Totaal alle leeftijden;1.7.1  Meningokokkemie;2e deciel;1997;0.2;352603
423;Mannen en vrouwen;Totaal alle leeftijden;1.7.1  Meningokokkemie;2e deciel;2004;0.0;364422
424;Mannen en vrouwen;Totaal alle leeftijden;1.7.1  Meningokokkemie;3e deciel;1997;0.2;405890
425;Mannen en vrouwen;Totaal alle leeftijden;1.7.1  Meningokokkemie;3e deciel;2004;0.2;392503
426;Mannen en vrouwen;Totaal alle leeftijden;1.7.1  Meningokokkemie;4e deciel;1997;0.2;421437
427;Mannen en vrouwen;Totaal alle leeftijden;1.7.1  Meningokokkemie;4e deciel;2004;0.0;410332
428;Mannen en vrouwen;Totaal alle leeftijden;1.7.1  Meningokokkemie;5e deciel;1997;0.2;432037
429;Mannen en vrouwen;Totaal alle leeftijden;1.7.1  Meningokokkemie;5e deciel;2004;0.1;428652
430;Mannen en vrouwen;Totaal alle leeftijden;1.7.1  Meningokokkemie;6e deciel;1997;0.2;442662
431;Mannen en vrouwen;Totaal alle leeftijden;1.7.1  Meningokokkemie;6e deciel;2004;0.1;443799
432;Mannen en vrouwen;Totaal alle leeftijden;1.7.1  Meningokokkemie;7e deciel;1997;0.1;452235
433;Mannen en vrouwen;Totaal alle leeftijden;1.7.1  Meningokokkemie;7e deciel;2004;0.0;459383
434;Mannen en vrouwen;Totaal alle leeftijden;1.7.1  Meningokokkemie;8e deciel;1997;0.2;458850
435;Mannen en vrouwen;Totaal alle leeftijden;1.7.1  Meningokokkemie;8e deciel;2004;0.1;474677
436;Mannen en vrouwen;Totaal alle leeftijden;1.7.1  Meningokokkemie;9e deciel;1997;0.1;468243
437;Mannen en vrouwen;Totaal alle leeftijden;1.7.1  Meningokokkemie;9e deciel;2004;0.0;489982
438;Mannen en vrouwen;Totaal alle leeftijden;1.7.1  Meningokokkemie;10e deciel (hoogste);1997;0.1;470367
439;Mannen en vrouwen;Totaal alle leeftijden;1.7.1  Meningokokkemie;10e deciel (hoogste);2004;0.0;482547
440;Mannen en vrouwen;Totaal alle leeftijden;1.7.2  Overige meningokokkenziekten;Totaal huishoudinkomensdecielen;1997;0.3;4235851
441;Mannen en vrouwen;Totaal alle leeftijden;1.7.2  Overige meningokokkenziekten;Totaal huishoudinkomensdecielen;2004;0.1;4302501
442;Mannen en vrouwen;Totaal alle leeftijden;1.7.2  Overige meningokokkenziekten;1e deciel (laagste);1997;0.4;331527
443;Mannen en vrouwen;Totaal alle leeftijden;1.7.2  Overige meningokokkenziekten;1e deciel (laagste);2004;0.1;356204
444;Mannen en vrouwen;Totaal alle leeftijden;1.7.2  Overige meningokokkenziekten;2e deciel;1997;0.5;352603
445;Mannen en vrouwen;Totaal alle leeftijden;1.7.2  Overige meningokokkenziekten;2e deciel;2004;0.2;364422
446;Mannen en vrouwen;Totaal alle leeftijden;1.7.2  Overige meningokokkenziekten;3e deciel;1997;0.3;405890
447;Mannen en vrouwen;Totaal alle leeftijden;1.7.2  Overige meningokokkenziekten;3e deciel;2004;0.1;392503
448;Mannen en vrouwen;Totaal alle leeftijden;1.7.2  Overige meningokokkenziekten;4e deciel;1997;0.4;421437
449;Mannen en vrouwen;Totaal alle leeftijden;1.7.2  Overige meningokokkenziekten;4e deciel;2004;0.1;410332
450;Mannen en vrouwen;Totaal alle leeftijden;1.7.2  Overige meningokokkenziekten;5e deciel;1997;0.3;432037
451;Mannen en vrouwen;Totaal alle leeftijden;1.7.2  Overige meningokokkenziekten;5e deciel;2004;0.1;428652
452;Mannen en vrouwen;Totaal alle leeftijden;1.7.2  Overige meningokokkenziekten;6e deciel;1997;0.1;442662
453;Mannen en vrouwen;Totaal alle leeftijden;1.7.2  Overige meningokokkenziekten;6e deciel;2004;0.4;443799
