ID;Werkloosheidsduur;Persoonskenmerken;Perioden;WerklozeBeroepsbevolking_1
1396;Langdurig werkloos;Leeftijd: 25 tot 45 jaar;2016 4e kwartaal;46
1397;Langdurig werkloos;Leeftijd: 25 tot 45 jaar;2016;58
1398;Langdurig werkloos;Leeftijd: 25 tot 45 jaar;2017 1e kwartaal;53
1399;Langdurig werkloos;Leeftijd: 25 tot 45 jaar;2017 2e kwartaal;45
1400;Langdurig werkloos;Leeftijd: 25 tot 45 jaar;2017 3e kwartaal;44
1401;Langdurig werkloos;Leeftijd: 25 tot 45 jaar;2017 4e kwartaal;36
1402;Langdurig werkloos;Leeftijd: 25 tot 45 jaar;2017;44
1403;Langdurig werkloos;Leeftijd: 25 tot 45 jaar;2018 1e kwartaal;34
1404;Langdurig werkloos;Leeftijd: 25 tot 45 jaar;2018 2e kwartaal;32
1405;Langdurig werkloos;Leeftijd: 25 tot 45 jaar;2018 3e kwartaal;21
1406;Langdurig werkloos;Leeftijd: 25 tot 45 jaar;2018 4e kwartaal;22
1407;Langdurig werkloos;Leeftijd: 25 tot 45 jaar;2018;27
1408;Langdurig werkloos;Leeftijd: 25 tot 45 jaar;2019 1e kwartaal;28
1409;Langdurig werkloos;Leeftijd: 25 tot 45 jaar;2019 2e kwartaal;22
1410;Langdurig werkloos;Leeftijd: 25 tot 45 jaar;2019 3e kwartaal;19
1411;Langdurig werkloos;Leeftijd: 45 tot 75 jaar;2003 1e kwartaal;47
1412;Langdurig werkloos;Leeftijd: 45 tot 75 jaar;2003 2e kwartaal;45
1413;Langdurig werkloos;Leeftijd: 45 tot 75 jaar;2003 3e kwartaal;43
1414;Langdurig werkloos;Leeftijd: 45 tot 75 jaar;2003 4e kwartaal;38
1415;Langdurig werkloos;Leeftijd: 45 tot 75 jaar;2003;43
1416;Langdurig werkloos;Leeftijd: 45 tot 75 jaar;2004 1e kwartaal;56
1417;Langdurig werkloos;Leeftijd: 45 tot 75 jaar;2004 2e kwartaal;58
1418;Langdurig werkloos;Leeftijd: 45 tot 75 jaar;2004 3e kwartaal;66
1419;Langdurig werkloos;Leeftijd: 45 tot 75 jaar;2004 4e kwartaal;48
1420;Langdurig werkloos;Leeftijd: 45 tot 75 jaar;2004;57
1421;Langdurig werkloos;Leeftijd: 45 tot 75 jaar;2005 1e kwartaal;68
1422;Langdurig werkloos;Leeftijd: 45 tot 75 jaar;2005 2e kwartaal;81
1423;Langdurig werkloos;Leeftijd: 45 tot 75 jaar;2005 3e kwartaal;63
1424;Langdurig werkloos;Leeftijd: 45 tot 75 jaar;2005 4e kwartaal;81
1425;Langdurig werkloos;Leeftijd: 45 tot 75 jaar;2005;73
1426;Langdurig werkloos;Leeftijd: 45 tot 75 jaar;2006 1e kwartaal;88
1427;Langdurig werkloos;Leeftijd: 45 tot 75 jaar;2006 2e kwartaal;82
1428;Langdurig werkloos;Leeftijd: 45 tot 75 jaar;2006 3e kwartaal;75
1429;Langdurig werkloos;Leeftijd: 45 tot 75 jaar;2006 4e kwartaal;78
1430;Langdurig werkloos;Leeftijd: 45 tot 75 jaar;2006;81
1431;Langdurig werkloos;Leeftijd: 45 tot 75 jaar;2007 1e kwartaal;80
1432;Langdurig werkloos;Leeftijd: 45 tot 75 jaar;2007 2e kwartaal;68
1433;Langdurig werkloos;Leeftijd: 45 tot 75 jaar;2007 3e kwartaal;66
1434;Langdurig werkloos;Leeftijd: 45 tot 75 jaar;2007 4e kwartaal;62
1435;Langdurig werkloos;Leeftijd: 45 tot 75 jaar;2007;69
1436;Langdurig werkloos;Leeftijd: 45 tot 75 jaar;2008 1e kwartaal;68
1437;Langdurig werkloos;Leeftijd: 45 tot 75 jaar;2008 2e kwartaal;62
1438;Langdurig werkloos;Leeftijd: 45 tot 75 jaar;2008 3e kwartaal;48
1439;Langdurig werkloos;Leeftijd: 45 tot 75 jaar;2008 4e kwartaal;47
1440;Langdurig werkloos;Leeftijd: 45 tot 75 jaar;2008;56
1441;Langdurig werkloos;Leeftijd: 45 tot 75 jaar;2009 1e kwartaal;44
1442;Langdurig werkloos;Leeftijd: 45 tot 75 jaar;2009 2e kwartaal;46
1443;Langdurig werkloos;Leeftijd: 45 tot 75 jaar;2009 3e kwartaal;43
1444;Langdurig werkloos;Leeftijd: 45 tot 75 jaar;2009 4e kwartaal;49
1445;Langdurig werkloos;Leeftijd: 45 tot 75 jaar;2009;45
1446;Langdurig werkloos;Leeftijd: 45 tot 75 jaar;2010 1e kwartaal;47
1447;Langdurig werkloos;Leeftijd: 45 tot 75 jaar;2010 2e kwartaal;59
1448;Langdurig werkloos;Leeftijd: 45 tot 75 jaar;2010 3e kwartaal;48
1449;Langdurig werkloos;Leeftijd: 45 tot 75 jaar;2010 4e kwartaal;66
1450;Langdurig werkloos;Leeftijd: 45 tot 75 jaar;2010;55
1451;Langdurig werkloos;Leeftijd: 45 tot 75 jaar;2011 1e kwartaal;72
1452;Langdurig werkloos;Leeftijd: 45 tot 75 jaar;2011 2e kwartaal;80
1453;Langdurig werkloos;Leeftijd: 45 tot 75 jaar;2011 3e kwartaal;65
1454;Langdurig werkloos;Leeftijd: 45 tot 75 jaar;2011 4e kwartaal;72
1455;Langdurig werkloos;Leeftijd: 45 tot 75 jaar;2011;72
1456;Langdurig werkloos;Leeftijd: 45 tot 75 jaar;2012 1e kwartaal;94
1457;Langdurig werkloos;Leeftijd: 45 tot 75 jaar;2012 2e kwartaal;81
1458;Langdurig werkloos;Leeftijd: 45 tot 75 jaar;2012 3e kwartaal;80
1459;Langdurig werkloos;Leeftijd: 45 tot 75 jaar;2012 4e kwartaal;97
1460;Langdurig werkloos;Leeftijd: 45 tot 75 jaar;2012;88
1461;Langdurig werkloos;Leeftijd: 45 tot 75 jaar;2013 1e kwartaal;92
1462;Langdurig werkloos;Leeftijd: 45 tot 75 jaar;2013 2e kwartaal;110
1463;Langdurig werkloos;Leeftijd: 45 tot 75 jaar;2013 3e kwartaal;109
1464;Langdurig werkloos;Leeftijd: 45 tot 75 jaar;2013 4e kwartaal;111
1465;Langdurig werkloos;Leeftijd: 45 tot 75 jaar;2013;105
1466;Langdurig werkloos;Leeftijd: 45 tot 75 jaar;2014 1e kwartaal;130
1467;Langdurig werkloos;Leeftijd: 45 tot 75 jaar;2014 2e kwartaal;136
1468;Langdurig werkloos;Leeftijd: 45 tot 75 jaar;2014 3e kwartaal;138
1469;Langdurig werkloos;Leeftijd: 45 tot 75 jaar;2014 4e kwartaal;152
1470;Langdurig werkloos;Leeftijd: 45 tot 75 jaar;2014;139
1471;Langdurig werkloos;Leeftijd: 45 tot 75 jaar;2015 1e kwartaal;163
1472;Langdurig werkloos;Leeftijd: 45 tot 75 jaar;2015 2e kwartaal;156
1473;Langdurig werkloos;Leeftijd: 45 tot 75 jaar;2015 3e kwartaal;144
1474;Langdurig werkloos;Leeftijd: 45 tot 75 jaar;2015 4e kwartaal;153
1475;Langdurig werkloos;Leeftijd: 45 tot 75 jaar;2015;154
1476;Langdurig werkloos;Leeftijd: 45 tot 75 jaar;2016 1e kwartaal;147
1477;Langdurig werkloos;Leeftijd: 45 tot 75 jaar;2016 2e kwartaal;145
1478;Langdurig werkloos;Leeftijd: 45 tot 75 jaar;2016 3e kwartaal;127
1479;Langdurig werkloos;Leeftijd: 45 tot 75 jaar;2016 4e kwartaal;126
1480;Langdurig werkloos;Leeftijd: 45 tot 75 jaar;2016;136
1481;Langdurig werkloos;Leeftijd: 45 tot 75 jaar;2017 1e kwartaal;112
1482;Langdurig werkloos;Leeftijd: 45 tot 75 jaar;2017 2e kwartaal;113
1483;Langdurig werkloos;Leeftijd: 45 tot 75 jaar;2017 3e kwartaal;97
1484;Langdurig werkloos;Leeftijd: 45 tot 75 jaar;2017 4e kwartaal;90
1485;Langdurig werkloos;Leeftijd: 45 tot 75 jaar;2017;103
1486;Langdurig werkloos;Leeftijd: 45 tot 75 jaar;2018 1e kwartaal;90
1487;Langdurig werkloos;Leeftijd: 45 tot 75 jaar;2018 2e kwartaal;87
1488;Langdurig werkloos;Leeftijd: 45 tot 75 jaar;2018 3e kwartaal;78
1489;Langdurig werkloos;Leeftijd: 45 tot 75 jaar;2018 4e kwartaal;65
1490;Langdurig werkloos;Leeftijd: 45 tot 75 jaar;2018;80
1491;Langdurig werkloos;Leeftijd: 45 tot 75 jaar;2019 1e kwartaal;71
1492;Langdurig werkloos;Leeftijd: 45 tot 75 jaar;2019 2e kwartaal;47
1493;Langdurig werkloos;Leeftijd: 45 tot 75 jaar;2019 3e kwartaal;54
1494;Onbekend;Totaal personen;2003 1e kwartaal;5
1495;Onbekend;Totaal personen;2003 2e kwartaal;16
1496;Onbekend;Totaal personen;2003 3e kwartaal;12
1497;Onbekend;Totaal personen;2003 4e kwartaal;6
1498;Onbekend;Totaal personen;2003;10
1499;Onbekend;Totaal personen;2004 1e kwartaal;7
1500;Onbekend;Totaal personen;2004 2e kwartaal;13
1501;Onbekend;Totaal personen;2004 3e kwartaal;16
1502;Onbekend;Totaal personen;2004 4e kwartaal;10
1503;Onbekend;Totaal personen;2004;11
1504;Onbekend;Totaal personen;2005 1e kwartaal;10
1505;Onbekend;Totaal personen;2005 2e kwartaal;9
1506;Onbekend;Totaal personen;2005 3e kwartaal;12
1507;Onbekend;Totaal personen;2005 4e kwartaal;6
1508;Onbekend;Totaal personen;2005;9
1509;Onbekend;Totaal personen;2006 1e kwartaal;7
1510;Onbekend;Totaal personen;2006 2e kwartaal;15
1511;Onbekend;Totaal personen;2006 3e kwartaal;14
1512;Onbekend;Totaal personen;2006 4e kwartaal;12
1513;Onbekend;Totaal personen;2006;12
1514;Onbekend;Totaal personen;2007 1e kwartaal;9
1515;Onbekend;Totaal personen;2007 2e kwartaal;9
1516;Onbekend;Totaal personen;2007 3e kwartaal;20
1517;Onbekend;Totaal personen;2007 4e kwartaal;10
1518;Onbekend;Totaal personen;2007;12
1519;Onbekend;Totaal personen;2008 1e kwartaal;8
1520;Onbekend;Totaal personen;2008 2e kwartaal;13
1521;Onbekend;Totaal personen;2008 3e kwartaal;20
1522;Onbekend;Totaal personen;2008 4e kwartaal;10
1523;Onbekend;Totaal personen;2008;12
1524;Onbekend;Totaal personen;2009 1e kwartaal;12
1525;Onbekend;Totaal personen;2009 2e kwartaal;12
1526;Onbekend;Totaal personen;2009 3e kwartaal;15
1527;Onbekend;Totaal personen;2009 4e kwartaal;5
1528;Onbekend;Totaal personen;2009;11
1529;Onbekend;Totaal personen;2010 1e kwartaal;12
1530;Onbekend;Totaal personen;2010 2e kwartaal;7
1531;Onbekend;Totaal personen;2010 3e kwartaal;14
1532;Onbekend;Totaal personen;2010 4e kwartaal;13
1533;Onbekend;Totaal personen;2010;12
1534;Onbekend;Totaal personen;2011 1e kwartaal;11
1535;Onbekend;Totaal personen;2011 2e kwartaal;18
1536;Onbekend;Totaal personen;2011 3e kwartaal;14
1537;Onbekend;Totaal personen;2011 4e kwartaal;16
1538;Onbekend;Totaal personen;2011;15
1539;Onbekend;Totaal personen;2012 1e kwartaal;10
1540;Onbekend;Totaal personen;2012 2e kwartaal;14
1541;Onbekend;Totaal personen;2012 3e kwartaal;14
1542;Onbekend;Totaal personen;2012 4e kwartaal;21
1543;Onbekend;Totaal personen;2012;15
1544;Onbekend;Totaal personen;2013 1e kwartaal;30
1545;Onbekend;Totaal personen;2013 2e kwartaal;27
1546;Onbekend;Totaal personen;2013 3e kwartaal;28
1547;Onbekend;Totaal personen;2013 4e kwartaal;26
1548;Onbekend;Totaal personen;2013;28
1549;Onbekend;Totaal personen;2014 1e kwartaal;20
1550;Onbekend;Totaal personen;2014 2e kwartaal;16
1551;Onbekend;Totaal personen;2014 3e kwartaal;27
1552;Onbekend;Totaal personen;2014 4e kwartaal;19
1553;Onbekend;Totaal personen;2014;20
1554;Onbekend;Totaal personen;2015 1e kwartaal;20
1555;Onbekend;Totaal personen;2015 2e kwartaal;23
1556;Onbekend;Totaal personen;2015 3e kwartaal;21
1557;Onbekend;Totaal personen;2015 4e kwartaal;15
1558;Onbekend;Totaal personen;2015;20
1559;Onbekend;Totaal personen;2016 1e kwartaal;26
1560;Onbekend;Totaal personen;2016 2e kwartaal;22
1561;Onbekend;Totaal personen;2016 3e kwartaal;25
1562;Onbekend;Totaal personen;2016 4e kwartaal;23
1563;Onbekend;Totaal personen;2016;24
1564;Onbekend;Totaal personen;2017 1e kwartaal;21
1565;Onbekend;Totaal personen;2017 2e kwartaal;14
1566;Onbekend;Totaal personen;2017 3e kwartaal;25
1567;Onbekend;Totaal personen;2017 4e kwartaal;23
1568;Onbekend;Totaal personen;2017;21
1569;Onbekend;Totaal personen;2018 1e kwartaal;14
1570;Onbekend;Totaal personen;2018 2e kwartaal;19
1571;Onbekend;Totaal personen;2018 3e kwartaal;20
1572;Onbekend;Totaal personen;2018 4e kwartaal;18
1573;Onbekend;Totaal personen;2018;18
1574;Onbekend;Totaal personen;2019 1e kwartaal;17
1575;Onbekend;Totaal personen;2019 2e kwartaal;17
1576;Onbekend;Totaal personen;2019 3e kwartaal;12
1577;Onbekend;Geslacht: Mannen;2003 1e kwartaal;3
1578;Onbekend;Geslacht: Mannen;2003 2e kwartaal;10
1579;Onbekend;Geslacht: Mannen;2003 3e kwartaal;8
1580;Onbekend;Geslacht: Mannen;2003 4e kwartaal;4
1581;Onbekend;Geslacht: Mannen;2003;6
1582;Onbekend;Geslacht: Mannen;2004 1e kwartaal;6
1583;Onbekend;Geslacht: Mannen;2004 2e kwartaal;8
1584;Onbekend;Geslacht: Mannen;2004 3e kwartaal;10
1585;Onbekend;Geslacht: Mannen;2004 4e kwartaal;4
1586;Onbekend;Geslacht: Mannen;2004;7
1587;Onbekend;Geslacht: Mannen;2005 1e kwartaal;7
1588;Onbekend;Geslacht: Mannen;2005 2e kwartaal;4
1589;Onbekend;Geslacht: Mannen;2005 3e kwartaal;7
1590;Onbekend;Geslacht: Mannen;2005 4e kwartaal;3
1591;Onbekend;Geslacht: Mannen;2005;5
1592;Onbekend;Geslacht: Mannen;2006 1e kwartaal;3
1593;Onbekend;Geslacht: Mannen;2006 2e kwartaal;7
1594;Onbekend;Geslacht: Mannen;2006 3e kwartaal;6
1595;Onbekend;Geslacht: Mannen;2006 4e kwartaal;5
1596;Onbekend;Geslacht: Mannen;2006;5
1597;Onbekend;Geslacht: Mannen;2007 1e kwartaal;6
1598;Onbekend;Geslacht: Mannen;2007 2e kwartaal;4
1599;Onbekend;Geslacht: Mannen;2007 3e kwartaal;11
1600;Onbekend;Geslacht: Mannen;2007 4e kwartaal;5
1601;Onbekend;Geslacht: Mannen;2007;6
1602;Onbekend;Geslacht: Mannen;2008 1e kwartaal;5
1603;Onbekend;Geslacht: Mannen;2008 2e kwartaal;8
1604;Onbekend;Geslacht: Mannen;2008 3e kwartaal;11
1605;Onbekend;Geslacht: Mannen;2008 4e kwartaal;5
1606;Onbekend;Geslacht: Mannen;2008;7
1607;Onbekend;Geslacht: Mannen;2009 1e kwartaal;4
1608;Onbekend;Geslacht: Mannen;2009 2e kwartaal;5
1609;Onbekend;Geslacht: Mannen;2009 3e kwartaal;7
1610;Onbekend;Geslacht: Mannen;2009 4e kwartaal;3
1611;Onbekend;Geslacht: Mannen;2009;5
1612;Onbekend;Geslacht: Mannen;2010 1e kwartaal;6
1613;Onbekend;Geslacht: Mannen;2010 2e kwartaal;4
1614;Onbekend;Geslacht: Mannen;2010 3e kwartaal;7
1615;Onbekend;Geslacht: Mannen;2010 4e kwartaal;4
1616;Onbekend;Geslacht: Mannen;2010;6
1617;Onbekend;Geslacht: Mannen;2011 1e kwartaal;7
1618;Onbekend;Geslacht: Mannen;2011 2e kwartaal;8
1619;Onbekend;Geslacht: Mannen;2011 3e kwartaal;5
1620;Onbekend;Geslacht: Mannen;2011 4e kwartaal;7
1621;Onbekend;Geslacht: Mannen;2011;7
1622;Onbekend;Geslacht: Mannen;2012 1e kwartaal;3
1623;Onbekend;Geslacht: Mannen;2012 2e kwartaal;9
1624;Onbekend;Geslacht: Mannen;2012 3e kwartaal;6
1625;Onbekend;Geslacht: Mannen;2012 4e kwartaal;9
1626;Onbekend;Geslacht: Mannen;2012;7
1627;Onbekend;Geslacht: Mannen;2013 1e kwartaal;15
1628;Onbekend;Geslacht: Mannen;2013 2e kwartaal;12
1629;Onbekend;Geslacht: Mannen;2013 3e kwartaal;15
1630;Onbekend;Geslacht: Mannen;2013 4e kwartaal;12
1631;Onbekend;Geslacht: Mannen;2013;13
1632;Onbekend;Geslacht: Mannen;2014 1e kwartaal;13
1633;Onbekend;Geslacht: Mannen;2014 2e kwartaal;7
1634;Onbekend;Geslacht: Mannen;2014 3e kwartaal;11
1635;Onbekend;Geslacht: Mannen;2014 4e kwartaal;10
1636;Onbekend;Geslacht: Mannen;2014;10
1637;Onbekend;Geslacht: Mannen;2015 1e kwartaal;8
1638;Onbekend;Geslacht: Mannen;2015 2e kwartaal;13
1639;Onbekend;Geslacht: Mannen;2015 3e kwartaal;11
1640;Onbekend;Geslacht: Mannen;2015 4e kwartaal;6
1641;Onbekend;Geslacht: Mannen;2015;9
1642;Onbekend;Geslacht: Mannen;2016 1e kwartaal;12
1643;Onbekend;Geslacht: Mannen;2016 2e kwartaal;12
1644;Onbekend;Geslacht: Mannen;2016 3e kwartaal;10
1645;Onbekend;Geslacht: Mannen;2016 4e kwartaal;15
1646;Onbekend;Geslacht: Mannen;2016;12
1647;Onbekend;Geslacht: Mannen;2017 1e kwartaal;12
1648;Onbekend;Geslacht: Mannen;2017 2e kwartaal;6
1649;Onbekend;Geslacht: Mannen;2017 3e kwartaal;16
1650;Onbekend;Geslacht: Mannen;2017 4e kwartaal;11
1651;Onbekend;Geslacht: Mannen;2017;11
1652;Onbekend;Geslacht: Mannen;2018 1e kwartaal;7
1653;Onbekend;Geslacht: Mannen;2018 2e kwartaal;12
1654;Onbekend;Geslacht: Mannen;2018 3e kwartaal;11
1655;Onbekend;Geslacht: Mannen;2018 4e kwartaal;11
1656;Onbekend;Geslacht: Mannen;2018;10
1657;Onbekend;Geslacht: Mannen;2019 1e kwartaal;9
1658;Onbekend;Geslacht: Mannen;2019 2e kwartaal;7
1659;Onbekend;Geslacht: Mannen;2019 3e kwartaal;9
1660;Onbekend;Geslacht: Vrouwen;2003 1e kwartaal;2
1661;Onbekend;Geslacht: Vrouwen;2003 2e kwartaal;6
1662;Onbekend;Geslacht: Vrouwen;2003 3e kwartaal;3
1663;Onbekend;Geslacht: Vrouwen;2003 4e kwartaal;2
1664;Onbekend;Geslacht: Vrouwen;2003;3
1665;Onbekend;Geslacht: Vrouwen;2004 1e kwartaal;1
1666;Onbekend;Geslacht: Vrouwen;2004 2e kwartaal;4
1667;Onbekend;Geslacht: Vrouwen;2004 3e kwartaal;7
1668;Onbekend;Geslacht: Vrouwen;2004 4e kwartaal;6
1669;Onbekend;Geslacht: Vrouwen;2004;4
1670;Onbekend;Geslacht: Vrouwen;2005 1e kwartaal;3
1671;Onbekend;Geslacht: Vrouwen;2005 2e kwartaal;5
1672;Onbekend;Geslacht: Vrouwen;2005 3e kwartaal;6
1673;Onbekend;Geslacht: Vrouwen;2005 4e kwartaal;3
1674;Onbekend;Geslacht: Vrouwen;2005;4
1675;Onbekend;Geslacht: Vrouwen;2006 1e kwartaal;4
1676;Onbekend;Geslacht: Vrouwen;2006 2e kwartaal;8
1677;Onbekend;Geslacht: Vrouwen;2006 3e kwartaal;7
1678;Onbekend;Geslacht: Vrouwen;2006 4e kwartaal;7
1679;Onbekend;Geslacht: Vrouwen;2006;7
1680;Onbekend;Geslacht: Vrouwen;2007 1e kwartaal;3
1681;Onbekend;Geslacht: Vrouwen;2007 2e kwartaal;6
1682;Onbekend;Geslacht: Vrouwen;2007 3e kwartaal;9
1683;Onbekend;Geslacht: Vrouwen;2007 4e kwartaal;4
1684;Onbekend;Geslacht: Vrouwen;2007;6
1685;Onbekend;Geslacht: Vrouwen;2008 1e kwartaal;2
1686;Onbekend;Geslacht: Vrouwen;2008 2e kwartaal;5
1687;Onbekend;Geslacht: Vrouwen;2008 3e kwartaal;9
1688;Onbekend;Geslacht: Vrouwen;2008 4e kwartaal;5
1689;Onbekend;Geslacht: Vrouwen;2008;5
1690;Onbekend;Geslacht: Vrouwen;2009 1e kwartaal;8
1691;Onbekend;Geslacht: Vrouwen;2009 2e kwartaal;7
1692;Onbekend;Geslacht: Vrouwen;2009 3e kwartaal;8
1693;Onbekend;Geslacht: Vrouwen;2009 4e kwartaal;2
1694;Onbekend;Geslacht: Vrouwen;2009;6
1695;Onbekend;Geslacht: Vrouwen;2010 1e kwartaal;6
1696;Onbekend;Geslacht: Vrouwen;2010 2e kwartaal;3
1697;Onbekend;Geslacht: Vrouwen;2010 3e kwartaal;6
1698;Onbekend;Geslacht: Vrouwen;2010 4e kwartaal;9
1699;Onbekend;Geslacht: Vrouwen;2010;6
1700;Onbekend;Geslacht: Vrouwen;2011 1e kwartaal;4
1701;Onbekend;Geslacht: Vrouwen;2011 2e kwartaal;9
1702;Onbekend;Geslacht: Vrouwen;2011 3e kwartaal;9
1703;Onbekend;Geslacht: Vrouwen;2011 4e kwartaal;9
1704;Onbekend;Geslacht: Vrouwen;2011;8
1705;Onbekend;Geslacht: Vrouwen;2012 1e kwartaal;6
1706;Onbekend;Geslacht: Vrouwen;2012 2e kwartaal;5
1707;Onbekend;Geslacht: Vrouwen;2012 3e kwartaal;8
1708;Onbekend;Geslacht: Vrouwen;2012 4e kwartaal;12
1709;Onbekend;Geslacht: Vrouwen;2012;8
1710;Onbekend;Geslacht: Vrouwen;2013 1e kwartaal;15
1711;Onbekend;Geslacht: Vrouwen;2013 2e kwartaal;15
1712;Onbekend;Geslacht: Vrouwen;2013 3e kwartaal;14
1713;Onbekend;Geslacht: Vrouwen;2013 4e kwartaal;13
1714;Onbekend;Geslacht: Vrouwen;2013;14
1715;Onbekend;Geslacht: Vrouwen;2014 1e kwartaal;7
1716;Onbekend;Geslacht: Vrouwen;2014 2e kwartaal;9
1717;Onbekend;Geslacht: Vrouwen;2014 3e kwartaal;16
1718;Onbekend;Geslacht: Vrouwen;2014 4e kwartaal;9
1719;Onbekend;Geslacht: Vrouwen;2014;10
1720;Onbekend;Geslacht: Vrouwen;2015 1e kwartaal;12
1721;Onbekend;Geslacht: Vrouwen;2015 2e kwartaal;10
1722;Onbekend;Geslacht: Vrouwen;2015 3e kwartaal;10
1723;Onbekend;Geslacht: Vrouwen;2015 4e kwartaal;8
1724;Onbekend;Geslacht: Vrouwen;2015;10
1725;Onbekend;Geslacht: Vrouwen;2016 1e kwartaal;14
1726;Onbekend;Geslacht: Vrouwen;2016 2e kwartaal;9
1727;Onbekend;Geslacht: Vrouwen;2016 3e kwartaal;15
1728;Onbekend;Geslacht: Vrouwen;2016 4e kwartaal;9
1729;Onbekend;Geslacht: Vrouwen;2016;12
1730;Onbekend;Geslacht: Vrouwen;2017 1e kwartaal;10
1731;Onbekend;Geslacht: Vrouwen;2017 2e kwartaal;8
1732;Onbekend;Geslacht: Vrouwen;2017 3e kwartaal;9
1733;Onbekend;Geslacht: Vrouwen;2017 4e kwartaal;12
1734;Onbekend;Geslacht: Vrouwen;2017;10
1735;Onbekend;Geslacht: Vrouwen;2018 1e kwartaal;7
1736;Onbekend;Geslacht: Vrouwen;2018 2e kwartaal;7
1737;Onbekend;Geslacht: Vrouwen;2018 3e kwartaal;9
1738;Onbekend;Geslacht: Vrouwen;2018 4e kwartaal;7
1739;Onbekend;Geslacht: Vrouwen;2018;8
1740;Onbekend;Geslacht: Vrouwen;2019 1e kwartaal;8
1741;Onbekend;Geslacht: Vrouwen;2019 2e kwartaal;10
1742;Onbekend;Geslacht: Vrouwen;2019 3e kwartaal;3
1743;Onbekend;Leeftijd: 15 tot 25 jaar;2003 1e kwartaal;5
1744;Onbekend;Leeftijd: 15 tot 25 jaar;2003 2e kwartaal;16
1745;Onbekend;Leeftijd: 15 tot 25 jaar;2003 3e kwartaal;10
1746;Onbekend;Leeftijd: 15 tot 25 jaar;2003 4e kwartaal;4
1747;Onbekend;Leeftijd: 15 tot 25 jaar;2003;9
1748;Onbekend;Leeftijd: 15 tot 25 jaar;2004 1e kwartaal;4
1749;Onbekend;Leeftijd: 15 tot 25 jaar;2004 2e kwartaal;12
1750;Onbekend;Leeftijd: 15 tot 25 jaar;2004 3e kwartaal;13
1751;Onbekend;Leeftijd: 15 tot 25 jaar;2004 4e kwartaal;6
1752;Onbekend;Leeftijd: 15 tot 25 jaar;2004;9
1753;Onbekend;Leeftijd: 15 tot 25 jaar;2005 1e kwartaal;8
1754;Onbekend;Leeftijd: 15 tot 25 jaar;2005 2e kwartaal;8
1755;Onbekend;Leeftijd: 15 tot 25 jaar;2005 3e kwartaal;11
1756;Onbekend;Leeftijd: 15 tot 25 jaar;2005 4e kwartaal;4
1757;Onbekend;Leeftijd: 15 tot 25 jaar;2005;8
1758;Onbekend;Leeftijd: 15 tot 25 jaar;2006 1e kwartaal;5
1759;Onbekend;Leeftijd: 15 tot 25 jaar;2006 2e kwartaal;13
1760;Onbekend;Leeftijd: 15 tot 25 jaar;2006 3e kwartaal;14
1761;Onbekend;Leeftijd: 15 tot 25 jaar;2006 4e kwartaal;6
1762;Onbekend;Leeftijd: 15 tot 25 jaar;2006;9
1763;Onbekend;Leeftijd: 15 tot 25 jaar;2007 1e kwartaal;8
1764;Onbekend;Leeftijd: 15 tot 25 jaar;2007 2e kwartaal;9
1765;Onbekend;Leeftijd: 15 tot 25 jaar;2007 3e kwartaal;19
1766;Onbekend;Leeftijd: 15 tot 25 jaar;2007 4e kwartaal;9
1767;Onbekend;Leeftijd: 15 tot 25 jaar;2007;11
1768;Onbekend;Leeftijd: 15 tot 25 jaar;2008 1e kwartaal;8
1769;Onbekend;Leeftijd: 15 tot 25 jaar;2008 2e kwartaal;13
1770;Onbekend;Leeftijd: 15 tot 25 jaar;2008 3e kwartaal;19
1771;Onbekend;Leeftijd: 15 tot 25 jaar;2008 4e kwartaal;9
1772;Onbekend;Leeftijd: 15 tot 25 jaar;2008;12
1773;Onbekend;Leeftijd: 15 tot 25 jaar;2009 1e kwartaal;11
1774;Onbekend;Leeftijd: 15 tot 25 jaar;2009 2e kwartaal;10
1775;Onbekend;Leeftijd: 15 tot 25 jaar;2009 3e kwartaal;14
1776;Onbekend;Leeftijd: 15 tot 25 jaar;2009 4e kwartaal;5
1777;Onbekend;Leeftijd: 15 tot 25 jaar;2009;10
1778;Onbekend;Leeftijd: 15 tot 25 jaar;2010 1e kwartaal;11
1779;Onbekend;Leeftijd: 15 tot 25 jaar;2010 2e kwartaal;6
1780;Onbekend;Leeftijd: 15 tot 25 jaar;2010 3e kwartaal;11
1781;Onbekend;Leeftijd: 15 tot 25 jaar;2010 4e kwartaal;10
1782;Onbekend;Leeftijd: 15 tot 25 jaar;2010;9
1783;Onbekend;Leeftijd: 15 tot 25 jaar;2011 1e kwartaal;9
1784;Onbekend;Leeftijd: 15 tot 25 jaar;2011 2e kwartaal;14
1785;Onbekend;Leeftijd: 15 tot 25 jaar;2011 3e kwartaal;14
1786;Onbekend;Leeftijd: 15 tot 25 jaar;2011 4e kwartaal;15
1787;Onbekend;Leeftijd: 15 tot 25 jaar;2011;13
1788;Onbekend;Leeftijd: 15 tot 25 jaar;2012 1e kwartaal;8
1789;Onbekend;Leeftijd: 15 tot 25 jaar;2012 2e kwartaal;12
1790;Onbekend;Leeftijd: 15 tot 25 jaar;2012 3e kwartaal;12
1791;Onbekend;Leeftijd: 15 tot 25 jaar;2012 4e kwartaal;15
1792;Onbekend;Leeftijd: 15 tot 25 jaar;2012;12
1793;Onbekend;Leeftijd: 15 tot 25 jaar;2013 1e kwartaal;20
