ID;VormenVanJeugdzorg;RegioS;Perioden;JongerenInJeugdzorg_1;ZorgduurJeugdzorg_2
305;Totaal alle vormen van jeugdzorg;Eindhoven (SG);2012;2350.0;751330.0
306;Totaal alle vormen van jeugdzorg;Eindhoven (SG);2013;2300.0;777420.0
307;Totaal alle vormen van jeugdzorg;Eindhoven (SG);2014;2105.0;728860.0
308;Totaal alle vormen van jeugdzorg;Geleen/Sittard (SG);2011;900.0;335950.0
309;Totaal alle vormen van jeugdzorg;Geleen/Sittard (SG);2012;860.0;339460.0
310;Totaal alle vormen van jeugdzorg;Geleen/Sittard (SG);2013;835.0;326070.0
311;Totaal alle vormen van jeugdzorg;Geleen/Sittard (SG);2014;800.0;315380.0
312;Totaal alle vormen van jeugdzorg;Heerlen (SG);2011;2080.0;785180.0
313;Totaal alle vormen van jeugdzorg;Heerlen (SG);2012;2085.0;763470.0
314;Totaal alle vormen van jeugdzorg;Heerlen (SG);2013;2040.0;754940.0
315;Totaal alle vormen van jeugdzorg;Heerlen (SG);2014;2060.0;775010.0
316;Totaal alle vormen van jeugdzorg;Maastricht (SG);2011;1225.0;449980.0
317;Totaal alle vormen van jeugdzorg;Maastricht (SG);2012;1215.0;476360.0
318;Totaal alle vormen van jeugdzorg;Maastricht (SG);2013;1160.0;462460.0
319;Totaal alle vormen van jeugdzorg;Maastricht (SG);2014;1125.0;433530.0
320;Totaal alle vormen van jeugdzorg;Geen grootstedelijke agglomeratie (GA);2011;56175.0;20523680.0
321;Totaal alle vormen van jeugdzorg;Geen grootstedelijke agglomeratie (GA);2012;56800.0;21128550.0
322;Totaal alle vormen van jeugdzorg;Geen grootstedelijke agglomeratie (GA);2013;57995.0;21409590.0
323;Totaal alle vormen van jeugdzorg;Geen grootstedelijke agglomeratie (GA);2014;57210.0;20968400.0
324;Totaal alle vormen van jeugdzorg;Groningen (GA);2011;1265.0;413530.0
325;Totaal alle vormen van jeugdzorg;Groningen (GA);2012;1255.0;422160.0
326;Totaal alle vormen van jeugdzorg;Groningen (GA);2013;1280.0;414950.0
327;Totaal alle vormen van jeugdzorg;Groningen (GA);2014;1245.0;374910.0
328;Totaal alle vormen van jeugdzorg;Leeuwarden (GA);2011;810.0;261740.0
329;Totaal alle vormen van jeugdzorg;Leeuwarden (GA);2012;890.0;283790.0
330;Totaal alle vormen van jeugdzorg;Leeuwarden (GA);2013;860.0;286330.0
331;Totaal alle vormen van jeugdzorg;Leeuwarden (GA);2014;915.0;303260.0
332;Totaal alle vormen van jeugdzorg;Zwolle (GA);2011;890.0;381390.0
333;Totaal alle vormen van jeugdzorg;Zwolle (GA);2012;860.0;353200.0
334;Totaal alle vormen van jeugdzorg;Zwolle (GA);2013;820.0;341290.0
335;Totaal alle vormen van jeugdzorg;Zwolle (GA);2014;745.0;308860.0
336;Totaal alle vormen van jeugdzorg;Enschede (GA);2011;1370.0;513190.0
337;Totaal alle vormen van jeugdzorg;Enschede (GA);2012;1310.0;539600.0
338;Totaal alle vormen van jeugdzorg;Enschede (GA);2013;1240.0;478950.0
339;Totaal alle vormen van jeugdzorg;Enschede (GA);2014;1155.0;451040.0
340;Totaal alle vormen van jeugdzorg;Apeldoorn (GA);2011;1195.0;488710.0
341;Totaal alle vormen van jeugdzorg;Apeldoorn (GA);2012;1160.0;476100.0
342;Totaal alle vormen van jeugdzorg;Apeldoorn (GA);2013;1130.0;465250.0
343;Totaal alle vormen van jeugdzorg;Apeldoorn (GA);2014;1135.0;464980.0
344;Totaal alle vormen van jeugdzorg;Arnhem (GA);2011;1270.0;479250.0
345;Totaal alle vormen van jeugdzorg;Arnhem (GA);2012;1240.0;451150.0
346;Totaal alle vormen van jeugdzorg;Arnhem (GA);2013;1165.0;424160.0
347;Totaal alle vormen van jeugdzorg;Arnhem (GA);2014;1150.0;409780.0
348;Totaal alle vormen van jeugdzorg;Nijmegen (GA);2011;1415.0;490130.0
349;Totaal alle vormen van jeugdzorg;Nijmegen (GA);2012;1330.0;474640.0
350;Totaal alle vormen van jeugdzorg;Nijmegen (GA);2013;1260.0;444790.0
351;Totaal alle vormen van jeugdzorg;Nijmegen (GA);2014;1280.0;445790.0
352;Totaal alle vormen van jeugdzorg;Amersfoort (GA);2011;1135.0;378920.0
353;Totaal alle vormen van jeugdzorg;Amersfoort (GA);2012;1195.0;412710.0
354;Totaal alle vormen van jeugdzorg;Amersfoort (GA);2013;1165.0;410460.0
355;Totaal alle vormen van jeugdzorg;Amersfoort (GA);2014;1040.0;347140.0
356;Totaal alle vormen van jeugdzorg;Utrecht (GA);2011;2800.0;989990.0
357;Totaal alle vormen van jeugdzorg;Utrecht (GA);2012;2885.0;1031240.0
358;Totaal alle vormen van jeugdzorg;Utrecht (GA);2013;2940.0;1021390.0
359;Totaal alle vormen van jeugdzorg;Utrecht (GA);2014;2725.0;912540.0
360;Totaal alle vormen van jeugdzorg;Amsterdam (GA);2011;9265.0;3082920.0
361;Totaal alle vormen van jeugdzorg;Amsterdam (GA);2012;9275.0;3065980.0
362;Totaal alle vormen van jeugdzorg;Amsterdam (GA);2013;8340.0;2568890.0
363;Totaal alle vormen van jeugdzorg;Amsterdam (GA);2014;7065.0;2129440.0
364;Totaal alle vormen van jeugdzorg;Haarlem (GA);2011;920.0;338890.0
365;Totaal alle vormen van jeugdzorg;Haarlem (GA);2012;925.0;347690.0
366;Totaal alle vormen van jeugdzorg;Haarlem (GA);2013;930.0;335630.0
367;Totaal alle vormen van jeugdzorg;Haarlem (GA);2014;945.0;324760.0
368;Totaal alle vormen van jeugdzorg;Leiden (GA);2011;1665.0;613070.0
369;Totaal alle vormen van jeugdzorg;Leiden (GA);2012;1485.0;564950.0
370;Totaal alle vormen van jeugdzorg;Leiden (GA);2013;1475.0;560590.0
371;Totaal alle vormen van jeugdzorg;Leiden (GA);2014;1475.0;528410.0
372;Totaal alle vormen van jeugdzorg;'s-Gravenhage (GA);2011;4425.0;1828550.0
373;Totaal alle vormen van jeugdzorg;'s-Gravenhage (GA);2012;4450.0;1856250.0
374;Totaal alle vormen van jeugdzorg;'s-Gravenhage (GA);2013;4960.0;1883500.0
375;Totaal alle vormen van jeugdzorg;'s-Gravenhage (GA);2014;5010.0;1841200.0
376;Totaal alle vormen van jeugdzorg;Rotterdam (GA);2011;8290.0;3408060.0
377;Totaal alle vormen van jeugdzorg;Rotterdam (GA);2012;8390.0;3435140.0
378;Totaal alle vormen van jeugdzorg;Rotterdam (GA);2013;8605.0;3523020.0
379;Totaal alle vormen van jeugdzorg;Rotterdam (GA);2014;8480.0;3342040.0
380;Totaal alle vormen van jeugdzorg;Dordrecht (GA);2011;1590.0;621900.0
381;Totaal alle vormen van jeugdzorg;Dordrecht (GA);2012;1490.0;635790.0
382;Totaal alle vormen van jeugdzorg;Dordrecht (GA);2013;1660.0;706490.0
383;Totaal alle vormen van jeugdzorg;Dordrecht (GA);2014;1570.0;663900.0
384;Totaal alle vormen van jeugdzorg;Breda (GA);2011;1170.0;421410.0
385;Totaal alle vormen van jeugdzorg;Breda (GA);2012;1080.0;416790.0
386;Totaal alle vormen van jeugdzorg;Breda (GA);2013;1075.0;406980.0
387;Totaal alle vormen van jeugdzorg;Breda (GA);2014;1025.0;388980.0
388;Totaal alle vormen van jeugdzorg;Tilburg (GA);2011;1695.0;628090.0
389;Totaal alle vormen van jeugdzorg;Tilburg (GA);2012;1750.0;669660.0
390;Totaal alle vormen van jeugdzorg;Tilburg (GA);2013;1745.0;688530.0
391;Totaal alle vormen van jeugdzorg;Tilburg (GA);2014;1805.0;653430.0
392;Totaal alle vormen van jeugdzorg;'s-Hertogenbosch (GA);2011;1045.0;382730.0
393;Totaal alle vormen van jeugdzorg;'s-Hertogenbosch (GA);2012;950.0;361320.0
394;Totaal alle vormen van jeugdzorg;'s-Hertogenbosch (GA);2013;900.0;344970.0
395;Totaal alle vormen van jeugdzorg;'s-Hertogenbosch (GA);2014;935.0;367330.0
396;Totaal alle vormen van jeugdzorg;Eindhoven (GA);2011;1990.0;643670.0
397;Totaal alle vormen van jeugdzorg;Eindhoven (GA);2012;2020.0;656460.0
398;Totaal alle vormen van jeugdzorg;Eindhoven (GA);2013;1955.0;669610.0
399;Totaal alle vormen van jeugdzorg;Eindhoven (GA);2014;1805.0;628310.0
400;Totaal alle vormen van jeugdzorg;Geleen/Sittard (GA);2011;835.0;313210.0
401;Totaal alle vormen van jeugdzorg;Geleen/Sittard (GA);2012;795.0;316410.0
402;Totaal alle vormen van jeugdzorg;Geleen/Sittard (GA);2013;775.0;302290.0
403;Totaal alle vormen van jeugdzorg;Geleen/Sittard (GA);2014;755.0;295650.0
404;Totaal alle vormen van jeugdzorg;Heerlen (GA);2011;1905.0;715570.0
405;Totaal alle vormen van jeugdzorg;Heerlen (GA);2012;1875.0;673210.0
406;Totaal alle vormen van jeugdzorg;Heerlen (GA);2013;1830.0;672700.0
407;Totaal alle vormen van jeugdzorg;Heerlen (GA);2014;1845.0;686410.0
408;Totaal alle vormen van jeugdzorg;Maastricht (GA);2011;970.0;358900.0
409;Totaal alle vormen van jeugdzorg;Maastricht (GA);2012;930.0;368140.0
410;Totaal alle vormen van jeugdzorg;Maastricht (GA);2013;870.0;353010.0
411;Totaal alle vormen van jeugdzorg;Maastricht (GA);2014;860.0;332290.0
412;Totaal alle vormen van jeugdzorg;Aa en Hunze;2011;75.0;27040.0
413;Totaal alle vormen van jeugdzorg;Aa en Hunze;2012;75.0;23930.0
414;Totaal alle vormen van jeugdzorg;Aa en Hunze;2013;85.0;33860.0
415;Totaal alle vormen van jeugdzorg;Aa en Hunze;2014;105.0;33220.0
416;Totaal alle vormen van jeugdzorg;Aalburg;2011;50.0;17770.0
417;Totaal alle vormen van jeugdzorg;Aalburg;2012;50.0;17700.0
418;Totaal alle vormen van jeugdzorg;Aalburg;2013;45.0;20370.0
419;Totaal alle vormen van jeugdzorg;Aalburg;2014;45.0;21250.0
420;Totaal alle vormen van jeugdzorg;Aalsmeer;2011;115.0;32860.0
421;Totaal alle vormen van jeugdzorg;Aalsmeer;2012;115.0;30470.0
422;Totaal alle vormen van jeugdzorg;Aalsmeer;2013;130.0;29420.0
423;Totaal alle vormen van jeugdzorg;Aalsmeer;2014;115.0;24890.0
424;Totaal alle vormen van jeugdzorg;Aalten;2011;105.0;38350.0
425;Totaal alle vormen van jeugdzorg;Aalten;2012;105.0;39150.0
426;Totaal alle vormen van jeugdzorg;Aalten;2013;90.0;34920.0
427;Totaal alle vormen van jeugdzorg;Aalten;2014;80.0;33050.0
428;Totaal alle vormen van jeugdzorg;Achtkarspelen;2011;140.0;47680.0
429;Totaal alle vormen van jeugdzorg;Achtkarspelen;2012;150.0;50030.0
430;Totaal alle vormen van jeugdzorg;Achtkarspelen;2013;160.0;50250.0
431;Totaal alle vormen van jeugdzorg;Achtkarspelen;2014;160.0;56400.0
432;Totaal alle vormen van jeugdzorg;Alblasserdam;2011;100.0;35070.0
433;Totaal alle vormen van jeugdzorg;Alblasserdam;2012;80.0;29490.0
434;Totaal alle vormen van jeugdzorg;Alblasserdam;2013;80.0;32340.0
435;Totaal alle vormen van jeugdzorg;Alblasserdam;2014;95.0;31800.0
436;Totaal alle vormen van jeugdzorg;Albrandswaard;2011;70.0;28120.0
437;Totaal alle vormen van jeugdzorg;Albrandswaard;2012;80.0;29240.0
438;Totaal alle vormen van jeugdzorg;Albrandswaard;2013;80.0;31800.0
439;Totaal alle vormen van jeugdzorg;Albrandswaard;2014;70.0;24800.0
440;Totaal alle vormen van jeugdzorg;Alkmaar;2011;640.0;208190.0
441;Totaal alle vormen van jeugdzorg;Alkmaar;2012;650.0;224360.0
442;Totaal alle vormen van jeugdzorg;Alkmaar;2013;725.0;251040.0
443;Totaal alle vormen van jeugdzorg;Alkmaar;2014;740.0;242460.0
444;Totaal alle vormen van jeugdzorg;Almelo;2011;640.0;254770.0
445;Totaal alle vormen van jeugdzorg;Almelo;2012;620.0;269210.0
446;Totaal alle vormen van jeugdzorg;Almelo;2013;585.0;227820.0
447;Totaal alle vormen van jeugdzorg;Almelo;2014;585.0;216970.0
448;Totaal alle vormen van jeugdzorg;Almere;2011;1725.0;600210.0
449;Totaal alle vormen van jeugdzorg;Almere;2012;1780.0;655970.0
450;Totaal alle vormen van jeugdzorg;Almere;2013;1690.0;581910.0
451;Totaal alle vormen van jeugdzorg;Almere;2014;1405.0;516720.0
452;Totaal alle vormen van jeugdzorg;Alphen aan den Rijn;2011;600.0;241180.0
453;Totaal alle vormen van jeugdzorg;Alphen aan den Rijn;2012;610.0;247870.0
454;Totaal alle vormen van jeugdzorg;Alphen aan den Rijn;2013;630.0;250130.0
455;Totaal alle vormen van jeugdzorg;Alphen aan den Rijn;2014;820.0;338230.0
456;Totaal alle vormen van jeugdzorg;Alphen-Chaam;2011;20.0;8390.0
457;Totaal alle vormen van jeugdzorg;Alphen-Chaam;2012;25.0;8960.0
458;Totaal alle vormen van jeugdzorg;Alphen-Chaam;2013;35.0;14160.0
459;Totaal alle vormen van jeugdzorg;Alphen-Chaam;2014;30.0;11210.0
460;Totaal alle vormen van jeugdzorg;Ameland;2011;15.0;3720.0
461;Totaal alle vormen van jeugdzorg;Ameland;2012;5.0;1630.0
462;Totaal alle vormen van jeugdzorg;Ameland;2013;5.0;2200.0
463;Totaal alle vormen van jeugdzorg;Ameland;2014;5.0;1880.0
464;Totaal alle vormen van jeugdzorg;Amersfoort;2011;1035.0;349410.0
465;Totaal alle vormen van jeugdzorg;Amersfoort;2012;1085.0;376310.0
466;Totaal alle vormen van jeugdzorg;Amersfoort;2013;1060.0;375320.0
467;Totaal alle vormen van jeugdzorg;Amersfoort;2014;940.0;317140.0
468;Totaal alle vormen van jeugdzorg;Amstelveen;2011;380.0;106610.0
469;Totaal alle vormen van jeugdzorg;Amstelveen;2012;405.0;112720.0
470;Totaal alle vormen van jeugdzorg;Amstelveen;2013;370.0;98290.0
471;Totaal alle vormen van jeugdzorg;Amstelveen;2014;340.0;86810.0
472;Totaal alle vormen van jeugdzorg;Amsterdam;2011;7670.0;2559310.0
473;Totaal alle vormen van jeugdzorg;Amsterdam;2012;7585.0;2517520.0
474;Totaal alle vormen van jeugdzorg;Amsterdam;2013;6825.0;2084540.0
475;Totaal alle vormen van jeugdzorg;Amsterdam;2014;5735.0;1715120.0
476;Totaal alle vormen van jeugdzorg;Anna Paulowna;2011;70.0;23450.0
477;Totaal alle vormen van jeugdzorg;Anna Paulowna;2012;;
478;Totaal alle vormen van jeugdzorg;Anna Paulowna;2013;;
479;Totaal alle vormen van jeugdzorg;Anna Paulowna;2014;;
480;Totaal alle vormen van jeugdzorg;Apeldoorn;2011;1195.0;488710.0
481;Totaal alle vormen van jeugdzorg;Apeldoorn;2012;1160.0;476100.0
482;Totaal alle vormen van jeugdzorg;Apeldoorn;2013;1130.0;465250.0
483;Totaal alle vormen van jeugdzorg;Apeldoorn;2014;1135.0;464980.0
484;Totaal alle vormen van jeugdzorg;Appingedam;2011;80.0;23280.0
485;Totaal alle vormen van jeugdzorg;Appingedam;2012;110.0;28100.0
486;Totaal alle vormen van jeugdzorg;Appingedam;2013;85.0;22640.0
487;Totaal alle vormen van jeugdzorg;Appingedam;2014;65.0;18510.0
488;Totaal alle vormen van jeugdzorg;Arnhem;2011;1270.0;478520.0
489;Totaal alle vormen van jeugdzorg;Arnhem;2012;1240.0;450320.0
490;Totaal alle vormen van jeugdzorg;Arnhem;2013;1165.0;423430.0
491;Totaal alle vormen van jeugdzorg;Arnhem;2014;1145.0;409030.0
492;Totaal alle vormen van jeugdzorg;Assen;2011;430.0;145940.0
493;Totaal alle vormen van jeugdzorg;Assen;2012;435.0;136100.0
494;Totaal alle vormen van jeugdzorg;Assen;2013;405.0;129310.0
495;Totaal alle vormen van jeugdzorg;Assen;2014;415.0;130600.0
496;Totaal alle vormen van jeugdzorg;Asten;2011;60.0;18220.0
497;Totaal alle vormen van jeugdzorg;Asten;2012;70.0;20420.0
498;Totaal alle vormen van jeugdzorg;Asten;2013;65.0;20880.0
499;Totaal alle vormen van jeugdzorg;Asten;2014;65.0;22020.0
500;Totaal alle vormen van jeugdzorg;Baarle-Nassau;2011;10.0;3400.0
501;Totaal alle vormen van jeugdzorg;Baarle-Nassau;2012;15.0;3680.0
502;Totaal alle vormen van jeugdzorg;Baarle-Nassau;2013;15.0;5370.0
503;Totaal alle vormen van jeugdzorg;Baarle-Nassau;2014;20.0;4360.0
504;Totaal alle vormen van jeugdzorg;Baarn;2011;100.0;37880.0
505;Totaal alle vormen van jeugdzorg;Baarn;2012;100.0;38450.0
506;Totaal alle vormen van jeugdzorg;Baarn;2013;100.0;39890.0
507;Totaal alle vormen van jeugdzorg;Baarn;2014;110.0;40120.0
508;Totaal alle vormen van jeugdzorg;Barendrecht;2011;200.0;86190.0
509;Totaal alle vormen van jeugdzorg;Barendrecht;2012;215.0;97130.0
510;Totaal alle vormen van jeugdzorg;Barendrecht;2013;210.0;94020.0
511;Totaal alle vormen van jeugdzorg;Barendrecht;2014;205.0;90750.0
512;Totaal alle vormen van jeugdzorg;Barneveld;2011;260.0;112030.0
513;Totaal alle vormen van jeugdzorg;Barneveld;2012;280.0;125520.0
514;Totaal alle vormen van jeugdzorg;Barneveld;2013;300.0;127200.0
515;Totaal alle vormen van jeugdzorg;Barneveld;2014;310.0;127990.0
516;Totaal alle vormen van jeugdzorg;Bedum;2011;35.0;8320.0
517;Totaal alle vormen van jeugdzorg;Bedum;2012;40.0;10160.0
518;Totaal alle vormen van jeugdzorg;Bedum;2013;50.0;16000.0
519;Totaal alle vormen van jeugdzorg;Bedum;2014;60.0;15330.0
520;Totaal alle vormen van jeugdzorg;Beek (L.);2011;65.0;21260.0
521;Totaal alle vormen van jeugdzorg;Beek (L.);2012;75.0;27350.0
522;Totaal alle vormen van jeugdzorg;Beek (L.);2013;80.0;29420.0
523;Totaal alle vormen van jeugdzorg;Beek (L.);2014;70.0;28450.0
524;Totaal alle vormen van jeugdzorg;Beemster;2011;25.0;7640.0
525;Totaal alle vormen van jeugdzorg;Beemster;2012;30.0;8270.0
526;Totaal alle vormen van jeugdzorg;Beemster;2013;25.0;7560.0
527;Totaal alle vormen van jeugdzorg;Beemster;2014;30.0;9250.0
528;Totaal alle vormen van jeugdzorg;Beesel;2011;85.0;30920.0
529;Totaal alle vormen van jeugdzorg;Beesel;2012;80.0;28410.0
530;Totaal alle vormen van jeugdzorg;Beesel;2013;85.0;32440.0
531;Totaal alle vormen van jeugdzorg;Beesel;2014;75.0;31810.0
532;Totaal alle vormen van jeugdzorg;Bellingwedde;2011;35.0;15330.0
533;Totaal alle vormen van jeugdzorg;Bellingwedde;2012;45.0;12630.0
534;Totaal alle vormen van jeugdzorg;Bellingwedde;2013;35.0;14820.0
535;Totaal alle vormen van jeugdzorg;Bellingwedde;2014;30.0;16930.0
536;Totaal alle vormen van jeugdzorg;Bergambacht;2011;40.0;17430.0
537;Totaal alle vormen van jeugdzorg;Bergambacht;2012;45.0;16610.0
538;Totaal alle vormen van jeugdzorg;Bergambacht;2013;55.0;18250.0
539;Totaal alle vormen van jeugdzorg;Bergambacht;2014;50.0;17080.0
540;Totaal alle vormen van jeugdzorg;Bergeijk;2011;70.0;24450.0
541;Totaal alle vormen van jeugdzorg;Bergeijk;2012;65.0;21390.0
542;Totaal alle vormen van jeugdzorg;Bergeijk;2013;70.0;22330.0
543;Totaal alle vormen van jeugdzorg;Bergeijk;2014;85.0;31420.0
544;Totaal alle vormen van jeugdzorg;Bergen (L.);2011;40.0;16840.0
545;Totaal alle vormen van jeugdzorg;Bergen (L.);2012;50.0;16690.0
546;Totaal alle vormen van jeugdzorg;Bergen (L.);2013;50.0;19750.0
547;Totaal alle vormen van jeugdzorg;Bergen (L.);2014;65.0;19660.0
548;Totaal alle vormen van jeugdzorg;Bergen (NH.);2011;75.0;23690.0
549;Totaal alle vormen van jeugdzorg;Bergen (NH.);2012;65.0;21060.0
550;Totaal alle vormen van jeugdzorg;Bergen (NH.);2013;75.0;24110.0
551;Totaal alle vormen van jeugdzorg;Bergen (NH.);2014;75.0;31100.0
552;Totaal alle vormen van jeugdzorg;Bergen op Zoom;2011;345.0;131420.0
553;Totaal alle vormen van jeugdzorg;Bergen op Zoom;2012;390.0;145020.0
554;Totaal alle vormen van jeugdzorg;Bergen op Zoom;2013;360.0;130810.0
555;Totaal alle vormen van jeugdzorg;Bergen op Zoom;2014;390.0;143580.0
556;Totaal alle vormen van jeugdzorg;Berkelland;2011;215.0;90300.0
557;Totaal alle vormen van jeugdzorg;Berkelland;2012;205.0;93640.0
558;Totaal alle vormen van jeugdzorg;Berkelland;2013;225.0;97280.0
559;Totaal alle vormen van jeugdzorg;Berkelland;2014;205.0;83640.0
560;Totaal alle vormen van jeugdzorg;Bernheze;2011;155.0;55360.0
561;Totaal alle vormen van jeugdzorg;Bernheze;2012;130.0;52150.0
562;Totaal alle vormen van jeugdzorg;Bernheze;2013;130.0;48620.0
563;Totaal alle vormen van jeugdzorg;Bernheze;2014;110.0;40410.0
564;Totaal alle vormen van jeugdzorg;Bernisse;2011;40.0;15660.0
565;Totaal alle vormen van jeugdzorg;Bernisse;2012;30.0;13890.0
566;Totaal alle vormen van jeugdzorg;Bernisse;2013;35.0;12380.0
567;Totaal alle vormen van jeugdzorg;Bernisse;2014;40.0;13320.0
568;Totaal alle vormen van jeugdzorg;Best;2011;125.0;36880.0
569;Totaal alle vormen van jeugdzorg;Best;2012;130.0;36870.0
570;Totaal alle vormen van jeugdzorg;Best;2013;130.0;40040.0
571;Totaal alle vormen van jeugdzorg;Best;2014;120.0;36560.0
572;Totaal alle vormen van jeugdzorg;Beuningen;2011;150.0;54790.0
573;Totaal alle vormen van jeugdzorg;Beuningen;2012;130.0;50540.0
574;Totaal alle vormen van jeugdzorg;Beuningen;2013;130.0;48740.0
575;Totaal alle vormen van jeugdzorg;Beuningen;2014;145.0;53330.0
576;Totaal alle vormen van jeugdzorg;Beverwijk;2011;205.0;74220.0
577;Totaal alle vormen van jeugdzorg;Beverwijk;2012;240.0;80730.0
578;Totaal alle vormen van jeugdzorg;Beverwijk;2013;255.0;89830.0
579;Totaal alle vormen van jeugdzorg;Beverwijk;2014;265.0;95180.0
580;Totaal alle vormen van jeugdzorg;het Bildt;2011;65.0;19160.0
581;Totaal alle vormen van jeugdzorg;het Bildt;2012;70.0;23460.0
582;Totaal alle vormen van jeugdzorg;het Bildt;2013;80.0;26540.0
583;Totaal alle vormen van jeugdzorg;het Bildt;2014;85.0;28000.0
584;Totaal alle vormen van jeugdzorg;De Bilt;2011;155.0;59310.0
585;Totaal alle vormen van jeugdzorg;De Bilt;2012;150.0;59010.0
586;Totaal alle vormen van jeugdzorg;De Bilt;2013;170.0;57360.0
587;Totaal alle vormen van jeugdzorg;De Bilt;2014;160.0;60010.0
588;Totaal alle vormen van jeugdzorg;Binnenmaas;2011;135.0;43830.0
589;Totaal alle vormen van jeugdzorg;Binnenmaas;2012;115.0;37520.0
590;Totaal alle vormen van jeugdzorg;Binnenmaas;2013;110.0;36380.0
591;Totaal alle vormen van jeugdzorg;Binnenmaas;2014;110.0;41280.0
592;Totaal alle vormen van jeugdzorg;Bladel;2011;65.0;21410.0
593;Totaal alle vormen van jeugdzorg;Bladel;2012;65.0;21270.0
594;Totaal alle vormen van jeugdzorg;Bladel;2013;80.0;23200.0
595;Totaal alle vormen van jeugdzorg;Bladel;2014;80.0;26640.0
596;Totaal alle vormen van jeugdzorg;Blaricum;2011;15.0;5520.0
597;Totaal alle vormen van jeugdzorg;Blaricum;2012;15.0;3340.0
598;Totaal alle vormen van jeugdzorg;Blaricum;2013;20.0;4450.0
599;Totaal alle vormen van jeugdzorg;Blaricum;2014;30.0;8830.0
600;Totaal alle vormen van jeugdzorg;Bloemendaal;2011;45.0;16410.0
601;Totaal alle vormen van jeugdzorg;Bloemendaal;2012;50.0;15460.0
602;Totaal alle vormen van jeugdzorg;Bloemendaal;2013;50.0;14510.0
603;Totaal alle vormen van jeugdzorg;Bloemendaal;2014;60.0;17810.0
604;Totaal alle vormen van jeugdzorg;Boarnsterhim;2011;75.0;33310.0
605;Totaal alle vormen van jeugdzorg;Boarnsterhim;2012;100.0;39810.0
606;Totaal alle vormen van jeugdzorg;Boarnsterhim;2013;90.0;38580.0
607;Totaal alle vormen van jeugdzorg;Boarnsterhim;2014;;
608;Totaal alle vormen van jeugdzorg;Bodegraven-Reeuwijk;2011;180.0;68070.0
609;Totaal alle vormen van jeugdzorg;Bodegraven-Reeuwijk;2012;160.0;64980.0
610;Totaal alle vormen van jeugdzorg;Bodegraven-Reeuwijk;2013;155.0;60440.0
611;Totaal alle vormen van jeugdzorg;Bodegraven-Reeuwijk;2014;140.0;53310.0
612;Totaal alle vormen van jeugdzorg;Boekel;2011;40.0;13350.0
613;Totaal alle vormen van jeugdzorg;Boekel;2012;40.0;10290.0
614;Totaal alle vormen van jeugdzorg;Boekel;2013;45.0;10160.0
615;Totaal alle vormen van jeugdzorg;Boekel;2014;45.0;13920.0
616;Totaal alle vormen van jeugdzorg;Ten Boer;2011;35.0;16400.0
