ID;Geslacht;Leeftijd;TypeReIntegratieParticipatievoorz;StatusPersoonEindeVerslagperiode;Migratieachtergrond;Perioden;PersonenMetVoorziening_1
168;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Totaal personen: Lopend en uitstroom;Westerse migratieachtergrond;2021 januari;16350
169;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Totaal personen: Lopend en uitstroom;Westerse migratieachtergrond;2021 februari;16620
170;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Totaal personen: Lopend en uitstroom;Westerse migratieachtergrond;2021 maart;16990
171;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Totaal personen: Lopend en uitstroom;Westerse migratieachtergrond;2021 april;17230
172;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Totaal personen: Lopend en uitstroom;Westerse migratieachtergrond;2021 mei;17200
173;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Totaal personen: Lopend en uitstroom;Westerse migratieachtergrond;2021 juni;17200
174;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Totaal personen: Lopend en uitstroom;Westerse migratieachtergrond;2021 juli;16900
175;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Totaal personen: Lopend en uitstroom;Westerse migratieachtergrond;2021 augustus;16690
176;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Totaal personen: Lopend en uitstroom;Westerse migratieachtergrond;2021 september;16840
177;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Totaal personen: Lopend en uitstroom;Westerse migratieachtergrond;2021 oktober;16380
178;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Totaal personen: Lopend en uitstroom;Westerse migratieachtergrond;2021 november;16230
179;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Totaal personen: Lopend en uitstroom;Westerse migratieachtergrond;2021 december;16160
180;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Totaal personen: Lopend en uitstroom;Westerse migratieachtergrond;2022 januari;15780
181;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Totaal personen: Lopend en uitstroom;Westerse migratieachtergrond;2022 februari;15860
182;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Totaal personen: Lopend en uitstroom;Westerse migratieachtergrond;2022 maart;15880
183;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Totaal personen: Lopend en uitstroom;Westerse migratieachtergrond;2022 april;15680
184;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Totaal personen: Lopend en uitstroom;Westerse migratieachtergrond;2022 mei;15310
185;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Totaal personen: Lopend en uitstroom;Westerse migratieachtergrond;2022 juni;15310
186;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Totaal personen: Lopend en uitstroom;Westerse migratieachtergrond;2022 juli;15220
187;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Totaal personen: Lopend en uitstroom;Westerse migratieachtergrond;2022 augustus;15110
188;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Totaal personen: Lopend en uitstroom;Westerse migratieachtergrond;2022 september;15230
189;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Totaal personen: Lopend en uitstroom;Westerse migratieachtergrond;2022 oktober;15230
190;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Totaal personen: Lopend en uitstroom;Westerse migratieachtergrond;2022 november;15400
191;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Totaal personen: Lopend en uitstroom;Westerse migratieachtergrond;2022 december;14510
192;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Totaal personen: Lopend en uitstroom;Niet-westerse migratieachtergrond;2019 januari;87700
193;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Totaal personen: Lopend en uitstroom;Niet-westerse migratieachtergrond;2019 februari;87990
194;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Totaal personen: Lopend en uitstroom;Niet-westerse migratieachtergrond;2019 maart;88390
195;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Totaal personen: Lopend en uitstroom;Niet-westerse migratieachtergrond;2019 april;88730
196;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Totaal personen: Lopend en uitstroom;Niet-westerse migratieachtergrond;2019 mei;89050
197;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Totaal personen: Lopend en uitstroom;Niet-westerse migratieachtergrond;2019 juni ;89620
198;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Totaal personen: Lopend en uitstroom;Niet-westerse migratieachtergrond;2019 juli;90450
199;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Totaal personen: Lopend en uitstroom;Niet-westerse migratieachtergrond;2019 augustus;89310
200;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Totaal personen: Lopend en uitstroom;Niet-westerse migratieachtergrond;2019 september;89580
201;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Totaal personen: Lopend en uitstroom;Niet-westerse migratieachtergrond;2019 oktober;90650
202;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Totaal personen: Lopend en uitstroom;Niet-westerse migratieachtergrond;2019 november;90620
203;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Totaal personen: Lopend en uitstroom;Niet-westerse migratieachtergrond;2019 december;89910
204;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Totaal personen: Lopend en uitstroom;Niet-westerse migratieachtergrond;2020 januari;86830
205;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Totaal personen: Lopend en uitstroom;Niet-westerse migratieachtergrond;2020 februari;86060
206;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Totaal personen: Lopend en uitstroom;Niet-westerse migratieachtergrond;2020 maart;87060
207;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Totaal personen: Lopend en uitstroom;Niet-westerse migratieachtergrond;2020 april;87150
208;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Totaal personen: Lopend en uitstroom;Niet-westerse migratieachtergrond;2020 mei;86920
209;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Totaal personen: Lopend en uitstroom;Niet-westerse migratieachtergrond;2020 juni;86970
210;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Totaal personen: Lopend en uitstroom;Niet-westerse migratieachtergrond;2020 juli;86530
211;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Totaal personen: Lopend en uitstroom;Niet-westerse migratieachtergrond;2020 augustus;85690
212;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Totaal personen: Lopend en uitstroom;Niet-westerse migratieachtergrond;2020 september;86420
213;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Totaal personen: Lopend en uitstroom;Niet-westerse migratieachtergrond;2020 oktober;86040
214;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Totaal personen: Lopend en uitstroom;Niet-westerse migratieachtergrond;2020 november;86220
215;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Totaal personen: Lopend en uitstroom;Niet-westerse migratieachtergrond;2020 december;86030
216;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Totaal personen: Lopend en uitstroom;Niet-westerse migratieachtergrond;2021 januari;85510
217;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Totaal personen: Lopend en uitstroom;Niet-westerse migratieachtergrond;2021 februari;86440
218;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Totaal personen: Lopend en uitstroom;Niet-westerse migratieachtergrond;2021 maart;87710
219;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Totaal personen: Lopend en uitstroom;Niet-westerse migratieachtergrond;2021 april;88630
220;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Totaal personen: Lopend en uitstroom;Niet-westerse migratieachtergrond;2021 mei;89670
221;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Totaal personen: Lopend en uitstroom;Niet-westerse migratieachtergrond;2021 juni;90250
222;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Totaal personen: Lopend en uitstroom;Niet-westerse migratieachtergrond;2021 juli;89710
223;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Totaal personen: Lopend en uitstroom;Niet-westerse migratieachtergrond;2021 augustus;88900
224;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Totaal personen: Lopend en uitstroom;Niet-westerse migratieachtergrond;2021 september;89820
225;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Totaal personen: Lopend en uitstroom;Niet-westerse migratieachtergrond;2021 oktober;88950
226;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Totaal personen: Lopend en uitstroom;Niet-westerse migratieachtergrond;2021 november;88990
227;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Totaal personen: Lopend en uitstroom;Niet-westerse migratieachtergrond;2021 december;88650
228;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Totaal personen: Lopend en uitstroom;Niet-westerse migratieachtergrond;2022 januari;87330
229;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Totaal personen: Lopend en uitstroom;Niet-westerse migratieachtergrond;2022 februari;87840
230;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Totaal personen: Lopend en uitstroom;Niet-westerse migratieachtergrond;2022 maart;88270
231;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Totaal personen: Lopend en uitstroom;Niet-westerse migratieachtergrond;2022 april;87420
232;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Totaal personen: Lopend en uitstroom;Niet-westerse migratieachtergrond;2022 mei;87400
233;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Totaal personen: Lopend en uitstroom;Niet-westerse migratieachtergrond;2022 juni;87730
234;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Totaal personen: Lopend en uitstroom;Niet-westerse migratieachtergrond;2022 juli;87350
235;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Totaal personen: Lopend en uitstroom;Niet-westerse migratieachtergrond;2022 augustus;86950
236;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Totaal personen: Lopend en uitstroom;Niet-westerse migratieachtergrond;2022 september;87990
237;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Totaal personen: Lopend en uitstroom;Niet-westerse migratieachtergrond;2022 oktober;88170
238;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Totaal personen: Lopend en uitstroom;Niet-westerse migratieachtergrond;2022 november;88780
239;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Totaal personen: Lopend en uitstroom;Niet-westerse migratieachtergrond;2022 december;81680
240;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Personen met lopende voorziening;Totaal;2019 januari;168360
241;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Personen met lopende voorziening;Totaal;2019 februari;170140
242;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Personen met lopende voorziening;Totaal;2019 maart;171160
243;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Personen met lopende voorziening;Totaal;2019 april;172760
244;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Personen met lopende voorziening;Totaal;2019 mei;173860
245;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Personen met lopende voorziening;Totaal;2019 juni ;175650
246;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Personen met lopende voorziening;Totaal;2019 juli;175670
247;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Personen met lopende voorziening;Totaal;2019 augustus;175040
248;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Personen met lopende voorziening;Totaal;2019 september;174880
249;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Personen met lopende voorziening;Totaal;2019 oktober;175860
250;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Personen met lopende voorziening;Totaal;2019 november;176470
251;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Personen met lopende voorziening;Totaal;2019 december;175260
252;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Personen met lopende voorziening;Totaal;2020 januari;169650
253;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Personen met lopende voorziening;Totaal;2020 februari;168920
254;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Personen met lopende voorziening;Totaal;2020 maart;171070
255;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Personen met lopende voorziening;Totaal;2020 april;172960
256;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Personen met lopende voorziening;Totaal;2020 mei;173500
257;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Personen met lopende voorziening;Totaal;2020 juni;172850
258;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Personen met lopende voorziening;Totaal;2020 juli;172120
259;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Personen met lopende voorziening;Totaal;2020 augustus;171450
260;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Personen met lopende voorziening;Totaal;2020 september;172020
261;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Personen met lopende voorziening;Totaal;2020 oktober;171570
262;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Personen met lopende voorziening;Totaal;2020 november;171830
263;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Personen met lopende voorziening;Totaal;2020 december;171310
264;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Personen met lopende voorziening;Totaal;2021 januari;171930
265;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Personen met lopende voorziening;Totaal;2021 februari;173040
266;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Personen met lopende voorziening;Totaal;2021 maart;174590
267;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Personen met lopende voorziening;Totaal;2021 april;177270
268;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Personen met lopende voorziening;Totaal;2021 mei;178590
269;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Personen met lopende voorziening;Totaal;2021 juni;178320
270;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Personen met lopende voorziening;Totaal;2021 juli;177290
271;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Personen met lopende voorziening;Totaal;2021 augustus;176740
272;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Personen met lopende voorziening;Totaal;2021 september;177120
273;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Personen met lopende voorziening;Totaal;2021 oktober;174100
274;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Personen met lopende voorziening;Totaal;2021 november;174130
275;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Personen met lopende voorziening;Totaal;2021 december;173050
276;Totaal mannen en vrouwen;Totaal leeftijd;Totaal re-integratie-/participatievoorz.;Personen met lopende voorziening;Totaal;2022 januari;171970
