ID;SociaaleconomischeCategorie;BeroepenEnSpecialismen;Sector;RegioS;Perioden;MedischGeschoolden_1
215;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Groningen (RA);2019;13940
216;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Groningen (RA);2020;14475
217;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Groningen (RA);2021;14900
218;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Groningen (RA);2022;15140
219;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Groningen (RA);2023;14905
220;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Drenthe (RA);2013;10955
221;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Drenthe (RA);2014;9280
222;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Drenthe (RA);2015;9500
223;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Drenthe (RA);2016;9625
224;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Drenthe (RA);2017;9920
225;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Drenthe (RA);2018;10275
226;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Drenthe (RA);2019;10210
227;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Drenthe (RA);2020;10670
228;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Drenthe (RA);2021;11075
229;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Drenthe (RA);2022;11405
230;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Drenthe (RA);2023;11200
231;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Friesland (RA);2013;12760
232;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Friesland (RA);2014;10445
233;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Friesland (RA);2015;10855
234;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Friesland (RA);2016;11115
235;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Friesland (RA);2017;11435
236;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Friesland (RA);2018;11860
237;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Friesland (RA);2019;11740
238;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Friesland (RA);2020;12265
239;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Friesland (RA);2021;12690
240;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Friesland (RA);2022;13040
241;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Friesland (RA);2023;12825
242;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Regio Zwolle (RA);2013;8550
243;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Regio Zwolle (RA);2014;7260
244;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Regio Zwolle (RA);2015;7510
245;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Regio Zwolle (RA);2016;7825
246;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Regio Zwolle (RA);2017;8130
247;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Regio Zwolle (RA);2018;8460
248;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Regio Zwolle (RA);2019;8530
249;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Regio Zwolle (RA);2020;8950
250;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Regio Zwolle (RA);2021;9325
251;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Regio Zwolle (RA);2022;9670
252;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Regio Zwolle (RA);2023;9630
253;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Twente (RA);2013;11850
254;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Twente (RA);2014;10215
255;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Twente (RA);2015;10495
256;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Twente (RA);2016;10720
257;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Twente (RA);2017;11075
258;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Twente (RA);2018;11360
259;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Twente (RA);2019;11230
260;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Twente (RA);2020;11760
261;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Twente (RA);2021;12245
262;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Twente (RA);2022;12565
263;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Twente (RA);2023;12415
264;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Stedendriehoek & Noord-Veluwe (RA);2013;12815
265;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Stedendriehoek & Noord-Veluwe (RA);2014;10570
266;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Stedendriehoek & Noord-Veluwe (RA);2015;10820
267;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Stedendriehoek & Noord-Veluwe (RA);2016;11055
268;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Stedendriehoek & Noord-Veluwe (RA);2017;11290
269;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Stedendriehoek & Noord-Veluwe (RA);2018;11550
270;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Stedendriehoek & Noord-Veluwe (RA);2019;11385
271;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Stedendriehoek & Noord-Veluwe (RA);2020;11845
272;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Stedendriehoek & Noord-Veluwe (RA);2021;12170
273;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Stedendriehoek & Noord-Veluwe (RA);2022;12485
274;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Stedendriehoek & Noord-Veluwe (RA);2023;12265
275;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Achterhoek (RA);2013;5990
276;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Achterhoek (RA);2014;4980
277;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Achterhoek (RA);2015;5130
278;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Achterhoek (RA);2016;5205
279;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Achterhoek (RA);2017;5370
280;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Achterhoek (RA);2018;5495
281;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Achterhoek (RA);2019;5340
282;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Achterhoek (RA);2020;5540
283;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Achterhoek (RA);2021;5705
284;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Achterhoek (RA);2022;5870
285;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Achterhoek (RA);2023;5780
286;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Zuid-West Gelderland (RA);2013;13850
287;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Zuid-West Gelderland (RA);2014;12235
288;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Zuid-West Gelderland (RA);2015;12480
289;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Zuid-West Gelderland (RA);2016;12780
290;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Zuid-West Gelderland (RA);2017;13085
291;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Zuid-West Gelderland (RA);2018;13545
292;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Zuid-West Gelderland (RA);2019;13440
293;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Zuid-West Gelderland (RA);2020;13965
294;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Zuid-West Gelderland (RA);2021;14410
295;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Zuid-West Gelderland (RA);2022;14765
296;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Zuid-West Gelderland (RA);2023;14735
297;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Midden-Gelderland (RA);2013;11725
298;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Midden-Gelderland (RA);2014;9895
299;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Midden-Gelderland (RA);2015;10225
300;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Midden-Gelderland (RA);2016;10450
301;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Midden-Gelderland (RA);2017;10755
302;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Midden-Gelderland (RA);2018;10995
303;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Midden-Gelderland (RA);2019;10895
304;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Midden-Gelderland (RA);2020;11235
305;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Midden-Gelderland (RA);2021;11640
306;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Midden-Gelderland (RA);2022;12005
307;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Midden-Gelderland (RA);2023;11700
308;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Flevoland (RA);2013;5985
309;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Flevoland (RA);2014;5075
310;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Flevoland (RA);2015;5215
311;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Flevoland (RA);2016;5245
312;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Flevoland (RA);2017;5415
313;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Flevoland (RA);2018;5315
314;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Flevoland (RA);2019;5545
315;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Flevoland (RA);2020;5730
316;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Flevoland (RA);2021;6050
317;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Flevoland (RA);2022;6200
318;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Flevoland (RA);2023;6125
319;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Gooi- en Vechtstreek (RA);2013;4985
320;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Gooi- en Vechtstreek (RA);2014;4245
321;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Gooi- en Vechtstreek (RA);2015;4375
322;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Gooi- en Vechtstreek (RA);2016;4515
323;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Gooi- en Vechtstreek (RA);2017;4575
324;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Gooi- en Vechtstreek (RA);2018;4630
325;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Gooi- en Vechtstreek (RA);2019;4620
326;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Gooi- en Vechtstreek (RA);2020;4795
327;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Gooi- en Vechtstreek (RA);2021;4985
328;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Gooi- en Vechtstreek (RA);2022;4630
329;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Gooi- en Vechtstreek (RA);2023;4490
330;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Utrecht en omgeving (RA);2013;23610
331;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Utrecht en omgeving (RA);2014;20820
332;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Utrecht en omgeving (RA);2015;21215
333;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Utrecht en omgeving (RA);2016;21635
334;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Utrecht en omgeving (RA);2017;22095
335;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Utrecht en omgeving (RA);2018;22640
336;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Utrecht en omgeving (RA);2019;23060
337;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Utrecht en omgeving (RA);2020;23865
338;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Utrecht en omgeving (RA);2021;24380
339;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Utrecht en omgeving (RA);2022;24830
340;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Utrecht en omgeving (RA);2023;24570
341;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Amersfoort en omgeving (RA);2013;7155
342;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Amersfoort en omgeving (RA);2014;5990
343;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Amersfoort en omgeving (RA);2015;6150
344;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Amersfoort en omgeving (RA);2016;6295
345;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Amersfoort en omgeving (RA);2017;6380
346;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Amersfoort en omgeving (RA);2018;6530
347;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Amersfoort en omgeving (RA);2019;6395
348;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Amersfoort en omgeving (RA);2020;6715
349;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Amersfoort en omgeving (RA);2021;7015
350;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Amersfoort en omgeving (RA);2022;7245
351;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Amersfoort en omgeving (RA);2023;7185
352;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Noord-Holland Noord (RA);2013;12140
353;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Noord-Holland Noord (RA);2014;10060
354;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Noord-Holland Noord (RA);2015;10330
355;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Noord-Holland Noord (RA);2016;10570
356;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Noord-Holland Noord (RA);2017;10755
357;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Noord-Holland Noord (RA);2018;10970
358;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Noord-Holland Noord (RA);2019;10755
359;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Totaal inclusief geen sector;Noord-Holland Noord (RA);2020;11060
