ID;LeeftijdMoederBijGeboorteKind;AantalKinderenInHetHuishouden;SamenstellingHuishouden;MigratieachtergrondKind;Perioden;LevendGeborenKinderen_1
276;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Totaal met migratieachtergrond;2010;6625
277;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Totaal met migratieachtergrond;2011;6797
278;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Totaal met migratieachtergrond;2012;6941
279;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Totaal met migratieachtergrond;2013;6673
280;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Totaal met migratieachtergrond;2014;6707
281;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Totaal met migratieachtergrond;2015;6753
282;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Totaal met migratieachtergrond;2016;6812
283;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Totaal met migratieachtergrond;2017;6881
284;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Totaal met migratieachtergrond;2018;6857
285;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Totaal met migratieachtergrond;2019;6754
286;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Totaal met migratieachtergrond;2020;6442
287;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Totaal met migratieachtergrond;2021;6406
288;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Westerse migratieachtergrond;2010;1291
289;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Westerse migratieachtergrond;2011;1437
290;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Westerse migratieachtergrond;2012;1508
291;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Westerse migratieachtergrond;2013;1444
292;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Westerse migratieachtergrond;2014;1612
293;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Westerse migratieachtergrond;2015;1605
294;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Westerse migratieachtergrond;2016;1632
295;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Westerse migratieachtergrond;2017;1708
296;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Westerse migratieachtergrond;2018;1629
297;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Westerse migratieachtergrond;2019;1568
298;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Westerse migratieachtergrond;2020;1519
299;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Westerse migratieachtergrond;2021;1497
300;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Niet-westerse migratieachtergrond;2010;5334
301;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Niet-westerse migratieachtergrond;2011;5360
302;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Niet-westerse migratieachtergrond;2012;5433
303;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Niet-westerse migratieachtergrond;2013;5229
304;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Niet-westerse migratieachtergrond;2014;5095
305;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Niet-westerse migratieachtergrond;2015;5148
306;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Niet-westerse migratieachtergrond;2016;5180
307;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Niet-westerse migratieachtergrond;2017;5173
308;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Niet-westerse migratieachtergrond;2018;5228
309;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Niet-westerse migratieachtergrond;2019;5186
310;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Niet-westerse migratieachtergrond;2020;4923
311;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Niet-westerse migratieachtergrond;2021;4909
312;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Overige niet-westerse migratieachterg...;2010;2431
313;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Overige niet-westerse migratieachterg...;2011;2597
314;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Overige niet-westerse migratieachterg...;2012;2665
315;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Overige niet-westerse migratieachterg...;2013;2559
316;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Overige niet-westerse migratieachterg...;2014;2523
317;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Overige niet-westerse migratieachterg...;2015;2615
318;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Overige niet-westerse migratieachterg...;2016;2651
319;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Overige niet-westerse migratieachterg...;2017;2789
320;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Overige niet-westerse migratieachterg...;2018;2892
321;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Overige niet-westerse migratieachterg...;2019;2950
322;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Overige niet-westerse migratieachterg...;2020;2782
323;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Overige niet-westerse migratieachterg...;2021;2810
324;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Overige westerse migratieachtergrond;2010;751
325;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Overige westerse migratieachtergrond;2011;858
326;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Overige westerse migratieachtergrond;2012;922
327;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Overige westerse migratieachtergrond;2013;809
328;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Overige westerse migratieachtergrond;2014;913
329;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Overige westerse migratieachtergrond;2015;880
330;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Overige westerse migratieachtergrond;2016;864
331;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Overige westerse migratieachtergrond;2017;926
332;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Overige westerse migratieachtergrond;2018;875
333;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Overige westerse migratieachtergrond;2019;854
334;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Overige westerse migratieachtergrond;2020;884
335;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Overige westerse migratieachtergrond;2021;888
336;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Afrika;2010;2207
337;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Afrika;2011;2332
338;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Afrika;2012;2372
339;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Afrika;2013;2324
340;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Afrika;2014;2230
341;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Afrika;2015;2261
342;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Afrika;2016;2268
343;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Afrika;2017;2351
344;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Afrika;2018;2407
345;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Afrika;2019;2414
346;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Afrika;2020;2328
347;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Afrika;2021;2222
348;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Amerika;2010;2187
349;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Amerika;2011;2118
350;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Amerika;2012;2026
351;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Amerika;2013;1961
352;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Amerika;2014;1902
353;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Amerika;2015;1908
354;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Amerika;2016;1905
355;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Amerika;2017;1787
356;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Amerika;2018;1779
357;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Amerika;2019;1766
358;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Amerika;2020;1686
359;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Amerika;2021;1745
360;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Azië;2010;665
361;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Azië;2011;668
362;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Azië;2012;750
363;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Azië;2013;711
364;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Azië;2014;688
365;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Azië;2015;755
366;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Azië;2016;769
367;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Azië;2017;819
368;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Azië;2018;849
369;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Azië;2019;886
370;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Azië;2020;784
371;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Azië;2021;848
372;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Europa (excl. Nederlandse achtergrond);2010;1554
373;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Europa (excl. Nederlandse achtergrond);2011;1663
374;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Europa (excl. Nederlandse achtergrond);2012;1775
375;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Europa (excl. Nederlandse achtergrond);2013;1660
376;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Europa (excl. Nederlandse achtergrond);2014;1870
377;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Europa (excl. Nederlandse achtergrond);2015;1817
378;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Europa (excl. Nederlandse achtergrond);2016;1855
379;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Europa (excl. Nederlandse achtergrond);2017;1911
380;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Europa (excl. Nederlandse achtergrond);2018;1811
381;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Europa (excl. Nederlandse achtergrond);2019;1679
382;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Europa (excl. Nederlandse achtergrond);2020;1632
383;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Europa (excl. Nederlandse achtergrond);2021;1581
384;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Oceanië;2010;12
385;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Oceanië;2011;16
386;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Oceanië;2012;18
387;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Oceanië;2013;17
388;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Oceanië;2014;17
389;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Oceanië;2015;12
390;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Oceanië;2016;15
391;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Oceanië;2017;13
392;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Oceanië;2018;11
393;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Oceanië;2019;9
394;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Oceanië;2020;12
395;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Oceanië;2021;10
396;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Europese Unie (excl. Nederlandse acht...;2010;877
397;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Europese Unie (excl. Nederlandse acht...;2011;988
398;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Europese Unie (excl. Nederlandse acht...;2012;1018
399;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Europese Unie (excl. Nederlandse acht...;2013;1043
400;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Europese Unie (excl. Nederlandse acht...;2014;1194
401;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Europese Unie (excl. Nederlandse acht...;2015;1200
402;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Europese Unie (excl. Nederlandse acht...;2016;1225
403;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Europese Unie (excl. Nederlandse acht...;2017;1299
404;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Europese Unie (excl. Nederlandse acht...;2018;1230
405;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Europese Unie (excl. Nederlandse acht...;2019;1196
406;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Europese Unie (excl. Nederlandse acht...;2020;1122
407;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Europese Unie (excl. Nederlandse acht...;2021;1110
408;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;België;2010;106
409;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;België;2011;106
410;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;België;2012;75
411;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;België;2013;88
412;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;België;2014;98
413;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;België;2015;95
414;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;België;2016;88
415;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;België;2017;101
416;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;België;2018;101
417;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;België;2019;87
418;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;België;2020;100
419;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;België;2021;96
420;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Duitsland;2010;152
421;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Duitsland;2011;139
422;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Duitsland;2012;141
423;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Duitsland;2013;160
424;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Duitsland;2014;140
425;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Duitsland;2015;134
426;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Duitsland;2016;134
427;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Duitsland;2017;126
428;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Duitsland;2018;126
429;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Duitsland;2019;127
430;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Duitsland;2020;105
431;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Duitsland;2021;120
432;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Indonesië;2010;63
433;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Indonesië;2011;62
434;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Indonesië;2012;51
435;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Indonesië;2013;55
436;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Indonesië;2014;45
437;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Indonesië;2015;33
438;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Indonesië;2016;55
439;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Indonesië;2017;43
440;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Indonesië;2018;49
441;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Indonesië;2019;52
442;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Indonesië;2020;37
443;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Indonesië;2021;29
444;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Marokko;2010;688
445;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Marokko;2011;638
446;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Marokko;2012;700
447;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Marokko;2013;727
448;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Marokko;2014;693
449;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Marokko;2015;671
450;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Marokko;2016;669
451;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Marokko;2017;687
452;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Marokko;2018;620
453;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Marokko;2019;632
454;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Marokko;2020;630
455;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Marokko;2021;573
456;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Voormalige Nederlandse Antillen, Aruba;2010;827
457;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Voormalige Nederlandse Antillen, Aruba;2011;843
458;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Voormalige Nederlandse Antillen, Aruba;2012;808
459;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Voormalige Nederlandse Antillen, Aruba;2013;817
460;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Voormalige Nederlandse Antillen, Aruba;2014;798
461;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Voormalige Nederlandse Antillen, Aruba;2015;815
462;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Voormalige Nederlandse Antillen, Aruba;2016;817
463;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Voormalige Nederlandse Antillen, Aruba;2017;759
464;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Voormalige Nederlandse Antillen, Aruba;2018;815
465;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Voormalige Nederlandse Antillen, Aruba;2019;766
466;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Voormalige Nederlandse Antillen, Aruba;2020;758
467;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Voormalige Nederlandse Antillen, Aruba;2021;822
468;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Polen;2010;219
469;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Polen;2011;272
470;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Polen;2012;319
471;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Polen;2013;332
472;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Polen;2014;416
473;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Polen;2015;463
474;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Polen;2016;491
475;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Polen;2017;512
476;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Polen;2018;478
477;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Polen;2019;448
478;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Polen;2020;393
479;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Polen;2021;364
480;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Suriname;2010;987
481;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Suriname;2011;910
482;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Suriname;2012;871
483;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Suriname;2013;793
484;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Suriname;2014;713
485;Totaal leeftijd;Totaal aantal kinderen;Eenouderhuishouden;Suriname;2015;741
