ID;Woonplaatsen;Woonplaatscode_1;Naam_2;Code_3;Naam_4;Code_5;Naam_6;Code_7
2115;Valthermond;WP1801    ;Borger-Odoorn                      ;GM1681    ;Drenthe                  ;PV22      ;Noord-Nederland          ;LD01      
2116;2e Valthermond;WP1781    ;Borger-Odoorn                      ;GM1681    ;Drenthe                  ;PV22      ;Noord-Nederland          ;LD01      
2117;Varik;WP3367    ;West Betuwe                        ;GM1960    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
2118;Varsselder;WP1582    ;Oude IJsselstreek                  ;GM1509    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
2119;Varsseveld;WP1574    ;Oude IJsselstreek                  ;GM1509    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
2120;Vasse;WP1295    ;Tubbergen                          ;GM0183    ;Overijssel               ;PV23      ;Oost-Nederland           ;LD02      
2121;Veelerveen;WP2234    ;Westerwolde                        ;GM1950    ;Groningen                ;PV20      ;Noord-Nederland          ;LD01      
2122;Veen;WP1956    ;Altena                             ;GM1959    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
2123;Veendam;WP1240    ;Veendam                            ;GM0047    ;Groningen                ;PV20      ;Noord-Nederland          ;LD01      
2124;Veenendaal;WP2048    ;Veenendaal                         ;GM0345    ;Utrecht                  ;PV26      ;West-Nederland           ;LD03      
2125;De Veenhoop;WP3277    ;Smallingerland                     ;GM0090    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
2126;Veenhuizen;WP1651    ;Noordenveld                        ;GM1699    ;Drenthe                  ;PV22      ;Noord-Nederland          ;LD01      
2127;Veeningen;WP3171    ;De Wolden                          ;GM1690    ;Drenthe                  ;PV22      ;Noord-Nederland          ;LD01      
2128;Veenklooster;WP3315    ;Noardeast-Fryslân                  ;GM1970    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
2129;Veenoord;WP1999    ;Emmen                              ;GM0114    ;Drenthe                  ;PV22      ;Noord-Nederland          ;LD01      
2130;Veere;WP2783    ;Veere                              ;GM0717    ;Zeeland                  ;PV29      ;West-Nederland           ;LD03      
2131;Veessen;WP2866    ;Heerde                             ;GM0246    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
2132;Vegelinsoord;WP2513    ;De Fryske Marren                   ;GM1940    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
2133;Veghel;WP2827    ;Meierijstad                        ;GM1948    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
2134;'t Veld;WP2520    ;Hollands Kroon                     ;GM1911    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
2135;Velddriel;WP1631    ;Maasdriel                          ;GM0263    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
2136;Den Velde;WP1547    ;Hardenberg                         ;GM0160    ;Overijssel               ;PV23      ;Oost-Nederland           ;LD02      
2137;Velden;WP3142    ;Venlo                              ;GM0983    ;Limburg                  ;PV31      ;Zuid-Nederland           ;LD04      
2138;Veldhoven;WP1384    ;Veldhoven                          ;GM0861    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
2139;Velp;WP3198    ;Land van Cuijk                     ;GM1982    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
2140;Velp;WP1500    ;Rheden                             ;GM0275    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
2141;Velsen-Noord;WP3538    ;Velsen                             ;GM0453    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
2142;Velsen-Zuid;WP3536    ;Velsen                             ;GM0453    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
2143;Velserbroek;WP2839    ;Velsen                             ;GM0453    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
2144;Venebrugge;WP1565    ;Hardenberg                         ;GM0160    ;Overijssel               ;PV23      ;Oost-Nederland           ;LD02      
2145;Venhorst;WP3139    ;Boekel                             ;GM0755    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
2146;Venhuizen;WP1512    ;Drechterland                       ;GM0498    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
2147;Venlo;WP1473    ;Venlo                              ;GM0983    ;Limburg                  ;PV31      ;Zuid-Nederland           ;LD04      
2148;Venray;WP2335    ;Venray                             ;GM0984    ;Limburg                  ;PV31      ;Zuid-Nederland           ;LD04      
2149;Ven-Zelderheide;WP2481    ;Gennep                             ;GM0907    ;Limburg                  ;PV31      ;Zuid-Nederland           ;LD04      
2150;Vessem;WP2996    ;Eersel                             ;GM0770    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
2151;Vethuizen;WP2211    ;Montferland                        ;GM1955    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
2152;Veulen;WP2336    ;Venray                             ;GM0984    ;Limburg                  ;PV31      ;Zuid-Nederland           ;LD04      
2153;Vianen;WP2843    ;Vijfheerenlanden                   ;GM1961    ;Utrecht                  ;PV26      ;West-Nederland           ;LD03      
2154;Vianen NB;WP1455    ;Land van Cuijk                     ;GM1982    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
2155;Vierakker;WP1532    ;Bronckhorst                        ;GM1876    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
2156;Vierhouten;WP2985    ;Nunspeet                           ;GM0302    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
2157;Vierhuizen;WP3426    ;Het Hogeland                       ;GM1966    ;Groningen                ;PV20      ;Noord-Nederland          ;LD01      
2158;Vierlingsbeek;WP1223    ;Land van Cuijk                     ;GM1982    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
2159;Vierpolders;WP2369    ;Brielle                            ;GM0501    ;Zuid-Holland             ;PV28      ;West-Nederland           ;LD03      
2160;Vijfhuizen;WP1613    ;Haarlemmermeer                     ;GM0394    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
2161;Vijlen;WP1431    ;Vaals                              ;GM0981    ;Limburg                  ;PV31      ;Zuid-Nederland           ;LD04      
2162;Vilsteren;WP2554    ;Ommen                              ;GM0175    ;Overijssel               ;PV23      ;Oost-Nederland           ;LD02      
2163;Vinkega;WP1743    ;Weststellingwerf                   ;GM0098    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
2164;Vinkel;WP3063    ;Bernheze                           ;GM1721    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
2165;Vinkel;WP3612    ;'s-Hertogenbosch                   ;GM0796    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
2166;Vinkenbuurt;WP2555    ;Ommen                              ;GM0175    ;Overijssel               ;PV23      ;Oost-Nederland           ;LD02      
2167;Vinkeveen;WP3550    ;De Ronde Venen                     ;GM0736    ;Utrecht                  ;PV26      ;West-Nederland           ;LD03      
2168;Visvliet;WP2127    ;Westerkwartier                     ;GM1969    ;Groningen                ;PV20      ;Noord-Nederland          ;LD01      
2169;Vlaardingen;WP1015    ;Vlaardingen                        ;GM0622    ;Zuid-Holland             ;PV28      ;West-Nederland           ;LD03      
2170;Vlagtwedde;WP2298    ;Westerwolde                        ;GM1950    ;Groningen                ;PV20      ;Noord-Nederland          ;LD01      
2171;Vledder;WP3122    ;Westerveld                         ;GM1701    ;Drenthe                  ;PV22      ;Noord-Nederland          ;LD01      
2172;Vledderveen;WP3123    ;Westerveld                         ;GM1701    ;Drenthe                  ;PV22      ;Noord-Nederland          ;LD01      
2173;Vledderveen;WP3078    ;Stadskanaal                        ;GM0037    ;Groningen                ;PV20      ;Noord-Nederland          ;LD01      
2174;Vleuten;WP3296    ;Utrecht                            ;GM0344    ;Utrecht                  ;PV26      ;West-Nederland           ;LD03      
2175;Vlieland;WP3299    ;Vlieland                           ;GM0096    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
2176;Vlierden;WP1775    ;Deurne                             ;GM0762    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
2177;Vlijmen;WP3503    ;Heusden                            ;GM0797    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
2178;Vlissingen;WP1078    ;Vlissingen                         ;GM0718    ;Zeeland                  ;PV29      ;West-Nederland           ;LD03      
2179;Vlist;WP2389    ;Krimpenerwaard                     ;GM1931    ;Zuid-Holland             ;PV28      ;West-Nederland           ;LD03      
2180;Vlodrop;WP2595    ;Roerdalen                          ;GM1669    ;Limburg                  ;PV31      ;Zuid-Nederland           ;LD04      
2181;Voerendaal;WP1855    ;Voerendaal                         ;GM0986    ;Limburg                  ;PV31      ;Zuid-Nederland           ;LD04      
2182;Vogelenzang;WP2651    ;Bloemendaal                        ;GM0377    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
2183;Vogelwaarde;WP3095    ;Hulst                              ;GM0677    ;Zeeland                  ;PV29      ;West-Nederland           ;LD03      
2184;Volendam;WP1748    ;Edam-Volendam                      ;GM0385    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
2185;Volkel;WP1848    ;Maashorst                          ;GM1991    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
2186;Vollenhove;WP2716    ;Steenwijkerland                    ;GM1708    ;Overijssel               ;PV23      ;Oost-Nederland           ;LD02      
2187;Vondelingenplaat Rotterdam;WP3087    ;Rotterdam                          ;GM0599    ;Zuid-Holland             ;PV28      ;West-Nederland           ;LD03      
2188;Voorburg;WP1622    ;Leidschendam-Voorburg              ;GM1916    ;Zuid-Holland             ;PV28      ;West-Nederland           ;LD03      
2189;Voorhout;WP2004    ;Teylingen                          ;GM1525    ;Zuid-Holland             ;PV28      ;West-Nederland           ;LD03      
2190;Voorschoten;WP3231    ;Voorschoten                        ;GM0626    ;Zuid-Holland             ;PV28      ;West-Nederland           ;LD03      
2191;Voorst;WP1586    ;Oude IJsselstreek                  ;GM1509    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
2192;Voorst;WP2612    ;Voorst                             ;GM0285    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
2193;Voorthuizen;WP3599    ;Barneveld                          ;GM0203    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
2194;Vorchten;WP2867    ;Heerde                             ;GM0246    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
2195;Vorden;WP3573    ;Bronckhorst                        ;GM1876    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
2196;Vorstenbosch;WP3064    ;Bernheze                           ;GM1721    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
2197;Vortum-Mullem;WP1224    ;Land van Cuijk                     ;GM1982    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
2198;Vragender;WP2226    ;Oost Gelre                         ;GM1586    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
2199;Vredenheim;WP1181    ;Aa en Hunze                        ;GM1680    ;Drenthe                  ;PV22      ;Noord-Nederland          ;LD01      
2200;Vredepeel;WP2337    ;Venray                             ;GM0984    ;Limburg                  ;PV31      ;Zuid-Nederland           ;LD04      
2201;Vreeland;WP3525    ;Stichtse Vecht                     ;GM1904    ;Utrecht                  ;PV26      ;West-Nederland           ;LD03      
2202;Vries;WP2912    ;Tynaarlo                           ;GM1730    ;Drenthe                  ;PV22      ;Noord-Nederland          ;LD01      
2203;Vriescheloo;WP2235    ;Westerwolde                        ;GM1950    ;Groningen                ;PV20      ;Noord-Nederland          ;LD01      
2204;Vriezenveen;WP3325    ;Twenterand                         ;GM1700    ;Overijssel               ;PV23      ;Oost-Nederland           ;LD02      
2205;Vroomshoop;WP3326    ;Twenterand                         ;GM1700    ;Overijssel               ;PV23      ;Oost-Nederland           ;LD02      
2206;Vrouwenakker;WP2672    ;Nieuwkoop                          ;GM0569    ;Zuid-Holland             ;PV28      ;West-Nederland           ;LD03      
