ID;Studierichting;LeeftijdEnHerkomst;Geslacht;Perioden;TotaalVoltijdIngeschrevenen_1;IngeschrevenenZonderBijbaan_2;IngeschrevenenMetBijbaanTotaal_3;TotaalWerknemers_4;k_0105ABLandbouwEnVisserij_5;k_1045CFNijverheid_6;k_5052GHandel_7;k_55HHoreca_8;k_6064IVervoerEnCommunicatie_9;k_6567JFinancieleInstellingen_10;k_7074K1ZakDienstExclUitzendbranch_11;k_745K2Uitzendbranche_12;k_75LOpenbaarBestuur_13;k_80KOnderwijs_14;k_85NGezondheidsEnWelzijnszorg_15;k_90OCultuurEnOvDienstenIncl99_16;k_95PParticuliereHuishoudens_17;BedrijfstakSBIOnbekend_18;TotaalZelfstandigen_19;k_0105ABLandbouwEnVisserij_20;k_1045CFNijverheid_21;k_5052GHandel_22;k_55HHoreca_23;k_6064IVervoerEnCommunicatie_24;k_6567JFinancieleInstellingen_25;k_7074K1ZakDienstExclUitzendbranch_26;k_745K2Uitzendbranche_27;k_75LOpenbaarBestuur_28;k_80KOnderwijs_29;k_85NGezondheidsEnWelzijnszorg_30;k_90OCultuurEnOvDienstenIncl99_31;k_95PParticuliereHuishoudens_32;BedrijfstakSBIOnbekend_33
72;Totaal hoger onderwijs;24 jaar;Totaal geslacht;1998/'99;26450.0;14600.0;11850.0;11610.0;150.0;680.0;2220.0;1070.0;650.0;240.0;2030.0;2110.0;210.0;680.0;1020.0;560.0;0.0;;240.0;10.0;10.0;50.0;10.0;10.0;0.0;100.0;0.0;0.0;10.0;0.0;30.0;0.0;20.0
73;Totaal hoger onderwijs;24 jaar;Totaal geslacht;1999/'00;26800.0;12930.0;13870.0;13590.0;120.0;720.0;2560.0;1310.0;830.0;370.0;2370.0;2470.0;220.0;770.0;1000.0;710.0;0.0;160.0;280.0;10.0;20.0;50.0;10.0;0.0;0.0;130.0;0.0;0.0;10.0;0.0;40.0;0.0;30.0
74;Totaal hoger onderwijs;24 jaar;Totaal geslacht;2000/'01;26630.0;12590.0;14040.0;13770.0;120.0;740.0;2550.0;1250.0;910.0;370.0;2630.0;2100.0;250.0;780.0;1200.0;710.0;0.0;170.0;270.0;10.0;20.0;30.0;10.0;10.0;0.0;110.0;0.0;0.0;0.0;0.0;30.0;0.0;60.0
75;Totaal hoger onderwijs;24 jaar;Mannen;1998/'99;15640.0;8580.0;7060.0;6860.0;110.0;500.0;1340.0;600.0;510.0;160.0;1280.0;1200.0;120.0;330.0;390.0;300.0;0.0;;200.0;0.0;10.0;50.0;10.0;10.0;0.0;90.0;0.0;0.0;0.0;0.0;20.0;0.0;10.0
76;Totaal hoger onderwijs;24 jaar;Mannen;1999/'00;15640.0;7370.0;8260.0;8020.0;90.0;550.0;1550.0;700.0;640.0;250.0;1500.0;1430.0;110.0;380.0;350.0;370.0;0.0;90.0;250.0;10.0;20.0;40.0;10.0;0.0;0.0;110.0;0.0;0.0;10.0;0.0;30.0;0.0;20.0
77;Totaal hoger onderwijs;24 jaar;Mannen;2000/'01;15390.0;7080.0;8310.0;8070.0;90.0;540.0;1530.0;660.0;710.0;230.0;1670.0;1230.0;130.0;410.0;390.0;370.0;0.0;110.0;230.0;10.0;10.0;20.0;10.0;10.0;0.0;100.0;0.0;0.0;0.0;0.0;20.0;0.0;50.0
78;Totaal hoger onderwijs;24 jaar;Vrouwen;1998/'99;10810.0;6020.0;4790.0;4750.0;30.0;180.0;880.0;470.0;140.0;90.0;750.0;900.0;90.0;340.0;630.0;260.0;0.0;;40.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;10.0;0.0;10.0
79;Totaal hoger onderwijs;24 jaar;Vrouwen;1999/'00;11160.0;5560.0;5610.0;5570.0;30.0;160.0;1010.0;610.0;190.0;120.0;870.0;1040.0;110.0;390.0;650.0;340.0;0.0;60.0;40.0;0.0;0.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0
80;Totaal hoger onderwijs;24 jaar;Vrouwen;2000/'01;11240.0;5510.0;5730.0;5690.0;30.0;190.0;1020.0;590.0;210.0;140.0;950.0;870.0;120.0;370.0;810.0;330.0;0.0;60.0;40.0;0.0;0.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;10.0;0.0;10.0
81;Totaal hoger onderwijs;25 jaar;Totaal geslacht;1998/'99;16690.0;9110.0;7580.0;7420.0;70.0;430.0;1230.0;650.0;420.0;170.0;1440.0;1350.0;170.0;440.0;670.0;370.0;0.0;;160.0;0.0;10.0;20.0;0.0;0.0;0.0;80.0;0.0;0.0;0.0;0.0;20.0;0.0;20.0
82;Totaal hoger onderwijs;25 jaar;Totaal geslacht;1999/'00;16410.0;7820.0;8590.0;8380.0;60.0;480.0;1340.0;780.0;500.0;270.0;1630.0;1530.0;150.0;440.0;670.0;450.0;0.0;90.0;210.0;10.0;10.0;30.0;10.0;0.0;0.0;90.0;0.0;0.0;0.0;0.0;20.0;0.0;30.0
83;Totaal hoger onderwijs;25 jaar;Totaal geslacht;2000/'01;16750.0;7760.0;8980.0;8750.0;50.0;460.0;1430.0;750.0;490.0;270.0;1920.0;1320.0;190.0;510.0;740.0;520.0;0.0;100.0;230.0;0.0;20.0;30.0;10.0;0.0;0.0;110.0;0.0;0.0;0.0;0.0;30.0;0.0;30.0
84;Totaal hoger onderwijs;25 jaar;Mannen;1998/'99;10200.0;5410.0;4790.0;4650.0;60.0;330.0;800.0;360.0;340.0;120.0;990.0;790.0;100.0;270.0;270.0;220.0;0.0;;130.0;0.0;10.0;20.0;0.0;0.0;0.0;70.0;0.0;0.0;0.0;0.0;10.0;0.0;20.0
85;Totaal hoger onderwijs;25 jaar;Mannen;1999/'00;10050.0;4610.0;5430.0;5260.0;50.0;390.0;870.0;450.0;400.0;180.0;1100.0;940.0;80.0;230.0;270.0;250.0;0.0;60.0;170.0;0.0;10.0;20.0;10.0;0.0;0.0;80.0;0.0;0.0;0.0;0.0;10.0;0.0;20.0
86;Totaal hoger onderwijs;25 jaar;Mannen;2000/'01;10080.0;4570.0;5510.0;5320.0;40.0;340.0;870.0;420.0;380.0;180.0;1310.0;790.0;100.0;260.0;290.0;270.0;0.0;70.0;190.0;0.0;10.0;30.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;30.0;0.0;20.0
87;Totaal hoger onderwijs;25 jaar;Vrouwen;1998/'99;6490.0;3700.0;2790.0;2760.0;10.0;100.0;430.0;290.0;80.0;50.0;450.0;560.0;70.0;170.0;400.0;150.0;0.0;;30.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0
88;Totaal hoger onderwijs;25 jaar;Vrouwen;1999/'00;6360.0;3210.0;3150.0;3120.0;20.0;90.0;470.0;330.0;100.0;90.0;540.0;590.0;60.0;210.0;400.0;200.0;0.0;30.0;40.0;0.0;0.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0
89;Totaal hoger onderwijs;25 jaar;Vrouwen;2000/'01;6670.0;3190.0;3470.0;3440.0;10.0;120.0;560.0;330.0;120.0;90.0;610.0;530.0;80.0;250.0;450.0;260.0;0.0;40.0;40.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;10.0;0.0;10.0
90;Totaal hoger onderwijs;26 jaar;Totaal geslacht;1998/'99;10490.0;5630.0;4860.0;4700.0;20.0;270.0;660.0;360.0;260.0;160.0;940.0;900.0;150.0;310.0;420.0;250.0;0.0;;160.0;0.0;10.0;20.0;10.0;0.0;0.0;70.0;0.0;0.0;10.0;0.0;30.0;0.0;10.0
91;Totaal hoger onderwijs;26 jaar;Totaal geslacht;1999/'00;9560.0;4460.0;5100.0;4960.0;30.0;260.0;690.0;390.0;310.0;190.0;1060.0;920.0;130.0;310.0;370.0;250.0;0.0;50.0;140.0;0.0;10.0;20.0;0.0;10.0;0.0;60.0;0.0;0.0;10.0;0.0;20.0;0.0;10.0
92;Totaal hoger onderwijs;26 jaar;Totaal geslacht;2000/'01;9710.0;4430.0;5280.0;5140.0;30.0;260.0;770.0;400.0;290.0;180.0;1200.0;810.0;150.0;300.0;440.0;290.0;0.0;50.0;140.0;0.0;10.0;10.0;0.0;0.0;0.0;60.0;0.0;0.0;0.0;0.0;10.0;0.0;40.0
93;Totaal hoger onderwijs;26 jaar;Mannen;1998/'99;6440.0;3360.0;3080.0;2950.0;20.0;200.0;440.0;230.0;210.0;110.0;650.0;520.0;90.0;180.0;170.0;150.0;0.0;;130.0;0.0;10.0;20.0;10.0;0.0;0.0;60.0;0.0;0.0;10.0;0.0;20.0;0.0;10.0
94;Totaal hoger onderwijs;26 jaar;Mannen;1999/'00;6000.0;2670.0;3330.0;3210.0;30.0;210.0;460.0;230.0;240.0;130.0;740.0;580.0;80.0;190.0;160.0;140.0;0.0;40.0;120.0;0.0;0.0;20.0;0.0;10.0;0.0;50.0;0.0;0.0;0.0;0.0;20.0;0.0;10.0
95;Totaal hoger onderwijs;26 jaar;Mannen;2000/'01;6090.0;2670.0;3430.0;3310.0;20.0;210.0;510.0;240.0;230.0;130.0;820.0;510.0;80.0;170.0;190.0;160.0;0.0;30.0;110.0;0.0;0.0;10.0;0.0;0.0;0.0;50.0;0.0;0.0;0.0;0.0;10.0;0.0;30.0
96;Totaal hoger onderwijs;26 jaar;Vrouwen;1998/'99;4050.0;2270.0;1780.0;1750.0;10.0;70.0;220.0;140.0;60.0;50.0;290.0;390.0;60.0;130.0;250.0;100.0;0.0;;30.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0
97;Totaal hoger onderwijs;26 jaar;Vrouwen;1999/'00;3560.0;1780.0;1770.0;1750.0;10.0;50.0;230.0;150.0;70.0;60.0;320.0;340.0;50.0;130.0;220.0;120.0;0.0;20.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;10.0;0.0;10.0
98;Totaal hoger onderwijs;26 jaar;Vrouwen;2000/'01;3620.0;1760.0;1860.0;1830.0;10.0;50.0;260.0;160.0;60.0;50.0;380.0;290.0;70.0;130.0;250.0;120.0;0.0;20.0;30.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0
99;Totaal hoger onderwijs;27 jaar en ouder;Totaal geslacht;1998/'99;18420.0;8870.0;9550.0;9070.0;40.0;560.0;910.0;420.0;500.0;380.0;1840.0;1220.0;850.0;860.0;1010.0;500.0;0.0;;480.0;20.0;30.0;50.0;20.0;10.0;0.0;190.0;0.0;0.0;10.0;40.0;80.0;0.0;40.0
100;Totaal hoger onderwijs;27 jaar en ouder;Totaal geslacht;1999/'00;18120.0;7630.0;10490.0;10020.0;30.0;640.0;970.0;480.0;580.0;540.0;2210.0;1340.0;790.0;870.0;930.0;540.0;0.0;90.0;480.0;20.0;30.0;40.0;20.0;10.0;10.0;200.0;0.0;0.0;10.0;30.0;90.0;0.0;40.0
101;Totaal hoger onderwijs;27 jaar en ouder;Totaal geslacht;2000/'01;17990.0;7490.0;10500.0;9990.0;30.0;570.0;1020.0;490.0;600.0;540.0;2210.0;1080.0;810.0;920.0;1050.0;570.0;0.0;110.0;500.0;10.0;20.0;40.0;10.0;0.0;10.0;200.0;0.0;0.0;10.0;40.0;90.0;0.0;70.0
102;Totaal hoger onderwijs;27 jaar en ouder;Mannen;1998/'99;11460.0;5160.0;6300.0;6000.0;30.0;460.0;620.0;260.0;370.0;290.0;1360.0;790.0;610.0;480.0;430.0;290.0;0.0;;300.0;10.0;20.0;40.0;10.0;10.0;0.0;120.0;0.0;0.0;10.0;10.0;60.0;0.0;20.0
103;Totaal hoger onderwijs;27 jaar en ouder;Mannen;1999/'00;11220.0;4270.0;6950.0;6620.0;20.0;530.0;660.0;320.0;450.0;390.0;1640.0;850.0;550.0;460.0;380.0;310.0;0.0;60.0;330.0;10.0;20.0;20.0;10.0;10.0;10.0;160.0;0.0;0.0;10.0;10.0;60.0;0.0;20.0
104;Totaal hoger onderwijs;27 jaar en ouder;Mannen;2000/'01;10980.0;4060.0;6910.0;6580.0;20.0;460.0;680.0;320.0;470.0;400.0;1630.0;710.0;570.0;510.0;440.0;300.0;0.0;70.0;330.0;10.0;10.0;20.0;10.0;0.0;10.0;150.0;0.0;0.0;10.0;10.0;50.0;0.0;50.0
105;Totaal hoger onderwijs;27 jaar en ouder;Vrouwen;1998/'99;6970.0;3710.0;3250.0;3070.0;10.0;100.0;290.0;150.0;120.0;90.0;470.0;430.0;250.0;380.0;580.0;210.0;0.0;;180.0;10.0;10.0;10.0;10.0;10.0;0.0;60.0;0.0;0.0;10.0;30.0;30.0;0.0;20.0
106;Totaal hoger onderwijs;27 jaar en ouder;Vrouwen;1999/'00;6900.0;3350.0;3540.0;3400.0;10.0;120.0;300.0;160.0;130.0;150.0;580.0;490.0;250.0;410.0;550.0;230.0;0.0;30.0;150.0;0.0;0.0;10.0;10.0;0.0;0.0;40.0;0.0;0.0;0.0;20.0;40.0;0.0;20.0
107;Totaal hoger onderwijs;27 jaar en ouder;Vrouwen;2000/'01;7010.0;3430.0;3580.0;3410.0;10.0;120.0;340.0;170.0;130.0;140.0;580.0;360.0;240.0;410.0;610.0;270.0;0.0;30.0;170.0;10.0;10.0;20.0;10.0;0.0;0.0;50.0;0.0;0.0;10.0;30.0;30.0;0.0;20.0
108;Totaal hoger onderwijs;Autochtoon;Totaal geslacht;1998/'99;313030.0;174230.0;138790.0;137260.0;4180.0;7280.0;42050.0;14030.0;7250.0;2050.0;16840.0;19780.0;2030.0;5270.0;11130.0;5390.0;0.0;;1530.0;90.0;90.0;190.0;40.0;40.0;20.0;670.0;0.0;0.0;20.0;50.0;210.0;0.0;130.0
109;Totaal hoger onderwijs;Autochtoon;Totaal geslacht;1999/'00;315820.0;150500.0;165320.0;163620.0;4120.0;8880.0;47880.0;17700.0;9530.0;3380.0;20910.0;23630.0;1900.0;5440.0;11810.0;6640.0;0.0;1800.0;1700.0;80.0;110.0;200.0;30.0;40.0;10.0;770.0;10.0;0.0;30.0;40.0;210.0;0.0;170.0
110;Totaal hoger onderwijs;Autochtoon;Totaal geslacht;2000/'01;315560.0;143310.0;172250.0;170440.0;4010.0;9010.0;49820.0;17830.0;10080.0;3590.0;25260.0;20300.0;2140.0;5330.0;13980.0;7210.0;10.0;1910.0;1810.0;80.0;90.0;180.0;30.0;30.0;10.0;770.0;0.0;0.0;20.0;40.0;180.0;0.0;390.0
111;Totaal hoger onderwijs;Autochtoon;Mannen;1998/'99;159360.0;89160.0;70200.0;68990.0;2760.0;4870.0;19000.0;6000.0;5320.0;1260.0;9580.0;10460.0;1250.0;2740.0;3250.0;2500.0;0.0;;1210.0;70.0;80.0;160.0;30.0;30.0;10.0;580.0;0.0;0.0;20.0;20.0;150.0;0.0;90.0
112;Totaal hoger onderwijs;Autochtoon;Mannen;1999/'00;159190.0;75310.0;83880.0;82470.0;2680.0;5810.0;21970.0;7480.0;6920.0;1930.0;11990.0;12630.0;1120.0;2750.0;3080.0;3110.0;0.0;1000.0;1410.0;70.0;90.0;160.0;30.0;40.0;10.0;700.0;10.0;0.0;20.0;20.0;160.0;0.0;120.0
113;Totaal hoger onderwijs;Autochtoon;Mannen;2000/'01;157860.0;72040.0;85820.0;84290.0;2680.0;5920.0;22760.0;7500.0;7250.0;2030.0;14000.0;10490.0;1220.0;2600.0;3470.0;3290.0;0.0;1080.0;1530.0;70.0;80.0;150.0;20.0;30.0;10.0;700.0;0.0;0.0;10.0;20.0;140.0;0.0;320.0
114;Totaal hoger onderwijs;Autochtoon;Vrouwen;1998/'99;153660.0;85070.0;68590.0;68270.0;1410.0;2420.0;23050.0;8030.0;1930.0;790.0;7260.0;9330.0;780.0;2520.0;7880.0;2890.0;0.0;;320.0;20.0;10.0;30.0;10.0;10.0;0.0;100.0;0.0;0.0;10.0;30.0;60.0;0.0;40.0
115;Totaal hoger onderwijs;Autochtoon;Vrouwen;1999/'00;156630.0;75190.0;81440.0;81160.0;1440.0;3060.0;25910.0;10230.0;2610.0;1460.0;8920.0;11000.0;770.0;2690.0;8730.0;3530.0;0.0;800.0;280.0;10.0;10.0;40.0;10.0;10.0;0.0;80.0;0.0;0.0;0.0;20.0;50.0;0.0;50.0
116;Totaal hoger onderwijs;Autochtoon;Vrouwen;2000/'01;157710.0;71270.0;86440.0;86150.0;1330.0;3090.0;27060.0;10330.0;2830.0;1560.0;11250.0;9800.0;920.0;2720.0;10510.0;3920.0;0.0;830.0;280.0;10.0;10.0;30.0;10.0;0.0;0.0;70.0;0.0;0.0;10.0;30.0;50.0;0.0;70.0
117;Totaal hoger onderwijs;Westers allochtoon;Totaal geslacht;1998/'99;30470.0;18170.0;12310.0;12110.0;130.0;490.0;3150.0;1430.0;560.0;200.0;1850.0;2170.0;170.0;490.0;940.0;540.0;0.0;;200.0;0.0;10.0;30.0;10.0;0.0;0.0;100.0;0.0;0.0;0.0;10.0;30.0;0.0;20.0
118;Totaal hoger onderwijs;Westers allochtoon;Totaal geslacht;1999/'00;30580.0;15910.0;14670.0;14460.0;110.0;600.0;3590.0;1840.0;700.0;330.0;2110.0;2680.0;200.0;540.0;920.0;700.0;0.0;160.0;220.0;0.0;10.0;20.0;10.0;0.0;0.0;110.0;0.0;0.0;10.0;10.0;30.0;0.0;30.0
119;Totaal hoger onderwijs;Westers allochtoon;Totaal geslacht;2000/'01;30740.0;15250.0;15490.0;15240.0;110.0;600.0;3880.0;1940.0;800.0;380.0;2580.0;2250.0;190.0;580.0;1050.0;760.0;0.0;140.0;250.0;0.0;10.0;20.0;10.0;0.0;0.0;120.0;0.0;0.0;0.0;10.0;30.0;0.0;50.0
120;Totaal hoger onderwijs;Westers allochtoon;Mannen;1998/'99;15240.0;9130.0;6110.0;5960.0;90.0;310.0;1390.0;620.0;400.0;110.0;1010.0;1130.0;100.0;250.0;320.0;230.0;0.0;;140.0;0.0;10.0;20.0;10.0;0.0;0.0;70.0;0.0;0.0;0.0;0.0;20.0;0.0;10.0
121;Totaal hoger onderwijs;Westers allochtoon;Mannen;1999/'00;15160.0;7870.0;7290.0;7120.0;70.0;370.0;1650.0;820.0;500.0;170.0;1130.0;1380.0;100.0;260.0;280.0;310.0;0.0;90.0;170.0;0.0;0.0;20.0;0.0;0.0;0.0;90.0;0.0;0.0;10.0;0.0;20.0;0.0;20.0
122;Totaal hoger onderwijs;Westers allochtoon;Mannen;2000/'01;15200.0;7610.0;7590.0;7410.0;70.0;370.0;1750.0;860.0;560.0;220.0;1370.0;1140.0;90.0;280.0;320.0;300.0;0.0;70.0;180.0;0.0;10.0;10.0;0.0;0.0;0.0;90.0;0.0;0.0;0.0;0.0;20.0;0.0;40.0
123;Totaal hoger onderwijs;Westers allochtoon;Vrouwen;1998/'99;15230.0;9030.0;6200.0;6150.0;40.0;190.0;1760.0;810.0;160.0;90.0;840.0;1030.0;70.0;240.0;620.0;310.0;0.0;;50.0;0.0;0.0;10.0;0.0;0.0;0.0;20.0;0.0;0.0;0.0;10.0;10.0;0.0;0.0
124;Totaal hoger onderwijs;Westers allochtoon;Vrouwen;1999/'00;15430.0;8040.0;7390.0;7340.0;40.0;230.0;1940.0;1030.0;200.0;150.0;980.0;1300.0;100.0;280.0;640.0;390.0;0.0;70.0;50.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;0.0;0.0;0.0;0.0;10.0;0.0;10.0
125;Totaal hoger onderwijs;Westers allochtoon;Vrouwen;2000/'01;15540.0;7640.0;7900.0;7840.0;50.0;230.0;2130.0;1080.0;240.0;160.0;1210.0;1100.0;90.0;300.0;730.0;450.0;0.0;70.0;60.0;0.0;0.0;10.0;0.0;0.0;0.0;30.0;0.0;0.0;0.0;10.0;10.0;0.0;10.0
126;Totaal hoger onderwijs;Niet-westers allochtoon;Totaal geslacht;1998/'99;27480.0;16090.0;11390.0;11210.0;110.0;320.0;2880.0;1160.0;450.0;190.0;1910.0;2610.0;180.0;280.0;840.0;290.0;0.0;;180.0;0.0;0.0;50.0;30.0;0.0;0.0;60.0;0.0;0.0;10.0;0.0;10.0;0.0;10.0
127;Totaal hoger onderwijs;Niet-westers allochtoon;Totaal geslacht;1999/'00;29820.0;15210.0;14620.0;14440.0;90.0;420.0;3630.0;1500.0;620.0;420.0;2430.0;3450.0;160.0;330.0;880.0;420.0;0.0;100.0;180.0;0.0;0.0;40.0;40.0;0.0;0.0;50.0;0.0;0.0;0.0;0.0;20.0;0.0;20.0
128;Totaal hoger onderwijs;Niet-westers allochtoon;Totaal geslacht;2000/'01;32170.0;15870.0;16300.0;16080.0;90.0;480.0;4120.0;1610.0;730.0;510.0;3140.0;3020.0;200.0;440.0;1030.0;560.0;0.0;140.0;220.0;0.0;0.0;40.0;30.0;0.0;0.0;50.0;0.0;0.0;0.0;0.0;20.0;0.0;70.0
129;Totaal hoger onderwijs;Niet-westers allochtoon;Mannen;1998/'99;13950.0;8220.0;5730.0;5600.0;70.0;190.0;1150.0;580.0;340.0;90.0;1010.0;1450.0;100.0;150.0;290.0;160.0;0.0;;130.0;0.0;0.0;40.0;20.0;0.0;0.0;40.0;0.0;0.0;0.0;0.0;10.0;0.0;10.0
130;Totaal hoger onderwijs;Niet-westers allochtoon;Mannen;1999/'00;14900.0;7640.0;7270.0;7130.0;60.0;280.0;1510.0;770.0;440.0;200.0;1230.0;1830.0;70.0;160.0;330.0;200.0;0.0;50.0;130.0;0.0;0.0;40.0;30.0;0.0;0.0;40.0;0.0;0.0;0.0;0.0;10.0;0.0;10.0
131;Totaal hoger onderwijs;Niet-westers allochtoon;Mannen;2000/'01;15830.0;7940.0;7890.0;7730.0;70.0;320.0;1630.0;830.0;510.0;250.0;1560.0;1590.0;100.0;200.0;370.0;250.0;0.0;70.0;170.0;0.0;0.0;30.0;20.0;0.0;0.0;50.0;0.0;0.0;0.0;0.0;20.0;0.0;50.0
132;Totaal hoger onderwijs;Niet-westers allochtoon;Vrouwen;1998/'99;13530.0;7870.0;5660.0;5610.0;40.0;120.0;1720.0;580.0;110.0;90.0;900.0;1160.0;80.0;140.0;550.0;130.0;0.0;;50.0;0.0;0.0;10.0;10.0;0.0;0.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
133;Totaal hoger onderwijs;Niet-westers allochtoon;Vrouwen;1999/'00;14920.0;7570.0;7350.0;7310.0;30.0;140.0;2120.0;730.0;180.0;220.0;1200.0;1620.0;90.0;170.0;550.0;230.0;0.0;50.0;50.0;0.0;0.0;10.0;10.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;10.0;0.0;10.0
134;Totaal hoger onderwijs;Niet-westers allochtoon;Vrouwen;2000/'01;16340.0;7930.0;8410.0;8350.0;30.0;170.0;2490.0;780.0;220.0;260.0;1580.0;1430.0;110.0;240.0;660.0;310.0;0.0;80.0;50.0;0.0;0.0;10.0;10.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;10.0;0.0;10.0
135;Totaal hoger onderwijs;Herkomst onbekend;Totaal geslacht;1998/'99;10.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
136;Totaal hoger onderwijs;Herkomst onbekend;Totaal geslacht;1999/'00;10.0;10.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
137;Totaal hoger onderwijs;Herkomst onbekend;Totaal geslacht;2000/'01;10.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
138;Totaal hoger onderwijs;Herkomst onbekend;Mannen;1998/'99;10.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
139;Totaal hoger onderwijs;Herkomst onbekend;Mannen;1999/'00;10.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
140;Totaal hoger onderwijs;Herkomst onbekend;Mannen;2000/'01;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
141;Totaal hoger onderwijs;Herkomst onbekend;Vrouwen;1998/'99;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
142;Totaal hoger onderwijs;Herkomst onbekend;Vrouwen;1999/'00;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
143;Totaal hoger onderwijs;Herkomst onbekend;Vrouwen;2000/'01;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
144;Hbo totaal;Totaal leeftijd en herkomst;Totaal geslacht;1998/'99;227740.0;122730.0;105010.0;104050.0;3400.0;5980.0;35520.0;10870.0;5110.0;1330.0;11830.0;15010.0;1110.0;1680.0;8280.0;3950.0;0.0;;960.0;70.0;60.0;150.0;30.0;20.0;10.0;350.0;0.0;0.0;10.0;20.0;160.0;0.0;90.0
145;Hbo totaal;Totaal leeftijd en herkomst;Totaal geslacht;1999/'00;231870.0;105200.0;126680.0;125590.0;3390.0;7330.0;40790.0;13890.0;6770.0;2390.0;14600.0;18470.0;1070.0;2200.0;8590.0;5000.0;0.0;1100.0;1080.0;60.0;60.0;140.0;40.0;30.0;10.0;410.0;10.0;0.0;10.0;20.0;170.0;0.0;130.0
146;Hbo totaal;Totaal leeftijd en herkomst;Totaal geslacht;2000/'01;231390.0;99370.0;132010.0;130860.0;3230.0;7390.0;42650.0;13930.0;7200.0;2610.0;17810.0;15440.0;1220.0;2340.0;10220.0;5470.0;0.0;1360.0;1160.0;60.0;60.0;130.0;30.0;20.0;0.0;400.0;0.0;0.0;10.0;20.0;160.0;0.0;260.0
147;Hbo totaal;Totaal leeftijd en herkomst;Mannen;1998/'99;111860.0;60540.0;51320.0;50570.0;2210.0;4020.0;15330.0;4610.0;3720.0;750.0;6520.0;8090.0;660.0;770.0;2110.0;1780.0;0.0;;750.0;60.0;50.0;120.0;20.0;20.0;10.0;300.0;0.0;0.0;10.0;10.0;110.0;0.0;60.0
