ID;Bedrijfsgrootte;BedrijfstakkenBranchesSBI2008;Perioden;Onderzoekspopulatie_1;Innovatoren_2;BedrijvenMetProductinnovaties_3;Goederen_4;DoorHetEigenBedrijf_5;InEenSamenwerkingsverband_6;DoorAanpassing_7;UitsluitendDoorDerden_8;Diensten_9;DoorHetEigenBedrijf_10;InEenSamenwerkingsverband_11;DoorAanpassing_12;UitsluitendDoorDerden_13;NieuwVoorDeMarkt_14;AlleenNieuwVoorHetBedrijf_15;BedrijvenMetProcesinnovaties_16;ProductieVanGoederenEnDiensten_17;Logistiek_18;InformatieverwerkingOfCommunicatie_19;Administratie_20;ProceduresOfExterneRelaties_21;BesluitvormingOfPersoneelsbeheer_22;MarketingOfService_23;DoorHetEigenBedrijf_24;InEenSamenwerkingsverband_25;DoorAanpassing_26;UitsluitendDoorDerden_27;NieuwVoorDeMarkt_28;AlleenNieuweVoorHetBedrijf_29;Onbekend_30;AfgebrokenInnovaties_31;OnafgerondeInnovaties_32
406;10 tot 50 werkzame personen;69 Juridische diensten en administratie;2018 - 2020;1330.0;450.0;65.0;30.0;100.0;0.0;0.0;0.0;30.0;6.0;6.0;3.0;97.0;0.0;30.0;445.0;125.0;60.0;155.0;445.0;260.0;35.0;30.0;8.0;45.0;7.0;41.0;165.0;245.0;30.0;30.0;0.0
407;10 tot 50 werkzame personen;69 Juridische diensten en administratie;2020 - 2022;1340.0;590.0;55.0;0.0;;;;;55.0;33.0;33.0;0.0;67.0;0.0;0.0;530.0;20.0;80.0;275.0;375.0;60.0;40.0;60.0;26.0;30.0;11.0;63.0;0.0;470.0;60.0;0.0;40.0
408;10 tot 50 werkzame personen;70 Holdings en managementadviesbureaus;2016 - 2018;1075.0;450.0;260.0;75.0;56.0;22.0;22.0;22.0;235.0;72.0;45.0;14.0;4.0;55.0;50.0;350.0;90.0;15.0;230.0;195.0;115.0;130.0;105.0;54.0;58.0;12.0;16.0;60.0;245.0;50.0;50.0;200.0
409;10 tot 50 werkzame personen;70 Holdings en managementadviesbureaus;2018 - 2020;1200.0;680.0;325.0;105.0;60.0;49.0;9.0;0.0;265.0;90.0;25.0;19.0;0.0;50.0;80.0;510.0;125.0;25.0;300.0;220.0;195.0;235.0;155.0;65.0;33.0;16.0;19.0;65.0;385.0;60.0;70.0;285.0
410;10 tot 50 werkzame personen;70 Holdings en managementadviesbureaus;2020 - 2022;1240.0;360.0;270.0;35.0;6.0;6.0;91.0;0.0;270.0;79.0;34.0;21.0;0.0;35.0;5.0;245.0;65.0;65.0;220.0;85.0;120.0;95.0;35.0;87.0;51.0;14.0;0.0;35.0;180.0;30.0;30.0;145.0
411;10 tot 50 werkzame personen;71 Architecten-, ingenieursbureaus e.d.;2016 - 2018;1350.0;640.0;440.0;230.0;72.0;47.0;14.0;10.0;345.0;77.0;44.0;30.0;5.0;185.0;145.0;515.0;300.0;70.0;255.0;270.0;170.0;185.0;95.0;61.0;43.0;15.0;28.0;135.0;280.0;100.0;140.0;380.0
412;10 tot 50 werkzame personen;71 Architecten-, ingenieursbureaus e.d.;2018 - 2020;1475.0;845.0;490.0;235.0;86.0;56.0;33.0;11.0;420.0;76.0;46.0;22.0;10.0;200.0;160.0;640.0;320.0;70.0;320.0;320.0;195.0;235.0;160.0;62.0;42.0;18.0;23.0;190.0;385.0;65.0;120.0;405.0
413;10 tot 50 werkzame personen;71 Architecten-, ingenieursbureaus e.d.;2020 - 2022;1535.0;840.0;395.0;180.0;77.0;49.0;2.0;2.0;330.0;84.0;32.0;12.0;6.0;155.0;115.0;595.0;260.0;40.0;230.0;325.0;205.0;285.0;115.0;63.0;37.0;11.0;24.0;120.0;380.0;95.0;105.0;465.0
414;10 tot 50 werkzame personen;72 Research;2016 - 2018;255.0;180.0;110.0;70.0;80.0;55.0;14.0;9.0;70.0;85.0;43.0;19.0;10.0;55.0;35.0;110.0;65.0;10.0;50.0;45.0;40.0;40.0;30.0;71.0;47.0;11.0;14.0;20.0;65.0;25.0;55.0;130.0
415;10 tot 50 werkzame personen;72 Research;2018 - 2020;290.0;225.0;130.0;90.0;93.0;44.0;20.0;3.0;75.0;84.0;46.0;14.0;4.0;70.0;55.0;150.0;90.0;20.0;75.0;55.0;50.0;50.0;40.0;73.0;51.0;19.0;9.0;50.0;65.0;30.0;65.0;140.0
416;10 tot 50 werkzame personen;72 Research;2020 - 2022;330.0;270.0;120.0;85.0;93.0;54.0;13.0;0.0;55.0;89.0;16.0;20.0;11.0;70.0;40.0;155.0;110.0;15.0;75.0;65.0;80.0;70.0;40.0;66.0;57.0;16.0;10.0;65.0;75.0;15.0;55.0;165.0
417;10 tot 50 werkzame personen;73-75 Reclame, design, overige diensten;2016 - 2018;1165.0;400.0;240.0;60.0;27.0;0.0;26.0;73.0;195.0;91.0;59.0;42.0;25.0;0.0;60.0;325.0;50.0;50.0;145.0;130.0;145.0;95.0;95.0;70.0;60.0;20.0;10.0;0.0;290.0;35.0;30.0;35.0
418;10 tot 50 werkzame personen;73-75 Reclame, design, overige diensten;2018 - 2020;1210.0;505.0;255.0;110.0;34.0;1.0;0.0;65.0;255.0;65.0;15.0;35.0;28.0;75.0;110.0;390.0;160.0;90.0;190.0;210.0;60.0;95.0;90.0;34.0;28.0;10.0;29.0;55.0;315.0;20.0;0.0;130.0
419;10 tot 50 werkzame personen;73-75 Reclame, design, overige diensten;2020 - 2022;1205.0;600.0;280.0;100.0;43.0;51.0;4.0;10.0;235.0;79.0;34.0;18.0;9.0;35.0;75.0;485.0;80.0;40.0;170.0;245.0;150.0;265.0;215.0;75.0;27.0;11.0;17.0;55.0;395.0;35.0;25.0;195.0
420;10 tot 50 werkzame personen;73 Reclamewezen en marktonderzoek;2016 - 2018;690.0;305.0;175.0;30.0;51.0;0.0;49.0;49.0;160.0;89.0;50.0;31.0;31.0;0.0;30.0;260.0;50.0;15.0;115.0;130.0;115.0;95.0;95.0;75.0;50.0;13.0;13.0;0.0;225.0;35.0;30.0;35.0
421;10 tot 50 werkzame personen;73 Reclamewezen en marktonderzoek;2018 - 2020;710.0;305.0;145.0;0.0;;;;;145.0;89.0;0.0;11.0;0.0;0.0;0.0;235.0;50.0;15.0;80.0;130.0;20.0;60.0;50.0;39.0;28.0;0.0;33.0;20.0;195.0;20.0;0.0;90.0
422;10 tot 50 werkzame personen;73 Reclamewezen en marktonderzoek;2020 - 2022;665.0;325.0;155.0;55.0;24.0;74.0;0.0;2.0;115.0;87.0;25.0;0.0;0.0;15.0;40.0;270.0;30.0;0.0;85.0;110.0;55.0;170.0;115.0;79.0;16.0;0.0;21.0;15.0;240.0;15.0;0.0;70.0
423;10 tot 50 werkzame personen;74 Design, fotografie, vertaalbureaus;2016 - 2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
424;10 tot 50 werkzame personen;74 Design, fotografie, vertaalbureaus;2018 - 2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
425;10 tot 50 werkzame personen;74 Design, fotografie, vertaalbureaus;2020 - 2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
426;10 tot 50 werkzame personen;75 Veterinaire dienstverlening;2016 - 2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
427;10 tot 50 werkzame personen;75 Veterinaire dienstverlening;2018 - 2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
428;10 tot 50 werkzame personen;75 Veterinaire dienstverlening;2020 - 2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
429;10 tot 50 werkzame personen;N Verhuur en overige zakelijke diensten;2016 - 2018;3510.0;665.0;245.0;160.0;0.0;48.0;26.0;52.0;205.0;79.0;41.0;0.0;0.0;120.0;165.0;585.0;125.0;85.0;375.0;380.0;170.0;250.0;85.0;43.0;29.0;28.0;35.0;40.0;455.0;85.0;0.0;120.0
430;10 tot 50 werkzame personen;N Verhuur en overige zakelijke diensten;2018 - 2020;3695.0;1330.0;145.0;95.0;98.0;0.0;0.0;2.0;50.0;2.0;98.0;2.0;0.0;145.0;50.0;1185.0;285.0;140.0;565.0;760.0;240.0;375.0;280.0;52.0;28.0;24.0;28.0;0.0;1000.0;185.0;0.0;235.0
431;10 tot 50 werkzame personen;N Verhuur en overige zakelijke diensten;2020 - 2022;3770.0;1525.0;370.0;100.0;24.0;31.0;35.0;16.0;320.0;69.0;19.0;6.0;10.0;70.0;330.0;1420.0;280.0;175.0;650.0;895.0;500.0;630.0;305.0;55.0;28.0;23.0;15.0;100.0;1135.0;185.0;20.0;315.0
432;50 tot 250 werkzame personen;A-N Business economy en landbouw;2016 - 2018;9080.0;4605.0;2545.0;1740.0;76.0;43.0;16.0;11.0;1380.0;67.0;44.0;20.0;14.0;1465.0;1830.0;3750.0;1535.0;1045.0;1760.0;1840.0;1120.0;1305.0;1025.0;56.0;53.0;18.0;18.0;550.0;2355.0;845.0;890.0;2310.0
433;50 tot 250 werkzame personen;A-N Business economy en landbouw;2018 - 2020;9565.0;5355.0;2610.0;1805.0;78.0;48.0;16.0;10.0;1425.0;68.0;43.0;22.0;11.0;1510.0;2005.0;4255.0;1745.0;1170.0;2295.0;2280.0;1305.0;1535.0;1530.0;57.0;53.0;18.0;16.0;655.0;2900.0;700.0;885.0;2380.0
434;50 tot 250 werkzame personen;A-N Business economy en landbouw;2020 - 2022;9510.0;5290.0;2735.0;1825.0;78.0;41.0;16.0;11.0;1505.0;81.0;40.0;15.0;9.0;1630.0;1980.0;4020.0;1665.0;1050.0;2050.0;2095.0;1085.0;1530.0;1170.0;62.0;58.0;15.0;10.0;510.0;2675.0;835.0;875.0;2725.0
435;50 tot 250 werkzame personen;A Landbouw, bosbouw en visserij;2016 - 2018;150.0;60.0;20.0;20.0;100.0;44.0;13.0;0.0;5.0;0.0;100.0;69.0;69.0;20.0;10.0;55.0;50.0;10.0;10.0;15.0;5.0;40.0;10.0;90.0;29.0;4.0;0.0;10.0;5.0;45.0;10.0;50.0
436;50 tot 250 werkzame personen;A Landbouw, bosbouw en visserij;2018 - 2020;180.0;80.0;35.0;30.0;67.0;56.0;16.0;16.0;10.0;56.0;56.0;11.0;0.0;30.0;10.0;75.0;70.0;50.0;60.0;65.0;10.0;60.0;60.0;90.0;86.0;7.0;2.0;50.0;25.0;5.0;15.0;30.0
437;50 tot 250 werkzame personen;A Landbouw, bosbouw en visserij;2020 - 2022;185.0;125.0;55.0;50.0;76.0;54.0;19.0;2.0;20.0;55.0;69.0;24.0;0.0;35.0;35.0;100.0;60.0;25.0;45.0;55.0;20.0;30.0;35.0;49.0;78.0;17.0;10.0;20.0;60.0;20.0;40.0;55.0
438;50 tot 250 werkzame personen;B-E Nijverheid (geen bouw) en energie;2016 - 2018;2140.0;1595.0;1045.0;985.0;85.0;45.0;11.0;5.0;270.0;60.0;40.0;30.0;15.0;665.0;645.0;1220.0;805.0;295.0;450.0;445.0;365.0;400.0;335.0;67.0;54.0;17.0;14.0;215.0;690.0;315.0;450.0;990.0
439;50 tot 250 werkzame personen;B-E Nijverheid (geen bouw) en energie;2018 - 2020;2200.0;1660.0;995.0;960.0;81.0;51.0;19.0;5.0;270.0;66.0;47.0;18.0;12.0;615.0;675.0;1215.0;810.0;340.0;525.0;480.0;365.0;405.0;335.0;63.0;56.0;14.0;11.0;175.0;825.0;210.0;415.0;910.0
440;50 tot 250 werkzame personen;B-E Nijverheid (geen bouw) en energie;2020 - 2022;2195.0;1630.0;1005.0;960.0;89.0;42.0;14.0;3.0;285.0;69.0;46.0;11.0;14.0;615.0;640.0;1170.0;855.0;290.0;460.0;460.0;305.0;385.0;340.0;69.0;54.0;15.0;8.0;205.0;720.0;250.0;360.0;975.0
441;50 tot 250 werkzame personen;B Delfstoffenwinning;2016 - 2018;35.0;20.0;10.0;10.0;65.0;65.0;0.0;23.0;0.0;;;;;10.0;5.0;15.0;10.0;5.0;0.0;5.0;0.0;5.0;0.0;66.0;74.0;8.0;0.0;5.0;5.0;5.0;5.0;10.0
442;50 tot 250 werkzame personen;B Delfstoffenwinning;2018 - 2020;35.0;20.0;15.0;10.0;72.0;20.0;17.0;8.0;5.0;41.0;0.0;39.0;20.0;5.0;10.0;15.0;10.0;5.0;5.0;5.0;5.0;5.0;10.0;58.0;48.0;0.0;11.0;0.0;10.0;5.0;5.0;10.0
443;50 tot 250 werkzame personen;B Delfstoffenwinning;2020 - 2022;35.0;20.0;5.0;5.0;100.0;67.0;0.0;0.0;5.0;40.0;100.0;0.0;0.0;5.0;0.0;10.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;40.0;87.0;0.0;0.0;5.0;5.0;0.0;0.0;5.0
444;50 tot 250 werkzame personen;C Industrie;2016 - 2018;2005.0;1510.0;1015.0;970.0;86.0;45.0;11.0;5.0;250.0;61.0;41.0;30.0;15.0;675.0;670.0;1150.0;785.0;270.0;425.0;420.0;345.0;365.0;325.0;68.0;53.0;18.0;14.0;205.0;640.0;305.0;440.0;955.0
445;50 tot 250 werkzame personen;C Industrie;2018 - 2020;2050.0;1575.0;960.0;935.0;82.0;51.0;19.0;5.0;250.0;67.0;45.0;16.0;12.0;620.0;675.0;1155.0;780.0;325.0;495.0;465.0;355.0;390.0;315.0;63.0;55.0;14.0;12.0;175.0;785.0;200.0;395.0;870.0
446;50 tot 250 werkzame personen;C Industrie;2020 - 2022;2035.0;1545.0;970.0;940.0;89.0;42.0;13.0;3.0;270.0;70.0;44.0;11.0;15.0;620.0;655.0;1105.0;825.0;270.0;435.0;435.0;290.0;365.0;330.0;70.0;54.0;15.0;8.0;195.0;675.0;240.0;350.0;930.0
447;50 tot 250 werkzame personen;10-12 Voedings-, genotmiddelenindustrie;2016 - 2018;330.0;215.0;160.0;160.0;87.0;43.0;6.0;2.0;25.0;46.0;41.0;14.0;10.0;85.0;125.0;145.0;115.0;30.0;55.0;55.0;25.0;30.0;45.0;66.0;57.0;23.0;14.0;35.0;90.0;25.0;65.0;130.0
448;50 tot 250 werkzame personen;10-12 Voedings-, genotmiddelenindustrie;2018 - 2020;340.0;245.0;140.0;135.0;82.0;48.0;24.0;4.0;20.0;45.0;20.0;0.0;41.0;85.0;105.0;190.0;130.0;55.0;65.0;80.0;30.0;30.0;50.0;51.0;48.0;21.0;20.0;15.0;140.0;35.0;60.0;105.0
449;50 tot 250 werkzame personen;10-12 Voedings-, genotmiddelenindustrie;2020 - 2022;345.0;235.0;125.0;125.0;85.0;55.0;6.0;5.0;20.0;63.0;47.0;11.0;16.0;55.0;90.0;165.0;120.0;45.0;65.0;85.0;35.0;55.0;55.0;54.0;62.0;21.0;17.0;20.0;110.0;35.0;45.0;120.0
450;50 tot 250 werkzame personen;10 Voedingsmiddelenindustrie;2016 - 2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
451;50 tot 250 werkzame personen;10 Voedingsmiddelenindustrie;2018 - 2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
452;50 tot 250 werkzame personen;10 Voedingsmiddelenindustrie;2020 - 2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
453;50 tot 250 werkzame personen;11 Drankenindustrie;2016 - 2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
454;50 tot 250 werkzame personen;11 Drankenindustrie;2018 - 2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
455;50 tot 250 werkzame personen;11 Drankenindustrie;2020 - 2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
456;50 tot 250 werkzame personen;12 Tabaksindustrie;2016 - 2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
457;50 tot 250 werkzame personen;12 Tabaksindustrie;2018 - 2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
458;50 tot 250 werkzame personen;12 Tabaksindustrie;2020 - 2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
459;50 tot 250 werkzame personen;13-15 Textiel-, kleding-, lederindustrie;2016 - 2018;45.0;40.0;30.0;30.0;100.0;34.0;9.0;9.0;5.0;76.0;47.0;0.0;0.0;25.0;15.0;35.0;25.0;20.0;25.0;20.0;15.0;15.0;15.0;76.0;48.0;31.0;20.0;10.0;15.0;10.0;5.0;25.0
460;50 tot 250 werkzame personen;13-15 Textiel-, kleding-, lederindustrie;2018 - 2020;40.0;35.0;20.0;20.0;95.0;39.0;5.0;0.0;5.0;100.0;41.0;0.0;0.0;15.0;15.0;20.0;15.0;5.0;15.0;10.0;5.0;5.0;10.0;68.0;50.0;14.0;0.0;5.0;15.0;5.0;5.0;25.0
461;50 tot 250 werkzame personen;13-15 Textiel-, kleding-, lederindustrie;2020 - 2022;35.0;35.0;30.0;30.0;77.0;43.0;19.0;0.0;0.0;;;;;15.0;20.0;20.0;20.0;10.0;5.0;10.0;5.0;5.0;5.0;87.0;60.0;13.0;0.0;5.0;10.0;10.0;10.0;25.0
462;50 tot 250 werkzame personen;13 Textielindustrie;2016 - 2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
463;50 tot 250 werkzame personen;13 Textielindustrie;2018 - 2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
464;50 tot 250 werkzame personen;13 Textielindustrie;2020 - 2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
465;50 tot 250 werkzame personen;14 Kledingindustrie;2016 - 2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
466;50 tot 250 werkzame personen;14 Kledingindustrie;2018 - 2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
467;50 tot 250 werkzame personen;14 Kledingindustrie;2020 - 2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
468;50 tot 250 werkzame personen;15 Leer- en schoenenindustrie;2016 - 2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
469;50 tot 250 werkzame personen;15 Leer- en schoenenindustrie;2018 - 2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
470;50 tot 250 werkzame personen;15 Leer- en schoenenindustrie;2020 - 2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
471;50 tot 250 werkzame personen;16+23 Hout- en bouwmaterialenindustrie;2016 - 2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
472;50 tot 250 werkzame personen;16+23 Hout- en bouwmaterialenindustrie;2018 - 2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
473;50 tot 250 werkzame personen;16+23 Hout- en bouwmaterialenindustrie;2020 - 2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
474;50 tot 250 werkzame personen;16 Houtindustrie;2016 - 2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
475;50 tot 250 werkzame personen;16 Houtindustrie;2018 - 2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
476;50 tot 250 werkzame personen;16 Houtindustrie;2020 - 2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
477;50 tot 250 werkzame personen;17-18 Papier- en grafische industrie;2016 - 2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
478;50 tot 250 werkzame personen;17-18 Papier- en grafische industrie;2018 - 2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
479;50 tot 250 werkzame personen;17-18 Papier- en grafische industrie;2020 - 2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
480;50 tot 250 werkzame personen;17 Papierindustrie;2016 - 2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
481;50 tot 250 werkzame personen;17 Papierindustrie;2018 - 2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
482;50 tot 250 werkzame personen;17 Papierindustrie;2020 - 2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
483;50 tot 250 werkzame personen;18 Grafische industrie;2016 - 2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
484;50 tot 250 werkzame personen;18 Grafische industrie;2018 - 2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
485;50 tot 250 werkzame personen;18 Grafische industrie;2020 - 2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
486;50 tot 250 werkzame personen;19-22 Raffinaderijen en chemie;2016 - 2018;305.0;245.0;180.0;180.0;89.0;46.0;17.0;5.0;25.0;46.0;57.0;17.0;17.0;120.0;140.0;185.0;155.0;35.0;55.0;35.0;45.0;50.0;60.0;64.0;54.0;13.0;19.0;30.0;90.0;65.0;100.0;190.0
487;50 tot 250 werkzame personen;19-22 Raffinaderijen en chemie;2018 - 2020;315.0;270.0;190.0;185.0;67.0;49.0;26.0;10.0;35.0;63.0;45.0;32.0;15.0;120.0;125.0;195.0;160.0;70.0;70.0;50.0;50.0;70.0;60.0;57.0;60.0;11.0;12.0;15.0;145.0;35.0;70.0;145.0
488;50 tot 250 werkzame personen;19-22 Raffinaderijen en chemie;2020 - 2022;325.0;265.0;160.0;160.0;90.0;39.0;17.0;3.0;35.0;52.0;47.0;25.0;22.0;110.0;115.0;175.0;120.0;45.0;70.0;65.0;45.0;65.0;50.0;70.0;56.0;19.0;7.0;35.0;95.0;45.0;80.0;160.0
489;50 tot 250 werkzame personen;19 Aardolie-industrie;2016 - 2018;5.0;5.0;5.0;5.0;75.0;25.0;25.0;25.0;0.0;;;;;0.0;5.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;75.0;75.0;25.0;25.0;0.0;5.0;0.0;0.0;5.0
490;50 tot 250 werkzame personen;19 Aardolie-industrie;2018 - 2020;10.0;5.0;5.0;5.0;100.0;25.0;50.0;0.0;0.0;;;;;0.0;5.0;5.0;5.0;5.0;0.0;0.0;5.0;5.0;0.0;83.0;50.0;0.0;17.0;0.0;0.0;5.0;0.0;5.0
491;50 tot 250 werkzame personen;19 Aardolie-industrie;2020 - 2022;10.0;5.0;5.0;5.0;73.0;73.0;27.0;0.0;0.0;;;;;5.0;5.0;5.0;5.0;0.0;5.0;0.0;0.0;0.0;5.0;100.0;100.0;38.0;0.0;0.0;0.0;5.0;5.0;5.0
492;50 tot 250 werkzame personen;20-21 Chemie en farmaceutische industrie;2016 - 2018;155.0;125.0;95.0;90.0;90.0;37.0;10.0;2.0;15.0;48.0;59.0;14.0;19.0;60.0;60.0;100.0;75.0;25.0;40.0;30.0;35.0;25.0;30.0;68.0;65.0;15.0;5.0;20.0;50.0;30.0;55.0;100.0
493;50 tot 250 werkzame personen;20-21 Chemie en farmaceutische industrie;2018 - 2020;155.0;125.0;95.0;95.0;86.0;45.0;24.0;1.0;20.0;70.0;43.0;39.0;17.0;65.0;70.0;85.0;65.0;30.0;35.0;20.0;25.0;30.0;25.0;71.0;54.0;18.0;7.0;10.0;55.0;20.0;40.0;85.0
494;50 tot 250 werkzame personen;20-21 Chemie en farmaceutische industrie;2020 - 2022;160.0;125.0;80.0;80.0;90.0;33.0;19.0;1.0;20.0;58.0;53.0;28.0;16.0;50.0;65.0;75.0;50.0;15.0;30.0;25.0;20.0;30.0;20.0;70.0;50.0;18.0;10.0;15.0;45.0;15.0;45.0;70.0
495;50 tot 250 werkzame personen;20 Chemische industrie;2016 - 2018;130.0;100.0;80.0;75.0;91.0;36.0;10.0;1.0;15.0;40.0;53.0;8.0;15.0;50.0;50.0;80.0;65.0;15.0;35.0;20.0;30.0;15.0;20.0;68.0;71.0;16.0;3.0;20.0;40.0;25.0;50.0;80.0
496;50 tot 250 werkzame personen;20 Chemische industrie;2018 - 2020;125.0;105.0;75.0;75.0;87.0;44.0;24.0;1.0;15.0;67.0;43.0;44.0;23.0;50.0;55.0;70.0;50.0;25.0;30.0;15.0;25.0;25.0;15.0;68.0;53.0;22.0;7.0;10.0;45.0;15.0;30.0;70.0
497;50 tot 250 werkzame personen;20 Chemische industrie;2020 - 2022;130.0;100.0;65.0;65.0;90.0;35.0;19.0;2.0;15.0;50.0;51.0;22.0;7.0;40.0;50.0;60.0;40.0;15.0;25.0;20.0;15.0;25.0;15.0;70.0;50.0;23.0;9.0;10.0;35.0;15.0;35.0;60.0
498;50 tot 250 werkzame personen;21 Farmaceutische industrie;2016 - 2018;25.0;20.0;15.0;15.0;85.0;42.0;14.0;7.0;0.0;;;;;10.0;15.0;20.0;10.0;5.0;10.0;5.0;5.0;5.0;5.0;69.0;42.0;12.0;13.0;5.0;10.0;5.0;5.0;15.0
499;50 tot 250 werkzame personen;21 Farmaceutische industrie;2018 - 2020;25.0;20.0;15.0;15.0;80.0;48.0;28.0;0.0;5.0;78.0;44.0;22.0;0.0;15.0;15.0;15.0;15.0;5.0;5.0;5.0;5.0;5.0;5.0;85.0;54.0;0.0;6.0;0.0;10.0;5.0;10.0;15.0
500;50 tot 250 werkzame personen;21 Farmaceutische industrie;2020 - 2022;30.0;25.0;15.0;15.0;89.0;25.0;18.0;0.0;5.0;100.0;61.0;61.0;61.0;10.0;15.0;15.0;5.0;0.0;5.0;5.0;5.0;5.0;5.0;70.0;52.0;0.0;11.0;0.0;10.0;5.0;10.0;10.0
501;50 tot 250 werkzame personen;22 Rubber- en kunststofproductindustrie;2016 - 2018;140.0;120.0;85.0;85.0;89.0;56.0;24.0;8.0;10.0;36.0;61.0;25.0;15.0;55.0;75.0;85.0;80.0;10.0;10.0;5.0;10.0;25.0;35.0;59.0;39.0;9.0;34.0;5.0;40.0;40.0;45.0;90.0
502;50 tot 250 werkzame personen;22 Rubber- en kunststofproductindustrie;2018 - 2020;150.0;140.0;90.0;85.0;45.0;56.0;26.0;19.0;10.0;44.0;53.0;22.0;10.0;50.0;50.0;100.0;95.0;35.0;35.0;25.0;20.0;35.0;40.0;44.0;65.0;5.0;15.0;5.0;90.0;10.0;25.0;55.0
503;50 tot 250 werkzame personen;22 Rubber- en kunststofproductindustrie;2020 - 2022;155.0;135.0;75.0;75.0;92.0;43.0;15.0;4.0;20.0;43.0;37.0;25.0;31.0;55.0;45.0;95.0;70.0;25.0;35.0;35.0;25.0;35.0;30.0;68.0;59.0;19.0;5.0;20.0;45.0;25.0;30.0;85.0
504;50 tot 250 werkzame personen;23 Bouwmaterialenindustrie;2016 - 2018;70.0;40.0;15.0;15.0;78.0;47.0;0.0;6.0;5.0;40.0;60.0;0.0;0.0;15.0;10.0;20.0;10.0;5.0;5.0;5.0;10.0;10.0;5.0;69.0;86.0;17.0;5.0;5.0;15.0;0.0;5.0;25.0
505;50 tot 250 werkzame personen;23 Bouwmaterialenindustrie;2018 - 2020;65.0;35.0;20.0;20.0;85.0;60.0;4.0;0.0;0.0;;;;;20.0;15.0;30.0;20.0;5.0;5.0;15.0;5.0;5.0;5.0;54.0;44.0;15.0;12.0;0.0;20.0;5.0;5.0;25.0
506;50 tot 250 werkzame personen;23 Bouwmaterialenindustrie;2020 - 2022;75.0;50.0;30.0;30.0;90.0;34.0;17.0;8.0;5.0;52.0;66.0;15.0;0.0;20.0;20.0;35.0;30.0;10.0;10.0;10.0;5.0;10.0;10.0;73.0;70.0;8.0;0.0;10.0;20.0;10.0;10.0;30.0
507;50 tot 250 werkzame personen;24-30, 33 Metalektro;2016 - 2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
508;50 tot 250 werkzame personen;24-30, 33 Metalektro;2018 - 2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
509;50 tot 250 werkzame personen;24-30, 33 Metalektro;2020 - 2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
510;50 tot 250 werkzame personen;24-25 Basismetaal, metaalprod.-industrie;2016 - 2018;360.0;270.0;175.0;150.0;81.0;51.0;12.0;12.0;60.0;41.0;56.0;47.0;22.0;110.0;90.0;245.0;145.0;75.0;105.0;95.0;80.0;75.0;35.0;56.0;57.0;14.0;10.0;50.0;145.0;50.0;85.0;135.0
