ID;Geslacht;Leeftijd;Migratieachtergrond;Perioden;BeroepsEnNietBeroepsbevolking_1;Beroepsbevolking_2;WerkzameBeroepsbevolking_3;Werknemer_4;WerknemerMetVasteArbeidsrelatie_5;WerknemerMetFlexibeleArbeidsrelatie_6;Zelfstandige_7;ZelfstandigeZonderPersoneelZzp_8;ZelfstandigeMetPersoneel_9;MeewerkendGezinslid_10;PositieInDeWerkkringOnbekend_11;Deeltijd_12;MinderDan20UurPerWeek_13;MinderDan12UurPerWeek_14;k_12Tot20UurPerWeek_15;k_20Tot35UurPerWeek_16;k_20Tot28UurPerWeek_17;k_28Tot35UurPerWeek_18;Voltijd_19;WerklozeBeroepsbevolking_20;Werkloosheidspercentage_21;NietBeroepsbevolking_22;BrutoArbeidsparticipatie_23;NettoArbeidsparticipatie_24
118;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;2007 3e kwartaal;9880;6995;6769;5801;4714;1087;967;633;294;39;1;3066;1333;703;631;1733;893;840;3703;226;3.2;2885;70.8;68.5
119;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;2007 4e kwartaal;9889;6994;6767;5800;4736;1064;965;639;290;37;1;3094;1365;743;622;1729;868;860;3673;227;3.3;2895;70.7;68.4
120;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;2007;9878;6962;6724;5757;4718;1040;966;633;293;39;1;3052;1350;732;618;1702;866;836;3672;238;3.4;2916;70.5;68.1
121;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;2008 1e kwartaal;9866;7000;6771;5786;4726;1060;984;657;294;33;1;3114;1349;743;606;1764;904;861;3658;229;3.3;2867;70.9;68.6
122;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;2008 2e kwartaal;9883;7033;6828;5829;4738;1090;998;669;297;33;0;3126;1360;734;626;1765;901;865;3702;205;2.9;2850;71.2;69.1
123;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;2008 3e kwartaal;9896;7049;6850;5851;4749;1102;999;672;293;34;1;3109;1316;694;621;1793;912;882;3741;199;2.8;2847;71.2;69.2
124;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;2008 4e kwartaal;9912;7065;6860;5842;4739;1103;1017;689;295;34;1;3123;1329;733;596;1794;910;883;3737;205;2.9;2847;71.3;69.2
125;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;2008;9890;7037;6827;5827;4738;1089;1000;672;295;33;1;3118;1339;726;612;1779;907;873;3710;210;3.0;2853;71.2;69.0
126;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;2009 1e kwartaal;9868;7066;6827;5800;4721;1079;1026;696;295;35;1;3152;1346;743;604;1806;918;888;3675;239;3.4;2802;71.6;69.2
127;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;2009 2e kwartaal;9877;7073;6835;5811;4723;1088;1023;700;288;36;1;3173;1347;728;619;1826;920;905;3662;238;3.4;2804;71.6;69.2
128;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;2009 3e kwartaal;9885;7055;6805;5783;4678;1104;1022;695;290;37;0;3145;1295;704;592;1849;937;913;3661;250;3.5;2830;71.4;68.8
129;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;2009 4e kwartaal;9882;7040;6766;5729;4664;1065;1037;708;293;36;0;3155;1330;742;588;1825;917;908;3611;274;3.9;2842;71.2;68.5
130;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;2009;9878;7058;6808;5781;4697;1084;1027;700;291;36;1;3156;1330;729;601;1826;923;904;3652;250;3.5;2820;71.5;68.9
131;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;2010 1e kwartaal;9886;7053;6738;5690;4632;1058;1047;721;288;38;1;3158;1347;750;598;1811;916;895;3580;315;4.5;2834;71.3;68.1
132;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;2010 2e kwartaal;9910;7077;6784;5739;4622;1117;1044;733;276;35;0;3202;1347;740;607;1855;941;913;3582;293;4.1;2833;71.4;68.5
133;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;2010 3e kwartaal;9938;7056;6787;5755;4609;1146;1032;711;279;42;0;3202;1292;704;588;1910;967;944;3585;269;3.8;2881;71.0;68.3
134;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;2010 4e kwartaal;9946;7068;6787;5747;4642;1105;1039;714;279;46;1;3201;1314;721;593;1887;963;925;3586;281;4.0;2878;71.1;68.2
135;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;2010;9920;7064;6774;5733;4626;1107;1041;719;281;40;0;3191;1325;728;597;1866;947;919;3583;290;4.1;2857;71.2;68.3
136;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;2011 1e kwartaal;9904;6993;6699;5665;4599;1066;1034;710;275;49;0;3182;1297;723;573;1885;949;936;3517;293;4.2;2912;70.6;67.6
137;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;2011 2e kwartaal;9920;6988;6726;5708;4589;1119;1017;698;273;46;0;3199;1314;727;587;1885;961;924;3527;263;3.8;2932;70.4;67.8
138;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;2011 3e kwartaal;9922;7028;6768;5733;4588;1145;1035;724;268;43;0;3203;1301;707;594;1902;961;941;3566;260;3.7;2894;70.8;68.2
139;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;2011 4e kwartaal;9920;7064;6771;5726;4571;1156;1044;732;269;44;0;3246;1348;758;590;1898;952;946;3525;293;4.2;2855;71.2;68.3
140;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;2011;9917;7018;6741;5708;4587;1122;1033;716;271;45;0;3207;1315;729;586;1893;956;937;3534;277;3.9;2898;70.8;68.0
141;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;2012 1e kwartaal;9902;7043;6720;5675;4548;1127;1045;736;268;41;0;3240;1340;757;583;1900;949;951;3480;322;4.6;2859;71.1;67.9
142;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;2012 2e kwartaal;9928;7059;6749;5712;4548;1164;1036;723;270;43;0;3246;1333;748;585;1913;956;956;3503;310;4.4;2869;71.1;68.0
143;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;2012 3e kwartaal;9957;7092;6774;5734;4524;1211;1039;733;267;39;0;3274;1325;737;588;1949;977;972;3500;319;4.5;2865;71.2;68.0
144;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;2012 4e kwartaal;9989;7119;6772;5725;4494;1231;1048;737;273;38;0;3301;1354;783;571;1946;984;962;3472;347;4.9;2870;71.3;67.8
145;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;2012;9944;7078;6754;5712;4528;1183;1042;732;270;40;0;3265;1338;756;582;1927;967;960;3489;324;4.6;2866;71.2;67.9
146;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;2013 1e kwartaal;9951;7079;6676;5604;4407;1197;1072;769;269;35;0;3264;1340;772;568;1924;965;959;3412;403;5.7;2872;71.1;67.1
147;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;2013 2e kwartaal;9969;7102;6695;5617;4371;1246;1078;768;273;36;0;3285;1342;779;563;1943;974;968;3410;407;5.7;2867;71.2;67.2
148;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;2013 3e kwartaal;9986;7137;6717;5636;4372;1264;1081;775;268;38;0;3266;1309;761;548;1957;979;978;3451;420;5.9;2849;71.5;67.3
149;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;2013 4e kwartaal;10002;7121;6689;5598;4330;1267;1091;784;272;35;0;3267;1332;789;542;1935;953;983;3422;432;6.1;2882;71.2;66.9
150;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;2013;9977;7110;6694;5614;4370;1243;1081;774;270;36;0;3270;1331;775;555;1940;968;972;3424;416;5.8;2867;71.3;67.1
151;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;2014 1e kwartaal;9980;7059;6595;5505;4281;1224;1090;784;272;33;0;3206;1300;789;511;1905;951;954;3389;463;6.6;2921;70.7;66.1
152;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;2014 2e kwartaal;9981;7062;6622;5517;4258;1259;1105;799;274;33;0;3240;1314;784;530;1926;971;956;3382;440;6.2;2919;70.8;66.4
153;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;2014 3e kwartaal;9995;7085;6672;5556;4232;1324;1115;809;272;34;0;3233;1286;750;536;1947;966;980;3439;413;5.8;2910;70.9;66.7
154;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;2014 4e kwartaal;9984;7079;6674;5546;4239;1306;1129;827;265;37;0;3281;1329;796;533;1952;975;977;3394;404;5.7;2906;70.9;66.8
155;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;2014;9985;7071;6641;5531;4253;1278;1110;805;271;34;0;3240;1307;780;528;1933;966;967;3401;430;6.1;2914;70.8;66.5
156;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;2015 1e kwartaal;9949;7071;6645;5515;4228;1286;1130;830;263;37;0;3273;1335;807;528;1938;950;988;3372;426;6.0;2878;71.1;66.8
157;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;2015 2e kwartaal;9961;7082;6688;5555;4215;1340;1133;833;264;36;0;3288;1341;800;541;1947;971;977;3399;395;5.6;2878;71.1;67.1
158;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;2015 3e kwartaal;9980;7112;6729;5589;4203;1386;1140;846;260;34;0;3285;1310;757;553;1975;987;988;3444;383;5.4;2868;71.3;67.4
159;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;2015 4e kwartaal;9987;7083;6706;5559;4217;1342;1146;846;270;31;0;3265;1305;768;538;1960;970;990;3440;377;5.3;2904;70.9;67.1
160;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;2015;9969;7087;6692;5554;4216;1339;1137;839;264;34;0;3278;1323;783;540;1955;970;985;3414;395;5.6;2882;71.1;67.1
161;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;2016 1e kwartaal;9946;7038;6647;5512;4203;1310;1134;833;272;29;0;3253;1291;771;521;1962;946;1016;3393;391;5.6;2908;70.8;66.8
162;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;2016 2e kwartaal;9967;7078;6716;5583;4205;1378;1132;825;278;29;0;3282;1307;772;534;1975;966;1009;3434;363;5.1;2888;71.0;67.4
163;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;2016 3e kwartaal;10006;7095;6775;5634;4215;1420;1141;830;284;26;0;3300;1269;739;530;2031;981;1050;3475;320;4.5;2911;70.9;67.7
164;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;2016 4e kwartaal;10024;7111;6798;5640;4216;1424;1158;841;291;26;0;3306;1285;759;526;2021;950;1071;3492;313;4.4;2913;70.9;67.8
165;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;2016;9985;7080;6734;5593;4210;1383;1141;832;281;28;0;3285;1288;760;528;1997;961;1036;3448;347;4.9;2905;70.9;67.4
166;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;2017 1e kwartaal;9993;7077;6766;5612;4205;1407;1154;841;288;25;0;3320;1288;768;520;2032;964;1067;3446;312;4.4;2916;70.8;67.7
167;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;2017 2e kwartaal;10014;7139;6851;5701;4234;1467;1150;845;283;22;0;3365;1311;773;538;2054;981;1073;3487;288;4.0;2875;71.3;68.4
168;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;2017 3e kwartaal;10023;7141;6882;5735;4274;1461;1148;838;289;21;0;3368;1280;744;536;2088;997;1092;3514;258;3.6;2883;71.2;68.7
169;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;2017 4e kwartaal;10041;7130;6883;5737;4295;1442;1147;842;283;22;0;3398;1280;761;519;2118;983;1135;3486;246;3.5;2912;71.0;68.6
170;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;2017;10018;7122;6846;5696;4252;1444;1150;841;286;22;0;3363;1290;761;528;2073;981;1092;3483;276;3.9;2896;71.1;68.3
171;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;2018 1e kwartaal;9981;7072;6817;5662;4271;1391;1155;845;286;24;0;3367;1284;757;526;2083;977;1107;3450;255;3.6;2909;70.9;68.3
172;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;2018 2e kwartaal;9986;7103;6878;5729;4312;1417;1149;834;289;27;0;3425;1276;741;535;2149;1017;1132;3454;225;3.2;2883;71.1;68.9
173;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;2018 3e kwartaal;10002;7159;6951;5798;4347;1451;1152;845;282;25;0;3413;1245;708;536;2168;1026;1142;3538;209;2.9;2843;71.6;69.5
174;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;2018 4e kwartaal;10024;7189;6994;5836;4406;1430;1158;851;284;23;0;3451;1271;737;534;2180;1013;1167;3544;195;2.7;2835;71.7;69.8
175;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;2018;9998;7131;6910;5756;4334;1422;1154;844;285;25;0;3414;1269;736;533;2145;1008;1137;3496;221;3.1;2867;71.3;69.1
176;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;2019 1e kwartaal;9961;7133;6926;5772;4397;1374;1154;849;279;26;0;3450;1265;745;521;2185;1013;1172;3476;207;2.9;2828;71.6;69.5
177;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;2019 2e kwartaal;9971;7183;7000;5841;4450;1392;1159;846;285;27;0;3466;1274;744;530;2192;982;1210;3534;183;2.5;2788;72.0;70.2
178;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;2019 3e kwartaal;10002;7214;7026;5868;4475;1393;1157;845;285;28;0;3488;1234;707;527;2254;1017;1237;3537;189;2.6;2787;72.1;70.2
179;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;2019 4e kwartaal;10004;7234;7053;5870;4527;1342;1183;856;296;31;0;3467;1239;728;510;2228;1001;1227;3586;181;2.5;2771;72.3;70.5
180;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;2019;9985;7191;7001;5838;4462;1375;1163;849;286;28;0;3468;1253;731;522;2215;1003;1211;3533;190;2.6;2794;72.0;70.1
181;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;2020 1e kwartaal;9947;7161;6976;5802;4526;1276;1174;857;289;27;0;3473;1247;726;521;2226;976;1249;3503;185;2.6;2786;72.0;70.1
182;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;2020 2e kwartaal;9940;7094;6876;5706;4512;1194;1170;854;290;26;0;3433;1220;733;487;2213;993;1220;3443;218;3.1;2846;71.4;69.2
183;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;2020 3e kwartaal;9942;7169;6934;5760;4550;1210;1175;868;282;25;0;3460;1226;720;506;2234;1000;1234;3474;234;3.3;2773;72.1;69.7
184;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;2020 4e kwartaal;9956;7179;6957;5760;4544;1216;1197;885;286;26;0;3512;1266;790;476;2246;982;1264;3444;222;3.1;2777;72.1;69.9
185;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;2020;9946;7151;6936;5757;4533;1224;1179;866;287;26;0;3470;1240;742;498;2230;988;1242;3466;215;3.0;2795;71.9;69.7
186;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;2021 1e kwartaal;9823;7297;7038;5893;4077;1816;1145;835;280;29;0;3511;1239;675;563;2272;1017;1255;3527;259;3.6;2526;74.3;71.6
187;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;2021 2e kwartaal;9800;7279;7036;5899;4092;1808;1137;841;273;22;0;3465;1183;652;531;2281;1033;1248;3571;243;3.3;2522;74.3;71.8
188;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;2021 3e kwartaal;9787;7319;7094;5979;4107;1871;1115;824;264;27;0;3470;1155;618;538;2315;1051;1263;3624;226;3.1;2467;74.8;72.5
189;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;2021 4e kwartaal;9766;7293;7071;5934;4088;1846;1137;838;273;26;0;3446;1160;650;509;2286;1017;1269;3625;222;3.0;2473;74.7;72.4
190;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;2021;9794;7297;7060;5926;4091;1835;1133;835;272;26;0;3473;1184;649;535;2289;1030;1259;3587;238;3.3;2497;74.5;72.1
191;Totaal mannen en vrouwen;15 tot 75 jaar;Nederlandse achtergrond;2022 1e kwartaal;9755;7308;7096;5948;4084;1864;1149;851;273;25;0;3455;1161;668;492;2295;1014;1281;3641;212;2.9;2446;74.9;72.7
192;Totaal mannen en vrouwen;15 tot 75 jaar;Met migratieachtergrond;2003 1e kwartaal;2261;1417;1287;1140;886;254;147;96;42;9;0;533;226;138;88;307;149;158;754;131;9.2;843;62.7;56.9
193;Totaal mannen en vrouwen;15 tot 75 jaar;Met migratieachtergrond;2003 2e kwartaal;2255;1412;1284;1149;908;241;135;88;40;7;0;538;231;135;96;306;156;150;747;128;9.0;843;62.6;57.0
194;Totaal mannen en vrouwen;15 tot 75 jaar;Met migratieachtergrond;2003 3e kwartaal;2257;1434;1315;1182;914;268;133;87;41;5;0;555;230;130;100;325;154;171;761;119;8.3;824;63.5;58.3
195;Totaal mannen en vrouwen;15 tot 75 jaar;Met migratieachtergrond;2003 4e kwartaal;2254;1412;1274;1146;904;242;128;85;37;6;0;530;219;125;94;310;150;160;745;137;9.7;842;62.6;56.5
196;Totaal mannen en vrouwen;15 tot 75 jaar;Met migratieachtergrond;2003;2257;1419;1290;1154;903;251;136;89;40;7;0;539;227;132;95;312;152;160;751;129;9.1;838;62.9;57.2
197;Totaal mannen en vrouwen;15 tot 75 jaar;Met migratieachtergrond;2004 1e kwartaal;2291;1454;1294;1160;919;242;134;90;39;5;0;546;228;126;102;318;154;164;748;160;11.0;837;63.5;56.5
198;Totaal mannen en vrouwen;15 tot 75 jaar;Met migratieachtergrond;2004 2e kwartaal;2292;1448;1297;1160;917;243;137;93;37;6;0;544;232;124;107;313;151;162;753;151;10.4;844;63.2;56.6
199;Totaal mannen en vrouwen;15 tot 75 jaar;Met migratieachtergrond;2004 3e kwartaal;2294;1459;1315;1181;922;259;134;91;37;6;0;542;232;122;110;310;148;162;773;144;9.9;835;63.6;57.3
200;Totaal mannen en vrouwen;15 tot 75 jaar;Met migratieachtergrond;2004 4e kwartaal;2300;1457;1307;1168;915;253;139;94;40;4;0;554;246;140;106;308;149;158;753;150;10.3;843;63.4;56.8
201;Totaal mannen en vrouwen;15 tot 75 jaar;Met migratieachtergrond;2004;2294;1455;1303;1167;918;249;136;92;38;5;0;547;235;128;106;312;150;162;757;151;10.4;840;63.4;56.8
202;Totaal mannen en vrouwen;15 tot 75 jaar;Met migratieachtergrond;2005 1e kwartaal;2330;1504;1321;1171;908;263;150;103;39;8;0;569;252;138;114;318;155;163;752;183;12.2;826;64.6;56.7
203;Totaal mannen en vrouwen;15 tot 75 jaar;Met migratieachtergrond;2005 2e kwartaal;2329;1503;1331;1177;914;263;154;101;43;9;0;565;246;136;110;319;153;166;766;172;11.5;826;64.5;57.1
204;Totaal mannen en vrouwen;15 tot 75 jaar;Met migratieachtergrond;2005 3e kwartaal;2323;1495;1340;1185;913;272;155;100;48;7;0;560;235;129;106;325;161;164;780;155;10.4;828;64.3;57.7
205;Totaal mannen en vrouwen;15 tot 75 jaar;Met migratieachtergrond;2005 4e kwartaal;2331;1498;1345;1186;906;280;160;105;48;7;0;567;245;140;105;321;153;168;778;152;10.2;834;64.2;57.7
206;Totaal mannen en vrouwen;15 tot 75 jaar;Met migratieachtergrond;2005;2328;1500;1334;1180;910;269;155;102;45;8;0;565;245;136;109;321;155;165;769;166;11.0;828;64.4;57.3
207;Totaal mannen en vrouwen;15 tot 75 jaar;Met migratieachtergrond;2006 1e kwartaal;2350;1520;1352;1185;911;274;167;112;48;7;0;578;252;150;102;326;151;175;774;168;11.1;829;64.7;57.5
208;Totaal mannen en vrouwen;15 tot 75 jaar;Met migratieachtergrond;2006 2e kwartaal;2351;1497;1358;1190;908;282;168;114;48;7;0;577;259;152;107;318;152;166;781;139;9.3;853;63.7;57.8
209;Totaal mannen en vrouwen;15 tot 75 jaar;Met migratieachtergrond;2006 3e kwartaal;2349;1500;1376;1207;912;295;169;117;46;6;0;569;248;139;109;321;148;174;807;124;8.3;850;63.8;58.6
210;Totaal mannen en vrouwen;15 tot 75 jaar;Met migratieachtergrond;2006 4e kwartaal;2342;1515;1383;1206;901;305;177;122;47;9;0;580;257;148;109;323;154;169;802;132;8.7;827;64.7;59.0
211;Totaal mannen en vrouwen;15 tot 75 jaar;Met migratieachtergrond;2006;2348;1508;1367;1197;908;289;170;116;47;7;0;576;254;147;107;322;151;171;791;141;9.3;840;64.2;58.2
212;Totaal mannen en vrouwen;15 tot 75 jaar;Met migratieachtergrond;2007 1e kwartaal;2362;1545;1405;1226;901;325;179;122;47;10;0;589;259;150;109;330;152;178;816;140;9.1;817;65.4;59.5
213;Totaal mannen en vrouwen;15 tot 75 jaar;Met migratieachtergrond;2007 2e kwartaal;2366;1547;1428;1245;907;338;183;123;50;10;0;598;265;147;117;333;161;172;830;120;7.7;818;65.4;60.4
214;Totaal mannen en vrouwen;15 tot 75 jaar;Met migratieachtergrond;2007 3e kwartaal;2369;1551;1449;1267;909;358;182;122;51;9;0;615;264;143;121;352;167;184;834;102;6.6;817;65.5;61.2
215;Totaal mannen en vrouwen;15 tot 75 jaar;Met migratieachtergrond;2007 4e kwartaal;2368;1566;1463;1280;929;350;184;126;49;9;0;637;271;150;121;366;174;191;827;102;6.5;802;66.1;61.8
216;Totaal mannen en vrouwen;15 tot 75 jaar;Met migratieachtergrond;2007;2366;1552;1436;1254;911;343;182;123;49;9;0;610;265;147;117;345;164;182;827;116;7.5;814;65.6;60.7
217;Totaal mannen en vrouwen;15 tot 75 jaar;Met migratieachtergrond;2008 1e kwartaal;2406;1607;1485;1293;946;347;192;131;53;8;0;648;273;148;124;375;178;197;837;122;7.6;799;66.8;61.7
218;Totaal mannen en vrouwen;15 tot 75 jaar;Met migratieachtergrond;2008 2e kwartaal;2406;1632;1518;1326;970;356;192;135;50;8;0;649;275;146;129;374;175;199;869;113;6.9;774;67.8;63.1
219;Totaal mannen en vrouwen;15 tot 75 jaar;Met migratieachtergrond;2008 3e kwartaal;2410;1628;1537;1341;986;356;195;141;46;8;0;660;267;140;127;394;188;205;876;92;5.6;782;67.6;63.8
220;Totaal mannen en vrouwen;15 tot 75 jaar;Met migratieachtergrond;2008 4e kwartaal;2410;1636;1534;1342;997;345;192;144;42;5;0;674;271;146;126;402;194;209;860;102;6.3;774;67.9;63.6
221;Totaal mannen en vrouwen;15 tot 75 jaar;Met migratieachtergrond;2008;2408;1626;1518;1326;975;351;193;138;48;7;0;658;272;145;127;386;184;203;861;107;6.6;782;67.5;63.1
222;Totaal mannen en vrouwen;15 tot 75 jaar;Met migratieachtergrond;2009 1e kwartaal;2469;1681;1557;1358;1015;342;199;144;49;6;0;693;282;157;125;411;193;218;864;124;7.4;787;68.1;63.1
223;Totaal mannen en vrouwen;15 tot 75 jaar;Met migratieachtergrond;2009 2e kwartaal;2471;1671;1542;1348;1006;342;195;143;45;7;0;699;289;162;127;410;191;219;843;129;7.7;800;67.6;62.4
224;Totaal mannen en vrouwen;15 tot 75 jaar;Met migratieachtergrond;2009 3e kwartaal;2468;1665;1539;1339;1002;337;199;143;50;6;0;706;280;154;126;425;204;221;833;126;7.6;803;67.5;62.3
225;Totaal mannen en vrouwen;15 tot 75 jaar;Met migratieachtergrond;2009 4e kwartaal;2478;1653;1515;1318;972;346;197;140;50;7;0;695;286;168;118;409;193;216;819;138;8.4;824;66.7;61.1
226;Totaal mannen en vrouwen;15 tot 75 jaar;Met migratieachtergrond;2009;2471;1668;1538;1341;999;342;197;142;49;6;0;698;284;160;124;414;195;219;840;129;7.8;804;67.5;62.2
227;Totaal mannen en vrouwen;15 tot 75 jaar;Met migratieachtergrond;2010 1e kwartaal;2484;1627;1474;1283;952;331;191;137;47;6;0;678;288;166;121;391;183;208;795;153;9.4;858;65.5;59.3
228;Totaal mannen en vrouwen;15 tot 75 jaar;Met migratieachtergrond;2010 2e kwartaal;2478;1624;1484;1288;950;337;196;141;52;4;0;679;279;165;114;400;192;208;805;140;8.6;854;65.5;59.9
229;Totaal mannen en vrouwen;15 tot 75 jaar;Met migratieachtergrond;2010 3e kwartaal;2461;1650;1506;1298;955;343;208;151;50;7;0;690;262;146;115;428;208;220;816;144;8.7;811;67.0;61.2
230;Totaal mannen en vrouwen;15 tot 75 jaar;Met migratieachtergrond;2010 4e kwartaal;2464;1639;1500;1292;946;346;208;151;50;7;0;696;278;155;122;418;199;219;805;139;8.5;824;66.5;60.9
231;Totaal mannen en vrouwen;15 tot 75 jaar;Met migratieachtergrond;2010;2472;1635;1491;1290;951;339;201;145;50;6;0;686;277;158;118;409;195;214;805;144;8.8;837;66.1;60.3
232;Totaal mannen en vrouwen;15 tot 75 jaar;Met migratieachtergrond;2011 1e kwartaal;2518;1680;1522;1313;980;333;209;153;49;7;0;705;281;156;125;424;197;227;817;157;9.4;838;66.7;60.5
233;Totaal mannen en vrouwen;15 tot 75 jaar;Met migratieachtergrond;2011 2e kwartaal;2514;1672;1524;1310;970;341;213;160;48;6;0;697;283;161;122;414;191;223;827;149;8.9;841;66.5;60.6
234;Totaal mannen en vrouwen;15 tot 75 jaar;Met migratieachtergrond;2011 3e kwartaal;2521;1677;1524;1309;955;354;214;156;52;6;0;697;290;162;128;408;188;220;826;153;9.1;844;66.5;60.4
235;Totaal mannen en vrouwen;15 tot 75 jaar;Met migratieachtergrond;2011 4e kwartaal;2530;1710;1545;1322;964;358;224;165;52;7;0;706;287;170;117;419;199;220;839;164;9.6;821;67.6;61.1
236;Totaal mannen en vrouwen;15 tot 75 jaar;Met migratieachtergrond;2011;2521;1685;1529;1314;967;346;215;158;50;6;0;701;285;162;123;416;194;222;827;156;9.3;836;66.8;60.6
237;Totaal mannen en vrouwen;15 tot 75 jaar;Met migratieachtergrond;2012 1e kwartaal;2573;1743;1554;1326;977;349;228;168;53;7;0;712;283;163;121;428;206;222;842;189;10.9;830;67.7;60.4
238;Totaal mannen en vrouwen;15 tot 75 jaar;Met migratieachtergrond;2012 2e kwartaal;2584;1759;1570;1339;975;364;231;172;52;7;0;732;289;166;123;442;209;234;838;189;10.7;825;68.1;60.8
239;Totaal mannen en vrouwen;15 tot 75 jaar;Met migratieachtergrond;2012 3e kwartaal;2587;1769;1585;1357;980;377;227;173;49;5;0;736;293;167;126;443;214;229;849;184;10.4;818;68.4;61.3
