ID;Geslacht;Zwangerschapsduur;Perioden;Geborenen_1;Levendgeborenen_2;Doodgeborenen_3;Overleden1eWeek_4;PerinataleSterfteTMDag7_5;DoodgeborenenPer1000Geborenen_6;Overleden1eWeek1000Levendgeborenen_7;PerinatStTMDag71000Geborenen_8;Geborenen_9;Levendgeborenen_10;Doodgeborenen_11;NeonataleSterfte_12;PerinataleSterfteTMDag28_13;DoodgeborenenPer1000Geborenen_14;NeonataleSterfte1000Levendgeborenen_15;PerinatStTMDag281000Geborenen_16;Levendgeborenen_17;Overleden1eWeek_18;NeonataleSterfte_19;Zuigelingensterfte_20;Overleden1eWeek1000Levendgeborenen_21;NeonataleSterfte1000Levendgeborenen_22;Zuigelingensterfte1000Levendgeborenen_23
662;Meisjes;27 weken;2016;69;60;10.0;;12.0;140.7;;170.5;69;60;10.0;5.0;15.0;140.7;85.0;213.8;60;;5.0;6.0;;85.0;101.8
663;Meisjes;28 weken;2004;99;77;21.0;;24.0;217.5;;248.5;99;77;21.0;6.0;28.0;217.5;80.4;280.4;77;;6.0;6.0;;80.4;80.4
664;Meisjes;28 weken;2005;109;92;18.0;7.0;25.0;162.5;80.6;230.0;109;92;18.0;11.0;28.0;162.5;116.1;259.7;92;7.0;11.0;14.0;80.6;116.1;153.4
665;Meisjes;28 weken;2006;109;87;22.0;5.0;26.0;198.1;53.9;241.3;109;87;22.0;6.0;27.0;198.1;65.8;250.9;87;5.0;6.0;6.0;53.9;65.8;65.8
666;Meisjes;28 weken;2007;106;83;23.0;5.0;28.0;212.5;61.9;261.2;106;83;23.0;8.0;31.0;212.5;98.6;290.2;83;5.0;8.0;12.0;61.9;98.6;139.3
667;Meisjes;28 weken;2008;126;110;16.0;;19.0;128.0;;153.0;126;110;16.0;5.0;21.0;128.0;47.3;169.2;110;;5.0;8.0;;47.3;76.4
668;Meisjes;28 weken;2009;110;88;22.0;;25.0;196.2;;225.3;110;88;22.0;6.0;28.0;196.2;70.8;253.1;88;;6.0;7.0;;70.8;82.3
669;Meisjes;28 weken;2010;102;94;8.0;;12.0;78.9;;118.4;102;94;8.0;9.0;17.0;78.9;97.4;168.6;94;;9.0;11.0;;97.4;119.6
670;Meisjes;28 weken;2011;96;87;8.0;;12.0;85.7;;129.7;96;87;8.0;7.0;15.0;85.7;82.5;161.1;87;;7.0;9.0;;82.5;105.7
671;Meisjes;28 weken;2012;110;104;6.0;6.0;12.0;55.7;60.9;113.2;110;104;6.0;9.0;15.0;55.7;90.2;140.8;104;6.0;9.0;15.0;60.9;90.2;141.6
672;Meisjes;28 weken;2013;120;109;11.0;5.0;16.0;91.7;45.9;133.3;120;109;11.0;8.0;19.0;91.7;73.4;158.3;109;5.0;8.0;10.0;45.9;73.4;91.7
673;Meisjes;28 weken;2014;105;98;8.0;7.0;15.0;71.7;72.1;138.7;105;98;8.0;9.0;17.0;71.7;93.4;158.4;98;7.0;9.0;10.0;72.1;93.4;104.4
674;Meisjes;28 weken;2015;91;86;6.0;;9.0;60.2;;93.4;91;86;6.0;8.0;14.0;60.2;93.8;148.3;86;;8.0;9.0;;93.8;105.5
675;Meisjes;28 weken;2016;92;84;8.0;;10.0;90.8;;112.6;92;84;8.0;5.0;13.0;90.8;60.3;145.6;84;;5.0;6.0;;60.3;76.4
676;Meisjes;29 weken;2004;135;117;18.0;;22.0;134.0;;165.1;135;117;18.0;5.0;23.0;134.0;46.0;173.8;117;;5.0;6.0;;46.0;54.7
677;Meisjes;29 weken;2005;161;145;17.0;5.0;22.0;104.2;36.0;136.5;161;145;17.0;6.0;23.0;104.2;44.5;144.1;145;5.0;6.0;8.0;36.0;44.5;58.6
678;Meisjes;29 weken;2006;118;102;16.0;;21.0;139.6;;176.5;118;102;16.0;6.0;23.0;139.6;62.9;193.7;102;;6.0;8.0;;62.9;82.6
679;Meisjes;29 weken;2007;98;88;10.0;;14.0;104.7;;147.2;98;88;10.0;6.0;16.0;104.7;70.2;167.5;88;;6.0;6.0;;70.2;70.2
680;Meisjes;29 weken;2008;132;123;9.0;5.0;14.0;69.9;41.1;108.1;132;123;9.0;7.0;16.0;69.9;57.4;123.3;123;5.0;7.0;7.0;41.1;57.4;57.4
681;Meisjes;29 weken;2009;149;138;10.0;6.0;16.0;68.2;45.2;110.3;149;138;10.0;7.0;17.0;68.2;52.5;117.1;138;6.0;7.0;13.0;45.2;52.5;97.1
682;Meisjes;29 weken;2010;137;126;11.0;10.0;22.0;81.7;82.1;157.1;137;126;11.0;11.0;23.0;81.7;90.2;164.5;126;10.0;11.0;14.0;82.1;90.2;114.6
683;Meisjes;29 weken;2011;143;126;17.0;;18.0;119.8;;126.8;143;126;17.0;5.0;22.0;119.8;39.7;154.8;126;;5.0;7.0;;39.7;56.0
684;Meisjes;29 weken;2012;118;107;10.0;;13.0;86.9;;106.4;118;107;10.0;;15.0;86.9;;123.4;107;;;5.0;;;49.6
685;Meisjes;29 weken;2013;136;124;12.0;6.0;18.0;88.2;48.4;132.4;136;124;12.0;9.0;21.0;88.2;72.6;154.4;124;6.0;9.0;9.0;48.4;72.6;72.6
686;Meisjes;29 weken;2014;143;125;18.0;;19.0;124.6;;131.5;143;125;18.0;7.0;25.0;124.6;57.4;174.8;125;;7.0;7.0;;57.4;57.4
687;Meisjes;29 weken;2015;108;96;12.0;;14.0;113.6;;124.8;108;96;12.0;;15.0;113.6;;134.0;96;;;;;;
688;Meisjes;29 weken;2016;111;109;;;5.0;;;47.6;111;109;;;5.0;;;47.6;109;;;;;;
689;Meisjes;30 weken;2004;177;164;13.0;6.0;20.0;76.0;38.8;111.9;177;164;13.0;6.0;20.0;76.0;38.8;111.9;164;6.0;6.0;10.0;38.8;38.8;59.2
690;Meisjes;30 weken;2005;196;171;25.0;8.0;33.0;125.6;47.4;167.1;196;171;25.0;10.0;35.0;125.6;61.3;179.2;171;8.0;10.0;12.0;47.4;61.3;67.6
691;Meisjes;30 weken;2006;166;154;13.0;12.0;24.0;75.3;75.2;144.8;166;154;13.0;13.0;25.0;75.3;81.8;150.9;154;12.0;13.0;15.0;75.2;81.8;94.8
692;Meisjes;30 weken;2007;160;145;15.0;5.0;21.0;95.5;37.4;129.4;160;145;15.0;6.0;22.0;95.5;44.3;135.6;145;5.0;6.0;6.0;37.4;44.3;44.3
693;Meisjes;30 weken;2008;183;168;15.0;;20.0;83.8;;107.9;183;168;15.0;7.0;23.0;83.8;44.5;124.6;168;;7.0;9.0;;44.5;51.1
694;Meisjes;30 weken;2009;173;162;11.0;;13.0;64.8;;76.5;173;162;11.0;;16.0;64.8;;90.6;162;;;6.0;;;40.1
695;Meisjes;30 weken;2010;191;179;12.0;5.0;17.0;63.2;29.3;90.6;191;179;12.0;7.0;19.0;63.2;40.6;101.3;179;5.0;7.0;9.0;29.3;40.6;51.8
696;Meisjes;30 weken;2011;177;164;13.0;;15.0;70.9;;82.5;177;164;13.0;;15.0;70.9;;82.5;164;;;;;;
697;Meisjes;30 weken;2012;172;157;14.0;;19.0;83.0;;108.6;172;157;14.0;;19.0;83.0;;108.6;157;;;6.0;;;41.1
698;Meisjes;30 weken;2013;164;155;9.0;;14.0;54.9;;85.4;164;155;9.0;5.0;15.0;54.9;32.3;91.5;155;;5.0;9.0;;32.3;58.1
699;Meisjes;30 weken;2014;147;135;12.0;;16.0;82.7;;105.7;147;135;12.0;5.0;17.0;82.7;33.4;113.3;135;;5.0;5.0;;33.4;33.4
700;Meisjes;30 weken;2015;143;132;11.0;5.0;16.0;78.8;39.1;114.8;143;132;11.0;5.0;16.0;78.8;39.1;114.8;132;5.0;5.0;5.0;39.1;39.1;39.1
701;Meisjes;30 weken;2016;144;136;8.0;;11.0;55.2;;78.7;144;136;8.0;;11.0;55.2;;78.7;136;;;;;;
702;Meisjes;31 weken;2004;259;243;17.0;;19.0;64.0;;72.6;259;243;17.0;;21.0;64.0;;81.3;243;;;6.0;;;22.8
703;Meisjes;31 weken;2005;215;202;13.0;5.0;17.0;58.7;23.2;80.6;215;202;13.0;10.0;23.0;58.7;50.3;106.0;202;5.0;10.0;10.0;23.2;50.3;50.3
704;Meisjes;31 weken;2006;221;204;17.0;;21.0;74.9;;93.8;221;204;17.0;8.0;25.0;74.9;40.5;112.3;204;;8.0;9.0;;40.5;45.6
705;Meisjes;31 weken;2007;236;216;20.0;6.0;27.0;86.0;29.6;113.1;236;216;20.0;7.0;28.0;86.0;34.4;117.4;216;6.0;7.0;10.0;29.6;34.4;44.2
706;Meisjes;31 weken;2008;262;251;10.0;5.0;15.0;38.7;19.1;57.1;262;251;10.0;8.0;18.0;38.7;31.1;68.6;251;5.0;8.0;10.0;19.1;31.1;39.0
707;Meisjes;31 weken;2009;238;224;14.0;;18.0;59.8;;74.3;238;224;14.0;;19.0;59.8;;78.5;224;;;5.0;;;24.5
708;Meisjes;31 weken;2010;221;212;9.0;;12.0;41.2;;55.6;221;212;9.0;;13.0;41.2;;60.1;212;;;;;;
709;Meisjes;31 weken;2011;226;212;14.0;;16.0;62.3;;71.4;226;212;14.0;;16.0;62.3;;71.4;212;;;;;;
710;Meisjes;31 weken;2012;185;169;15.0;;16.0;83.4;;89.0;185;169;15.0;;18.0;83.4;;99.8;169;;;;;;
711;Meisjes;31 weken;2013;191;180;11.0;;15.0;57.6;;78.5;191;180;11.0;;15.0;57.6;;78.5;180;;;6.0;;;33.3
712;Meisjes;31 weken;2014;196;189;7.0;;10.0;36.0;;51.9;196;189;7.0;5.0;12.0;36.0;27.1;62.1;189;;5.0;6.0;;27.1;32.4
713;Meisjes;31 weken;2015;178;168;10.0;;12.0;56.4;;70.2;178;168;10.0;;13.0;56.4;;75.8;168;;;;;;
714;Meisjes;31 weken;2016;198;187;11.0;7.0;18.0;54.7;38.6;91.1;198;187;11.0;7.0;18.0;54.7;38.6;91.1;187;7.0;7.0;9.0;38.6;38.6;49.3
715;Meisjes;32 weken;2004;320;303;17.0;;20.0;53.2;;63.3;320;303;17.0;;21.0;53.2;;66.5;303;;;7.0;;;24.2
716;Meisjes;32 weken;2005;338;318;20.0;9.0;29.0;59.3;27.1;84.8;338;318;20.0;10.0;30.0;59.3;30.7;88.2;318;9.0;10.0;12.0;27.1;30.7;37.1
717;Meisjes;32 weken;2006;357;347;10.0;;12.0;26.9;;32.7;357;347;10.0;5.0;15.0;26.9;14.6;41.2;347;;5.0;8.0;;14.6;23.4
718;Meisjes;32 weken;2007;352;329;22.0;;24.0;63.4;;69.5;352;329;22.0;;24.0;63.4;;69.5;329;;;;;;
719;Meisjes;32 weken;2008;337;318;18.0;10.0;29.0;54.9;32.2;85.3;337;318;18.0;12.0;31.0;54.9;38.5;91.3;318;10.0;12.0;14.0;32.2;38.5;45.1
720;Meisjes;32 weken;2009;294;286;8.0;;11.0;27.6;;35.9;294;286;8.0;;12.0;27.6;;39.3;286;;;6.0;;;19.2
721;Meisjes;32 weken;2010;325;309;15.0;;17.0;46.9;;53.0;325;309;15.0;;18.0;46.9;;56.3;309;;;;;;
722;Meisjes;32 weken;2011;291;281;10.0;;12.0;35.6;;42.5;291;281;10.0;;13.0;35.6;;46.0;281;;;;;;
723;Meisjes;32 weken;2012;299;283;15.0;7.0;23.0;51.5;26.0;76.1;299;283;15.0;10.0;26.0;51.5;36.6;86.2;283;7.0;10.0;10.0;26.0;36.6;36.6
724;Meisjes;32 weken;2013;309;297;13.0;6.0;19.0;42.1;20.2;61.5;309;297;13.0;6.0;19.0;42.1;20.2;61.5;297;6.0;6.0;7.0;20.2;20.2;23.6
725;Meisjes;32 weken;2014;303;293;10.0;;14.0;32.6;;45.9;303;293;10.0;5.0;15.0;32.6;17.2;49.2;293;;5.0;6.0;;17.2;20.7
726;Meisjes;32 weken;2015;273;265;8.0;;12.0;30.4;;43.7;273;265;8.0;6.0;14.0;30.4;21.6;51.3;265;;6.0;7.0;;21.6;25.5
727;Meisjes;32 weken;2016;248;242;7.0;7.0;14.0;26.9;28.6;54.7;248;242;7.0;8.0;15.0;26.9;32.9;58.9;242;7.0;8.0;11.0;28.6;32.9;45.4
728;Meisjes;33 weken;2004;539;520;19.0;9.0;28.0;35.2;17.0;51.6;539;520;19.0;9.0;28.0;35.2;17.0;51.6;520;9.0;9.0;9.0;17.0;17.0;17.0
729;Meisjes;33 weken;2005;507;493;15.0;;19.0;29.3;;37.9;507;493;15.0;;19.0;29.3;;37.9;493;;;6.0;;;13.0
730;Meisjes;33 weken;2006;497;482;15.0;;19.0;29.7;;38.5;497;482;15.0;8.0;23.0;29.7;17.5;46.7;482;;8.0;8.0;;17.5;17.5
731;Meisjes;33 weken;2007;485;463;22.0;;25.0;44.6;;51.1;485;463;22.0;;26.0;44.6;;53.2;463;;;;;;
732;Meisjes;33 weken;2008;510;495;15.0;5.0;20.0;30.0;9.4;39.1;510;495;15.0;5.0;20.0;30.0;9.4;39.1;495;5.0;5.0;5.0;9.4;9.4;9.4
733;Meisjes;33 weken;2009;518;505;12.0;;15.0;23.6;;29.8;518;505;12.0;;16.0;23.6;;31.8;505;;;5.0;;;10.4
734;Meisjes;33 weken;2010;455;438;16.0;5.0;22.0;35.6;12.4;47.5;455;438;16.0;7.0;24.0;35.6;17.0;52.0;438;5.0;7.0;7.0;12.4;17.0;17.0
735;Meisjes;33 weken;2011;469;458;11.0;;13.0;23.6;;27.9;469;458;11.0;;15.0;23.6;;32.1;458;;;5.0;;;11.0
736;Meisjes;33 weken;2012;405;397;8.0;;9.0;20.0;;22.5;405;397;8.0;;11.0;20.0;;27.4;397;;;;;;
737;Meisjes;33 weken;2013;463;452;11.0;;12.0;23.8;;25.9;463;452;11.0;;15.0;23.8;;32.4;452;;;5.0;;;11.1
738;Meisjes;33 weken;2014;427;420;8.0;;11.0;18.1;;25.5;427;420;8.0;;11.0;18.1;;25.5;420;;;;;;
739;Meisjes;33 weken;2015;406;392;14.0;5.0;19.0;34.8;13.6;47.9;406;392;14.0;6.0;20.0;34.8;16.1;50.3;392;5.0;6.0;6.0;13.6;16.1;16.1
740;Meisjes;33 weken;2016;374;365;9.0;;13.0;24.7;;33.9;374;365;9.0;;13.0;24.7;;33.9;365;;;;;;
741;Meisjes;34 weken;2004;860;833;26.0;;29.0;30.4;;34.0;860;833;26.0;6.0;32.0;30.4;7.5;37.6;833;;6.0;8.0;;7.5;10.0
742;Meisjes;34 weken;2005;822;804;18.0;7.0;25.0;22.0;9.1;31.0;822;804;18.0;8.0;27.0;22.0;10.4;32.2;804;7.0;8.0;8.0;9.1;10.4;10.4
743;Meisjes;34 weken;2006;797;780;17.0;7.0;24.0;21.1;9.4;30.4;797;780;17.0;9.0;26.0;21.1;12.0;32.9;780;7.0;9.0;14.0;9.4;12.0;18.5
744;Meisjes;34 weken;2007;758;746;12.0;8.0;21.0;16.3;11.4;27.5;758;746;12.0;10.0;22.0;16.3;12.8;28.9;746;8.0;10.0;11.0;11.4;12.8;14.2
745;Meisjes;34 weken;2008;776;765;11.0;8.0;19.0;14.5;10.3;24.7;776;765;11.0;8.0;19.0;14.5;10.3;24.7;765;8.0;8.0;11.0;10.3;10.3;14.6
746;Meisjes;34 weken;2009;825;808;17.0;;21.0;20.9;;24.9;825;808;17.0;;21.0;20.9;;24.9;808;;;5.0;;;6.7
747;Meisjes;34 weken;2010;851;834;17.0;5.0;22.0;20.2;6.1;26.2;851;834;17.0;5.0;22.0;20.2;6.1;26.2;834;5.0;5.0;6.0;6.1;6.1;7.4
748;Meisjes;34 weken;2011;767;752;15.0;7.0;23.0;19.8;9.8;29.4;767;752;15.0;9.0;25.0;19.8;12.5;32.0;752;7.0;9.0;9.0;9.8;12.5;12.5
749;Meisjes;34 weken;2012;725;717;8.0;5.0;13.0;11.3;6.4;17.6;725;717;8.0;7.0;15.0;11.3;9.2;20.4;717;5.0;7.0;10.0;6.4;9.2;13.5
750;Meisjes;34 weken;2013;739;734;5.0;7.0;12.0;6.8;9.5;16.2;739;734;5.0;7.0;12.0;6.8;9.5;16.2;734;7.0;7.0;12.0;9.5;9.5;16.3
751;Meisjes;34 weken;2014;700;689;11.0;5.0;16.0;15.7;7.7;23.4;700;689;11.0;7.0;18.0;15.7;10.6;26.2;689;5.0;7.0;9.0;7.7;10.6;13.6
752;Meisjes;34 weken;2015;662;646;16.0;;19.0;24.5;;29.4;662;646;16.0;;19.0;24.5;;29.4;646;;;5.0;;;8.2
753;Meisjes;34 weken;2016;682;668;14.0;;18.0;21.0;;25.6;682;668;14.0;;18.0;21.0;;25.6;668;;;6.0;;;9.5
754;Meisjes;35 weken;2004;1324;1298;26.0;8.0;34.0;19.7;6.4;26.0;1324;1298;26.0;8.0;34.0;19.7;6.4;26.0;1298;8.0;8.0;16.0;6.4;6.4;12.0
755;Meisjes;35 weken;2005;1254;1231;23.0;9.0;32.0;18.7;7.2;25.8;1254;1231;23.0;12.0;36.0;18.7;9.9;28.4;1231;9.0;12.0;16.0;7.2;9.9;13.3
756;Meisjes;35 weken;2006;1198;1178;20.0;9.0;29.0;16.7;7.9;24.5;1198;1178;20.0;11.0;31.0;16.7;9.6;26.2;1178;9.0;11.0;15.0;7.9;9.6;13.1
757;Meisjes;35 weken;2007;1189;1179;9.0;;13.0;7.7;;11.2;1189;1179;9.0;9.0;18.0;7.7;7.9;15.5;1179;;9.0;10.0;;7.9;8.8
758;Meisjes;35 weken;2008;1257;1242;15.0;6.0;21.0;12.2;4.6;16.8;1257;1242;15.0;11.0;26.0;12.2;8.7;20.8;1242;6.0;11.0;14.0;4.6;8.7;11.2
759;Meisjes;35 weken;2009;1154;1138;15.0;;19.0;13.2;;16.7;1154;1138;15.0;5.0;20.0;13.2;4.4;17.6;1138;;5.0;6.0;;4.4;5.3
760;Meisjes;35 weken;2010;1231;1206;24.0;;28.0;19.8;;23.1;1231;1206;24.0;7.0;32.0;19.8;6.0;25.7;1206;;7.0;10.0;;6.0;8.6
761;Meisjes;35 weken;2011;1070;1057;13.0;;14.0;12.2;;13.2;1070;1057;13.0;;14.0;12.2;;13.2;1057;;;;;;
762;Meisjes;35 weken;2012;1196;1182;14.0;;19.0;11.9;;15.5;1196;1182;14.0;5.0;20.0;11.9;4.5;16.4;1182;;5.0;5.0;;4.5;4.5
763;Meisjes;35 weken;2013;1154;1136;17.0;6.0;23.0;14.7;5.3;19.9;1154;1136;17.0;7.0;24.0;14.7;6.2;20.8;1136;6.0;7.0;8.0;5.3;6.2;7.0
764;Meisjes;35 weken;2014;1113;1099;14.0;;17.0;13.0;;14.9;1113;1099;14.0;;18.0;13.0;;15.8;1099;;;;;;
765;Meisjes;35 weken;2015;1040;1028;12.0;;16.0;11.7;;15.4;1040;1028;12.0;5.0;17.0;11.7;4.7;16.4;1028;;5.0;6.0;;4.7;5.9
766;Meisjes;35 weken;2016;991;977;13.0;;15.0;13.5;;15.5;991;977;13.0;;16.0;13.5;;16.6;977;;;9.0;;;9.4
767;Meisjes;36 weken;2004;2312;2283;29.0;14.0;42.0;12.3;6.0;18.3;2312;2283;29.0;16.0;45.0;12.3;7.0;19.3;2283;14.0;16.0;21.0;6.0;7.0;9.3
768;Meisjes;36 weken;2005;2310;2291;19.0;21.0;40.0;8.4;9.0;17.3;2310;2291;19.0;25.0;44.0;8.4;10.9;19.2;2291;21.0;25.0;31.0;9.0;10.9;13.6
769;Meisjes;36 weken;2006;2260;2236;23.0;9.0;32.0;10.3;3.8;14.1;2260;2236;23.0;12.0;35.0;10.3;5.2;15.4;2236;9.0;12.0;14.0;3.8;5.2;6.1
770;Meisjes;36 weken;2007;2157;2133;25.0;6.0;31.0;11.4;2.9;14.3;2157;2133;25.0;7.0;32.0;11.4;3.4;14.8;2133;6.0;7.0;10.0;2.9;3.4;4.9
771;Meisjes;36 weken;2008;2333;2316;17.0;;20.0;7.1;;8.7;2333;2316;17.0;;20.0;7.1;;8.7;2316;;;7.0;;;2.9
772;Meisjes;36 weken;2009;2450;2433;17.0;12.0;29.0;7.0;4.9;11.9;2450;2433;17.0;16.0;33.0;7.0;6.5;13.5;2433;12.0;16.0;20.0;4.9;6.5;8.2
773;Meisjes;36 weken;2010;2483;2461;21.0;11.0;32.0;8.5;4.5;13.0;2483;2461;21.0;12.0;33.0;8.5;5.0;13.5;2461;11.0;12.0;17.0;4.5;5.0;7.1
774;Meisjes;36 weken;2011;2303;2286;17.0;5.0;23.0;7.5;2.4;9.9;2303;2286;17.0;6.0;24.0;7.5;2.8;10.3;2286;5.0;6.0;15.0;2.4;2.8;6.4
775;Meisjes;36 weken;2012;2258;2238;19.0;;23.0;8.6;;10.1;2258;2238;19.0;7.0;26.0;8.6;2.9;11.5;2238;;7.0;12.0;;2.9;5.2
776;Meisjes;36 weken;2013;2167;2156;11.0;;15.0;5.1;;6.9;2167;2156;11.0;6.0;17.0;5.1;2.8;7.8;2156;;6.0;10.0;;2.8;4.6
777;Meisjes;36 weken;2014;2165;2144;22.0;7.0;29.0;10.1;3.3;13.4;2165;2144;22.0;8.0;30.0;10.1;3.8;13.8;2144;7.0;8.0;13.0;3.3;3.8;6.2
778;Meisjes;36 weken;2015;2102;2089;13.0;;15.0;6.1;;7.3;2102;2089;13.0;7.0;19.0;6.1;3.1;9.3;2089;;7.0;11.0;;3.1;5.1
779;Meisjes;36 weken;2016;2137;2119;18.0;;21.0;8.6;;9.6;2137;2119;18.0;;22.0;8.6;;10.2;2119;;;;;;
780;Meisjes;37 weken;2004;5521;5485;36.0;8.0;44.0;6.5;1.5;8.0;5521;5485;36.0;12.0;47.0;6.5;2.1;8.6;5485;8.0;12.0;24.0;1.5;2.1;4.4
781;Meisjes;37 weken;2005;5117;5089;29.0;11.0;40.0;5.6;2.2;7.8;5117;5089;29.0;14.0;43.0;5.6;2.8;8.4;5089;11.0;14.0;22.0;2.2;2.8;4.2
782;Meisjes;37 weken;2006;5232;5208;24.0;;28.0;4.6;;5.4;5232;5208;24.0;7.0;32.0;4.6;1.4;6.0;5208;;7.0;16.0;;1.4;3.2
783;Meisjes;37 weken;2007;5211;5192;19.0;;23.0;3.6;;4.4;5211;5192;19.0;10.0;28.0;3.6;1.8;5.4;5192;;10.0;13.0;;1.8;2.5
784;Meisjes;37 weken;2008;5499;5455;44.0;11.0;55.0;8.0;2.0;10.0;5499;5455;44.0;13.0;57.0;8.0;2.4;10.4;5455;11.0;13.0;17.0;2.0;2.4;3.1
785;Meisjes;37 weken;2009;6014;5986;28.0;5.0;33.0;4.6;0.9;5.5;6014;5986;28.0;9.0;37.0;4.6;1.6;6.1;5986;5.0;9.0;13.0;0.9;1.6;2.2
786;Meisjes;37 weken;2010;6098;6079;18.0;8.0;27.0;3.0;1.4;4.4;6098;6079;18.0;11.0;30.0;3.0;1.9;4.9;6079;8.0;11.0;19.0;1.4;1.9;3.1
787;Meisjes;37 weken;2011;6108;6089;19.0;10.0;30.0;3.1;1.7;4.9;6108;6089;19.0;17.0;36.0;3.1;2.7;5.8;6089;10.0;17.0;22.0;1.7;2.7;3.6
788;Meisjes;37 weken;2012;6329;6315;13.0;6.0;19.0;2.1;1.0;3.1;6329;6315;13.0;12.0;26.0;2.1;2.0;4.0;6315;6.0;12.0;14.0;1.0;2.0;2.3
789;Meisjes;37 weken;2013;6260;6242;17.0;6.0;23.0;2.7;1.0;3.7;6260;6242;17.0;16.0;34.0;2.7;2.6;5.4;6242;6.0;16.0;21.0;1.0;2.6;3.4
790;Meisjes;37 weken;2014;6421;6403;18.0;5.0;23.0;2.7;0.8;3.6;6421;6403;18.0;8.0;26.0;2.7;1.3;4.0;6403;5.0;8.0;13.0;0.8;1.3;2.1
791;Meisjes;37 weken;2015;6183;6160;23.0;6.0;29.0;3.7;0.9;4.7;6183;6160;23.0;9.0;32.0;3.7;1.4;5.2;6160;6.0;9.0;14.0;0.9;1.4;2.3
792;Meisjes;37 weken;2016;6059;6048;11.0;5.0;16.0;1.8;0.8;2.7;6059;6048;11.0;8.0;19.0;1.8;1.4;3.2;6048;5.0;8.0;16.0;0.8;1.4;2.7
793;Meisjes;38 weken;2004;13017;12974;43.0;11.0;54.0;3.3;0.9;4.2;13017;12974;43.0;22.0;65.0;3.3;1.7;5.0;12974;11.0;22.0;35.0;0.9;1.7;2.7
794;Meisjes;38 weken;2005;12454;12414;40.0;17.0;57.0;3.2;1.4;4.6;12454;12414;40.0;24.0;63.0;3.2;1.9;5.1;12414;17.0;24.0;48.0;1.4;1.9;3.8
795;Meisjes;38 weken;2006;12453;12422;31.0;16.0;46.0;2.5;1.3;3.7;12453;12422;31.0;22.0;52.0;2.5;1.7;4.2;12422;16.0;22.0;30.0;1.3;1.7;2.4
796;Meisjes;38 weken;2007;12008;11966;42.0;13.0;54.0;3.5;1.1;4.5;12008;11966;42.0;19.0;61.0;3.5;1.6;5.0;11966;13.0;19.0;27.0;1.1;1.6;2.2
797;Meisjes;38 weken;2008;12627;12599;28.0;7.0;35.0;2.2;0.6;2.8;12627;12599;28.0;14.0;42.0;2.2;1.1;3.3;12599;7.0;14.0;21.0;0.6;1.1;1.7
798;Meisjes;38 weken;2009;13024;12987;36.0;14.0;50.0;2.8;1.0;3.8;13024;12987;36.0;23.0;59.0;2.8;1.8;4.5;12987;14.0;23.0;39.0;1.0;1.8;3.0
799;Meisjes;38 weken;2010;13236;13214;22.0;11.0;33.0;1.7;0.8;2.5;13236;13214;22.0;19.0;41.0;1.7;1.4;3.1;13214;11.0;19.0;32.0;0.8;1.4;2.4
800;Meisjes;38 weken;2011;12868;12839;29.0;12.0;41.0;2.2;1.0;3.2;12868;12839;29.0;15.0;44.0;2.2;1.2;3.4;12839;12.0;15.0;20.0;1.0;1.2;1.6
801;Meisjes;38 weken;2012;12844;12819;25.0;12.0;37.0;1.9;1.0;2.9;12844;12819;25.0;17.0;41.0;1.9;1.3;3.2;12819;12.0;17.0;27.0;1.0;1.3;2.1
802;Meisjes;38 weken;2013;12449;12433;16.0;6.0;22.0;1.3;0.5;1.8;12449;12433;16.0;10.0;26.0;1.3;0.8;2.1;12433;6.0;10.0;19.0;0.5;0.8;1.5
803;Meisjes;38 weken;2014;12937;12910;28.0;;31.0;2.1;;2.4;12937;12910;28.0;11.0;39.0;2.1;0.9;3.0;12910;;11.0;19.0;;0.9;1.5
804;Meisjes;38 weken;2015;12555;12537;19.0;7.0;26.0;1.5;0.6;2.1;12555;12537;19.0;14.0;33.0;1.5;1.1;2.6;12537;7.0;14.0;23.0;0.6;1.1;1.8
805;Meisjes;38 weken;2016;12868;12843;25.0;14.0;39.0;1.9;1.1;3.0;12868;12843;25.0;22.0;47.0;1.9;1.7;3.6;12843;14.0;22.0;30.0;1.1;1.7;2.4
806;Meisjes;39 weken;2004;21886;21861;25.0;14.0;39.0;1.1;0.6;1.8;21886;21861;25.0;21.0;46.0;1.1;0.9;2.1;21861;14.0;21.0;27.0;0.6;0.9;1.2
807;Meisjes;39 weken;2005;20955;20909;46.0;17.0;63.0;2.2;0.8;3.0;20955;20909;46.0;19.0;65.0;2.2;0.9;3.1;20909;17.0;19.0;40.0;0.8;0.9;1.9
808;Meisjes;39 weken;2006;20460;20436;25.0;16.0;40.0;1.2;0.8;2.0;20460;20436;25.0;20.0;45.0;1.2;1.0;2.2;20436;16.0;20.0;36.0;0.8;1.0;1.8
809;Meisjes;39 weken;2007;20995;20966;29.0;12.0;40.0;1.4;0.6;1.9;20995;20966;29.0;18.0;47.0;1.4;0.9;2.2;20966;12.0;18.0;28.0;0.6;0.9;1.3
810;Meisjes;39 weken;2008;21017;20978;39.0;10.0;49.0;1.9;0.5;2.3;21017;20978;39.0;16.0;55.0;1.9;0.8;2.6;20978;10.0;16.0;25.0;0.5;0.8;1.2
811;Meisjes;39 weken;2009;21459;21441;17.0;14.0;31.0;0.8;0.6;1.4;21459;21441;17.0;19.0;36.0;0.8;0.9;1.7;21441;14.0;19.0;36.0;0.6;0.9;1.7
