ID;Geslacht;Leeftijd;Migratieachtergrond;Verblijfstitel;Strafduur;Perioden;GedetineerdenOp30September_1
272;Totaal mannen en vrouwen;Totaal;Totaal;Vrijheidsstraf;Minder dan 1 maand;2007;290.0
273;Totaal mannen en vrouwen;Totaal;Totaal;Vrijheidsstraf;Minder dan 1 maand;2008;260.0
274;Totaal mannen en vrouwen;Totaal;Totaal;Vrijheidsstraf;Minder dan 1 maand;2009;300.0
275;Totaal mannen en vrouwen;Totaal;Totaal;Vrijheidsstraf;Minder dan 1 maand;2010;280.0
276;Totaal mannen en vrouwen;Totaal;Totaal;Vrijheidsstraf;Minder dan 1 maand;2011;290.0
277;Totaal mannen en vrouwen;Totaal;Totaal;Vrijheidsstraf;Minder dan 1 maand;2012;230.0
278;Totaal mannen en vrouwen;Totaal;Totaal;Vrijheidsstraf;Minder dan 1 maand;2013;240.0
279;Totaal mannen en vrouwen;Totaal;Totaal;Vrijheidsstraf;Minder dan 1 maand;2014;330.0
280;Totaal mannen en vrouwen;Totaal;Totaal;Vrijheidsstraf;Minder dan 1 maand;2015;240.0
281;Totaal mannen en vrouwen;Totaal;Totaal;Vrijheidsstraf;Minder dan 1 maand;2016;240.0
282;Totaal mannen en vrouwen;Totaal;Totaal;Vrijheidsstraf;Minder dan 1 maand;2017;270.0
283;Totaal mannen en vrouwen;Totaal;Totaal;Vrijheidsstraf;Minder dan 1 maand;2018;270.0
284;Totaal mannen en vrouwen;Totaal;Totaal;Vrijheidsstraf;Minder dan 1 maand;2019;290.0
285;Totaal mannen en vrouwen;Totaal;Totaal;Vrijheidsstraf;Minder dan 1 maand;2020;180.0
286;Totaal mannen en vrouwen;Totaal;Totaal;Vrijheidsstraf;Minder dan 1 maand;2021;260.0
287;Totaal mannen en vrouwen;Totaal;Totaal;Vrijheidsstraf;Minder dan 1 maand;2022;230.0
288;Totaal mannen en vrouwen;Totaal;Totaal;Vrijheidsstraf;1 tot 6 maanden;2005;1400.0
289;Totaal mannen en vrouwen;Totaal;Totaal;Vrijheidsstraf;1 tot 6 maanden;2006;1040.0
290;Totaal mannen en vrouwen;Totaal;Totaal;Vrijheidsstraf;1 tot 6 maanden;2007;860.0
291;Totaal mannen en vrouwen;Totaal;Totaal;Vrijheidsstraf;1 tot 6 maanden;2008;850.0
292;Totaal mannen en vrouwen;Totaal;Totaal;Vrijheidsstraf;1 tot 6 maanden;2009;740.0
293;Totaal mannen en vrouwen;Totaal;Totaal;Vrijheidsstraf;1 tot 6 maanden;2010;700.0
294;Totaal mannen en vrouwen;Totaal;Totaal;Vrijheidsstraf;1 tot 6 maanden;2011;700.0
295;Totaal mannen en vrouwen;Totaal;Totaal;Vrijheidsstraf;1 tot 6 maanden;2012;610.0
296;Totaal mannen en vrouwen;Totaal;Totaal;Vrijheidsstraf;1 tot 6 maanden;2013;650.0
297;Totaal mannen en vrouwen;Totaal;Totaal;Vrijheidsstraf;1 tot 6 maanden;2014;700.0
298;Totaal mannen en vrouwen;Totaal;Totaal;Vrijheidsstraf;1 tot 6 maanden;2015;670.0
299;Totaal mannen en vrouwen;Totaal;Totaal;Vrijheidsstraf;1 tot 6 maanden;2016;610.0
300;Totaal mannen en vrouwen;Totaal;Totaal;Vrijheidsstraf;1 tot 6 maanden;2017;700.0
301;Totaal mannen en vrouwen;Totaal;Totaal;Vrijheidsstraf;1 tot 6 maanden;2018;650.0
302;Totaal mannen en vrouwen;Totaal;Totaal;Vrijheidsstraf;1 tot 6 maanden;2019;660.0
303;Totaal mannen en vrouwen;Totaal;Totaal;Vrijheidsstraf;1 tot 6 maanden;2020;510.0
304;Totaal mannen en vrouwen;Totaal;Totaal;Vrijheidsstraf;1 tot 6 maanden;2021;670.0
305;Totaal mannen en vrouwen;Totaal;Totaal;Vrijheidsstraf;1 tot 6 maanden;2022;630.0
306;Totaal mannen en vrouwen;Totaal;Totaal;Vrijheidsstraf;6 maanden tot 1 jaar;2005;960.0
307;Totaal mannen en vrouwen;Totaal;Totaal;Vrijheidsstraf;6 maanden tot 1 jaar;2006;780.0
308;Totaal mannen en vrouwen;Totaal;Totaal;Vrijheidsstraf;6 maanden tot 1 jaar;2007;660.0
309;Totaal mannen en vrouwen;Totaal;Totaal;Vrijheidsstraf;6 maanden tot 1 jaar;2008;690.0
310;Totaal mannen en vrouwen;Totaal;Totaal;Vrijheidsstraf;6 maanden tot 1 jaar;2009;780.0
311;Totaal mannen en vrouwen;Totaal;Totaal;Vrijheidsstraf;6 maanden tot 1 jaar;2010;790.0
312;Totaal mannen en vrouwen;Totaal;Totaal;Vrijheidsstraf;6 maanden tot 1 jaar;2011;710.0
313;Totaal mannen en vrouwen;Totaal;Totaal;Vrijheidsstraf;6 maanden tot 1 jaar;2012;670.0
314;Totaal mannen en vrouwen;Totaal;Totaal;Vrijheidsstraf;6 maanden tot 1 jaar;2013;590.0
315;Totaal mannen en vrouwen;Totaal;Totaal;Vrijheidsstraf;6 maanden tot 1 jaar;2014;610.0
316;Totaal mannen en vrouwen;Totaal;Totaal;Vrijheidsstraf;6 maanden tot 1 jaar;2015;530.0
317;Totaal mannen en vrouwen;Totaal;Totaal;Vrijheidsstraf;6 maanden tot 1 jaar;2016;500.0
318;Totaal mannen en vrouwen;Totaal;Totaal;Vrijheidsstraf;6 maanden tot 1 jaar;2017;550.0
319;Totaal mannen en vrouwen;Totaal;Totaal;Vrijheidsstraf;6 maanden tot 1 jaar;2018;590.0
320;Totaal mannen en vrouwen;Totaal;Totaal;Vrijheidsstraf;6 maanden tot 1 jaar;2019;520.0
321;Totaal mannen en vrouwen;Totaal;Totaal;Vrijheidsstraf;6 maanden tot 1 jaar;2020;440.0
322;Totaal mannen en vrouwen;Totaal;Totaal;Vrijheidsstraf;6 maanden tot 1 jaar;2021;530.0
323;Totaal mannen en vrouwen;Totaal;Totaal;Vrijheidsstraf;6 maanden tot 1 jaar;2022;520.0
324;Totaal mannen en vrouwen;Totaal;Totaal;Vrijheidsstraf;1 tot 3 jaren;2005;1720.0
325;Totaal mannen en vrouwen;Totaal;Totaal;Vrijheidsstraf;1 tot 3 jaren;2006;1350.0
326;Totaal mannen en vrouwen;Totaal;Totaal;Vrijheidsstraf;1 tot 3 jaren;2007;1080.0
327;Totaal mannen en vrouwen;Totaal;Totaal;Vrijheidsstraf;1 tot 3 jaren;2008;1010.0
328;Totaal mannen en vrouwen;Totaal;Totaal;Vrijheidsstraf;1 tot 3 jaren;2009;900.0
329;Totaal mannen en vrouwen;Totaal;Totaal;Vrijheidsstraf;1 tot 3 jaren;2010;1060.0
330;Totaal mannen en vrouwen;Totaal;Totaal;Vrijheidsstraf;1 tot 3 jaren;2011;950.0
331;Totaal mannen en vrouwen;Totaal;Totaal;Vrijheidsstraf;1 tot 3 jaren;2012;930.0
332;Totaal mannen en vrouwen;Totaal;Totaal;Vrijheidsstraf;1 tot 3 jaren;2013;810.0
333;Totaal mannen en vrouwen;Totaal;Totaal;Vrijheidsstraf;1 tot 3 jaren;2014;840.0
334;Totaal mannen en vrouwen;Totaal;Totaal;Vrijheidsstraf;1 tot 3 jaren;2015;750.0
335;Totaal mannen en vrouwen;Totaal;Totaal;Vrijheidsstraf;1 tot 3 jaren;2016;670.0
336;Totaal mannen en vrouwen;Totaal;Totaal;Vrijheidsstraf;1 tot 3 jaren;2017;700.0
337;Totaal mannen en vrouwen;Totaal;Totaal;Vrijheidsstraf;1 tot 3 jaren;2018;760.0
338;Totaal mannen en vrouwen;Totaal;Totaal;Vrijheidsstraf;1 tot 3 jaren;2019;850.0
339;Totaal mannen en vrouwen;Totaal;Totaal;Vrijheidsstraf;1 tot 3 jaren;2020;880.0
340;Totaal mannen en vrouwen;Totaal;Totaal;Vrijheidsstraf;1 tot 3 jaren;2021;870.0
341;Totaal mannen en vrouwen;Totaal;Totaal;Vrijheidsstraf;1 tot 3 jaren;2022;780.0
342;Totaal mannen en vrouwen;Totaal;Totaal;Vrijheidsstraf;3 jaren of langer;2005;2500.0
343;Totaal mannen en vrouwen;Totaal;Totaal;Vrijheidsstraf;3 jaren of langer;2006;2250.0
344;Totaal mannen en vrouwen;Totaal;Totaal;Vrijheidsstraf;3 jaren of langer;2007;1940.0
345;Totaal mannen en vrouwen;Totaal;Totaal;Vrijheidsstraf;3 jaren of langer;2008;1710.0
346;Totaal mannen en vrouwen;Totaal;Totaal;Vrijheidsstraf;3 jaren of langer;2009;1560.0
347;Totaal mannen en vrouwen;Totaal;Totaal;Vrijheidsstraf;3 jaren of langer;2010;1490.0
348;Totaal mannen en vrouwen;Totaal;Totaal;Vrijheidsstraf;3 jaren of langer;2011;1520.0
349;Totaal mannen en vrouwen;Totaal;Totaal;Vrijheidsstraf;3 jaren of langer;2012;1600.0
350;Totaal mannen en vrouwen;Totaal;Totaal;Vrijheidsstraf;3 jaren of langer;2013;1650.0
351;Totaal mannen en vrouwen;Totaal;Totaal;Vrijheidsstraf;3 jaren of langer;2014;1590.0
352;Totaal mannen en vrouwen;Totaal;Totaal;Vrijheidsstraf;3 jaren of langer;2015;1570.0
353;Totaal mannen en vrouwen;Totaal;Totaal;Vrijheidsstraf;3 jaren of langer;2016;1550.0
354;Totaal mannen en vrouwen;Totaal;Totaal;Vrijheidsstraf;3 jaren of langer;2017;1550.0
355;Totaal mannen en vrouwen;Totaal;Totaal;Vrijheidsstraf;3 jaren of langer;2018;1500.0
356;Totaal mannen en vrouwen;Totaal;Totaal;Vrijheidsstraf;3 jaren of langer;2019;1550.0
357;Totaal mannen en vrouwen;Totaal;Totaal;Vrijheidsstraf;3 jaren of langer;2020;1640.0
358;Totaal mannen en vrouwen;Totaal;Totaal;Vrijheidsstraf;3 jaren of langer;2021;1860.0
359;Totaal mannen en vrouwen;Totaal;Totaal;Vrijheidsstraf;3 jaren of langer;2022;1740.0
360;Totaal mannen en vrouwen;Totaal;Totaal;Vrijheidsstraf;Overig en onbekend;2005;10.0
361;Totaal mannen en vrouwen;Totaal;Totaal;Vrijheidsstraf;Overig en onbekend;2006;10.0
362;Totaal mannen en vrouwen;Totaal;Totaal;Vrijheidsstraf;Overig en onbekend;2007;40.0
363;Totaal mannen en vrouwen;Totaal;Totaal;Vrijheidsstraf;Overig en onbekend;2008;40.0
364;Totaal mannen en vrouwen;Totaal;Totaal;Vrijheidsstraf;Overig en onbekend;2009;30.0
365;Totaal mannen en vrouwen;Totaal;Totaal;Vrijheidsstraf;Overig en onbekend;2010;20.0
366;Totaal mannen en vrouwen;Totaal;Totaal;Vrijheidsstraf;Overig en onbekend;2011;40.0
367;Totaal mannen en vrouwen;Totaal;Totaal;Vrijheidsstraf;Overig en onbekend;2012;30.0
368;Totaal mannen en vrouwen;Totaal;Totaal;Vrijheidsstraf;Overig en onbekend;2013;30.0
369;Totaal mannen en vrouwen;Totaal;Totaal;Vrijheidsstraf;Overig en onbekend;2014;20.0
370;Totaal mannen en vrouwen;Totaal;Totaal;Vrijheidsstraf;Overig en onbekend;2015;30.0
371;Totaal mannen en vrouwen;Totaal;Totaal;Vrijheidsstraf;Overig en onbekend;2016;20.0
372;Totaal mannen en vrouwen;Totaal;Totaal;Vrijheidsstraf;Overig en onbekend;2017;10.0
373;Totaal mannen en vrouwen;Totaal;Totaal;Vrijheidsstraf;Overig en onbekend;2018;20.0
374;Totaal mannen en vrouwen;Totaal;Totaal;Vrijheidsstraf;Overig en onbekend;2019;10.0
375;Totaal mannen en vrouwen;Totaal;Totaal;Vrijheidsstraf;Overig en onbekend;2020;20.0
376;Totaal mannen en vrouwen;Totaal;Totaal;Vrijheidsstraf;Overig en onbekend;2021;20.0
377;Totaal mannen en vrouwen;Totaal;Totaal;Vrijheidsstraf;Overig en onbekend;2022;20.0
378;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;Totaal;2005;1080.0
379;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;Totaal;2006;1080.0
380;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;Totaal;2007;1080.0
381;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;Totaal;2008;1040.0
382;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;Totaal;2009;1090.0
383;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;Totaal;2010;1000.0
384;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;Totaal;2011;950.0
385;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;Totaal;2012;950.0
386;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;Totaal;2013;1020.0
387;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;Totaal;2014;970.0
388;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;Totaal;2015;650.0
389;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;Totaal;2016;580.0
390;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;Totaal;2017;550.0
391;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;Totaal;2018;590.0
392;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;Totaal;2019;520.0
393;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;Totaal;2020;170.0
394;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;Totaal;2021;420.0
395;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;Totaal;2022;430.0
396;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;Minder dan 1 maand;2005;440.0
397;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;Minder dan 1 maand;2006;490.0
398;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;Minder dan 1 maand;2007;450.0
399;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;Minder dan 1 maand;2008;420.0
400;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;Minder dan 1 maand;2009;490.0
401;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;Minder dan 1 maand;2010;500.0
402;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;Minder dan 1 maand;2011;490.0
403;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;Minder dan 1 maand;2012;490.0
404;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;Minder dan 1 maand;2013;600.0
405;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;Minder dan 1 maand;2014;580.0
406;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;Minder dan 1 maand;2015;330.0
407;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;Minder dan 1 maand;2016;290.0
408;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;Minder dan 1 maand;2017;220.0
409;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;Minder dan 1 maand;2018;270.0
410;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;Minder dan 1 maand;2019;220.0
411;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;Minder dan 1 maand;2020;60.0
412;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;Minder dan 1 maand;2021;180.0
413;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;Minder dan 1 maand;2022;190.0
414;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;1 tot 6 maanden;2005;580.0
415;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;1 tot 6 maanden;2006;510.0
416;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;1 tot 6 maanden;2007;460.0
417;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;1 tot 6 maanden;2008;460.0
418;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;1 tot 6 maanden;2009;430.0
419;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;1 tot 6 maanden;2010;350.0
420;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;1 tot 6 maanden;2011;290.0
421;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;1 tot 6 maanden;2012;300.0
422;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;1 tot 6 maanden;2013;300.0
423;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;1 tot 6 maanden;2014;240.0
424;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;1 tot 6 maanden;2015;240.0
425;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;1 tot 6 maanden;2016;230.0
426;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;1 tot 6 maanden;2017;260.0
427;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;1 tot 6 maanden;2018;260.0
428;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;1 tot 6 maanden;2019;250.0
429;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;1 tot 6 maanden;2020;70.0
430;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;1 tot 6 maanden;2021;210.0
431;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;1 tot 6 maanden;2022;210.0
432;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;6 maanden tot 1 jaar;2005;20.0
433;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;6 maanden tot 1 jaar;2006;40.0
434;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;6 maanden tot 1 jaar;2007;40.0
435;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;6 maanden tot 1 jaar;2008;60.0
436;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;6 maanden tot 1 jaar;2009;50.0
437;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;6 maanden tot 1 jaar;2010;40.0
438;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;6 maanden tot 1 jaar;2011;50.0
439;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;6 maanden tot 1 jaar;2012;40.0
440;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;6 maanden tot 1 jaar;2013;40.0
441;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;6 maanden tot 1 jaar;2014;30.0
442;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;6 maanden tot 1 jaar;2015;30.0
443;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;6 maanden tot 1 jaar;2016;20.0
444;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;6 maanden tot 1 jaar;2017;20.0
445;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;6 maanden tot 1 jaar;2018;20.0
446;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;6 maanden tot 1 jaar;2019;20.0
447;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;6 maanden tot 1 jaar;2020;10.0
448;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;6 maanden tot 1 jaar;2021;10.0
449;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;6 maanden tot 1 jaar;2022;0.0
450;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;1 tot 3 jaren;2005;10.0
451;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;1 tot 3 jaren;2006;10.0
452;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;1 tot 3 jaren;2007;10.0
453;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;1 tot 3 jaren;2008;20.0
454;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;1 tot 3 jaren;2009;20.0
455;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;1 tot 3 jaren;2010;10.0
456;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;1 tot 3 jaren;2011;10.0
457;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;1 tot 3 jaren;2012;20.0
458;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;1 tot 3 jaren;2013;20.0
459;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;1 tot 3 jaren;2014;10.0
460;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;1 tot 3 jaren;2015;10.0
461;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;1 tot 3 jaren;2016;10.0
462;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;1 tot 3 jaren;2017;10.0
463;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;1 tot 3 jaren;2018;10.0
464;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;1 tot 3 jaren;2019;10.0
465;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;1 tot 3 jaren;2020;10.0
466;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;1 tot 3 jaren;2021;0.0
467;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;1 tot 3 jaren;2022;0.0
468;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;3 jaren of langer;2005;0.0
469;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;3 jaren of langer;2006;0.0
470;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;3 jaren of langer;2007;0.0
471;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;3 jaren of langer;2008;0.0
472;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;3 jaren of langer;2009;0.0
473;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;3 jaren of langer;2010;0.0
474;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;3 jaren of langer;2011;0.0
475;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;3 jaren of langer;2012;0.0
476;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;3 jaren of langer;2013;0.0
477;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;3 jaren of langer;2014;0.0
478;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;3 jaren of langer;2015;0.0
479;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;3 jaren of langer;2016;0.0
480;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;3 jaren of langer;2017;0.0
481;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;3 jaren of langer;2018;0.0
482;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;3 jaren of langer;2019;0.0
483;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;3 jaren of langer;2020;0.0
484;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;3 jaren of langer;2021;0.0
485;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;3 jaren of langer;2022;0.0
486;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;Overig en onbekend;2005;30.0
487;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;Overig en onbekend;2006;30.0
488;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;Overig en onbekend;2007;110.0
489;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;Overig en onbekend;2008;80.0
490;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;Overig en onbekend;2009;100.0
491;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;Overig en onbekend;2010;100.0
492;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;Overig en onbekend;2011;110.0
493;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;Overig en onbekend;2012;100.0
494;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;Overig en onbekend;2013;70.0
495;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;Overig en onbekend;2014;110.0
496;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;Overig en onbekend;2015;50.0
497;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;Overig en onbekend;2016;30.0
498;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;Overig en onbekend;2017;40.0
499;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;Overig en onbekend;2018;30.0
500;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;Overig en onbekend;2019;20.0
501;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;Overig en onbekend;2020;20.0
502;Totaal mannen en vrouwen;Totaal;Totaal;Vervangende hechtenis/dwangmaatregel;Overig en onbekend;2021;20.0
