ID;Geslacht;Sector;Vooropleiding;Perioden;TotaalAantalStudenten_1;Na4Jaar_2;Na5Jaar_3;Na6Jaar_4;Na7Jaar_5;Na8Jaar_6;Na9JaarOfMeer_7;Na4Jaar_8;Na5Jaar_9;Na6Jaar_10;Na7Jaar_11;Na8Jaar_12;Na9JaarOfMeer_13;Na4Jaar_14;Na5Jaar_15;Na6Jaar_16;Na7Jaar_17;Na8Jaar_18;Na9JaarOfMeer_19;Na1Jaar_20;Na2Jaar_21;Na3Jaar_22;Na4Jaar_23;Na5Jaar_24;Na6Jaar_25;Na7Jaar_26;Na8Jaar_27;Na9JaarOfMeer_28;InJaar2_29;InJaar3_30;InJaar4_31;InJaar5_32;InJaar6_33;InJaar7_34;InJaar8_35;InJaar9_36;InJaar10OfMeer_37;InJaar2_38;InJaar3_39;InJaar4_40;InJaar5_41;InJaar6_42;InJaar7_43;InJaar8_44;InJaar9_45;InJaar10OfMeer_46;InJaar2_47;InJaar3_48;InJaar4_49;InJaar5_50;InJaar6_51;InJaar7_52;InJaar8_53;InJaar9_54;InJaar10OfMeer_55;InJaar2_56;InJaar3_57;InJaar4_58;InJaar5_59;InJaar6_60;InJaar7_61;InJaar8_62;InJaar9_63;InJaar10OfMeer_64
214;Mannen;Totaal alle sectoren;Andere vooropleiding;Cohort 1993;2350.0;26.0;36.0;41.0;44.0;46.0;47.0;26.0;36.0;40.0;44.0;45.0;46.0;0.0;0.0;1.0;1.0;1.0;1.0;26.0;37.0;42.0;46.0;48.0;48.0;49.0;49.0;49.0;74.0;59.0;51.0;28.0;16.0;11.0;7.0;5.0;4.0;73.0;58.0;50.0;27.0;15.0;9.0;5.0;3.0;3.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
215;Mannen;Totaal alle sectoren;Andere vooropleiding;Cohort 1994;720.0;24.0;33.0;38.0;39.0;41.0;;24.0;33.0;37.0;39.0;40.0;;0.0;0.0;0.0;0.0;1.0;;31.0;40.0;47.0;51.0;52.0;53.0;54.0;54.0;;69.0;58.0;48.0;25.0;15.0;9.0;6.0;5.0;;68.0;56.0;47.0;24.0;13.0;8.0;5.0;4.0;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
216;Mannen;Agrarisch onderwijs;Totaal alle vooropleidingen;Cohort 1991;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
217;Mannen;Agrarisch onderwijs;Totaal alle vooropleidingen;Cohort 1992;50.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
218;Mannen;Agrarisch onderwijs;Totaal alle vooropleidingen;Cohort 1993;40.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
219;Mannen;Agrarisch onderwijs;Totaal alle vooropleidingen;Cohort 1994;80.0;16.0;33.0;37.0;42.0;42.0;;16.0;33.0;37.0;42.0;42.0;;;;;;;;29.0;34.0;37.0;39.0;41.0;49.0;49.0;49.0;;71.0;65.0;62.0;44.0;27.0;14.0;9.0;9.0;;71.0;65.0;62.0;44.0;27.0;14.0;9.0;8.0;;;;;;;;;;;;;;;;;;1.0;
220;Mannen;Agrarisch onderwijs;Vooropleiding havo;Cohort 1991;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
221;Mannen;Agrarisch onderwijs;Vooropleiding havo;Cohort 1992;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
222;Mannen;Agrarisch onderwijs;Vooropleiding havo;Cohort 1993;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
223;Mannen;Agrarisch onderwijs;Vooropleiding havo;Cohort 1994;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
224;Mannen;Agrarisch onderwijs;Vooropleiding vwo;Cohort 1991;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
225;Mannen;Agrarisch onderwijs;Vooropleiding vwo;Cohort 1992;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
226;Mannen;Agrarisch onderwijs;Vooropleiding vwo;Cohort 1993;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
227;Mannen;Agrarisch onderwijs;Vooropleiding vwo;Cohort 1994;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
228;Mannen;Agrarisch onderwijs;Vooropleiding mbo;Cohort 1991;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
229;Mannen;Agrarisch onderwijs;Vooropleiding mbo;Cohort 1992;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
230;Mannen;Agrarisch onderwijs;Vooropleiding mbo;Cohort 1993;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
231;Mannen;Agrarisch onderwijs;Vooropleiding mbo;Cohort 1994;50.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
232;Mannen;Agrarisch onderwijs;Vooropleiding wo;Cohort 1991;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
233;Mannen;Agrarisch onderwijs;Vooropleiding wo;Cohort 1992;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
234;Mannen;Agrarisch onderwijs;Vooropleiding wo;Cohort 1993;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
235;Mannen;Agrarisch onderwijs;Vooropleiding wo;Cohort 1994;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
236;Mannen;Agrarisch onderwijs;Andere vooropleiding;Cohort 1991;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
237;Mannen;Agrarisch onderwijs;Andere vooropleiding;Cohort 1992;40.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
238;Mannen;Agrarisch onderwijs;Andere vooropleiding;Cohort 1993;30.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
239;Mannen;Agrarisch onderwijs;Andere vooropleiding;Cohort 1994;20.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240;Mannen;Technisch onderwijs;Totaal alle vooropleidingen;Cohort 1991;770.0;4.0;18.0;25.0;29.0;31.0;35.0;3.0;17.0;24.0;29.0;31.0;34.0;0.0;0.0;0.0;1.0;1.0;1.0;28.0;39.0;51.0;56.0;59.0;61.0;60.0;60.0;63.0;72.0;61.0;48.0;41.0;23.0;15.0;10.0;8.0;3.0;71.0;60.0;47.0;40.0;22.0;14.0;9.0;7.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
241;Mannen;Technisch onderwijs;Totaal alle vooropleidingen;Cohort 1992;790.0;5.0;20.0;29.0;34.0;36.0;39.0;5.0;20.0;29.0;33.0;36.0;38.0;0.0;0.0;0.0;1.0;1.0;1.0;25.0;35.0;47.0;51.0;53.0;54.0;55.0;55.0;55.0;75.0;65.0;50.0;44.0;27.0;17.0;11.0;9.0;6.0;74.0;64.0;49.0;42.0;25.0;16.0;10.0;7.0;4.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0
242;Mannen;Technisch onderwijs;Totaal alle vooropleidingen;Cohort 1993;640.0;7.0;22.0;32.0;37.0;41.0;43.0;7.0;22.0;31.0;37.0;40.0;42.0;0.0;0.0;1.0;1.0;1.0;1.0;25.0;34.0;43.0;48.0;49.0;51.0;52.0;51.0;53.0;74.0;66.0;54.0;45.0;29.0;18.0;11.0;8.0;5.0;74.0;65.0;53.0;44.0;27.0;17.0;10.0;6.0;4.0;0.0;1.0;1.0;0.0;1.0;;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0
243;Mannen;Technisch onderwijs;Totaal alle vooropleidingen;Cohort 1994;470.0;9.0;24.0;32.0;37.0;40.0;;9.0;24.0;32.0;37.0;39.0;;;0.0;0.0;0.0;1.0;;25.0;34.0;46.0;50.0;51.0;52.0;53.0;53.0;;75.0;66.0;51.0;41.0;25.0;16.0;9.0;7.0;;74.0;64.0;49.0;40.0;24.0;14.0;8.0;7.0;;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;0.0;0.0;1.0;1.0;1.0;0.0;0.0;;
244;Mannen;Technisch onderwijs;Vooropleiding havo;Cohort 1991;80.0;1.0;15.0;20.0;25.0;25.0;25.0;1.0;15.0;20.0;25.0;25.0;25.0;;;;;;;34.0;50.0;59.0;63.0;66.0;70.0;69.0;69.0;73.0;66.0;50.0;41.0;36.0;19.0;10.0;6.0;6.0;3.0;63.0;50.0;40.0;36.0;18.0;10.0;4.0;4.0;1.0;3.0;;1.0;;1.0;;3.0;3.0;1.0;1.0;;;;;;;;
245;Mannen;Technisch onderwijs;Vooropleiding havo;Cohort 1992;100.0;5.0;23.0;33.0;40.0;44.0;46.0;5.0;22.0;32.0;37.0;41.0;43.0;;1.0;1.0;3.0;3.0;3.0;19.0;27.0;41.0;43.0;47.0;49.0;48.0;49.0;48.0;81.0;73.0;56.0;52.0;30.0;18.0;11.0;6.0;5.0;80.0;72.0;54.0;47.0;27.0;15.0;10.0;5.0;3.0;1.0;1.0;2.0;4.0;3.0;2.0;;;1.0;;;;;;;1.0;1.0;1.0
246;Mannen;Technisch onderwijs;Vooropleiding havo;Cohort 1993;20.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
247;Mannen;Technisch onderwijs;Vooropleiding havo;Cohort 1994;20.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
248;Mannen;Technisch onderwijs;Vooropleiding vwo;Cohort 1991;20.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
249;Mannen;Technisch onderwijs;Vooropleiding vwo;Cohort 1992;20.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
250;Mannen;Technisch onderwijs;Vooropleiding vwo;Cohort 1993;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
251;Mannen;Technisch onderwijs;Vooropleiding vwo;Cohort 1994;20.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
252;Mannen;Technisch onderwijs;Vooropleiding mbo;Cohort 1991;480.0;3.0;20.0;26.0;30.0;32.0;37.0;3.0;19.0;26.0;30.0;32.0;36.0;0.0;0.0;0.0;0.0;0.0;0.0;26.0;37.0;51.0;56.0;59.0;60.0;60.0;59.0;61.0;74.0;63.0;48.0;40.0;22.0;14.0;10.0;9.0;3.0;73.0;62.0;47.0;40.0;21.0;13.0;10.0;8.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;;;;0.0;0.0;0.0;0.0;0.0;0.0
253;Mannen;Technisch onderwijs;Vooropleiding mbo;Cohort 1992;490.0;4.0;21.0;31.0;35.0;38.0;42.0;4.0;21.0;31.0;35.0;38.0;42.0;;;;;;0.0;23.0;33.0;46.0;51.0;51.0;52.0;53.0;53.0;54.0;77.0;67.0;52.0;45.0;27.0;17.0;12.0;9.0;4.0;77.0;67.0;51.0;44.0;26.0;16.0;10.0;8.0;3.0;0.0;;1.0;1.0;1.0;0.0;1.0;1.0;1.0;;;;0.0;0.0;0.0;0.0;0.0;0.0
254;Mannen;Technisch onderwijs;Vooropleiding mbo;Cohort 1993;120.0;5.0;29.0;42.0;47.0;50.0;52.0;4.0;28.0;40.0;45.0;48.0;49.0;1.0;1.0;2.0;2.0;2.0;3.0;21.0;31.0;36.0;38.0;38.0;40.0;43.0;40.0;43.0;79.0;69.0;62.0;57.0;33.0;17.0;10.0;10.0;5.0;79.0;66.0;60.0;55.0;30.0;17.0;9.0;8.0;4.0;;2.0;2.0;1.0;2.0;;;1.0;;;;;1.0;1.0;1.0;1.0;1.0;1.0
255;Mannen;Technisch onderwijs;Vooropleiding mbo;Cohort 1994;300.0;9.0;28.0;37.0;42.0;44.0;;9.0;27.0;37.0;41.0;44.0;;;0.0;0.0;0.0;0.0;;25.0;32.0;45.0;46.0;47.0;48.0;49.0;49.0;;75.0;68.0;53.0;45.0;25.0;15.0;9.0;7.0;;75.0;67.0;52.0;44.0;25.0;14.0;8.0;6.0;;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;;;0.0;;;;;;;
256;Mannen;Technisch onderwijs;Vooropleiding wo;Cohort 1991;50.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
257;Mannen;Technisch onderwijs;Vooropleiding wo;Cohort 1992;40.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
258;Mannen;Technisch onderwijs;Vooropleiding wo;Cohort 1993;50.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
259;Mannen;Technisch onderwijs;Vooropleiding wo;Cohort 1994;50.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
260;Mannen;Technisch onderwijs;Andere vooropleiding;Cohort 1991;140.0;6.0;14.0;24.0;32.0;36.0;40.0;5.0;13.0;24.0;31.0;35.0;38.0;1.0;1.0;1.0;1.0;1.0;1.0;25.0;36.0;45.0;48.0;54.0;55.0;55.0;57.0;59.0;75.0;64.0;53.0;47.0;32.0;20.0;13.0;7.0;1.0;74.0;63.0;52.0;46.0;31.0;19.0;12.0;7.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;1.0;1.0;;
261;Mannen;Technisch onderwijs;Andere vooropleiding;Cohort 1992;140.0;6.0;16.0;23.0;25.0;27.0;30.0;6.0;16.0;23.0;24.0;26.0;28.0;;;;1.0;1.0;2.0;35.0;48.0;57.0;57.0;60.0;62.0;64.0;63.0;62.0;65.0;52.0;41.0;37.0;25.0;16.0;11.0;10.0;9.0;63.0;50.0;40.0;35.0;23.0;14.0;11.0;8.0;8.0;1.0;1.0;1.0;1.0;1.0;;;1.0;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
262;Mannen;Technisch onderwijs;Andere vooropleiding;Cohort 1993;450.0;7.0;20.0;29.0;35.0;39.0;41.0;7.0;20.0;29.0;35.0;39.0;40.0;;;;;;0.0;28.0;36.0;47.0;53.0;54.0;55.0;55.0;55.0;56.0;72.0;64.0;51.0;40.0;26.0;16.0;10.0;6.0;3.0;71.0;63.0;50.0;39.0;25.0;15.0;9.0;4.0;2.0;0.0;0.0;0.0;0.0;0.0;;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
263;Mannen;Technisch onderwijs;Andere vooropleiding;Cohort 1994;80.0;6.0;13.0;20.0;23.0;25.0;;6.0;13.0;20.0;23.0;25.0;;;;;;;;35.0;46.0;60.0;67.0;68.0;65.0;67.0;67.0;;65.0;54.0;39.0;27.0;19.0;14.0;11.0;8.0;;64.0;51.0;38.0;26.0;18.0;13.0;11.0;8.0;;;1.0;1.0;1.0;1.0;1.0;;;;1.0;1.0;;;;;;;
264;Mannen;Gezondheidszorgonderwijs;Totaal alle vooropleidingen;Cohort 1991;280.0;59.0;63.0;64.0;64.0;64.0;65.0;59.0;63.0;64.0;64.0;64.0;65.0;;;;;;;23.0;28.0;33.0;35.0;35.0;35.0;36.0;35.0;33.0;77.0;37.0;18.0;6.0;3.0;1.0;1.0;1.0;1.0;75.0;36.0;17.0;6.0;2.0;0.0;0.0;1.0;1.0;1.0;1.0;;;1.0;1.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
265;Mannen;Gezondheidszorgonderwijs;Totaal alle vooropleidingen;Cohort 1992;160.0;40.0;50.0;53.0;54.0;55.0;57.0;40.0;50.0;52.0;53.0;55.0;55.0;;1.0;1.0;1.0;1.0;1.0;28.0;39.0;42.0;43.0;44.0;42.0;42.0;43.0;42.0;72.0;43.0;31.0;17.0;6.0;5.0;4.0;2.0;2.0;72.0;42.0;30.0;16.0;6.0;4.0;3.0;1.0;1.0;;;1.0;;;1.0;1.0;1.0;;1.0;1.0;1.0;1.0;;;;;1.0
266;Mannen;Gezondheidszorgonderwijs;Totaal alle vooropleidingen;Cohort 1993;150.0;42.0;50.0;53.0;53.0;53.0;55.0;42.0;49.0;52.0;52.0;52.0;54.0;1.0;1.0;1.0;1.0;1.0;1.0;33.0;43.0;45.0;44.0;45.0;43.0;42.0;42.0;43.0;67.0;38.0;25.0;13.0;5.0;4.0;5.0;5.0;2.0;67.0;38.0;25.0;13.0;5.0;4.0;4.0;5.0;2.0;;;;;;;1.0;;;1.0;;;;;;;;
267;Mannen;Gezondheidszorgonderwijs;Totaal alle vooropleidingen;Cohort 1994;210.0;60.0;65.0;66.0;67.0;67.0;;60.0;65.0;66.0;67.0;67.0;;;0.0;0.0;0.0;0.0;;24.0;29.0;29.0;29.0;29.0;31.0;30.0;29.0;;75.0;31.0;19.0;11.0;5.0;2.0;2.0;3.0;;74.0;29.0;18.0;10.0;5.0;2.0;1.0;3.0;;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;;;;;;;;;;
268;Mannen;Gezondheidszorgonderwijs;Vooropleiding havo;Cohort 1991;20.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
269;Mannen;Gezondheidszorgonderwijs;Vooropleiding havo;Cohort 1992;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
270;Mannen;Gezondheidszorgonderwijs;Vooropleiding havo;Cohort 1993;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
271;Mannen;Gezondheidszorgonderwijs;Vooropleiding havo;Cohort 1994;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
272;Mannen;Gezondheidszorgonderwijs;Vooropleiding vwo;Cohort 1991;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
273;Mannen;Gezondheidszorgonderwijs;Vooropleiding vwo;Cohort 1992;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
274;Mannen;Gezondheidszorgonderwijs;Vooropleiding vwo;Cohort 1993;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
275;Mannen;Gezondheidszorgonderwijs;Vooropleiding vwo;Cohort 1994;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
276;Mannen;Gezondheidszorgonderwijs;Vooropleiding mbo;Cohort 1991;200.0;63.0;65.0;65.0;65.0;65.0;66.0;63.0;65.0;65.0;65.0;65.0;66.0;;;;;;;24.0;29.0;33.0;34.0;34.0;34.0;35.0;34.0;32.0;76.0;30.0;12.0;3.0;2.0;2.0;1.0;1.0;2.0;74.0;29.0;12.0;2.0;;;;1.0;1.0;2.0;2.0;;;1.0;1.0;;;1.0;;;1.0;1.0;1.0;1.0;1.0;1.0;1.0
277;Mannen;Gezondheidszorgonderwijs;Vooropleiding mbo;Cohort 1992;100.0;48.0;57.0;58.0;59.0;59.0;60.0;48.0;56.0;57.0;58.0;58.0;58.0;;1.0;1.0;1.0;1.0;2.0;22.0;36.0;38.0;40.0;42.0;39.0;38.0;39.0;37.0;78.0;42.0;27.0;13.0;1.0;3.0;3.0;2.0;3.0;77.0;40.0;25.0;12.0;1.0;2.0;1.0;1.0;2.0;;;1.0;;;1.0;2.0;1.0;;1.0;2.0;1.0;1.0;;;;;1.0
278;Mannen;Gezondheidszorgonderwijs;Vooropleiding mbo;Cohort 1993;40.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
279;Mannen;Gezondheidszorgonderwijs;Vooropleiding mbo;Cohort 1994;160.0;66.0;69.0;69.0;69.0;69.0;;66.0;69.0;69.0;69.0;69.0;;;;;;;;22.0;26.0;26.0;27.0;28.0;30.0;29.0;29.0;;77.0;27.0;15.0;7.0;4.0;1.0;1.0;2.0;;77.0;26.0;14.0;7.0;4.0;1.0;1.0;2.0;;;1.0;1.0;1.0;;;1.0;;;;;;;;;;;
280;Mannen;Gezondheidszorgonderwijs;Vooropleiding wo;Cohort 1991;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
281;Mannen;Gezondheidszorgonderwijs;Vooropleiding wo;Cohort 1992;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
282;Mannen;Gezondheidszorgonderwijs;Vooropleiding wo;Cohort 1993;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
283;Mannen;Gezondheidszorgonderwijs;Vooropleiding wo;Cohort 1994;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
284;Mannen;Gezondheidszorgonderwijs;Andere vooropleiding;Cohort 1991;50.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
285;Mannen;Gezondheidszorgonderwijs;Andere vooropleiding;Cohort 1992;40.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
286;Mannen;Gezondheidszorgonderwijs;Andere vooropleiding;Cohort 1993;100.0;40.0;46.0;49.0;49.0;49.0;51.0;40.0;46.0;49.0;49.0;49.0;51.0;;;;;;;35.0;48.0;48.0;48.0;49.0;47.0;46.0;47.0;47.0;65.0;29.0;24.0;12.0;5.0;4.0;5.0;4.0;2.0;65.0;29.0;24.0;12.0;5.0;4.0;4.0;4.0;2.0;;;;;;;1.0;;;;;;;;;;;
287;Mannen;Gezondheidszorgonderwijs;Andere vooropleiding;Cohort 1994;30.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
288;Mannen;Economisch onderwijs;Totaal alle vooropleidingen;Cohort 1991;1230.0;18.0;27.0;31.0;34.0;36.0;38.0;18.0;27.0;31.0;33.0;35.0;36.0;;0.0;0.0;1.0;1.0;2.0;29.0;47.0;54.0;55.0;56.0;57.0;59.0;59.0;60.0;70.0;52.0;44.0;27.0;16.0;12.0;7.0;5.0;2.0;69.0;50.0;42.0;25.0;14.0;10.0;6.0;4.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0
289;Mannen;Economisch onderwijs;Totaal alle vooropleidingen;Cohort 1992;1090.0;20.0;28.0;31.0;33.0;34.0;36.0;20.0;27.0;31.0;32.0;33.0;34.0;0.0;1.0;1.0;1.0;1.0;2.0;27.0;45.0;50.0;53.0;55.0;57.0;59.0;60.0;61.0;73.0;54.0;48.0;27.0;17.0;12.0;8.0;6.0;4.0;71.0;52.0;45.0;24.0;15.0;10.0;7.0;4.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;1.0;1.0;1.0;1.0;1.0
290;Mannen;Economisch onderwijs;Totaal alle vooropleidingen;Cohort 1993;970.0;19.0;29.0;35.0;38.0;39.0;41.0;19.0;29.0;34.0;37.0;38.0;40.0;0.0;1.0;1.0;1.0;1.0;1.0;29.0;43.0;47.0;51.0;53.0;54.0;55.0;55.0;55.0;71.0;55.0;49.0;29.0;17.0;12.0;7.0;5.0;4.0;70.0;54.0;48.0;28.0;17.0;10.0;6.0;4.0;3.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0
291;Mannen;Economisch onderwijs;Totaal alle vooropleidingen;Cohort 1994;850.0;23.0;32.0;36.0;39.0;41.0;;22.0;32.0;36.0;38.0;40.0;;0.0;0.0;1.0;1.0;1.0;;30.0;42.0;47.0;51.0;52.0;53.0;54.0;54.0;;70.0;56.0;48.0;26.0;16.0;11.0;8.0;5.0;;69.0;55.0;47.0;25.0;15.0;10.0;7.0;4.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;
292;Mannen;Economisch onderwijs;Vooropleiding havo;Cohort 1991;270.0;17.0;26.0;29.0;32.0;35.0;36.0;17.0;25.0;28.0;31.0;33.0;34.0;;0.0;1.0;1.0;2.0;2.0;30.0;48.0;56.0;56.0;57.0;59.0;61.0;60.0;62.0;70.0;51.0;42.0;27.0;17.0;12.0;7.0;5.0;2.0;69.0;49.0;39.0;25.0;14.0;9.0;5.0;3.0;1.0;1.0;2.0;2.0;2.0;2.0;2.0;0.0;1.0;0.0;;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0
293;Mannen;Economisch onderwijs;Vooropleiding havo;Cohort 1992;260.0;21.0;30.0;32.0;33.0;34.0;36.0;21.0;30.0;32.0;33.0;34.0;36.0;;;;;;0.0;29.0;48.0;52.0;54.0;56.0;57.0;59.0;61.0;61.0;71.0;51.0;46.0;25.0;13.0;11.0;8.0;5.0;3.0;71.0;51.0;45.0;23.0;12.0;10.0;7.0;5.0;1.0;;;;0.0;1.0;;;;0.0;;;1.0;1.0;1.0;1.0;1.0;1.0;1.0
