ID;Geslacht;Leeftijd;Migratieachtergrond;Perioden;TotaalDeelnemersVavo_1;VavoDeelnemersVmboT_2;VavoDeelnemersHavo_3;VavoDeelnemersVwo_4
254;Totaal mannen en vrouwen;17 jaar;Westerse migratieachtergrond;2020/'21;120;47;66;7
255;Totaal mannen en vrouwen;17 jaar;Westerse migratieachtergrond;2021/'22;142;39;96;7
256;Totaal mannen en vrouwen;17 jaar;Niet-westerse migratieachtergrond;2006/'07;406;207;186;13
257;Totaal mannen en vrouwen;17 jaar;Niet-westerse migratieachtergrond;2007/'08;447;204;221;22
258;Totaal mannen en vrouwen;17 jaar;Niet-westerse migratieachtergrond;2008/'09;552;178;338;36
259;Totaal mannen en vrouwen;17 jaar;Niet-westerse migratieachtergrond;2009/'10;527;199;311;17
260;Totaal mannen en vrouwen;17 jaar;Niet-westerse migratieachtergrond;2010/'11;466;171;275;20
261;Totaal mannen en vrouwen;17 jaar;Niet-westerse migratieachtergrond;2011/'12;489;225;247;17
262;Totaal mannen en vrouwen;17 jaar;Niet-westerse migratieachtergrond;2012/'13;454;221;216;17
263;Totaal mannen en vrouwen;17 jaar;Niet-westerse migratieachtergrond;2013/'14;467;223;225;19
264;Totaal mannen en vrouwen;17 jaar;Niet-westerse migratieachtergrond;2014/'15;460;207;237;16
265;Totaal mannen en vrouwen;17 jaar;Niet-westerse migratieachtergrond;2015/'16;489;221;241;27
266;Totaal mannen en vrouwen;17 jaar;Niet-westerse migratieachtergrond;2016/'17;506;240;250;16
267;Totaal mannen en vrouwen;17 jaar;Niet-westerse migratieachtergrond;2017/'18;655;344;287;24
268;Totaal mannen en vrouwen;17 jaar;Niet-westerse migratieachtergrond;2018/'19;602;286;286;30
269;Totaal mannen en vrouwen;17 jaar;Niet-westerse migratieachtergrond;2019/'20;623;282;316;25
270;Totaal mannen en vrouwen;17 jaar;Niet-westerse migratieachtergrond;2020/'21;351;156;173;22
271;Totaal mannen en vrouwen;17 jaar;Niet-westerse migratieachtergrond;2021/'22;531;190;305;36
272;Totaal mannen en vrouwen;17 jaar;Onbekende migratieachtergrond;2006/'07;0;0;0;0
273;Totaal mannen en vrouwen;17 jaar;Onbekende migratieachtergrond;2007/'08;2;1;1;0
274;Totaal mannen en vrouwen;17 jaar;Onbekende migratieachtergrond;2008/'09;0;0;0;0
275;Totaal mannen en vrouwen;17 jaar;Onbekende migratieachtergrond;2009/'10;26;26;0;0
276;Totaal mannen en vrouwen;17 jaar;Onbekende migratieachtergrond;2010/'11;17;16;1;0
277;Totaal mannen en vrouwen;17 jaar;Onbekende migratieachtergrond;2011/'12;26;25;1;0
278;Totaal mannen en vrouwen;17 jaar;Onbekende migratieachtergrond;2012/'13;21;20;1;0
279;Totaal mannen en vrouwen;17 jaar;Onbekende migratieachtergrond;2013/'14;23;21;2;0
280;Totaal mannen en vrouwen;17 jaar;Onbekende migratieachtergrond;2014/'15;21;21;0;0
281;Totaal mannen en vrouwen;17 jaar;Onbekende migratieachtergrond;2015/'16;15;14;1;0
282;Totaal mannen en vrouwen;17 jaar;Onbekende migratieachtergrond;2016/'17;18;15;3;0
283;Totaal mannen en vrouwen;17 jaar;Onbekende migratieachtergrond;2017/'18;14;13;0;1
284;Totaal mannen en vrouwen;17 jaar;Onbekende migratieachtergrond;2018/'19;11;10;1;0
285;Totaal mannen en vrouwen;17 jaar;Onbekende migratieachtergrond;2019/'20;11;11;0;0
286;Totaal mannen en vrouwen;17 jaar;Onbekende migratieachtergrond;2020/'21;5;5;0;0
287;Totaal mannen en vrouwen;17 jaar;Onbekende migratieachtergrond;2021/'22;8;8;0;0
288;Totaal mannen en vrouwen;18 jaar;Totaal migratieachtergrond;2006/'07;3042;511;1831;700
289;Totaal mannen en vrouwen;18 jaar;Totaal migratieachtergrond;2007/'08;3519;549;2112;858
290;Totaal mannen en vrouwen;18 jaar;Totaal migratieachtergrond;2008/'09;4511;508;3003;1000
291;Totaal mannen en vrouwen;18 jaar;Totaal migratieachtergrond;2009/'10;5139;557;3005;1577
292;Totaal mannen en vrouwen;18 jaar;Totaal migratieachtergrond;2010/'11;4786;474;2987;1325
293;Totaal mannen en vrouwen;18 jaar;Totaal migratieachtergrond;2011/'12;4412;520;2742;1150
294;Totaal mannen en vrouwen;18 jaar;Totaal migratieachtergrond;2012/'13;4479;573;2601;1305
295;Totaal mannen en vrouwen;18 jaar;Totaal migratieachtergrond;2013/'14;4003;601;2447;955
296;Totaal mannen en vrouwen;18 jaar;Totaal migratieachtergrond;2014/'15;4098;574;2439;1085
297;Totaal mannen en vrouwen;18 jaar;Totaal migratieachtergrond;2015/'16;4384;506;2738;1140
298;Totaal mannen en vrouwen;18 jaar;Totaal migratieachtergrond;2016/'17;4909;648;3014;1247
299;Totaal mannen en vrouwen;18 jaar;Totaal migratieachtergrond;2017/'18;4922;722;2925;1275
300;Totaal mannen en vrouwen;18 jaar;Totaal migratieachtergrond;2018/'19;4918;614;2916;1388
301;Totaal mannen en vrouwen;18 jaar;Totaal migratieachtergrond;2019/'20;4742;532;2795;1415
302;Totaal mannen en vrouwen;18 jaar;Totaal migratieachtergrond;2020/'21;2603;305;1678;620
303;Totaal mannen en vrouwen;18 jaar;Totaal migratieachtergrond;2021/'22;3718;323;2304;1091
304;Totaal mannen en vrouwen;18 jaar;Nederlandse achtergrond;2006/'07;1864;237;1146;481
305;Totaal mannen en vrouwen;18 jaar;Nederlandse achtergrond;2007/'08;2264;283;1369;612
306;Totaal mannen en vrouwen;18 jaar;Nederlandse achtergrond;2008/'09;2955;246;2013;696
307;Totaal mannen en vrouwen;18 jaar;Nederlandse achtergrond;2009/'10;3448;296;1991;1161
308;Totaal mannen en vrouwen;18 jaar;Nederlandse achtergrond;2010/'11;3204;232;2014;958
309;Totaal mannen en vrouwen;18 jaar;Nederlandse achtergrond;2011/'12;3058;253;1917;888
310;Totaal mannen en vrouwen;18 jaar;Nederlandse achtergrond;2012/'13;3007;294;1744;969
311;Totaal mannen en vrouwen;18 jaar;Nederlandse achtergrond;2013/'14;2677;322;1661;694
312;Totaal mannen en vrouwen;18 jaar;Nederlandse achtergrond;2014/'15;2712;293;1655;764
313;Totaal mannen en vrouwen;18 jaar;Nederlandse achtergrond;2015/'16;3022;279;1940;803
314;Totaal mannen en vrouwen;18 jaar;Nederlandse achtergrond;2016/'17;3324;308;2100;916
315;Totaal mannen en vrouwen;18 jaar;Nederlandse achtergrond;2017/'18;3307;302;2062;943
316;Totaal mannen en vrouwen;18 jaar;Nederlandse achtergrond;2018/'19;3177;261;1900;1016
317;Totaal mannen en vrouwen;18 jaar;Nederlandse achtergrond;2019/'20;3075;248;1803;1024
318;Totaal mannen en vrouwen;18 jaar;Nederlandse achtergrond;2020/'21;1670;122;1142;406
319;Totaal mannen en vrouwen;18 jaar;Nederlandse achtergrond;2021/'22;2307;133;1429;745
320;Totaal mannen en vrouwen;18 jaar;Met migratieachtergrond;2006/'07;1176;273;684;219
321;Totaal mannen en vrouwen;18 jaar;Met migratieachtergrond;2007/'08;1254;265;743;246
322;Totaal mannen en vrouwen;18 jaar;Met migratieachtergrond;2008/'09;1551;260;988;303
323;Totaal mannen en vrouwen;18 jaar;Met migratieachtergrond;2009/'10;1688;260;1013;415
324;Totaal mannen en vrouwen;18 jaar;Met migratieachtergrond;2010/'11;1577;239;972;366
325;Totaal mannen en vrouwen;18 jaar;Met migratieachtergrond;2011/'12;1347;263;822;262
326;Totaal mannen en vrouwen;18 jaar;Met migratieachtergrond;2012/'13;1459;269;854;336
327;Totaal mannen en vrouwen;18 jaar;Met migratieachtergrond;2013/'14;1319;273;785;261
328;Totaal mannen en vrouwen;18 jaar;Met migratieachtergrond;2014/'15;1377;276;781;320
329;Totaal mannen en vrouwen;18 jaar;Met migratieachtergrond;2015/'16;1355;222;796;337
330;Totaal mannen en vrouwen;18 jaar;Met migratieachtergrond;2016/'17;1575;330;914;331
331;Totaal mannen en vrouwen;18 jaar;Met migratieachtergrond;2017/'18;1603;411;860;332
332;Totaal mannen en vrouwen;18 jaar;Met migratieachtergrond;2018/'19;1738;351;1016;371
333;Totaal mannen en vrouwen;18 jaar;Met migratieachtergrond;2019/'20;1665;283;991;391
334;Totaal mannen en vrouwen;18 jaar;Met migratieachtergrond;2020/'21;927;178;535;214
335;Totaal mannen en vrouwen;18 jaar;Met migratieachtergrond;2021/'22;1401;181;875;345
336;Totaal mannen en vrouwen;18 jaar;Westerse migratieachtergrond;2006/'07;352;64;209;79
337;Totaal mannen en vrouwen;18 jaar;Westerse migratieachtergrond;2007/'08;364;52;223;89
338;Totaal mannen en vrouwen;18 jaar;Westerse migratieachtergrond;2008/'09;438;64;272;102
339;Totaal mannen en vrouwen;18 jaar;Westerse migratieachtergrond;2009/'10;475;45;297;133
340;Totaal mannen en vrouwen;18 jaar;Westerse migratieachtergrond;2010/'11;441;57;267;117
341;Totaal mannen en vrouwen;18 jaar;Westerse migratieachtergrond;2011/'12;356;61;222;73
342;Totaal mannen en vrouwen;18 jaar;Westerse migratieachtergrond;2012/'13;446;60;271;115
343;Totaal mannen en vrouwen;18 jaar;Westerse migratieachtergrond;2013/'14;354;49;234;71
344;Totaal mannen en vrouwen;18 jaar;Westerse migratieachtergrond;2014/'15;352;63;213;76
345;Totaal mannen en vrouwen;18 jaar;Westerse migratieachtergrond;2015/'16;385;58;225;102
346;Totaal mannen en vrouwen;18 jaar;Westerse migratieachtergrond;2016/'17;418;64;248;106
347;Totaal mannen en vrouwen;18 jaar;Westerse migratieachtergrond;2017/'18;384;72;211;101
348;Totaal mannen en vrouwen;18 jaar;Westerse migratieachtergrond;2018/'19;422;54;248;120
349;Totaal mannen en vrouwen;18 jaar;Westerse migratieachtergrond;2019/'20;426;50;250;126
350;Totaal mannen en vrouwen;18 jaar;Westerse migratieachtergrond;2020/'21;232;30;137;65
351;Totaal mannen en vrouwen;18 jaar;Westerse migratieachtergrond;2021/'22;348;29;231;88
352;Totaal mannen en vrouwen;18 jaar;Niet-westerse migratieachtergrond;2006/'07;824;209;475;140
353;Totaal mannen en vrouwen;18 jaar;Niet-westerse migratieachtergrond;2007/'08;890;213;520;157
354;Totaal mannen en vrouwen;18 jaar;Niet-westerse migratieachtergrond;2008/'09;1113;196;716;201
355;Totaal mannen en vrouwen;18 jaar;Niet-westerse migratieachtergrond;2009/'10;1213;215;716;282
356;Totaal mannen en vrouwen;18 jaar;Niet-westerse migratieachtergrond;2010/'11;1136;182;705;249
357;Totaal mannen en vrouwen;18 jaar;Niet-westerse migratieachtergrond;2011/'12;991;202;600;189
358;Totaal mannen en vrouwen;18 jaar;Niet-westerse migratieachtergrond;2012/'13;1013;209;583;221
359;Totaal mannen en vrouwen;18 jaar;Niet-westerse migratieachtergrond;2013/'14;965;224;551;190
360;Totaal mannen en vrouwen;18 jaar;Niet-westerse migratieachtergrond;2014/'15;1025;213;568;244
361;Totaal mannen en vrouwen;18 jaar;Niet-westerse migratieachtergrond;2015/'16;970;164;571;235
362;Totaal mannen en vrouwen;18 jaar;Niet-westerse migratieachtergrond;2016/'17;1157;266;666;225
363;Totaal mannen en vrouwen;18 jaar;Niet-westerse migratieachtergrond;2017/'18;1219;339;649;231
364;Totaal mannen en vrouwen;18 jaar;Niet-westerse migratieachtergrond;2018/'19;1316;297;768;251
365;Totaal mannen en vrouwen;18 jaar;Niet-westerse migratieachtergrond;2019/'20;1239;233;741;265
366;Totaal mannen en vrouwen;18 jaar;Niet-westerse migratieachtergrond;2020/'21;695;148;398;149
367;Totaal mannen en vrouwen;18 jaar;Niet-westerse migratieachtergrond;2021/'22;1053;152;644;257
368;Totaal mannen en vrouwen;18 jaar;Onbekende migratieachtergrond;2006/'07;2;1;1;0
369;Totaal mannen en vrouwen;18 jaar;Onbekende migratieachtergrond;2007/'08;1;1;0;0
370;Totaal mannen en vrouwen;18 jaar;Onbekende migratieachtergrond;2008/'09;5;2;2;1
371;Totaal mannen en vrouwen;18 jaar;Onbekende migratieachtergrond;2009/'10;3;1;1;1
372;Totaal mannen en vrouwen;18 jaar;Onbekende migratieachtergrond;2010/'11;5;3;1;1
373;Totaal mannen en vrouwen;18 jaar;Onbekende migratieachtergrond;2011/'12;7;4;3;0
374;Totaal mannen en vrouwen;18 jaar;Onbekende migratieachtergrond;2012/'13;13;10;3;0
375;Totaal mannen en vrouwen;18 jaar;Onbekende migratieachtergrond;2013/'14;7;6;1;0
376;Totaal mannen en vrouwen;18 jaar;Onbekende migratieachtergrond;2014/'15;9;5;3;1
377;Totaal mannen en vrouwen;18 jaar;Onbekende migratieachtergrond;2015/'16;7;5;2;0
378;Totaal mannen en vrouwen;18 jaar;Onbekende migratieachtergrond;2016/'17;10;10;0;0
379;Totaal mannen en vrouwen;18 jaar;Onbekende migratieachtergrond;2017/'18;12;9;3;0
380;Totaal mannen en vrouwen;18 jaar;Onbekende migratieachtergrond;2018/'19;3;2;0;1
381;Totaal mannen en vrouwen;18 jaar;Onbekende migratieachtergrond;2019/'20;2;1;1;0
382;Totaal mannen en vrouwen;18 jaar;Onbekende migratieachtergrond;2020/'21;6;5;1;0
383;Totaal mannen en vrouwen;18 jaar;Onbekende migratieachtergrond;2021/'22;10;9;0;1
384;Totaal mannen en vrouwen;19 jaar;Totaal migratieachtergrond;2006/'07;2963;350;1747;866
385;Totaal mannen en vrouwen;19 jaar;Totaal migratieachtergrond;2007/'08;3000;345;1665;990
386;Totaal mannen en vrouwen;19 jaar;Totaal migratieachtergrond;2008/'09;3549;306;2165;1078
387;Totaal mannen en vrouwen;19 jaar;Totaal migratieachtergrond;2009/'10;4220;326;2213;1681
388;Totaal mannen en vrouwen;19 jaar;Totaal migratieachtergrond;2010/'11;4033;284;2342;1407
389;Totaal mannen en vrouwen;19 jaar;Totaal migratieachtergrond;2011/'12;3636;227;2185;1224
390;Totaal mannen en vrouwen;19 jaar;Totaal migratieachtergrond;2012/'13;3665;246;2064;1355
391;Totaal mannen en vrouwen;19 jaar;Totaal migratieachtergrond;2013/'14;3676;315;2174;1187
392;Totaal mannen en vrouwen;19 jaar;Totaal migratieachtergrond;2014/'15;3476;288;2017;1171
393;Totaal mannen en vrouwen;19 jaar;Totaal migratieachtergrond;2015/'16;3853;365;2283;1205
394;Totaal mannen en vrouwen;19 jaar;Totaal migratieachtergrond;2016/'17;3957;295;2347;1315
395;Totaal mannen en vrouwen;19 jaar;Totaal migratieachtergrond;2017/'18;4331;341;2526;1464
396;Totaal mannen en vrouwen;19 jaar;Totaal migratieachtergrond;2018/'19;4125;297;2436;1392
397;Totaal mannen en vrouwen;19 jaar;Totaal migratieachtergrond;2019/'20;3904;272;2208;1424
398;Totaal mannen en vrouwen;19 jaar;Totaal migratieachtergrond;2020/'21;2332;184;1477;671
399;Totaal mannen en vrouwen;19 jaar;Totaal migratieachtergrond;2021/'22;2951;144;1730;1077
400;Totaal mannen en vrouwen;19 jaar;Nederlandse achtergrond;2006/'07;1784;176;1056;552
401;Totaal mannen en vrouwen;19 jaar;Nederlandse achtergrond;2007/'08;1783;170;984;629
402;Totaal mannen en vrouwen;19 jaar;Nederlandse achtergrond;2008/'09;2177;150;1318;709
403;Totaal mannen en vrouwen;19 jaar;Nederlandse achtergrond;2009/'10;2610;158;1351;1101
404;Totaal mannen en vrouwen;19 jaar;Nederlandse achtergrond;2010/'11;2563;137;1474;952
405;Totaal mannen en vrouwen;19 jaar;Nederlandse achtergrond;2011/'12;2348;113;1365;870
406;Totaal mannen en vrouwen;19 jaar;Nederlandse achtergrond;2012/'13;2432;119;1352;961
407;Totaal mannen en vrouwen;19 jaar;Nederlandse achtergrond;2013/'14;2309;159;1353;797
408;Totaal mannen en vrouwen;19 jaar;Nederlandse achtergrond;2014/'15;2187;157;1272;758
409;Totaal mannen en vrouwen;19 jaar;Nederlandse achtergrond;2015/'16;2399;174;1453;772
410;Totaal mannen en vrouwen;19 jaar;Nederlandse achtergrond;2016/'17;2501;139;1513;849
411;Totaal mannen en vrouwen;19 jaar;Nederlandse achtergrond;2017/'18;2726;146;1612;968
412;Totaal mannen en vrouwen;19 jaar;Nederlandse achtergrond;2018/'19;2602;124;1538;940
413;Totaal mannen en vrouwen;19 jaar;Nederlandse achtergrond;2019/'20;2388;117;1349;922
414;Totaal mannen en vrouwen;19 jaar;Nederlandse achtergrond;2020/'21;1423;96;919;408
415;Totaal mannen en vrouwen;19 jaar;Nederlandse achtergrond;2021/'22;1714;64;1017;633
416;Totaal mannen en vrouwen;19 jaar;Met migratieachtergrond;2006/'07;1177;172;691;314
417;Totaal mannen en vrouwen;19 jaar;Met migratieachtergrond;2007/'08;1216;174;681;361
418;Totaal mannen en vrouwen;19 jaar;Met migratieachtergrond;2008/'09;1371;155;847;369
419;Totaal mannen en vrouwen;19 jaar;Met migratieachtergrond;2009/'10;1608;168;860;580
420;Totaal mannen en vrouwen;19 jaar;Met migratieachtergrond;2010/'11;1466;147;867;452
421;Totaal mannen en vrouwen;19 jaar;Met migratieachtergrond;2011/'12;1285;113;818;354
422;Totaal mannen en vrouwen;19 jaar;Met migratieachtergrond;2012/'13;1229;125;710;394
423;Totaal mannen en vrouwen;19 jaar;Met migratieachtergrond;2013/'14;1363;156;819;388
424;Totaal mannen en vrouwen;19 jaar;Met migratieachtergrond;2014/'15;1287;131;744;412
425;Totaal mannen en vrouwen;19 jaar;Met migratieachtergrond;2015/'16;1450;190;827;433
426;Totaal mannen en vrouwen;19 jaar;Met migratieachtergrond;2016/'17;1454;154;834;466
427;Totaal mannen en vrouwen;19 jaar;Met migratieachtergrond;2017/'18;1604;194;914;496
428;Totaal mannen en vrouwen;19 jaar;Met migratieachtergrond;2018/'19;1522;173;897;452
429;Totaal mannen en vrouwen;19 jaar;Met migratieachtergrond;2019/'20;1512;154;857;501
430;Totaal mannen en vrouwen;19 jaar;Met migratieachtergrond;2020/'21;909;88;558;263
431;Totaal mannen en vrouwen;19 jaar;Met migratieachtergrond;2021/'22;1233;78;711;444
432;Totaal mannen en vrouwen;19 jaar;Westerse migratieachtergrond;2006/'07;308;32;174;102
433;Totaal mannen en vrouwen;19 jaar;Westerse migratieachtergrond;2007/'08;312;32;177;103
434;Totaal mannen en vrouwen;19 jaar;Westerse migratieachtergrond;2008/'09;339;28;212;99
435;Totaal mannen en vrouwen;19 jaar;Westerse migratieachtergrond;2009/'10;409;33;225;151
436;Totaal mannen en vrouwen;19 jaar;Westerse migratieachtergrond;2010/'11;355;25;217;113
437;Totaal mannen en vrouwen;19 jaar;Westerse migratieachtergrond;2011/'12;343;26;196;121
438;Totaal mannen en vrouwen;19 jaar;Westerse migratieachtergrond;2012/'13;345;31;218;96
439;Totaal mannen en vrouwen;19 jaar;Westerse migratieachtergrond;2013/'14;364;33;210;121
440;Totaal mannen en vrouwen;19 jaar;Westerse migratieachtergrond;2014/'15;342;25;212;105
441;Totaal mannen en vrouwen;19 jaar;Westerse migratieachtergrond;2015/'16;402;56;218;128
442;Totaal mannen en vrouwen;19 jaar;Westerse migratieachtergrond;2016/'17;395;36;236;123
443;Totaal mannen en vrouwen;19 jaar;Westerse migratieachtergrond;2017/'18;399;36;221;142
444;Totaal mannen en vrouwen;19 jaar;Westerse migratieachtergrond;2018/'19;359;30;212;117
445;Totaal mannen en vrouwen;19 jaar;Westerse migratieachtergrond;2019/'20;360;23;206;131
446;Totaal mannen en vrouwen;19 jaar;Westerse migratieachtergrond;2020/'21;247;20;151;76
447;Totaal mannen en vrouwen;19 jaar;Westerse migratieachtergrond;2021/'22;283;11;168;104
448;Totaal mannen en vrouwen;19 jaar;Niet-westerse migratieachtergrond;2006/'07;869;140;517;212
449;Totaal mannen en vrouwen;19 jaar;Niet-westerse migratieachtergrond;2007/'08;904;142;504;258
450;Totaal mannen en vrouwen;19 jaar;Niet-westerse migratieachtergrond;2008/'09;1032;127;635;270
451;Totaal mannen en vrouwen;19 jaar;Niet-westerse migratieachtergrond;2009/'10;1199;135;635;429
452;Totaal mannen en vrouwen;19 jaar;Niet-westerse migratieachtergrond;2010/'11;1111;122;650;339
453;Totaal mannen en vrouwen;19 jaar;Niet-westerse migratieachtergrond;2011/'12;942;87;622;233
454;Totaal mannen en vrouwen;19 jaar;Niet-westerse migratieachtergrond;2012/'13;884;94;492;298
455;Totaal mannen en vrouwen;19 jaar;Niet-westerse migratieachtergrond;2013/'14;999;123;609;267
456;Totaal mannen en vrouwen;19 jaar;Niet-westerse migratieachtergrond;2014/'15;945;106;532;307
457;Totaal mannen en vrouwen;19 jaar;Niet-westerse migratieachtergrond;2015/'16;1048;134;609;305
458;Totaal mannen en vrouwen;19 jaar;Niet-westerse migratieachtergrond;2016/'17;1059;118;598;343
459;Totaal mannen en vrouwen;19 jaar;Niet-westerse migratieachtergrond;2017/'18;1205;158;693;354
460;Totaal mannen en vrouwen;19 jaar;Niet-westerse migratieachtergrond;2018/'19;1163;143;685;335
461;Totaal mannen en vrouwen;19 jaar;Niet-westerse migratieachtergrond;2019/'20;1152;131;651;370
462;Totaal mannen en vrouwen;19 jaar;Niet-westerse migratieachtergrond;2020/'21;662;68;407;187
463;Totaal mannen en vrouwen;19 jaar;Niet-westerse migratieachtergrond;2021/'22;950;67;543;340
464;Totaal mannen en vrouwen;19 jaar;Onbekende migratieachtergrond;2006/'07;2;2;0;0
465;Totaal mannen en vrouwen;19 jaar;Onbekende migratieachtergrond;2007/'08;1;1;0;0
466;Totaal mannen en vrouwen;19 jaar;Onbekende migratieachtergrond;2008/'09;1;1;0;0
467;Totaal mannen en vrouwen;19 jaar;Onbekende migratieachtergrond;2009/'10;2;0;2;0
468;Totaal mannen en vrouwen;19 jaar;Onbekende migratieachtergrond;2010/'11;4;0;1;3
469;Totaal mannen en vrouwen;19 jaar;Onbekende migratieachtergrond;2011/'12;3;1;2;0
470;Totaal mannen en vrouwen;19 jaar;Onbekende migratieachtergrond;2012/'13;4;2;2;0
471;Totaal mannen en vrouwen;19 jaar;Onbekende migratieachtergrond;2013/'14;4;0;2;2
472;Totaal mannen en vrouwen;19 jaar;Onbekende migratieachtergrond;2014/'15;2;0;1;1
473;Totaal mannen en vrouwen;19 jaar;Onbekende migratieachtergrond;2015/'16;4;1;3;0
474;Totaal mannen en vrouwen;19 jaar;Onbekende migratieachtergrond;2016/'17;2;2;0;0
475;Totaal mannen en vrouwen;19 jaar;Onbekende migratieachtergrond;2017/'18;1;1;0;0
476;Totaal mannen en vrouwen;19 jaar;Onbekende migratieachtergrond;2018/'19;1;0;1;0
477;Totaal mannen en vrouwen;19 jaar;Onbekende migratieachtergrond;2019/'20;4;1;2;1
478;Totaal mannen en vrouwen;19 jaar;Onbekende migratieachtergrond;2020/'21;0;0;0;0
479;Totaal mannen en vrouwen;19 jaar;Onbekende migratieachtergrond;2021/'22;4;2;2;0
480;Totaal mannen en vrouwen;20 jaar;Totaal migratieachtergrond;2006/'07;1665;219;956;490
481;Totaal mannen en vrouwen;20 jaar;Totaal migratieachtergrond;2007/'08;1759;264;996;499
482;Totaal mannen en vrouwen;20 jaar;Totaal migratieachtergrond;2008/'09;1642;178;947;517
483;Totaal mannen en vrouwen;20 jaar;Totaal migratieachtergrond;2009/'10;1992;208;1108;676
484;Totaal mannen en vrouwen;20 jaar;Totaal migratieachtergrond;2010/'11;1761;154;1117;490
