ID;TypeMaatwerkvoorziening;Wijken;Perioden;Gemeentenaam_1;SoortRegio_2;Codering_3;IndelingswijzigingWijken_4;WmoClienten_5;WmoClientenPer1000Inwoners_6
2037;Totaal;Schijndel;1e halfjaar 2024;Schijndel                               ;Wijk     ;WK194802;1.0;1585.0;66.0
2038;Totaal;Sint-Oedenrode;1e halfjaar 2024;Sint-Oedenrode                          ;Wijk     ;WK194803;1.0;1200.0;65.0
2039;Totaal;Veghel;1e halfjaar 2024;Veghel                                  ;Wijk     ;WK194804;1.0;2060.0;60.0
2040;Totaal;Meppel;1e halfjaar 2024;Meppel                                  ;Gemeente ;GM0119  ;1.0;2580.0;72.0
2041;Totaal;Centrum;1e halfjaar 2024;Centrum                                 ;Wijk     ;WK011900;1.0;615.0;99.0
2042;Totaal;Watertoren;1e halfjaar 2024;Watertoren                              ;Wijk     ;WK011901;1.0;30.0;70.0
2043;Totaal;Haveltermade;1e halfjaar 2024;Haveltermade                            ;Wijk     ;WK011902;1.0;390.0;101.0
2044;Totaal;Koedijkslanden;1e halfjaar 2024;Koedijkslanden                          ;Wijk     ;WK011903;1.0;755.0;116.0
2045;Totaal;Berggierslanden;1e halfjaar 2024;Berggierslanden                         ;Wijk     ;WK011904;1.0;40.0;10.0
2046;Totaal;Ezinge;1e halfjaar 2024;Ezinge                                  ;Wijk     ;WK011905;1.0;80.0;114.0
2047;Totaal;Oosterboer;1e halfjaar 2024;Oosterboer                              ;Wijk     ;WK011906;1.0;410.0;56.0
2048;Totaal;Nieuwveenselanden;1e halfjaar 2024;Nieuwveenselanden                       ;Wijk     ;WK011907;1.0;60.0;33.0
2049;Totaal;Blankenstein;1e halfjaar 2024;Blankenstein                            ;Wijk     ;WK011908;1.0;;
2050;Totaal;Industrieterrein Noord;1e halfjaar 2024;Industrieterrein Noord                  ;Wijk     ;WK011909;1.0;;
2051;Totaal;Industrie Oevers;1e halfjaar 2024;Industrie Oevers                        ;Wijk     ;WK011910;1.0;;
2052;Totaal;Verspreid gebied Meppel;1e halfjaar 2024;Verspreid gebied Meppel                 ;Wijk     ;WK011911;1.0;;
2053;Totaal;Nijeveen;1e halfjaar 2024;Nijeveen                                ;Wijk     ;WK011912;1.0;200.0;49.0
2054;Totaal;Rogat;1e halfjaar 2024;Rogat                                   ;Wijk     ;WK011913;1.0;10.0;37.0
2055;Totaal;Middelburg (Z.);1e halfjaar 2024;Middelburg (Z.)                         ;Gemeente ;GM0687  ;1.0;3385.0;68.0
2056;Totaal;Binnenstad;1e halfjaar 2024;Binnenstad                              ;Wijk     ;WK068700;1.0;535.0;76.0
2057;Totaal;Griffioen;1e halfjaar 2024;Griffioen                               ;Wijk     ;WK068710;1.0;270.0;88.0
2058;Totaal;Klarenbeek;1e halfjaar 2024;Klarenbeek                              ;Wijk     ;WK068711;1.0;290.0;87.0
2059;Totaal;Nieuw Middelburg;1e halfjaar 2024;Nieuw Middelburg                        ;Wijk     ;WK068712;1.0;160.0;86.0
2060;Totaal;Brigdamme;1e halfjaar 2024;Brigdamme                               ;Wijk     ;WK068713;1.0;20.0;34.0
2061;Totaal;Sint Laurens;1e halfjaar 2024;Sint Laurens                            ;Wijk     ;WK068714;1.0;50.0;51.0
2062;Totaal;Ramsburg;1e halfjaar 2024;Ramsburg                                ;Wijk     ;WK068715;1.0;;
2063;Totaal;Veersepoort;1e halfjaar 2024;Veersepoort                             ;Wijk     ;WK068716;1.0;135.0;71.0
2064;Totaal;Verspreide huizen in het noorden;1e halfjaar 2024;Verspreide huizen in het noorden        ;Wijk     ;WK068717;1.0;;
2065;Totaal;Verspreide huizen in het noordwesten;1e halfjaar 2024;Verspreide huizen in het noordwesten    ;Wijk     ;WK068718;1.0;;
2066;Totaal;Verspreide huizen in het noordoosten;1e halfjaar 2024;Verspreide huizen in het noordoosten    ;Wijk     ;WK068719;1.0;;
2067;Totaal;Stromenwijk/'t Zand;1e halfjaar 2024;Stromenwijk/'t Zand                     ;Wijk     ;WK068720;1.0;570.0;77.0
2068;Totaal;Verspreide huizen in het zuidwesten;1e halfjaar 2024;Verspreide huizen in het zuidwesten     ;Wijk     ;WK068729;1.0;10.0;26.0
2069;Totaal;Middelburg Zuid;1e halfjaar 2024;Middelburg Zuid                         ;Wijk     ;WK068730;1.0;490.0;70.0
2070;Totaal;Dauwendaele;1e halfjaar 2024;Dauwendaele                             ;Wijk     ;WK068731;1.0;610.0;94.0
2071;Totaal;Arnestein;1e halfjaar 2024;Arnestein                               ;Wijk     ;WK068732;1.0;;
2072;Totaal;Mortiere;1e halfjaar 2024;Mortiere                                ;Wijk     ;WK068739;1.0;25.0;8.0
2073;Totaal;Nieuw- en Sint Joosland;1e halfjaar 2024;Nieuw- en Sint Joosland                 ;Wijk     ;WK068740;1.0;55.0;46.0
2074;Totaal;Verspr.h. Nieuw- en Sint Joosland;1e halfjaar 2024;Verspr.h. Nieuw- en Sint Joosland       ;Wijk     ;WK068749;1.0;;
2075;Totaal;Arnemuiden;1e halfjaar 2024;Arnemuiden                              ;Wijk     ;WK068750;1.0;200.0;40.0
2076;Totaal;Kleverskerke;1e halfjaar 2024;Kleverskerke                            ;Wijk     ;WK068751;1.0;;
2077;Totaal;Oranjeplaat;1e halfjaar 2024;Oranjeplaat                             ;Wijk     ;WK068752;1.0;;
2078;Totaal;Veerse Meer;1e halfjaar 2024;Veerse Meer                             ;Wijk     ;WK068753;1.0;;
2079;Totaal;Verspreide huizen Arnemuiden;1e halfjaar 2024;Verspreide huizen Arnemuiden            ;Wijk     ;WK068759;1.0;;
2080;Totaal;Midden-Delfland;1e halfjaar 2024;Midden-Delfland                         ;Gemeente ;GM1842  ;1.0;925.0;48.0
2081;Totaal;Wijk 00 Schipluiden;1e halfjaar 2024;Wijk 00 Schipluiden                     ;Wijk     ;WK184200;1.0;595.0;47.0
2082;Totaal;Wijk 01 Maasland;1e halfjaar 2024;Wijk 01 Maasland                        ;Wijk     ;WK184201;1.0;325.0;49.0
2083;Totaal;Midden-Drenthe;1e halfjaar 2024;Midden-Drenthe                          ;Gemeente ;GM1731  ;1.0;1610.0;47.0
2084;Totaal;Wijk 00 Beilen;1e halfjaar 2024;Wijk 00 Beilen                          ;Wijk     ;WK173100;1.0;620.0;53.0
2085;Totaal;Wijk 01 Hijken;1e halfjaar 2024;Wijk 01 Hijken                          ;Wijk     ;WK173101;1.0;20.0;18.0
2086;Totaal;Wijk 02 Hooghalen;1e halfjaar 2024;Wijk 02 Hooghalen                       ;Wijk     ;WK173102;1.0;65.0;44.0
2087;Totaal;Wijk 03 Wijster;1e halfjaar 2024;Wijk 03 Wijster                         ;Wijk     ;WK173103;1.0;35.0;34.0
2088;Totaal;Wijk 04 Spier;1e halfjaar 2024;Wijk 04 Spier                           ;Wijk     ;WK173104;1.0;;
2089;Totaal;Wijk 05 Drijber;1e halfjaar 2024;Wijk 05 Drijber                         ;Wijk     ;WK173105;1.0;15.0;29.0
2090;Totaal;Wijk 06 Smilde;1e halfjaar 2024;Wijk 06 Smilde                          ;Wijk     ;WK173106;1.0;250.0;55.0
2091;Totaal;Wijk 07 Bovensmilde;1e halfjaar 2024;Wijk 07 Bovensmilde                     ;Wijk     ;WK173107;1.0;125.0;37.0
2092;Totaal;Wijk 08 Hoogersmilde;1e halfjaar 2024;Wijk 08 Hoogersmilde                    ;Wijk     ;WK173108;1.0;70.0;40.0
2093;Totaal;Wijk 09 Westerbork;1e halfjaar 2024;Wijk 09 Westerbork                      ;Wijk     ;WK173109;1.0;290.0;60.0
2094;Totaal;Wijk 10 Elp;1e halfjaar 2024;Wijk 10 Elp                             ;Wijk     ;WK173110;1.0;15.0;31.0
2095;Totaal;Wijk 11 Witteveen;1e halfjaar 2024;Wijk 11 Witteveen                       ;Wijk     ;WK173111;1.0;20.0;32.0
2096;Totaal;Wijk 12 Nieuw-Balinge;1e halfjaar 2024;Wijk 12 Nieuw-Balinge                   ;Wijk     ;WK173112;1.0;40.0;43.0
2097;Totaal;Wijk 13 Nieuweroord;1e halfjaar 2024;Wijk 13 Nieuweroord                     ;Wijk     ;WK173113;1.0;;
2098;Totaal;Wijk 14 Zwiggelte;1e halfjaar 2024;Wijk 14 Zwiggelte                       ;Wijk     ;WK173114;1.0;10.0;19.0
2099;Totaal;Wijk 15 Orvelte;1e halfjaar 2024;Wijk 15 Orvelte                         ;Wijk     ;WK173115;1.0;15.0;61.0
2100;Totaal;Wijk 16 De Broekstreek;1e halfjaar 2024;Wijk 16 De Broekstreek                  ;Wijk     ;WK173116;1.0;10.0;16.0
2101;Totaal;Midden-Groningen;1e halfjaar 2024;Midden-Groningen                        ;Gemeente ;GM1952  ;1.0;5085.0;83.0
2102;Totaal;Foxham en Hoogezand-Noord;1e halfjaar 2024;Foxham en Hoogezand-Noord               ;Wijk     ;WK195201;1.0;775.0;112.0
2103;Totaal;Hoogezand-Zuid;1e halfjaar 2024;Hoogezand-Zuid                          ;Wijk     ;WK195202;1.0;1515.0;133.0
2104;Totaal;Kalkwijk;1e halfjaar 2024;Kalkwijk                                ;Wijk     ;WK195203;1.0;230.0;61.0
2105;Totaal;Sappemeer;1e halfjaar 2024;Sappemeer                               ;Wijk     ;WK195204;1.0;695.0;84.0
2106;Totaal;Kiel-Windeweer;1e halfjaar 2024;Kiel-Windeweer                          ;Wijk     ;WK195205;1.0;30.0;33.0
2107;Totaal;Kropswolde;1e halfjaar 2024;Kropswolde                              ;Wijk     ;WK195206;1.0;45.0;27.0
2108;Totaal;Foxhol;1e halfjaar 2024;Foxhol                                  ;Wijk     ;WK195207;1.0;70.0;70.0
2109;Totaal;Westerbroek en Waterhuizen;1e halfjaar 2024;Westerbroek en Waterhuizen              ;Wijk     ;WK195208;1.0;35.0;39.0
2110;Totaal;Harkstede, Scharmer en Woudbloem;1e halfjaar 2024;Harkstede, Scharmer en Woudbloem        ;Wijk     ;WK195209;1.0;150.0;41.0
2111;Totaal;Kolham;1e halfjaar 2024;Kolham                                  ;Wijk     ;WK195210;1.0;65.0;46.0
2112;Totaal;Froombosch;1e halfjaar 2024;Froombosch                              ;Wijk     ;WK195211;1.0;30.0;39.0
2113;Totaal;Slochteren;1e halfjaar 2024;Slochteren                              ;Wijk     ;WK195212;1.0;165.0;72.0
2114;Totaal;Schildwolde;1e halfjaar 2024;Schildwolde                             ;Wijk     ;WK195213;1.0;65.0;41.0
2115;Totaal;Hellum;1e halfjaar 2024;Hellum                                  ;Wijk     ;WK195214;1.0;10.0;16.0
2116;Totaal;Siddeburen;1e halfjaar 2024;Siddeburen                              ;Wijk     ;WK195215;1.0;275.0;86.0
2117;Totaal;Eemskanaal-Zuid;1e halfjaar 2024;Eemskanaal-Zuid                         ;Wijk     ;WK195216;1.0;25.0;32.0
2118;Totaal;Tjuchem en Steendam;1e halfjaar 2024;Tjuchem en Steendam                     ;Wijk     ;WK195217;1.0;15.0;36.0
2119;Totaal;Muntendam;1e halfjaar 2024;Muntendam                               ;Wijk     ;WK195218;1.0;480.0;98.0
2120;Totaal;Noordbroek;1e halfjaar 2024;Noordbroek                              ;Wijk     ;WK195219;1.0;170.0;93.0
2121;Totaal;Zuidbroek;1e halfjaar 2024;Zuidbroek                               ;Wijk     ;WK195220;1.0;225.0;63.0
2122;Totaal;Meeden;1e halfjaar 2024;Meeden                                  ;Wijk     ;WK195221;1.0;105.0;60.0
2123;Totaal;Moerdijk;1e halfjaar 2024;Moerdijk                                ;Gemeente ;GM1709  ;1.0;2485.0;65.0
2124;Totaal;Wijk 00 Zevenbergen;1e halfjaar 2024;Wijk 00 Zevenbergen                     ;Wijk     ;WK170900;1.0;1085.0;71.0
2125;Totaal;Wijk 01 Zevenbergschen Hoek;1e halfjaar 2024;Wijk 01 Zevenbergschen Hoek             ;Wijk     ;WK170901;1.0;85.0;52.0
2126;Totaal;Wijk 02 Langeweg;1e halfjaar 2024;Wijk 02 Langeweg                        ;Wijk     ;WK170902;1.0;45.0;52.0
2127;Totaal;Wijk 03 Klundert;1e halfjaar 2024;Wijk 03 Klundert                        ;Wijk     ;WK170903;1.0;430.0;72.0
2128;Totaal;Wijk 04 Moerdijk;1e halfjaar 2024;Wijk 04 Moerdijk                        ;Wijk     ;WK170904;1.0;50.0;47.0
2129;Totaal;Wijk 05 Noordhoek;1e halfjaar 2024;Wijk 05 Noordhoek                       ;Wijk     ;WK170905;1.0;50.0;45.0
2130;Totaal;Wijk 06 Standdaarbuiten;1e halfjaar 2024;Wijk 06 Standdaarbuiten                 ;Wijk     ;WK170906;1.0;110.0;49.0
2131;Totaal;Wijk 07 Fijnaart;1e halfjaar 2024;Wijk 07 Fijnaart                        ;Wijk     ;WK170907;1.0;425.0;74.0
2132;Totaal;Wijk 08 Heijningen;1e halfjaar 2024;Wijk 08 Heijningen                      ;Wijk     ;WK170908;1.0;40.0;46.0
2133;Totaal;Wijk 09 Willemstad;1e halfjaar 2024;Wijk 09 Willemstad                      ;Wijk     ;WK170909;1.0;130.0;52.0
2134;Totaal;Wijk 10 Helwijk;1e halfjaar 2024;Wijk 10 Helwijk                         ;Wijk     ;WK170910;1.0;40.0;44.0
2135;Totaal;Molenlanden;1e halfjaar 2024;Molenlanden                             ;Gemeente ;GM1978  ;1.0;2390.0;53.0
2136;Totaal;Wijk01-Arkel;1e halfjaar 2024;Wijk01-Arkel                            ;Wijk     ;WK197801;1.0;245.0;72.0
2137;Totaal;Wijk02-Bleskensgraaf ca;1e halfjaar 2024;Wijk02-Bleskensgraaf ca                 ;Wijk     ;WK197802;1.0;185.0;62.0
2138;Totaal;Wijk03-Brandwijk;1e halfjaar 2024;Wijk03-Brandwijk                        ;Wijk     ;WK197803;1.0;50.0;37.0
2139;Totaal;Wijk04-Giessenburg;1e halfjaar 2024;Wijk04-Giessenburg                      ;Wijk     ;WK197804;1.0;265.0;54.0
2140;Totaal;Wijk05-Goudriaan;1e halfjaar 2024;Wijk05-Goudriaan                        ;Wijk     ;WK197805;1.0;35.0;38.0
2141;Totaal;Wijk06-Groot-Ammers;1e halfjaar 2024;Wijk06-Groot-Ammers                     ;Wijk     ;WK197806;1.0;215.0;49.0
2142;Totaal;Wijk07-Hoogblokland;1e halfjaar 2024;Wijk07-Hoogblokland                     ;Wijk     ;WK197807;1.0;75.0;52.0
2143;Totaal;Wijk08-Hoornaar;1e halfjaar 2024;Wijk08-Hoornaar                         ;Wijk     ;WK197808;1.0;145.0;73.0
2144;Totaal;Wijk09-Kinderdijk;1e halfjaar 2024;Wijk09-Kinderdijk                       ;Wijk     ;WK197809;1.0;20.0;28.0
2145;Totaal;Wijk10-Langerak;1e halfjaar 2024;Wijk10-Langerak                         ;Wijk     ;WK197810;1.0;55.0;30.0
2146;Totaal;Wijk11-Molenaarsgraaf;1e halfjaar 2024;Wijk11-Molenaarsgraaf                   ;Wijk     ;WK197811;1.0;50.0;40.0
2147;Totaal;Wijk12-Nieuw-Lekkerland;1e halfjaar 2024;Wijk12-Nieuw-Lekkerland                 ;Wijk     ;WK197812;1.0;515.0;60.0
2148;Totaal;Wijk13-Nieuwpoort;1e halfjaar 2024;Wijk13-Nieuwpoort                       ;Wijk     ;WK197813;1.0;125.0;89.0
2149;Totaal;Wijk14-Noordeloos;1e halfjaar 2024;Wijk14-Noordeloos                       ;Wijk     ;WK197814;1.0;75.0;40.0
2150;Totaal;Wijk15-Ottoland;1e halfjaar 2024;Wijk15-Ottoland                         ;Wijk     ;WK197815;1.0;45.0;47.0
2151;Totaal;Wijk16-Oud-Alblas;1e halfjaar 2024;Wijk16-Oud-Alblas                       ;Wijk     ;WK197816;1.0;95.0;40.0
2152;Totaal;Wijk17-Schelluinen;1e halfjaar 2024;Wijk17-Schelluinen                      ;Wijk     ;WK197817;1.0;65.0;49.0
2153;Totaal;Wijk18-Streefkerk;1e halfjaar 2024;Wijk18-Streefkerk                       ;Wijk     ;WK197818;1.0;105.0;42.0
2154;Totaal;Wijk19-Waal;1e halfjaar 2024;Wijk19-Waal                             ;Wijk     ;WK197819;1.0;;
2155;Totaal;Wijk20-Wijngaarden;1e halfjaar 2024;Wijk20-Wijngaarden                      ;Wijk     ;WK197820;1.0;30.0;44.0
2156;Totaal;Montferland;1e halfjaar 2024;Montferland                             ;Gemeente ;GM1955  ;1.0;2895.0;78.0
2157;Totaal;Wijk 00 's-Heerenberg;1e halfjaar 2024;Wijk 00 's-Heerenberg                   ;Wijk     ;WK195500;1.0;1330.0;88.0
2158;Totaal;Wijk 01 Brakel;1e halfjaar 2024;Wijk 01 Brakel                          ;Wijk     ;WK195501;1.0;225.0;53.0
2159;Totaal;Wijk 02 Didam;1e halfjaar 2024;Wijk 02 Didam                           ;Wijk     ;WK195502;1.0;1370.0;79.0
2160;Totaal;Montfoort;1e halfjaar 2024;                                        ;         ;        ;;;
2161;Totaal;Wijk 00;1e halfjaar 2024;                                        ;         ;        ;;;
2162;Totaal;Wijk 01 Linschoten;1e halfjaar 2024;                                        ;         ;        ;;;
2163;Totaal;Wijk 02 Willeskop;1e halfjaar 2024;                                        ;         ;        ;;;
2164;Totaal;Mook en Middelaar;1e halfjaar 2024;Mook en Middelaar                       ;Gemeente ;GM0944  ;1.0;455.0;56.0
2165;Totaal;Wijk 00 Mook;1e halfjaar 2024;Wijk 00 Mook                            ;Wijk     ;WK094400;1.0;405.0;58.0
2166;Totaal;Wijk 01 Middelaar;1e halfjaar 2024;Wijk 01 Middelaar                       ;Wijk     ;WK094401;1.0;55.0;44.0
2167;Totaal;Neder-Betuwe;1e halfjaar 2024;Neder-Betuwe                            ;Gemeente ;GM1740  ;1.0;1340.0;52.0
2168;Totaal;Wijk 00 Kesteren;1e halfjaar 2024;Wijk 00 Kesteren                        ;Wijk     ;WK174000;1.0;655.0;48.0
2169;Totaal;Wijk 01 Echteld;1e halfjaar 2024;Wijk 01 Echteld                         ;Wijk     ;WK174001;1.0;380.0;51.0
2170;Totaal;Wijk 02 Dodewaard;1e halfjaar 2024;Wijk 02 Dodewaard                       ;Wijk     ;WK174002;1.0;255.0;55.0
2171;Totaal;Nederweert;1e halfjaar 2024;Nederweert                              ;Gemeente ;GM0946  ;1.0;925.0;53.0
2172;Totaal;Wijk 01 Nederweert;1e halfjaar 2024;Wijk 01 Nederweert                      ;Wijk     ;WK094601;1.0;595.0;69.0
2173;Totaal;Wijk 02 Budschop;1e halfjaar 2024;Wijk 02 Budschop                        ;Wijk     ;WK094602;1.0;80.0;40.0
2174;Totaal;Wijk 03 Ospel;1e halfjaar 2024;Wijk 03 Ospel                           ;Wijk     ;WK094603;1.0;145.0;35.0
2175;Totaal;Wijk 04 Nederweert-Eind;1e halfjaar 2024;Wijk 04 Nederweert-Eind                 ;Wijk     ;WK094604;1.0;60.0;37.0
2176;Totaal;Wijk 05 Leveroy;1e halfjaar 2024;Wijk 05 Leveroy                         ;Wijk     ;WK094605;1.0;40.0;34.0
2177;Totaal;Nieuwegein;1e halfjaar 2024;Nieuwegein                              ;Gemeente ;GM0356  ;1.0;3310.0;50.0
2178;Totaal;Jutphaas Wijkersloot;1e halfjaar 2024;Jutphaas Wijkersloot                    ;Wijk     ;WK035601;3.0;430.0;65.0
2179;Totaal;Zuilenstein;1e halfjaar 2024;Zuilenstein                             ;Wijk     ;WK035602;3.0;235.0;44.0
2180;Totaal;Batau Zuid;1e halfjaar 2024;Batau Zuid                              ;Wijk     ;WK035603;3.0;260.0;40.0
2181;Totaal;Batau Noord;1e halfjaar 2024;Batau Noord                             ;Wijk     ;WK035604;3.0;390.0;52.0
2182;Totaal;Doorslag;1e halfjaar 2024;Doorslag                                ;Wijk     ;WK035605;3.0;295.0;49.0
2183;Totaal;Huis de Geer;1e halfjaar 2024;Huis de Geer                            ;Wijk     ;WK035606;3.0;20.0;29.0
2184;Totaal;Blokhoeve;1e halfjaar 2024;Blokhoeve                               ;Wijk     ;WK035607;3.0;40.0;22.0
2185;Totaal;Galecop;1e halfjaar 2024;Galecop                                 ;Wijk     ;WK035608;3.0;540.0;66.0
2186;Totaal;Fokkesteeg;1e halfjaar 2024;Fokkesteeg                              ;Wijk     ;WK035610;3.0;320.0;49.0
2187;Totaal;Hoogzandveld;1e halfjaar 2024;Hoogzandveld                            ;Wijk     ;WK035611;3.0;140.0;47.0
2188;Totaal;Lekboulevard;1e halfjaar 2024;Lekboulevard                            ;Wijk     ;WK035612;3.0;150.0;90.0
2189;Totaal;Vreeswijk;1e halfjaar 2024;Vreeswijk                               ;Wijk     ;WK035613;3.0;195.0;57.0
2190;Totaal;Merwestein;1e halfjaar 2024;Merwestein                              ;Wijk     ;WK035614;3.0;100.0;61.0
2191;Totaal;Park Oudegein;1e halfjaar 2024;Park Oudegein                           ;Wijk     ;WK035615;3.0;;
2192;Totaal;Zandveld;1e halfjaar 2024;Zandveld                                ;Wijk     ;WK035616;3.0;95.0;40.0
2193;Totaal;Het Klooster;1e halfjaar 2024;Het Klooster                            ;Wijk     ;WK035618;3.0;;
2194;Totaal;Laagraven;1e halfjaar 2024;Laagraven                               ;Wijk     ;WK035620;3.0;;
2195;Totaal;Plettenburg;1e halfjaar 2024;Plettenburg                             ;Wijk     ;WK035621;3.0;65.0;138.0
2196;Totaal;De Wiers;1e halfjaar 2024;De Wiers                                ;Wijk     ;WK035622;3.0;;
2197;Totaal;Hoge Landen;1e halfjaar 2024;Hoge Landen                             ;Wijk     ;WK035623;3.0;;
2198;Totaal;Stadscentrum;1e halfjaar 2024;Stadscentrum                            ;Wijk     ;WK035624;3.0;110.0;61.0
2199;Totaal;Rijnhuizen;1e halfjaar 2024;Rijnhuizen                              ;Wijk     ;WK035625;3.0;40.0;21.0
2200;Totaal;Nieuwkoop;1e halfjaar 2024;Nieuwkoop                               ;Gemeente ;GM0569  ;1.0;1540.0;52.0
2201;Totaal;Kern Nieuwkoop;1e halfjaar 2024;Kern Nieuwkoop                          ;Wijk     ;WK056901;3.0;525.0;56.0
2202;Totaal;Kern De Meije;1e halfjaar 2024;Kern De Meije                           ;Wijk     ;WK056902;3.0;;
2203;Totaal;Kern Noorden;1e halfjaar 2024;Kern Noorden                            ;Wijk     ;WK056903;3.0;95.0;54.0
2204;Totaal;Kern Noordse Dorp;1e halfjaar 2024;Kern Noordse Dorp                       ;Wijk     ;WK056904;3.0;;
2205;Totaal;Kern Woerdense Verlaat;1e halfjaar 2024;Kern Woerdense Verlaat                  ;Wijk     ;WK056905;3.0;35.0;43.0
2206;Totaal;Kern Zevenhoven;1e halfjaar 2024;Kern Zevenhoven                         ;Wijk     ;WK056906;3.0;90.0;37.0
2207;Totaal;Kern Noordeinde;1e halfjaar 2024;Kern Noordeinde                         ;Wijk     ;WK056907;3.0;20.0;29.0
2208;Totaal;Kern Vrouwenakker;1e halfjaar 2024;Kern Vrouwenakker                       ;Wijk     ;WK056908;3.0;10.0;62.0
2209;Totaal;Kern Nieuwveen;1e halfjaar 2024;Kern Nieuwveen                          ;Wijk     ;WK056909;3.0;315.0;72.0
2210;Totaal;Kern Ter Aar;1e halfjaar 2024;Kern Ter Aar                            ;Wijk     ;WK056910;3.0;215.0;44.0
