ID;Geslacht;Persoonskenmerken;Beroep;CaribischNederland;Perioden;WerkzameBeroepsbevolking_1
280;Totaal mannen en vrouwen;Totaal;031 Adviseurs marketing, public relat...;Caribisch Nederland;2014;60
281;Totaal mannen en vrouwen;Totaal;031 Adviseurs marketing, public relat...;Caribisch Nederland;2016;50
282;Totaal mannen en vrouwen;Totaal;031 Adviseurs marketing, public relat...;Caribisch Nederland;2018;90
283;Totaal mannen en vrouwen;Totaal;031 Adviseurs marketing, public relat...;Caribisch Nederland;2020;80
284;Totaal mannen en vrouwen;Totaal;031 Adviseurs marketing, public relat...;Caribisch Nederland;2022;100
285;Totaal mannen en vrouwen;Totaal;031 Adviseurs marketing, public relat...;Bonaire;2014;40
286;Totaal mannen en vrouwen;Totaal;031 Adviseurs marketing, public relat...;Bonaire;2016;40
287;Totaal mannen en vrouwen;Totaal;031 Adviseurs marketing, public relat...;Bonaire;2018;70
288;Totaal mannen en vrouwen;Totaal;031 Adviseurs marketing, public relat...;Bonaire;2020;70
289;Totaal mannen en vrouwen;Totaal;031 Adviseurs marketing, public relat...;Bonaire;2022;80
290;Totaal mannen en vrouwen;Totaal;031 Adviseurs marketing, public relat...;Sint-Eustatius;2014;10
291;Totaal mannen en vrouwen;Totaal;031 Adviseurs marketing, public relat...;Sint-Eustatius;2016;10
292;Totaal mannen en vrouwen;Totaal;031 Adviseurs marketing, public relat...;Sint-Eustatius;2018;20
293;Totaal mannen en vrouwen;Totaal;031 Adviseurs marketing, public relat...;Sint-Eustatius;2020;0
294;Totaal mannen en vrouwen;Totaal;031 Adviseurs marketing, public relat...;Sint-Eustatius;2022;10
295;Totaal mannen en vrouwen;Totaal;031 Adviseurs marketing, public relat...;Saba;2014;10
296;Totaal mannen en vrouwen;Totaal;031 Adviseurs marketing, public relat...;Saba;2016;0
297;Totaal mannen en vrouwen;Totaal;031 Adviseurs marketing, public relat...;Saba;2018;10
298;Totaal mannen en vrouwen;Totaal;031 Adviseurs marketing, public relat...;Saba;2020;10
299;Totaal mannen en vrouwen;Totaal;031 Adviseurs marketing, public relat...;Saba;2022;0
300;Totaal mannen en vrouwen;Totaal;032 Vertegenwoordigers en inkopers;Caribisch Nederland;2014;70
301;Totaal mannen en vrouwen;Totaal;032 Vertegenwoordigers en inkopers;Caribisch Nederland;2016;150
302;Totaal mannen en vrouwen;Totaal;032 Vertegenwoordigers en inkopers;Caribisch Nederland;2018;30
303;Totaal mannen en vrouwen;Totaal;032 Vertegenwoordigers en inkopers;Caribisch Nederland;2020;80
304;Totaal mannen en vrouwen;Totaal;032 Vertegenwoordigers en inkopers;Caribisch Nederland;2022;30
305;Totaal mannen en vrouwen;Totaal;032 Vertegenwoordigers en inkopers;Bonaire;2014;70
306;Totaal mannen en vrouwen;Totaal;032 Vertegenwoordigers en inkopers;Bonaire;2016;140
307;Totaal mannen en vrouwen;Totaal;032 Vertegenwoordigers en inkopers;Bonaire;2018;30
308;Totaal mannen en vrouwen;Totaal;032 Vertegenwoordigers en inkopers;Bonaire;2020;70
309;Totaal mannen en vrouwen;Totaal;032 Vertegenwoordigers en inkopers;Bonaire;2022;30
310;Totaal mannen en vrouwen;Totaal;032 Vertegenwoordigers en inkopers;Sint-Eustatius;2014;0
311;Totaal mannen en vrouwen;Totaal;032 Vertegenwoordigers en inkopers;Sint-Eustatius;2016;10
312;Totaal mannen en vrouwen;Totaal;032 Vertegenwoordigers en inkopers;Sint-Eustatius;2018;0
313;Totaal mannen en vrouwen;Totaal;032 Vertegenwoordigers en inkopers;Sint-Eustatius;2020;0
314;Totaal mannen en vrouwen;Totaal;032 Vertegenwoordigers en inkopers;Sint-Eustatius;2022;0
315;Totaal mannen en vrouwen;Totaal;032 Vertegenwoordigers en inkopers;Saba;2014;0
316;Totaal mannen en vrouwen;Totaal;032 Vertegenwoordigers en inkopers;Saba;2016;10
317;Totaal mannen en vrouwen;Totaal;032 Vertegenwoordigers en inkopers;Saba;2018;0
318;Totaal mannen en vrouwen;Totaal;032 Vertegenwoordigers en inkopers;Saba;2020;0
319;Totaal mannen en vrouwen;Totaal;032 Vertegenwoordigers en inkopers;Saba;2022;0
320;Totaal mannen en vrouwen;Totaal;033 Verkopers;Caribisch Nederland;2014;1000
321;Totaal mannen en vrouwen;Totaal;033 Verkopers;Caribisch Nederland;2016;940
322;Totaal mannen en vrouwen;Totaal;033 Verkopers;Caribisch Nederland;2018;880
323;Totaal mannen en vrouwen;Totaal;033 Verkopers;Caribisch Nederland;2020;1020
324;Totaal mannen en vrouwen;Totaal;033 Verkopers;Caribisch Nederland;2022;930
325;Totaal mannen en vrouwen;Totaal;033 Verkopers;Bonaire;2014;880
326;Totaal mannen en vrouwen;Totaal;033 Verkopers;Bonaire;2016;820
327;Totaal mannen en vrouwen;Totaal;033 Verkopers;Bonaire;2018;740
328;Totaal mannen en vrouwen;Totaal;033 Verkopers;Bonaire;2020;900
329;Totaal mannen en vrouwen;Totaal;033 Verkopers;Bonaire;2022;750
330;Totaal mannen en vrouwen;Totaal;033 Verkopers;Sint-Eustatius;2014;90
331;Totaal mannen en vrouwen;Totaal;033 Verkopers;Sint-Eustatius;2016;70
332;Totaal mannen en vrouwen;Totaal;033 Verkopers;Sint-Eustatius;2018;90
333;Totaal mannen en vrouwen;Totaal;033 Verkopers;Sint-Eustatius;2020;80
334;Totaal mannen en vrouwen;Totaal;033 Verkopers;Sint-Eustatius;2022;130
335;Totaal mannen en vrouwen;Totaal;033 Verkopers;Saba;2014;30
336;Totaal mannen en vrouwen;Totaal;033 Verkopers;Saba;2016;50
337;Totaal mannen en vrouwen;Totaal;033 Verkopers;Saba;2018;50
338;Totaal mannen en vrouwen;Totaal;033 Verkopers;Saba;2020;50
339;Totaal mannen en vrouwen;Totaal;033 Verkopers;Saba;2022;50
340;Totaal mannen en vrouwen;Totaal;04 Bedrijfseconomische en administrat...;Caribisch Nederland;2014;1830
341;Totaal mannen en vrouwen;Totaal;04 Bedrijfseconomische en administrat...;Caribisch Nederland;2016;2170
342;Totaal mannen en vrouwen;Totaal;04 Bedrijfseconomische en administrat...;Caribisch Nederland;2018;2270
343;Totaal mannen en vrouwen;Totaal;04 Bedrijfseconomische en administrat...;Caribisch Nederland;2020;2260
344;Totaal mannen en vrouwen;Totaal;04 Bedrijfseconomische en administrat...;Caribisch Nederland;2022;1990
345;Totaal mannen en vrouwen;Totaal;04 Bedrijfseconomische en administrat...;Bonaire;2014;1480
346;Totaal mannen en vrouwen;Totaal;04 Bedrijfseconomische en administrat...;Bonaire;2016;1820
347;Totaal mannen en vrouwen;Totaal;04 Bedrijfseconomische en administrat...;Bonaire;2018;1870
348;Totaal mannen en vrouwen;Totaal;04 Bedrijfseconomische en administrat...;Bonaire;2020;1920
349;Totaal mannen en vrouwen;Totaal;04 Bedrijfseconomische en administrat...;Bonaire;2022;1580
350;Totaal mannen en vrouwen;Totaal;04 Bedrijfseconomische en administrat...;Sint-Eustatius;2014;250
351;Totaal mannen en vrouwen;Totaal;04 Bedrijfseconomische en administrat...;Sint-Eustatius;2016;230
352;Totaal mannen en vrouwen;Totaal;04 Bedrijfseconomische en administrat...;Sint-Eustatius;2018;250
353;Totaal mannen en vrouwen;Totaal;04 Bedrijfseconomische en administrat...;Sint-Eustatius;2020;220
354;Totaal mannen en vrouwen;Totaal;04 Bedrijfseconomische en administrat...;Sint-Eustatius;2022;280
355;Totaal mannen en vrouwen;Totaal;04 Bedrijfseconomische en administrat...;Saba;2014;110
356;Totaal mannen en vrouwen;Totaal;04 Bedrijfseconomische en administrat...;Saba;2016;120
357;Totaal mannen en vrouwen;Totaal;04 Bedrijfseconomische en administrat...;Saba;2018;150
358;Totaal mannen en vrouwen;Totaal;04 Bedrijfseconomische en administrat...;Saba;2020;120
359;Totaal mannen en vrouwen;Totaal;04 Bedrijfseconomische en administrat...;Saba;2022;130
360;Totaal mannen en vrouwen;Totaal;041 Specialisten bedrijfsbeheer en ad...;Caribisch Nederland;2014;150
361;Totaal mannen en vrouwen;Totaal;041 Specialisten bedrijfsbeheer en ad...;Caribisch Nederland;2016;380
362;Totaal mannen en vrouwen;Totaal;041 Specialisten bedrijfsbeheer en ad...;Caribisch Nederland;2018;380
363;Totaal mannen en vrouwen;Totaal;041 Specialisten bedrijfsbeheer en ad...;Caribisch Nederland;2020;370
364;Totaal mannen en vrouwen;Totaal;041 Specialisten bedrijfsbeheer en ad...;Caribisch Nederland;2022;420
365;Totaal mannen en vrouwen;Totaal;041 Specialisten bedrijfsbeheer en ad...;Bonaire;2014;110
366;Totaal mannen en vrouwen;Totaal;041 Specialisten bedrijfsbeheer en ad...;Bonaire;2016;290
367;Totaal mannen en vrouwen;Totaal;041 Specialisten bedrijfsbeheer en ad...;Bonaire;2018;320
368;Totaal mannen en vrouwen;Totaal;041 Specialisten bedrijfsbeheer en ad...;Bonaire;2020;300
369;Totaal mannen en vrouwen;Totaal;041 Specialisten bedrijfsbeheer en ad...;Bonaire;2022;300
370;Totaal mannen en vrouwen;Totaal;041 Specialisten bedrijfsbeheer en ad...;Sint-Eustatius;2014;50
371;Totaal mannen en vrouwen;Totaal;041 Specialisten bedrijfsbeheer en ad...;Sint-Eustatius;2016;60
372;Totaal mannen en vrouwen;Totaal;041 Specialisten bedrijfsbeheer en ad...;Sint-Eustatius;2018;40
373;Totaal mannen en vrouwen;Totaal;041 Specialisten bedrijfsbeheer en ad...;Sint-Eustatius;2020;50
374;Totaal mannen en vrouwen;Totaal;041 Specialisten bedrijfsbeheer en ad...;Sint-Eustatius;2022;100
375;Totaal mannen en vrouwen;Totaal;041 Specialisten bedrijfsbeheer en ad...;Saba;2014;0
376;Totaal mannen en vrouwen;Totaal;041 Specialisten bedrijfsbeheer en ad...;Saba;2016;30
377;Totaal mannen en vrouwen;Totaal;041 Specialisten bedrijfsbeheer en ad...;Saba;2018;20
378;Totaal mannen en vrouwen;Totaal;041 Specialisten bedrijfsbeheer en ad...;Saba;2020;20
379;Totaal mannen en vrouwen;Totaal;041 Specialisten bedrijfsbeheer en ad...;Saba;2022;20
380;Totaal mannen en vrouwen;Totaal;042 Vakspecialisten bedrijfsbeheer en...;Caribisch Nederland;2014;320
381;Totaal mannen en vrouwen;Totaal;042 Vakspecialisten bedrijfsbeheer en...;Caribisch Nederland;2016;420
382;Totaal mannen en vrouwen;Totaal;042 Vakspecialisten bedrijfsbeheer en...;Caribisch Nederland;2018;280
383;Totaal mannen en vrouwen;Totaal;042 Vakspecialisten bedrijfsbeheer en...;Caribisch Nederland;2020;380
384;Totaal mannen en vrouwen;Totaal;042 Vakspecialisten bedrijfsbeheer en...;Caribisch Nederland;2022;250
385;Totaal mannen en vrouwen;Totaal;042 Vakspecialisten bedrijfsbeheer en...;Bonaire;2014;260
386;Totaal mannen en vrouwen;Totaal;042 Vakspecialisten bedrijfsbeheer en...;Bonaire;2016;350
387;Totaal mannen en vrouwen;Totaal;042 Vakspecialisten bedrijfsbeheer en...;Bonaire;2018;240
388;Totaal mannen en vrouwen;Totaal;042 Vakspecialisten bedrijfsbeheer en...;Bonaire;2020;320
389;Totaal mannen en vrouwen;Totaal;042 Vakspecialisten bedrijfsbeheer en...;Bonaire;2022;190
390;Totaal mannen en vrouwen;Totaal;042 Vakspecialisten bedrijfsbeheer en...;Sint-Eustatius;2014;40
391;Totaal mannen en vrouwen;Totaal;042 Vakspecialisten bedrijfsbeheer en...;Sint-Eustatius;2016;50
392;Totaal mannen en vrouwen;Totaal;042 Vakspecialisten bedrijfsbeheer en...;Sint-Eustatius;2018;20
393;Totaal mannen en vrouwen;Totaal;042 Vakspecialisten bedrijfsbeheer en...;Sint-Eustatius;2020;30
394;Totaal mannen en vrouwen;Totaal;042 Vakspecialisten bedrijfsbeheer en...;Sint-Eustatius;2022;50
395;Totaal mannen en vrouwen;Totaal;042 Vakspecialisten bedrijfsbeheer en...;Saba;2014;20
396;Totaal mannen en vrouwen;Totaal;042 Vakspecialisten bedrijfsbeheer en...;Saba;2016;30
397;Totaal mannen en vrouwen;Totaal;042 Vakspecialisten bedrijfsbeheer en...;Saba;2018;20
398;Totaal mannen en vrouwen;Totaal;042 Vakspecialisten bedrijfsbeheer en...;Saba;2020;30
399;Totaal mannen en vrouwen;Totaal;042 Vakspecialisten bedrijfsbeheer en...;Saba;2022;20
400;Totaal mannen en vrouwen;Totaal;043 Administratief personeel;Caribisch Nederland;2014;1350
401;Totaal mannen en vrouwen;Totaal;043 Administratief personeel;Caribisch Nederland;2016;1370
402;Totaal mannen en vrouwen;Totaal;043 Administratief personeel;Caribisch Nederland;2018;1620
403;Totaal mannen en vrouwen;Totaal;043 Administratief personeel;Caribisch Nederland;2020;1510
404;Totaal mannen en vrouwen;Totaal;043 Administratief personeel;Caribisch Nederland;2022;1330
405;Totaal mannen en vrouwen;Totaal;043 Administratief personeel;Bonaire;2014;1110
406;Totaal mannen en vrouwen;Totaal;043 Administratief personeel;Bonaire;2016;1180
407;Totaal mannen en vrouwen;Totaal;043 Administratief personeel;Bonaire;2018;1320
408;Totaal mannen en vrouwen;Totaal;043 Administratief personeel;Bonaire;2020;1300
409;Totaal mannen en vrouwen;Totaal;043 Administratief personeel;Bonaire;2022;1100
410;Totaal mannen en vrouwen;Totaal;043 Administratief personeel;Sint-Eustatius;2014;160
411;Totaal mannen en vrouwen;Totaal;043 Administratief personeel;Sint-Eustatius;2016;120
412;Totaal mannen en vrouwen;Totaal;043 Administratief personeel;Sint-Eustatius;2018;190
413;Totaal mannen en vrouwen;Totaal;043 Administratief personeel;Sint-Eustatius;2020;140
414;Totaal mannen en vrouwen;Totaal;043 Administratief personeel;Sint-Eustatius;2022;140
415;Totaal mannen en vrouwen;Totaal;043 Administratief personeel;Saba;2014;80
416;Totaal mannen en vrouwen;Totaal;043 Administratief personeel;Saba;2016;70
417;Totaal mannen en vrouwen;Totaal;043 Administratief personeel;Saba;2018;110
418;Totaal mannen en vrouwen;Totaal;043 Administratief personeel;Saba;2020;80
419;Totaal mannen en vrouwen;Totaal;043 Administratief personeel;Saba;2022;90
420;Totaal mannen en vrouwen;Totaal;05 Managers;Caribisch Nederland;2014;770
421;Totaal mannen en vrouwen;Totaal;05 Managers;Caribisch Nederland;2016;590
422;Totaal mannen en vrouwen;Totaal;05 Managers;Caribisch Nederland;2018;760
423;Totaal mannen en vrouwen;Totaal;05 Managers;Caribisch Nederland;2020;460
424;Totaal mannen en vrouwen;Totaal;05 Managers;Caribisch Nederland;2022;800
425;Totaal mannen en vrouwen;Totaal;05 Managers;Bonaire;2014;550
426;Totaal mannen en vrouwen;Totaal;05 Managers;Bonaire;2016;450
427;Totaal mannen en vrouwen;Totaal;05 Managers;Bonaire;2018;620
428;Totaal mannen en vrouwen;Totaal;05 Managers;Bonaire;2020;370
429;Totaal mannen en vrouwen;Totaal;05 Managers;Bonaire;2022;680
430;Totaal mannen en vrouwen;Totaal;05 Managers;Sint-Eustatius;2014;160
431;Totaal mannen en vrouwen;Totaal;05 Managers;Sint-Eustatius;2016;90
432;Totaal mannen en vrouwen;Totaal;05 Managers;Sint-Eustatius;2018;80
433;Totaal mannen en vrouwen;Totaal;05 Managers;Sint-Eustatius;2020;30
434;Totaal mannen en vrouwen;Totaal;05 Managers;Sint-Eustatius;2022;70
435;Totaal mannen en vrouwen;Totaal;05 Managers;Saba;2014;60
436;Totaal mannen en vrouwen;Totaal;05 Managers;Saba;2016;60
437;Totaal mannen en vrouwen;Totaal;05 Managers;Saba;2018;60
438;Totaal mannen en vrouwen;Totaal;05 Managers;Saba;2020;60
439;Totaal mannen en vrouwen;Totaal;05 Managers;Saba;2022;50
440;Totaal mannen en vrouwen;Totaal;051 Algemeen directeuren;Caribisch Nederland;2014;20
441;Totaal mannen en vrouwen;Totaal;051 Algemeen directeuren;Caribisch Nederland;2016;120
442;Totaal mannen en vrouwen;Totaal;051 Algemeen directeuren;Caribisch Nederland;2018;40
443;Totaal mannen en vrouwen;Totaal;051 Algemeen directeuren;Caribisch Nederland;2020;60
444;Totaal mannen en vrouwen;Totaal;051 Algemeen directeuren;Caribisch Nederland;2022;190
445;Totaal mannen en vrouwen;Totaal;051 Algemeen directeuren;Bonaire;2014;10
446;Totaal mannen en vrouwen;Totaal;051 Algemeen directeuren;Bonaire;2016;60
447;Totaal mannen en vrouwen;Totaal;051 Algemeen directeuren;Bonaire;2018;40
448;Totaal mannen en vrouwen;Totaal;051 Algemeen directeuren;Bonaire;2020;60
449;Totaal mannen en vrouwen;Totaal;051 Algemeen directeuren;Bonaire;2022;180
450;Totaal mannen en vrouwen;Totaal;051 Algemeen directeuren;Sint-Eustatius;2014;10
451;Totaal mannen en vrouwen;Totaal;051 Algemeen directeuren;Sint-Eustatius;2016;50
452;Totaal mannen en vrouwen;Totaal;051 Algemeen directeuren;Sint-Eustatius;2018;0
453;Totaal mannen en vrouwen;Totaal;051 Algemeen directeuren;Sint-Eustatius;2020;0
454;Totaal mannen en vrouwen;Totaal;051 Algemeen directeuren;Sint-Eustatius;2022;10
455;Totaal mannen en vrouwen;Totaal;051 Algemeen directeuren;Saba;2014;0
456;Totaal mannen en vrouwen;Totaal;051 Algemeen directeuren;Saba;2016;10
457;Totaal mannen en vrouwen;Totaal;051 Algemeen directeuren;Saba;2018;10
458;Totaal mannen en vrouwen;Totaal;051 Algemeen directeuren;Saba;2020;10
459;Totaal mannen en vrouwen;Totaal;051 Algemeen directeuren;Saba;2022;10
460;Totaal mannen en vrouwen;Totaal;052 Managers op administratief en com...;Caribisch Nederland;2014;160
461;Totaal mannen en vrouwen;Totaal;052 Managers op administratief en com...;Caribisch Nederland;2016;110
462;Totaal mannen en vrouwen;Totaal;052 Managers op administratief en com...;Caribisch Nederland;2018;230
463;Totaal mannen en vrouwen;Totaal;052 Managers op administratief en com...;Caribisch Nederland;2020;170
464;Totaal mannen en vrouwen;Totaal;052 Managers op administratief en com...;Caribisch Nederland;2022;200
465;Totaal mannen en vrouwen;Totaal;052 Managers op administratief en com...;Bonaire;2014;100
466;Totaal mannen en vrouwen;Totaal;052 Managers op administratief en com...;Bonaire;2016;100
467;Totaal mannen en vrouwen;Totaal;052 Managers op administratief en com...;Bonaire;2018;200
468;Totaal mannen en vrouwen;Totaal;052 Managers op administratief en com...;Bonaire;2020;130
469;Totaal mannen en vrouwen;Totaal;052 Managers op administratief en com...;Bonaire;2022;170
470;Totaal mannen en vrouwen;Totaal;052 Managers op administratief en com...;Sint-Eustatius;2014;40
471;Totaal mannen en vrouwen;Totaal;052 Managers op administratief en com...;Sint-Eustatius;2016;0
472;Totaal mannen en vrouwen;Totaal;052 Managers op administratief en com...;Sint-Eustatius;2018;10
473;Totaal mannen en vrouwen;Totaal;052 Managers op administratief en com...;Sint-Eustatius;2020;0
474;Totaal mannen en vrouwen;Totaal;052 Managers op administratief en com...;Sint-Eustatius;2022;10
475;Totaal mannen en vrouwen;Totaal;052 Managers op administratief en com...;Saba;2014;10
476;Totaal mannen en vrouwen;Totaal;052 Managers op administratief en com...;Saba;2016;0
477;Totaal mannen en vrouwen;Totaal;052 Managers op administratief en com...;Saba;2018;20
478;Totaal mannen en vrouwen;Totaal;052 Managers op administratief en com...;Saba;2020;30
479;Totaal mannen en vrouwen;Totaal;052 Managers op administratief en com...;Saba;2022;20
480;Totaal mannen en vrouwen;Totaal;053 Managers productie en gespecialis...;Caribisch Nederland;2014;400
481;Totaal mannen en vrouwen;Totaal;053 Managers productie en gespecialis...;Caribisch Nederland;2016;280
482;Totaal mannen en vrouwen;Totaal;053 Managers productie en gespecialis...;Caribisch Nederland;2018;270
483;Totaal mannen en vrouwen;Totaal;053 Managers productie en gespecialis...;Caribisch Nederland;2020;180
484;Totaal mannen en vrouwen;Totaal;053 Managers productie en gespecialis...;Caribisch Nederland;2022;310
485;Totaal mannen en vrouwen;Totaal;053 Managers productie en gespecialis...;Bonaire;2014;290
486;Totaal mannen en vrouwen;Totaal;053 Managers productie en gespecialis...;Bonaire;2016;220
487;Totaal mannen en vrouwen;Totaal;053 Managers productie en gespecialis...;Bonaire;2018;220
488;Totaal mannen en vrouwen;Totaal;053 Managers productie en gespecialis...;Bonaire;2020;140
489;Totaal mannen en vrouwen;Totaal;053 Managers productie en gespecialis...;Bonaire;2022;260
490;Totaal mannen en vrouwen;Totaal;053 Managers productie en gespecialis...;Sint-Eustatius;2014;80
491;Totaal mannen en vrouwen;Totaal;053 Managers productie en gespecialis...;Sint-Eustatius;2016;30
492;Totaal mannen en vrouwen;Totaal;053 Managers productie en gespecialis...;Sint-Eustatius;2018;30
493;Totaal mannen en vrouwen;Totaal;053 Managers productie en gespecialis...;Sint-Eustatius;2020;20
494;Totaal mannen en vrouwen;Totaal;053 Managers productie en gespecialis...;Sint-Eustatius;2022;30
495;Totaal mannen en vrouwen;Totaal;053 Managers productie en gespecialis...;Saba;2014;20
496;Totaal mannen en vrouwen;Totaal;053 Managers productie en gespecialis...;Saba;2016;20
497;Totaal mannen en vrouwen;Totaal;053 Managers productie en gespecialis...;Saba;2018;20
498;Totaal mannen en vrouwen;Totaal;053 Managers productie en gespecialis...;Saba;2020;20
499;Totaal mannen en vrouwen;Totaal;053 Managers productie en gespecialis...;Saba;2022;20
500;Totaal mannen en vrouwen;Totaal;054 Managers horeca, detailhandel en...;Caribisch Nederland;2014;150
501;Totaal mannen en vrouwen;Totaal;054 Managers horeca, detailhandel en...;Caribisch Nederland;2016;90
502;Totaal mannen en vrouwen;Totaal;054 Managers horeca, detailhandel en...;Caribisch Nederland;2018;120
503;Totaal mannen en vrouwen;Totaal;054 Managers horeca, detailhandel en...;Caribisch Nederland;2020;30
504;Totaal mannen en vrouwen;Totaal;054 Managers horeca, detailhandel en...;Caribisch Nederland;2022;100
505;Totaal mannen en vrouwen;Totaal;054 Managers horeca, detailhandel en...;Bonaire;2014;120
506;Totaal mannen en vrouwen;Totaal;054 Managers horeca, detailhandel en...;Bonaire;2016;60
507;Totaal mannen en vrouwen;Totaal;054 Managers horeca, detailhandel en...;Bonaire;2018;80
508;Totaal mannen en vrouwen;Totaal;054 Managers horeca, detailhandel en...;Bonaire;2020;20
509;Totaal mannen en vrouwen;Totaal;054 Managers horeca, detailhandel en...;Bonaire;2022;80
510;Totaal mannen en vrouwen;Totaal;054 Managers horeca, detailhandel en...;Sint-Eustatius;2014;20
511;Totaal mannen en vrouwen;Totaal;054 Managers horeca, detailhandel en...;Sint-Eustatius;2016;10
512;Totaal mannen en vrouwen;Totaal;054 Managers horeca, detailhandel en...;Sint-Eustatius;2018;20
513;Totaal mannen en vrouwen;Totaal;054 Managers horeca, detailhandel en...;Sint-Eustatius;2020;10
514;Totaal mannen en vrouwen;Totaal;054 Managers horeca, detailhandel en...;Sint-Eustatius;2022;20
515;Totaal mannen en vrouwen;Totaal;054 Managers horeca, detailhandel en...;Saba;2014;20
516;Totaal mannen en vrouwen;Totaal;054 Managers horeca, detailhandel en...;Saba;2016;20
517;Totaal mannen en vrouwen;Totaal;054 Managers horeca, detailhandel en...;Saba;2018;20
518;Totaal mannen en vrouwen;Totaal;054 Managers horeca, detailhandel en...;Saba;2020;0
