ID;Geslacht;Leeftijd;Herkomst;GeneesmiddelengroepATC;Perioden;PersonenMetVerstrekteGeneesmiddelen_1;PersonenMetGeneesmiddelenRelatief_2;GedefinieerdeDagdosesDDD_3;GedefinieerdeDagdosesDDDRelatief_4
224;Totaal mannen en vrouwen;10000;Totaal;A14B Overige anabole middelen;2020;0.0;0.0;0.0;0.0
225;Totaal mannen en vrouwen;10000;Totaal;A14B Overige anabole middelen;2021;0.0;0.0;0.0;0.0
226;Totaal mannen en vrouwen;10000;Totaal;A14B Overige anabole middelen;2022;0.0;0.0;0.0;0.0
227;Totaal mannen en vrouwen;10000;Totaal;A14B Overige anabole middelen;2023;0.0;0.0;0.0;0.0
228;Totaal mannen en vrouwen;10000;Totaal;A15 Eetlustbevorderende middelen;2020;0.0;0.0;0.0;0.0
229;Totaal mannen en vrouwen;10000;Totaal;A15 Eetlustbevorderende middelen;2021;0.0;0.0;0.0;0.0
230;Totaal mannen en vrouwen;10000;Totaal;A15 Eetlustbevorderende middelen;2022;0.0;0.0;0.0;0.0
231;Totaal mannen en vrouwen;10000;Totaal;A15 Eetlustbevorderende middelen;2023;0.0;0.0;0.0;0.0
232;Totaal mannen en vrouwen;10000;Totaal;A16 Ov maagdarmkanaal-/metabolismeprod.;2020;3110.0;0.02;782.0;44.0
233;Totaal mannen en vrouwen;10000;Totaal;A16 Ov maagdarmkanaal-/metabolismeprod.;2021;3020.0;0.02;780.0;44.0
234;Totaal mannen en vrouwen;10000;Totaal;A16 Ov maagdarmkanaal-/metabolismeprod.;2022;2895.0;0.02;745.0;41.0
235;Totaal mannen en vrouwen;10000;Totaal;A16 Ov maagdarmkanaal-/metabolismeprod.;2023;2685.0;0.01;724.0;40.0
236;Totaal mannen en vrouwen;10000;Totaal;A16A Ov maagdarmkanaal- en metabol.prod.;2020;3110.0;0.02;782.0;44.0
237;Totaal mannen en vrouwen;10000;Totaal;A16A Ov maagdarmkanaal- en metabol.prod.;2021;3020.0;0.02;780.0;44.0
238;Totaal mannen en vrouwen;10000;Totaal;A16A Ov maagdarmkanaal- en metabol.prod.;2022;2895.0;0.02;745.0;41.0
239;Totaal mannen en vrouwen;10000;Totaal;A16A Ov maagdarmkanaal- en metabol.prod.;2023;2685.0;0.01;724.0;40.0
240;Totaal mannen en vrouwen;10000;Totaal;B Bloed en bloedvormende organen;2020;2286375.0;12.85;903513.0;50763.0
241;Totaal mannen en vrouwen;10000;Totaal;B Bloed en bloedvormende organen;2021;2349505.0;13.12;917722.0;51247.0
242;Totaal mannen en vrouwen;10000;Totaal;B Bloed en bloedvormende organen;2022;2399755.0;13.22;916534.0;50481.0
243;Totaal mannen en vrouwen;10000;Totaal;B Bloed en bloedvormende organen;2023;2439110.0;13.33;922679.0;50408.0
244;Totaal mannen en vrouwen;10000;Totaal;B01 Antithrombotica;2020;1856665.0;10.43;573249.0;32208.0
245;Totaal mannen en vrouwen;10000;Totaal;B01 Antithrombotica;2021;1900270.0;10.61;583415.0;32579.0
246;Totaal mannen en vrouwen;10000;Totaal;B01 Antithrombotica;2022;1932650.0;10.64;590346.0;32515.0
247;Totaal mannen en vrouwen;10000;Totaal;B01 Antithrombotica;2023;1961730.0;10.72;599520.0;32753.0
248;Totaal mannen en vrouwen;10000;Totaal;B01A Antithrombotica;2020;1856665.0;10.43;573249.0;32208.0
249;Totaal mannen en vrouwen;10000;Totaal;B01A Antithrombotica;2021;1900270.0;10.61;583415.0;32579.0
250;Totaal mannen en vrouwen;10000;Totaal;B01A Antithrombotica;2022;1932650.0;10.64;590346.0;32515.0
251;Totaal mannen en vrouwen;10000;Totaal;B01A Antithrombotica;2023;1961730.0;10.72;599520.0;32753.0
252;Totaal mannen en vrouwen;10000;Totaal;B02 Antihaemorrhagica;2020;44025.0;0.25;1025.0;58.0
253;Totaal mannen en vrouwen;10000;Totaal;B02 Antihaemorrhagica;2021;49605.0;0.28;1134.0;63.0
254;Totaal mannen en vrouwen;10000;Totaal;B02 Antihaemorrhagica;2022;53620.0;0.3;1290.0;71.0
255;Totaal mannen en vrouwen;10000;Totaal;B02 Antihaemorrhagica;2023;58470.0;0.32;1449.0;79.0
256;Totaal mannen en vrouwen;10000;Totaal;B02A Antifibrinolytica;2020;27905.0;0.16;627.0;35.0
257;Totaal mannen en vrouwen;10000;Totaal;B02A Antifibrinolytica;2021;33125.0;0.18;679.0;38.0
258;Totaal mannen en vrouwen;10000;Totaal;B02A Antifibrinolytica;2022;39660.0;0.22;787.0;43.0
259;Totaal mannen en vrouwen;10000;Totaal;B02A Antifibrinolytica;2023;46100.0;0.25;885.0;48.0
260;Totaal mannen en vrouwen;10000;Totaal;B02B Vitamine K en overige haemostatica;2020;16405.0;0.09;398.0;22.0
261;Totaal mannen en vrouwen;10000;Totaal;B02B Vitamine K en overige haemostatica;2021;16820.0;0.09;455.0;25.0
262;Totaal mannen en vrouwen;10000;Totaal;B02B Vitamine K en overige haemostatica;2022;14365.0;0.08;503.0;28.0
263;Totaal mannen en vrouwen;10000;Totaal;B02B Vitamine K en overige haemostatica;2023;12835.0;0.07;565.0;31.0
264;Totaal mannen en vrouwen;10000;Totaal;B03 Middelen bij anemie;2020;568455.0;3.19;329061.0;18488.0
265;Totaal mannen en vrouwen;10000;Totaal;B03 Middelen bij anemie;2021;593030.0;3.31;333092.0;18600.0
266;Totaal mannen en vrouwen;10000;Totaal;B03 Middelen bij anemie;2022;607405.0;3.35;324822.0;17890.0
267;Totaal mannen en vrouwen;10000;Totaal;B03 Middelen bij anemie;2023;615390.0;3.36;321623.0;17571.0
268;Totaal mannen en vrouwen;10000;Totaal;B03A IJzerpreparaten;2020;282185.0;1.59;15714.0;883.0
269;Totaal mannen en vrouwen;10000;Totaal;B03A IJzerpreparaten;2021;307765.0;1.72;13196.0;737.0
270;Totaal mannen en vrouwen;10000;Totaal;B03A IJzerpreparaten;2022;330415.0;1.82;11636.0;641.0
271;Totaal mannen en vrouwen;10000;Totaal;B03A IJzerpreparaten;2023;347265.0;1.9;10526.0;575.0
272;Totaal mannen en vrouwen;10000;Totaal;B03B Vitamine B12 en foliumzuur;2020;306495.0;1.72;308088.0;17310.0
273;Totaal mannen en vrouwen;10000;Totaal;B03B Vitamine B12 en foliumzuur;2021;306650.0;1.71;314470.0;17560.0
274;Totaal mannen en vrouwen;10000;Totaal;B03B Vitamine B12 en foliumzuur;2022;307730.0;1.69;313179.0;17249.0
275;Totaal mannen en vrouwen;10000;Totaal;B03B Vitamine B12 en foliumzuur;2023;298700.0;1.63;311092.0;16996.0
276;Totaal mannen en vrouwen;10000;Totaal;B03X Overige middelen bij anemie;2020;14880.0;0.08;5259.0;295.0
277;Totaal mannen en vrouwen;10000;Totaal;B03X Overige middelen bij anemie;2021;14925.0;0.08;5427.0;303.0
278;Totaal mannen en vrouwen;10000;Totaal;B03X Overige middelen bij anemie;2022;75.0;0.0;7.0;0.0
279;Totaal mannen en vrouwen;10000;Totaal;B03X Overige middelen bij anemie;2023;20.0;0.0;5.0;0.0
280;Totaal mannen en vrouwen;10000;Totaal;B05 Bloedvervangingsmidd/perfusievloeis.;2020;45770.0;0.26;174.0;10.0
281;Totaal mannen en vrouwen;10000;Totaal;B05 Bloedvervangingsmidd/perfusievloeis.;2021;45750.0;0.26;76.0;4.0
282;Totaal mannen en vrouwen;10000;Totaal;B05 Bloedvervangingsmidd/perfusievloeis.;2022;47840.0;0.26;69.0;4.0
283;Totaal mannen en vrouwen;10000;Totaal;B05 Bloedvervangingsmidd/perfusievloeis.;2023;51335.0;0.28;78.0;4.0
284;Totaal mannen en vrouwen;10000;Totaal;B05A Bloedproducten en verwante middelen;2020;15.0;0.0;0.0;0.0
285;Totaal mannen en vrouwen;10000;Totaal;B05A Bloedproducten en verwante middelen;2021;15.0;0.0;0.0;0.0
286;Totaal mannen en vrouwen;10000;Totaal;B05A Bloedproducten en verwante middelen;2022;10.0;0.0;0.0;0.0
287;Totaal mannen en vrouwen;10000;Totaal;B05A Bloedproducten en verwante middelen;2023;10.0;0.0;0.0;0.0
288;Totaal mannen en vrouwen;10000;Totaal;B05B Intraveneuze oplossingen;2020;44255.0;0.25;174.0;10.0
289;Totaal mannen en vrouwen;10000;Totaal;B05B Intraveneuze oplossingen;2021;44115.0;0.25;76.0;4.0
290;Totaal mannen en vrouwen;10000;Totaal;B05B Intraveneuze oplossingen;2022;45780.0;0.25;69.0;4.0
291;Totaal mannen en vrouwen;10000;Totaal;B05B Intraveneuze oplossingen;2023;48970.0;0.27;78.0;4.0
292;Totaal mannen en vrouwen;10000;Totaal;B05C Irrigatievloeistoffen;2020;45.0;0.0;0.0;0.0
293;Totaal mannen en vrouwen;10000;Totaal;B05C Irrigatievloeistoffen;2021;35.0;0.0;0.0;0.0
294;Totaal mannen en vrouwen;10000;Totaal;B05C Irrigatievloeistoffen;2022;45.0;0.0;0.0;0.0
295;Totaal mannen en vrouwen;10000;Totaal;B05C Irrigatievloeistoffen;2023;45.0;0.0;0.0;0.0
296;Totaal mannen en vrouwen;10000;Totaal;B05D Preparaten voor peritoneaaldialyse;2020;0.0;0.0;0.0;0.0
297;Totaal mannen en vrouwen;10000;Totaal;B05D Preparaten voor peritoneaaldialyse;2021;0.0;0.0;0.0;0.0
298;Totaal mannen en vrouwen;10000;Totaal;B05D Preparaten voor peritoneaaldialyse;2022;0.0;0.0;0.0;0.0
299;Totaal mannen en vrouwen;10000;Totaal;B05D Preparaten voor peritoneaaldialyse;2023;0.0;0.0;0.0;0.0
300;Totaal mannen en vrouwen;10000;Totaal;B05X Addit v intraveneuze infusievloeist;2020;2255.0;0.01;0.0;0.0
301;Totaal mannen en vrouwen;10000;Totaal;B05X Addit v intraveneuze infusievloeist;2021;2110.0;0.01;0.0;0.0
302;Totaal mannen en vrouwen;10000;Totaal;B05X Addit v intraveneuze infusievloeist;2022;2560.0;0.01;0.0;0.0
303;Totaal mannen en vrouwen;10000;Totaal;B05X Addit v intraveneuze infusievloeist;2023;3050.0;0.02;0.0;0.0
304;Totaal mannen en vrouwen;10000;Totaal;B05Z Hemodialysemiddel. en hemofiltraten;2020;0.0;0.0;0.0;0.0
305;Totaal mannen en vrouwen;10000;Totaal;B05Z Hemodialysemiddel. en hemofiltraten;2021;0.0;0.0;0.0;0.0
306;Totaal mannen en vrouwen;10000;Totaal;B05Z Hemodialysemiddel. en hemofiltraten;2022;0.0;0.0;0.0;0.0
307;Totaal mannen en vrouwen;10000;Totaal;B05Z Hemodialysemiddel. en hemofiltraten;2023;0.0;0.0;0.0;0.0
308;Totaal mannen en vrouwen;10000;Totaal;B06 Overige hematologische middelen;2020;220.0;0.0;4.0;0.0
309;Totaal mannen en vrouwen;10000;Totaal;B06 Overige hematologische middelen;2021;235.0;0.0;4.0;0.0
310;Totaal mannen en vrouwen;10000;Totaal;B06 Overige hematologische middelen;2022;255.0;0.0;7.0;0.0
311;Totaal mannen en vrouwen;10000;Totaal;B06 Overige hematologische middelen;2023;260.0;0.0;9.0;0.0
312;Totaal mannen en vrouwen;10000;Totaal;B06A Overige hematologische middelen;2020;195.0;0.0;4.0;0.0
313;Totaal mannen en vrouwen;10000;Totaal;B06A Overige hematologische middelen;2021;215.0;0.0;4.0;0.0
314;Totaal mannen en vrouwen;10000;Totaal;B06A Overige hematologische middelen;2022;225.0;0.0;7.0;0.0
315;Totaal mannen en vrouwen;10000;Totaal;B06A Overige hematologische middelen;2023;235.0;0.0;9.0;0.0
316;Totaal mannen en vrouwen;10000;Totaal;C Hartvaatstelsel;2020;3770105.0;21.18;2894137.0;162605.0
317;Totaal mannen en vrouwen;10000;Totaal;C Hartvaatstelsel;2021;3817540.0;21.32;2945023.0;164455.0
318;Totaal mannen en vrouwen;10000;Totaal;C Hartvaatstelsel;2022;3858505.0;21.25;2967516.0;163444.0
319;Totaal mannen en vrouwen;10000;Totaal;C Hartvaatstelsel;2023;3900570.0;21.31;3010981.0;164497.0
320;Totaal mannen en vrouwen;10000;Totaal;C01 Cardiaca;2020;438585.0;2.46;95549.0;5368.0
321;Totaal mannen en vrouwen;10000;Totaal;C01 Cardiaca;2021;442665.0;2.47;96054.0;5364.0
322;Totaal mannen en vrouwen;10000;Totaal;C01 Cardiaca;2022;459635.0;2.53;93459.0;5148.0
323;Totaal mannen en vrouwen;10000;Totaal;C01 Cardiaca;2023;449070.0;2.45;91961.0;5024.0
324;Totaal mannen en vrouwen;10000;Totaal;C01A Hartglycosiden;2020;81685.0;0.46;11941.0;671.0
325;Totaal mannen en vrouwen;10000;Totaal;C01A Hartglycosiden;2021;81685.0;0.46;11981.0;669.0
326;Totaal mannen en vrouwen;10000;Totaal;C01A Hartglycosiden;2022;82290.0;0.45;11927.0;657.0
327;Totaal mannen en vrouwen;10000;Totaal;C01A Hartglycosiden;2023;82725.0;0.45;11879.0;649.0
328;Totaal mannen en vrouwen;10000;Totaal;C01B Anti-aritmische midd. klasse i/iii;2020;69585.0;0.39;16203.0;910.0
329;Totaal mannen en vrouwen;10000;Totaal;C01B Anti-aritmische midd. klasse i/iii;2021;70480.0;0.39;16105.0;899.0
330;Totaal mannen en vrouwen;10000;Totaal;C01B Anti-aritmische midd. klasse i/iii;2022;70815.0;0.39;16151.0;890.0
331;Totaal mannen en vrouwen;10000;Totaal;C01B Anti-aritmische midd. klasse i/iii;2023;71315.0;0.39;16204.0;885.0
332;Totaal mannen en vrouwen;10000;Totaal;C01C Hartstimulantia,excl hartglycosiden;2020;52795.0;0.3;79.0;4.0
333;Totaal mannen en vrouwen;10000;Totaal;C01C Hartstimulantia,excl hartglycosiden;2021;51770.0;0.29;82.0;5.0
334;Totaal mannen en vrouwen;10000;Totaal;C01C Hartstimulantia,excl hartglycosiden;2022;66230.0;0.36;115.0;6.0
335;Totaal mannen en vrouwen;10000;Totaal;C01C Hartstimulantia,excl hartglycosiden;2023;58465.0;0.32;97.0;5.0
336;Totaal mannen en vrouwen;10000;Totaal;C01D Vasodilatantia bij hartziekten;2020;249605.0;1.4;64074.0;3600.0
337;Totaal mannen en vrouwen;10000;Totaal;C01D Vasodilatantia bij hartziekten;2021;253040.0;1.41;64531.0;3604.0
338;Totaal mannen en vrouwen;10000;Totaal;C01D Vasodilatantia bij hartziekten;2022;254510.0;1.4;61838.0;3406.0
339;Totaal mannen en vrouwen;10000;Totaal;C01D Vasodilatantia bij hartziekten;2023;249110.0;1.36;60377.0;3299.0
340;Totaal mannen en vrouwen;10000;Totaal;C01E Overige cardiaca;2020;11935.0;0.07;3253.0;183.0
341;Totaal mannen en vrouwen;10000;Totaal;C01E Overige cardiaca;2021;12710.0;0.07;3355.0;187.0
342;Totaal mannen en vrouwen;10000;Totaal;C01E Overige cardiaca;2022;12895.0;0.07;3427.0;189.0
343;Totaal mannen en vrouwen;10000;Totaal;C01E Overige cardiaca;2023;13120.0;0.07;3403.0;186.0
344;Totaal mannen en vrouwen;10000;Totaal;C02 Antihypertensiva;2020;56590.0;0.32;20628.0;1159.0
345;Totaal mannen en vrouwen;10000;Totaal;C02 Antihypertensiva;2021;57170.0;0.32;20442.0;1141.0
346;Totaal mannen en vrouwen;10000;Totaal;C02 Antihypertensiva;2022;58675.0;0.32;20931.0;1153.0
347;Totaal mannen en vrouwen;10000;Totaal;C02 Antihypertensiva;2023;61575.0;0.34;20570.0;1124.0
348;Totaal mannen en vrouwen;10000;Totaal;C02A Centraal werkende sympathicolytica;2020;10755.0;0.06;1770.0;99.0
349;Totaal mannen en vrouwen;10000;Totaal;C02A Centraal werkende sympathicolytica;2021;10875.0;0.06;1811.0;101.0
350;Totaal mannen en vrouwen;10000;Totaal;C02A Centraal werkende sympathicolytica;2022;13450.0;0.07;2524.0;139.0
351;Totaal mannen en vrouwen;10000;Totaal;C02A Centraal werkende sympathicolytica;2023;15765.0;0.09;1975.0;108.0
352;Totaal mannen en vrouwen;10000;Totaal;C02B Ganglionblokker. sympathicolytica;2020;0.0;0.0;0.0;0.0
353;Totaal mannen en vrouwen;10000;Totaal;C02B Ganglionblokker. sympathicolytica;2021;0.0;0.0;0.0;0.0
354;Totaal mannen en vrouwen;10000;Totaal;C02B Ganglionblokker. sympathicolytica;2022;0.0;0.0;0.0;0.0
355;Totaal mannen en vrouwen;10000;Totaal;C02B Ganglionblokker. sympathicolytica;2023;0.0;0.0;0.0;0.0
356;Totaal mannen en vrouwen;10000;Totaal;C02C Perifeer werkende sympathicolytica;2020;42830.0;0.24;17784.0;999.0
357;Totaal mannen en vrouwen;10000;Totaal;C02C Perifeer werkende sympathicolytica;2021;43680.0;0.24;17864.0;998.0
358;Totaal mannen en vrouwen;10000;Totaal;C02C Perifeer werkende sympathicolytica;2022;43795.0;0.24;17792.0;980.0
359;Totaal mannen en vrouwen;10000;Totaal;C02C Perifeer werkende sympathicolytica;2023;44100.0;0.24;17932.0;980.0
360;Totaal mannen en vrouwen;10000;Totaal;C02D Midd. gladde spieren vd arteriolen;2020;1010.0;0.01;145.0;8.0
361;Totaal mannen en vrouwen;10000;Totaal;C02D Midd. gladde spieren vd arteriolen;2021;810.0;0.0;85.0;5.0
362;Totaal mannen en vrouwen;10000;Totaal;C02D Midd. gladde spieren vd arteriolen;2022;440.0;0.0;53.0;3.0
363;Totaal mannen en vrouwen;10000;Totaal;C02D Midd. gladde spieren vd arteriolen;2023;645.0;0.0;62.0;3.0
364;Totaal mannen en vrouwen;10000;Totaal;C02K Overige antihypertensiva;2020;2780.0;0.02;928.0;52.0
365;Totaal mannen en vrouwen;10000;Totaal;C02K Overige antihypertensiva;2021;2625.0;0.01;683.0;38.0
366;Totaal mannen en vrouwen;10000;Totaal;C02K Overige antihypertensiva;2022;1645.0;0.01;562.0;31.0
367;Totaal mannen en vrouwen;10000;Totaal;C02K Overige antihypertensiva;2023;1720.0;0.01;600.0;33.0
368;Totaal mannen en vrouwen;10000;Totaal;C02L Antihypertensiva met diuretica;2020;0.0;0.0;0.0;0.0
369;Totaal mannen en vrouwen;10000;Totaal;C02L Antihypertensiva met diuretica;2021;0.0;0.0;0.0;0.0
370;Totaal mannen en vrouwen;10000;Totaal;C02L Antihypertensiva met diuretica;2022;0.0;0.0;0.0;0.0
371;Totaal mannen en vrouwen;10000;Totaal;C02L Antihypertensiva met diuretica;2023;0.0;0.0;0.0;0.0
372;Totaal mannen en vrouwen;10000;Totaal;C02N Comb antihypertensiva atc-groep C02;2020;0.0;0.0;0.0;0.0
373;Totaal mannen en vrouwen;10000;Totaal;C02N Comb antihypertensiva atc-groep C02;2021;0.0;0.0;0.0;0.0
374;Totaal mannen en vrouwen;10000;Totaal;C02N Comb antihypertensiva atc-groep C02;2022;0.0;0.0;0.0;0.0
375;Totaal mannen en vrouwen;10000;Totaal;C02N Comb antihypertensiva atc-groep C02;2023;0.0;0.0;0.0;0.0
376;Totaal mannen en vrouwen;10000;Totaal;C03 Diuretica;2020;1100280.0;6.18;294708.0;16558.0
377;Totaal mannen en vrouwen;10000;Totaal;C03 Diuretica;2021;1079750.0;6.03;288663.0;16119.0
378;Totaal mannen en vrouwen;10000;Totaal;C03 Diuretica;2022;1052625.0;5.8;279254.0;15381.0
379;Totaal mannen en vrouwen;10000;Totaal;C03 Diuretica;2023;1037955.0;5.67;271298.0;14822.0
380;Totaal mannen en vrouwen;10000;Totaal;C03A Low-ceiling diuretica, thiaziden;2020;611665.0;3.44;120795.0;6787.0
381;Totaal mannen en vrouwen;10000;Totaal;C03A Low-ceiling diuretica, thiaziden;2021;612915.0;3.42;121200.0;6768.0
382;Totaal mannen en vrouwen;10000;Totaal;C03A Low-ceiling diuretica, thiaziden;2022;576395.0;3.17;115014.0;6335.0
383;Totaal mannen en vrouwen;10000;Totaal;C03A Low-ceiling diuretica, thiaziden;2023;555915.0;3.04;109974.0;6008.0
384;Totaal mannen en vrouwen;10000;Totaal;C03B Low-ceiling diuret, exc thiaziden;2020;69605.0;0.39;15130.0;850.0
385;Totaal mannen en vrouwen;10000;Totaal;C03B Low-ceiling diuret, exc thiaziden;2021;67530.0;0.38;14503.0;810.0
386;Totaal mannen en vrouwen;10000;Totaal;C03B Low-ceiling diuret, exc thiaziden;2022;63525.0;0.35;13660.0;752.0
387;Totaal mannen en vrouwen;10000;Totaal;C03B Low-ceiling diuret, exc thiaziden;2023;60200.0;0.33;12832.0;701.0
388;Totaal mannen en vrouwen;10000;Totaal;C03C High-ceiling diuretica;2020;358805.0;2.02;128241.0;7205.0
389;Totaal mannen en vrouwen;10000;Totaal;C03C High-ceiling diuretica;2021;358425.0;2.0;125691.0;7019.0
390;Totaal mannen en vrouwen;10000;Totaal;C03C High-ceiling diuretica;2022;355110.0;1.96;123487.0;6801.0
391;Totaal mannen en vrouwen;10000;Totaal;C03C High-ceiling diuretica;2023;352610.0;1.93;119955.0;6553.0
392;Totaal mannen en vrouwen;10000;Totaal;C03D Kaliumsparende middelen;2020;180235.0;1.01;20666.0;1161.0
393;Totaal mannen en vrouwen;10000;Totaal;C03D Kaliumsparende middelen;2021;209460.0;1.17;22797.0;1273.0
394;Totaal mannen en vrouwen;10000;Totaal;C03D Kaliumsparende middelen;2022;209160.0;1.15;23305.0;1284.0
395;Totaal mannen en vrouwen;10000;Totaal;C03D Kaliumsparende middelen;2023;225155.0;1.23;25153.0;1374.0
396;Totaal mannen en vrouwen;10000;Totaal;C03E Diuretica met kaliumsparende midd.;2020;32380.0;0.18;9876.0;555.0
397;Totaal mannen en vrouwen;10000;Totaal;C03E Diuretica met kaliumsparende midd.;2021;24360.0;0.14;4471.0;250.0
398;Totaal mannen en vrouwen;10000;Totaal;C03E Diuretica met kaliumsparende midd.;2022;13275.0;0.07;3785.0;208.0
399;Totaal mannen en vrouwen;10000;Totaal;C03E Diuretica met kaliumsparende midd.;2023;11505.0;0.06;3382.0;185.0
400;Totaal mannen en vrouwen;10000;Totaal;C03X Overige diuretica;2020;175.0;0.0;1.0;0.0
401;Totaal mannen en vrouwen;10000;Totaal;C03X Overige diuretica;2021;190.0;0.0;1.0;0.0
402;Totaal mannen en vrouwen;10000;Totaal;C03X Overige diuretica;2022;195.0;0.0;2.0;0.0
403;Totaal mannen en vrouwen;10000;Totaal;C03X Overige diuretica;2023;220.0;0.0;1.0;0.0
404;Totaal mannen en vrouwen;10000;Totaal;C04 Perifere vasodilatantia;2020;1255.0;0.01;246.0;14.0
405;Totaal mannen en vrouwen;10000;Totaal;C04 Perifere vasodilatantia;2021;1190.0;0.01;226.0;13.0
406;Totaal mannen en vrouwen;10000;Totaal;C04 Perifere vasodilatantia;2022;1050.0;0.01;192.0;11.0
407;Totaal mannen en vrouwen;10000;Totaal;C04 Perifere vasodilatantia;2023;935.0;0.01;179.0;10.0
408;Totaal mannen en vrouwen;10000;Totaal;C04A Perifere vasodilatantia;2020;1255.0;0.01;246.0;14.0
409;Totaal mannen en vrouwen;10000;Totaal;C04A Perifere vasodilatantia;2021;1190.0;0.01;226.0;13.0
410;Totaal mannen en vrouwen;10000;Totaal;C04A Perifere vasodilatantia;2022;1050.0;0.01;192.0;11.0
411;Totaal mannen en vrouwen;10000;Totaal;C04A Perifere vasodilatantia;2023;935.0;0.01;179.0;10.0
412;Totaal mannen en vrouwen;10000;Totaal;C05 Vasoprotectiva;2020;48680.0;0.27;3716.0;209.0
413;Totaal mannen en vrouwen;10000;Totaal;C05 Vasoprotectiva;2021;54265.0;0.3;4078.0;228.0
414;Totaal mannen en vrouwen;10000;Totaal;C05 Vasoprotectiva;2022;53255.0;0.29;3917.0;216.0
415;Totaal mannen en vrouwen;10000;Totaal;C05 Vasoprotectiva;2023;54565.0;0.3;3927.0;215.0
416;Totaal mannen en vrouwen;10000;Totaal;C05A Lok midd hemorroïden+anale fissuren;2020;48680.0;0.27;3716.0;209.0
417;Totaal mannen en vrouwen;10000;Totaal;C05A Lok midd hemorroïden+anale fissuren;2021;54265.0;0.3;4078.0;228.0
418;Totaal mannen en vrouwen;10000;Totaal;C05A Lok midd hemorroïden+anale fissuren;2022;53255.0;0.29;3917.0;216.0
419;Totaal mannen en vrouwen;10000;Totaal;C05A Lok midd hemorroïden+anale fissuren;2023;54565.0;0.3;3927.0;215.0
420;Totaal mannen en vrouwen;10000;Totaal;C05B Antivaricosa;2020;0.0;0.0;0.0;0.0
421;Totaal mannen en vrouwen;10000;Totaal;C05B Antivaricosa;2021;0.0;0.0;0.0;0.0
422;Totaal mannen en vrouwen;10000;Totaal;C05B Antivaricosa;2022;0.0;0.0;0.0;0.0
423;Totaal mannen en vrouwen;10000;Totaal;C05B Antivaricosa;2023;0.0;0.0;0.0;0.0
424;Totaal mannen en vrouwen;10000;Totaal;C05C Capillairstabiliserende middelen;2020;0.0;0.0;0.0;0.0
425;Totaal mannen en vrouwen;10000;Totaal;C05C Capillairstabiliserende middelen;2021;0.0;0.0;0.0;0.0
426;Totaal mannen en vrouwen;10000;Totaal;C05C Capillairstabiliserende middelen;2022;0.0;0.0;0.0;0.0
427;Totaal mannen en vrouwen;10000;Totaal;C05C Capillairstabiliserende middelen;2023;0.0;0.0;0.0;0.0
428;Totaal mannen en vrouwen;10000;Totaal;C07 Beta-blokkers;2020;1553230.0;8.73;270650.0;15206.0
429;Totaal mannen en vrouwen;10000;Totaal;C07 Beta-blokkers;2021;1554120.0;8.68;263621.0;14721.0
430;Totaal mannen en vrouwen;10000;Totaal;C07 Beta-blokkers;2022;1541425.0;8.49;255877.0;14093.0
431;Totaal mannen en vrouwen;10000;Totaal;C07 Beta-blokkers;2023;1533175.0;8.38;249381.0;13624.0
432;Totaal mannen en vrouwen;10000;Totaal;C07A Beta-blokkers;2020;1528410.0;8.59;259791.0;14596.0
433;Totaal mannen en vrouwen;10000;Totaal;C07A Beta-blokkers;2021;1530495.0;8.55;253833.0;14174.0
434;Totaal mannen en vrouwen;10000;Totaal;C07A Beta-blokkers;2022;1522040.0;8.38;247317.0;13622.0
435;Totaal mannen en vrouwen;10000;Totaal;C07A Beta-blokkers;2023;1515855.0;8.28;241877.0;13214.0
436;Totaal mannen en vrouwen;10000;Totaal;C07B Beta-blokkers met thiaziden;2020;23200.0;0.13;8097.0;455.0
437;Totaal mannen en vrouwen;10000;Totaal;C07B Beta-blokkers met thiaziden;2021;20525.0;0.11;7407.0;414.0
438;Totaal mannen en vrouwen;10000;Totaal;C07B Beta-blokkers met thiaziden;2022;18425.0;0.1;6485.0;357.0
439;Totaal mannen en vrouwen;10000;Totaal;C07B Beta-blokkers met thiaziden;2023;16040.0;0.09;5709.0;312.0
440;Totaal mannen en vrouwen;10000;Totaal;C07C Beta-blokkers met overige diuretica;2020;7810.0;0.04;2762.0;155.0
441;Totaal mannen en vrouwen;10000;Totaal;C07C Beta-blokkers met overige diuretica;2021;6880.0;0.04;2380.0;133.0
442;Totaal mannen en vrouwen;10000;Totaal;C07C Beta-blokkers met overige diuretica;2022;6045.0;0.03;2076.0;114.0
443;Totaal mannen en vrouwen;10000;Totaal;C07C Beta-blokkers met overige diuretica;2023;5245.0;0.03;1795.0;98.0
