ID;Gemeenten;Code_1;Naam_2;AfkortingNaam_3;SorteringNaam_4;Code_5;Naam_6;Code_7;Naam_8;Code_9;Naam_10;Code_11;Naam_12;Code_13;Naam_14;Code_15;Naam_16;Code_17;Naam_18;Code_19;Naam_20;Code_21;Naam_22;Code_23;Naam_24;Code_25;Naam_26;Code_27;Naam_28;Code_29;Naam_30;Code_31;Naam_32;Code_33;Naam_34;Code_35;Naam_36;Code_37;Naam_38;Code_39;Naam_40;Code_41;Naam_42;Code_43;Naam_44;Code_45;Naam_46;Code_47;Naam_48;Code_49;Naam_50;Code_51;Naam_52;Code_53;Naam_54;Code_55;Naam_56;Code_57;Code_58;Naam_59;Code_60;Naam_61;Code_62;Naam_63;Code_64;Omschrijving_65;Code_66;Omschrijving_67;Inwonertal_68;Omgevingsadressendichtheid_69
440;627;627;Waddinxveen                ;WVN;Waddinxveen                ;9;'s-Gravenhage   ;16;Midden-Holland                ;33;Gouda                              ;28;Oost-Zuid-Holland                  ;74;Gouda en omstreken                      ;3;'s-Gravenhage   ;16;Gouda             ;18;Midden Holland   ;45;GGD Midden-Holland                      ;34;Gouda              ;15;Leiden          ;3;West-Nederland ;2809;Westland en Zuidhollandse Droogmakerijen;7;Westelijk Holland             ;51;Gouda                 ;NL3;West-Nederland ;NL33;Zuid-Holland              ;NL334;Oost-Zuid-Holland                  ;16;Noord-Zuid-Holland              ;16;Hollands Midden          ;28;Zuid-Holland              ;21;Rijnstreek                         ;17;Overig Nederland                        ;27;Zuid-Holland-Oost                       ;21;Rijnstreek/Midden-Holland/Alblasserwaard;29;Rijnstreek/Midden-Holland/Alblasserwaard;  -;-  ;-                             ;0;Niet van toepassing ;0;Niet van toepassing ;4;20 000 - < 50 000 inwoners              ;3;Matig stedelijk     ;26872;1324
441;289;289;Wageningen                 ;WNN;Wageningen                 ;5;Arnhem          ;19;West Veluwe/Valleigebied      ;14;Arnhem-Doetinchem                  ;13;Veluwe                             ;36;Overige gemeenten zuidelijke Veluwezoom ;2;Arnhem          ;6;Arnhem            ;7;Arnhem           ;15;GGD West-Veluwe/Vallei                  ;15;Wageningen         ;7;Arnhem          ;2;Oost-Nederland ;2505;Veluwezoom en Betuwe                    ;10;Rivierengebied                ;29;Ede                   ;NL2;Oost-Nederland ;NL22;Gelderland                ;NL221;Veluwe                             ;9;Arnhem en omstreken             ;7;Gelderland-Midden        ;25;Gelderland                ;10;Valleiregio                        ;8;Veluwe en Veluwerand                    ;16;Eem en Vallei                           ;9;Veluwe                                  ;10;West-Veluwe/Noordwest-Veluwe            ;143;-  ;-                             ;0;Niet van toepassing ;0;Niet van toepassing ;4;20 000 - < 50 000 inwoners              ;3;Matig stedelijk     ;33930;1474
442;628;628;Warmond                    ;WMD;Warmond                    ;9;'s-Gravenhage   ;12;Rijnland                      ;31;Leiden-Alphen aan den Rijn         ;25;Agglomeratie Leiden en Bollenstreek;71;Randgebied Leiden                       ;3;'s-Gravenhage   ;14;Leiden            ;15;Leiden           ;37;GGD Zuid-Holland Noord                  ;30;Leiden             ;15;Leiden          ;3;West-Nederland ;2804;Westelijk Rijnland                      ;7;Westelijk Holland             ;46;Leiden                ;NL3;West-Nederland ;NL33;Zuid-Holland              ;NL331;Agglomeratie Leiden en Bollenstreek;16;Noord-Zuid-Holland              ;16;Hollands Midden          ;28;Zuid-Holland              ;21;Rijnstreek                         ;6;Hollands-Utrechtse meren                ;26;Zuid-Holland-Noord                      ;19;Bollenstreek/Leiden                     ;26;Bollenstreek/Leiden                     ;311;-  ;-                             ;12;Leiden              ;12;Leiden              ;2;5 000 - < 10 000 inwoners               ;4;Weinig stedelijk    ;5059;609
443;291;291;Warnsveld                  ;WVD;Warnsveld                  ;6;Zutphen         ;32;Stedendriehoek                ;16;Winterswijk-Zutphen                ;14;Achterhoek                         ;28;Overige gemeenten westelijke Achterhoek ;2;Arnhem          ;5;Stedendriehoek    ;6;Stedendriehoek   ;14;GGD Regio Stedendriehoek                ;19;Zutphen            ;7;Arnhem          ;2;Oost-Nederland ;2508;Achterhoek                              ;4;Oostelijk Veehouderijgebied   ;23;Zutphen               ;NL2;Oost-Nederland ;NL22;Gelderland                ;NL222;Achterhoek                         ;7;Apeldoorn en midden-IJsselgebied;6;Noord- en Oost-Gelderland;25;Gelderland                ;9;Stedendriehoek                     ;10;Achterhoek                              ;11;Stedendriehoek                          ;11;Achterhoek                              ;12;Achterhoek                              ;161;-  ;-                             ;0;Niet van toepassing ;0;Niet van toepassing ;2;5 000 - < 10 000 inwoners               ;3;Matig stedelijk     ;9129;1194
444;629;629;Wassenaar                  ;WNR;Wassenaar                  ;9;'s-Gravenhage   ;46;Haaglanden                    ;29;'s-Gravenhage                      ;26;Agglomeratie 's-Gravenhage         ;80;Randgebied 's-Gravenhage                ;3;'s-Gravenhage   ;15;'s-Gravenhage     ;16;'s-Gravenhage    ;41;GGD West-Holland                        ;28;'s-Gravenhage      ;15;Leiden          ;3;West-Nederland ;2808;Bollenstreek                            ;7;Westelijk Holland             ;49;'s-Gravenhage         ;NL3;West-Nederland ;NL33;Zuid-Holland              ;NL332;Agglomeratie 's-Gravenhage         ;16;Noord-Zuid-Holland              ;15;Haaglanden               ;28;Zuid-Holland              ;22;Haaglanden                         ;2;Noordzeebadplaatsen                     ;28;Haaglanden                              ;20;'s-Gravenhage/Westland                  ;27;'s-Gravenhage                           ;  -;-  ;-                             ;13;'s-Gravenhage       ;13;'s-Gravenhage       ;4;20 000 - < 50 000 inwoners              ;3;Matig stedelijk     ;25788;1286
445;630;630;Wateringen                 ;WTN;Wateringen                 ;9;'s-Gravenhage   ;46;Haaglanden                    ;29;'s-Gravenhage                      ;27;Delft en Westland                  ;81;Westland                                ;3;'s-Gravenhage   ;15;'s-Gravenhage     ;17;Delft en Westland;44;GGD Delftland                           ;29;Delft              ;14;Dordrecht       ;3;West-Nederland ;2809;Westland en Zuidhollandse Droogmakerijen;7;Westelijk Holland             ;49;'s-Gravenhage         ;NL3;West-Nederland ;NL33;Zuid-Holland              ;NL333;Delft en Westland                  ;16;Noord-Zuid-Holland              ;15;Haaglanden               ;28;Zuid-Holland              ;22;Haaglanden                         ;17;Overig Nederland                        ;28;Haaglanden                              ;20;'s-Gravenhage/Westland                  ;28;Westland                                ;  -;-  ;-                             ;13;'s-Gravenhage       ;13;'s-Gravenhage       ;3;10 000 - < 20 000 inwoners              ;3;Matig stedelijk     ;16023;1302
446;852;852;Waterland                  ;WAD;Waterland                  ;15;Haarlem         ;21;Waterland                     ;21;Amsterdam-Purmerend                ;23;Groot-Amsterdam                    ;57;Waterland                               ;4;Amsterdam       ;13;Amsterdam         ;14;Amsterdam        ;73;GGD Zaanstreek/Waterland                ;50;Zaandam            ;11;Den Helder      ;3;West-Nederland ;2706;Waterland en N.-Hollandse Droogmakerijen;8;Waterland en Droogmakerijen   ;44;Amsterdam             ;NL3;West-Nederland ;NL32;Noord-Holland             ;NL326;Groot-Amsterdam                    ;15;Zuid-Noord-Holland              ;11;Zaanstreek-Waterland     ;27;Noord-Holland             ;20;Zuidelijk Noord-Holland            ;3;IJsselmeerkust                          ;21;Agglomeratie Amsterdam                  ;16;Zaanstreek/Waterland/Amstelland/Meerland;20;Zaanstreek/Waterland                    ;212;232;Overig Groot-Amsterdam        ;0;Niet van toepassing ;10;Amsterdam           ;3;10 000 - < 20 000 inwoners              ;4;Weinig stedelijk    ;17138;571
447;988;988;Weert                      ;WRT;Weert                      ;4;Roermond        ;42;Noord- en Midden-Limburg i.o  ;47;Roermond-Weert                     ;38;Midden-Limburg                     ;123;Midden-Limburg ten westen van de Maas   ;1;'s-Hertogenbosch;24;Noord-Limburg     ;26;Noord-Limburg    ;60;GGD Midden-Limburg                      ;12;Roermond           ;19;Maastricht      ;4;Zuid-Nederland ;3101;Noord-Limburg                           ;13;Zuidelijk veehouderijgebied   ;75;Weert                 ;NL4;Zuid-Nederland ;NL42;Limburg                   ;NL422;Midden-Limburg                     ;22;Zuidoost-Noord-Brabant          ;23;Limburg-Noord            ;31;Limburg                   ;30;Weert                              ;14;O.-Brabant, N.- en M.-Limburg, Nijmegen ;39;Midden-Limburg                          ;29;Noord-Limburg                           ;42;Midden-Limburg                          ;472;-  ;-                             ;0;Niet van toepassing ;0;Niet van toepassing ;4;20 000 - < 50 000 inwoners              ;3;Matig stedelijk     ;48470;1153
448;457;457;Weesp                      ;WSP;Weesp                      ;13;Amsterdam       ;4;Gooi en Vechtstreek           ;23;Hilversum                          ;24;Het Gooi en Vechtstreek            ;65;Vechtstreek in Noord-Holland            ;4;Amsterdam       ;10;Het Gooi/Flevoland;11;Het Gooi         ;36;GGD Gooi en Vechtstreek                 ;45;Hilversum          ;10;Haarlem         ;3;West-Nederland ;2707;'t Gein en Gooiland                     ;9;Hollands/Utrechts weidegebied ;45;Hilversum             ;NL3;West-Nederland ;NL32;Noord-Holland             ;NL327;Het Gooi en Vechtstreek            ;15;Zuid-Noord-Holland              ;14;Gooi en Vechtstreek      ;27;Noord-Holland             ;16;Gooi & Vechtstreek                 ;17;Overig Nederland                        ;20;Gooi en Vechtstreek                     ;16;Zaanstreek/Waterland/Amstelland/Meerland;18;Het Gooi                                ;  -;-  ;-                             ;0;Niet van toepassing ;0;Niet van toepassing ;3;10 000 - < 20 000 inwoners              ;2;Sterk stedelijk     ;17941;1580
449;292;292;Wehl                       ;WHL;Wehl                       ;6;Zutphen         ;43;Achterhoek                    ;14;Arnhem-Doetinchem                  ;14;Achterhoek                         ;26;De Lijmers                              ;2;Arnhem          ;6;Arnhem            ;7;Arnhem           ;18;GGD Regio Achterhoek                    ;18;Terborg            ;7;Arnhem          ;2;Oost-Nederland ;2508;Achterhoek                              ;4;Oostelijk Veehouderijgebied   ;25;Doetinchem            ;NL2;Oost-Nederland ;NL22;Gelderland                ;NL222;Achterhoek                         ;8;Zuidelijke Achterhoek           ;6;Noord- en Oost-Gelderland;25;Gelderland                ;12;Achterhoek                         ;10;Achterhoek                              ;13;Oost-Gelderland                         ;11;Achterhoek                              ;12;Achterhoek                              ;142;-  ;-                             ;0;Niet van toepassing ;0;Niet van toepassing ;2;5 000 - < 10 000 inwoners               ;5;Niet stedelijk      ;6741;383
450;870;870;Werkendam                  ;WDM;Werkendam                  ;2;Breda           ;26;Stadsgewest Breda             ;34;Gorinchem                          ;34;Midden-Noord-Brabant               ;105;Land van Altena                         ;1;'s-Hertogenbosch;20;Breda             ;22;Breda            ;52;GGD West-Brabant                        ;5;Breda              ;17;Tilburg         ;4;Zuid-Nederland ;3003;Biesbosch                               ;11;Zuidwestelijk akkerbouwgebied ;52;Gorinchem             ;NL4;Zuid-Nederland ;NL41;Noord-Brabant             ;NL412;Midden-Noord-Brabant               ;18;Dordrecht-Gorinchem             ;20;Midden- en West-Brabant  ;30;Noord-Brabant             ;25;West Brabant                       ;4;Deltagebied                             ;34;West-Brabant                            ;25;Roosendaal/Breda                        ;35;Breda e.o.                              ;  -;-  ;-                             ;0;Niet van toepassing ;0;Niet van toepassing ;4;20 000 - < 50 000 inwoners              ;4;Weinig stedelijk    ;26251;536
451;459;459;Wervershoof                ;WHF;Wervershoof                ;14;Alkmaar         ;24;West-Friesland                ;26;Enkhuizen-Hoorn                    ;18;Kop van Noord-Holland              ;54;Midden- en Oostelijk West-Friesland     ;4;Amsterdam       ;11;Alkmaar           ;12;Alkmaar          ;28;GGD West-Friesland                      ;47;Hoorn              ;11;Den Helder      ;3;West-Nederland ;2705;West-Friesland en omgeving              ;7;Westelijk Holland             ;40;Hoorn                 ;NL3;West-Nederland ;NL32;Noord-Holland             ;NL321;Kop van Noord-Holland              ;14;Noord-Noord-Holland             ;10;Noord-Holland-Noord      ;27;Noord-Holland             ;19;Noord-Holland Noord                ;3;IJsselmeerkust                          ;22;Westfriesland                           ;18;Kop Noord-Holland/West-Friesland        ;24;Kop Noord-Holland/West-Friesland        ;261;-  ;-                             ;0;Niet van toepassing ;0;Niet van toepassing ;2;5 000 - < 10 000 inwoners               ;5;Niet stedelijk      ;8467;446
452;668;668;West Maas en Waal          ;WWL;West Maas en Waal          ;5;Arnhem          ;48;Nijmegen e.o.                 ;18;Tiel                               ;16;Zuidwest-Gelderland                ;41;Land van Maas en Waal                   ;2;Arnhem          ;7;Nijmegen          ;8;Nijmegen         ;21;GGD Regio Nijmegen                      ;16;Tiel               ;6;Nijmegen        ;2;Oost-Nederland ;2503;Zuidelijk Gelderland                    ;4;Oostelijk Veehouderijgebied   ;31;Tiel                  ;NL2;Oost-Nederland ;NL22;Gelderland                ;NL224;Zuidwest-Gelderland                ;11;Oostelijk Maas-Waalgebied       ;8;Gelderland-Zuid          ;25;Gelderland                ;13;Nijmegen                           ;9;Gelders Rivierengebied                  ;15;Rivierenland                            ;12;Nijmegen e.o. en Betuwe                 ;14;Nijmegen e.o.                           ;  -;-  ;-                             ;0;Niet van toepassing ;0;Niet van toepassing ;3;10 000 - < 20 000 inwoners              ;5;Niet stedelijk      ;18229;304
453;558;558;Wester-Koggenland          ;WKD;Wester-Koggenland          ;14;Alkmaar         ;24;West-Friesland                ;26;Enkhuizen-Hoorn                    ;18;Kop van Noord-Holland              ;54;Midden- en Oostelijk West-Friesland     ;4;Amsterdam       ;11;Alkmaar           ;12;Alkmaar          ;28;GGD West-Friesland                      ;47;Hoorn              ;11;Den Helder      ;3;West-Nederland ;2705;West-Friesland en omgeving              ;7;Westelijk Holland             ;40;Hoorn                 ;NL3;West-Nederland ;NL32;Noord-Holland             ;NL321;Kop van Noord-Holland              ;14;Noord-Noord-Holland             ;10;Noord-Holland-Noord      ;27;Noord-Holland             ;19;Noord-Holland Noord                ;3;IJsselmeerkust                          ;22;Westfriesland                           ;18;Kop Noord-Holland/West-Friesland        ;24;Kop Noord-Holland/West-Friesland        ;261;-  ;-                             ;0;Niet van toepassing ;0;Niet van toepassing ;3;10 000 - < 20 000 inwoners              ;5;Niet stedelijk      ;13648;265
