ID;KenmerkenWerknemers;Marges;Perioden;ErgSnelWerken_1;HeelVeelWerkDoen_2;ExtraHardWerken_3;ZelfBeslissen_4;VolgordeWerkzaamhedenBepalen_5;WerktempoBepalen_6;OplossingenBedenken_7;VerlofNemen_8;WerktijdenBepalen_9;WerkplekBepalen_10;EmotioneelMoeilijkeWerksituaties_11;EmotioneelVeeleisendWerk_12;EmotioneelBetrokkenBijWerk_13;VanKlantenTot2022_14;VanLeidinggevendenOfCollegaS_15;DoorKlantenTot2022_16;DoorLeidinggevendenOfCollegaS_17;DoorKlantenTot2022_18;DoorLeidinggevendenOfCollegaS_19;DoorKlantenTot2022_20;DoorLeidinggevendenOfCollegaS_21;VanKlantLeidinggevendeOfCollega_22;VanKlantenVanaf2022_23;VanLeidinggevenden_24;VanCollegaS_25;DoorKlantLeidinggevendeOfCollega_26;DoorKlantenVanaf2022_27;DoorLeidinggevenden_28;DoorCollegaS_29;DoorKlantLeidinggevendeOfCollega_30;DoorKlantenVanaf2022_31;DoorLeidinggevenden_32;DoorCollegaS_33;DoorKlantLeidinggevendeOfCollega_34;DoorKlantenVanaf2022_35;DoorLeidinggevenden_36;DoorCollegaS_37;GediscrimineerdGevoeld_38;OmGeslacht_39;OmAfkomstHuidskleurNationaliteit_40;OmGodsdienstOfLevensovertuiging_41;OmSeksueleGeaardheidVoorkeur_42;OmLeeftijd_43;OmLangdurigeZiekteAandoeningHandicap_44;OmWerktijdenOfContractvorm_45;OmPolitiekeVoorkeur_46;OmAndereReden_47;PsychischeVermoeidheidDoorHetWerk_48;EmotioneelUitgeput_49;LeegVoelen_50;SOchtendsMoeVoelen_51;VergtVeelOmMetMensenTeWerken_52;UitgeputDoorWerk_53
361;Herkomstland: buiten Europa;Bovengrens 95%-interval;2023;31.1;40.1;27.8;56.3;56.6;55.7;57.5;50.7;28.2;27.6;9.7;13.1;13.5;;;;;;;;;6.4;4.2;0.5;2.0;12.8;8.1;2.8;2.6;3.1;2.2;0.4;0.4;8.1;2.6;2.6;4.2;22.1;3.0;14.0;3.9;1.0;4.0;2.0;2.4;1.4;4.5;27.4;26.2;40.0;30.9;22.3;23.4
362;Herkomstland: buiten Europa;Bovengrens 95%-interval;2024;30.5;40.0;28.8;55.3;55.7;54.3;57.8;51.2;27.3;26.4;9.5;13.6;13.4;;;;;;;;;5.5;4.0;0.5;1.7;11.9;7.9;2.3;2.2;3.1;2.1;0.4;0.7;9.1;2.3;2.3;5.1;22.9;2.9;15.4;4.7;0.6;3.8;2.5;2.1;1.1;4.1;28.2;26.5;39.8;30.8;24.5;24.2
363;Arbeidsduur: deeltijd;Waarde;2014;35.1;41.3;28.4;52.1;54.7;48.6;59.4;41.5;19.6;;8.0;12.9;12.4;8.1;1.9;22.5;10.4;7.9;0.4;6.2;6.8;;;;;;;;;;;;;;;;;;;;;;;;;;;12.9;12.4;27.5;16.5;9.9;12.3
364;Arbeidsduur: deeltijd;Waarde;2015;35.5;41.9;28.4;51.8;54.9;49.5;59.3;43.1;20.5;;7.6;12.5;12.2;7.6;2.0;21.8;10.2;7.7;0.3;5.7;7.1;;;;;;;;;;;;;;;;;;;;;;;;;;;12.2;11.4;25.3;15.5;9.7;11.7
365;Arbeidsduur: deeltijd;Waarde;2016;35.2;41.7;28.4;51.6;53.9;48.3;59.3;42.5;21.3;;8.1;12.9;12.3;8.2;2.3;23.1;9.8;8.0;0.4;6.5;7.1;;;;;;;;;;;;;;;;;;;;;;;;;;;13.4;12.2;27.3;17.2;10.7;12.6
366;Arbeidsduur: deeltijd;Waarde;2017;36.0;42.9;30.5;51.3;52.9;47.5;59.7;42.8;22.3;;9.1;13.8;13.5;9.0;2.5;23.5;9.9;8.1;0.4;6.3;6.9;;;;;;;;;;;;;;;;;;;;;;;;;;;15.2;13.7;28.3;18.4;12.4;13.5
367;Arbeidsduur: deeltijd;Waarde;2018;35.7;42.8;28.7;52.2;53.6;49.0;59.5;44.7;23.3;;8.7;13.9;13.7;7.8;2.3;22.6;9.8;8.1;0.5;6.7;7.2;;;;;;;;;;;;;;;;;;;;;;;;;;;16.3;16.6;29.8;19.2;13.6;14.4
368;Arbeidsduur: deeltijd;Waarde;2019;34.9;42.6;28.6;52.8;54.1;49.8;59.6;45.8;24.1;;9.1;14.5;14.4;12.0;3.4;28.2;12.1;9.7;0.7;9.0;9.0;;;;;;;;;;;;;;;;;;;;;;;;;;;16.4;15.5;29.5;19.8;14.1;14.8
369;Arbeidsduur: deeltijd;Waarde;2020;31.5;38.9;25.5;53.1;54.7;51.6;59.1;46.7;25.3;;8.4;13.1;14.4;6.8;2.0;22.1;7.8;6.9;0.5;6.2;5.7;;;;;;;;;;;;;;;;;;;;;;;;;;;14.9;14.9;28.5;17.8;13.0;13.0
370;Arbeidsduur: deeltijd;Waarde;2021;32.5;41.0;27.5;52.2;54.1;50.0;58.1;46.3;25.5;;9.2;13.9;14.8;9.1;2.2;23.1;8.0;7.7;0.4;7.1;6.3;;;;;;;;;;;;;;;;;;;;;;;;;;;16.2;15.6;29.4;20.2;14.5;14.5
371;Arbeidsduur: deeltijd;Waarde;2022;31.3;39.2;25.5;53.5;53.4;49.9;56.0;48.4;26.2;21.1;7.0;12.5;12.2;;;;;;;;;6.3;4.9;0.4;1.0;13.3;10.8;1.3;1.0;4.2;3.8;0.0;0.1;4.5;1.4;1.1;2.2;10.0;2.1;2.3;0.8;0.4;2.4;1.5;1.8;0.2;2.4;18.8;19.3;32.4;21.6;17.1;15.6
372;Arbeidsduur: deeltijd;Waarde;2023;30.0;37.4;23.5;54.2;53.8;50.0;56.3;49.7;26.8;21.0;7.3;12.8;12.4;;;;;;;;;6.4;5.0;0.3;1.1;13.7;11.2;1.3;1.2;4.0;3.6;0.1;0.1;5.0;1.5;1.1;2.5;10.6;2.0;2.0;0.7;0.5;2.8;1.4;1.7;0.3;2.7;18.0;18.8;31.6;20.7;16.6;14.9
373;Arbeidsduur: deeltijd;Waarde;2024;30.0;37.3;23.9;53.2;53.1;49.6;56.0;50.3;27.1;21.1;7.6;13.1;12.7;;;;;;;;;6.4;5.1;0.3;1.1;14.4;11.8;1.2;1.3;3.9;3.5;0.1;0.1;5.5;1.6;1.0;2.9;11.0;1.9;2.6;0.9;0.5;2.9;1.6;1.8;0.3;2.5;19.3;19.2;32.3;21.8;18.2;15.8
374;Arbeidsduur: deeltijd;Ondergrens 95%-interval;2014;34.3;40.5;27.7;51.3;54.0;47.9;58.6;40.8;19.0;;7.6;12.4;11.9;7.6;1.7;21.8;10.0;7.5;0.3;5.9;6.4;;;;;;;;;;;;;;;;;;;;;;;;;;;12.4;11.9;26.8;15.9;9.4;11.8
375;Arbeidsduur: deeltijd;Ondergrens 95%-interval;2015;34.8;41.2;27.8;51.1;54.2;48.8;58.6;42.4;20.0;;7.2;12.1;11.8;7.3;1.8;21.3;9.8;7.4;0.3;5.3;6.8;;;;;;;;;;;;;;;;;;;;;;;;;;;11.7;11.0;24.7;15.0;9.3;11.2
376;Arbeidsduur: deeltijd;Ondergrens 95%-interval;2016;34.6;41.0;27.8;50.8;53.2;47.6;58.6;41.8;20.7;;7.8;12.4;11.9;7.8;2.1;22.5;9.4;7.6;0.3;6.1;6.8;;;;;;;;;;;;;;;;;;;;;;;;;;;13.0;11.7;26.7;16.6;10.3;12.1
377;Arbeidsduur: deeltijd;Ondergrens 95%-interval;2017;35.4;42.2;29.9;50.6;52.2;46.9;59.0;42.2;21.7;;8.7;13.3;13.1;8.6;2.3;22.9;9.5;7.8;0.3;6.0;6.5;;;;;;;;;;;;;;;;;;;;;;;;;;;14.7;13.3;27.7;17.8;11.9;13.1
378;Arbeidsduur: deeltijd;Ondergrens 95%-interval;2018;35.1;42.2;28.2;51.7;53.0;48.4;59.0;44.1;22.8;;8.3;13.5;13.3;7.5;2.1;22.2;9.5;7.8;0.4;6.4;6.9;;;;;;;;;;;;;;;;;;;;;;;;;;;15.9;16.1;29.3;18.7;13.2;14.0
379;Arbeidsduur: deeltijd;Ondergrens 95%-interval;2019;34.4;42.0;28.0;52.2;53.5;49.2;59.0;45.3;23.6;;8.7;14.1;14.0;11.6;3.2;27.7;11.7;9.4;0.6;8.7;8.7;;;;;;;;;;;;;;;;;;;;;;;;;;;15.9;15.1;29.0;19.3;13.7;14.4
380;Arbeidsduur: deeltijd;Ondergrens 95%-interval;2020;30.9;38.3;24.9;52.5;54.1;51.0;58.5;46.1;24.8;;8.0;12.7;14.0;6.5;1.8;21.6;7.4;6.6;0.4;6.0;5.4;;;;;;;;;;;;;;;;;;;;;;;;;;;14.4;14.5;28.0;17.3;12.6;12.6
381;Arbeidsduur: deeltijd;Ondergrens 95%-interval;2021;31.9;40.4;26.9;51.6;53.4;49.3;57.5;45.6;24.9;;8.9;13.5;14.4;8.8;2.0;22.6;7.6;7.3;0.3;6.7;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;;15.7;15.1;28.8;19.6;14.1;14.1
382;Arbeidsduur: deeltijd;Ondergrens 95%-interval;2022;30.7;38.6;25.0;52.8;52.8;49.3;55.4;47.8;25.7;20.6;6.6;12.0;11.6;;;;;;;;;5.9;4.5;0.3;0.8;12.7;10.3;1.1;0.9;3.9;3.5;0.0;0.1;4.2;1.2;0.9;1.9;9.5;1.8;2.0;0.6;0.3;2.1;1.3;1.5;0.1;2.2;18.4;18.8;31.8;21.0;16.7;15.1
383;Arbeidsduur: deeltijd;Ondergrens 95%-interval;2023;29.5;36.8;23.0;53.6;53.2;49.4;55.7;49.1;26.3;20.5;6.8;12.2;11.9;;;;;;;;;6.0;4.6;0.2;0.9;13.1;10.6;1.1;1.0;3.7;3.3;0.0;0.1;4.6;1.3;0.9;2.2;10.1;1.8;1.8;0.5;0.4;2.6;1.2;1.5;0.2;2.4;17.6;18.3;31.0;20.2;16.1;14.4
384;Arbeidsduur: deeltijd;Ondergrens 95%-interval;2024;29.5;36.7;23.4;52.6;52.5;49.0;55.5;49.7;26.6;20.6;7.2;12.6;12.2;;;;;;;;;5.9;4.7;0.2;0.9;13.8;11.3;1.0;1.1;3.5;3.2;0.0;0.1;5.1;1.4;0.9;2.6;10.5;1.7;2.3;0.8;0.4;2.6;1.4;1.6;0.2;2.2;18.9;18.8;31.7;21.3;17.8;15.4
385;Arbeidsduur: deeltijd;Bovengrens 95%-interval;2014;35.8;42.0;29.1;52.9;55.5;49.4;60.1;42.3;20.2;;8.4;13.4;12.9;8.5;2.1;23.1;10.9;8.4;0.5;6.6;7.2;;;;;;;;;;;;;;;;;;;;;;;;;;;13.4;13.0;28.2;17.1;10.4;12.9
386;Arbeidsduur: deeltijd;Bovengrens 95%-interval;2015;36.1;42.6;29.1;52.5;55.6;50.2;60.0;43.7;21.1;;7.9;13.0;12.7;8.0;2.2;22.4;10.6;8.1;0.4;6.0;7.5;;;;;;;;;;;;;;;;;;;;;;;;;;;12.6;11.8;25.9;16.0;10.1;12.1
387;Arbeidsduur: deeltijd;Bovengrens 95%-interval;2016;35.9;42.4;29.0;52.3;54.6;49.0;60.0;43.2;21.9;;8.5;13.4;12.7;8.6;2.5;23.7;10.2;8.4;0.5;6.9;7.5;;;;;;;;;;;;;;;;;;;;;;;;;;;13.9;12.6;27.9;17.7;11.2;13.1
388;Arbeidsduur: deeltijd;Bovengrens 95%-interval;2017;36.7;43.6;31.2;52.0;53.6;48.2;60.4;43.5;22.9;;9.5;14.2;14.0;9.4;2.7;24.1;10.3;8.5;0.5;6.7;7.2;;;;;;;;;;;;;;;;;;;;;;;;;;;15.7;14.2;28.9;18.9;12.9;14.0
389;Arbeidsduur: deeltijd;Bovengrens 95%-interval;2018;36.2;43.3;29.2;52.8;54.2;49.6;60.1;45.3;23.8;;9.0;14.3;14.1;8.1;2.5;23.1;10.2;8.4;0.6;7.0;7.5;;;;;;;;;;;;;;;;;;;;;;;;;;;16.7;17.0;30.4;19.6;14.0;14.8
390;Arbeidsduur: deeltijd;Bovengrens 95%-interval;2019;35.5;43.2;29.1;53.4;54.6;50.4;60.2;46.4;24.7;;9.4;14.9;14.8;12.4;3.6;28.7;12.5;10.1;0.8;9.4;9.4;;;;;;;;;;;;;;;;;;;;;;;;;;;16.8;16.0;30.1;20.3;14.5;15.2
391;Arbeidsduur: deeltijd;Bovengrens 95%-interval;2020;32.1;39.5;26.0;53.7;55.4;52.3;59.7;47.3;25.9;;8.7;13.5;14.9;7.1;2.1;22.6;8.1;7.2;0.6;6.6;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;;15.3;15.4;29.1;18.2;13.4;13.4
392;Arbeidsduur: deeltijd;Bovengrens 95%-interval;2021;33.1;41.7;28.1;52.9;54.7;50.7;58.8;46.9;26.1;;9.6;14.4;15.3;9.5;2.5;23.7;8.3;8.0;0.6;7.4;6.7;;;;;;;;;;;;;;;;;;;;;;;;;;;16.7;16.1;30.0;20.7;15.0;15.0
393;Arbeidsduur: deeltijd;Bovengrens 95%-interval;2022;31.9;39.8;26.1;54.1;54.0;50.5;56.6;49.0;26.8;21.6;7.5;13.1;12.8;;;;;;;;;6.8;5.3;0.6;1.2;13.9;11.4;1.5;1.2;4.6;4.1;0.1;0.2;4.9;1.6;1.3;2.5;10.6;2.3;2.7;1.0;0.5;2.7;1.7;2.0;0.2;2.7;19.3;19.8;33.0;22.1;17.6;16.0
394;Arbeidsduur: deeltijd;Bovengrens 95%-interval;2023;30.6;38.0;24.0;54.8;54.4;50.6;56.9;50.3;27.4;21.5;7.7;13.4;13.0;;;;;;;;;6.9;5.4;0.4;1.3;14.3;11.7;1.5;1.4;4.4;3.9;0.1;0.2;5.4;1.8;1.3;2.8;11.2;2.3;2.4;0.9;0.6;3.1;1.7;2.0;0.4;3.0;18.5;19.3;32.1;21.2;17.0;15.3
395;Arbeidsduur: deeltijd;Bovengrens 95%-interval;2024;30.5;37.9;24.4;53.8;53.7;50.2;56.6;50.9;27.6;21.5;8.1;13.7;13.3;;;;;;;;;6.8;5.5;0.4;1.3;15.1;12.4;1.4;1.5;4.2;3.8;0.1;0.2;5.9;1.9;1.2;3.2;11.5;2.1;2.9;1.1;0.6;3.2;1.8;2.0;0.5;2.8;19.8;19.7;32.8;22.3;18.7;16.3
396;Arbeidsduur: voltijd;Waarde;2014;38.2;49.8;33.3;70.0;71.1;64.2;78.0;55.2;26.8;;7.5;11.3;14.4;2.4;1.7;15.4;13.2;3.7;0.6;4.7;8.9;;;;;;;;;;;;;;;;;;;;;;;;;;;15.9;15.3;33.9;20.3;10.6;13.6
397;Arbeidsduur: voltijd;Waarde;2015;37.2;49.5;33.2;69.2;70.5;64.7;77.4;54.9;26.5;;7.2;10.9;13.8;2.4;1.6;15.1;12.2;3.5;0.4;4.3;9.0;;;;;;;;;;;;;;;;;;;;;;;;;;;14.8;13.4;30.8;19.3;9.9;13.7
398;Arbeidsduur: voltijd;Waarde;2016;37.2;49.0;33.0;69.5;70.2;64.2;77.6;54.7;26.9;;7.9;11.4;14.0;2.5;1.8;15.2;12.5;3.6;0.5;4.5;9.5;;;;;;;;;;;;;;;;;;;;;;;;;;;15.9;15.0;33.1;20.8;10.6;14.2
399;Arbeidsduur: voltijd;Waarde;2017;37.7;50.2;34.2;68.9;69.7;63.7;77.4;55.6;27.1;;8.2;12.2;14.9;2.8;1.7;14.6;12.9;3.3;0.4;4.5;9.7;;;;;;;;;;;;;;;;;;;;;;;;;;;16.7;15.3;32.6;20.7;11.8;15.3
400;Arbeidsduur: voltijd;Waarde;2018;37.6;51.0;33.0;69.6;70.4;64.5;77.1;57.2;29.0;;8.7;12.1;16.0;2.5;2.1;14.5;11.8;3.4;0.7;4.7;8.9;;;;;;;;;;;;;;;;;;;;;;;;;;;18.5;19.0;34.7;22.0;13.5;16.3
401;Arbeidsduur: voltijd;Waarde;2019;36.3;49.6;32.4;70.5;71.0;65.1;77.8;59.0;30.2;;8.8;12.1;16.1;4.2;2.9;18.5;14.7;4.5;0.9;6.6;11.4;;;;;;;;;;;;;;;;;;;;;;;;;;;18.0;17.1;33.2;21.7;13.9;16.3
402;Arbeidsduur: voltijd;Waarde;2020;33.4;46.8;29.5;71.8;72.7;68.4;77.9;61.1;32.0;;7.5;11.2;16.1;2.0;1.6;12.8;9.3;2.9;0.4;4.0;7.7;;;;;;;;;;;;;;;;;;;;;;;;;;;16.8;17.3;32.2;21.1;13.0;14.3
403;Arbeidsduur: voltijd;Waarde;2021;34.9;49.7;32.5;70.6;71.3;65.8;77.4;59.8;31.7;;9.0;12.5;17.2;2.7;2.1;13.3;9.8;3.1;0.6;4.7;7.7;;;;;;;;;;;;;;;;;;;;;;;;;;;18.6;17.6;33.0;22.9;14.3;16.4
404;Arbeidsduur: voltijd;Waarde;2022;31.4;46.0;29.1;71.8;71.5;66.4;75.9;61.5;31.6;34.0;6.0;9.4;12.8;;;;;;;;;2.5;1.1;0.3;1.1;9.4;5.8;1.8;1.9;1.8;1.4;0.1;0.2;5.2;0.8;1.5;3.1;10.6;2.3;3.4;0.9;0.4;2.4;1.1;0.9;0.3;2.8;21.3;21.3;36.6;24.7;16.8;17.1
405;Arbeidsduur: voltijd;Waarde;2023;30.1;43.8;27.2;72.3;71.9;67.0;75.6;63.3;31.7;33.9;6.7;9.9;13.5;;;;;;;;;2.4;1.1;0.2;1.0;9.5;5.5;2.1;1.9;1.7;1.3;0.0;0.2;5.6;0.8;1.7;3.2;10.8;2.2;3.8;0.9;0.5;2.4;1.1;1.1;0.5;2.5;20.1;20.3;34.4;23.4;16.0;15.9
406;Arbeidsduur: voltijd;Waarde;2024;30.3;44.0;27.4;71.3;71.3;66.0;75.3;63.6;31.2;32.5;6.4;9.9;13.3;;;;;;;;;2.5;1.1;0.2;1.1;9.5;5.7;1.7;1.9;1.6;1.2;0.1;0.2;5.4;0.8;1.6;3.1;12.0;2.4;4.3;1.0;0.4;2.9;1.4;0.8;0.6;2.9;21.1;21.0;35.3;24.5;17.7;16.7
407;Arbeidsduur: voltijd;Ondergrens 95%-interval;2014;37.5;49.0;32.5;69.3;70.4;63.4;77.3;54.4;26.2;;7.1;10.8;13.9;2.2;1.5;14.8;12.7;3.4;0.4;4.4;8.4;;;;;;;;;;;;;;;;;;;;;;;;;;;15.4;14.7;33.2;19.7;10.1;13.1
408;Arbeidsduur: voltijd;Ondergrens 95%-interval;2015;36.5;48.8;32.5;68.5;69.9;64.0;76.8;54.2;25.9;;6.9;10.4;13.3;2.2;1.4;14.6;11.7;3.2;0.4;4.0;8.6;;;;;;;;;;;;;;;;;;;;;;;;;;;14.3;12.9;30.1;18.7;9.5;13.2
409;Arbeidsduur: voltijd;Ondergrens 95%-interval;2016;36.5;48.3;32.4;68.8;69.5;63.5;77.0;54.0;26.3;;7.5;11.0;13.5;2.3;1.6;14.7;12.1;3.3;0.4;4.2;9.1;;;;;;;;;;;;;;;;;;;;;;;;;;;15.4;14.5;32.4;20.2;10.1;13.7
410;Arbeidsduur: voltijd;Ondergrens 95%-interval;2017;37.0;49.4;33.5;68.2;69.0;63.0;76.8;54.9;26.5;;7.8;11.7;14.3;2.6;1.6;14.1;12.5;3.1;0.3;4.2;9.3;;;;;;;;;;;;;;;;;;;;;;;;;;;16.2;14.8;31.9;20.2;11.3;14.8
411;Arbeidsduur: voltijd;Ondergrens 95%-interval;2018;37.0;50.3;32.4;69.0;69.8;63.8;76.6;56.6;28.5;;8.3;11.7;15.5;2.3;2.0;14.1;11.4;3.2;0.6;4.4;8.6;;;;;;;;;;;;;;;;;;;;;;;;;;;18.0;18.5;34.1;21.4;13.0;15.8
412;Arbeidsduur: voltijd;Ondergrens 95%-interval;2019;35.6;48.9;31.8;69.8;70.4;64.5;77.2;58.3;29.6;;8.4;11.7;15.6;4.0;2.6;18.0;14.2;4.2;0.8;6.3;11.0;;;;;;;;;;;;;;;;;;;;;;;;;;;17.5;16.6;32.5;21.2;13.4;15.8
413;Arbeidsduur: voltijd;Ondergrens 95%-interval;2020;32.8;46.2;28.9;71.2;72.1;67.7;77.3;60.5;31.4;;7.2;10.8;15.7;1.9;1.4;12.4;8.9;2.7;0.3;3.8;7.3;;;;;;;;;;;;;;;;;;;;;;;;;;;16.4;16.8;31.6;20.6;12.5;13.9
414;Arbeidsduur: voltijd;Ondergrens 95%-interval;2021;34.2;49.0;31.8;69.9;70.7;65.1;76.8;59.0;31.1;;8.6;12.0;16.7;2.4;1.8;12.9;9.4;2.9;0.5;4.4;7.3;;;;;;;;;;;;;;;;;;;;;;;;;;;18.0;17.1;32.3;22.3;13.8;15.9
415;Arbeidsduur: voltijd;Ondergrens 95%-interval;2022;30.8;45.3;28.6;71.2;70.9;65.8;75.3;60.9;31.0;33.4;5.6;8.9;12.2;;;;;;;;;2.2;1.0;0.2;0.9;8.9;5.4;1.6;1.6;1.5;1.2;0.0;0.1;4.8;0.7;1.3;2.8;10.0;2.0;3.0;0.7;0.3;2.1;1.0;0.8;0.2;2.5;20.8;20.8;36.0;24.2;16.4;16.6
416;Arbeidsduur: voltijd;Ondergrens 95%-interval;2023;29.6;43.2;26.6;71.7;71.3;66.4;75.0;62.7;31.2;33.3;6.2;9.4;12.9;;;;;;;;;2.2;0.9;0.1;0.8;9.0;5.2;1.8;1.7;1.5;1.1;0.0;0.2;5.2;0.7;1.5;2.9;10.2;1.9;3.4;0.7;0.4;2.2;0.9;0.9;0.4;2.2;19.6;19.8;33.8;22.8;15.6;15.5
417;Arbeidsduur: voltijd;Ondergrens 95%-interval;2024;29.8;43.3;26.8;70.7;70.8;65.4;74.7;63.0;30.7;31.9;5.9;9.4;12.7;;;;;;;;;2.2;0.9;0.1;0.9;9.0;5.3;1.5;1.7;1.4;1.1;0.1;0.1;5.0;0.7;1.4;2.8;11.4;2.1;3.9;0.8;0.3;2.6;1.2;0.7;0.5;2.6;20.6;20.5;34.8;24.0;17.2;16.2
418;Arbeidsduur: voltijd;Bovengrens 95%-interval;2014;39.0;50.6;34.0;70.8;71.8;64.9;78.6;56.0;27.5;;7.9;11.8;15.0;2.7;2.0;15.9;13.7;4.0;0.7;5.0;9.3;;;;;;;;;;;;;;;;;;;;;;;;;;;16.5;15.9;34.7;20.9;11.1;14.2
419;Arbeidsduur: voltijd;Bovengrens 95%-interval;2015;37.9;50.3;33.9;69.8;71.2;65.4;78.1;55.7;27.1;;7.6;11.3;14.3;2.6;1.8;15.6;12.6;3.8;0.6;4.6;9.5;;;;;;;;;;;;;;;;;;;;;;;;;;;15.3;13.9;31.5;19.8;10.4;14.3
420;Arbeidsduur: voltijd;Bovengrens 95%-interval;2016;37.9;49.7;33.7;70.1;70.9;64.9;78.2;55.4;27.5;;8.3;11.9;14.5;2.7;2.0;15.7;13.0;3.8;0.6;4.8;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;16.5;15.5;33.7;21.4;11.0;14.7
421;Arbeidsduur: voltijd;Bovengrens 95%-interval;2017;38.4;50.9;34.9;69.6;70.4;64.4;78.0;56.3;27.7;;8.7;12.6;15.4;3.1;1.9;15.1;13.4;3.6;0.6;4.8;10.2;;;;;;;;;;;;;;;;;;;;;;;;;;;17.3;15.9;33.3;21.4;12.3;15.8
422;Arbeidsduur: voltijd;Bovengrens 95%-interval;2018;38.2;51.6;33.6;70.2;71.0;65.1;77.7;57.8;29.6;;9.1;12.5;16.4;2.7;2.3;15.0;12.2;3.6;0.8;4.9;9.3;;;;;;;;;;;;;;;;;;;;;;;;;;;19.0;19.5;35.3;22.5;13.9;16.8
423;Arbeidsduur: voltijd;Bovengrens 95%-interval;2019;36.9;50.3;33.0;71.1;71.6;65.8;78.4;59.6;30.8;;9.2;12.6;16.6;4.5;3.1;19.0;15.1;4.8;1.1;6.9;11.9;;;;;;;;;;;;;;;;;;;;;;;;;;;18.5;17.6;33.8;22.3;14.3;16.8
424;Arbeidsduur: voltijd;Bovengrens 95%-interval;2020;34.0;47.5;30.1;72.4;73.3;69.0;78.5;61.8;32.6;;7.9;11.7;16.6;2.2;1.8;13.2;9.7;3.1;0.5;4.3;8.1;;;;;;;;;;;;;;;;;;;;;;;;;;;17.4;17.8;32.9;21.7;13.4;14.8
425;Arbeidsduur: voltijd;Bovengrens 95%-interval;2021;35.5;50.5;33.1;71.3;72.0;66.5;78.0;60.5;32.4;;9.4;13.0;17.8;2.9;2.3;13.8;10.3;3.3;0.7;5.0;8.1;;;;;;;;;;;;;;;;;;;;;;;;;;;19.1;18.2;33.6;23.5;14.8;17.0
426;Arbeidsduur: voltijd;Bovengrens 95%-interval;2022;32.0;46.6;29.7;72.4;72.0;67.0;76.4;62.1;32.2;34.6;6.5;10.0;13.4;;;;;;;;;2.8;1.3;0.4;1.3;9.9;6.2;2.1;2.1;2.0;1.6;0.2;0.4;5.7;1.0;1.8;3.5;11.2;2.6;3.8;1.1;0.5;2.6;1.3;1.1;0.4;3.1;21.9;21.8;37.2;25.3;17.3;17.6
427;Arbeidsduur: voltijd;Bovengrens 95%-interval;2023;30.7;44.4;27.7;72.9;72.5;67.5;76.1;63.9;32.3;34.5;7.1;10.4;14.1;;;;;;;;;2.7;1.3;0.3;1.2;10.0;6.0;2.3;2.1;2.0;1.5;0.1;0.4;6.0;1.0;1.9;3.6;11.3;2.5;4.2;1.1;0.6;2.7;1.3;1.3;0.6;2.8;20.6;20.9;35.0;23.9;16.5;16.4
428;Arbeidsduur: voltijd;Bovengrens 95%-interval;2024;30.9;44.6;27.9;71.9;71.9;66.6;75.8;64.2;31.8;33.0;6.8;10.4;13.9;;;;;;;;;2.8;1.3;0.3;1.3;10.0;6.1;2.0;2.2;1.9;1.4;0.2;0.3;5.8;1.0;1.9;3.5;12.6;2.6;4.7;1.2;0.5;3.2;1.6;1.0;0.7;3.2;21.6;21.5;35.9;25.1;18.2;17.2
429;Arbeidsduur: minder dan 20 uur per week;Waarde;2014;32.3;32.5;22.6;45.7;47.6;44.6;48.9;43.1;21.6;;4.7;7.3;8.9;7.8;1.9;18.6;7.7;5.3;0.4;5.7;5.8;;;;;;;;;;;;;;;;;;;;;;;;;;;8.4;7.6;18.5;12.3;7.1;9.8
430;Arbeidsduur: minder dan 20 uur per week;Waarde;2015;33.6;33.6;23.3;44.8;47.1;45.3;48.7;44.7;22.6;;4.3;7.0;8.7;7.0;1.7;17.5;7.8;5.0;0.3;4.7;5.4;;;;;;;;;;;;;;;;;;;;;;;;;;;8.2;7.0;18.3;11.9;6.9;9.3
431;Arbeidsduur: minder dan 20 uur per week;Waarde;2016;33.7;33.1;23.3;45.1;45.3;43.9;48.4;44.4;24.2;;4.7;7.3;8.8;7.7;2.0;19.6;7.1;4.9;0.4;5.9;5.7;;;;;;;;;;;;;;;;;;;;;;;;;;;9.3;8.0;20.3;13.6;7.6;9.9
432;Arbeidsduur: minder dan 20 uur per week;Waarde;2017;33.9;34.1;24.8;44.4;45.1;44.1;48.4;45.2;24.9;;4.9;7.7;9.5;8.5;2.1;19.0;7.3;5.1;0.5;5.7;5.5;;;;;;;;;;;;;;;;;;;;;;;;;;;9.9;8.2;20.5;14.0;8.6;10.2
433;Arbeidsduur: minder dan 20 uur per week;Waarde;2018;33.5;34.6;23.6;45.7;46.3;45.9;49.5;47.3;26.9;;5.7;8.7;10.5;7.9;2.5;19.0;7.7;5.6;0.7;6.2;6.1;;;;;;;;;;;;;;;;;;;;;;;;;;;12.4;11.6;23.7;16.2;10.8;12.1
434;Arbeidsduur: minder dan 20 uur per week;Waarde;2019;32.3;33.9;23.5;46.5;47.0;46.7;49.3;48.8;28.6;;6.2;9.1;11.1;11.8;3.3;24.5;9.5;6.9;0.9;8.4;7.2;;;;;;;;;;;;;;;;;;;;;;;;;;;12.1;10.5;22.9;16.2;11.2;12.4
